Filename,GF_MC_RCG_Ctrl_1_pos_20210511_Run67.mzML,GF_MC_RCG_Ctrl_2_pos_20210511_Run146.mzML,GF_MC_RCG_Ctrl_3_pos_20210511_Run158.mzML,GF_S4_MC_RCG_1_pos_20210511_Run70.mzML,GF_S4_MC_RCG_2_pos_20210511_Run90.mzML,GF_S4_MC_RCG_3_pos_20210511_Run170.mzML
8716/269.2261mz/8.39min,325102.1,48663.902,98077.27,325837.56,418621.03,162303.9
8717/287.2366mz/8.4min,424420.6,37407.574,59973.297,291263.53,322918.3,125305.82
8719/371.388mz/8.39min,712987.0,607112.6,690937.6,344999.22,776121.8,545075.9
8721/427.3567mz/8.4min,466638.62,503470.56,430784.72,693930.8,929458.3,462279.22
8722/463.3778mz/8.42min,615679.5,335091.5,335513.7,1042788.06,825787.9,408498.0
8724/702.2132mz/8.43min,253166.12,215629.4,220593.64,292683.66,227596.1,124816.94
8725/690.4336mz/8.43min,1413527.1,2234593.0,1580072.6,2786674.8,228049.48,219439.62
8727/395.3669mz/8.44min,939497.75,1213920.9,1127126.2,880557.9,1067778.9,759415.5
8728/413.3773mz/8.44min,179497.31,181645.84,154801.58,221878.5,261269.81,185647.55
8729/191.1793mz/8.45min,558990.44,399437.3,518447.03,593953.6,769031.9,366453.22
8730/448.3771mz/8.49min,66505.055,106825.46,0.0,359795.28,371988.3,199835.2
8731/352.339mz/8.48min,739875.6,1474495.9,633062.2,1212113.5,1230977.4,3401254.5
8733/170.0811mz/8.47min,136037.36,82359.61,23866.553,372529.78,371656.62,156155.8
8734/152.0705mz/8.47min,192883.55,119149.58,52565.484,390639.9,421365.66,218101.55
8735/714.4698mz/8.45min,532826.3,4234895.0,1429756.0,2820288.2,232163.0,456754.38
8737/599.5029mz/8.45min,2307312.0,20798.174,58198.203,13186.73,301160.75,320007.66
8739/397.383mz/8.48min,430971.94,803700.1,686190.3,14850.342,0.0,0.0
8741/409.3825mz/8.48min,808958.7,543896.8,638382.4,647598.9,945517.2,515317.9
8742/427.3931mz/8.48min,955137.4,584750.8,720936.56,655107.06,976160.9,560509.3
8744/287.2367mz/8.49min,911098.75,75315.75,135696.44,1017261.7,877717.56,342643.84
8747/629.5111mz/8.48min,195994.64,113633.72,97201.766,889647.25,503017.3,125485.31
8748/377.32mz/8.51min,3051713.2,374877.38,398398.94,395828.2,3313248.0,2666638.5
8750/684.5614mz/8.5min,215215.58,121339.67,116768.04,246384.73,111132.63,106424.36
8751/625.551mz/8.5min,2026318.2,58713.285,0.0,7110445.5,2035151.4,0.0
8753/631.5269mz/8.51min,115292.195,209384.3,223808.19,262553.2,190751.16,149368.98
8754/289.2523mz/8.51min,459868.06,194072.1,233622.03,387791.25,505435.62,211495.22
8755/674.4385mz/8.47min,344254.22,1919489.8,1091953.6,2870182.2,128687.9,427375.8
8756/271.2418mz/8.51min,410871.1,178646.05,226409.89,358651.44,459262.78,197821.98
8757/429.3724mz/8.51min,700938.25,768306.06,611289.2,1353914.5,1305751.2,753493.3
8758/470.3997mz/8.51min,213224.02,200375.2,166462.3,424961.22,320414.3,247354.1
8759/430.3759mz/8.51min,180458.45,214986.69,155892.1,401428.62,345041.4,209382.02
8760/673.5548mz/8.53min,1381780.9,70219.21,82843.97,0.0,132348.2,516180.25
8762/338.3414mz/8.54min,320170.7,101472.45,312992.75,187093.6,238427.36,212467.19
8764/630.5111mz/8.53min,61889.234,7479.34,4657.0967,366770.72,167708.27,134653.39
8766/101.0709mz/8.56min,8800432.0,35902336.0,35938770.0,41802070.0,51864412.0,29268650.0
8768/409.3826mz/8.56min,567838.7,275563.03,335586.97,319258.34,469463.75,255483.97
8769/427.3933mz/8.57min,1015567.1,534563.2,627950.8,633671.9,899557.0,413686.38
8770/441.2975mz/8.57min,636944.44,1106229.6,921349.2,1064129.6,816593.6,540186.7
8771/419.3153mz/8.57min,1666344.2,1093827.6,1133093.4,1697253.8,1833628.4,840804.4
8772/149.0233mz/8.57min,306080.66,160687.27,147273.8,260125.38,337577.1,119402.87
8773/352.3391mz/8.56min,3008051.0,349626.34,4473739.0,1608288.0,1943940.0,1469576.5
8774/391.2841mz/8.58min,387052.1,229169.64,216570.53,313978.72,330162.4,118312.37
8776/413.266mz/8.58min,122146.766,264495.16,208809.03,198724.9,128740.76,78176.64
8778/610.4472mz/8.62min,97079.34,46054.27,28671.34,20366.691,142523.05,0.0
8780/427.3571mz/8.63min,235866.05,63954.42,61688.51,201210.86,221854.52,53123.137
8781/463.3778mz/8.65min,252311.11,114874.01,77071.664,290778.1,195014.42,34287.027
8782/340.3572mz/8.66min,925827.4,357626.56,397372.53,701738.2,589107.4,430545.97
8784/476.3555mz/8.67min,486080.47,139539.1,230090.6,270122.0,303658.72,127399.586
8785/366.3728mz/8.69min,220409.92,67067.625,94274.45,536957.4,496593.66,195870.62
8787/279.2317mz/8.69min,1009920.75,761454.25,709286.2,1064747.5,1153650.4,436629.1
8788/601.48mz/8.7min,434706.22,1346155.5,1185123.6,957382.0,668165.75,368787.84
8790/177.0546mz/8.7min,97565.98,41863.305,20384.828,0.0,0.0,0.0
8793/449.3411mz/8.72min,2734194.0,265230.62,319754.84,1399778.8,3977184.8,1366766.0
8795/419.3515mz/8.74min,748684.4,373093.84,371821.38,861128.4,745608.0,369177.88
8797/554.4777mz/8.75min,205467.64,32283.174,102081.29,369526.66,346266.34,89890.8
8799/377.32mz/8.75min,17006162.0,916785.75,1432384.5,2575607.0,14372363.0,4612155.0
8801/352.3391mz/8.77min,8302675.0,1884496.1,1480343.8,6013717.0,2922209.8,1463930.9
8802/144.9821mz/8.75min,796061.3,1130802.4,910819.9,6251613.0,4546571.0,670630.3
8804/532.3817mz/8.77min,86059.625,0.0,0.0,141982.55,211072.34,58585.69
8805/393.3148mz/8.79min,2877880.8,764662.0,472464.5,2724626.0,2995432.8,1331214.0
8806/427.3567mz/8.8min,485558.2,114385.47,113865.11,305538.62,572229.9,275757.56
8809/550.6282mz/8.84min,1612735.4,2781021.8,785664.8,1378233.5,2063993.9,0.0
8811/448.3497mz/8.82min,548455.7,359950.2,350131.34,557428.94,463615.4,274476.7
8812/149.0232mz/8.82min,639762.9,377466.4,355201.62,679970.56,593950.0,304263.06
8813/447.3468mz/8.82min,1893865.1,1302981.5,1255107.1,2093958.4,1724335.4,1012871.06
8814/469.3284mz/8.82min,914899.94,2255701.8,1885352.0,1990752.1,965634.94,968819.25
8815/763.5478mz/8.83min,185204.05,383504.8,256183.9,731881.56,333678.84,175212.23
8816/165.0909mz/8.83min,6354148.0,2328633.5,2127718.8,8023515.5,6690866.0,2787747.0
8817/429.3724mz/8.83min,13042898.0,4760869.5,4366495.5,17019800.0,13769998.0,5668132.5
8818/447.3827mz/8.83min,10100269.0,3863179.8,3603958.8,13503590.0,10904697.0,4671123.5
8819/448.3861mz/8.83min,3167114.2,1220095.5,1130134.0,4227292.0,3452320.0,1468201.9
8820/431.3786mz/8.83min,626955.1,220624.02,199002.86,823381.7,653226.06,270342.88
8821/663.4913mz/8.84min,695637.56,1223024.8,871040.06,1863682.5,888569.75,578677.44
8822/601.4802mz/8.85min,110797.69,274181.06,227602.47,410045.72,150961.72,86676.74
8826/393.3148mz/8.87min,1918504.5,512359.03,623573.2,1621151.9,1545102.4,576509.3
8827/453.3341mz/8.88min,22616.715,53771.312,37277.73,43851.863,23635.312,0.0
8829/603.4954mz/8.88min,148584.62,544824.2,488748.22,325231.47,182084.1,117706.81
8830/542.514mz/8.91min,2292986.5,911044.6,911714.56,1445826.9,1569683.6,536897.9
8832/376.3077mz/8.98min,762717.25,3651.0103,78137.0,387657.88,606890.4,697140.06
8836/144.9821mz/8.93min,1152602.5,1186947.4,3496639.2,1377007.2,1018178.6,670998.4
8837/381.3511mz/8.93min,113212.016,38062.79,34671.777,139519.56,132699.67,24440.72
8838/498.4877mz/8.94min,1667358.5,642434.2,660643.56,1272156.4,1356728.0,286685.4
8839/352.339mz/8.94min,4365837.5,7920526.0,2339707.8,3554729.5,12844195.0,1780029.8
8841/568.4932mz/8.95min,427792.12,152744.17,357745.44,703621.75,636435.25,57427.348
8843/550.6283mz/8.94min,3241137.5,528517.4,3451922.8,1529795.0,1227298.6,1620352.8
8844/655.5242mz/8.97min,589120.6,551758.06,398327.12,1129789.6,631236.5,169363.66
8845/677.507mz/8.98min,1938852.5,3402892.2,2595237.0,5178664.0,2786527.5,1716190.0
8847/413.3773mz/8.99min,158836.88,61970.43,78359.17,99992.55,152647.28,51923.344
8848/395.3668mz/9.0min,159737.33,55631.117,59085.79,259690.03,181541.5,35894.582
8857/598.5403mz/9.04min,470787.56,230690.66,214640.97,608693.3,387512.8,124686.14
8858/281.2472mz/9.04min,442514.44,218997.58,202515.81,489330.5,385948.3,127832.76
8859/299.2577mz/9.04min,445206.2,233817.92,218671.67,572056.9,433973.78,164346.48
8860/532.3817mz/9.04min,360660.5,119330.45,198538.73,874615.3,694196.5,233950.33
8861/603.4955mz/9.05min,1687012.8,3007504.2,2588010.8,3337856.8,1954424.2,1155160.6
8863/691.5227mz/9.05min,71965.836,142459.4,97185.49,216301.34,107063.836,55540.05
8864/587.4756mz/9.05min,318380.25,672512.5,560830.44,668112.5,261024.33,154653.19
8865/271.2417mz/9.08min,158562.55,0.0,0.0,766012.1,257576.62,38627.74
8867/605.5105mz/9.08min,565510.8,1093708.8,975813.2,1168358.6,611716.25,379597.28
8868/675.5277mz/9.08min,261016.5,854914.7,281657.8,217879.23,140669.52,50334.734
8870/265.2523mz/9.08min,266844.6,123009.39,118716.836,289222.84,217624.77,66961.516
8872/576.4592mz/9.08min,452881.97,770454.6,637711.7,924310.5,488393.06,299134.8
8873/781.6197mz/9.09min,995185.2,208046.16,288464.94,310807.9,357281.53,140653.4
8875/554.4775mz/9.08min,381017.0,213554.78,182415.45,435374.88,322480.56,130599.16
8876/625.5508mz/9.11min,105381.75,145374.8,5049.574,426834.06,4594094.0,37759.297
8877/542.514mz/9.1min,736706.75,371845.8,348364.38,696231.75,638636.06,257346.81
8879/397.3461mz/9.11min,182012.38,131101.38,58177.797,523728.28,522453.44,231730.75
8880/460.4508mz/9.15min,3089544.5,186080.69,11167.027,1886107.5,2125111.2,0.0
8881/534.4854mz/9.13min,377550.38,835969.94,474666.62,372444.94,173418.4,111816.47
8882/512.5035mz/9.13min,8628542.0,3257125.5,3276653.8,6965320.5,7528550.0,2874454.8
8884/575.4755mz/9.13min,293632.16,710493.25,488852.75,1259149.6,575522.06,345312.3
8887/613.516mz/9.14min,54182.684,0.0,0.0,955373.94,187019.44,83230.47
8888/649.4796mz/9.15min,198440.1,381330.28,233498.69,531997.9,258313.28,134555.27
8890/609.4872mz/9.15min,806685.25,387489.12,282715.28,1113330.8,868620.6,306974.6
8891/409.3459mz/9.17min,107397.805,129801.875,12371.345,279232.44,266094.22,103315.37
8893/689.5453mz/9.2min,108480.016,321899.5,197340.36,267747.22,106158.016,20523.883
8894/582.5088mz/9.16min,348702.2,103608.06,362406.75,689715.8,626583.6,281895.75
8895/536.1651mz/9.18min,372893.0,291346.56,363211.1,200984.58,92954.25,33303.074
8896/578.5112mz/9.19min,860818.0,1937128.9,1659375.5,1714749.1,661414.06,297234.03
8897/538.5192mz/9.2min,261275.73,3808.4941,4013.963,208623.06,345665.5,0.0
8898/556.5296mz/9.19min,7609441.5,3220112.5,3061872.0,6079302.0,6442611.5,2396285.0
8899/397.3461mz/9.21min,1004042.5,373690.4,467150.0,706835.0,638546.3,287217.16
8900/293.2834mz/9.22min,192679.44,56294.547,65023.56,119167.73,97190.76,25057.398
8901/691.5226mz/9.22min,369535.3,914223.75,647216.5,1396454.6,736570.5,333824.56
8902/482.4563mz/9.23min,401322.97,190746.34,172588.69,467163.4,359681.75,148557.5
8905/568.4929mz/9.24min,1215432.8,666670.8,551875.3,1300438.0,994654.5,425364.6
8906/504.4383mz/9.24min,374132.3,899220.75,730991.44,751231.2,361456.78,249252.23
8908/635.5577mz/9.24min,294867.75,636963.56,611943.1,334969.3,119456.93,121165.16
8909/590.4748mz/9.24min,2021555.2,3771037.2,3029120.2,3433115.8,1862650.5,1153801.4
8911/429.3723mz/9.25min,72690.4,0.0,0.0,365579.53,246419.2,46095.035
8913/377.32mz/9.27min,3171148.2,317155.78,873221.4,9949829.0,24521668.0,640412.1
8915/409.3458mz/9.26min,697868.25,243111.38,289777.28,495586.75,446376.03,176448.2
8916/393.3147mz/9.26min,1187781.9,109572.51,1372323.6,1312207.8,1400315.8,218125.03
8919/606.3394mz/9.26min,23320.957,494849.75,560384.56,73736.58,0.0,26736.426
8920/427.3203mz/9.26min,288291.06,3282.2173,36434.31,92916.81,877344.7,47663.145
8923/639.5164mz/9.27min,0.0,0.0,0.0,812528.9,196987.58,194833.77
8924/603.4958mz/9.27min,342911.38,1495906.1,1234038.8,964205.9,371500.38,203649.72
8925/395.3667mz/9.28min,196226.5,3342.6333,0.0,171167.69,287219.22,19759.17
8926/601.491mz/9.28min,2760412.5,5369472.0,4260294.0,5090376.5,2629835.0,2020893.4
8928/579.5104mz/9.28min,2067616.1,1149646.5,971723.3,2001272.9,1871283.4,889328.3
8929/689.5443mz/9.29min,749288.06,737756.25,492646.62,363174.62,129486.31,142364.5
8931/590.4947mz/9.3min,182645.77,722560.6,246985.72,1329458.1,437595.12,183504.67
8932/631.5259mz/9.3min,83542.39,237822.98,187477.45,228892.34,78335.99,33477.45
8933/567.5092mz/9.31min,482173.88,270534.56,193659.22,892892.1,644567.2,280386.34
8934/589.4911mz/9.31min,1300800.5,2934384.5,1890407.8,4694694.0,1106682.2,1348472.8
8936/411.3616mz/9.32min,409961.38,247992.6,131879.98,1161328.9,1095020.5,474422.56
8937/460.4507mz/9.31min,489552.7,5325639.0,1008157.3,237831.97,225680.34,497391.94
8938/144.982mz/9.33min,2019802.2,1050634.2,743649.0,769534.5,845106.5,538165.5
8939/684.5665mz/9.35min,1189414.5,688926.1,495837.62,603939.8,492608.44,220325.27
8944/548.5009mz/9.38min,797707.8,1781540.6,1453029.4,1881020.2,839436.9,555742.5
8945/526.519mz/9.38min,12758844.0,5136198.5,4875568.5,12229278.0,11482620.0,4446574.5
8948/570.5451mz/9.39min,10560445.0,4562739.0,4161482.8,10521416.0,9841780.0,3638560.2
8949/592.5268mz/9.39min,1668119.2,3968973.2,3178721.2,3895855.8,1661659.4,1144542.4
8950/737.542mz/9.39min,57765.883,145520.97,57108.684,334201.8,175825.7,95425.56
8951/672.5277mz/9.4min,765818.2,1268912.5,977335.1,1765731.4,1030744.25,779454.9
8952/552.5342mz/9.4min,520122.06,160815.44,171205.98,567370.3,637033.2,133355.95
8953/605.5111mz/9.4min,86835.53,230163.39,175550.78,307866.62,120287.05,76704.164
8954/518.4539mz/9.4min,394620.22,863741.75,666707.6,1063027.4,506296.9,336140.88
8957/606.3393mz/9.42min,38336.965,370763.88,208651.73,101420.89,3370.6206,180089.8
8958/411.3615mz/9.42min,1564240.8,679707.7,772603.44,1490514.2,1026774.1,404108.5
8964/590.4738mz/9.43min,148141.48,320030.0,241280.36,182459.78,98249.555,65643.64
8965/383.3416mz/9.44min,1123731.0,692221.56,735602.0,637206.75,676096.9,403090.6
8966/639.5642mz/9.41min,67552.48,0.0,3337.5,1630307.2,16846.021,68933.96
8967/556.5294mz/9.44min,441221.4,207982.97,165352.36,480856.3,349450.44,78859.67
8968/383.366mz/9.43min,263865.12,60453.168,56537.793,444148.75,456444.72,124888.336
8969/442.4037mz/9.44min,1136327.1,1092417.8,1066660.8,2998247.2,2304104.2,1906643.9
8970/393.3146mz/9.49min,1190614.0,218007.53,400516.28,986999.8,5802288.0,268296.75
8971/668.6541mz/9.43min,384600.4,170334.83,46623.094,287119.12,1963913.0,278042.03
8972/376.3075mz/9.45min,6608645.0,149270.52,942286.6,3598078.0,4393117.5,142963.86
8973/375.3041mz/9.45min,21798784.0,792232.94,1044572.7,12009581.0,14362119.0,361407.25
8974/460.4506mz/9.42min,640769.94,2333223.0,4559253.0,225848.47,154414.47,1528174.4
8976/593.5254mz/9.47min,9872341.0,5100049.5,4660944.5,10756250.0,9822865.0,4229299.5
8977/615.5064mz/9.47min,15324503.0,25537830.0,20950920.0,31924334.0,18288394.0,13127666.0
8978/631.4801mz/9.47min,380815.1,597907.3,244980.48,1176753.1,539540.94,376027.72
8980/454.4037mz/9.49min,652240.9,624922.25,620011.1,1639765.6,1255986.8,987885.2
8981/279.2314mz/9.49min,376679.38,160334.95,129446.29,615841.56,447305.12,121713.68
8982/395.3666mz/9.49min,150471.8,6981.376,3824.4302,276066.34,234279.03,31103.45
8983/653.531mz/9.5min,21057.014,22135.875,0.0,2259326.5,1031815.25,640368.2
8985/430.4038mz/9.51min,614103.5,653241.56,483438.4,98928.44,62309.203,7198.5815
8986/604.4903mz/9.51min,309210.9,573436.06,486165.47,779902.75,378932.44,257547.53
8987/582.5086mz/9.52min,231964.6,129750.26,100389.21,329711.75,217013.06,33148.723
8988/429.3723mz/9.53min,119284.69,0.0,0.0,69429.37,167749.5,62878.766
8989/833.2403mz/9.55min,1374624.6,2731019.5,2117326.2,63103.723,340242.5,157898.75
8990/832.2395mz/9.56min,1750667.4,3447867.8,2704088.5,44999.934,503366.38,406054.0
8992/538.5189mz/9.55min,1216994.8,387231.72,413745.1,1200054.2,1145708.8,260485.75
8995/144.982mz/9.57min,611544.4,400534.8,1287667.0,1298514.4,904813.1,364347.6
8996/378.3231mz/9.59min,5331990.5,323145.78,505707.6,232656.25,1885117.0,1078576.1
8998/393.3146mz/9.55min,2656533.5,266011.44,269492.12,368414.5,1179564.1,942246.9
8999/714.55mz/9.61min,1317831.1,608227.9,778494.1,0.0,923407.9,1454155.1
9000/708.5914mz/9.61min,4729038.5,687302.2,835611.0,0.0,2199862.0,2007233.9
9001/377.3199mz/9.6min,18261648.0,1619573.8,4120651.5,832287.44,5818703.0,4848363.0
9002/533.4534mz/9.62min,304436.9,724594.44,557958.6,1019731.3,333168.84,164161.27
9003/713.5469mz/9.62min,3060010.0,1409073.2,1784385.1,0.0,2185913.2,2888731.8
9004/604.4894mz/9.61min,490358.44,1164909.5,853135.44,1023107.0,190173.22,297628.03
9005/606.5427mz/9.62min,372613.0,1018499.5,839820.4,1250166.9,195458.22,222344.55
9006/584.5605mz/9.62min,2969166.0,1140443.2,1159829.2,3176157.0,2850213.2,1031237.6
9007/582.5083mz/9.62min,380289.8,233461.08,221950.22,375519.72,181607.44,64432.89
9008/585.5639mz/9.62min,949099.8,343867.84,383107.53,1212579.8,469062.16,376197.78
9009/603.507mz/9.63min,154376.47,440598.44,274772.16,964976.2,336228.53,213847.33
9010/510.4875mz/9.65min,533312.4,306270.94,204783.5,908001.56,346037.34,123103.21
9011/532.4696mz/9.65min,504382.88,1411549.4,1095894.4,2046026.9,874536.56,433015.34
9013/815.6363mz/9.66min,181101.33,271274.38,401276.53,918345.94,495335.5,126256.32
9014/847.5713mz/9.65min,25941.867,3351.9846,0.0,456400.4,335304.4,101710.85
9015/686.5433mz/9.66min,1885281.4,2792880.2,2223400.5,4190663.8,2591880.8,2022261.4
9017/542.5411mz/9.72min,862536.8,176449.6,308415.12,1220158.8,361917.38,227861.77
9023/606.3392mz/9.71min,67778.73,647082.44,247427.55,85704.46,26579.326,270801.03
9026/397.382mz/9.7min,431953.78,129818.44,146950.25,799944.06,796403.2,229148.47
9027/552.5344mz/9.7min,301010.62,87193.46,69690.76,340970.4,321978.75,61137.07
9028/456.4193mz/9.7min,1624801.9,1558348.9,1544134.8,4924305.0,3757937.0,3027172.5
9031/585.4847mz/9.71min,916986.7,1424488.6,1328552.4,2811656.5,1388800.4,826980.1
9032/645.4954mz/9.71min,335393.78,1166071.5,1081377.4,2453106.0,1182354.9,492398.03
9033/617.5114mz/9.71min,168366.84,361261.62,394366.53,6576.728,0.0,0.0
9035/281.247mz/9.72min,164375.1,87336.375,85169.38,350127.9,113229.766,38788.54
9036/586.4883mz/9.71min,350648.97,545834.6,503768.28,1119119.5,527098.8,315380.88
9037/263.2365mz/9.72min,230498.94,130937.48,126699.445,511942.66,239353.17,41763.805
9038/487.448mz/9.72min,428157.6,839698.25,644207.56,884069.44,463363.66,297819.2
9039/629.5221mz/9.72min,31752292.0,48734440.0,40753810.0,64932604.0,38941292.0,27723482.0
9041/465.466mz/9.72min,445518.4,245996.84,256214.7,377861.97,253529.56,82212.805
9042/540.5345mz/9.72min,16975688.0,6754501.5,6758681.0,17009760.0,15145615.0,5498830.5
9043/562.5163mz/9.72min,1156141.4,2543277.0,2092329.6,2898862.5,1284086.0,759304.6
9044/688.6208mz/9.74min,0.0,0.0,0.0,569886.4,310220.97,304149.97
9045/541.5378mz/9.72min,5005762.0,2507271.2,2018792.1,5227948.5,4515736.0,1675954.4
9047/648.6276mz/9.75min,3329.8008,0.0,0.0,901178.2,1111735.8,544648.1
9048/652.5977mz/9.76min,825686.3,134623.47,449291.5,645667.44,107583.984,560266.94
9049/607.5404mz/9.77min,17126206.0,7305491.5,7101173.5,17655782.0,16694869.0,7199513.5
9051/584.5605mz/9.77min,1332446.0,566201.9,538774.2,811557.1,900942.6,345272.62
9054/265.2521mz/9.82min,207522.27,134290.5,104221.95,218378.36,165820.72,52201.63
9056/547.469mz/9.83min,565443.75,1033828.9,891771.6,869361.3,660767.56,655830.94
9057/701.4089mz/9.86min,162338.39,263819.1,258093.6,505748.0,200285.72,117594.46
9058/680.4794mz/9.87min,968321.75,403912.75,358943.62,1353135.9,781326.75,288658.38
9059/663.4532mz/9.86min,16279436.0,8162087.0,8391713.0,19370722.0,14424709.0,6212725.5
9060/685.4348mz/9.86min,3907059.2,6726674.0,5877884.0,7021347.5,4111877.2,2834242.8
9061/706.495mz/9.86min,2290100.2,1412853.0,1820735.2,1941868.2,2717500.5,1983982.9
9062/708.5101mz/9.86min,1940505.2,1159297.5,1383168.6,1938843.4,1912383.4,1463264.5
9063/736.5418mz/9.86min,1318686.0,775841.56,925747.8,1289585.1,1278902.6,1101467.6
9064/763.5167mz/9.86min,5303994.0,3455327.8,3893892.2,5094371.0,5447494.5,3951697.0
9065/721.506mz/9.86min,317954.3,429014.78,577022.56,613473.7,381777.84,458900.12
9070/191.1792mz/9.91min,147034.8,30127.85,64482.43,67764.3,102682.31,35532.895
9072/144.982mz/9.95min,2250758.2,3317402.8,2289211.0,3188181.0,2628213.5,289542.06
9073/546.4854mz/9.95min,254712.2,284656.03,378383.06,850328.44,388164.22,263536.7
9074/553.5381mz/9.97min,668986.4,209424.8,232580.14,579622.8,616969.3,223120.17
9075/552.5347mz/9.97min,1816144.2,679598.44,765909.0,1597130.9,1711029.5,643958.3
9076/701.6158mz/9.99min,250740.34,406531.3,163234.16,674862.3,352055.5,179409.66
9078/576.5319mz/10.01min,1208388.6,2825935.0,2280268.2,2770002.0,1377033.5,912140.25
9079/554.5502mz/10.01min,15513757.0,5737303.5,6185687.0,13753450.0,14662646.0,5442340.0
9081/689.5493mz/10.06min,1224965.1,59488.93,155400.44,90925.78,365156.62,799862.9
9082/641.5224mz/10.07min,326350.5,690766.94,505553.7,786200.5,449240.4,323356.47
9083/149.1323mz/10.07min,363915.12,131914.73,126452.16,441267.06,431976.47,142632.08
9084/213.1483mz/10.07min,590318.94,255892.31,268857.16,762556.06,688875.9,225896.2
9085/598.5761mz/10.07min,1016385.06,153115.38,346803.75,900925.4,903576.25,247824.03
9087/167.1429mz/10.07min,321791.97,119483.305,132630.44,442269.44,408719.7,112640.37
9088/817.6519mz/10.07min,7098698.5,11302676.0,9281921.0,15574438.0,10968094.0,6205218.5
9090/812.6965mz/10.08min,894096.7,86361.13,248597.8,1331026.1,1023818.44,248447.3
9092/643.5378mz/10.1min,11338831.0,19070742.0,15448027.0,20489752.0,12068122.0,9757071.0
9094/659.5111mz/10.1min,253181.42,440621.6,205406.2,815405.25,325236.4,248140.06
9095/621.5559mz/10.11min,7880402.5,3407643.2,3593750.0,8128217.5,8244446.5,4015707.0
9098/409.4398mz/10.17min,842202.25,480312.06,490919.78,112909.54,203037.61,105933.63
9099/695.4616mz/10.18min,535754.94,38740.812,282137.2,229860.03,5080192.5,513536.6
9100/599.5027mz/10.21min,809133.4,211141.73,149943.88,292091.9,861677.8,293732.06
9102/690.4333mz/10.2min,1658386.2,1939863.5,3396567.2,2838869.0,1335346.9,623400.44
9103/625.5507mz/10.2min,281800.62,3618691.5,1833422.4,321153.47,684209.3,4252917.0
9104/714.4697mz/10.2min,2932890.5,4504556.0,4242946.0,3690673.2,2201157.5,3068683.8
9105/639.5664mz/10.2min,284089.0,88395.94,26329.602,1743159.5,2113663.0,46673.84
9106/674.4382mz/10.2min,3404758.5,3411334.0,4620875.5,4914091.5,2115887.0,3841407.5
9107/566.3081mz/10.2min,601547.56,1489922.6,2432330.5,973668.75,439602.84,1434096.9
9109/650.4382mz/10.2min,488164.88,1481688.2,429660.62,940033.8,1175653.6,259229.39
9110/690.4694mz/10.2min,242255.78,1093639.4,372858.2,461845.0,1323352.2,202249.38
9111/606.3394mz/10.21min,1371993.5,1881651.5,2933006.0,1667833.9,806272.56,2146546.0
9113/582.3032mz/10.21min,60273.895,241839.25,234447.64,92245.484,29540.422,63535.02
9115/744.5531mz/10.21min,1642391.4,1373515.5,884726.8,1400441.2,1937269.5,269591.62
9118/184.0731mz/10.21min,1812721.0,1508436.6,1181224.2,1766686.0,1789604.5,1225311.8
9120/756.5529mz/10.22min,590109.44,533065.06,597805.2,479659.94,767533.1,971900.25
9121/758.5689mz/10.22min,8988177.0,20074352.0,7521250.5,11183366.0,30642936.0,6759026.0
9122/575.5026mz/10.22min,3290792.0,604094.7,2179758.8,1918531.8,2009769.1,1614001.0
9124/798.5625mz/10.22min,286730.44,264831.0,991686.06,49307.758,462762.88,331634.62
9126/772.5835mz/10.22min,1086001.5,0.0,0.0,2257856.2,0.0,14520.695
9128/788.6113mz/10.22min,621269.4,359253.47,119482.41,413764.62,825545.2,8524.502
9129/757.5568mz/10.23min,227650.1,212872.8,273983.28,166486.69,311731.72,443787.06
9132/782.5689mz/10.24min,65209130.0,60649452.0,54162460.0,63202364.0,63295092.0,56995924.0
9133/740.5212mz/10.25min,10446.492,4010.1433,24876.498,0.0,73392.734,263793.53
9136/780.5509mz/10.28min,296915.56,1886247.8,517117.3,573524.2,1611574.6,351657.2
9137/781.5546mz/10.28min,221184.25,932627.2,231148.75,292700.06,798935.4,172858.56
9138/804.5499mz/10.29min,3317589.8,6658193.0,4393332.5,4218939.0,4144303.2,3766205.0
9142/718.5369mz/10.36min,0.0,100614.055,288929.44,6838.3267,0.0,2801906.5
9144/288.6783mz/10.36min,116863.64,58508.37,149986.55,113953.53,118821.6,119981.36
9145/110.0199mz/10.44min,1610653.4,4692990.0,2216503.2,6174287.0,6244172.0,2139850.0
9147/111.5217mz/10.5min,1400951.2,1613226.1,1545317.4,1306029.0,1387228.2,884184.7
9148/184.9853mz/10.51min,1535715.4,1747418.6,1828969.6,1493597.0,1517033.8,904526.56
9149/141.9832mz/10.51min,2226300.0,2531868.0,2428707.8,2098290.5,2138765.8,2125234.2
9150/139.9877mz/10.51min,5824319.0,6587067.0,6394486.5,5571410.5,5696458.5,5648156.5
9151/111.0201mz/10.51min,17183288.0,18906584.0,18769420.0,16109016.0,16673042.0,16178113.0
9152/112.0178mz/10.51min,6679142.0,7333812.0,7281614.0,6314496.5,6461377.5,6348807.5
9153/156.9905mz/10.51min,2237183.2,2241058.8,2597775.2,2067620.0,2077952.0,2081403.4
9154/99.5122mz/10.51min,2092925.8,2579817.2,2639366.0,1938738.2,2190062.5,2337391.5
9155/94.045mz/10.53min,3696415.8,4119539.5,4323375.5,3150096.2,3449126.2,2917396.2
9157/123.0402mz/10.53min,1711468.4,1793361.6,2250406.5,1783540.1,1593024.2,1659925.4
