Filename,2024_POS_CC-Media_1_Run17.mzML,2024_POS_CC-Media_2_Run53.mzML,2024_POS_CC-Media_3_Run73.mzML,2024_POS_CC_1_Run20.mzML,2024_POS_CC_2_Run47.mzML,2024_POS_CC_3_Run61.mzML
1050/339.345mz/8.41min,2973195.2,5454506.0,4025405.0,2120189.8,3147150.0,5468818.0
1051/250.1775mz/8.41min,68819.92,52071.348,38495.23,8015.0977,13354.693,4110.7373
1054/228.1958mz/8.41min,189465.7,265909.28,211670.02,70102.95,96214.375,119214.27
1055/644.486mz/8.41min,0.0,0.0,0.0,275325.03,266818.7,262547.6
1056/495.3444mz/8.36min,0.0,0.0,0.0,26387.492,42867.344,175047.72
1057/513.3545mz/8.43min,0.0,0.0,0.0,7277.3633,381708.16,1138469.0
1058/497.3598mz/8.42min,0.0,0.0,0.0,769987.9,306412.6,528758.3
1059/463.3545mz/8.43min,0.0,0.0,0.0,2008512.8,1324387.2,2240433.5
1061/622.5037mz/8.43min,0.0,0.0,0.0,407961.47,286667.16,333820.97
1063/626.4751mz/8.51min,0.0,0.0,0.0,359442.12,204795.19,252174.28
1064/397.3098mz/8.44min,0.0,0.0,0.0,391759.78,209557.23,272479.53
1065/391.2841mz/8.44min,227225.17,566468.5,371497.9,385389.1,304574.9,359957.03
1066/604.4934mz/8.44min,0.0,0.0,0.0,359046.28,234951.48,239664.67
1068/508.3994mz/8.42min,0.0,0.0,0.0,218723.47,4300571.0,8192206.0
1070/522.4152mz/8.44min,0.0,0.0,0.0,0.0,55641.47,271698.6
1071/423.362mz/8.45min,0.0,0.0,0.0,8343722.0,7187734.5,11243190.0
1072/491.3923mz/8.45min,0.0,0.0,0.0,0.0,140046.81,274574.44
1073/509.4026mz/8.42min,0.0,0.0,0.0,65118.613,1383732.2,3201236.8
1074/371.3154mz/8.45min,183250.69,202267.53,173596.67,231329.11,120487.09,123839.734
1075/424.3653mz/8.45min,0.0,0.0,0.0,2727950.2,1937130.0,2765384.0
1076/405.3514mz/8.46min,0.0,0.0,0.0,572655.3,473054.38,804948.44
1077/658.5375mz/8.46min,0.0,0.0,0.0,515959.28,379215.38,397240.06
1078/441.3727mz/8.46min,0.0,0.0,0.0,2855922.0,2296192.8,2993093.0
1079/442.376mz/8.46min,0.0,0.0,0.0,911248.7,684922.6,986969.75
1080/618.5452mz/8.46min,0.0,0.0,0.0,1201588.4,705774.75,941139.56
1081/484.4147mz/8.47min,0.0,0.0,0.0,602074.5,509583.6,453258.88
1083/475.3974mz/8.46min,0.0,0.0,0.0,88939.55,153544.5,573593.8
1084/572.5034mz/8.48min,0.0,0.0,0.0,608127.7,279939.34,529082.5
1086/924.2685mz/8.49min,1942211.9,1903789.1,2030250.8,1522479.2,1640885.1,66162.64
1089/630.5065mz/8.49min,0.0,0.0,0.0,1074821.4,704780.6,950642.06
1090/540.4984mz/8.49min,0.0,0.0,0.0,337754.94,149169.23,111944.17
1091/490.3887mz/8.5min,0.0,0.0,0.0,32434.025,752116.4,990870.8
1092/506.4201mz/8.49min,0.0,0.0,0.0,232176.19,155811.3,156482.17
1093/493.4078mz/8.49min,0.0,0.0,0.0,2506251.5,2106193.2,2773839.8
1094/425.3784mz/8.5min,0.0,0.0,0.0,738976.5,381345.12,513181.0
1095/492.4045mz/8.5min,0.0,0.0,0.0,8262132.5,6536240.0,8318176.0
1097/184.9855mz/8.57min,493762.72,484095.2,527674.8,113157.83,208752.8,229383.8
1101/523.4547mz/8.51min,0.0,0.0,0.0,514965.12,283841.03,450224.56
1102/544.4338mz/8.51min,0.0,0.0,0.0,382908.06,225630.94,332826.97
1105/458.399mz/8.51min,0.0,0.0,0.0,3140011.5,2410780.0,3400642.8
1106/522.4514mz/8.51min,0.0,5188.551,28644.283,1492624.9,816821.56,1314041.2
1107/604.4934mz/8.51min,0.0,0.0,0.0,970389.75,578187.2,828906.4
1109/794.7224mz/8.52min,0.0,0.0,1544546.9,0.0,253857.83,0.0
1110/876.8007mz/8.52min,0.0,246718.4,1060131.8,0.0,0.0,244597.56
1111/766.6912mz/8.53min,0.0,800186.44,0.0,0.0,444133.2,0.0
1114/146.9803mz/8.6min,6133415.5,6048755.0,6214724.5,5117129.0,4840871.5,13878051.0
1115/504.4408mz/8.53min,0.0,0.0,0.0,887225.3,593352.3,726664.75
1116/456.4406mz/8.54min,0.0,0.0,0.0,323112.94,216657.03,330364.6
1117/650.5348mz/8.53min,0.0,0.0,0.0,712894.3,356083.3,501375.53
1118/548.5035mz/8.54min,0.0,0.0,0.0,326349.38,124373.1,284016.9
1119/441.3727mz/8.55min,0.0,0.0,0.0,1095108.1,847203.44,1280604.9
1120/442.376mz/8.52min,0.0,0.0,0.0,364225.88,285054.8,418494.94
1121/463.3547mz/8.53min,0.0,0.0,0.0,325484.75,107045.04,173292.9
1122/497.3598mz/8.56min,0.0,0.0,0.0,363739.88,324943.03,418424.03
1124/101.0709mz/8.55min,3253387.0,751332.25,691699.06,534481.75,333558.2,690558.4
1126/702.2125mz/8.56min,403913.56,453032.44,466455.75,434917.56,423016.94,376154.8
1127/634.5401mz/8.56min,0.0,0.0,0.0,631856.8,254916.0,496995.47
1128/590.5139mz/8.49min,0.0,0.0,0.0,2478587.2,1512571.9,2164543.2
1129/618.5449mz/8.57min,0.0,0.0,0.0,298594.38,398780.12,270633.22
1133/898.6239mz/8.6min,0.0,0.0,0.0,470228.66,315350.53,368128.66
1134/439.3568mz/8.6min,0.0,0.0,0.0,4629135.5,3568411.5,8882173.0
1135/440.3601mz/8.6min,0.0,0.0,0.0,1473780.0,1039965.1,2953863.2
1136/421.3463mz/8.6min,0.0,0.0,0.0,252443.28,217916.23,682311.2
1138/462.342mz/8.61min,0.0,0.0,0.0,798795.25,720723.44,1875798.5
1139/456.3834mz/8.61min,0.0,0.0,0.0,6043915.0,5357704.0,14742351.0
1140/461.3387mz/8.61min,0.0,0.0,0.0,2396388.8,2163825.8,4560566.5
1141/484.4148mz/8.61min,0.0,0.0,0.0,323656.9,255980.31,617452.2
1143/457.3867mz/8.61min,0.0,0.0,0.0,1999824.0,1154068.2,4872091.0
1144/107.9667mz/8.57min,6748531.0,360781.6,348111.3,353960.34,116382.07,186421.22
1149/690.1973mz/8.63min,988688.06,840901.9,882224.75,693063.1,738143.4,0.0
1150/684.2027mz/8.63min,103083250.0,89448960.0,92208670.0,73052500.0,76584670.0,24604.1
1151/658.5373mz/8.63min,0.0,0.0,0.0,281526.7,179957.23,283513.78
1153/687.2009mz/8.63min,22607200.0,20004254.0,20575392.0,16129919.0,17014022.0,0.0
1154/689.198mz/8.63min,3238189.2,2795681.2,2887321.2,2285731.0,2429101.2,0.0
1155/146.9803mz/8.64min,16175753.0,17723462.0,18414020.0,12956450.0,12834623.0,5370076.0
1160/548.5034mz/8.64min,0.0,0.0,0.0,228159.64,49259.848,171051.53
1161/650.5349mz/8.61min,0.0,0.0,0.0,130168.34,83438.22,203108.27
1162/712.2155mz/8.64min,1607790.8,1454564.5,1516126.9,596029.9,931456.75,0.0
1164/710.2181mz/8.64min,3413246.8,3178146.0,3238766.5,1902545.0,2118259.8,0.0
1165/203.0809mz/8.64min,3908331.5,2503713.8,3758517.0,1429562.9,5401135.0,2224196.8
1168/423.3621mz/8.65min,0.0,0.0,0.0,273026.3,189524.84,585231.9
1169/144.9822mz/8.65min,17368012.0,36650970.0,40913936.0,28957694.0,28418046.0,30714658.0
1170/458.3993mz/8.65min,0.0,0.0,0.0,533003.6,271746.28,839060.44
1172/442.3761mz/8.66min,0.0,0.0,0.0,115724.42,40170.227,231274.86
1174/441.3729mz/8.66min,0.0,0.0,0.0,345154.12,198652.36,701892.44
1175/410.399mz/8.66min,0.0,0.0,0.0,415172.94,279227.16,657681.0
1176/850.2499mz/8.66min,532567.44,434299.78,471280.0,406490.88,454431.3,0.0
1177/463.3548mz/8.66min,0.0,0.0,0.0,318584.56,144902.22,411039.97
1186/553.4458mz/8.68min,0.0,0.0,0.0,267955.03,254836.2,703532.9
1187/575.4278mz/8.68min,0.0,0.0,0.0,1145237.5,963602.94,2230244.5
1189/535.4352mz/8.68min,0.0,0.0,0.0,95713.19,105290.04,282116.28
1193/461.3388mz/8.69min,0.0,0.0,0.0,627829.44,458203.44,1272191.2
1194/570.4723mz/8.69min,0.0,0.0,0.0,448509.56,398873.28,977654.6
1196/112.0179mz/8.7min,817898.25,879396.7,975525.06,586359.44,624210.9,707870.25
1197/439.3568mz/8.7min,0.0,0.0,0.0,948397.75,941406.3,2261804.5
1198/440.3601mz/8.66min,0.0,0.0,0.0,321094.9,312463.78,1514669.1
1199/421.3463mz/8.64min,0.0,0.0,0.0,91918.625,87488.24,406070.2
1200/425.3777mz/8.7min,0.0,0.0,0.0,556802.3,430001.94,819701.2
1201/456.3834mz/8.7min,0.0,0.0,0.0,1739140.1,1510824.6,3631810.5
1202/111.0201mz/8.7min,2184403.2,2396026.2,2611975.2,1628678.4,1661419.1,1792584.0
1205/131.5335mz/8.7min,235377.72,108820.0,576701.5,59732.51,335845.03,339694.9
1206/924.2664mz/8.72min,59930.625,54889.99,53890.44,40118.25,46476.316,0.0
1207/465.3702mz/8.72min,0.0,0.0,0.0,353757.53,159288.14,389564.84
1209/461.4181mz/8.72min,0.0,0.0,0.0,1223257.2,755735.9,1412568.4
1210/201.9757mz/8.72min,2349419.8,1706997.2,2101004.8,523723.7,888830.3,596622.4
1211/460.4147mz/8.72min,0.0,0.0,0.0,3720438.0,2298081.0,4268172.0
1214/366.3001mz/8.73min,0.0,0.0,0.0,69340.875,52076.996,78970.68
1217/590.5138mz/8.73min,0.0,0.0,0.0,269441.8,242138.89,387264.3
1218/184.9855mz/8.73min,4833841.5,3868616.5,4765364.5,3521431.5,2679705.2,2832889.5
1220/650.535mz/8.74min,0.0,0.0,0.0,158505.73,101474.06,186575.98
1222/983.2765mz/8.76min,0.0,15713568.0,11659217.0,6589329.0,0.0,0.0
1223/981.2784mz/8.76min,0.0,18750504.0,10382806.0,11808890.0,0.0,0.0
1224/366.3729mz/8.76min,118335.055,120356.375,74206.125,753597.6,549530.75,1054200.5
1225/980.2777mz/8.76min,0.0,29778318.0,30293682.0,12496813.0,0.0,0.0
1228/186.9809mz/8.73min,1865831.6,625973.25,1027024.0,286241.6,805067.8,399223.78
1230/1128.3157mz/8.75min,0.0,687963.2,0.0,2084271.8,514320.06,0.0
1231/1129.3164mz/8.76min,0.0,929291.0,0.0,1386968.1,755880.94,0.0
1232/1130.3151mz/8.76min,0.0,734933.44,0.0,1997392.6,556378.4,0.0
1233/506.4565mz/8.78min,0.0,0.0,0.0,389159.03,249205.98,474563.88
1234/766.6913mz/8.82min,0.0,171165.06,0.0,0.0,2728212.8,0.0
1235/476.4096mz/8.78min,0.0,0.0,0.0,281987.16,1637830.9,4590892.0
1237/481.3649mz/8.78min,0.0,0.0,0.0,20146.748,92863.97,314235.44
1238/736.572mz/8.79min,0.0,0.0,0.0,487550.75,354721.2,425406.94
1239/758.554mz/8.79min,0.0,0.0,0.0,552051.9,314692.2,417191.03
1240/851.27mz/8.8min,613588.56,408342.9,435252.78,298193.2,333201.06,0.0
1241/848.2708mz/8.8min,1773089.1,1225795.6,1267345.9,907433.3,1007656.1,0.0
1242/850.2708mz/8.8min,1154681.2,775814.0,815209.94,558590.1,635812.6,0.0
1244/548.5035mz/8.82min,0.0,0.0,0.0,581881.5,214143.47,484155.53
1245/618.5452mz/8.82min,0.0,0.0,0.0,780275.94,347958.7,809809.4
1246/658.5379mz/8.82min,0.0,0.0,0.0,1161776.1,474424.84,1003632.75
1247/654.5064mz/8.83min,0.0,0.0,0.0,438595.1,248736.97,492280.44
1248/712.5847mz/8.83min,0.0,0.0,0.0,97792.84,40956.555,57457.957
1250/659.5413mz/8.83min,0.0,0.0,0.0,447561.03,170931.28,368667.0
1252/1074.3068mz/8.84min,4863166.0,3859642.8,3981826.2,3404014.5,3410547.0,741565.9
1253/1073.3082mz/8.84min,5092772.0,3875900.0,4132289.5,3541539.2,3529820.8,766369.4
1256/1072.3075mz/8.84min,4892014.0,3929394.0,3995736.2,3448946.5,3447660.5,739739.6
1257/925.2694mz/8.86min,132050.27,103719.38,115139.42,89456.875,89704.336,0.0
1259/924.2676mz/8.86min,148395.45,128460.19,134991.83,110060.19,102460.49,0.0
1261/628.4911mz/8.86min,0.0,0.0,0.0,0.0,25575.102,168890.7
1262/588.4984mz/8.88min,0.0,0.0,0.0,245492.53,212857.16,355311.38
1263/506.4541mz/8.9min,0.0,0.0,0.0,108093.414,53431.29,124274.195
1264/484.4722mz/8.9min,0.0,0.0,0.0,794808.56,484736.94,922506.9
1265/458.3991mz/8.91min,0.0,0.0,0.0,472195.88,344839.53,750331.75
1266/794.7225mz/8.94min,0.0,0.0,3103773.2,0.0,775423.1,0.0
1267/590.514mz/8.92min,0.0,0.0,0.0,506344.97,246480.4,556254.75
1268/618.545mz/8.92min,0.0,0.0,0.0,266860.34,111969.05,300867.5
1269/591.5174mz/8.92min,0.0,0.0,0.0,184293.25,80960.2,220540.97
1270/909.2385mz/8.92min,2465430.0,2804688.8,2794960.8,2099756.8,1976823.6,0.0
1271/766.6913mz/8.94min,0.0,2756146.2,0.0,0.0,1142081.9,0.0
1272/908.2377mz/8.92min,3513695.8,3257247.0,3257420.8,2794665.5,2689121.8,0.0
1273/910.2367mz/8.92min,2680490.5,2461360.5,2474383.5,2117198.0,2049259.4,0.0
1274/441.3726mz/8.93min,0.0,0.0,0.0,256751.81,223299.62,551525.2
1277/606.5087mz/8.96min,0.0,0.0,0.0,0.0,76380.586,334045.03
1278/563.4665mz/8.96min,0.0,0.0,0.0,21984.98,22281.764,66543.234
1280/531.4074mz/8.96min,106131.445,48854.547,99516.82,368349.5,67279.89,73480.86
1281/546.4879mz/8.96min,0.0,0.0,0.0,408653.72,304250.0,353547.6
1286/628.4912mz/8.98min,0.0,0.0,0.0,164034.44,92200.56,570417.8
1287/603.4593mz/8.99min,0.0,0.0,0.0,1784318.5,1290581.5,2833124.5
1288/439.318mz/8.99min,0.0,0.0,0.0,102558.414,62192.89,74920.31
1289/553.3896mz/8.97min,129372.6,67953.28,108340.95,573011.94,117236.01,135713.33
1290/604.4628mz/8.99min,0.0,0.0,0.0,666497.06,481218.16,1051152.4
1291/672.5533mz/9.0min,0.0,0.0,0.0,964080.44,312256.56,707613.7
1293/489.315mz/9.0min,0.0,0.0,0.0,413644.4,234172.7,259780.9
1294/568.4697mz/8.98min,0.0,0.0,0.0,771739.75,273719.03,432156.34
1295/465.37mz/9.0min,0.0,0.0,0.0,738496.9,338029.25,586754.06
1296/712.5843mz/9.01min,0.0,0.0,0.0,977761.06,350672.5,673170.3
1297/771.6467mz/9.01min,0.0,1781535.9,0.0,0.0,1804118.9,0.0
1298/594.4854mz/9.02min,0.0,0.0,0.0,937180.9,121377.0,193630.61
1299/640.5271mz/9.01min,0.0,0.0,0.0,849722.2,228736.19,589855.9
1300/654.5068mz/9.01min,0.0,0.0,0.0,244928.61,52807.434,214244.61
1301/717.5999mz/9.08min,0.0,249813.19,518997.97,0.0,0.0,837285.94
1302/799.678mz/9.01min,0.0,0.0,767730.9,0.0,1664399.1,0.0
1303/887.5693mz/9.02min,0.0,0.0,0.0,490929.75,74361.75,243652.31
1304/689.4961mz/9.02min,0.0,0.0,81696.34,541102.1,224670.61,89130.555
1305/658.5371mz/9.03min,0.0,0.0,0.0,160295.88,40267.17,104627.92
1306/631.4891mz/9.07min,0.0,0.0,0.0,101687.22,27496.816,49599.082
1308/924.2689mz/9.07min,491563.1,458418.22,460242.38,244439.22,295344.88,0.0
1309/926.268mz/9.07min,359064.75,343490.0,342332.72,186245.25,219328.17,0.0
1310/927.2681mz/9.07min,186126.61,175283.12,173804.67,93078.08,100033.625,0.0
1311/925.2697mz/9.07min,430105.84,395981.03,410162.22,222821.16,251782.08,0.0
1312/572.5035mz/9.07min,0.0,0.0,0.0,115772.11,52884.957,100657.92
1313/850.2498mz/9.08min,178603.69,167070.92,187524.45,107091.17,105216.94,86534.13
1315/618.5451mz/9.09min,0.0,0.0,0.0,65291.66,48229.75,92427.24
1316/999.2888mz/9.11min,1335474.2,1252907.2,1246442.0,704649.8,839418.2,37282.734
1317/507.4017mz/9.1min,0.0,0.0,0.0,747097.2,127846.13,248010.75
1318/998.2877mz/9.11min,1410553.4,1321049.2,1352602.1,751648.9,878309.44,34953.19
1322/696.5895mz/9.13min,0.0,0.0,0.0,356644.22,132246.84,226553.3
1323/786.5847mz/9.16min,0.0,0.0,0.0,611608.0,237732.64,321046.53
1324/631.4898mz/9.16min,0.0,0.0,0.0,145347.42,60876.82,161210.58
1325/626.4757mz/9.18min,0.0,0.0,0.0,137203.3,75656.87,53819.71
1327/660.5173mz/9.18min,0.0,0.0,0.0,63557.977,0.0,38837.246
1328/924.269mz/9.2min,174170.83,58265.797,60561.426,48559.402,43671.44,0.0
1329/925.2696mz/9.2min,57539.727,43326.062,50962.67,25464.293,30904.742,0.0
1330/582.4854mz/9.21min,0.0,0.0,0.0,3362509.8,1344154.0,1930250.9
1331/560.5034mz/9.21min,0.0,0.0,0.0,2267323.2,1407231.2,1752408.6
1332/712.6445mz/9.19min,0.0,803062.06,2628575.2,0.0,0.0,245900.55
1333/766.6914mz/9.18min,0.0,547242.2,0.0,0.0,225458.78,0.0
1335/712.5846mz/9.24min,0.0,0.0,0.0,492552.1,158072.17,304951.75
1337/717.5999mz/9.18min,0.0,425379.44,742642.44,0.0,0.0,234549.95
1339/463.3545mz/9.25min,0.0,0.0,0.0,157770.08,53495.438,152102.44
1340/743.6158mz/9.3min,0.0,227269.23,288856.25,0.0,0.0,82329.97
1343/487.2993mz/9.26min,0.0,0.0,0.0,558574.0,417394.03,575145.1
1344/633.5049mz/9.26min,0.0,0.0,0.0,543419.8,286950.3,507984.2
1345/794.7226mz/9.24min,0.0,0.0,1303152.0,0.0,374372.28,0.0
1346/876.8005mz/9.28min,0.0,54838.43,347667.16,0.0,0.0,168843.03
1347/1128.3157mz/9.24min,0.0,372657.5,425717.03,234928.67,68178.89,10570.797
1348/907.2595mz/9.29min,20055012.0,0.0,0.0,6762972.0,7942803.0,0.0
1349/911.2563mz/9.28min,2234534.8,0.0,0.0,722455.0,846610.1,0.0
1350/631.4904mz/9.29min,0.0,0.0,0.0,2654689.8,1580323.6,3512299.2
1352/909.2572mz/9.3min,18819206.0,0.0,0.0,3411464.0,4945829.5,0.0
1353/659.5207mz/9.3min,0.0,0.0,0.0,290305.03,153295.36,281585.16
1354/626.5351mz/9.3min,0.0,0.0,0.0,364969.72,281168.9,710791.7
1355/906.2588mz/9.31min,42879244.0,0.0,0.0,7788795.0,9052789.0,0.0
1356/910.2559mz/9.31min,9792718.0,0.0,0.0,1780768.8,2074087.8,0.0
1358/534.4853mz/9.31min,0.0,0.0,0.0,349214.72,179220.6,264029.16
1359/512.5034mz/9.31min,0.0,0.0,0.0,2044957.5,1334679.6,2355655.5
1361/820.7383mz/9.31min,0.0,0.0,593019.6,0.0,208459.0,0.0
1362/618.5453mz/9.31min,0.0,0.0,0.0,224957.9,103762.05,219221.27
1363/619.5494mz/9.31min,0.0,0.0,0.0,69383.24,15495.747,61766.715
1364/1130.3141mz/9.33min,0.0,279491.7,480060.25,33906.887,73697.43,91310.33
1366/672.5536mz/9.32min,0.0,0.0,0.0,209625.47,83115.52,177261.8
1367/738.6602mz/9.35min,0.0,796716.8,1079897.4,0.0,0.0,522596.88
1368/658.5093mz/9.33min,0.0,0.0,0.0,476573.62,313663.66,995272.06
1371/657.5058mz/9.33min,0.0,0.0,0.0,1922834.4,762053.75,2475022.0
1372/920.2731mz/9.31min,927524.9,0.0,0.0,90685.34,114901.66,0.0
1373/921.2741mz/9.31min,832099.25,0.0,0.0,25666.422,94535.41,0.0
1375/634.5399mz/9.34min,0.0,0.0,0.0,0.0,20165.295,135855.98
1376/652.5508mz/9.34min,0.0,0.0,0.0,391900.4,271291.53,802035.4
1377/932.274mz/9.32min,2357907.8,0.0,0.0,416992.38,491120.72,0.0
1378/556.5084mz/9.37min,0.0,0.0,0.0,827640.06,526078.9,816257.6
1379/574.5191mz/9.37min,0.0,0.0,0.0,5023918.5,2988034.5,4683395.5
1380/590.5139mz/9.37min,0.0,0.0,0.0,145165.48,78426.8,139316.0
1381/1170.0131mz/9.37min,0.0,0.0,0.0,567543.7,136531.3,282630.53
1382/596.5011mz/9.39min,0.0,0.0,0.0,4827696.0,1427407.0,2573888.5
1383/906.2587mz/9.35min,23786034.0,0.0,0.0,5275776.5,4636374.5,0.0
1387/924.2692mz/9.42min,324661.62,14989.418,29415.535,80087.78,12027.035,48220.203
1388/926.2679mz/9.42min,43927.637,7494.7886,19862.102,42521.26,0.0,28482.945
1390/528.4022mz/9.43min,0.0,0.0,0.0,81810.04,0.0,27335.557
1391/462.3553mz/9.43min,0.0,0.0,0.0,83990.55,0.0,25333.004
1392/717.6002mz/9.44min,0.0,0.0,0.0,0.0,0.0,185573.11
1393/659.5212mz/9.5min,0.0,0.0,0.0,135802.61,28762.748,184214.64
1394/696.5889mz/9.43min,0.0,0.0,0.0,87185.695,0.0,51827.42
1399/631.4902mz/9.46min,0.0,0.0,0.0,557107.3,37525.71,525942.56
1400/743.6157mz/9.43min,0.0,23398.473,213536.1,0.0,0.0,2475289.2
1401/650.6444mz/9.47min,0.0,16806220.0,14593187.0,0.0,9212277.0,24382.57
1402/1128.3158mz/9.45min,0.0,0.0,135528.53,104394.62,0.0,201748.8
1404/1130.3147mz/9.48min,0.0,5488.1494,147112.0,108165.6,0.0,297198.72
1406/1047.8768mz/9.49min,0.0,0.0,0.0,777619.7,118201.23,514320.9
1407/673.6294mz/9.5min,0.0,1193938.6,1003255.7,0.0,1873887.2,0.0
1408/535.4331mz/9.52min,0.0,0.0,0.0,2425566.8,511883.5,1678468.4
1409/672.6263mz/9.5min,0.0,4056831.8,3385763.5,0.0,4057770.8,21500.332
1410/622.5165mz/9.51min,0.0,0.0,0.0,655697.25,55281.312,239333.36
1412/640.5269mz/9.5min,0.0,0.0,0.0,88464.33,0.0,13014.705
1413/738.6601mz/9.54min,0.0,764006.75,1123663.8,0.0,0.0,665753.4
1414/999.2887mz/9.58min,166734.31,246134.83,259186.45,90622.65,97620.0,0.0
1416/998.2876mz/9.58min,159603.62,259314.12,270477.28,90765.45,93581.81,0.0
1418/799.6777mz/9.59min,0.0,0.0,17578.865,0.0,200353.38,0.0
1419/561.4487mz/9.6min,0.0,0.0,0.0,2594795.5,655260.1,1654262.4
1420/696.5895mz/9.6min,0.0,0.0,0.0,549560.3,119678.36,351674.8
1421/1099.9087mz/9.61min,0.0,0.0,0.0,490832.9,107899.8,292752.12
1422/825.6935mz/9.67min,0.0,0.0,682512.9,0.0,907538.5,0.0
1424/659.5218mz/9.64min,0.0,0.0,0.0,155589.19,46556.49,172450.67
1425/906.2585mz/9.63min,1206031.5,0.0,0.0,704875.75,566622.4,0.0
1428/654.507mz/9.65min,0.0,0.0,0.0,73558.414,46627.934,31283.094
1429/633.5054mz/9.66min,0.0,0.0,0.0,189826.27,34028.773,114448.52
1430/610.5166mz/9.69min,0.0,0.0,0.0,3700533.2,935942.2,1792166.5
1431/588.5348mz/9.7min,0.0,0.0,0.0,2785862.8,1119624.1,1721743.6
1432/634.6494mz/9.71min,0.0,5110613.5,3581852.2,0.0,2983257.8,0.0
1433/820.7382mz/9.71min,0.0,0.0,2737452.0,0.0,2622156.0,0.0
1434/1128.3158mz/9.74min,0.0,5492.461,2734108.8,2009144.9,0.0,2313284.0
1435/1129.3164mz/9.74min,0.0,12934.098,3100760.5,2149864.0,0.0,2548459.5
1436/1130.315mz/9.74min,0.0,7537.2285,3136743.5,2310621.2,0.0,2587342.8
1437/659.5219mz/9.76min,0.0,0.0,0.0,2029392.0,946029.6,2165398.8
1438/813.658mz/9.78min,0.0,132723.27,202846.94,0.0,260483.2,0.0
1439/1131.3141mz/9.77min,0.0,0.0,2054584.1,1617247.9,0.0,1765237.2
1440/853.7242mz/9.79min,0.0,212005.67,0.0,0.0,109892.04,0.0
1441/1073.3073mz/9.81min,196094.97,435147.94,470737.1,371646.44,463355.8,31447.975
1442/537.3944mz/9.82min,440066.03,189884.3,190345.64,730224.94,138125.28,328630.3
1443/1074.3065mz/9.81min,194324.61,419464.84,446216.34,359893.6,462519.3,24603.07
1446/1072.3062mz/9.82min,184887.66,421083.47,451022.5,366259.97,446182.44,26227.004
1447/90.9766mz/9.83min,187307.98,119241.51,22272.205,260318.27,50901.062,123400.414
1448/226.9515mz/9.85min,473375.03,34416.668,5554.5947,100326.1,0.0,5461.8833
1450/772.2365mz/9.84min,954729.1,396346.7,49888.71,320063.3,100848.336,0.0
1451/761.2197mz/9.85min,14754264.0,11234384.0,10217897.0,8293216.5,7787921.0,0.0
1454/758.2213mz/9.85min,51873960.0,39281996.0,35649310.0,29211468.0,27320620.0,0.0
1458/787.2353mz/9.85min,1339579.6,974785.1,877858.4,569641.56,650618.7,0.0
1460/784.2365mz/9.85min,4545881.5,3448411.8,3137452.5,2754618.0,2272008.5,0.0
1461/763.2174mz/9.85min,2433020.8,1859335.1,1664066.9,1369632.6,1282421.5,0.0
1464/779.1501mz/9.85min,1381824.1,1116284.9,904076.9,383323.3,556591.0,0.0
1465/540.5346mz/9.86min,0.0,0.0,0.0,264144.47,164847.73,512928.56
1466/1147.3266mz/9.87min,449484.72,979399.6,1008330.4,965886.06,1065324.1,443739.9
1467/1146.326mz/9.88min,415519.78,906523.5,927937.3,883414.1,990394.56,418088.66
1468/1148.3257mz/9.88min,451420.3,997675.6,1004029.94,950268.2,1079497.6,451327.88
1470/584.5397mz/9.9min,0.0,0.0,0.0,468096.0,387734.25,677029.9
1471/664.6235mz/9.91min,0.0,0.0,0.0,426235.34,275139.88,722198.9
1472/602.5505mz/9.91min,0.0,0.0,0.0,3914325.5,2980807.2,4923077.5
1473/618.5449mz/9.91min,0.0,0.0,0.0,142212.56,89924.766,163199.19
1474/624.5322mz/9.92min,0.0,0.0,0.0,4905774.0,2614264.0,3896165.0
1475/686.6052mz/9.92min,0.0,0.0,0.0,735093.4,428249.62,968064.6
1476/226.9515mz/9.97min,1735676.1,212385.19,85192.39,66561.13,0.0,18301.33
1477/158.964mz/9.97min,681188.0,4563.1675,0.0,17587.604,0.0,0.0
1478/698.2545mz/9.96min,723574.8,403927.6,351991.16,283676.34,279158.7,253192.06
1479/832.2398mz/9.97min,826600.7,454542.44,437687.62,456386.3,303489.03,0.0
1480/90.9766mz/9.98min,1867325.1,491618.84,368379.84,95174.78,48298.55,64951.867
1481/230.9852mz/9.97min,1258836.8,33714.94,0.0,23490.068,0.0,0.0
1482/820.738mz/9.98min,0.0,0.0,944838.44,0.0,830613.56,0.0
1483/1130.315mz/9.99min,0.0,0.0,1314427.4,997876.44,0.0,1048189.0
1485/1128.3157mz/9.99min,0.0,0.0,1325458.8,870125.56,0.0,966143.75
1486/1129.3164mz/9.99min,0.0,0.0,1347912.1,1014142.2,0.0,1065583.8
1487/772.2733mz/9.99min,952945.25,468009.78,384988.2,331479.97,307040.44,257384.3
1488/773.2742mz/9.99min,690896.6,338048.5,279400.25,226900.5,209918.17,191893.77
1489/659.5209mz/10.01min,0.0,0.0,0.0,51402.457,0.0,39609.08
1490/813.6572mz/10.0min,0.0,398689.7,521086.2,0.0,945044.2,0.0
1491/537.5351mz/10.01min,391192.78,159459.97,111440.3,108655.13,67167.65,82595.33
1492/559.5169mz/10.02min,298295.03,104748.41,84176.29,426477.2,217530.86,307588.88
1493/984.256mz/10.03min,637797.5,778607.7,644550.3,516600.6,733578.06,0.0
1494/825.6933mz/10.01min,0.0,0.0,470700.84,0.0,779019.4,0.0
