row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGIp3_2_Run127.mzML Peak area,NEG_TJGIp3_3_Run165.mzML Peak area,NEG_TJGIp3_1_Run41.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML Peak area,
331,458.28708353526673,4.7325177,,,,133,,,,,,,1413975.5,1742239.6,1827865.5,3719425.2,3074047.0,4205249.0,
308,459.1924429392778,4.6703243,,,,33,,,,,,,828525.06,942558.0,1268573.2,1647235.2,1477480.5,1249025.5,
1803,459.2783474843395,8.295332,,,,,,,,,,,254009.45,0,294307.72,148831.12,373785.03,793533.6,
1782,459.2783815299891,8.225507,,,,,,,,,,,318801.66,387651.53,0,414857.62,0,0,
191,459.2825841461456,3.7758625,,,,,,,,,,,7098081.0,8436888.0,7810441.5,4279734.0,3894287.8,9106985.0,
330,459.29059032150144,4.7325177,,,,133,,,,,,,239522.0,371385.9,415668.72,904059.4,752469.9,1007287.94,
1622,459.2937796360159,8.029753,,,,,,,,,,,150766.98,247830.27,0,539295.7,63444.53,0,
1770,459.2940622700028,8.128081,,,,8,,,,,,,65688.73,61683.168,621786.6,32268.578,551475.3,501719.66,
1310,459.3115363056704,7.4539914,,,,71,,,,,,,938611.25,653297.9,633054.8,1426344.5,1264937.9,1374343.2,
1502,459.31155896610176,7.706796,,,,,,,,,,,311308.75,326046.38,242752.53,589803.9,448725.44,493711.16,
1090,459.31162460667036,7.006855,,,,114,,,,,,,1808479.8,2355694.8,1601819.0,2855704.8,2648066.2,2641661.2,
990,459.3116820940996,6.7386823,,,,,,,,,,,410600.34,418970.5,368930.06,667160.3,604200.0,517484.12,
901,459.31174073815555,6.5701776,,,,47,,,,,,,1493335.6,1307061.2,963494.2,2044559.9,2025118.5,1197113.9,
1295,460.3147399626162,7.4539967,,,,,,,,,,,244491.03,154333.17,158274.23,356970.84,348033.3,379323.5,
1037,461.2910008776195,6.86585,,,,,,,,,,,143214.58,155785.61,107538.664,222405.17,290163.22,246832.55,
1177,461.3272043024199,7.2832065,,,,36,,,,,,,1064870.4,946799.8,483045.8,1469250.1,1233905.5,1531596.6,
1039,461.32735382302445,6.8811564,,,,,,,,,,,143342.39,172496.27,111160.29,180968.94,179458.03,192531.61,
381,463.2337083787624,4.8754025,,,,76,,,,,,,459928.3,540309.5,828844.44,1030323.5,927566.06,814895.9,
783,463.306696998764,6.1145744,,,,25,,,,,,,221006.22,207041.08,129666.62,537238.6,435762.66,438873.7,
961,463.3069648290405,6.6475167,,,,,,,,,,,57509.086,62670.707,62552.062,128976.984,92315.13,79692.445,
1849,463.30988668674377,8.633782,,,,130,,,,,,,1095743.8,974455.94,1627406.2,1742616.8,1737279.0,2633572.2,
321,468.1662070330096,4.682181,,,,,,,,,,,319843.8,474731.47,3200.0833,0,0,0,
281,468.16636352615774,4.494574,,,,,,,,,,,295170.88,404008.66,0,0,0,0,
1866,468.4055490991893,8.70478,,,,,,,,,,,142540.92,166310.86,325988.72,240472.28,447550.12,461995.8,
1460,469.2832260991304,7.683796,,,,27,,,,,,,741188.5,740772.8,0,1003507.56,0,0,
1531,469.2834810862972,7.7970634,,,,,,,,,,,306851.3,0,19456.65,493609.44,182015.31,0,
1621,469.2837326523356,7.9730644,,,,,,,,,,,0,0,419372.75,0,683442.75,1734310.2,
543,470.3234033229049,5.3983054,,,,103,,,,,,,1.7188978E7,1.8853072E7,1.7019288E7,2.596308E7,2.4280202E7,3.3852812E7,
615,470.3234485433615,5.6942763,,,,87,,,,,,,171186.58,201063.0,168027.69,426373.9,359051.84,504617.0,
426,471.2021639415854,5.0504975,,,,32,,,,,,,191383.78,209775.19,315837.38,287701.22,225231.53,243040.83,
537,471.2021965210243,5.375572,,,,91,,,,,,,350497.62,460553.72,617131.6,667104.5,617368.5,508713.62,
414,472.3026056533415,5.0245214,,,,143,,,,,,,778491.94,956879.2,1027803.0,2029951.1,1700372.8,2725310.2,
1820,472.3639058992265,8.43307,,,,,,,,,,,311242.4,357152.66,496300.47,418479.25,555402.94,172011.33,
231,473.18160248436243,4.1324587,,,,52,,,,,,,2041935.5,2158590.2,2999018.5,3154496.5,2972359.5,2290079.8,
389,473.21787231504953,4.9232635,,,,58,,,,,,,381293.94,438417.44,750423.8,828830.2,720169.4,519649.8,
466,473.2179086141917,5.1975904,,,,9,,,,,,,278907.25,324573.12,482479.78,429041.7,377685.06,236492.78,
564,473.2179526221756,5.5050025,,,,,,,,,,,20547.725,30274.938,41564.504,35660.414,25369.395,13304.808,
515,473.2182175994681,5.3423667,,,,,,,,,,,222117.38,243955.42,367197.44,337352.38,306371.66,260018.03,
1290,473.28194644250743,7.4891925,,,,,,,,,,,2673134.5,1.2369001E7,0,8127313.0,50815.715,0,
1645,473.2820460544922,8.073928,,,,,,,,,,,6211.534,0,290888.34,0,172953.17,241072.2,
1562,473.2821557752827,7.8250604,,,,,,,,,,,162298.77,89993.1,8264847.5,137968.47,7227039.5,1.7908908E7,
1381,473.2823170876712,7.6542487,,,,142,,,,,,,1.3843732E7,2345236.8,2.125922E7,1.5018623E7,1.7839E7,427233.8,
1941,473.28231746308387,9.860685,,,,,,,,,,,334327.06,361686.3,418173.53,364569.6,284925.2,324428.72,
845,473.2906084697509,6.298685,,,,85,,,,,,,186849.98,163754.58,188153.72,294107.72,267209.03,204020.12,
1083,473.2906572597661,6.9388123,,,,,,,,,,,2725528.8,2572555.5,2412768.5,4146499.8,4472311.0,4522207.0,
949,473.2909000115914,6.6079125,,,,,,,,,,,568197.7,497264.28,577406.5,936956.2,954828.3,510097.94,
505,473.3593527193786,5.335137,,,,,,,,,,,538449.4,334935.75,588154.5,247820.38,429505.34,504720.06,
1343,474.28559969875005,7.636349,,,,,,,,,,,3409456.0,3757297.8,88377.945,4593368.0,1393239.2,44157.78,
412,475.1528071694649,5.0127397,,,,,,,,,,,248144.47,273718.5,612406.75,236205.89,233894.48,367045.72,
1225,475.3061718532385,7.3622403,,,,152,,,,,,,1.1151636E7,7963777.5,8220317.5,1.7345274E7,1.7935594E7,1.4789629E7,
1099,475.30648382840263,7.0550933,,,,,,,,,,,519375.0,609827.4,444671.0,1383003.8,1027578.8,496201.56,
933,475.30660048103937,6.568348,,,,,,,,,,,585515.9,475151.22,421620.25,884264.2,843010.44,460531.56,
1848,475.30958908196584,8.5991745,,,,,,,,,,,1001888.4,948317.6,1223903.0,1193976.4,1186910.5,1776340.9,
690,476.2780465223903,5.8979754,,,,74,,,,,,,4095397.2,4347284.5,4274879.0,5056837.5,4626538.5,3768487.8,
738,476.27811500231707,5.998398,,,,,,,,,,,9488686.0,1.0464428E7,9364884.0,1.1032673E7,9613021.0,9730794.0,
292,477.1682891048252,4.5748057,,,,,,,,,,,11942.287,15895.196,70176.49,6709.0967,14516.786,53550.484,
240,477.1684045173974,4.1457233,,,,3,,,,,,,170275.73,179373.27,422681.62,144297.11,161372.3,321068.66,
273,477.1685665502635,4.449117,,,,28,,,,,,,495171.06,533748.2,1041964.44,399712.16,415969.25,906369.44,
407,477.21290228498736,5.000568,,,,15,,,,,,,1738816.1,1953681.4,2411977.5,3035320.8,2685322.2,2311790.0,
329,477.21297301504825,4.722631,,,,98,,,,,,,235112.88,274260.66,347760.3,428948.2,390847.66,315824.5,
662,477.2181127014706,5.8307586,,,,,,,,,,,367857.22,387488.8,216434.05,636598.5,609377.2,621396.9,
711,477.2181839399971,5.9337497,,,,62,,,,,,,908034.4,821331.3,727744.8,1014856.3,978294.3,622216.9,
710,477.2814357324168,5.965998,,,,,,,,,,,2493769.8,2176041.5,2004407.4,2335694.8,1218448.0,994590.1,
1147,477.32210020856206,7.1848454,,,,,,,,,,,168638.77,177739.3,87192.984,265876.22,225031.33,275961.44,
1072,477.3221113727861,6.9654126,,,,111,,,,,,,277430.34,306132.97,240902.89,410173.9,365188.62,411016.72,
1867,477.3255058805352,8.6794615,,,,,,,,,,,689457.0,629945.7,818007.7,695680.6,704240.5,961556.75,
716,478.22166439388576,5.9354935,,,,,,,,,,,325109.53,353939.2,236532.86,334518.25,336466.28,297279.22,
739,478.283873618927,5.9975486,,,,,,,,,,,398909.97,456492.12,404629.44,482807.0,425584.5,383829.22,
824,478.29367252383526,6.2551804,,,,65,,,,,,,472011.06,498298.0,412763.62,559597.2,486185.03,448603.4,
864,478.29381928732573,6.3629227,,,,73,,,,,,,928694.7,1027420.25,916712.56,992710.94,899915.1,1059922.1,
283,479.2050322483138,4.544202,,,,,,,,,,,444426.75,487210.4,319060.25,515929.1,460268.34,247744.36,
355,479.2283850269138,4.796941,,,,,,,,,,,620770.2,806565.94,1273679.1,1657421.2,1366922.6,1127814.9,
392,479.2286260429335,4.9377456,,,,,,,,,,,63108.734,69764.03,99044.055,131810.56,112214.21,87947.445,
1382,480.2729760087289,7.6995244,,,,,,,,,,,0,0,896804.4,0,835813.44,41183.445,
1234,480.2732347321338,7.3928046,,,,,,,,,,,246256.23,0,186902.75,7411.857,851541.1,38152.535,
1328,480.2732373512001,7.4356084,,,,,,,,,,,32611.867,0,604577.2,0,424005.8,38152.535,
1825,483.27759010992145,8.438605,,,,,,,,,,,0,0,56308.082,28298.812,60193.82,112174.79,
1644,483.27815457334304,8.092766,,,,,,,,,,,106787.37,92971.37,125811.7,154162.94,205518.95,220453.77,
1880,483.2782674179482,8.797641,,,,,,,,,,,61212.523,54105.344,347977.9,107875.45,582401.2,486869.22,
779,483.3802137420462,6.1401978,,,,,,,,,,,1037719.9,1001775.9,1613308.2,253351.6,1008930.4,1132869.8,
619,484.33890640422743,5.7067914,,,,,,,,,,,670486.9,788863.56,767397.1,950709.75,730154.8,1237512.0,
592,484.33905311900816,5.60729,,,,95,,,,,,,320796.4,369400.38,298149.03,335695.38,271260.75,524499.0,
413,485.18147788729584,5.0157638,,,,143,,,,,,,1404031.4,1574072.1,2065184.8,1846709.2,1685465.2,1425264.8,
1126,485.2780238708344,7.1351857,,,,,,,,,,,15695.239,0,993501.6,0,1095939.9,643243.2,
1054,485.27826117740165,6.951481,,,,,,,,,,,757527.06,449663.97,0,1307132.1,239419.89,0,
1178,485.2804390328928,7.325202,,,,,,,,,,,0,0,16122.126,0,0,1863742.0,
519,486.3183020752237,5.346706,,,,1,,,,,,,550937.3,644923.4,629799.7,1109865.8,984721.06,1389820.4,
239,487.19732985673426,4.1448193,,,,3,,,,,,,305047.5,342263.88,381983.94,344969.97,297596.12,265655.06,
274,487.1973664922223,4.449117,,,,28,,,,,,,639130.6,716691.06,643212.8,563863.9,492620.44,503212.78,
226,487.2771842359978,4.118381,,,,105,,,,,,,567730.94,662196.4,641567.44,357771.5,314723.53,657349.56,
940,487.3060389291051,6.5885997,,,,131,,,,,,,90184.71,64421.434,56090.305,122679.5,157406.89,112181.625,
1281,487.3062164772202,7.444509,,,,5,,,,,,,703113.3,642329.94,505942.66,1289365.0,994152.7,1118302.0,
1347,487.3065564919729,7.6164765,,,,,,,,,,,321539.38,262459.4,194907.73,485085.25,427908.1,457910.34,
360,489.2135474297758,4.8135614,,,,,,,,,,,363006.78,406818.8,518464.22,398553.44,597684.94,437871.25,
881,489.2182713222503,6.4214764,,,,24,,,,,,,1.0430688E7,1.2642894E7,9318849.0,1.1948974E7,1.0162566E7,1.5201548E7,
402,489.3219582321292,4.9654803,,,,,,,,,,,82482.64,103658.805,88881.04,108847.7,107809.46,114696.83,
1569,489.3219610398963,7.8768144,,,,,,,,,,,156838.08,134913.88,65614.62,305313.25,192476.94,148488.33,
1167,489.32196403419744,7.258597,,,,,,,,,,,435705.16,318626.84,245438.69,918822.0,525998.94,560772.2,
1510,489.3221367248223,7.712381,,,,,,,,,,,210773.73,186753.73,123895.59,456119.34,304892.1,289680.62,
909,489.32226290367316,6.5167947,,,,,,,,,,,314442.44,294785.7,287611.12,439928.56,401903.03,334629.38,
1122,490.33009682002006,7.135699,,,,64,,,,,,,388471.53,418642.7,469017.5,406545.22,400145.97,762878.5,
1930,490.33046974748316,9.558547,,,,,,,,,,,0,0,68173.54,0,88603.414,131503.73,
347,491.1478981735989,4.78384,,,,23,,,,,,,1.5433086E7,1.469232E7,3.442826E7,1.4931927E7,1.8616694E7,3.0987488E7,
884,491.2245640487171,6.4214764,,,,,,,,,,,679437.44,829484.2,603035.6,768805.9,659498.56,983465.6,
333,491.22817672924725,4.7578654,,,,,,,,,,,97976.09,113290.63,160683.31,207557.53,165431.55,102161.44,
434,491.22859035049186,5.0876985,,,,67,,,,,,,335274.1,393999.0,659950.2,692717.8,602454.44,520174.97,
471,491.2286392030003,5.2084165,,,,94,,,,,,,190182.39,240693.22,342819.3,404247.16,333342.25,287654.6,
395,491.2286444455967,4.9502335,,,,,,,,,,,59535.24,72570.22,121225.76,80431.88,66935.586,58340.082,
637,491.2663243226859,5.7584095,,,,80,,,,,,,608506.3,619771.6,536445.75,833171.06,856340.0,797539.4,
1357,491.280342823884,7.602156,,,,,,,,,,,0,0,64198.4,0,113672.234,617515.56,
788,491.3012150087798,6.1243157,,,,,,,,,,,129095.78,112874.62,152574.62,286594.44,262345.3,210772.61,
1249,491.3013296692728,7.4141183,,,,,,,,,,,242239.17,214896.17,225648.83,432181.7,473426.28,490371.38,
942,491.30153383826365,6.5929666,,,,,,,,,,,146146.45,112323.66,153729.98,532993.06,436510.03,401166.16,
581,491.3015880747759,5.5576463,,,,125,,,,,,,42544.76,47912.895,37635.34,96867.15,82493.414,80430.32,
1109,491.3015914147683,7.094581,,,,,,,,,,,233829.27,288866.5,163439.94,498965.2,400700.53,281851.16,
1038,491.302137518692,6.8352427,,,,,,,,,,,175763.33,139033.17,150608.73,389182.9,330145.9,198019.8,
1144,491.3361538100938,7.179525,,,,,,,,,,,262254.8,278186.44,73763.27,341974.03,327992.88,428560.84,
1248,491.33712565336435,7.4175773,,,,,,,,,,,236447.17,155085.78,112647.52,349168.16,312776.4,295542.38,
1057,491.33759173996486,6.9373055,,,,26,,,,,,,103690.54,141138.9,114967.8,275850.0,235487.75,251144.2,
1002,491.3376398601752,6.7883224,,,,,,,,,,,577123.2,541496.56,395529.06,690076.8,610214.44,680935.2,
861,491.33772032829967,6.355816,,,,73,,,,,,,46476.48,57158.004,57848.816,97727.61,81613.516,84876.05,
1396,491.3377875831011,7.6772304,,,,115,,,,,,,422102.97,377894.62,387293.2,727537.3,510124.44,976005.4,
1818,491.34083075605713,8.387198,,,,,,,,,,,314192.03,0,864809.94,5717.9565,919318.44,921723.3,
1796,491.3409063430936,8.2810135,,,,,,,,,,,948357.25,997436.7,0,1052161.0,0,0,
1868,491.3411076745327,8.762502,,,,,,,,,,,51584.637,42436.758,10507.319,94615.55,3560.1726,0,
346,493.1443545354477,4.783112,,,,23,,,,,,,4562810.0,4320386.5,1.028584E7,4363273.5,5499297.5,9289707.0,
311,493.1633071713738,4.672186,,,,33,,,,,,,2369375.8,2399259.8,5477922.5,3163714.2,3643291.8,5441399.0,
1427,493.2959477832863,7.673941,,,,,,,,,,,795306.75,459205.44,1141496.6,737659.1,1225673.4,969101.8,
251,495.2002281364237,4.255421,,,,,,,,,,,912666.7,927748.4,604105.5,1226627.9,995181.56,777750.94,
186,495.2590397682084,3.7758605,,,,,,,,,,,130004.37,139674.95,332291.97,48328.773,62440.375,428001.22,
1869,495.27829034255865,8.721884,,,,,,,,,,,105700.695,103260.89,333442.4,102651.36,462530.53,479583.8,
1509,495.31135307084963,7.7433343,,,,,,,,,,,326967.44,379265.4,101781.92,534759.06,236086.3,90670.18,
1575,495.3115039510592,7.900747,,,,,,,,,,,864147.9,26286.057,802355.9,865103.75,1213740.6,1941516.9,
1560,495.31158721819435,7.8340073,,,,,,,,,,,968582.3,1299199.0,211406.88,1805976.1,333201.62,315155.5,
898,496.26775216466945,6.4294868,,,,,,,,,,,87010.09,11428.154,867084.7,50124.863,864744.0,4047.2217,
848,496.26801621538107,6.33663,,,,,,,,,,,615684.9,703954.06,6668.058,875122.25,335564.84,0,
973,496.268447593995,6.631156,,,,,,,,,,,0,0,210324.31,0,0,854300.8,
728,498.3548122929833,5.971563,,,,69,,,,,,,8917887.0,1.0124611E7,8371695.5,1.4720164E7,1.1033723E7,8027769.5,
1823,499.2730089324538,8.437015,,,,53,,,,,,,727261.1,656836.06,1508468.5,1325918.1,2601955.8,3009998.5,
1555,499.3638753225694,7.8075867,,,,66,,,,,,,1536063.9,1359362.9,889322.4,4028776.0,3471702.5,3884359.0,
591,500.33418340544904,5.6036487,,,,95,,,,,,,448466.44,559502.1,530845.44,1218938.9,1042175.8,1514166.5,
1933,500.3591758626694,9.558483,,,,,,,,,,,0,0,52846.67,14196.173,107356.08,88568.42,
344,501.17654627132555,4.782247,,,,23,,,,,,,1.3993446E8,1.5411718E8,1.7287566E8,1.8199792E8,1.711756E8,1.3744166E8,
107,501.17655075869123,2.797206,,,,,,,,,,,0,0,115841.914,96303.375,24619.193,2235403.5,
2058,501.1765858935158,10.996203,,,,,,,,,,,575667.94,660939.3,380588.12,1736553.5,526748.6,2501815.2,
2048,501.17659096904686,10.860902,,,,,,,,,,,373656.97,831847.25,385247.1,858554.9,465274.56,702484.4,
691,501.3908951002062,5.893158,,,,,,,,,,,5044590.5,7282871.0,80604.07,6670227.5,3311.5146,0,
644,501.3908969161426,5.794334,,,,,,,,,,,6832174.5,3410903.2,7529092.5,2909709.0,6351612.5,5467635.0,
642,502.39425982919494,5.795996,,,,,,,,,,,1587162.9,888849.4,2226731.8,706629.75,1899215.5,1604806.0,
693,502.39433582031864,5.875132,,,,,,,,,,,1407680.9,1915326.9,17092.709,1966222.5,46226.01,3731.8362,
312,503.19208363963736,4.672186,,,,33,,,,,,,3679301.5,4124225.2,5369899.0,7254894.5,6158478.5,5310597.5,
275,504.18743411692043,4.449117,,,,28,,,,,,,76468.11,93662.83,183692.61,49822.29,58431.01,151909.84,
1009,504.27315338592445,6.7781997,,,,,,,,,,,834177.06,356660.88,850425.1,612826.6,2846827.8,0,
1135,504.27319474402066,7.120786,,,,,,,,,,,0,0,84823.16,0,8563.13,2547706.2,
1064,504.27320987579935,6.931921,,,,,,,,,,,52591.984,0,1677550.2,0,1368359.4,1440185.4,
958,504.27322665273044,6.6237082,,,,,,,,,,,1727879.1,775045.5,0,1549599.1,438087.38,0,
753,504.3094604546897,6.039926,,,,89,,,,,,,299484.0,333506.16,314434.22,390820.47,364786.53,381357.12,
793,504.30951792303375,6.153895,,,,39,,,,,,,547378.3,610180.7,557866.06,646180.44,592233.4,707039.94,
620,505.2129623577695,5.7580276,,,,,,,,,,,150951.5,200243.53,51280.125,147677.3,183301.1,169886.02,
665,505.2131203628715,5.856697,,,,34,,,,,,,271526.3,308239.66,283424.8,341705.47,378547.84,320644.3,
747,505.2132142585311,6.0311036,,,,89,,,,,,,584550.7,690672.25,472965.22,992550.4,840378.0,942020.2,
887,505.21324696855044,6.428383,,,,24,,,,,,,232653.55,261416.25,179395.25,265257.34,243641.03,283302.3,
541,506.29984400151807,5.396511,,,,103,,,,,,,439144.9,390969.22,1182087.5,569734.56,786767.6,2176293.8,
432,507.1423331095323,5.078741,,,,,,,,,,,54284.33,59739.31,88192.21,91495.6,79575.27,55354.668,
322,507.1423844433313,4.6845255,,,,,,,,,,,140631.12,133525.8,347204.38,213675.61,239781.6,280318.84,
288,507.1424811238499,4.548798,,,,,,,,,,,113344.24,112596.52,284265.47,143082.0,175624.25,192627.72,
192,507.14259920062614,3.7887707,,,,,,,,,,,14786.346,23968.205,78992.51,26058.295,34694.16,58745.457,
418,507.26086109972454,5.044504,,,,32,,,,,,,1246224.2,1316951.8,1021330.25,1668291.1,1698732.0,1777234.0,
1816,507.27820189563744,8.3812685,,,,,,,,,,,0,0,201468.77,0,566677.56,646889.4,
1651,507.2996105756459,8.097244,,,,,,,,,,,0,0,13710.932,0,177516.62,936942.8,
233,509.1582070887085,4.132479,,,,52,,,,,,,1020504.2,1071595.5,2463030.0,1350102.8,1494223.1,2152085.8,
420,509.178911967395,5.044597,,,,32,,,,,,,386300.66,428857.47,364357.7,562481.56,513449.38,290547.75,
216,511.1950244925418,4.0223746,,,,,,,,,,,459559.8,467515.3,273229.78,699296.94,571413.5,395092.34,
1213,511.3038969824103,7.3288283,,,,,,,,,,,433794.7,298668.66,116364.91,565959.06,454475.38,432407.38,
799,512.3702617083459,6.165411,,,,20,,,,,,,312484.75,379988.97,292884.0,311243.12,266093.0,412637.84,
839,512.3703429062344,6.271303,,,,,,,,,,,207569.9,239468.78,143770.16,273332.97,217519.8,257192.84,
1851,513.2885855924283,8.610067,,,,,,,,,,,57710.668,48489.816,251747.14,171749.16,561970.3,343949.5,
1653,513.3097376194495,8.082977,,,,,,,,,,,0,0,3260.0208,0,185573.23,1505628.4,
1587,513.3097597806217,7.9651647,,,,,,,,,,,35887.11,0,619366.7,0,470193.2,0,
204,515.3086871564516,3.888169,,,,,,,,,,,493797.66,667738.2,417616.2,284777.38,179850.08,465652.38,
323,517.171174064308,4.6836476,,,,,,,,,,,254588.5,272066.25,291159.72,442839.1,396256.78,234122.14,
284,517.17132575225,4.543432,,,,,,,,,,,134486.83,92311.484,171437.0,211376.62,176410.61,116700.89,
193,517.1714511744814,3.7905533,,,,,,,,,,,124723.2,128997.734,160897.56,129157.53,106506.625,105320.695,
349,518.1660412393009,4.783953,,,,23,,,,,,,2631282.5,2767013.2,5415056.0,2358296.8,2939188.2,4826621.0,
232,519.1869985252764,4.1324587,,,,52,,,,,,,1843104.4,2044226.6,2776680.8,3060514.2,2642329.2,2154340.2,
391,519.2231790278682,4.923542,,,,58,,,,,,,122596.48,131922.69,237570.1,285142.03,228511.48,155844.72,
514,519.2232378011163,5.340585,,,,1,,,,,,,302324.12,379274.44,513357.6,508546.03,468342.9,413726.12,
315,520.1820158869551,4.6724286,,,,33,,,,,,,284698.44,316322.72,613684.06,346637.62,395775.78,611146.7,
822,520.2677185328974,6.172451,,,,,,,,,,,308176.9,56191.344,1410492.9,112635.836,915211.56,1078001.6,
721,520.2678838558304,5.9554377,,,,,,,,,,,973991.4,899228.3,0,1136529.6,1108568.4,0,
782,520.2679219022868,6.109369,,,,,,,,,,,1159468.1,1369107.0,1104932.1,1629626.6,1336520.5,1320287.2,
860,520.2682646776614,6.279187,,,,,,,,,,,5004.692,0,709629.0,0,55909.254,1662349.8,
546,521.2079347685889,5.4213276,,,,18,,,,,,,159515.05,173432.36,136276.08,211556.42,199924.94,203836.48,
641,521.2080438420779,5.675323,,,,,,,,,,,1404371.5,1645583.8,1606788.8,1706286.6,1765269.0,1460428.8,
506,521.2081707465505,5.315042,,,,2,,,,,,,351643.0,427745.3,560812.6,467659.5,370552.97,534248.56,
278,523.2561863783999,4.479133,,,,147,,,,,,,1257822.8,1385336.1,855210.5,1631946.8,1431829.2,1679296.2,
1345,523.3636574724952,7.6056285,,,,,,,,,,,631088.9,476399.06,478370.62,786787.75,699740.56,963936.5,
1711,527.2469153708355,8.13738,,,,17,,,,,,,381675.56,396396.88,403893.1,316157.8,361466.47,418371.5,
1771,527.3951717722906,8.169151,,,,,,,,,,,214756.39,91912.484,156893.5,620062.75,786493.9,861503.75,
1195,529.3046450047707,7.2788663,,,,,,,,,,,0,0,0,0,148379.56,1872409.4,
1133,529.3047059004786,7.138787,,,,,,,,,,,131562.53,0,846318.75,0,726777.56,0,
542,533.3192290558078,5.395664,,,,,,,,,,,136925.16,148118.53,344501.94,173151.27,129862.195,639596.9,
557,534.2720004868141,5.4771876,,,,10,,,,,,,613921.1,631232.7,733018.1,663953.1,712674.8,594114.44,
730,534.3313547159316,5.974289,,,,69,,,,,,,270715.8,282874.03,689751.4,377185.94,382969.53,594816.7,
1538,535.3405682022137,7.7936783,,,,66,,,,,,,290691.5,258439.34,256525.02,492304.47,528253.6,1185792.9,
234,536.1771978242554,4.135096,,,,,,,,,,,284729.75,326819.4,646224.25,322806.84,360900.84,569723.06,
678,537.2392594376637,5.8681417,,,,34,,,,,,,106167.4,122718.73,107921.83,142184.7,157510.14,118514.664,
590,537.2393578082622,5.5982757,,,,95,,,,,,,269128.25,329439.38,239953.47,314498.88,291238.6,314272.8,
332,537.271144192415,4.7315784,,,,,,,,,,,297873.03,341704.22,215782.14,413422.47,299259.1,493335.75,
1769,537.2890124705212,8.1420145,,,,8,,,,,,,13100.945,0,1246677.1,0,723810.75,1833735.9,
222,538.242442543436,4.0728784,,,,54,,,,,,,550821.8,545060.2,386185.88,544528.75,421646.84,334508.44,
540,538.3108868178258,5.39741,,,,103,,,,,,,414526.44,398691.28,286432.1,470895.28,508350.47,478530.75,
1049,539.3588210761922,6.908068,,,,61,,,,,,,277571.66,342467.56,299075.25,449001.16,404889.2,479891.44,
1647,539.3952502064358,8.1002245,,,,14,,,,,,,750308.75,539528.06,738040.6,1434190.4,1865070.0,2215665.5,
843,540.3304064472793,6.293925,,,,,,,,,,,115932.82,125506.0,117310.15,146117.8,140431.73,217412.31,
871,540.3307806206192,6.3981113,,,,123,,,,,,,2234537.0,2315064.0,2216011.0,2864703.0,2821077.8,2488838.5,
1528,540.3327281608848,7.7859826,,,,,,,,,,,75139.18,56186.785,36432.89,163559.8,122301.195,196991.55,
501,541.3607578275403,5.2862496,,,,83,,,,,,,1095600.4,1364494.5,1373849.2,1747063.1,1389534.4,2418246.0,
1027,542.3486136404587,6.849609,,,,109,,,,,,,475568.62,543327.06,287978.47,1609714.6,795650.8,798384.1,
987,542.3486397196566,6.691888,,,,,,,,,,,211690.4,496082.94,0,396176.38,20523.271,0,
957,542.3488899586818,6.6101336,,,,,,,,,,,503239.06,243628.02,125382.164,356349.1,279994.7,141853.8,
904,542.3491559120263,6.5393505,,,,,,,,,,,178159.25,79428.41,502765.2,86247.19,504066.8,495566.53,
1200,543.2416834993456,7.327186,,,,41,,,,,,,340175.28,333706.97,99239.59,612718.8,483303.2,380133.12,
334,545.2026492933264,4.777252,,,,,,,,,,,200686.78,139814.19,13849.606,441144.12,714138.56,27972.59,
874,548.3440494332825,6.4107285,,,,24,,,,,,,531249.9,541029.25,539473.4,843982.75,723842.1,669045.75,
1471,549.3195846861788,7.7016587,,,,27,,,,,,,449567.6,527787.9,12212.608,873039.8,13890.94,0,
855,549.3242044901907,6.329525,,,,,,,,,,,90900.766,82831.74,80064.52,146806.94,158394.08,85211.63,
382,550.2669234340982,4.8762674,,,,76,,,,,,,601648.9,635331.75,602705.44,676662.7,624433.6,635865.0,
404,551.2875604248396,4.982219,,,,,,,,,,,339046.5,327451.47,401602.34,483419.38,436540.7,381984.47,
714,553.284818838189,5.9341326,,,,,,,,,,,0,0,0,0,0,1177923.6,
203,554.2373913922443,3.8788862,,,,,,,,,,,433364.03,437962.1,236856.06,455273.3,373511.0,269177.44,
1666,557.336346054206,8.107495,,,,,,,,,,,0,0,48058.246,0,346437.0,1685331.2,
1220,558.3433362514464,7.333036,,,,,,,,,,,113568.805,72948.68,39258.086,163786.44,154344.27,196680.27,
1011,558.343492920914,6.8035355,,,,,,,,,,,156255.73,164058.55,103095.59,196397.17,204632.95,142640.45,
895,559.3560402848251,6.4641767,,,,,,,,,,,201995.94,234108.34,149220.47,356233.1,310751.53,227222.6,
1499,560.3378500007029,7.706053,,,,72,,,,,,,419822.53,415716.94,393894.53,743250.5,698067.6,1042382.3,
622,562.3145596931118,5.721727,,,,,,,,,,,94938.98,119710.17,100148.336,102879.99,96342.12,121091.02,
661,562.3149409538279,5.8246713,,,,,,,,,,,274108.06,369849.47,346056.6,265558.34,259552.75,375630.88,
