"","filter","GF_MC_RCG_Ctrl_1_pos_20210511_Run67.mzML","GF_MC_RCG_Ctrl_2_pos_20210511_Run146.mzML","GF_MC_RCG_Ctrl_3_pos_20210511_Run158.mzML","GF_PF_MC_RCG_1_pos_20210511_Run78.mzML","GF_PF_MC_RCG_2_pos_20210511_Run96.mzML","GF_PF_MC_RCG_3_pos_20210511_Run197.mzML"
"9266/625.5511mz/8.5min",354021.8925,2026318.2,58713.285,10151.0266,649330.5,2397503.2,50755.133
"9267/177.0545mz/8.53min",26073.504,18841.621,10665.769,2133.1538,293823.5,120656.625,33305.387
"9269/583.3964mz/8.53min",20832.837,6944.279,6944.279,6944.279,353818.97,68921.695,34721.395
"9270/599.4644mz/8.53min",170187.29,42005.855,153951.22,166830.31,643331.8,173544.27,214583.77
"9273/540.4622mz/8.53min",130417.16,133448.95,127385.37,72248.07,570722.7,168587.98,100332.26
"9274/338.3414mz/8.54min",299139.045,320170.7,101472.45,312992.75,317053.25,285285.34,276138.56
"9278/101.0709mz/8.55min",35920553,8800432,35902336,35938770,56416184,55510108,4662057.5
"9280/441.2975mz/8.57min",1013789.4,636944.44,1106229.6,921349.2,2788000.8,1143587.9,694380.06
"9281/427.3933mz/8.57min",607291.7,1015567.1,534563.2,627950.8,723983.3,586632.6,242301.16
"9282/409.3826mz/8.57min",316203.5,567838.7,275563.03,335586.97,328063.97,304343.03,147507.1
"9283/419.3153mz/8.57min",1399718.8,1666344.2,1093827.6,1133093.4,2162982.8,1694483,722875.1
"9284/149.0233mz/8.57min",224494.235,306080.66,160687.27,147273.8,408690.1,288301.2,64013.383
"9285/391.2841mz/8.57min",283358.68,387052.1,229169.64,216570.53,430316.88,337547.72,109991.56
"9286/522.5971mz/8.59min",356026.045,551041.25,356844.75,322514.25,25793.098,651406.75,355207.34
"9287/352.3391mz/8.53min",1688763,3008051,349626.34,4473739,2103897.5,242964.19,1273628.5
"9289/413.266mz/8.58min",210181.985,122146.766,264495.16,208809.03,599551.8,211554.94,121186.266
"9292/610.447mz/8.62min",71566.805,97079.34,46054.27,28671.34,356253.1,491132.72,22637.166
"9294/656.5107mz/8.63min",15778.5475,12326.657,17402.303,14154.792,2465.3314,568285.25,38051.4
"9295/427.357mz/8.63min",97275.335,235866.05,63954.42,61688.51,213175.89,130596.25,41334.977
"9296/661.4651mz/8.63min",92442.658,2303.147,98487.73,86397.586,11515.735,899456.2,149500.39
"9299/463.3779mz/8.65min",161626.145,252311.11,114874.01,77071.664,306710.1,208378.28,31350.34
"9300/340.3572mz/8.66min",481318.89,925827.4,357626.56,397372.53,708948.06,565265.25,214594.34
"9302/476.3555mz/8.67min",297671.83,486080.47,139539.1,230090.6,365253.06,385465.4,88546.51
"9303/776.2321mz/8.67min",102008.9,133743.28,89795.414,92874.39,406219.84,111143.41,52559.82
"9305/366.3728mz/8.68min",200536.405,220409.92,67067.625,94274.45,640762.7,435404,180662.89
"9306/649.4762mz/8.7min",45832.714,45969.92,94490.99,26184.014,343516.03,45695.508,34325.125
"9307/279.2317mz/8.69min",753716.875,1009920.75,761454.25,709286.2,1120804,745979.5,431790.16
"9309/601.4801mz/8.7min",1098391,434706.22,1346155.5,1185123.6,2501508,825092.06,1011658.4
"9311/177.0546mz/8.7min",12230.8968,97565.98,41863.305,20384.828,4076.9656,4076.9656,4076.9656
"9312/375.3044mz/8.71min",293615.97,881663.75,285225,302006.94,143097.97,5302260,171809.73
"9313/376.3078mz/8.72min",15021.392,544575.5,2923.5926,14617.963,15424.821,762764.06,2923.5926
"9314/718.5955mz/8.7min",26928.648,8976.216,8976.216,8976.216,516819.4,82886.23,44881.08
"9316/449.3411mz/8.72min",534629.96,2734194,265230.62,319754.84,701649.3,1601455.9,367610.62
"9318/419.3515mz/8.74min",506206.57,748684.4,373093.84,371821.38,683832.1,639319.3,302704.12
"9320/377.3201mz/8.75min",1185558.3,17006162,916785.75,1432384.5,715918.25,4819337.5,938732.1
"9321/554.4777mz/8.75min",153774.465,205467.64,32283.174,102081.29,509011.3,398575.97,72647.29
"9322/526.5191mz/8.76min",76539.332,103896.43,49182.234,22178.887,222829.14,126642.625,4435.7774
"9323/550.6283mz/8.84min",2586658.4,1612735.4,2781021.8,1361345.2,4096948.5,4174438.5,2392295
"9324/393.3149mz/8.79min",1164064,2877880.8,764662,472464.5,1563466,1567424.5,555089.9
"9325/352.3391mz/8.79min",1971780.1,8302675,1664916.2,1537174.2,6556359.5,2278644,677501.75
"9326/427.3567mz/8.8min",157825.612,485558.2,114385.47,113865.11,201031.06,406837.6,114620.164
"9328/101.0709mz/8.81min",8552534.75,9636580,7468489.5,4160977.8,10241504,2528323.5,34443692
"9329/532.3819mz/8.79min",56439.877,86059.625,5364.0258,5364.0258,382495.75,194348.31,26820.129
"9331/673.4325mz/8.81min",290413.86,114555.53,382506.56,374273.34,732540.2,181016.25,206554.38
"9333/149.0232mz/8.82min",508614.65,639762.9,377466.4,355201.62,824109.9,684393.5,252956.78
"9334/447.3467mz/8.82min",1598423.3,1893865.1,1302981.5,1255107.1,2620377,2015673.6,910648.3
"9336/469.3285mz/8.82min",1877595.25,914899.94,2255701.8,1885352,4715117.5,1869838.5,1673727.9
"9337/448.3497mz/8.82min",454202.95,548455.7,359950.2,350131.34,743432.56,570350.3,236816.56
"9338/429.3724mz/8.83min",6710033.25,13042898,4760869.5,4366495.5,8659197,10225795,3744599.5
"9339/763.5477mz/8.82min",319844.35,185204.05,383504.8,256183.9,1148221.1,477725.56,124725.414
"9340/165.0909mz/8.83min",3155926.15,6354148,2328633.5,2127718.8,3983218.8,5042494.5,1780215.2
"9341/448.3861mz/8.83min",1718941.75,3167114.2,1220095.5,1130134,2217788,2616022.2,964486
"9342/447.3828mz/8.83min",5503034.15,10100269,3863179.8,3603958.8,7142888.5,8284010,3088483.2
"9345/575.4642mz/8.84min",269502.27,112831.836,293774.34,263197.66,1354222,275806.88,119925.64
"9346/617.4861mz/8.84min",134827.165,30261.695,126917.16,45782.727,420250.78,142737.17,162214.67
"9347/663.4913mz/8.84min",1047032.43,695637.56,1223024.8,871040.06,3774487.2,1472959.5,868595.44
"9349/601.4802mz/8.85min",243392.68,110797.69,274181.06,227602.47,1110609,259182.89,179885.73
"9350/413.3781mz/8.86min",13988.8104,33199.504,4662.9368,4662.9368,625571.8,23314.684,4662.9368
"9351/476.4071mz/8.85min",142492.29,60105.074,185171.6,145719.66,424366.97,139264.92,77927.73
"9354/641.5093mz/8.84min",201263.655,211559.11,190968.2,116558.97,515634.9,226948.17,99473.98
"9355/645.4025mz/8.85min",95073.283,7803.9077,104075.05,42409.098,590445.94,86071.516,107203.88
"9356/534.4878mz/8.87min",95824.583,157247.69,49064.297,56603.586,272605.75,135045.58,31646.11
"9360/393.3148mz/8.87min",902846.35,1918504.5,512359.03,623573.2,1296775.6,1182119.5,327516.5
"9362/625.5511mz/8.85min",171566.9,274951.25,111385.06,8994.874,172485.3,3370528,170648.5
"9363/603.4955mz/8.88min",418276.94,148584.62,544824.2,488748.22,997986.2,347526.28,347805.66
"9364/453.3341mz/8.88min",44272.065,22616.715,53771.312,37277.73,164133.45,51266.4,16272.527
"9365/564.4958mz/8.9min",240180.485,85096.88,410325.38,216998.25,1027963.4,263362.72,87970.34
"9366/661.5123mz/8.89min",266372.14,75600.2,310198.16,228913.84,824310.6,303830.44,98259.9
"9368/542.5142mz/8.9min",1358906.08,2292986.5,911044.6,911714.56,2222357,1806097.6,471721.03
"9371/381.3513mz/8.93min",63207.335,113212.016,38062.79,34671.777,199240.08,88351.88,10822.369
"9372/144.9821mz/8.95min",1400072.65,1159476.2,1187492.1,3496639.2,1612653.2,4707345,751996.56
"9373/498.4878mz/8.94min",965122.18,1667358.5,642434.2,660643.56,1598549.9,1269600.8,221501.03
"9374/352.3391mz/8.95min",3882038.25,4365837.5,7920526,2339707.8,3398239,10090735,1250232
"9376/568.4934mz/8.95min",392768.78,427792.12,152744.17,357745.44,967273.44,833805.94,226532.8
"9378/550.6284mz/8.91min",2038163.1,3241137.5,729762.7,3451922.8,191848.61,1320456,2755870.2
"9379/675.5278mz/9.08min",410709.12,90259.71,854914.7,281657.8,1462418.6,539760.44,230773.61
"9380/655.5247mz/8.97min",570439.33,589120.6,551758.06,398327.12,1432904.9,669485.94,344246.4
"9381/677.5072mz/8.98min",2999064.6,1938852.5,3402892.2,2595237,9458477,4104644.2,2554073.5
"9383/413.3775mz/9.0min",96228.827,158836.88,61970.43,78359.17,273424.4,114098.484,44277.824
"9384/395.3669mz/9.0min",91642.33,159737.33,55631.117,59085.79,191762.95,124198.87,31799.098
"9390/281.2472mz/9.04min",285846.82,442514.44,218997.58,202515.81,534963.75,352696.06,91784.836
"9391/299.2578mz/9.04min",299057.52,445206.2,233817.92,218671.67,550810.5,364297.12,115601.27
"9392/532.3819mz/9.04min",279599.615,360660.5,119330.45,198538.73,1120745,766388.8,107806.984
"9393/598.5403mz/9.04min",299052.48,470787.56,230690.66,214640.97,546046.25,367414.3,105812.945
"9394/603.4956mz/9.04min",2669295,1687012.8,3007504.2,2588010.8,7324254,2750579.2,1652995.8
"9396/577.4811mz/9.05min",170314.47,77381.24,180896.62,180004.28,801276.1,148793.16,160624.66
"9397/587.4758mz/9.05min",473322.75,318380.25,672512.5,560830.44,1034302.25,385815.06,324802.9
"9398/691.5232mz/9.05min",119822.445,71965.836,142459.4,97185.49,394375.22,163358.92,85355.04
"9404/605.5105mz/9.08min",947950.475,565510.8,1093708.8,975813.2,2682739.8,920087.75,571052.44
"9405/576.4593mz/9.08min",664272.475,452881.97,770454.6,637711.7,1879901.1,690833.25,423301.72
"9407/554.4776mz/9.08min",249010.95,381017,213554.78,182415.45,491466.75,284467.12,101902.24
"9409/781.6209mz/9.09min",111205.5965,995185.2,208046.16,288464.94,14365.033,7019.4507,1403.89014
"9410/460.4509mz/9.13min",1311165.91,3089544.5,90782.82,3944.0708,2531549,2809286.5,19720.354
"9411/542.5141mz/9.1min",501433.35,736706.75,371845.8,348364.38,844843.5,631020.9,225918.28
"9412/564.4956mz/9.1min",80906.415,36969.113,113504.02,89876.61,288636.84,71936.22,43943.777
"9414/397.3463mz/9.12min",156556.88,182012.38,131101.38,58177.797,360796.03,209691.05,124292.99
"9415/534.4855mz/9.13min",522301.185,377550.38,835969.94,474666.62,1898905,569935.75,210869.16
"9416/512.5036mz/9.13min",5058542.15,8628542,3257125.5,3276653.8,8373419.5,6840430.5,2145505.5
"9417/613.5162mz/9.14min",32509.6104,54182.684,10836.5368,10836.5368,623936.44,122049.39,10836.5368
"9418/575.4758mz/9.13min",668680.675,293632.16,710493.25,488852.75,2463338.5,782894.06,626868.1
"9422/144.9821mz/9.13min",1277050.8,1231182.9,1266585.1,1080527.4,6315988.5,1287516.5,2928969
"9423/633.5422mz/9.14min",205596.755,92543.336,233907.61,204779.17,694172.25,206414.34,91613.445
"9424/661.512mz/9.14min",148805.75,81771.88,165385.81,132225.69,912574.56,190653.7,95883.81
"9425/649.4798mz/9.15min",239150.885,198440.1,381330.28,233498.69,843685.9,199193.5,244803.08
"9427/609.4873mz/9.15min",534625.36,806685.25,387489.12,282715.28,870948.4,681761.6,254977.2
"9428/409.346mz/9.17min",112007.2375,107397.805,129801.875,12371.345,181750.66,116616.67,70460.875
"9429/582.5089mz/9.16min",354473.71,348702.2,103608.06,360245.22,984137.9,850642.2,236023.31
"9433/689.544mz/9.2min",221084.14,108480.016,321899.5,254910.28,456879.34,187258,64986.832
"9434/537.1658mz/9.18min",145130.59,160734.08,129527.1,170122.8,454691.25,110866.336,22173.2672
"9435/536.1652mz/9.18min",327278.83,372893,291346.56,363211.1,1006449.06,258191.28,37010.06
"9436/578.5114mz/9.19min",1507290.35,860818,1937128.9,1659375.5,4426418,1355205.2,1077758.1
"9437/556.5297mz/9.19min",4924456.5,7609441.5,3220112.5,3061872,7958117.5,6628800.5,1968253.9
"9440/397.3461mz/9.21min",524203.3,1004042.5,373690.4,467150,849432.56,581256.6,245682.95
"9441/482.4564mz/9.22min",267798.295,401322.97,190746.34,172588.69,520706.44,344850.25,111837.14
"9442/293.2835mz/9.22min",89795.605,192679.44,56294.547,65023.56,114567.65,123423.82,10390.558
"9444/691.5226mz/9.23min",780720.125,367772.25,914223.75,647216.5,2900308.5,1094931.9,633839
"9445/635.5578mz/9.24min",493314.44,294867.75,636963.56,611943.1,944257.7,374685.78,241360.36
"9446/568.493mz/9.24min",810093.5,1215432.8,666670.8,551875.3,1744064.8,953516.2,362497.16
"9448/504.4383mz/9.24min",688511.97,374132.3,899220.75,730991.44,1823518.9,646032.5,576968.7
"9449/590.4749mz/9.24min",3071378.7,2021555.2,3771037.2,3029120.2,8584363,3113637.2,2030465.8
"9453/409.3459mz/9.25min",360193.265,697868.25,243111.38,289777.28,632310.9,430609.25,142495.69
"9455/645.5533mz/9.25min",158518.5,89723.15,214749.11,162513.38,398244.72,154523.62,105010.39
"9458/393.3148mz/9.26min",662012.305,1214452.1,109572.51,1372323.6,10818.096,2097083.1,11016.27
"9462/615.5318mz/9.26min",29975.598,66516.17,20977.066,14188.555,308070.6,38974.13,15268.627
"9465/603.4958mz/9.26min",1105720.8,342911.38,1495906.1,1234038.8,963099.7,1288963.5,977402.8
"9466/606.3394mz/9.27min",119193.5485,23320.957,494849.75,560384.56,4664.1914,4664.1914,215066.14
"9468/639.5169mz/9.27min",49263.417,16421.139,16421.139,16421.139,803017.2,82105.695,297451.06
"9469/639.5652mz/9.27min",49551.315,48493.88,10521.018,50608.75,1123527.4,77196.42,16959.195
"9472/601.4911mz/9.28min",4112913.75,2760412.5,5369472,4260294,7844803.5,3965533.5,3478562.8
"9473/579.5107mz/9.28min",1156703.7,2067616.1,1149646.5,971723.3,1163760.9,1800215.6,551003.06
"9475/650.6463mz/9.27min",1388.0558,1388.0558,1388.0558,1388.0558,1463223.9,6940.279,1388.0558
"9476/689.5436mz/9.28min",650865.655,749288.06,737756.25,482299.3,1391315,563975.06,319870.16
"9477/395.3668mz/9.27min",99908.50865,196226.5,3342.6333,668.52666,281177.5,206871.9,3590.5173
"9479/631.5262mz/9.3min",176442.185,83542.39,237822.98,187477.45,521670.75,165406.92,140854.48
"9480/589.4913mz/9.3min",2794360.65,1300800.5,2934384.5,1890407.8,9046191,2916492.8,2672228.5
"9481/567.5093mz/9.3min",376354.22,482173.88,270534.56,193659.22,955065.75,552219.94,242147.2
"9482/590.4947mz/9.3min",546244.58,182645.77,722560.6,246985.72,2417843.8,783633.1,369928.56
"9483/411.3617mz/9.32min",389126.88,409961.38,247992.6,131879.98,831802.25,482506,368292.38
"9484/460.4508mz/9.3min",904614.2,489552.7,5325639,1008157.3,321538.2,801071.1,1489853.9
"9486/144.9821mz/9.33min",957764.88,2019802.2,1050634.2,743649,1242721.1,864895.56,599798.44
"9489/684.5667mz/9.35min",614975.25,1189414.5,688926.1,495837.62,725135.3,541024.4,162769.03
"9493/526.5191mz/9.38min",8415334.75,12758844,5136198.5,4875568.5,14595291,11694471,3489288.5
"9494/528.5257mz/9.38min",480406.38,632216.1,328596.66,314596.03,970273.2,784410.44,100501.98
"9496/548.501mz/9.39min",1427247.25,797707.8,1781540.6,1453029.4,4443445,1401465.1,1358098.9
"9497/570.5452mz/9.39min",7458383.5,10560445,4562739,4161482.8,13148256,10354028,3094207.2
"9498/592.527mz/9.39min",3067648.5,1668119.2,3968973.2,3178721.2,9249570,2956575.8,2829070.2
"9499/737.5421mz/9.39min",123361.028,57765.883,145520.97,57108.684,637181.44,251072.48,101201.086
"9500/496.4719mz/9.4min",269078.245,358898.34,196407.89,152364.06,635146.25,341748.6,101012.42
"9501/672.5279mz/9.4min",1202892.75,765818.2,1268912.5,977335.1,2007171.1,1202344.5,1203441
"9502/605.5114mz/9.4min",198815.235,86835.53,230163.39,175550.78,627735.06,213368.72,184261.75
"9503/518.454mz/9.4min",801245.08,394620.22,863741.75,666707.6,2237540.5,810208.06,792282.1
"9504/552.5344mz/9.41min",306468.975,520122.06,160815.44,171205.98,466464.44,441731.97,47150.77
"9506/631.5251mz/9.4min",84189.36,10288.35,101107.33,89309.77,298406.12,75608.63,79068.95
"9507/639.5644mz/9.41min",17286.6506,87994.555,667.5,3337.5,606436.6,31157.205,3416.0962
"9508/705.5381mz/9.39min",229921.64,124812.98,232853.55,158314.97,875117.25,335306.47,226989.73
"9511/634.5012mz/9.4min",187373.655,39027.965,295143.7,137428.75,892612.94,166449.33,208297.98
"9512/411.3616mz/9.42min",934862.27,1564240.8,679707.7,772603.44,1884885.8,1097121.1,393491.75
"9513/375.3042mz/9.44min",879259.12,21798784,769495.8,1047480.4,385649.4,989022.44,226901.42
"9515/460.4507mz/9.39min",1539931.37,640769.94,2587405.8,4559253,420322.3,213636.31,2439092.8
"9517/383.3416mz/9.43min",690431.73,1123731,692221.56,735602,666077.7,688641.9,221881.25
"9518/590.4742mz/9.43min",220221.15,148141.48,320030,241280.36,494160.25,199161.94,153096.62
"9520/578.5117mz/9.43min",46541.2695,11382.598,65093.89,44246.836,341350.78,45351.824,47730.715
"9521/376.3075mz/9.44min",224312.38,6608645,155814.6,942286.6,126457.66,292810.16,8143.506
"9523/606.3396mz/9.42min",113552.6775,38336.965,370763.88,188768.39,7667.393,7667.393,223806.48
"9524/442.4038mz/9.44min",1698025.05,1136327.1,1092417.8,1066660.8,2367636,2259723,2329379
"9525/556.5294mz/9.44min",324602.185,441221.4,207982.97,165352.36,680282.9,445241.78,93221.69
"9529/668.6542mz/9.43min",270230.455,384600.4,162259.53,46623.094,378201.38,1538262.6,123029.75
"9534/633.5417mz/9.45min",210067.84,90807.98,300315.84,218469.12,850479.2,111151.195,201666.56
"9535/703.5581mz/9.45min",322486.08,199266.33,397370.28,103907.49,1128499.9,359017.88,285954.28
"9536/557.454mz/9.46min",76102.15,3590.145,52959.77,49062.816,397214.1,99244.53,131734.58
"9537/615.5066mz/9.47min",22701027,15324503,25537830,20950920,44859540,24030856,21371198
"9538/593.5259mz/9.47min",7142428.75,9872341,5100049.5,4660944.5,12845820,9184808,3554562.8
"9539/631.4803mz/9.47min",638048.8,379017.12,597907.3,244980.48,1424045,738797.25,678190.3
"9541/638.5825mz/9.47min",259697.915,474955.6,228415.16,274260.1,245135.73,516023.97,243076.28
"9543/454.4037mz/9.49min",937508.55,652240.9,624922.25,620011.1,1330282.5,1222776.2,1277548.4
"9545/279.2314mz/9.49min",277272.015,370816.84,160334.95,129446.29,668962.8,412781.4,183727.19
"9547/653.5312mz/9.5min",108846.6375,21057.014,22135.875,4211.4028,1614067.1,195557.4,820282.75
"9548/604.4905mz/9.51min",529800.765,309210.9,573436.06,486165.47,1850712.9,668308.2,447040.53
"9549/430.4039mz/9.51min",554192.265,614103.5,653241.56,483438.4,847539.3,494281.03,140880.6
"9550/582.5088mz/9.51min",177408.745,231964.6,129750.26,100389.21,458714.12,225067.23,61427.76
"9552/429.3727mz/9.53min",13094.274,119284.69,4364.758,4364.758,21823.79,94226.74,4364.758
"9556/538.5191mz/9.55min",773944.26,1216994.8,390778.88,416277.72,1427899.8,1131610.8,247633.34
"9557/833.2405mz/9.56min",1773463.35,1374624.6,2731019.5,2117326.2,158163.12,2536852.8,1429600.5
"9558/832.2398mz/9.56min",2274069.75,1750667.4,3447867.8,2704088.5,270048.22,3232215.5,1844051
"9561/144.982mz/9.57min",1076004.45,611544.4,400534.8,1287667,1782183.1,1244470.2,907538.7
"9562/531.3655mz/9.58min",66776.5315,9442.675,222987.19,76286.836,934915.94,47213.375,57266.227
"9563/571.3964mz/9.58min",224119.625,19175.104,353070.4,213632.61,1934896.4,234606.64,104142.35
"9564/835.2385mz/9.56min",618469.485,197956.12,1165429.1,912470.75,74855.164,1084450.5,324468.22
"9565/463.2661mz/9.58min",37451.156,37451.156,37451.156,37451.156,187255.78,37451.156,37451.156
"9566/378.3232mz/9.61min",414426.69,5331990.5,323145.78,505707.6,22717.328,821648.4,113586.64
"9567/393.3147mz/9.54min",289757.42,2656533.5,286573.94,292940.9,26268.658,573296.44,124860.23
"9569/708.5917mz/9.61min",737986.35,4729038.5,677108.6,851148.2,41983.912,798864.1,209919.56
"9571/713.5471mz/9.61min",1287270.7,3060010,1409073.2,1784385.1,216623.42,1083117.1,1165468.2
"9572/533.4536mz/9.62min",638324.1,308293.84,724594.44,563410.5,2395868.2,713237.7,459802.47
"9573/604.4896mz/9.62min",807030.82,490358.44,1164909.5,853135.44,1893978,760926.2,615931.06
"9574/584.5606mz/9.62min",2064497.6,2969166,1140443.2,1159829.2,3684030,2998983,869824
"9575/606.5428mz/9.62min",857237.325,372613,1018499.5,839820.4,2893543.2,874654.25,747093.56
"9576/582.5084mz/9.62min",248909.49,380289.8,233461.08,221950.22,466279.12,264357.9,71501.75
"9577/377.32mz/9.63min",2870112.65,18261648,1619573.8,4120651.5,148093.94,6092215,1394537
"9578/585.564mz/9.62min",589787.39,949099.8,343867.84,383107.53,1453825.6,796467.25,183396.12
"9579/603.5072mz/9.63min",403116.545,154376.47,440598.44,274772.16,1862596.5,439820.84,366412.25
"9580/610.1837mz/9.64min",85948.82,101591.06,70306.58,294070.12,503398.9,49003.71,16064.016
"9581/532.4697mz/9.65min",1286615.8,504382.88,1411549.4,1095894.4,4194134.5,1358098.5,1215133.1
"9583/510.4876mz/9.65min",384403.54,533015.3,299778.28,204783.5,1128644.4,469028.8,139704.36
"9584/533.4735mz/9.65min",375214.05,145944.81,425373.6,273595.44,1314057,418673.2,331754.9
"9585/686.5434mz/9.66min",2737983.25,1885281.4,2792880.2,2223400.5,4488540.5,2704707,2771259.5
"9586/815.6366mz/9.67min",373575.14,181101.33,271274.38,401276.53,1472358.2,581014.25,345873.75
"9587/714.4694mz/9.69min",650777.335,255342.23,1209689,1046212.44,51068.446,51068.446,1232348.9
"9588/639.5658mz/9.66min",94093.83,156823.05,31364.61,31364.61,401012.75,277168.25,31364.61
"9591/542.5412mz/9.72min",525040.39,974104.5,209816.67,360773.22,689307.56,1129242.8,272340.97
"9592/606.3393mz/9.71min",162587.165,67778.73,647082.44,257395.6,13555.746,13555.746,1237806.8
"9595/625.5516mz/9.68min",274386.535,63011.906,307438.12,241334.95,3820.5264,370069.1,2506448
"9596/456.4193mz/9.7min",2613600.7,1624801.9,1558348.9,1544134.8,3902288.2,3602399.5,3918485.2
"9597/397.3821mz/9.7min",289452.015,431953.78,129818.44,146950.25,671358.1,497757.25,128410.28
"9598/552.5345mz/9.7min",194102.04,301010.62,87193.46,69690.76,371457.56,322559.3,51510.93
"9599/566.3081mz/9.7min",124171.711,27443.592,862825.44,220899.83,5488.7184,5488.7184,793657.94
"9603/864.6521mz/9.69min",199520.65,10974.881,209094.52,189946.78,787885.3,286112.44,186918.55
"9605/645.4955mz/9.72min",1211549.2,322423.6,1166071.5,1081377.4,2712152.5,1414071.8,1257026.9
"9608/618.5084mz/9.71min",191135.265,111000.836,204745,177525.53,667239.2,206371.94,145637.8
"9609/540.5346mz/9.71min",11302354,16975688,6754501.5,6758681,20394844,15846027,4693977
"9610/585.4848mz/9.71min",1376520.5,916986.7,1424488.6,1328552.4,4525429,1649054.4,1208463.4
"9611/562.5164mz/9.71min",2117966.9,1156141.4,2543277,2092329.6,6824548,2143604.2,1743686.4
"9612/586.4884mz/9.71min",521940.3,350648.97,545834.6,498046,1801581.4,636906,472577.4
"9613/281.2471mz/9.71min",125855.7375,164375.1,87336.375,85169.38,409081.28,180836.98,33274.816
"9615/263.2365mz/9.72min",180718.21,230498.94,130937.48,126699.445,594902.9,265475.56,51187.367
"9616/617.5117mz/9.72min",269766.81,168366.84,361261.62,394366.53,399242.72,178272,32894.316
"9617/487.448mz/9.72min",660408.06,428157.6,839698.25,644207.56,1531714,676608.56,405645.25
"9618/629.5222mz/9.72min",43054245,31752292,48734440,40753810,84071550,45354680,40480388
"9619/465.4661mz/9.72min",267826.57,445518.4,245996.84,256214.7,636555.44,279438.44,75558.48
"9620/477.3545mz/9.72min",121108.785,13747.971,172082.64,130849.88,920855.4,111367.69,36373.76
"9621/493.3494mz/9.72min",19771.739,839.307,39791.71,6585.728,386081.84,32957.75,4196.535
"9622/517.3862mz/9.72min",278040.065,73357.61,391532.88,190484.17,1884336.1,331192.8,224887.33
"9624/688.6211mz/9.74min",163721.982,54573.994,54573.994,54573.994,663452,272869.97,881961.25
"9625/541.5379mz/9.71min",2754159.85,5005762,2507271.2,2018792.1,3001048.5,4869036.5,739416.4
"9626/648.6278mz/9.75min",288525.1504,3329.8008,665.96016,665.96016,573720.5,644605,708496.8
"9627/652.5977mz/9.75min",397252.92,825686.3,134623.47,461182.5,201674.45,841744.9,333323.34
"9628/607.5406mz/9.76min",11270220.25,17126206,7305491.5,7101173.5,18230714,15234949,5303462
"9629/584.5605mz/9.75min",862837.7,1332446,566201.9,538774.2,1300583.8,1159473.5,292071.2
"9634/547.4692mz/9.83min",879200.77,565443.75,1033828.9,891771.6,2178213.2,866629.94,500907.53
"9635/708.5103mz/9.86min",1379958.3,1940505.2,1159297.5,1383168.6,1324504.1,1819188.6,1376748
"9636/685.435mz/9.86min",5543652.25,3907059.2,6726674,5877884,10165823,5209420.5,5076325
"9637/706.4951mz/9.86min",1710661.05,2290100.2,1412853,1820735.2,1433597.2,2140042.5,1600586.9
"9638/736.542mz/9.86min",989788.9,1318686,775841.56,925747.8,912675.4,1170833.5,1053830
"9639/763.5169mz/9.86min",4026649.35,5303994,3455327.8,3893892.2,4159406.5,4891908,3548549.8
"9640/663.4534mz/9.86min",10938267,16279436,8162087,8391713,16394165,13484821,6614325
"9641/680.4795mz/9.86min",624837.575,968321.75,403912.75,358943.62,1213726.5,845762.4,188955.31
"9642/686.4383mz/9.86min",2541093.8,1795324.8,3086406.8,2716801.8,4652651.5,2365385.8,1176750.5
"9643/701.409mz/9.86min",268845.02,162338.39,263819.1,258093.6,688186.1,281026.72,273870.94
"9644/721.5061mz/9.86min",380227.97,317954.3,429014.78,577022.56,570489.4,321027.56,331441.16
"9650/547.4693mz/9.87min",1062791.45,827658.4,1490927.5,1243121.1,2842734.2,882461.8,554304.44
"9653/191.1793mz/9.91min",59319.252,147034.8,30127.85,64482.43,68768.18,54156.074,6025.57
"9655/546.4856mz/9.95min",409819.265,254712.2,284656.03,378383.06,1732269,441255.47,468375.12
"9656/144.982mz/9.96min",2269984.6,2250758.2,3317402.8,2289211,1592809.2,2870554.5,993211.7
"9657/553.5383mz/9.97min",382021.1,668986.4,209424.8,232580.14,779091.06,531462.06,149435.12
"9658/552.5349mz/9.97min",1110030.45,1816144.2,679598.44,765909,1647809.2,1454151.9,460889.28
"9659/574.5164mz/9.97min",175445.42,91476.33,263110.25,214522.7,712759.7,136368.14,132488.61
"9660/618.5063mz/9.97min",74166.905,49311.395,163122.52,74754.17,347455.8,71129.414,73579.64
"9661/701.616mz/9.99min",374351.48,250740.34,406531.3,163234.16,1010086,462752.66,342171.66
"9662/576.5321mz/10.0min",2045222.9,1208388.6,2825935,2280268.2,6630888,1810177.6,1619791.6
"9663/554.5504mz/10.01min",9671990,15513757,5737303.5,6185687,15375061,13158293,4447455
"9664/559.5168mz/10.0min",287008.14,192775.23,376851.56,316456.12,733100.1,257560.16,244961.92
"9665/1130.0746mz/10.01min",60539.9375,13518.036,132686.56,61971.68,366188.7,59108.195,46843.547
"9666/773.6258mz/10.04min",110427.263,4655.842,358986.47,180149.1,931.1684,3538879.8,40705.426
"9667/689.5491mz/10.06min",121230.32,1224965.1,59488.93,155400.44,34294.34,254581.64,87060.2
"9669/231.1589mz/10.07min",239565.96,329371.62,149760.3,117845.56,498850.75,371690.3,81698.555
"9670/149.1324mz/10.07min",228553.475,363915.12,131914.73,126452.16,489905.8,325192.22,71129.43
