Filename,2024_POS_CC_1_Run20.mzML,2024_POS_CC_2_Run47.mzML,2024_POS_CC_3_Run61.mzML,2024_POS_CC-AZA_1_Run23.mzML,2024_POS_CC-AZA_2_Run38.mzML,2024_POS_CC-AZA_3_Run70.mzML
Class,CTRL,CTRL,CTRL,EXP,EXP,EXP
778/810.5962mz/7.94min,0.0,453603.7,576040.8,0.0,347345.2,366752.38
779/606.5088mz/7.94min,841903.94,281332.0,607981.2,485903.78,461494.6,213789.72
780/646.5014mz/7.94min,6357823.5,1671215.4,4575237.0,2174197.0,2204978.2,978912.25
781/664.4902mz/7.92min,0.0,25081768.0,4307.45,51700960.0,23125348.0,44251860.0
782/702.4953mz/7.94min,0.0,725372.9,4962.204,793676.94,658696.4,680453.3
783/760.5841mz/7.94min,0.0,4575959.0,175202.42,0.0,907774.4,10726392.0
784/808.5818mz/7.94min,0.0,1396129.6,90750.49,0.0,497103.53,1202473.0
785/686.4725mz/7.94min,0.0,2448686.2,0.0,2167383.8,1418762.5,2279045.2
788/678.5061mz/7.92min,0.0,14137528.0,265722.5,13508527.0,17635056.0,19961984.0
792/692.518mz/7.97min,0.0,235090.38,284295.44,454112.88,43306.83,34362.94
793/706.5376mz/7.94min,0.0,0.0,5298483.5,0.0,0.0,0.0
794/718.5375mz/7.92min,0.0,331073.5,15458327.0,244680.05,680066.1,299991.44
795/728.5195mz/7.94min,0.0,0.0,4079377.0,0.0,0.0,0.0
796/732.5537mz/7.94min,0.0,3123.519,5447257.5,0.0,289350.7,3297.0142
797/740.5192mz/7.94min,0.0,138319.81,1237885.8,126731.83,52108.17,115527.64
798/744.5523mz/7.91min,0.0,7038.6094,915816.7,26421.59,135515.12,7139.11
799/754.5339mz/7.95min,0.0,4424.0063,3704059.0,0.0,97313.3,0.0
800/497.3601mz/7.94min,405860.97,101290.21,1178030.1,102763.97,181065.88,125919.81
801/796.5805mz/7.94min,0.0,310877.12,23859.299,0.0,155842.73,90769.9
802/644.4853mz/7.95min,452223.34,116791.63,405476.16,130658.72,153424.72,66921.99
806/768.5498mz/7.94min,0.0,5988.0186,873976.25,0.0,144349.11,3482.8242
807/523.3601mz/7.95min,404631.28,53804.0,236952.81,39910.695,42841.945,13664.488
808/740.4831mz/7.96min,1102108.5,2116422.5,3417382.0,2740611.0,3568803.2,2117045.2
809/741.4865mz/7.96min,423792.7,863636.94,1402995.4,1144330.8,678046.75,877143.7
814/493.3285mz/7.94min,38701.625,39837.16,381467.6,9061.957,14527.227,255551.19
816/719.5046mz/7.98min,1297291.0,1283514.1,2265650.8,2193978.8,2494089.0,1738121.2
818/718.5014mz/7.99min,3114124.2,3492806.5,5389219.0,5346096.5,5961409.0,4202184.0
820/310.3104mz/8.0min,286550.78,254356.6,499595.44,250970.19,576922.8,231216.73
823/440.3755mz/7.99min,91556.68,50673.16,72564.38,71442.17,88868.81,31231.186
824/528.4022mz/8.01min,351235.6,77401.08,200008.16,109247.55,100034.76,41077.887
825/506.4199mz/8.01min,314421.22,156242.55,299794.03,214378.2,229912.77,127512.516
826/492.4047mz/7.99min,264313.84,498225.53,1691315.4,65659.305,100934.81,1085826.0
827/455.3519mz/7.98min,1413812.9,254669.05,109440.42,532435.56,415144.0,123304.22
829/704.4881mz/8.01min,259562.72,76530.89,751819.75,54892.25,466099.16,35496.062
830/470.3628mz/8.01min,263511.53,239916.23,567227.0,215891.69,294906.94,458065.84
831/506.3837mz/7.97min,352707.94,38562.29,273723.75,63355.254,81124.95,394243.44
834/524.3943mz/8.05min,2559436.5,1946169.1,4409415.5,1455950.1,1653026.9,1069293.5
835/522.3785mz/8.05min,0.0,35511.367,867862.4,0.0,0.0,175909.56
838/403.3181mz/8.06min,1078867.5,402475.53,902862.94,358426.88,352105.2,284527.9
840/381.3362mz/8.06min,693158.56,412930.94,833076.3,493690.4,535525.1,440705.62
842/529.3498mz/8.06min,414829.3,191698.44,493721.1,91974.24,154072.67,87683.16
843/479.3495mz/8.06min,1832023.1,701467.9,1529826.8,917042.8,1285904.4,695596.06
844/474.394mz/8.06min,3713629.5,1316269.4,3914781.5,1824683.5,3666528.2,1426082.4
845/477.334mz/8.05min,136946.55,69776.9,262185.9,72278.32,98647.98,107580.63
846/480.3527mz/8.07min,406564.22,153387.81,452505.34,135921.75,280124.0,176397.02
847/540.3891mz/8.07min,0.0,319839.28,3497699.2,0.0,0.0,1101123.6
848/491.3902mz/8.07min,1367675.6,559811.25,1001019.9,616042.0,727878.56,508532.0
849/490.3869mz/8.07min,4481801.5,1881795.6,3187916.0,2373025.0,2453813.2,1629014.0
850/475.3973mz/8.06min,833979.94,456592.16,611127.06,607763.3,775823.06,214222.31
851/450.3939mz/8.08min,393393.8,225199.3,377372.06,308541.4,343492.34,226184.69
855/469.4078mz/8.08min,1402957.6,783807.75,1255284.2,1074306.1,1237712.9,754029.8
857/468.4045mz/8.08min,4622277.0,2682661.0,4035036.2,3617897.5,4140868.0,2549668.8
858/630.5063mz/8.08min,1815254.8,1055234.6,1417515.1,1385837.1,1133112.8,722625.75
859/572.5034mz/8.08min,375340.44,237128.62,293491.78,369041.38,284398.1,188126.03
860/590.514mz/8.08min,2811843.8,1673411.5,2209464.0,2604039.0,2214703.5,1383570.4
862/457.3677mz/8.08min,932140.44,560269.56,1701654.2,703286.94,826763.75,824091.7
863/439.3573mz/8.08min,661121.1,446424.53,753106.9,585509.2,705651.94,497517.44
865/481.3656mz/8.1min,1076427.4,359451.94,633393.56,471721.3,579379.4,243601.0
866/366.3364mz/8.09min,574569.2,149833.12,315680.12,251406.67,331812.03,59805.688
867/690.5064mz/8.12min,0.0,11751523.0,0.0,29120576.0,32663750.0,23399314.0
870/644.4855mz/8.1min,309877.06,178241.22,222494.52,221343.19,207142.2,113835.555
871/623.507mz/8.19min,510365.88,248607.53,250841.6,677599.44,630971.56,368054.7
872/622.5028mz/8.1min,291847.62,216648.02,243279.9,307879.06,301476.12,181907.1
874/437.3412mz/8.1min,567032.1,404367.16,851442.06,442300.3,516828.75,529605.1
875/336.326mz/8.1min,232209.97,297971.06,692998.4,234036.97,661043.1,133424.05
876/441.3728mz/8.11min,1150385.9,544543.94,1008499.6,925389.25,928517.9,578895.4
877/110.0199mz/8.07min,91249.766,717018.56,155433.47,237141.34,326149.8,4886516.5
880/692.5141mz/8.11min,0.0,662514.9,82256.484,2619377.2,1814965.2,2345095.5
881/423.3622mz/8.12min,521741.78,317348.06,595398.2,417642.7,428958.7,491508.47
883/623.4476mz/8.14min,37501.43,400129.06,385950.44,805365.5,1124999.4,447774.44
884/622.4442mz/8.14min,257043.39,1551894.4,1110687.1,2322563.5,3163296.0,1998452.2
886/470.3628mz/8.13min,948774.2,1034309.06,1499249.1,899583.6,1172554.6,1797711.5
887/397.3099mz/8.13min,117020.88,82259.57,262370.88,107881.69,95934.53,136554.34
892/630.4106mz/8.14min,74098.234,139538.86,131339.9,196703.92,228744.88,91849.234
893/608.4284mz/8.14min,322861.3,491647.47,537414.06,647135.44,765055.2,405896.16
894/352.3209mz/8.14min,592761.4,153215.78,335402.06,219725.44,328543.62,67283.18
895/704.4879mz/8.09min,171363.48,70180.85,115454.125,33316.844,95707.33,84516.38
896/477.413mz/8.18min,504155.03,201324.6,678811.2,167398.92,339230.7,531545.4
897/495.3442mz/8.14min,98749.32,63216.22,505854.2,5616.829,34801.027,186779.58
898/524.3943mz/8.14min,864759.25,966199.5,1832290.5,750410.06,1421166.9,430567.56
903/550.6283mz/8.17min,194056.53,25282.271,224486.88,62341.684,61783.69,647687.06
904/622.5035mz/8.18min,1184263.9,1168805.8,1052420.8,1709891.5,1534466.6,898847.9
905/476.4098mz/8.19min,1570341.5,1133902.2,2092007.5,1467801.6,1394736.6,1915737.9
909/550.4463mz/8.21min,436956.06,330262.62,398075.7,522919.94,609438.9,314424.12
910/606.5089mz/8.2min,909219.6,816193.94,823093.25,1253064.1,1146610.0,705709.75
911/607.5121mz/8.21min,370212.12,346161.47,335694.6,473511.0,431067.53,291079.3
912/628.4908mz/8.21min,566186.7,492651.66,450813.3,684177.2,614413.7,391585.62
913/588.4987mz/8.22min,109727.53,107750.72,564419.2,141548.52,139550.66,86601.03
914/630.5061mz/8.22min,633162.9,578454.25,590473.5,2973568.2,728187.1,412915.94
915/590.514mz/8.21min,718058.5,767332.6,809039.4,1166148.9,1024843.5,587027.5
916/644.4863mz/8.21min,973680.9,761085.6,753960.0,1127493.4,1062156.5,611405.5
917/563.2951mz/8.22min,586679.2,105336.33,451070.97,515064.44,240268.36,140411.73
918/356.3522mz/8.23min,585957.8,369992.7,517448.25,502601.84,457354.78,286083.16
919/407.367mz/8.23min,1312108.0,808136.44,1208230.9,1342413.9,1202326.0,976992.44
920/604.4931mz/8.25min,124502.164,131594.6,144805.47,172731.11,188297.06,91605.734
921/490.3886mz/8.21min,249744.12,993529.4,3637342.5,192423.25,133142.2,2537228.2
922/441.3731mz/8.24min,447964.94,348765.44,580756.2,459854.88,407427.88,1049782.1
923/384.3471mz/8.24min,1441836.2,867564.94,1210263.9,1036002.06,1276062.6,695879.3
924/629.4942mz/8.25min,1610805.0,896117.94,1242146.6,275304.06,245240.53,586073.44
925/794.7225mz/8.28min,0.0,116040.36,0.0,0.0,178179.39,0.0
926/440.3748mz/8.24min,148975.5,76741.016,128049.02,137150.92,205840.58,62191.508
927/492.4049mz/8.26min,171486.05,287784.78,738993.75,297528.53,299719.06,352728.3
930/366.3365mz/8.26min,518461.38,142250.89,303253.84,249407.81,351228.7,52121.516
931/628.1944mz/8.26min,439818.3,361696.66,417595.44,421434.7,456586.38,332229.22
932/590.5139mz/8.27min,1641305.2,1033548.7,1325330.8,1601192.5,1491099.5,733730.94
937/631.5097mz/8.27min,1687985.2,806447.7,1372032.4,1395640.5,1259586.6,614983.8
938/630.5062mz/8.27min,4197292.0,2031262.0,3393764.0,4384217.0,3106780.0,1558076.8
939/422.3633mz/8.27min,204138.28,97363.21,150519.53,148310.33,147227.9,63501.34
940/630.4136mz/8.27min,368257.62,51161.625,140175.31,74539.16,63219.7,29225.459
941/660.5166mz/8.27min,909455.5,342821.34,647630.4,616166.4,739405.75,271413.56
942/481.3655mz/8.27min,806033.0,297578.78,706608.4,584913.5,512538.7,416175.5
943/519.3652mz/8.27min,592254.5,316416.12,689746.4,384967.22,175839.31,362327.88
945/425.3777mz/8.28min,1488715.8,765508.25,1052905.4,1025270.7,980073.94,707314.44
946/588.4987mz/8.28min,923139.6,518641.03,757858.25,714032.4,696218.94,343621.06
947/606.5088mz/8.28min,987382.9,555726.4,1062753.8,689977.44,706834.7,653168.56
950/524.3943mz/8.2min,473911.72,552642.8,1359984.9,303163.78,399375.22,600391.25
958/645.4318mz/8.28min,272980.88,169184.67,480602.03,255724.45,105166.195,139380.28
959/782.5667mz/8.28min,0.0,319275.53,24132.775,0.0,150159.95,283138.75
960/808.5822mz/8.28min,0.0,465335.9,16114.393,0.0,172519.22,462915.1
964/700.4881mz/8.28min,0.0,1799437.8,55711.535,2024147.6,2081548.8,1947366.0
965/726.5041mz/8.28min,0.0,4395174.5,108535.086,5195601.5,4386629.5,4279142.0
966/718.5013mz/8.27min,176420.39,19904.104,159810.23,99085.2,106681.41,72873.6
967/810.5969mz/8.28min,0.0,172723.27,203044.88,0.0,120193.18,171686.9
968/623.4477mz/8.25min,406462.8,145501.03,884689.1,232129.89,206400.44,141948.12
969/686.4718mz/8.28min,0.0,334493.38,0.0,938961.9,846118.06,459135.75
970/704.5221mz/8.28min,0.0,4846804.5,153458.48,4426350.5,3296240.8,3860318.2
971/465.3701mz/8.28min,392581.62,132601.34,231326.25,279188.94,250391.83,119077.125
972/644.4283mz/8.28min,854553.9,506568.0,1576151.0,771041.25,502330.88,385228.94
974/712.4882mz/8.28min,0.0,1763212.4,0.0,3509970.5,866746.75,2673892.8
976/622.4441mz/8.27min,1599361.0,494627.5,2581801.2,681600.94,504471.5,378299.84
977/645.5423mz/8.29min,0.0,222205.48,0.0,798818.1,668161.56,393066.06
979/439.3181mz/8.28min,526562.6,24672.148,114231.58,295347.6,327999.8,44817.492
980/495.3443mz/8.28min,121349.09,112026.9,260761.36,36239.332,41710.707,121221.836
983/706.5324mz/8.27min,0.0,0.0,580614.9,21018.383,57360.215,0.0
984/728.5193mz/8.28min,0.0,0.0,934593.9,0.0,0.0,0.0
986/732.5534mz/8.28min,0.0,0.0,1202356.0,0.0,39131.688,0.0
987/744.5528mz/8.28min,0.0,7177.185,7457896.5,0.0,213311.2,0.0
988/754.5345mz/8.28min,0.0,0.0,1124382.1,0.0,28307.32,0.0
989/766.5341mz/8.28min,0.0,3237.5352,1344206.8,26660.1,24812.723,11715.088
990/768.5507mz/8.28min,0.0,26201.934,365785.4,0.0,67314.58,7081.0596
991/788.6145mz/8.28min,0.0,260099.27,224216.28,0.0,204951.12,414815.94
995/796.5813mz/8.29min,0.0,561813.1,39083.727,0.0,140494.55,277384.0
996/497.36mz/8.29min,413063.47,160422.53,349284.06,142774.0,327275.34,210373.53
997/622.5035mz/8.29min,775617.1,406970.03,494288.2,573458.0,637793.3,323092.25
999/644.4864mz/8.29min,2551489.8,1180200.6,1617640.4,1879174.0,2164273.5,961950.4
1000/530.4178mz/8.29min,1395240.1,568244.5,1029900.5,1045219.06,914943.5,413294.4
1001/508.4354mz/8.3min,511047.66,266076.97,370581.7,422671.8,378542.0,192229.75
1003/399.3256mz/8.34min,804269.5,95484.86,202119.6,609357.2,376899.22,173625.45
1006/529.35mz/8.3min,71541.1,104303.3,325705.47,65558.34,82164.664,182466.08
1007/479.3493mz/8.31min,2595318.5,2221218.5,6386082.0,2215387.0,3204864.0,4327582.0
1009/524.3939mz/8.3min,82643.88,160130.81,773846.75,63657.47,89945.56,616299.3
1010/507.3653mz/8.31min,757036.7,376134.47,407043.4,345989.78,327893.03,154285.64
1011/604.4933mz/8.31min,444589.38,190743.66,236143.05,268307.22,329587.8,166164.5
1013/457.3675mz/8.32min,2423883.5,1278268.4,2332268.5,2082367.8,2466293.5,1551822.0
1015/440.3593mz/8.34min,238984.17,228628.97,567331.6,271068.84,351543.97,383288.8
1016/508.3993mz/8.35min,867096.94,1672103.5,3951490.8,842208.75,1067763.4,2386469.8
1018/477.4132mz/8.39min,403193.8,246562.1,419679.2,276410.3,294393.84,183917.23
1019/502.4085mz/8.32min,331539.5,262011.53,203855.6,183778.47,178521.86,124294.22
1021/439.3569mz/8.33min,1188419.9,997776.0,2108736.8,1103673.0,1290950.1,1823295.4
1023/534.4515mz/8.33min,734066.4,449394.25,512158.75,664463.6,621323.3,310504.03
1024/556.4334mz/8.33min,963181.2,379522.06,481207.22,731637.4,549152.25,241161.28
1026/634.5402mz/8.34min,271084.2,151137.16,236547.86,289340.9,266271.2,126650.96
1027/674.5323mz/8.34min,1547174.9,987905.8,1128052.1,1543217.4,1471377.2,824101.75
1030/628.4908mz/8.28min,4586967.0,2280964.2,3360299.5,2681723.5,2530910.2,1561126.2
1031/474.394mz/8.34min,4060350.8,4264084.5,10853544.0,3511704.5,4177043.2,11557714.0
1032/652.5505mz/8.34min,749074.9,508017.28,546102.75,782605.06,736586.06,417329.94
1033/475.3973mz/8.35min,1302178.0,1367926.0,3580995.5,1185783.1,1366566.9,3775654.5
1034/606.5086mz/8.32min,481941.9,325152.06,693600.5,528484.5,381440.66,372064.1
1035/421.3464mz/8.34min,122675.49,146966.75,399646.84,275910.8,168778.47,432709.12
1037/626.4752mz/8.39min,109279.58,107640.86,107168.055,81508.68,110186.17,97859.0
1041/495.3232mz/8.32min,34579.695,153989.75,691345.2,69274.586,76729.125,661649.56
1042/425.3778mz/8.37min,209571.05,76427.586,61023.426,296894.22,280798.8,59408.324
1044/476.4096mz/8.38min,1300461.2,825085.6,747660.3,1082418.2,1091741.8,294167.3
1047/630.5064mz/8.41min,605887.75,160486.33,159251.14,303466.1,319999.97,143462.88
1049/481.3653mz/8.4min,851464.06,483426.7,665797.1,651411.5,1024702.44,218055.84
1050/341.2837mz/8.4min,452829.72,391172.62,594376.56,470507.34,439009.9,568024.2
1051/407.3674mz/8.4min,365067.12,218214.67,222046.53,317798.72,287967.88,115743.875
1056/338.3417mz/8.41min,9188508.0,13413997.0,23003376.0,10647441.0,24027664.0,8453637.0
1057/675.6757mz/8.41min,649263.56,986259.44,1685541.1,786408.6,2249740.5,363651.53
1058/645.5432mz/8.36min,0.0,103368.375,0.0,225085.28,170918.4,228263.77
1061/644.4861mz/8.41min,275325.03,266818.7,262547.6,354165.88,418761.1,263616.38
1062/228.1958mz/8.41min,70102.95,96214.375,119214.27,88210.48,127560.625,49712.68
1063/674.4962mz/8.42min,240503.83,186059.1,165978.77,383196.56,342169.8,120829.195
1064/495.3444mz/8.35min,26387.492,42867.344,175047.72,19389.518,30344.848,76003.67
1065/513.3547mz/8.39min,7277.3633,381708.16,1138469.0,14780.911,30839.02,369379.06
1066/497.3598mz/8.42min,769987.9,306412.6,528758.3,428412.2,975332.3,118332.805
1067/463.3545mz/8.42min,2008512.8,1324387.2,2240433.5,1794862.1,2246338.2,1389272.6
1070/626.4751mz/8.47min,172282.75,204795.19,252174.28,192246.92,223263.61,256873.05
1071/622.5038mz/8.43min,407961.47,286667.16,333820.97,386745.44,384029.03,322122.3
1072/397.3099mz/8.43min,391759.78,211822.95,272479.53,267571.03,371843.8,159682.83
1073/391.2842mz/8.44min,385389.1,304574.9,359957.03,286181.97,328678.03,204372.02
1074/508.3994mz/8.41min,218723.47,4300571.0,8192206.0,261809.16,332156.38,5816646.5
1075/604.4934mz/8.44min,359046.28,234951.48,239664.67,327231.34,333555.94,221306.44
1078/522.4153mz/8.44min,0.0,55641.47,271698.6,0.0,0.0,72564.06
1079/424.3653mz/8.44min,2727950.2,1954439.6,2814709.0,2961432.5,2977738.2,2910338.5
1080/423.362mz/8.45min,8343722.0,7187734.5,11243190.0,9150361.0,7559735.0,9951420.0
1081/405.3514mz/8.45min,572655.3,463701.28,804948.44,502493.1,656156.44,727505.75
1082/491.3919mz/8.46min,0.0,140046.81,274574.44,6790.522,3587.6423,101458.484
1083/441.3727mz/8.45min,2855922.0,2296192.8,2993093.0,2933266.5,3020651.2,2524786.5
1084/509.4027mz/8.41min,65118.613,1383732.2,3201236.8,79190.56,98288.13,1300250.4
1085/371.3154mz/8.45min,231329.11,120487.09,123839.734,106139.65,132174.03,114883.52
1086/658.5375mz/8.45min,515959.28,379215.38,397240.06,576482.1,468128.28,319923.0
1087/442.376mz/8.45min,911248.7,684922.6,986969.75,933736.1,898048.5,807843.56
1088/618.5452mz/8.46min,1201588.4,705774.75,941139.56,1060397.5,1049126.4,601344.25
1089/484.4147mz/8.46min,602074.5,509583.6,453258.88,443786.16,455824.2,374502.44
1091/490.3889mz/8.48min,32434.025,752116.4,990870.8,176004.12,160107.02,1277343.2
1093/474.3941mz/8.44min,588976.3,558884.25,1843960.2,293222.97,372640.06,2416781.0
1094/475.3974mz/8.44min,88939.55,153544.5,573593.8,134121.75,92777.03,802970.9
1095/572.5034mz/8.48min,608127.7,279939.34,529082.5,578412.44,555160.94,234440.44
1097/630.5065mz/8.48min,1074821.4,704780.6,950642.06,1294664.8,1050572.9,698976.9
1099/540.4984mz/8.48min,337754.94,149169.23,111944.17,165054.53,148103.58,51540.176
1100/924.2682mz/8.49min,1522479.2,1640885.1,66162.64,0.0,1495343.9,111936.445
1102/506.4201mz/8.49min,232176.19,155811.3,156482.17,165372.83,202776.58,24583.066
1103/425.3784mz/8.49min,738976.5,381345.12,513181.0,789237.44,697272.56,341617.9
1104/493.4079mz/8.5min,2506251.5,2106193.2,2773839.8,2608763.5,2932294.0,509795.62
1105/492.4045mz/8.5min,8262132.5,6536240.0,8318176.0,8951829.0,9774190.0,2406129.0
1108/522.4514mz/8.51min,1492624.9,816821.56,1314041.2,1163917.1,1228068.5,837860.94
1109/604.4934mz/8.51min,970389.75,578187.2,828906.4,900578.8,942162.1,581209.9
1110/544.4337mz/8.51min,382908.06,225630.94,332826.97,338869.34,320691.75,250954.61
1111/626.4752mz/8.51min,359442.12,275896.8,307181.84,422219.22,446619.6,294589.4
1112/458.399mz/8.51min,3140011.5,2410780.0,3400642.8,3289064.8,3381635.0,2865286.0
1114/513.3547mz/8.44min,7277.3633,250252.12,212280.64,16938.22,27704.781,196361.97
1116/523.4547mz/8.51min,514965.12,283841.03,450224.56,403275.44,432958.28,294035.88
1118/184.9855mz/8.54min,113157.83,208752.8,229383.8,114414.23,180800.84,396800.6
1121/766.6912mz/8.52min,0.0,444133.2,0.0,0.0,150963.31,408854.8
1122/794.7224mz/8.52min,0.0,253857.83,0.0,0.0,827285.1,0.0
1124/650.5348mz/8.53min,712894.3,356083.3,501375.53,632426.6,532157.8,335301.0
1125/504.4409mz/8.53min,887225.3,593352.3,726664.75,650498.2,632627.25,433109.16
1126/146.9803mz/8.6min,5117129.0,4840871.5,13878051.0,5199431.0,4629089.5,4737545.5
1128/456.4406mz/8.54min,323112.94,216657.03,330364.6,291666.3,279921.44,186102.73
1129/548.5035mz/8.54min,326349.38,124373.1,284016.9,194622.4,249289.53,65755.44
1130/441.3727mz/8.55min,1095108.1,847203.44,1280604.9,1133850.8,1151296.0,841662.3
1131/442.376mz/8.53min,364225.88,285054.8,479796.94,380207.38,408708.66,288243.38
1133/497.3598mz/8.54min,363739.88,324943.03,418424.03,292475.94,517728.03,162595.7
1134/463.3547mz/8.54min,325484.75,107045.04,173292.9,198407.6,153322.73,188538.14
1137/702.2128mz/8.56min,434917.56,423016.94,376154.8,464638.6,497146.16,347302.0
1140/634.5401mz/8.56min,631856.8,254916.0,496995.47,564889.5,569327.6,254433.33
1141/658.5371mz/8.57min,205369.11,143749.1,177572.25,629312.94,490819.38,292262.1
1142/590.514mz/8.48min,2478587.2,1512571.9,2164543.2,2351498.2,2162051.8,1275430.5
1143/618.545mz/8.57min,298594.38,398780.12,270633.22,305300.34,293128.6,369577.47
1144/460.4149mz/8.58min,76097.36,38706.617,78586.12,96587.57,78921.03,40558.797
1145/439.3568mz/8.59min,4629135.5,3568411.5,8882173.0,5963760.0,5456499.0,5884632.5
1146/898.6239mz/8.59min,470228.66,315350.53,368128.66,354800.88,331993.34,211975.06
1147/421.3464mz/8.6min,252443.28,217916.23,682311.2,396092.2,361538.7,448164.56
1150/462.3421mz/8.61min,798795.25,720723.44,1875798.5,877702.94,967722.0,1065617.2
1151/484.4148mz/8.61min,323656.9,255980.31,617452.2,434756.97,388454.03,369233.84
1152/440.3601mz/8.61min,1473780.0,1017035.1,2953863.2,1915126.9,1749303.5,546436.2
1153/461.3388mz/8.61min,2396388.8,2163825.8,4560566.5,2637489.8,3726710.0,3243596.2
1154/457.3867mz/8.61min,1999824.0,1154068.2,4872091.0,2873358.8,2515826.0,3358112.5
1155/456.3834mz/8.61min,6043915.0,5357704.0,14742351.0,8749643.0,7506153.0,10146072.0
1157/684.2026mz/8.62min,73052500.0,76584670.0,24604.1,36367.805,65785904.0,45820.984
1161/687.2009mz/8.62min,16129919.0,17014022.0,0.0,0.0,14542555.0,0.0
1162/689.198mz/8.62min,2285731.0,2429101.2,0.0,0.0,2061414.4,0.0
1165/690.1972mz/8.62min,693063.1,738143.4,0.0,0.0,601531.75,0.0
1169/650.5349mz/8.64min,130168.34,83438.22,203108.27,137891.05,113177.91,76511.8
1171/548.5035mz/8.63min,228159.64,49259.848,171051.53,105962.55,51513.863,14830.916
1172/710.2181mz/8.65min,1902545.0,2118259.8,0.0,0.0,1712851.9,0.0
1174/423.3622mz/8.65min,273026.3,189524.84,585231.9,492156.6,377279.88,386667.4
1175/712.2167mz/8.65min,605688.25,931456.75,0.0,0.0,505800.4,0.0
1177/146.9803mz/8.66min,12956450.0,12834623.0,5354872.5,15814172.0,10400200.0,14371539.0
1178/458.3994mz/8.65min,533003.6,271746.28,839060.44,751691.3,569826.56,480689.56
1180/442.3761mz/8.66min,115724.42,40170.227,231274.86,199699.38,138049.25,153409.47
1181/441.3728mz/8.66min,345154.12,198652.36,701892.44,548066.56,356537.5,427024.4
1182/410.399mz/8.66min,415172.94,279227.16,657681.0,578272.06,349806.16,376395.66
1183/980.2778mz/8.69min,4297420.0,0.0,0.0,20800614.0,0.0,16691094.0
1188/144.9822mz/8.66min,28957694.0,28418046.0,30714658.0,34915376.0,23101566.0,32046450.0
1190/463.3548mz/8.66min,318584.56,144902.22,411039.97,297935.66,325569.16,155033.33
1191/850.2495mz/8.66min,406490.88,454431.3,0.0,0.0,362650.3,4921.6396
1192/981.2785mz/8.69min,4307778.0,0.0,0.0,19757858.0,0.0,8743446.0
1193/1128.3157mz/8.66min,528259.8,226536.25,0.0,1629209.5,403466.0,0.0
1194/1129.3165mz/8.68min,410629.4,309897.2,0.0,1278802.8,505914.9,0.0
1195/1130.3153mz/8.67min,563803.3,557529.75,0.0,1757502.0,380302.62,0.0
1199/628.4912mz/8.67min,72056.49,28497.979,97849.61,86105.22,74309.01,73887.11
1203/553.4458mz/8.68min,267955.03,254836.2,703532.9,382074.22,350304.0,444294.56
1204/575.4278mz/8.68min,1145237.5,963602.94,2230244.5,1294516.8,1275808.5,1374083.9
1207/535.4352mz/8.68min,95713.19,105290.04,282116.28,156547.77,129877.28,181578.2
1209/131.5335mz/8.68min,59732.51,335845.03,339694.9,250394.97,326275.12,335073.88
1210/570.4723mz/8.69min,448509.56,398873.28,977654.6,570558.1,533447.06,654172.5
1211/461.3388mz/8.68min,627829.44,458203.44,1272191.2,610264.6,1891262.5,638387.94
1213/421.3463mz/8.65min,152518.4,138438.53,406070.2,243588.11,204205.2,301985.5
1215/439.3568mz/8.69min,948397.75,941406.3,2261804.5,1324275.0,1419519.9,1682960.1
1216/456.3834mz/8.69min,1739140.1,1510824.6,3631810.5,2004647.5,2519431.2,2666082.5
1217/425.3778mz/8.7min,556802.3,430001.94,819701.2,675671.9,531813.2,567923.94
1218/440.3601mz/8.68min,321094.9,312463.78,1514669.1,422003.94,464933.34,524749.0
1221/111.0201mz/8.7min,1628678.4,1661419.1,1792584.0,1034590.3,1413893.1,2007336.5
1222/112.0179mz/8.7min,586359.44,624210.9,707870.25,595280.4,537255.5,702573.75
1224/465.3702mz/8.72min,353757.53,159288.14,389564.84,299782.16,375726.12,140475.25
1225/461.4181mz/8.72min,1223257.2,755735.9,1412568.4,1231648.1,1529474.5,709055.56
1226/460.4147mz/8.72min,3720438.0,2298081.0,4268172.0,3734753.5,4661281.5,2225265.2
1232/366.3001mz/8.72min,69340.875,52076.996,78970.68,83610.54,83358.414,45732.305
1235/590.5139mz/8.73min,269441.8,242138.89,387264.3,320367.0,303128.62,268163.28
1236/184.9855mz/8.73min,3521431.5,2679705.2,2832889.5,3610235.0,2172248.5,2928032.8
1238/650.535mz/8.73min,158505.73,101474.06,186575.98,156565.1,173691.25,115264.78
1239/139.9879mz/8.72min,719585.56,619693.25,680115.25,769982.94,673176.2,883468.56
1240/654.5065mz/8.82min,438595.1,225978.11,492280.44,508800.7,470284.56,272313.62
1241/366.3729mz/8.76min,753597.6,549530.75,1054200.5,650834.1,967500.06,560068.0
1243/980.2778mz/8.74min,12496813.0,0.0,0.0,6152491.0,0.0,6871779.5
1244/981.2785mz/8.74min,11808890.0,0.0,0.0,7892280.5,0.0,8089708.0
1246/983.2766mz/8.74min,6589329.0,0.0,0.0,3235493.2,0.0,3619164.8
1248/1128.3157mz/8.74min,2084271.8,514320.06,0.0,883311.4,561607.7,0.0
1249/1129.3165mz/8.75min,1386968.1,755880.94,0.0,951694.8,542308.06,0.0
1250/1130.3151mz/8.75min,1997392.6,556378.4,0.0,962162.3,554148.7,0.0
1251/794.7225mz/8.78min,0.0,595641.25,0.0,0.0,2481410.2,0.0
1252/506.4566mz/8.78min,389159.03,249205.98,474563.88,345782.62,391535.9,260333.38
