CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
1045	1046	8	0.8218	-1.003
968	1044	8	0.8795	-28.031
1044	1758	8	0.9437	0.036
330	437	9	0.7832	1.003
304	308	9	0.7842	46.005
330	333	9	0.8816	1.003
308	330	9	0.7094	1.012
330	436	9	0.7319	14.983
308	436	9	0.7353	15.995
312	333	9	0.7752	-100.016
333	436	9	0.7476	13.979
312	330	9	0.7663	-101.019
230	308	9	0.9095	15.995
308	309	9	0.7866	84.021
308	333	9	0.7191	2.016
304	335	9	0.7638	2.016
333	437	9	0.7733	-0.000
436	437	9	0.7615	-13.979
331	335	9	0.935	410.173
224	238	11	0.8732	0.080
186	224	11	0.7755	-27.995
462	466	12	0.853	0.036
1554	1723	13	0.9226	0.000
1348	1616	13	0.7986	23.999
1225	1554	13	0.8806	23.998
1554	1616	13	0.9174	0.000
1225	1616	13	0.831	23.999
1616	1723	13	0.876	-0.000
1225	1348	13	0.9232	0.000
1348	1554	13	0.8436	23.998
1348	1723	13	0.9573	23.998
1225	1723	13	0.8789	23.998
1083	1210	14	0.844	0.000
438	715	15	0.7651	-42.180
428	522	15	0.8376	-28.031
403	428	15	0.9843	-0.097
433	715	15	0.8255	-42.047
572	781	15	0.9202	-28.031
715	781	15	0.8379	-14.015
522	572	15	0.8515	-14.016
518	715	15	0.7058	-27.153
522	597	15	0.9604	-14.016
438	597	15	0.7505	-28.164
438	522	15	0.761	-14.149
433	597	15	0.802	-28.031
597	715	15	0.9817	-14.016
428	572	15	0.8308	-42.047
522	715	15	0.9459	-28.031
433	522	15	0.946	-14.016
433	438	15	0.9234	0.133
1346	1465	16	0.7884	-2.016
1465	1566	16	0.8208	-2.016
627	1809	17	0.9302	-68.135
382	627	17	0.8791	-170.095
1584	1809	17	0.755	129.038
627	1646	17	0.9897	-84.130
382	1809	17	0.8253	-238.230
627	797	17	0.7088	-40.032
1646	1809	17	0.9338	15.995
382	1768	17	0.8809	-112.162
790	1809	17	0.8634	-84.131
1347	1652	18	0.9385	-24.001
1626	1671	18	0.9445	24.000
1652	1671	18	0.9702	24.000
1347	1739	18	0.7926	0.080
1626	1652	18	0.9788	-0.000
1671	1739	18	0.9043	0.081
1347	1603	18	0.9706	-0.000
1603	1652	18	0.9511	-24.000
1603	1739	18	0.7906	0.081
1347	1671	18	0.9054	-0.000
1603	1671	18	0.9294	-0.000
1652	1739	18	0.8677	24.081
1603	1626	18	0.9502	-24.000
1211	1375	19	0.9315	-0.000
1211	1531	19	0.9302	0.000
1591	1716	19	0.9379	-11.996
1375	1721	19	0.9809	-108.130
1414	1721	19	0.9795	0.000
1414	1716	19	0.9568	-26.012
1701	1998	19	0.9438	0.000
1184	2003	19	0.9656	-0.000
1184	1701	19	0.97	108.130
1211	1602	19	0.9203	-0.000
1716	1731	19	0.9029	11.996
1375	1611	19	0.9859	-108.130
1591	1995	19	0.9672	0.001
1591	1731	19	0.8948	-0.000
1721	2003	19	0.9858	-0.000
1184	1716	19	0.9715	-26.013
1602	1611	19	0.9886	-108.130
1184	1995	19	0.9995	-14.016
1602	1721	19	0.9838	-108.130
1716	1995	19	0.9724	11.997
1414	1701	19	0.9687	108.130
1184	1591	19	0.966	-14.016
1701	2003	19	0.9782	-108.130
1531	1701	19	0.9632	-0.000
1716	1730	19	0.9416	-2.016
1611	1716	19	0.9706	-26.012
1602	1998	19	0.9468	0.000
1731	1995	19	0.927	0.001
1995	2003	19	0.9654	14.015
1431	1721	19	0.9636	28.028
1602	1701	19	0.9854	-0.000
1611	1995	19	0.9718	-14.015
1611	1701	19	0.9809	108.130
1431	1716	19	0.9736	2.016
1375	1998	19	0.9453	0.000
1375	1414	19	0.9733	-108.131
1184	1611	19	0.972	-0.000
1730	1995	19	0.9654	14.014
1375	2003	19	0.9821	-108.131
1414	1611	19	0.9786	0.000
1375	1701	19	0.9907	-0.000
1431	1995	19	0.9995	14.013
1211	1701	19	0.9298	-0.000
1375	1602	19	0.9959	-0.000
1602	2003	19	0.9855	-108.130
1211	1998	19	0.8963	0.000
1716	2003	19	0.965	26.012
1721	1995	19	0.9641	-14.015
