"","filter","Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_pos_20210511_Run46.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_pos_20210511_Run102.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_pos_20210511_Run212.mzML","POS_TJGIp3_1_Run55.mzML","POS_TJGIp3_2_Run137.mzML","POS_TJGIp3_3_Run173.mzML"
"3665/414.3806mz/8.12min",259602.45,281280.62,378686.28,702081.9,206850.02,237924.28,225428.7
"3666/431.3429mz/8.13min",233692.055,244975.84,337343,592394.06,193537.3,222408.27,171338.97
"3668/690.4698mz/8.12min",186565.444,3744.6687,1453075.9,1378371,32309.188,340821.7,10423.148
"3670/599.5028mz/8.14min",158533.975,82930.94,2385919.2,213955.6,1549357.5,103112.35,14531.97
"3672/394.3186mz/8.13min",727618.31,345624.72,1127743.2,1109611.9,331120.38,1485726.6,228929.78
"3674/650.4384mz/8.14min",844233.535,19170.752,1735669.4,1591857.5,96609.57,1781401.5,62545.684
"3676/393.3148mz/8.13min",2308378.5,901904.6,3623072,3439836.8,1176920.2,4498502,823204.8
"3678/757.5571mz/8.14min",336748.75,962864.25,6684.4575,593270.7,234041.78,439455.72,115923.516
"3681/408.3256mz/8.13min",1205501.85,839839,1751193.1,1287927.2,1123076.5,1810031.1,925936.7
"3682/581.4195mz/8.13min",218749.245,26794.803,615830.25,277207.22,160291.27,596588.4,54368.28
"3684/433.307mz/8.13min",228395.805,100910.01,327804,445455.88,128987.61,637954.4,125771.16
"3685/786.5978mz/8.14min",4844645,16802830,7474296,1185454.1,2214994,17213882,237090.82
"3686/376.3076mz/8.1min",737042.69,439695.94,1117395,1159578.2,489121.78,984963.6,435116.94
"3691/184.0732mz/8.14min",3335365.15,2021450.4,3561553.5,3109176.8,5606941,4029668.8,1736636
"3692/744.5528mz/8.14min",1733576.95,1273082.1,83557.27,3244994.8,6165810,118715.32,2194071.8
"3693/435.3367mz/8.13min",365007.175,135928.39,587103.1,457863.47,232218.89,509598.88,272150.88
"3694/427.3202mz/8.07min",463671.7,177093.33,542431.56,493675.6,433667.8,624557.56,220345.03
"3699/651.3993mz/8.13min",262174.23,167952.86,535543.5,1190041.4,146156.89,345500.4,178848.06
"3703/588.5822mz/8.16min",415112.705,1147785.9,527909.44,72107.87,302315.97,2041396.8,92771.37
"3704/575.5028mz/8.14min",448355.935,331175.34,1405035.4,355117.66,528711.25,2024845.5,368000.62
"3708/377.3199mz/8.14min",6521587.5,4557940.5,8228216,10089570,4717468.5,10394612,4814959
"3709/395.3305mz/8.14min",12152461.5,9829650,14167950,19397676,8407600,18653574,10136973
"3710/800.578mz/8.13min",122301.4,101622.53,3775391.8,2762650.5,142980.27,11012.182,2202.4364
"3711/411.3253mz/8.14min",1989211.75,1476065.6,2694055.8,2710600,1530386,2448037.5,1359930.8
"3714/702.5064mz/8.12min",24237.5149,44700.086,3354891.8,3774.9438,65877.836,754.98876,754.98876
"3716/772.548mz/8.13min",90814.693,111882.516,2440226.5,242961.03,69746.87,13949.374,13949.374
"3717/798.5629mz/8.14min",956111.792,1825198.1,5780511,3236865.5,87025.484,17405.0968,17405.0968
"3719/716.5215mz/8.13min",166385.565,157217.55,78596.875,381622,175553.58,5106085,75912.22
"3722/810.6002mz/8.14min",4835.8312,4835.8312,4835.8312,24179.156,4835.8312,3771032.8,4835.8312
"3723/429.3359mz/8.14min",1800069.2,1538021.8,2062116.6,2197978.5,1404243.6,2161013.5,1174643.8
"3725/375.3042mz/8.12min",2680910.8,1302529.9,3550109,3670074.5,1216160,4087479.8,1811712.6
"3726/378.3232mz/8.14min",2095393.35,1516151.9,2539895.5,3193777,1650891.2,3196673.8,1578632.8
"3727/565.3496mz/8.17min",1350256.925,42854.72,2492243,2031882.1,299593.22,3404804,668631.75
"3728/782.5689mz/8.16min",37056391.75,67594410,762995.9,6518373.5,139962140,499520.97,168960720
"3729/772.5845mz/8.14min",2391727,2629121.5,396244.12,2154332.5,7635652,9213112,1981220.6
"3730/758.5692mz/8.14min",62774957,4606543,117354424,121837360,24657904,100892010,11582175
"3731/756.5533mz/8.14min",963473.58,542310.56,90384.09,2316262.2,1384636.6,1396862.9,348735.88
"3733/587.3317mz/8.17min",1153542.05,7103.6846,2564006.5,2029022,137814.17,2993791.2,278062.1
"3736/788.6122mz/8.14min",790978.72,836729.5,242466.7,3508039,745227.94,4005707.2,267326.28
"3737/530.3836mz/8.14min",445511.95,95246.97,1062042.5,460242.8,430781.1,954772.56,239132.52
"3738/684.6492mz/8.14min",154675.36,45261.9,2591188,1516172.2,222634.66,9052.38,86716.06
"3744/784.5822mz/8.14min",10298046,10482053,8605554,18841992,10114039,1550139.8,59506856
"3745/451.3174mz/8.15min",339371.97,139210.27,510482.5,714814.3,107495.49,627751.06,168261.44
"3746/754.5375mz/8.15min",144434.47425,285277.78,3591.1685,352487.8,1468132.5,718.2337,718.2337
"3750/714.4698mz/8.14min",851305.635,1718795.5,14645.034,73225.17,2148470.5,14645.034,1629386.1
"3753/326.3413mz/8.15min",874025.82,780644.2,1969489.4,721409.8,967407.44,1876850.9,622321.56
"3760/674.438mz/8.13min",485662.36,1303413.8,178925.12,154084.89,1507995.4,27103.965,792399.6
"3763/526.3523mz/8.17min",232607.11,133605.58,1107560.9,283928.03,181286.19,347472.97,122406.78
"3766/665.4586mz/8.19min",102427.7675,75882.34,128973.195,4334.114,131694.28,598473.2,20909.62
"3767/401.3409mz/8.17min",4597504.15,3523529.8,6916211,5671478.5,3168897.8,9149048,3444887.8
"3768/523.3394mz/8.17min",218260.135,157998.53,443491.3,264433.38,163149.53,608583.2,172086.89
"3771/551.3913mz/8.18min",126388.312,39591.535,223410.27,167547.64,82562.766,795711.75,85228.984
"3773/507.3652mz/8.17min",5321963.5,3108554.8,11209446,7062165.5,3574766.2,16927166,3581761.5
"3774/502.4098mz/8.18min",5005430.5,4846632.5,7723610.5,2784526,5164228.5,8756031,1999357
"3775/770.5747mz/8.19min",222237.14,320031.16,176000.56,268473.72,51064.527,320517.53,102714
"3776/467.3726mz/8.18min",5724605.25,2518977.5,9342409,6801152,3726694,12563326,4648058.5
"3778/313.2732mz/8.18min",785702.25,745983.8,1254736.8,511298.47,825420.7,1561088.8,371077.16
"3779/442.367mz/8.18min",356600.95,291280.72,703113.5,321614.84,391587.06,823710.6,234895.89
"3780/229.1432mz/8.18min",954319.875,888495.75,1618997.5,663158.56,1020144,2002693.8,490645.97
"3781/590.5136mz/8.18min",349031.25,268559,429949.78,625871.8,170531.28,429503.5,207957.48
"3783/357.3723mz/8.19min",83961.085,67435.266,133482.47,336071.44,77764.71,85909.48,82012.69
"3785/468.3759mz/8.18min",1267269.1,639582.44,2288542.2,1253768.4,1115030.1,2993573,1280769.8
"3787/407.2939mz/8.19min",555100.62,289925.38,1037430.1,588265.94,521935.3,956106.5,324269.3
"3788/390.3151mz/8.19min",1651612.2,1144572.5,2506097,1858805.4,1444419,2890265.5,1354046.8
"3789/470.4563mz/8.2min",386500.36,339628.97,1381508.8,67613.36,5201062,433371.75,13522.672
"3792/701.4589mz/8.2min",182291.86,30400.006,312896.47,269112.34,95471.38,505014.3,87742.6
"3793/626.5978mz/8.18min",417739.97,149951.53,303550.88,1447602.9,222591.14,4820751,531929.06
"3795/574.5668mz/8.16min",25809.0588,8603.0196,8603.0196,43015.098,8603.0196,77500.125,3312568.2
"3796/406.3098mz/8.21min",713993.2,505519.4,727478.8,924649.06,669502.1,1358546.2,700507.6
"3799/338.3413mz/8.21min",210223.2,1186090.4,223670.34,237873.05,59021.44,196776.06,38323.6
"3801/602.5977mz/8.26min",1702726.3,8589268,5119541.5,247406.25,2427405,978047.6,243353.9
"3803/558.3785mz/8.22min",550811.95,283776.38,1020044.7,599564,502059.9,1229384.5,252425.4
"3806/664.4536mz/8.25min",191070.405,1864974.1,114234.56,32461.283,896164.25,267906.25,13981.24
"3813/528.4253mz/8.23min",301043.01,287001.22,381947.12,192715.38,315084.8,328495.53,106481.66
"3816/533.3809mz/8.23min",288622.345,145113.05,405466.22,398735.5,140097.33,469775.34,178509.19
"3818/441.3722mz/8.23min",527006.44,493009.28,765437.2,1054335.2,471584.56,561003.6,438276.7
"3822/423.3615mz/8.23min",298533.28,204235.38,501120.03,570022.75,251681.86,345384.7,249186.28
"3824/399.3255mz/8.23min",253147.63,96295.664,306941.53,321332.3,135406.77,476191.5,199353.73
"3825/614.5977mz/8.27min",1817447.55,7027529,4937701.5,170574.88,2205018.2,1429876.9,226326.25
"3826/526.3524mz/8.24min",312560.36,186299,638631.56,306834.44,318286.28,538517.44,192542.94
"3827/352.339mz/8.26min",486551.2,267904.72,619965.25,550605.6,422496.8,655610.5,123051.21
"3829/458.3988mz/8.25min",100754.77,90811.4,154413.8,74454.016,110698.14,147404.84,47503.445
"3830/437.3522mz/8.25min",3034934.75,2356030.8,4138095.2,3822140,2502979.5,2911195,3158674.5
"3831/377.3199mz/8.25min",18489015,13559122,30816326,22720452,16889028,20089002,15334310
"3842/312.3256mz/8.27min",1238581,9048645,1148794.6,1328367.4,330879.25,1597605.1,647508.75
"3844/718.534mz/8.23min",3877.9562,1367916.6,3877.9562,3877.9562,3877.9562,19389.781,3877.9562
"3847/510.3572mz/8.27min",500156.075,335984.97,933966.2,490058.62,678988.1,510253.53,430110.34
"3849/408.3254mz/8.28min",1643910.85,1403032.2,1666489.8,1568354.9,2094127.2,1621331.9,1709182.8
"3854/628.6133mz/8.32min",6794398.5,35155944,21975394,2769679,10819118,2312849.5,1923955.2
"3858/407.3297mz/8.29min",192808.285,36594.293,306922.62,186846.27,198770.3,204502.08,55347.06
"3859/600.582mz/8.26min",8462.4762,2820.8254,2820.8254,14104.127,2820.8254,131541.4,3587022.5
"3861/113.1323mz/8.29min",303233.71,426578,487290.94,325229.12,194826.88,281238.3,195759.16
"3862/121.0283mz/8.29min",360328.88,466705.9,526657.75,346677.88,214224.92,373979.88,214569.64
"3863/190.0497mz/8.29min",680985.075,853028.7,880130.2,593502,755272.75,606697.4,387612.66
"3865/167.0337mz/8.29min",993638.405,1176159.9,1308756,878639.3,1043785.56,943491.25,554531.94
"3866/429.2395mz/8.29min",839920.38,648515.6,1155273.8,1081812.8,519964.9,904911.2,774929.56
"3867/454.2922mz/8.29min",617284.38,471928.88,864519.3,832584.44,428777.34,720015.56,514553.2
"3868/804.5461mz/8.29min",1000306.85,847739.2,1322017.1,1016207.8,673357.4,1016238.1,984405.9
"3869/149.0232mz/8.29min",14538222.5,17122788,19364516,13094679,15178567,13897878,8396210
"3870/391.2839mz/8.29min",32673531,38513130,45805532,31789998,33557064,31778268,20078622
"3871/413.2656mz/8.29min",23664023,17561632,35823930,34018504,15823068,28646020,18682026
"3872/279.1587mz/8.3min",2189979.9,2623364.8,2950793.2,1997115.6,2294991.8,2084968,1258787.9
"3873/803.5423mz/8.3min",1678643.75,1235958.5,2615043.5,2499337.8,1027481.56,1988215.5,1369072
"3877/576.5823mz/8.3min",83515.205,11194.926,65167.5,120249.695,55974.63,1264623.6,101862.91
"3879/424.3204mz/8.23min",1249164.45,774091.94,1377337.4,2754375,1120991.5,4127816.8,1116935.4
"3880/592.5293mz/8.31min",944940.97,880849,1103060.4,1419958.5,841574.4,1009032.94,651807.6
"3881/772.5877mz/8.31min",942245.55,645216.1,402559.44,1003558.1,880933,1882694.6,1068821
"3883/458.3622mz/8.31min",306126.595,462239.78,359669.75,235855.62,448677.5,244447.31,252583.44
"3885/338.3413mz/8.31min",6215978,10515713,6623146.5,9877632,4706525.5,5808809.5,3175663.2
"3886/371.3151mz/8.31min",348579.46,395738.34,379247.3,291497.9,385846.1,317911.62,219011.92
"3897/616.6124mz/8.38min",176552.345,2052334.5,1321866.9,68758.66,104428.52,248676.17,46068.145
"3899/754.5819mz/8.34min",844685.65,839068.6,850302.7,1257140.6,683008.06,861412.7,684684.1
"3901/794.5742mz/8.32min",210711.13,165203.45,318997.7,709768.06,65291.297,116040.055,256218.81
"3902/574.5188mz/8.34min",402272.955,429530.38,453189.53,578571.9,375015.53,246652.34,280930.44
"3903/642.6291mz/8.39min",158732.225,2083186.8,1070009.2,34354.777,95958.61,221505.84,42222.215
"3905/736.5718mz/8.34min",581558.37,610817.94,618066.25,878411.75,535736,552298.8,411617.4
"3906/394.3193mz/8.34min",345504.5,341724.22,443217.34,354891.94,349284.78,300778.9,327837.5
"3909/664.4542mz/8.34min",593452.94,370299.78,816606.1,318739.6,1768395.9,1071988.5,221946.27
"3912/526.3524mz/8.35min",1463224.9,1153818.6,2077379.1,1268808.9,2295500.2,1641083.4,1285366.4
"3915/458.3988mz/8.36min",217676.655,220225.28,249066.23,105299.38,315172.7,215128.03,118144.75
"3917/470.4563mz/8.31min",631463.735,31992.694,1476318.5,1102964,2410498.8,159963.47,31992.694
"3919/409.3099mz/8.38min",1136879.75,1232890.5,1915582,1040869,1440936,827874.94,844175.8
"3922/626.5977mz/8.31min",106873.86,35624.62,35624.62,191703.27,35624.62,178123.1,2964511
"3924/312.3257mz/8.38min",221240.095,4777140,229730.39,457835.9,124588.13,212749.8,105294.89
"3925/672.5043mz/8.38min",953337.8,959638.3,947037.3,399054.06,1684312.8,1410262,634995.75
"3926/399.2374mz/8.38min",107581.805,85842.805,129320.805,48918.566,179445.06,221656.25,85259.914
"3927/677.4594mz/8.38min",948730.345,565363.6,1042243.75,901739.75,850313.4,1978494.1,995720.94
"3931/588.5823mz/8.36min",65677.16,3622.214,18111.07,113243.25,3622.214,1086953.8,751628.44
"3933/721.4857mz/8.38min",63682.12865,1321.39746,1321.39746,6606.9873,120757.27,738928.06,241056.3
"3934/782.5687mz/8.31min",4296919,12274333,27568.89,1494005.8,4038969.5,14754113,4554868.5
"3935/914.5452mz/8.4min",51219.4065,28096.824,333549.6,44488.723,534097.5,21587.98,57950.09
"3939/736.535mz/8.39min",155747.445,180645.23,158831.55,67038.36,247220.45,152663.34,84601.16
"3941/371.3881mz/8.39min",672960.47,537030.3,960302.7,1209937.6,781731.5,383921.78,564189.44
"3945/498.3576mz/8.4min",316545.69,370314.78,322354.16,310737.22,649535.1,253011.06,226656.02
"3949/602.598mz/8.39min",919444.385,16403.434,101144.67,2589830.2,28301.752,8891213,1737744.1
"3954/540.3683mz/8.41min",2528238,2678222.2,2846179.2,1914371.5,4388382.5,2328545,2378253.8
"3956/510.3578mz/8.42min",2080753.85,1100510.9,3153571.2,1154822.9,3146412,3006684.8,750923.56
"3957/593.4022mz/8.42min",135214.745,130500.63,196932.83,411895.38,94705.3,89605.305,139928.86
"3958/407.3306mz/8.42min",254512.545,243044.39,724944.3,265980.7,948413.3,201249,143998.33
"3961/649.4201mz/8.42min",31423.7035,35776.2,47092.832,154452.5,24083,3680.841,27071.207
"3962/407.2944mz/8.43min",582066.595,631060.25,1034631.3,472458.06,1058605.4,533072.94,505895.2
"3963/554.384mz/8.44min",379309.86,411352.94,318821.66,296047.38,724098.2,347266.78,466464.75
"3964/408.3255mz/8.44min",1204785.3,1057300.8,1092193.8,1138087.5,1624810.5,1358448.5,1271483.1
"3968/628.6135mz/8.42min",5045612.55,1006387.5,1764617.1,10147997,1076507,34796270,8326608
"3971/418.3102mz/8.45min",150563.85,150181.8,111778.54,150945.9,340479.84,135807.81,212735.36
"3972/375.3045mz/8.46min",1761249,2347559,1903285.8,1648229.1,1874268.9,1067480.4,1377782.9
"3973/352.3392mz/8.48min",2426950.95,1579360.8,3935731.2,2095077.1,4719662.5,2758824.8,1977019.9
"3974/406.3101mz/8.46min",645538.45,665620.9,732380.75,495164.88,940076.9,625456,581568.1
"3985/582.415mz/8.47min",286968.68,332219.78,323709.03,142941.69,537075.75,250228.33,196450.86
"3986/614.5979mz/8.43min",1262213.879,5447.5972,58938.758,2465489,27237.986,8094604.5,2493945.5
"3987/565.3887mz/8.47min",459103.18,497280.66,535696.7,270072.28,750723.7,420925.7,325101.3
"3989/199.9657mz/8.47min",602734,770288.9,896371.6,402182.03,949391.9,435179.1,346964.22
"3993/587.3705mz/8.47min",560097.845,315531.97,575435.75,581392.25,408687.5,613366.6,544759.94
"3997/680.5095mz/8.48min",503701.91,764868.7,511583.62,171923.23,711875.4,495820.2,275389.22
"3998/560.3731mz/8.48min",222264.665,252198.88,316988.75,157339.3,491652.8,192330.45,192241.42
"3999/685.4642mz/8.48min",337881.25,318729.8,398281.66,322608.03,272531.34,525235.1,353154.47
"4003/530.4414mz/8.48min",287024.25,458621.28,267070.44,87069.77,431685.1,306978.06,172834.84
"4005/642.6292mz/8.46min",200705.332,402818.9,327623.75,73786.914,55761.68,1657022.9,54030.45
"4009/535.3969mz/8.49min",344447.815,342406.97,346488.66,287083.1,318271.7,553009.3,377182.6
"4019/373.2888mz/8.5min",360512.88,501517.6,819152.1,179170.86,1014964.75,219508.16,198745.39
"4022/391.2992mz/8.5min",2176100.45,2911499,3393183.5,1264207.5,6313408,1440701.9,1273262.9
"4024/423.2893mz/8.51min",191196.375,218044.53,276235.12,164348.22,397859.75,160806.05,119355.26
"4025/441.2992mz/8.51min",1118550.7,1395625.8,1352938.9,884162.5,1512915.5,833016.6,634968.94
"4027/367.3358mz/8.51min",143652.485,191525.72,139030.36,110374.41,179195.61,148274.61,117387.555
"4028/395.3309mz/8.52min",513138.8,312483.94,799364.3,385026.38,511029.94,649724.2,515247.66
"4032/267.1742mz/8.53min",345354.595,408693.44,436001.62,162066.66,668678.06,282015.75,228066.34
"4036/454.3314mz/8.52min",263511.86,343516.12,284963.34,158300,435575.4,216456.4,242060.38
"4037/630.6291mz/8.59min",214564.4165,1960513.2,549898.9,56632.613,54305.605,372496.22,10861.121
"4041/441.3358mz/8.54min",76584.95,204606.2,97445.52,41927.61,214734.52,55724.38,46209.83
"4042/602.5983mz/8.48min",143184.198,47728.066,47728.066,238640.33,47728.066,332962.66,5239677
"4046/494.3629mz/8.56min",790464.65,1089970.5,886044.6,258862.7,1922163.6,694884.7,524506.8
"4047/717.4909mz/8.55min",228041.6,253891.23,229980.5,226102.7,204570.52,358672.88,219879
"4048/101.071mz/8.56min",10375037,11307881,5290958.5,12885926,6440519.5,12505332,9442193
"4049/419.3152mz/8.57min",646620.325,1104439.5,756424.25,473478.28,1011839.3,536816.4,387835.2
"4052/144.9821mz/8.58min",1001513.45,860982,1566429.9,337678.9,1142044.9,1263351.6,548489.6
"4057/914.546mz/8.58min",727854.28,698791.06,531935.7,393095.03,1277466.9,756917.5,828507.7
"4061/488.3943mz/8.58min",90967.406,454837.03,90967.406,90967.406,90967.406,90967.406,90967.406
"4064/698.4673mz/8.59min",361001.15,416084.1,478534.38,117244.27,521861.44,305918.2,250535.94
"4065/366.3729mz/8.59min",357563.025,10755211,527983.4,456492.28,112106.38,258633.77,50177.73
"4067/616.4562mz/8.6min",82923.325,346740.3,162809.84,55656.29,110190.36,34627.55,31220.875
"4068/472.3631mz/8.6min",383242.75,681293.6,501199.84,195069.8,431121.5,335364,186927.28
"4070/454.3525mz/8.61min",424859.405,744243.4,541912.1,194934.94,503112.84,346605.97,182797.39
"4071/634.4158mz/8.61min",308944.775,536610.2,393176.25,126121.49,335737.75,282151.8,142361.86
"4072/651.3916mz/8.61min",111527.9775,172156.83,134143.33,88912.625,346939.53,36925.395,50660.05
"4074/628.6137mz/8.57min",128485.753,55434.316,15169.592,414001.7,3033.9184,201537.19,19512460
"4078/642.6292mz/8.57min",48299.9775,18293.715,7283.7847,78306.24,15384.029,101687.03,867065.7
"4080/630.6291mz/8.63min",328941.655,471755.62,1054238.2,186127.69,54305.605,1807413,44268.242
"4082/656.5097mz/8.63min",1116446.9,1814219.5,1084191.4,259576.75,2446939.2,1148702.4,556055.8
"4084/383.2427mz/8.63min",104669.237,92705.24,116633.234,24592.182,169830.9,119237.46,55018.793
"4086/661.4648mz/8.63min",1388306.3,1448868.6,1365106,999186.8,1411506.6,2169663.8,1246233.1
"4088/705.4908mz/8.63min",155506.7,120657.76,101113.99,95716.125,194840.44,592914.9,190355.64
"4089/614.5983mz/8.58min",38495.6628,12831.8876,12831.8876,64159.438,12831.8876,76437.45,2149508.5
"4091/540.3683mz/8.65min",149237.4,229728.98,217481.27,67053.76,335985.8,80993.53,69446.484
"4092/340.3572mz/8.66min",259218.66,3184263.2,410080.16,149004.67,330601.1,187836.22,164419.31
"4093/409.3291mz/8.66min",172778.9,199246.83,146310.97,76591.3,293846.5,258557.98,62219.777
"4096/526.3515mz/8.68min",66583.922,166416.97,68501.336,19230.031,272070.5,64666.508,46305
"4097/496.3783mz/8.68min",99662.0925,120960.875,111312.875,47245.195,240209.44,88011.31,81623.195
"4098/894.5195mz/8.68min",176783.86,191664.08,306185.66,110617.39,464581.78,161903.64,153915.95
"4100/406.3102mz/8.68min",4001970.1,4394590,6211516.5,3393859.5,7630428.5,3609350.2,1379008.6
"4101/615.498mz/8.68min",164067.905,582131.94,220248.36,92693.52,304899.72,107887.45,68572.836
"4102/616.6136mz/8.63min",63523.643,65282.676,61764.61,25833.826,24534.605,324414.03,1154843.5
"4104/522.597mz/8.68min",686448.75,551835.6,719882.9,735167.7,232893.27,1255941.4,653014.6
"4107/655.4906mz/8.68min",265036.705,550641.94,241308.88,418803.9,206821.22,288764.53,234755.83
"4110/304.2115mz/8.72min",187529.98,446968.38,247287.34,23391.855,423298.2,127772.62,68801.55
"4111/696.4516mz/8.69min",198345.61,199675.69,213198.8,46240.754,361101.47,197015.53,102819.63
"4112/393.3149mz/8.69min",1676371.55,3464312,2246705,734879.4,3036257.2,1106038.1,679006.25
"4114/381.3149mz/8.69min",277777.34,561459.7,403158.06,60115.88,882098.8,152396.62,133643.84
"4117/375.3045mz/8.69min",2074267.15,7570680,2811493.2,1075993.2,4701979,1337041.1,961619.25
"4118/376.3078mz/8.69min",621885.78,1781028.2,835033.9,327988.44,1432733.1,408737.66,285563.44
"4119/391.2991mz/8.68min",634210.36,1420305.9,848011.44,202836.45,1513318.8,420409.28,199998.72
"4120/392.3029mz/8.68min",181807.105,438562.2,259904.22,51011.992,450858.22,103709.99,50610.875
"4122/464.352mz/8.7min",257820.07,411975.2,332166.72,110902.984,541872.2,183473.42,163249.84
"4123/468.3469mz/8.69min",344396.14,662368.75,393118.72,241018.64,641007.6,295673.56,276299.28
"4124/520.3784mz/8.7min",184545.31,206037.31,163053.31,112554.67,692766.4,146487.69,267948.25
"4128/508.3786mz/8.73min",128629.455,369299.28,126038.29,86361.664,618639.8,104746.195,131220.62
"4129/794.5746mz/8.7min",28846.2575,36650.734,20413.305,119546.49,4363.809,21041.781,58051.01
"4130/443.3153mz/8.7min",200252.5,551886.1,176682.48,120350.56,232704.95,223822.52,163044.5
"4131/422.3046mz/8.74min",100827.226,253673.94,154185.64,12282.109,289422.7,46549.953,47468.812
"4133/373.2891mz/8.74min",172926.3185,408824.38,292841.84,30313.89,463485.03,53010.797,34640.703
"4134/425.3046mz/8.74min",421560.67,644899.25,312956.75,402772.44,520008.88,440348.9,388763.6
"4135/380.3293mz/8.75min",112458.78,184717.66,196385.78,19172.965,412838.94,40199.9,21799.785
"4137/251.1792mz/8.74min",237566.38,552716.5,372154.94,40840.652,650406.94,102977.82,53340.246
"4138/447.2867mz/8.74min",42465.123,95729.59,9249.658,70202.64,11508.883,49113.93,35816.316
"4139/424.3198mz/8.74min",164315.8,180738.5,95238.336,175032.94,93864.28,187205.23,153598.66
"4140/378.3232mz/8.75min",10512182.5,16196052,16340168,3645731.2,31332200,4828313,3523462.2
"4141/377.32mz/8.75min",34253209.5,53894510,52728692,11839180,101098560,15777727,11542503
"4144/408.3256mz/8.75min",3347623.25,4257805.5,3491367,1900413.1,4929927.5,3203879.5,1980039.6
"4145/409.3288mz/8.75min",1061863.33,1111829.6,1097855.6,586289.56,1520093.5,1025871.06,601183.44
"4146/898.5509mz/8.75min",86978.1535,113781.19,132346.8,42974.14,211519.44,60175.117,34222.207
"4147/423.3252mz/8.76min",71336.633,223351.36,93909,19939.041,221491.14,48764.266,28498.701
"4151/144.9821mz/8.77min",368460.925,752120.7,409719.97,259822.14,537742.25,327201.88,243584.22
"4152/352.339mz/8.77min",773351.25,6251223,938001.2,256246.06,1700075.9,608701.3,349990.72
"4156/393.3147mz/8.78min",2387561.2,6545699,3177218,1179671.2,9157117,1597904.4,1153433
"4158/470.4565mz/8.81min",49622.988,16540.996,16540.996,82704.98,16540.996,244543.02,333436.78
"4159/630.6291mz/8.73min",182822.58,175450.97,9392.112,190194.19,46960.56,480223.16,923294.06
"4160/496.3779mz/8.79min",335501.955,304158.94,381020.38,97461.016,857667.56,366844.97,187917.9
"4161/478.3676mz/8.79min",547943.1,500420.3,595465.9,158071.89,1478396.9,596089.9,357168.6
"4162/894.5193mz/8.79min",166396.16,194725.9,235969.02,77676.336,364031.4,138066.42,121825.86
"4164/447.3465mz/8.82min",263904.38,1090967.8,325028.03,202780.73,659812.94,150527.6,116282.49
"4165/469.3283mz/8.82min",199382.05,473181.03,187713.7,269974.34,211050.4,87673.77,88808.266
"4166/149.0232mz/8.82min",65148.961,385567.3,95834.125,34463.797,200662.58,20402.842,3351.7375
"4167/736.5718mz/8.82min",2072517,5219401.5,2535574.8,1487357.5,4309424,1609459.2,1194700.6
"4168/165.0909mz/8.83min",209977.305,626983.8,236028.53,72815.86,538778.06,183926.08,54252.168
"4169/447.3827mz/8.83min",354872.31,964931.6,399289.06,128177.016,852599.94,310455.56,115143.125
"4171/429.3723mz/8.83min",443589.18,1197354.2,502794.66,147603.03,1093689.9,384383.7,143318.4
"4172/574.5189mz/8.83min",838705.7,2232939.2,1053095.5,624315.9,1793043.4,386685.4,464671.4
"4173/318.2271mz/8.88min",587848.02,1268499.6,737567.7,241108.95,1424177.9,438128.34,199136.6
"4174/510.394mz/8.84min",46029.337,123106.87,44094.094,24182.656,117587.38,47964.58,43694.055
"4176/522.3941mz/8.86min",139364.745,217975.8,162060.81,45967.13,395397.9,116668.68,59256.29
"4177/520.3784mz/8.84min",140364.265,170472.78,135261.14,47027.78,246932.05,96477.95,145467.39
"4180/408.3255mz/8.86min",372338.07,645564.5,430438.94,177203.2,728407.3,314237.2,122105.766
"4181/616.6135mz/8.81min",3159.99024,1053.33008,1053.33008,26475.012,1053.33008,5266.6504,152595.08
"4182/754.5821mz/8.87min",869889.975,2160479,977346.7,661253.44,1677418.2,762433.25,561703.1
"4183/776.5641mz/8.87min",3226283.6,4434727,3329750.2,3738942.8,2972564.2,3122817,2261268.5
"4187/592.5295mz/8.88min",149835.505,448463.72,188957.5,92452.484,339823.34,110713.51,45810.02
"4188/391.3355mz/8.89min",119146.8325,352199.62,198513.38,22627.375,446244.8,39780.285,14348.895
"4191/689.4955mz/8.88min",154997.625,118496.08,177089.98,119195.51,243823.53,558152.9,132905.27
"4193/550.6282mz/8.89min",3131814.1,1911091.4,3139394.2,3555516.8,1769864,6111655.5,3124234
"4194/600.462mz/8.91min",169303.02,1349242.6,253175.52,103714.51,234891.53,68579.11,22083.59
"4195/380.3394mz/8.91min",173306.62,451404.75,229550.64,46870.63,456194,117062.6,50433.004
"4196/645.402mz/8.91min",126095.785,207529.9,107865.73,210880.25,97875.14,144325.84,43520.47
"4198/605.417mz/8.91min",498867.425,1100844.6,693867.9,680524.75,190674.72,317210.1,172395.42
"4201/724.5717mz/8.91min",179254.455,912619.44,236465.78,203371.97,54769.65,155136.94,95529.92
"4204/764.5643mz/8.92min",312134.11,506742.94,140953.6,726417.6,295319.22,328949,181820.73
"4205/318.2271mz/8.92min",608586.15,857348.9,1245351.6,192908.53,2069307,359823.4,336672.75
"4212/377.32mz/8.93min",7756060.25,18593318,10790151,2987084.5,20097476,4721969.5,3044899
"4214/782.5691mz/8.91min",4203067.75,4230340,227739.52,1138697.6,7446885.5,4739103.5,4175795.5
