"","filter","2024_POS_Y-EV_1_CTRL_Run88.mzML","2024_POS_Y-EV_2_CTRL_Run117.mzML","2024_POS_Y-EV_3_CTRL_Run138.mzML","2024_POS_Y-p11_1_Run97.mzML","2024_POS_Y-p11_2_Run126.mzML","2024_POS_Y-p11_3_Run150.mzML"
"1062/864.7641mz/8.69min",502360.94,46061.866,883721.94,230309.33,3624559.8,281195.78,723526.1
"1063/878.7417mz/8.68min",228212.99,31658.81,286894.06,169531.92,2723700,158294.05,351364.97
"1064/981.2786mz/8.7min",24615053,31743054,29623432,5851652,19606674,30180800,1170330.4
"1066/980.2778mz/8.7min",25922990,33355976,31208452,10790431,20637528,31756548,2158086.2
"1067/982.277mz/8.7min",22706497,29289848,27378262,9468403,18034732,27929344,1893680.6
"1070/111.0202mz/8.68min",190818.818,2129466.5,532977.94,114679.836,108071.45,129787.086,251850.55
"1071/112.0179mz/8.66min",37305.306,814643.44,32639.832,41970.78,10001.445,225630.86,22400.951
"1073/184.9855mz/8.71min",2210649.8,4276074.5,2081776.4,996373.1,1364845,2339523.2,2450664.8
"1074/139.9879mz/8.7min",159193.4175,1084345.1,246696.34,16030.936,94788.27,187661.28,130725.555
"1075/201.9757mz/8.72min",243570.255,1570547.1,260271.4,23366.557,7144.7344,226869.11,322469.78
"1076/1129.3164mz/8.76min",115546.76,115546.76,115546.76,577733.8,115546.76,115546.76,1952213.4
"1077/546.4303mz/8.76min",400796.09,449030.72,424474.3,451540.25,221745.28,377117.88,276761.78
"1078/1130.3152mz/8.77min",116414.812,116414.812,116414.812,582074.06,116414.812,116414.812,1888407.4
"1079/864.7642mz/8.75min",519662.84,42751.604,952889.8,213758.02,319457.28,719868.4,2657204.5
"1081/850.2708mz/8.8min",130528.55,130528.55,130528.55,652642.75,130528.55,130528.55,872649.25
"1082/848.2704mz/8.8min",3075.15762,1025.05254,1025.05254,1012418.44,1025.05254,5125.2627,1342393.9
"1083/776.2316mz/8.8min",370009.28,271148.03,347814.5,418581.34,300766.16,392204.06,508532
"1085/394.3225mz/8.82min",187412.085,654822.9,273051.34,146095.84,168918.58,199222.22,175601.95
"1086/841.6882mz/8.83min",10297.212,10297.212,10297.212,177281.89,51486.06,10297.212,10297.212
"1087/1077.3114mz/8.83min",272269.81,225884.94,274817.12,452979.38,173124.05,269722.5,618993.5
"1089/1073.3084mz/8.83min",1906006.45,1582908.9,1901026.4,3571593.2,1312357.9,1910986.5,4392204.5
"1090/1072.3077mz/8.83min",1851372.6,1522611.8,1858196.8,3503198,1321433.9,1844548.4,4274179
"1091/1074.3069mz/8.83min",1851543.05,1535107.8,1864529.9,3491090.5,1271406.8,1838556.2,4258510.5
"1093/393.3151mz/8.9min",273833.16,530919.5,356079.97,275094.12,152176.9,223338.17,272572.2
"1095/924.2678mz/8.86min",17860.44,17860.44,17860.44,89302.2,17860.44,17860.44,110288.625
"1097/377.3201mz/8.89min",357275.655,1032192.1,652542.6,177938.45,113073.22,393046.28,321505.03
"1099/908.2378mz/8.92min",574850.2,574850.2,574850.2,2874251,574850.2,574850.2,3105857.5
"1100/909.2384mz/8.92min",493841.16,493841.16,493841.16,2469205.8,493841.16,493841.16,2682187.5
"1101/910.2368mz/8.92min",444102.16,444102.16,444102.16,2220510.8,444102.16,444102.16,2364738.8
"1102/911.2366mz/8.92min",246515.56,246515.56,246515.56,1232577.8,246515.56,246515.56,1310993.5
"1103/870.7232mz/9.01min",1182523.42,119467.55,2357435.2,597337.75,1416158.9,948887.94,2237953.2
"1104/394.3225mz/9.01min",9369.7215,32644.04,5544.6504,1108.93008,9807.986,8931.457,12604.287
"1105/689.496mz/9.02min",28427.194,31750.24,911663.3,3675.4594,18377.297,25104.148,231086.1
"1107/851.709mz/9.01min",408357.84,408357.84,2041789.2,408357.84,408357.84,408357.84,408357.84
"1108/852.7128mz/9.01min",261097.38,261097.38,1305486.9,261097.38,261097.38,261097.38,261097.38
"1109/853.7242mz/9.05min",5304.69895,1028.57128,1901114.5,5466.5415,1028.57128,5142.8564,68896.99
"1110/869.7197mz/9.01min",4009204.85,507176.4,4123762.2,2535882,5853247,3894647.5,7418298.5
"1111/315.2317mz/9.04min",39230.649,112454.695,11149.202,22296.398,14213.671,56631.31,56164.9
"1112/794.722mz/9.03min",15884.2872,4981026.5,5294.7624,26473.812,5294.7624,5294.7624,36101.492
"1113/815.6515mz/9.01min",6295.2396,1147105.5,2098.4132,10492.066,2098.4132,2098.4132,76550.03
"1115/771.6468mz/9.01min",2186168.7,382050.78,2632344.2,1910253.9,2462083.5,3931131,382050.78
"1116/799.6756mz/9.04min",99220.4775,9051329,1086.4168,169242.33,29198.625,5432.084,791666
"1117/881.7549mz/9.04min",136326.275,14873.239,175583.2,97069.35,297835.53,673413.25,74366.195
"1118/823.6779mz/9.01min",21024.7305,2787.6934,28110.994,13938.467,97734.7,137222.4,2787.6934
"1119/808.5825mz/9.02min",12540.05,12540.05,12540.05,12540.05,62700.25,12540.05,12540.05
"1120/377.3201mz/9.02min",499475.585,1075525.1,509338.2,482327.72,520968,449199.5,489612.97
"1121/380.3392mz/9.03min",106379.765,124357.08,107110.65,105648.88,94689.27,97692.734,111290.46
"1122/752.5187mz/9.03min",6012.8254,6012.8254,6012.8254,30064.127,43111.465,6012.8254,6012.8254
"1123/754.5351mz/9.03min",180951.06,180951.06,180951.06,1908455.8,904755.3,180951.06,180951.06
"1124/782.5662mz/9.04min",218090.33,30884.48,205410.14,365611.03,460341.06,230770.52,154422.4
"1126/395.3306mz/9.04min",407152.44,759323.25,411987.78,371238.5,378986.25,402317.1,437975.9
"1127/481.2922mz/9.04min",1529882.45,1952358.2,1575929.9,1392546.8,965443.44,1483835,1614228.6
"1128/497.2662mz/9.04min",261780.59,284667.6,261248.12,282645.7,211737.75,236248.86,262313.06
"1129/827.7085mz/9.04min",398688.195,1046745.3,26531.078,132655.39,26531.078,664721,1110712.2
"1130/907.7716mz/9.05min",131174.26,131174.26,131174.26,131174.26,655871.3,131174.26,131174.26
"1132/879.7402mz/9.03min",22764.7605,7410.213,709943.5,15259.132,30270.389,1482.0426,114574.734
"1133/732.5535mz/9.03min",303153.18,303153.18,303153.18,1515765.9,1559738.6,303153.18,303153.18
"1134/846.7537mz/9.06min",35055.304,35055.304,175276.52,35055.304,35055.304,35055.304,35055.304
"1135/848.7684mz/9.06min",39345.756,39345.756,196728.78,39345.756,39345.756,39345.756,39345.756
"1136/849.7726mz/9.06min",54316.456,54316.456,271582.28,54316.456,54316.456,54316.456,54316.456
"1138/825.6933mz/9.06min",103218.031,148182.66,58253.402,588235.3,11650.6804,11650.6804,1001402
"1139/820.7382mz/9.07min",11984.112,19973.52,3994.704,57452.414,3994.704,3994.704,127108.33
"1140/864.7641mz/9.03min",76098.612,12168.821,60844.105,65351.234,198983.94,86845.99,151498.52
"1141/797.6624mz/9.07min",571338.175,97251.42,660866.75,656419.25,486257.1,773642,97251.42
"1142/826.697mz/9.06min",37630.603,69320.586,5940.62,312304,1188.124,1188.124,641919.8
"1143/850.25mz/9.08min",108341.63,62454.26,89358.664,125709.37,100103.65,116579.61,166460.1
"1144/926.2678mz/9.08min",2686.6554,895.5518,895.5518,81685.94,895.5518,4477.759,125495.98
"1145/927.2681mz/9.08min",6348.3036,6348.3036,6348.3036,31741.518,6348.3036,6348.3036,62987.85
"1146/924.2687mz/9.08min",7523.4948,2507.8316,2507.8316,94983.23,2507.8316,12539.158,210222.47
"1147/925.2693mz/9.08min",3136.7133,1045.5711,1045.5711,81001.62,1045.5711,5227.8555,166934.31
"1148/787.6426mz/9.08min",81466.744,81466.744,81466.744,756931.06,407333.72,81466.744,81466.744
"1149/982.2769mz/9.1min",1007776.47,1187792.4,941311.94,923457.7,1190397.4,1074241,184691.54
"1151/981.2784mz/9.1min",821578.06,976310.56,647247.75,666845.56,1279685,1153926.9,129449.55
"1152/980.2776mz/9.1min",1161518.75,1355924.4,1094574.1,1056863.1,1389059.1,1228463.4,211372.62
"1155/998.2874mz/9.1min",224455.405,210539.17,210639.73,716133.8,166857.56,238271.08,958333.75
"1157/999.2885mz/9.1min",209888.2,199061.88,194213.67,680705.4,150874.16,220714.52,916909.44
"1159/546.4304mz/9.14min",2855525.9,3060307.8,3578930.2,3679279.2,2375910.8,2575474,2650744
"1160/1130.3094mz/9.18min",115049.736,38349.912,191749.56,273961.3,38349.912,38349.912,488952.47
"1161/647.4856mz/9.17min",872275.8,1408467.6,1072216.2,880061,403111.56,864490.6,826736
"1162/663.4587mz/9.17min",63016.8835,77449.31,71369.47,110893.984,44252.516,54664.297,53376.836
"1163/924.27mz/9.24min",16965.9265,8955.385,11810.482,50908.28,11368.862,22121.371,138366.05
"1164/925.2696mz/9.2min",8326.0624,8326.0624,8326.0624,41630.312,8326.0624,8326.0624,54494.254
"1165/794.7197mz/9.25min",13437.3775,1081114.2,1139.2096,74762.59,5696.048,1139.2096,21178.707
"1167/907.2596mz/9.33min",15579563,8178225,15710128,1635645,24401146,16401314,15448998
"1168/546.4303mz/9.3min",130980.155,135327.38,192655.27,159466.1,89057.71,126632.93,112700.99
"1169/932.2739mz/9.32min",1551264.5,1623033,1613797.5,209402.84,1532404.5,1570124.5,1047014.2
"1170/909.2572mz/9.34min",12754249,13038005,12872180,2424921.2,12124606,13297890,12636318
"1171/910.2559mz/9.34min",6591636.25,6685766.5,6723696.5,1260745.1,6303725.5,6913968,6497506
"1172/906.2588mz/9.34min",28943232,29653048,29214458,5557119.6,27785598,30266536,28672006
"1173/908.2579mz/9.34min",22656914,23152008,22898422,4339064.4,21695322,23808966,22415406
"1174/911.256mz/9.34min",2693422.35,2769361.8,2716142.2,512527.24,2562636.2,2831437.5,2670702.5
"1175/998.287mz/9.39min",8921.6086,8921.6086,8921.6086,56041.99,8921.6086,8921.6086,44608.043
"1177/836.7327mz/9.43min",123347.488,123347.488,123347.488,1722780.1,616737.44,123347.488,123347.488
"1178/927.2679mz/9.42min",33756.5915,7308.1797,35183.72,61550.527,18265.771,32329.463,49689.633
"1179/924.2692mz/9.43min",144148.375,118853.4,156495.36,179635.25,113549.15,131801.39,283862.97
"1183/841.6892mz/9.45min",358303.88,358303.88,358303.88,2633509.2,1791519.4,358303.88,358303.88
"1185/743.6156mz/9.47min",716944.525,102215.26,729469.75,511076.3,704419.3,2234448.5,2986995.5
"1186/842.6925mz/9.46min",131393.812,131393.812,131393.812,1455055,656969.06,131393.812,131393.812
"1187/738.6601mz/9.48min",1329937.23,119916.35,599581.75,711586.06,1948288.4,2753907.5,4083586
"1188/820.7362mz/9.51min",519656.381,1017804.25,4301.7024,3094570.5,21508.512,4301.7024,3502208.8
"1189/649.5012mz/9.54min",382984.65,767247.5,479134.66,440865.2,203483.84,325104.1,296517.2
"1190/675.5166mz/9.56min",750188.5,1558271,920653,866517.8,376900.4,608466.2,633859.2
"1192/998.2875mz/9.57min",22730.6865,3533.873,17669.365,192570.25,3533.873,27792.008,240384.22
"1194/825.6933mz/9.63min",1809936.12,4307504,603312.04,3104920.5,603312.04,603312.04,3016560.2
"1195/869.7197mz/9.61min",33215.6065,1069.1526,61085.45,5345.763,252202.84,1069.1526,268867.62
"1196/587.4643mz/9.64min",297468.46,678938.75,359724.72,341983.72,129845.57,220093.06,252953.2
"1197/823.678mz/9.64min",2798861.55,179246.42,7336258,896232.1,4701491,5218007,179246.42
"1198/613.4224mz/9.65min",375295.955,728376.8,425009.9,413037.94,181717.78,298348,337553.97
"1199/827.7029mz/9.63min",98651.664,1583285.9,32883.888,176235.89,32883.888,32883.888,164419.44
"1200/769.631mz/9.66min",553249.38,87752.656,565026.06,438763.28,541472.7,2183657,1974870.2
"1203/764.6756mz/9.73min",1420795.1,126483.96,749109,632419.8,2092481.2,2347075.8,2443592
"1204/820.7378mz/9.74min",458726.16,7731178,152908.72,1004913.5,152908.72,152908.72,764543.6
"1205/818.7226mz/9.74min",4018806,473235.2,6651686,2366176,7364509,5671436,473235.2
"1206/1128.3159mz/9.75min",1217454.5,1217454.5,6087272.5,1217454.5,1217454.5,1217454.5,1217454.5
"1207/1129.3166mz/9.75min",1342450,1342450,6712250,1342450,1342450,1342450,1342450
"1208/1130.3141mz/9.75min",1399233.7,1399233.7,6996168.5,1399233.7,1399233.7,1399233.7,1399233.7
"1209/1131.313mz/9.75min",982116.2,982116.2,4910581,982116.2,982116.2,982116.2,982116.2
"1210/1132.3104mz/9.75min",622836.76,622836.76,3114183.8,622836.76,622836.76,622836.76,622836.76
"1211/377.3202mz/9.78min",247003.415,6543.9516,911155.5,360724,133282.83,1002557.5,32719.758
"1212/846.7538mz/9.78min",90308.924,90308.924,90308.924,451544.62,90308.924,90308.924,517334.5
"1215/1072.3058mz/9.81min",209310.89,167549.17,206285.47,399724.38,144498.5,212336.31,401570.1
"1217/1074.3064mz/9.81min",208799.82,171581.22,211660.25,423589.75,142894.02,205939.39,407836
"1218/1073.3074mz/9.82min",218314.51,180969.55,218483.97,413819.16,148102.58,218145.05,399846.25
"1221/610.1839mz/9.82min",2105592.2,2236616.2,2860288.8,646011.44,1411231.5,2843923.5,1974568.2
"1225/758.2214mz/9.86min",6896152.8,6896152.8,6896152.8,34480764,6896152.8,6896152.8,35457776
"1229/761.2197mz/9.86min",1982821.8,1982821.8,1982821.8,9914109,1982821.8,1982821.8,10120095
"1230/763.2175mz/9.86min",325883.64,325883.64,325883.64,1629418.2,325883.64,325883.64,1660833.8
"1232/759.2222mz/9.87min",5050914.4,5050914.4,5050914.4,25254572,5050914.4,5050914.4,26019922
"1233/762.218mz/9.87min",905566.6,905566.6,905566.6,4527833,905566.6,905566.6,4708551
"1236/1146.3259mz/9.87min",1153198.35,913672.56,1229718.5,1286834.1,935756.4,1209199.9,1097196.8
"1237/1147.3268mz/9.87min",1254095.6,1010159.3,1330412.8,1407827.5,1024118,1335737,1177778.4
"1238/1148.3256mz/9.87min",1266106.15,1010656.44,1336483.4,1409644.4,1038365.94,1348642.5,1195728.9
"1239/779.15mz/9.87min",76770.556,76770.556,76770.556,383852.78,76770.556,76770.556,939169.6
"1241/682.5765mz/9.95min",111335.94,111335.94,111335.94,556679.7,908956.6,111335.94,111335.94
"1242/833.2405mz/9.96min",621267.95,690818.9,551717,470489.38,761798.5,901645.56,547340.5
"1243/832.2399mz/9.96min",775896,850548.6,701243.4,590597.5,963262.56,1135961.8,683331.56
"1244/772.2732mz/9.98min",532082.81,658627.4,540954.4,314397.47,523211.22,684752.75,412596.53
"1245/820.7334mz/9.94min",189592.8,1078380,25685.383,290448.75,91178.5,13853.33,288007.1
"1246/90.9766mz/9.98min",226832.815,415365.56,251695.27,10318.33,19267.588,201970.36,270628.84
"1247/377.3202mz/9.96min",199354.46,37116.39,213126.97,185581.95,601144.25,340272.78,37116.39
"1248/736.6444mz/9.99min",183638.46,183638.46,183638.46,918192.3,1379094.1,183638.46,183638.46
"1249/846.7537mz/9.99min",142453.35,142453.35,142453.35,712266.75,142453.35,142453.35,970083.2
"1251/867.6824mz/10.01min",26247.846,26247.846,26247.846,131239.23,26247.846,26247.846,221530.5
"1252/851.7091mz/10.01min",188779.62,188779.62,188779.62,943898.1,188779.62,188779.62,1231915.8
"1253/982.2567mz/10.03min",177761.96,177761.96,177761.96,888809.8,177761.96,177761.96,926618.3
"1254/984.2558mz/10.03min",151942.488,151942.488,151942.488,759712.44,151942.488,151942.488,819105.5
"1255/663.4535mz/10.07min",5386462.25,5718266,5979823,5232506.5,4988464.5,5540418,4942942.5
"1256/681.4832mz/10.08min",3199452.25,3334333,3438723.8,3066860,3127730.5,3271174,2927870.2
"1258/706.4956mz/10.07min",4142009.75,4437534.5,4431381,3931063.2,4131057.5,4152962,4061069
"1260/680.4799mz/10.08min",7199804.25,7854346,7987854,6523747,6739872,7659736.5,6738239
"1261/737.5457mz/10.08min",1126870.8,1209678.5,1154909,1147714.6,983999.6,1106027,1078216.9
"1262/736.5424mz/10.09min",2272521.4,2370118,2408731.2,2292253,1918590.8,2252789.8,2246946.5
"1263/685.4351mz/10.11min",4240990,5240031.5,5384212,3816831.2,3620921.8,4514333,3967647
"1264/982.2566mz/10.14min",26576.424,26576.424,26576.424,132882.12,26576.424,26576.424,180232.1
"1265/983.2573mz/10.14min",24920.2328,24920.2328,24920.2328,124601.164,24920.2328,24920.2328,176172.55
"1267/1130.3149mz/10.16min",84266.106,84266.106,421330.53,84266.106,84266.106,84266.106,84266.106
"1268/823.6778mz/10.17min",175163.75,15402.1,723195.75,77010.5,273317,538414.25,15402.1
"1269/1128.3159mz/10.17min",76766.34,76766.34,383831.7,76766.34,76766.34,76766.34,76766.34
"1270/1129.3166mz/10.17min",84531.968,84531.968,422659.84,84531.968,84531.968,84531.968,84531.968
"1275/144.9822mz/10.17min",6225168.5,7703780,6014458.5,4794500.5,5439871.5,6435878.5,8186852.5
"1277/736.6436mz/10.18min",42592.288,42592.288,42592.288,212961.44,280522.06,42592.288,42592.288
"1278/589.4799mz/10.18min",683716.37,1329539.1,1282058.1,525304.8,277594.72,805607.8,561824.94
"1279/818.7225mz/10.19min",178775.645,13234.09,364073.97,66170.45,291380.84,303052.97,13234.09
"1281/827.7055mz/10.21min",1065.37734,202997.34,1065.37734,1065.37734,1065.37734,1065.37734,5326.8867
"1282/851.709mz/10.2min",187521.15,187521.15,187521.15,937605.75,187521.15,187521.15,1611353.1
"1283/820.7379mz/10.2min",49391.922,548282.4,16463.974,82319.87,16463.974,16463.974,89642.98
"1284/825.6911mz/10.19min",52359.252,837842.3,13295.264,91423.24,2659.0528,2659.0528,139840.72
"1285/846.7538mz/10.2min",161354.36,161354.36,161354.36,806771.8,161354.36,161354.36,1131266.4
"1287/615.4954mz/10.22min",1145726.5,2182256.8,2096653.1,441451.7,143956.34,1371297.6,920155.4
"1288/867.6827mz/10.23min",80508.36,80508.36,80508.36,402541.8,80508.36,80508.36,1007311.06
"1289/756.5473mz/10.26min",80769.2175,4195.1648,20975.824,1304409.6,1396755.9,96964.58,64573.855
"1291/752.5192mz/10.26min",111809.58,111809.58,111809.58,1027026.5,559047.9,111809.58,111809.58
"1292/881.5111mz/10.27min",218367.32,18512.624,435602.5,92563.12,277495.72,374167.7,159238.92
"1293/831.4982mz/10.26min",639550.35,3480.7312,729309.5,549791.2,17403.656,1178476.8,1165912.5
"1294/859.5294mz/10.27min",794279.8,80200.86,1350688.1,401004.3,1206531.9,1124681.5,463878.1
"1295/753.5239mz/10.27min",50816.712,50816.712,50816.712,512143.47,254083.56,50816.712,50816.712
"1296/782.5662mz/10.27min",5641937.75,868918.4,8723049,4344592,5216168.5,7802898.5,6067707
"1297/810.5971mz/10.27min",189911.375,17096.71,294339.2,1517913.5,17096.71,85483.55,3815981.5
"1300/754.5349mz/10.27min",58745.125,6113.4804,55529.98,11984793,9638213,61960.27,30567.402
"1301/887.5613mz/10.27min",185110.445,22938.278,255529.5,114691.39,22938.278,681992.75,578602.3
"1302/738.504mz/10.27min",235858.52,235858.52,235858.52,1827686,1179292.6,235858.52,235858.52
"1303/739.5071mz/10.28min",99507.668,99507.668,99507.668,789675.5,497538.34,99507.668,99507.668
"1304/808.5822mz/10.26min",153047.49,19164.19,236045.73,95820.95,1791726.1,210274.03,19164.19
"1305/90.9766mz/10.28min",680439.68,1107538.2,677817.06,282108.38,256385.44,693223.25,683062.3
"1306/158.9641mz/10.28min",148836.935,405251.16,147486.4,12748.369,2549.6738,150187.47,155696.12
"1307/226.9515mz/10.28min",398447,1408202.2,435485.88,59935.37,24708.447,383704.3,413189.7
"1308/690.5059mz/10.29min",72348.7165,11246.3946,61494.453,1682705.6,1285885.9,83202.98,56231.973
"1309/631.4691mz/10.28min",805739.3,1741758.1,1298768.8,210827.89,32271.639,893076.6,718402
"1310/712.4881mz/10.28min",41698.972,41698.972,41698.972,299297.1,208494.86,41698.972,41698.972
"1311/716.5219mz/10.34min",97937.23,15187.236,92071.12,6721358,4950321,103803.34,75936.18
"1312/781.5541mz/10.27min",58108.6535,9536.3532,53598.137,1200188,2643577.5,47681.766,62619.17
"1313/768.5502mz/10.27min",212025.8,30471.422,176994.38,398853.7,629705.06,247057.22,152357.11
"1314/770.509mz/10.29min",243788.2,243788.2,243788.2,1798030.8,1218941,243788.2,243788.2
"1317/798.539mz/10.28min",963618.6,14915.799,1671937.4,611549,756259.7,1500734.6,1170977.5
"1318/740.5187mz/10.28min",30301.985,3594.336,24385.314,543374.2,890782.8,17971.68,36218.656
"1320/771.513mz/10.27min",162380.88,270634.8,54126.96,775494.6,490591.12,54126.96,54126.96
"1321/732.5533mz/10.33min",225305.025,34177.072,187033.8,55271468,40117964,263576.25,170885.36
"1322/780.5508mz/10.27min",158705.735,21116.326,153081.08,2441725,5887621.5,105581.63,164330.39
"1323/826.5754mz/10.29min",15934.928,15934.928,15934.928,79674.64,15934.928,15934.928,562509.5
"1324/796.5248mz/10.3min",53104.044,53104.044,53104.044,265520.22,839726.1,53104.044,53104.044
"1325/706.5382mz/10.32min",68069.324,68069.324,68069.324,726479.2,340346.62,68069.324,68069.324
"1328/763.5941mz/10.36min",468744.84,39740.988,716224.75,198704.94,506000.78,527967,431488.9
"1329/663.4523mz/10.37min",91598.655,170037.77,214218.4,19901.275,5295.855,139078.64,44118.67
"1330/762.5272mz/10.38min",1501277.525,44394.372,2297224.8,221971.86,3464456.2,3120503.8,705330.25
"1331/763.531mz/10.36min",571437.98,14577.111,824075.9,72885.555,1614431.1,1416977.9,318800.06
"1332/719.541mz/10.32min",13405.775,972.6334,4863.167,1942809.4,3489852.2,8240.206,18571.344
"1335/718.5374mz/10.32min",115915.8725,69024.14,74167.63,7130717.5,8072911,104926.195,126905.55
"1336/746.5692mz/10.34min",503127.26,4967.4062,741429.06,167060.8,443872.12,825663,562382.4
"1337/760.5842mz/10.37min",24502388,4254667.2,30968244,22335590,26669186,28251704,21273336
"1338/762.5912mz/10.36min",2747886.85,437323.24,3148920.5,2626181.2,2979438,2869592.5,2186616.2
"1339/734.5667mz/10.37min",213320.33,28028.512,286498.1,28028.512,1255079.9,478394.75,140142.56
"1340/761.5877mz/10.37min",10463353,1434017.7,11752588,7170088.5,11484647,10723901,10202805
"1341/788.6151mz/10.36min",576596.85,40529.228,950547.56,3976713.2,40529.228,202646.14,11440457
"1343/758.569mz/10.37min",477345.47,85458.02,427290.1,25912510,40846240,465576.97,489113.97
"1344/786.5999mz/10.36min",556864.55,12063.9774,861742.5,388281.2,11211983,725447.9,60319.887
"1345/154.9902mz/10.41min",1417313.9,697396.25,316575.38,1984547.8,943772.9,1890854.9,1909098.1
"1346/110.02mz/10.41min",9906377.5,8090847.5,8484945,11015573,9364726,10448029,12193022
"1347/113.9636mz/10.42min",657371.05,310268.3,493161.2,393369.25,821580.9,1029737.25,1178627.2
"1348/759.5724mz/10.38min",161952.68,27893.632,151117.14,12369838,13648644,172788.22,139468.16
"1349/734.4976mz/10.4min",25706.4095,674.27026,45823.03,1922967.2,990135.8,3371.3513,5589.789
"1350/141.9586mz/10.42min",283683.5,383284.75,184082.25,644538.75,114086.89,122970.33,696061.6
"1351/182.9851mz/10.42min",2121636.85,1948124.1,1880538,2415182.8,2064507.9,2178765.8,2610193.2
"1352/131.5335mz/10.43min",1030366.75,979353.8,834569.1,1008744.6,1051988.9,1113591.8,1086161.6
"1353/184.9855mz/10.44min",1017972.6,1076476.8,984332.1,1051776.9,1010722.5,989379.25,1025222.7
"1354/112.0179mz/10.44min",3112142,3091126.5,3062900,3176359.8,3165085.5,3133157.5,3003795.2
"1356/111.0202mz/10.44min",8113427,8019495.5,7834245,8275968,8308067.5,8144091.5,8082762.5
"1357/139.9879mz/10.44min",665462.75,796935.8,646118.75,684689.5,648601.44,651699.5,679226
"1359/89.5067mz/10.44min",3890075.85,3121094.2,4038837.2,4362821.5,3741314.5,3642021.8,4501190
"1360/379.3358mz/10.47min",117624.59,85662.85,188485.89,322509.44,149586.33,69083.586,27781.438
"1361/201.9757mz/10.49min",131208.1525,128413.93,134243.23,139711.6,128919.17,130103.305,132313
"1362/81.5205mz/10.59min",2271805.35,1298430.9,2048135.9,2801214.8,2814614,1874730,2495474.8
"1363/102.0338mz/10.6min",4673868.25,2721007,3663893.2,5065212,5037692.5,4310044,5263051
"1365/89.5067mz/11.26min",803145.12,824199.3,782090.94,3885134.8,1027803.5,710467.6,276309.1
