"MetaboAnalyst_ID","X2024_NEG_CC.Media_1_Run18.mzML","X2024_NEG_CC.Media_1_Run54.mzML","X2024_NEG_CC.Media_1_Run74.mzML","X2024_NEG_CC_1_Run21.mzML","X2024_NEG_CC_2_Run48.mzML","X2024_NEG_CC_3_Run62.mzML","shared_name"
"253/116.9286mz/7.33min",2.12108516582356,2.0840063665067,2.09112707950917,2.01761879911422,2.15384860422277,1.87845086126849,"253"
"255/134.8947mz/7.34min",1.48686210808321,1.62447762777089,1.86366615387469,2.20460409733124,1.91915499482847,2.09115507363841,"255"
"257/957.204mz/7.31min",1.38429251239795,1.98237803391214,1.98312155153915,2.21166140050717,2.2070644002584,2.14744077142602,"257"
"259/1021.2163mz/7.34min",1.14357273246356,1.85694367624316,1.87218605357694,2.08317592019732,2.07369562452625,2.01985741682132,"259"
"266/717.5272mz/7.42min",1.50426432658337,3.25282744930014,2.37642360693471,1.51660732592433,2.22789959614083,1.5484435805658,"266"
"267/716.5239mz/7.39min",0.322269644212516,3.55118350978248,3.53825319020995,0.334612228934011,2.64795841176309,1.06541161814796,"267"
"273/893.1917mz/7.44min",0.866576307603343,1.68559484900158,1.72661514306101,1.90420903211262,1.89623724155749,1.84500570075737,"273"
"274/694.4669mz/7.44min",2.442428935555,2.4585500701942,2.45574018754521,3.45641175135979,3.166064236127,3.43045620927762,"274"
"275/711.457mz/7.44min",1.37810675325471,1.39422788375524,1.39141800180568,2.58032615380145,2.1017419980502,2.54766759302798,"275"
"277/957.2039mz/7.46min",0.757210434283914,1.7188538384546,1.73817126038435,1.97871870134401,1.93733608008348,1.94130081614953,"277"
"278/1021.2163mz/7.48min",0.766673357635,1.68996410978561,1.66727580901333,1.94805780642191,1.87361492640761,1.86809880190781,"278"
"279/717.5272mz/7.53min",1.72987465939094,2.57540212742185,3.18025576791636,1.74221765989577,2.45350994925948,1.77405391725092,"279"
"282/161.9136mz/7.55min",1.96016176637317,1.89192279740224,1.83034626244755,1.97415335551848,1.88835843125807,1.80344083060421,"282"
"284/134.8947mz/7.59min",1.98273502933158,1.89814267866231,2.10549168402891,2.58944900530714,2.54394758789941,2.53141704011481,"284"
"286/501.3546mz/7.59min",1.68122012556872,1.69734125920647,1.69453137672672,2.6782185940134,2.40485541264415,2.61753101120981,"286"
"287/484.3644mz/7.6min",1.27744859884636,1.29356972688802,1.290759845354,2.30007761599395,2.00108381050379,2.21191333407137,"287"
"291/455.2106mz/7.68min",1.24376538021725,1.25988650714667,1.25707662580062,2.22705833163026,1.96740057688518,2.153234311286,"291"
"292/716.5239mz/7.64min",0.554789865032597,2.66465335451039,2.82748512442821,0.567132723450935,3.28681961532621,1.2979366306886,"292"
"294/116.9286mz/7.73min",2.51734115731861,2.42729483403518,2.41221561203479,2.76292103203795,2.63280037608408,2.72541286545187,"294"
"295/115.9208mz/7.72min",2.17901646947305,2.19775671437676,2.2643233525138,2.38018935174259,2.16861149841526,2.64732045269965,"295"
