"MetaboAnalyst_ID","X2024_NEG_Anid.EV.SA.OA_CTRL_1_Run174.mzML","X2024_NEG_Anid.EV.SA.OA_CTRL_2_Run218.mzML","X2024_NEG_Anid.EV.SA.OA_CTRL_3_Run245.mzML","X2024_NEG_Anid.SA.OA_1_Run171.mzML","X2024_NEG_Anid.SA.OA_2_Run192.mzML","X2024_NEG_Anid.SA.OA_3_Run236.mzML","shared_name"
"65/158.0822mz/2.03min",2.152086595434,2.17720232734687,2.54858141689961,2.06434147370654,1.96325619264758,2.10214724528619,"65"
"66/259.1299mz/2.03min",2.52638417499194,2.40097185614703,1.4498240492452,2.25476647506291,1.79499919065737,2.09190098679514,"66"
"67/217.0718mz/2.04min",1.96465711329108,1.88062972840216,1.89440298484688,2.35722629662281,1.7130454259558,1.921465220719,"67"
"70/287.0521mz/2.07min",2.16901167160839,2.54343043333939,1.90659043760371,2.04688878088266,2.34496511136601,2.44202970125343,"70"
"71/224.0564mz/2.07min",2.80377674195242,2.97121410286503,2.58612082268901,2.67231420013038,2.70896678570599,2.80858521765257,"71"
"73/129.0557mz/2.08min",1.69639086960776,1.79672114670683,1.01718716296319,1.74794058097271,0.795142173888013,1.76398541841314,"73"
"75/231.0985mz/2.1min",2.27831857760937,2.28675105580569,1.84065145942613,1.84532053657728,1.52415393891872,1.71045237962568,"75"
"76/220.0649mz/2.09min",2.84896795825596,2.88100063888548,2.67339621125829,2.87650908432684,2.74834592853214,2.77707876134639,"76"
"77/149.0278mz/2.1min",2.29109092743586,2.28208688952877,2.17665227051239,2.50015525879482,2.15666632393489,2.26520978776666,"77"
"78/163.9861mz/2.12min",3.17806501166723,3.08087765903695,3.05032553800716,3.21224561904088,3.13267272184373,3.21474447333186,"78"
"79/117.0558mz/2.12min",2.60551254853483,2.40614488160856,2.9165117516248,2.54357448715251,2.29841905840622,2.38367567267425,"79"
"81/167.035mz/2.15min",3.00279184788656,2.62903994108476,2.26156465286141,2.58453258651198,2.38733842159644,2.7082373696189,"81"
"84/218.1034mz/2.18min",2.76883037314224,2.68202073537397,2.75954033612731,2.78030595789133,2.61978640772955,2.64871007572749,"84"
"86/197.0455mz/2.2min",2.19476572389032,1.96463547602747,2.40985539764354,2.24940340397961,2.17136907942722,2.23968261737148,"86"
"87/293.0667mz/2.21min",2.03452002626343,1.82072252285153,2.14791417256302,2.35171990248296,1.83474131014513,2.11663914781542,"87"
"88/175.0611mz/2.21min",1.73807332700383,1.94560686657332,1.87148098454232,1.86472024928302,1.97759163586774,1.88119106880073,"88"
"89/145.0506mz/2.21min",2.98579959405698,2.8818598084827,2.65712054583773,2.69488650429371,2.47128519507983,2.74043211816656,"89"
"91/287.1249mz/2.26min",2.17315578686721,2.24179841722915,2.11138371122636,2.18459526368288,1.64972297659398,2.12411199260878,"91"
"92/125.0245mz/2.26min",3.07933185671029,2.80681779056035,2.09912673705893,2.93292007328286,2.37995951789021,2.65324847353532,"92"
"93/181.0507mz/2.27min",2.15304872821259,1.93480989067422,2.43644327480278,2.22582681803296,2.02913784105832,2.02225196574878,"93"
"94/131.0714mz/2.3min",2.14372494886343,1.80718329608264,1.62288321896965,2.00772118686865,1.38801781307538,1.74911670969402,"94"
"97/213.0404mz/2.33min",2.65664718490918,2.95958603040934,1.6906603068355,2.39007467508926,2.71457028307336,2.87499865847259,"97"
"99/274.0933mz/2.33min",3.07376629940218,2.91304300266242,2.83837091171839,2.47285837463842,2.19752415114681,2.71065220062145,"99"
"100/212.0645mz/2.33min",2.17137460259234,2.40253095402877,2.21263284872564,2.69782818575155,2.14369134997916,2.33461897833115,"100"
"103/211.0612mz/2.33min",3.19167901618365,3.36089892696512,3.23925398763583,3.69342134589142,3.31189407791592,3.34860823367775,"103"
"108/343.0756mz/2.34min",1.69380376078278,1.52702520645882,1.71310289522941,1.88468150517902,1.71924368120268,1.80868495762845,"108"
"110/261.1171mz/2.35min",1.97239944382099,1.69704244560474,1.80825285249591,1.83672661402722,1.46918410976273,1.87526946519003,"110"
"111/260.1138mz/2.34min",2.9298958865646,2.79117129237969,2.7737357221873,2.7541992275879,2.4433577373206,2.80788669795357,"111"
"113/326.086mz/2.34min",1.69418964316077,1.6337337046512,1.82220988992185,2.22941200072933,1.84953162977719,1.85038941669417,"113"
"116/497.1776mz/2.36min",2.51327619075727,2.49914594745749,2.36017536237284,1.97613409316395,2.32333602844142,2.51253029941054,"116"
"119/185.1011mz/2.38min",2.19730507519457,2.04274500725101,1.91358367377781,1.69746389627564,1.3073817929929,1.97256598900385,"119"
"121/519.2089mz/2.38min",2.66024040758247,2.59461365281797,2.36978506163282,1.99427622851469,2.30224497120143,2.50305679296947,"121"
"122/517.2039mz/2.38min",4.0514509518846,3.95869319539362,3.76706706811889,3.45530986949369,3.65578925440225,3.88794264659653,"122"
"123/535.2145mz/2.38min",3.06530342358951,2.9700141090666,2.73127356712475,2.3693714496473,2.60727600041434,2.84874952468385,"123"
"124/260.1033mz/2.38min",2.9107177273576,2.77926510119012,2.63003049865456,2.44541680844537,2.53907626161612,2.72833705408666,"124"
"125/258.0984mz/2.38min",4.74705767598118,4.62838492975619,4.49073121951068,4.30362680148103,4.38743076750681,4.57657661574718,"125"
