"","filter","2024_NEG_Anid-EV-SA-OA_CTRL_1_Run174.mzML","2024_NEG_Anid-EV-SA-OA_CTRL_2_Run218.mzML","2024_NEG_Anid-EV-SA-OA_CTRL_3_Run245.mzML","2024_NEG_Anid-SA-OA_1_Run171.mzML","2024_NEG_Anid-SA-OA_2_Run192.mzML","2024_NEG_Anid-SA-OA_3_Run236.mzML"
"2086/351.2202mz/6.32min",860233.825,1169318.1,725707,1183637,74121.625,968120.4,752347.25
"2091/496.2681mz/6.24min",168834.61,243294.86,1214222.2,55875.188,379304.28,71324.35,94374.36
"2094/540.8304mz/6.27min",52064.982,17354.994,17354.994,2501276.2,17354.994,3630177.2,86774.97
"2096/538.8335mz/6.27min",12039.9186,4013.3062,4013.3062,410192.88,4013.3062,3183262.2,20066.531
"2097/235.134mz/6.29min",45998.217,15332.739,15332.739,15332.739,448462.44,165600.55,76663.695
"2099/571.289mz/6.28min",718127.96,968959.3,5441666.5,319205.56,1263390.5,260295.42,467296.62
"2101/540.3309mz/6.3min",1099930.35,1240588.8,4563627.5,939461.44,1630882.8,959271.9,857889.25
"2102/513.119mz/6.3min",43943.482,204668.9,5807.156,29035.78,5807.156,58851.184,111390.02
"2105/557.321mz/6.3min",180640.96,187465.34,738694,157492.3,274255.25,173816.58,166055.86
"2106/478.2939mz/6.31min",648469.905,440349.66,1161706.4,693093.75,603846.06,898063.5,462720.97
"2108/790.5606mz/6.31min",42173.961,45770.688,402723.78,33980.113,79444.38,38577.234,19643.96
"2110/295.2279mz/6.32min",3260855.85,3440096.5,7173636.5,2728245.8,3913382.5,3081615.2,2015971.9
"2111/311.1687mz/6.3min",2129546.65,1457888.5,2606897,1571221.2,2282343.2,2919341,1976750.1
"2120/453.1918mz/6.35min",112010.56,76607.84,258617.31,147413.28,14459.258,301874.2,72296.29
"2121/641.3446mz/6.36min",55451.1275,339608.8,90273.305,13813.273,2762.6546,20628.95,166231.33
"2122/583.3367mz/6.38min",131184.33,79050.24,304219.4,185846.58,110887.16,151481.5,98766.47
"2123/566.3465mz/6.37min",886136.57,699624.8,1985667.1,1069917,797991.44,974281.7,624695.25
"2124/317.1759mz/6.36min",109485.433,98449.36,181881.98,110675.78,338234.7,108295.086,77985.56
"2126/287.2228mz/6.37min",871626,929637.3,829133.6,921431.44,862325,880927,788447.25
"2127/350.2182mz/6.37min",249989.72,262269.7,260434.44,250798.44,196084.44,249181,218602.1
"2128/337.1295mz/6.37min",66200.508,22066.836,22066.836,22066.836,1693396.2,110334.18,340288.22
"2129/288.2262mz/6.37min",128958.595,148520.16,124103.65,130637.69,127279.5,130784.54,124601.555
"2130/597.3049mz/6.38min",88789.192,88175.4,348340.62,89402.984,96118.35,50612.79,35703.3
"2131/351.2208mz/6.37min",1071031.25,1082794.1,1036442.1,131324.16,1318663.5,1254174.5,1059268.4
"2133/389.1595mz/6.37min",693577.85,37333.695,41538.363,50082.2,2936150.2,2987700.5,1337073.5
"2135/478.2939mz/6.41min",887980.25,1127890.4,5749684.5,648070.1,1855873.2,438370.75,499462.78
"2136/803.4953mz/6.41min",106114.982,328221.44,361259.8,27584.215,142694.3,37075.957,69535.664
"2137/802.4934mz/6.41min",284949.39,843179.3,922375.9,93316.59,380345.53,110790.164,189553.25
"2138/390.1638mz/6.41min",171538.482,57179.494,57179.494,57179.494,677176.06,666866.3,285897.47
"2139/567.3499mz/6.42min",397746.405,475028.78,596726.1,320464.03,613455.9,271470.2,194185
"2140/419.0504mz/6.43min",48100.985,56830.355,194674.16,40541.64,55660.33,22730.492,11596.314
"2141/353.1027mz/6.43min",493130.33,542085.44,91138.95,1183399.2,23005.236,444175.22,570526.44
"2143/279.1238mz/6.43min",185227.26,61742.42,61742.42,61742.42,1333253.6,446746.3,308712.1
"2145/522.284mz/6.43min",66414.624,113499.38,735191.5,31099.828,101729.42,5868.1294,26071.018
"2146/556.2881mz/6.5min",1158726.55,1402311.8,414696.1,1698563.1,78614.96,1264875.6,1052577.5
"2148/265.1444mz/6.44min",17623.5516,5874.5172,5874.5172,5874.5172,29372.586,154530.05,64370.203
"2151/491.234mz/6.45min",751928.93,643522.2,981649.25,413077.72,1938632.9,685407.06,818450.8
"2152/467.2075mz/6.45min",1494136.25,1602922.6,1388506.6,1275558.6,24540.096,1599765.9,1943741.2
"2153/293.2122mz/6.46min",272231.98,336676.6,239548.58,232386.56,275683.62,531113.1,268780.34
"2156/461.2544mz/6.46min",68896.467,22965.489,22965.489,22965.489,7522020,198503.61,114827.445
"2157/555.2846mz/6.53min",6025487.5,5990670,4850115,6060305,5883428.5,6907463,6514688
"2159/1087.6943mz/6.47min",49134.912,49134.912,245674.56,49134.912,49134.912,49134.912,49134.912
"2160/566.3465mz/6.47min",1282894.65,1627608.5,8847132,938180.8,2313594.5,506765.8,724169.3
"2161/671.3991mz/6.47min",100924.575,78641.17,117126.55,64605.742,118436.7,113897.69,87951.46
"2162/583.3367mz/6.47min",185304.53,220639.4,1112048.8,149969.66,308135.9,71280.4,115330.72
"2163/507.273mz/6.46min",46738.0875,101993.664,742018.3,6036.665,87439.51,1207.333,1207.333
"2165/506.2971mz/6.49min",10906.7724,18383.83,148329.33,3429.7148,24771.838,685.94296,685.94296
"2166/590.1196mz/6.5min",271831,281017.4,269686.97,232076.97,273975.03,240753.44,385529.44
"2168/573.1294mz/6.5min",508561.625,635727.1,504177.22,512946.03,523993.4,452742.7,414925.8
"2172/441.1917mz/6.52min",83121.4315,107958.73,132748.17,58284.133,9767.34,48836.7,112735.96
"2173/433.2359mz/6.5min",1499800.55,1170534,2398240.5,1668342.6,1199669.8,2195643.8,1331258.5
"2174/597.3048mz/6.51min",82393.59,130586.125,1932704.9,34201.055,354130.7,9595.2,15867.012
"2175/436.2126mz/6.52min",850.6514,850.6514,850.6514,4253.257,850.6514,1262817.5,850.6514
"2176/466.2938mz/6.53min",24354.8895,28052.822,281513.34,17602.799,60709.973,20656.957,18484.787
"2177/339.1235mz/6.55min",691412.62,856421.3,365684.8,1460412.5,180603.84,526403.94,915057.8
"2179/297.2436mz/6.55min",995876.575,1069390,2406209.2,949415.75,811881.7,1042337.4,713095.75
"2180/419.0505mz/6.55min",469396.81,420006.34,1075070.8,326092.4,368495.97,546398.3,518787.28
"2183/504.2816mz/6.56min",26882.5452,44804.242,965915.9,8960.8484,330467.25,8960.8484,8960.8484
"2184/491.2248mz/6.56min",297718.06,333168.34,401439.62,257831.52,1058265.6,165704.11,262267.78
"2185/489.2184mz/6.56min",4747253.1,5318264,6315965.5,4176242.2,16195505,2596044.2,4123773.8
"2186/552.2142mz/6.56min",207914.43,209656.34,296080.28,166947.02,813887,99163.33,206172.52
"2187/669.2821mz/6.56min",97473.525,96479.58,107808.02,98467.47,304626.4,32751.287,86062.664
"2188/979.4441mz/6.56min",47370.4455,54653.223,97428.914,36258.848,506698.66,5079.9424,40087.668
"2189/353.1027mz/6.56min",38944.6515,23025.783,4605.1566,74726.695,4605.1566,205596.16,54863.52
"2190/490.2217mz/6.56min",1688015.1,1888647.1,2193849,1487383.1,5773947.5,934937,1471038.1
"2192/495.0488mz/6.58min",130519.2625,152446.33,108592.195,88815.055,101081.41,495515.03,318660.7
"2194/420.1814mz/6.6min",7209.606,2403.202,2403.202,12016.01,2403.202,1248891.8,28201.23
"2195/421.1849mz/6.61min",68122.868,68122.868,68122.868,68122.868,68122.868,340614.34,68122.868
"2196/483.1773mz/6.61min",30867.262,30867.262,30867.262,30867.262,30867.262,154336.31,30867.262
"2197/602.3348mz/6.61min",137479.995,205576.81,130014.29,112917.07,100684.48,144945.7,184687.45
"2198/648.3406mz/6.61min",171874.56,186880.97,171416.02,139185.69,98394.51,172333.1,210699.33
"2200/506.2971mz/6.61min",172534.44,186099.19,689104.4,158969.69,239856.98,143851.42,100404.53
"2201/537.3281mz/6.62min",170720.875,177246.86,122439.96,182612.52,164194.89,186334.34,147340.89
"2202/637.1419mz/6.62min",543524.25,658636.94,550983.5,595676.1,536065,515466.53,521108.2
"2204/654.1321mz/6.62min",232214.61,218429.58,245999.64,179376.22,257305.28,134723.6,319038.8
"2205/497.1242mz/6.62min",345077.905,401754.75,231806.36,319750.34,46804.77,370405.47,580526.56
"2206/325.1844mz/6.66min",1040830.3,2495176.5,1374024.6,2983932.5,212754.78,707636,639024.8
"2207/433.2359mz/6.62min",2525015.85,2815336.2,17133532,1713779.4,4362116,2234695.5,1289321.5
"2208/496.2317mz/6.63min",146240.35,156283.39,1408688,93131.81,220822.22,136197.31,66671.27
"2209/489.3212mz/6.69min",7642.55,14863.658,11066.594,3710.227,1001699.1,742.0454,4218.506
"2210/490.3262mz/6.63min",56536.824,56536.824,56536.824,56536.824,282684.12,56536.824,56536.824
"2211/415.2489mz/6.63min",17871.6435,22322.605,165999.36,13420.682,87981.29,818.60986,4093.0493
"2213/501.2236mz/6.62min",24110.9785,36669.418,299659.9,4130.488,94693.43,11552.539,826.0976
"2214/714.5083mz/6.64min",395732.515,113433.75,3703.979,9313590,465153.25,326311.78,645566.44
"2217/485.0687mz/6.65min",167311.325,174899.34,79663.04,56193.11,223832.34,216610.5,159723.31
"2220/487.2912mz/6.61min",33312.3305,61015.055,3241259.5,5609.606,212890.31,769.01396,3845.0698
"2221/423.1812mz/6.67min",826450.27,896965.1,1751556.6,152445.83,35825.766,1076439.1,755935.44
"2222/504.2814mz/6.65min",44635.866,74393.11,829312.6,14878.622,100686.836,14878.622,14878.622
"2226/573.1294mz/6.68min",329505.87,332012.94,260787.69,326998.8,343970.3,294699.9,555758
"2227/273.1496mz/6.69min",164966.695,215905.73,378710.38,128082.86,109126.99,172943.83,156989.56
"2230/505.3017mz/6.69min",281557.39,273991.4,205606.98,309094.4,284769,300551.34,278345.78
"2231/648.3406mz/6.7min",141977.64,143761.56,140193.72,126400.11,124744.08,144732.86,162608.47
"2232/602.335mz/6.71min",309457.725,376793.56,313731.7,246341.23,305183.75,304796.16,346755.22
"2233/718.1445mz/6.71min",151384.885,137648.05,168326.31,86590.95,161792.1,140977.67,209755.78
"2234/554.3184mz/6.71min",488237.88,481713.56,449333.06,450915.53,498324.5,507253.4,494762.2
"2236/537.3282mz/6.72min",1559021.05,1592678.2,1493852.2,1525363.9,1743254.9,1754603,1516230.1
"2237/701.1544mz/6.72min",442772.87,498911.38,389052.5,469942.3,481583.47,414195.94,415603.44
"2238/421.2262mz/6.79min",60031.4575,100009.88,4010.607,1169609.4,4010.607,307034.25,20053.035
"2239/538.3315mz/6.72min",444204.16,449616.6,436140.66,438791.72,489993.94,509105.12,426458.7
"2241/466.187mz/6.73min",26605.172,26605.172,26605.172,133025.86,26605.172,26605.172,26605.172
"2242/325.1844mz/6.71min",1867105.05,1523007.1,2841276.5,817764.1,2227360.2,1977350.2,1756859.9
"2243/573.1293mz/6.73min",325897.23,317291.62,291352.53,358304.3,392484.5,334502.84,252857.62
"2245/293.1793mz/6.75min",275992.14,186280.55,877925,37256.11,271120.94,423852.1,280863.34
"2246/295.2278mz/6.75min",231570.605,243779.22,544239.2,163888.31,232277.81,230863.4,158059.88
"2247/740.524mz/6.74min",352340.825,1410322.8,8565.921,418989.75,42829.605,285691.9,718645.9
"2249/833.5191mz/6.75min",307878.34,55977.273,553558.44,359593.56,11195.4546,256163.12,2345857
"2252/250.1449mz/6.79min",328673.5,418716.16,310989.6,703712.94,346357.4,191762.97,174116.27
"2254/409.2358mz/6.83min",228503.43,66146.77,373108.03,757771.1,81010.836,312229.7,144777.16
"2255/637.1419mz/6.8min",1725318.75,1903339.1,1430738.4,1827470.9,1831952.6,1623166.6,1588590.2
"2256/648.3406mz/6.8min",693442.27,759745.1,712033.1,561171.5,385561,674851.44,793829.7
"2257/602.335mz/6.8min",755953.67,910641.94,781294.44,605877.9,487739.66,730612.9,883253.7
"2258/765.1669mz/6.8min",290647.08,336586.47,259149.23,291460.88,289833.28,274098.03,302989.6
"2259/389.2695mz/6.81min",2792.8602,161087.7,930.9534,349187.38,930.9534,930.9534,4654.767
"2260/899.4491mz/6.81min",283247.94,245538.58,355334.2,26216.258,5243.2516,320957.3,517206.16
"2262/463.291mz/6.78min",19359.84,32266.4,863575.8,6453.28,97262.33,6453.28,6453.28
"2263/399.2539mz/6.83min",4654609.75,5184207,9475021,2144380,13966609,3779590.5,4125012.5
"2264/480.3094mz/6.83min",88538.73,97714.46,554986.25,56951.824,218419.95,79363,61023.824
"2265/654.1321mz/6.79min",352682.01,235134.86,382136.62,250729.4,709328.4,323227.4,459582.7
"2266/339.1233mz/6.83min",58057.0425,57938.21,146231.36,27504.006,5500.8012,58613.734,58175.875
"2267/421.2263mz/6.85min",870839.7,186013.14,1481210.8,524677.4,1217002,1376460.9,32749.242
"2269/295.2279mz/6.79min",126918.12,131589.69,220151.25,122246.55,74647.05,175413.75,45082.29
"2270/387.2175mz/6.85min",583517.38,471022.16,750886.06,531451.56,758912.4,460027.47,635583.2
"2271/833.5192mz/6.9min",447818.61,97548.5,1090107.9,516847.12,19509.7,378790.1,973888.3
"2273/707.459mz/6.9min",190132.715,374914.25,308052.72,120443.84,155212.1,76410.18,225053.33
"2274/415.2489mz/6.9min",17621.656,17621.656,17621.656,17621.656,88108.28,17621.656,17621.656
"2276/829.1796mz/6.9min",175777.7,234511.61,117392.164,197513,191870.8,141105.98,159684.6
"2279/409.2358mz/6.9min",811404.5,800088.1,3173452.2,659882.5,822720.9,847650.2,585119.8
"2280/718.1445mz/6.91min",702293,671682.6,850773.4,362927.16,732903.4,613156.56,1049323.4
"2281/568.3622mz/6.92min",170443.9,186902.53,982875.2,153985.27,311865.75,151479.52,136299.03
"2282/701.1544mz/6.92min",1773627.75,2065146.2,1462155.6,1995629,1860437,1686818.5,1610328.4
"2283/423.1813mz/6.91min",106973.345,69307.53,9838.442,144639.16,1967.6884,4024508,467365.4
"2284/491.3378mz/6.93min",199224.905,254310.89,435913.97,155239,231104.36,100451.56,167345.45
"2285/489.3061mz/6.95min",2718.0084,4530.014,385857.1,906.0028,19054.418,906.0028,906.0028
"2286/826.5607mz/6.95min",3390800.6,20088104,76360.55,17317250,2306672.2,4474929,381802.75
"2287/803.564mz/6.95min",268397.48,8205651,268397.48,1341987.4,268397.48,268397.48,268397.48
"2290/802.5606mz/6.96min",4791.6954,16961276,4952.3438,1773524.8,926.2094,926.2094,4631.047
"2292/765.1669mz/6.99min",1397934.3,1693484.2,1114504.9,1452334.8,1446213.2,1349655.4,1321348.8
"2293/782.157mz/6.99min",381029.61,322619.25,617829.3,338087.25,340225.72,421833.5,690911.7
"2294/435.2517mz/6.99min",170171.045,92304.22,369064.47,212051.64,128290.45,295112.1,28963.531
"2297/637.1419mz/7.01min",525975.86,516305.47,380434.06,573934.06,540098.9,535646.25,457885.88
"2298/271.2279mz/7.02min",510926.865,443265.66,514601.7,501636.28,518175.44,568573.8,507252.03
"2301/846.1693mz/7.05min",369288.375,385417,589383.6,200944.25,353159.75,345948.44,513555.56
"2302/829.1793mz/7.05min",940105.5,1086382.8,617498.5,1010323.94,937132.9,943078.1,914975.06
"2303/506.297mz/7.06min",69062.856,69062.856,345314.28,69062.856,69062.856,69062.856,69062.856
"2304/718.1445mz/7.08min",397935.265,354261.97,558232.3,239049.64,441608.56,344834.12,489768.44
"2305/701.1544mz/7.08min",1188426.35,1247548.8,750421.9,1263208,1308102.9,1129303.9,1082317
"2306/473.2908mz/7.04min",106611.035,131222.03,314370.7,13164.946,357598.6,74605.93,82000.04
"2307/423.1812mz/7.08min",90568.047,46294.18,65005.004,116131.09,9258.836,498509.47,119742.484
"2308/893.1919mz/7.11min",669313.225,724439.7,393013.75,768356.9,735119.1,569461.44,614186.75
"2309/351.2538mz/7.11min",69006.784,42403.215,112903.62,50298.89,600865.56,76664.06,61349.508
"2310/414.2495mz/7.11min",43984.595,21320.668,72329.016,31879.002,344369.88,56090.188,26601.787
"2311/782.157mz/7.14min",267777.26,216872.75,711495.6,231510.55,293830.94,241723.58,606308.4
"2312/569.0677mz/7.16min",90765.263,60343.656,27869.328,38731.223,121186.87,269850.03,275107.75
"2313/765.1668mz/7.14min",1465144.45,1562797.1,1091491.2,1549201.5,1629682.4,1288608.2,1381087.4
"2314/957.2041mz/7.15min",389906.99,518061.53,232525.52,414046.22,392780.7,341509.34,387033.28
"2316/435.2516mz/7.15min",227116.29,221832.1,2394379.8,26608.611,496121.8,232400.48,117656.16
"2318/413.2696mz/7.18min",1333135.8,1567490.2,2842197.8,668413.25,2596690.8,1028542.06,1098781.4
"2320/846.1694mz/7.2min",393587.23,232301,503285.53,322622.12,456330.8,330843.66,478771.2
"2321/829.1793mz/7.2min",1293628.5,1493875.8,985845.06,1277757,1336007.9,1060968.9,1309500
"2322/447.0639mz/7.2min",292046.225,386182.22,695147.6,241733.42,342359.03,147605.7,110886.93
"2323/1021.2167mz/7.2min",187360.105,295478.9,145033.58,196193.61,173186.02,178526.6,220336.33
"2325/493.0695mz/7.21min",397453.43,438953.66,797554.4,355953.2,599625.8,310714.8,140670
"2328/401.2332mz/7.21min",547899.13,589064.1,506734.16,724360.1,598926.94,453146.12,411579.2
"2331/271.2279mz/7.22min",1127835.8,1117840.2,1222697.1,1028597.2,1154455.4,1137831.4,977789.2
"2332/339.1996mz/7.22min",308412.075,478242.16,2116381,125514.82,157124.12,459700.03,88164.94
"2334/569.0678mz/7.25min",130438.1,126918.25,133957.95,74817.27,53236.32,608324.44,496437.2
"2335/893.1918mz/7.26min",1053961.03,1259023.1,848043.94,1007537.06,1102990.1,927046.44,1100385
"2336/957.2041mz/7.29min",777228.52,882341.06,690878.06,757681.1,796775.94,690333.25,845926.06
"2337/385.2381mz/7.3min",100562.25,101115.61,151758.77,52428.785,361300.78,93771.51,100008.89
"2338/122.9758mz/7.28min",73359.997,82988.06,135351.52,63731.934,113861.836,33899.293,38185.883
"2340/826.5607mz/7.29min",6758688.1,1982261.2,396452.24,3000829.2,34819020,25491864,10516547
"2344/493.0695mz/7.31min",848982.85,630284.56,1521222.6,508836.03,960030.94,838411.5,859554.2
"2347/134.8947mz/7.31min",353967.85,198866.25,1849418.2,260642.95,447292.75,107890.04,540625.2
"2350/491.3381mz/7.33min",86158.682,104299.984,398920.06,68017.38,141991.64,51112.72,59942.69
"2351/447.0918mz/7.33min",488355.29,472488.88,652150.8,53774.055,792723.3,504221.7,469574.1
"2353/1021.2165mz/7.34min",399009.53,624047.44,423202.44,350137.38,193045.53,481518.75,374816.62
"2354/165.0404mz/7.37min",529336.05,547293.9,314708.88,467640.62,598658.1,5245681,511378.2
"2356/765.1668mz/7.36min",290067.25,298190.3,217785.4,285611.78,294522.72,284154.8,306196.7
"2358/207.051mz/7.32min",2784991.5,3089908.8,2212418.5,2662394,2747216.8,18871522,2822766.2
"2362/471.3116mz/7.4min",59510.568,59510.568,59510.568,59510.568,297552.84,59510.568,59510.568
"2363/829.1793mz/7.4min",387289.6,390457.8,281921.06,402898.34,418719.5,374606.2,384121.4
"2365/489.3222mz/7.41min",386780.565,385432.97,756268.3,293018.03,491041.66,302758.22,388128.16
"2366/893.1918mz/7.43min",420786.545,480425.44,323624.2,418362.03,432761.8,345506.56,423211.06
"2367/957.204mz/7.45min",372018.63,468145.62,271887.22,375416.16,368621.1,318414.28,420705.78
"2368/1021.2164mz/7.48min",296841.485,397971.25,128636.88,171522.36,331469.97,262213,355731.34
"2370/533.3484mz/7.53min",6146.86335,348496.66,901179.3,658.84234,4424.4277,7869.299,3294.2117
"2371/716.5237mz/7.57min",281552.21,99785.664,19957.1328,164686.89,614936.7,398417.53,3764830.5
"2373/343.285mz/7.59min",346738.08,286253.1,491393.25,361839.88,378237.78,331636.28,236504.28
"2374/122.9758mz/7.6min",214144.525,213924.22,333388.84,242451.47,206265.06,214364.83,148459.45
"2375/317.0303mz/7.6min",4928.8638,40756.45,157134.22,8214.773,1642.9546,1642.9546,1642.9546
"2376/297.2436mz/7.6min",353241.14,454007.53,1844420,325523.34,380958.94,293581.9,280146.38
"2377/180.9812mz/7.6min",335756.235,382316.44,305948.03,405390.25,232633.12,365564.44,144161.77
"2379/279.2329mz/7.6min",209268.295,212334.19,743814.94,266810.06,206202.4,204932.52,132253.14
"2381/671.4661mz/7.6min",245857.61,178648.44,499114.28,444160.5,89372.11,313066.78,153565.3
"2385/379.158mz/7.6min",706665.675,550370.5,3751983,800482.1,612849.25,826258.6,503847.4
"2386/116.9286mz/7.6min",1264207.75,1018891.4,3132099.5,1021809.75,1720585.9,1333460.9,1194954.6
"2389/115.9208mz/7.6min",1438220.55,1833819.1,1737125.5,1257156.1,1600311.2,1276129.9,971888.94
"2390/144.9235mz/7.6min",776820.905,653587.06,921325.6,578026.25,890859.56,662782.25,899153.3
"2391/186.9706mz/7.59min",155811.515,153174.36,227527.53,113671.49,227815.83,158448.67,119215.19
"2393/116.9209mz/7.61min",149736.475,68119.23,184798.38,143808.25,173620.86,155664.7,96258.84
"2394/134.8947mz/7.61min",3209472,1932165.1,9386782,3337562,2819321.5,3081382,4817739
"2398/1124.7228mz/7.68min",133662.985,176130.2,339160.2,52899.586,149783.88,117542.09,115555.59
"2399/829.5793mz/7.72min",108092.488,4955301,108092.488,540462.44,108092.488,108092.488,108092.488
"2400/828.5718mz/7.69min",199444.015,10783193,21212.678,8008694,141073.1,187956.22,210931.81
"2402/567.0885mz/7.81min",540113.94,582868.1,991850.75,328948.88,951785.2,497359.78,358092.66
"2403/479.3225mz/7.77min",170920.165,293302.75,390538.53,122080.055,144430.33,137806.38,197410
"2404/802.5606mz/7.76min",898522.09,523631.38,23595.09,1273412.8,6446374.5,3066752.8,117975.45
"2405/300.2626mz/7.77min",397119.015,695251.9,1144634.9,296082.03,310336.3,328913.25,465324.78
"2406/299.2592mz/7.77min",2043817.65,3561037.8,5850708.5,1570297.5,1690592.5,1725004.1,2362631.2
"2407/900.5606mz/7.77min",454883.22,539544.06,370222.38,94112.1,942927.7,241130.02,1570121.8
"2410/300.0259mz/7.81min",40082.0135,48916.773,96489.88,30004.797,86448.55,31104.615,31247.254
"2411/299.0264mz/7.81min",342375.25,337229.4,765338.7,304129,789454.9,194807.39,347521.1
"2412/521.0829mz/7.82min",433753.11,544993.1,840554.6,322513.12,595910.44,267982.53,296370.53
"2416/134.8947mz/7.84min",2355365.9,1010355.5,3495485,2199487.8,1249740.1,2511244,3527298
"2417/122.9758mz/7.84min",85709.185,91732.12,118045.945,79223.53,101192.32,79686.25,65922.664
"2418/115.9208mz/7.84min",3246995.75,3273631,5016936.5,3003792.5,3833144.2,3220360.5,3083719.8
"2420/144.9235mz/7.84min",1564303.6,1460845.1,2970532.2,1242612.8,1667762.1,1895878.6,1356549
"2422/116.9286mz/7.84min",1386929.2,1379683.2,2286641.5,914719.1,1361492,1408086.1,1394175.2
"2423/355.1579mz/7.84min",279101.3,240427.22,1712938.6,219074.8,383191.56,317775.38,215674.05
"2424/186.9706mz/7.84min",162223.11,182079.6,206491.83,110782.74,342664.2,142366.62,108160.57
"2425/100.9337mz/7.85min",424692.5,415015.84,569050.56,312266.7,497546.28,434369.16,277319.16
"2426/295.2278mz/7.85min",6512.4018,8827.454,31468.623,839.46992,74255.625,839.46992,4197.3496
"2427/557.1084mz/7.88min",623835.25,832374.8,310805,90289.664,583208.75,664461.75,787083.94
"2428/485.0688mz/7.88min",1240047.05,1665314.1,611684.1,193770,1129199,1350895.1,1527606.2
"2430/513.0637mz/7.88min",401001.61,502736.56,208325.77,56936.555,353029.72,448973.5,506308.16
"2431/603.1141mz/7.88min",532331.55,617220.5,269171.62,89733.695,447442.6,631234.94,671463.6
"2432/567.0884mz/7.89min",192792.455,115889.24,194920.64,82417.51,190664.27,238953.16,303609
"2437/381.1736mz/7.94min",52418.998,44577.164,521311.22,47838.914,61909.19,56999.082,21546.727
"2439/100.9337mz/7.95min",486263.275,515296.25,457230.3,363405.2,572360.94,547695.56,241515.34
"2440/186.9706mz/8.0min",176473.13,288475.47,104140.3,198159.55,196899.88,148685.98,156046.38
"2441/144.9235mz/7.96min",2052341.6,2077073.2,1103239.1,2205416.8,1396376.1,2352768.5,2027610
"2442/115.9208mz/7.96min",3397265.4,5361800.5,2675422.8,1570614.9,2425465.5,4415737.5,4119108
"2445/134.8947mz/7.98min",3289684.7,2472062,3259107.2,4255819.5,1000263.6,3320262.2,4503261
"2446/857.518mz/7.98min",15524.104,77620.52,15524.104,1144298.8,15524.104,15524.104,15524.104
"2448/1138.7384mz/8.0min",204349.61,222192.58,621446.75,90851.35,419257.44,186506.64,166361.08
"2449/100.9337mz/7.99min",373635.14,301659.16,546519,171901.8,484950.28,445611.12,300406.2
"2452/115.9208mz/8.02min",1021513.2,453577.75,3047624.2,991769.8,1853119.4,744838.3,1051256.6
"2456/373.045mz/8.09min",43765.867,56827.86,108705.164,38323.16,49208.574,6165.0117,4105.4165
"2457/736.4932mz/8.08min",198478.065,146795.56,394575.53,169388.22,964709.6,220019.83,176936.3
"2458/100.9337mz/8.08min",301311.16,238981.86,693699.56,174775.94,404896.9,296159.44,306462.88
"2459/455.3168mz/8.1min",3348.2364,1116.0788,1116.0788,1116.0788,1262516.4,27129.03,5580.394
"2460/671.466mz/8.14min",563780.4,4481252.5,295344.3,907145.3,440805.9,203777.66,686754.9
"2462/697.4801mz/8.15min",20178.685,580036.1,943.87168,60423.98,13617.839,26739.531,4719.3584
"2469/828.5758mz/8.15min",917910.3,1248883,22266.22,1075476.5,2028025.1,760344.1,111331.1
"2470/115.9208mz/8.17min",1723987.65,1543777.4,2940683.2,764777.4,1904197.9,2014821.4,971501.5
"2471/134.8947mz/8.12min",1252522.7,1096084.2,3363782,1408961.2,1078050.1,1058597.6,1655135.9
"2473/100.9337mz/8.18min",379181.455,394352.94,364009.97,199229.33,395112.6,474312.66,324792.12
"2477/100.9337mz/8.25min",477182.91,864706.7,480235.72,132457.73,474130.1,575171.94,391090.12
"2478/695.466mz/8.25min",165069.1135,28279.957,19950.889,783372.5,1730401.9,276807.75,53330.477
"2479/671.466mz/8.24min",386243.52,803617.75,224224.5,4348817,293556.16,478930.88,271099.53
"2480/373.045mz/8.26min",478651.54,244606.94,490895.3,256466.3,782313.9,466407.78,617519.2
"2481/383.1893mz/8.28min",104281.13,140261.92,755356.6,68300.34,296587.2,54813.703,21491.86
"2483/134.8947mz/8.28min",1664591.25,1423972.8,9186618,1751038,3346504,1288977.9,1578144.5
"2487/122.9758mz/8.28min",82805.91,130373.34,104163.46,61448.36,119494.06,48797.64,37668.445
"2490/186.9706mz/8.28min",272616.57,371324.16,267814.94,188791.55,661089.7,277418.2,223721.27
"2491/100.9337mz/8.32min",795402.8,769370.1,1138690.1,665805.7,821435.5,958864.2,384494.7
"2493/144.9235mz/8.29min",2763704,3074258.5,3875411,2120951.5,3204311.2,2453149.5,2300858
"2495/115.9208mz/8.29min",4433006.75,4458211.5,4425003.5,4441010,4807337.5,2842545,3930019.5
"2497/701.0741mz/8.35min",61770.1155,53991.465,48801.562,42906.875,69548.766,303655.22,254687.64
"2498/385.3321mz/8.38min",135120.8475,237087.34,400840.16,94378.836,123111.695,105689.17,147130
"2499/552.2063mz/8.34min",26577.594,8859.198,8859.198,8859.198,1093806.6,81447.89,44295.99
"2501/134.8947mz/8.39min",1300176.7,833811.75,1821847.6,1164601.2,1435752.2,965994,1620774.8
"2502/100.9337mz/8.37min",413301.84,258822.89,575981.25,223389.62,622390.56,392356.06,434247.62
"2504/100.9337mz/8.47min",427273.155,400118.62,623567.5,592079.06,347378.12,415245.03,439301.28
"2505/132.8679mz/8.52min",480167.61,1126214.9,383026.72,196907.23,367764.47,577308.5,664168.06
"2506/876.5613mz/8.53min",9440.424,119537.71,3146.808,42310.285,3146.808,3146.808,15734.04
