Filename,2024_NEG_Anid-EV-alcA_CTRL_1_Run177.mzML,2024_NEG_Anid-EV-alcA_CTRL_2_Run198.mzML,2024_NEG_Anid-EV-alcA_CTRL_3_Run230.mzML,2024_NEG_Anid-p2_1_Run180.mzML,2024_NEG_Anid-p2_2_Run221.mzML,2024_NEG_Anid-p2_3_Run242.mzML
1070/586.2409mz/4.46min,4568.377,0.0,0.0,33190.47,297005.78,70760.22
1073/306.9473mz/4.47min,56733.527,46269.91,0.0,0.0,16655.11,0.0
1074/523.245mz/4.47min,156455.92,40730.06,255709.67,343313.12,8031978.0,1304146.0
1075/455.1912mz/4.48min,0.0,0.0,1315487.6,338060.06,137894.39,288595.78
1078/382.1294mz/4.47min,0.0,66361.77,2269476.0,187113.7,227454.47,181368.92
1079/438.1922mz/4.48min,0.0,0.0,245421.17,0.0,4687.3164,0.0
1080/490.1638mz/4.48min,0.0,0.0,1368383.4,104781.78,145443.77,225875.03
1082/493.1638mz/4.47min,0.0,0.0,117232.04,0.0,0.0,3736.2212
1083/500.1926mz/4.48min,0.0,0.0,794101.06,195462.42,190934.94,206811.61
1084/909.3812mz/4.48min,0.0,0.0,235350.06,3627.6895,0.0,4120.476
1085/454.1881mz/4.48min,8818.492,41447.28,4879504.0,1242536.0,489577.16,1050037.2
1086/517.1829mz/4.48min,9714.458,11058.992,2978268.8,531741.06,521714.8,556779.25
1088/227.1289mz/4.47min,0.0,12756.023,22732.592,62100.62,16383.551,91322.52
1091/261.0404mz/4.48min,0.0,0.0,0.0,92618.766,64990.973,146545.55
1092/303.0511mz/4.49min,330085.3,220620.88,0.0,0.0,0.0,0.0
1094/452.1711mz/4.49min,0.0,0.0,1144889.5,43020.594,114838.72,66718.875
1095/422.9768mz/4.5min,619511.9,530024.9,167982.25,565774.1,395451.75,465653.8
1100/436.1766mz/4.51min,0.0,0.0,120479.91,5146.6523,18337.895,7989.0586
1102/303.0776mz/4.52min,316927.75,491748.56,0.0,0.0,0.0,0.0
1104/453.1663mz/4.52min,0.0,0.0,0.0,0.0,85837.05,10987.657
1105/653.0255mz/4.53min,676526.5,598137.44,413995.7,637285.7,485377.72,564260.56
1106/686.3448mz/4.53min,27419.145,11361.556,2528206.5,3497.059,706970.6,125330.74
1107/484.2092mz/4.55min,0.0,0.0,404472.72,0.0,18664.04,11504.808
1109/421.2131mz/4.55min,0.0,0.0,1696124.4,54275.85,229888.73,137251.61
1110/422.2164mz/4.55min,0.0,0.0,477524.97,0.0,51880.387,27364.26
1112/241.1446mz/4.51min,20794.098,30425.248,33152.95,8326183.5,32503294.0,15994219.0
1113/243.1501mz/4.55min,0.0,0.0,0.0,89865.24,345586.03,171491.81
1114/304.1402mz/4.55min,0.0,0.0,0.0,740635.75,2051037.0,1199826.1
1115/454.1732mz/4.54min,38373.516,0.0,8539.502,232933.86,3561109.5,490165.78
1116/483.2963mz/4.55min,0.0,0.0,0.0,163103.3,2384701.8,645401.3
1117/531.0932mz/4.56min,419859.25,175670.16,98028.06,0.0,178984.1,19087.465
1118/352.1425mz/4.55min,0.0,0.0,4749756.5,163601.66,491007.25,418362.5
1119/487.1973mz/4.56min,0.0,0.0,1057787.1,531950.8,655220.25,691708.25
1120/477.1685mz/4.56min,0.0,0.0,1215116.4,157036.88,178428.28,335520.28
1122/341.0486mz/4.56min,524642.25,440396.53,271843.4,413461.5,235685.0,321832.25
1123/441.1916mz/4.56min,0.0,0.0,164142.61,77444.56,94482.3,105549.5
1125/507.2599mz/4.56min,0.0,0.0,0.0,95645.11,200725.05,177763.72
1126/504.1875mz/4.56min,0.0,17357.092,3365928.0,792688.25,473540.84,805422.44
1127/620.2269mz/4.56min,7470.9634,32933.67,2232324.2,244255.19,885801.75,357623.25
1128/265.1081mz/4.57min,58309.824,0.0,902208.4,389963.5,353509.78,495971.28
1129/396.0053mz/4.47min,4483314.5,3755962.5,2779077.5,4491542.5,3692187.0,3940559.8
1130/196.0377mz/4.57min,7474.5625,0.0,489561.38,180808.02,124518.96,205561.88
1131/559.2175mz/4.56min,0.0,0.0,7506.7607,42941.92,390332.97,83813.35
1132/586.2419mz/4.56min,0.0,0.0,0.0,10804.474,383752.97,31648.607
1133/167.0349mz/4.58min,2058432.8,630780.06,338422.8,130517.74,369423.22,170564.38
1134/494.1821mz/4.57min,0.0,0.0,1232281.5,90249.81,179613.39,129907.63
1135/551.2764mz/4.58min,16000.723,5001.242,687283.9,8423.034,257077.7,82650.266
1136/317.0668mz/4.58min,7878424.0,2647796.2,1181850.6,523114.25,1488376.0,661294.25
1137/523.2567mz/4.58min,1097371.8,1123380.8,861244.44,730973.2,0.0,488101.56
1138/438.1921mz/4.6min,0.0,11770.092,1560000.2,96298.56,190023.53,170388.94
1140/439.1954mz/4.58min,0.0,0.0,415945.5,9002.031,41810.58,37195.434
1141/710.3184mz/4.59min,0.0,0.0,0.0,0.0,368929.94,21970.535
1142/456.2027mz/4.6min,0.0,0.0,357178.44,0.0,43487.168,15082.08
1143/227.1289mz/4.6min,0.0,0.0,0.0,361810.72,110810.33,294329.7
1144/470.172mz/4.6min,0.0,0.0,0.0,55949.4,348738.8,58693.47
1146/937.3402mz/4.6min,0.0,0.0,0.0,16507.945,305733.1,11827.211
1147/480.2027mz/4.6min,0.0,0.0,183349.78,6029.609,36602.477,30174.266
1149/222.0852mz/4.61min,76332.33,31808.365,1106684.0,343161.78,326035.8,401738.97
1150/221.0819mz/4.61min,730175.1,328447.12,8511138.0,2838652.8,2636453.8,3405028.0
1151/205.9417mz/4.61min,243256.84,276734.2,330258.12,211848.81,267711.94,273213.16
1152/256.0615mz/4.61min,0.0,0.0,340730.16,0.0,0.0,0.0
1155/518.2031mz/4.6min,0.0,0.0,704436.1,9438.265,48296.273,47715.91
1156/468.1664mz/4.6min,169101.62,43726.64,825431.25,1617890.6,7785039.5,1830152.8
1157/463.1874mz/4.61min,0.0,4873.7324,307999.75,154520.08,262259.62,107052.51
1158/287.0826mz/4.6min,824353.5,1585567.0,223929.83,0.0,0.0,0.0
1159/298.0357mz/4.62min,1751249.8,2481284.8,105508.125,70394.32,44959.973,56263.133
1160/350.078mz/4.62min,157215.3,332176.9,0.0,0.0,0.0,0.0
1163/346.0929mz/4.61min,0.0,0.0,531279.75,39076.73,43840.31,64016.332
1165/441.1919mz/4.69min,8530.16,31747.207,3142194.2,334943.44,985187.94,635339.5
1166/259.1551mz/4.69min,0.0,0.0,0.0,4125015.0,6279756.5,6574939.0
1167/325.1294mz/4.63min,0.0,0.0,0.0,1339664.1,1452097.4,2337932.5
1168/244.0979mz/4.63min,51788.715,46404.035,1166199.9,138832.25,390387.72,244364.86
1169/309.1708mz/4.67min,38367.188,68964.445,11935.906,15232.539,0.0,6017.8335
1171/293.1395mz/4.64min,0.0,0.0,0.0,36986.992,141614.97,84284.234
1173/436.1395mz/4.65min,29307.596,22339.799,32123.496,82574.63,696505.9,130131.81
1174/452.1715mz/4.59min,0.0,0.0,342995.94,0.0,43291.562,9113.445
1175/354.1344mz/4.64min,8763.658,18462.094,1791417.0,44985.145,171161.44,123880.63
1176/258.1711mz/4.66min,231935.84,290194.9,1953693.0,0.0,0.0,0.0
1177/321.1668mz/4.66min,74501.484,108871.22,764162.75,0.0,0.0,0.0
1179/447.2751mz/4.66min,0.0,0.0,244356.47,27390.986,39197.17,30157.92
1180/452.2191mz/4.67min,696440.44,1073818.9,0.0,0.0,0.0,0.0
1181/496.1979mz/4.64min,3904.5715,39463.645,425857.75,0.0,71254.555,61504.26
1182/515.2148mz/4.67min,600689.7,825890.8,0.0,0.0,0.0,0.0
1183/497.0371mz/4.67min,1073072.1,916953.94,790097.6,980676.06,760849.3,872266.94
1184/488.1982mz/4.63min,160959.92,445420.3,43372.434,0.0,0.0,6770.0547
1185/438.1922mz/4.67min,0.0,11770.092,991447.0,32719.89,200958.39,126941.63
1186/564.1149mz/4.66min,0.0,0.0,1513019.8,38906.62,42805.69,135173.67
1188/322.1508mz/4.69min,0.0,0.0,0.0,461327.88,757493.94,679517.0
1189/482.2184mz/4.68min,0.0,0.0,668622.8,77108.02,72543.305,84758.41
1190/583.1095mz/4.67min,0.0,0.0,566762.44,9188.848,86427.73,78396.54
1191/477.1686mz/4.7min,0.0,0.0,580890.0,0.0,81542.49,72916.45
1193/504.1875mz/4.69min,0.0,0.0,1460639.4,98468.04,341022.34,209882.2
1197/281.0818mz/4.7min,763884.9,1313078.0,1316354.2,148460.6,376318.25,276299.66
1198/457.1866mz/4.73min,138154.14,266940.88,1264551.0,309522.78,439718.38,474494.03
1199/237.0921mz/4.7min,608469.6,929219.0,939724.06,112021.06,282437.84,209541.05
1200/223.0975mz/4.71min,0.0,0.0,0.0,264337.47,740806.5,349561.75
1201/265.1081mz/4.72min,0.0,0.0,0.0,167570.25,247082.2,208665.6
1203/437.1798mz/4.72min,0.0,0.0,1796411.1,150034.56,296983.0,257185.7
1205/873.3608mz/4.72min,0.0,0.0,322391.6,0.0,0.0,0.0
1206/436.1766mz/4.72min,39459.76,13026.137,6653579.0,571478.1,1123753.9,974347.5
1208/586.2408mz/4.73min,37134.645,0.0,0.0,74177.54,539930.25,144153.67
1209/523.2447mz/4.73min,182048.1,43045.066,70736.4,397796.34,2800332.0,640591.7
1210/454.1737mz/4.72min,94078.234,27885.4,3472.246,199614.03,1278991.4,294502.0
1212/499.1724mz/4.72min,0.0,0.0,701819.5,42401.18,97572.305,80909.73
1213/530.1854mz/4.72min,0.0,0.0,831482.6,110676.43,272184.25,162064.5
1214/225.0556mz/4.73min,189440.42,203448.67,0.0,0.0,0.0,0.0
1215/269.0456mz/4.73min,891999.25,882746.06,55662.703,0.0,4364.3276,0.0
1216/523.8579mz/4.73min,36740.152,326624.56,0.0,0.0,0.0,0.0
1217/637.0305mz/4.73min,4294210.0,3932605.2,3399990.2,4275128.5,3715754.0,4083562.2
1218/639.0284mz/4.73min,611617.3,590220.0,487899.4,632950.6,564882.8,590911.4
1219/466.1507mz/4.72min,0.0,0.0,496813.88,0.0,15823.677,0.0
1220/522.8546mz/4.73min,285094.72,2157701.5,0.0,0.0,0.0,0.0
1221/230.9678mz/4.75min,397567.9,357339.12,271549.84,403886.47,356681.97,345225.16
1222/213.1132mz/4.74min,0.0,0.0,0.0,375642.94,351484.25,494212.4
1223/228.9699mz/4.75min,396362.66,376474.72,285126.22,415478.97,356578.44,364972.84
1224/227.9666mz/4.75min,5054015.0,4719001.5,3750684.5,5117805.0,4786162.5,4677805.0
1225/229.9645mz/4.75min,5000622.5,4733460.0,3809609.8,5171018.0,4483282.5,4593958.0
1228/268.9857mz/4.76min,456412.78,451095.97,318156.25,384383.03,367038.16,420505.84
1229/266.9888mz/4.76min,1375817.8,1329097.8,1019675.8,1203652.9,1146875.5,1253162.2
1231/372.8226mz/4.77min,338365.94,171195.02,2382278.8,1967891.2,2291474.5,2371078.5
1233/531.0933mz/4.78min,183536.56,72798.31,165069.03,11576.8125,126017.67,63985.207
1234/339.0177mz/4.78min,599525.25,457462.88,3594098.8,342683.94,1435907.9,849848.44
1238/470.1721mz/4.79min,0.0,0.0,0.0,22373.875,178574.55,25015.059
1240/221.0454mz/4.8min,0.0,0.0,531016.6,0.0,7894.7197,30504.053
1241/915.3809mz/4.79min,0.0,0.0,364354.06,29454.873,37059.098,52184.547
1242/951.3579mz/4.79min,0.0,0.0,604249.8,32808.58,62402.773,104693.14
1243/457.1867mz/4.79min,212785.72,395331.9,9548297.0,2945849.0,3333675.8,3734296.0
1244/503.1924mz/4.79min,218530.16,457526.78,10299367.0,3445331.8,3862973.2,4345299.5
1245/520.1825mz/4.79min,286077.9,641681.3,10801889.0,3821425.0,4167451.0,4874038.5
1246/468.1663mz/4.79min,58009.426,0.0,519931.75,586700.2,3885939.8,812803.0
1247/493.1635mz/4.79min,34673.082,201053.73,5636853.0,735468.9,1228298.0,1838168.1
1249/340.155mz/4.79min,0.0,0.0,269515.66,0.0,80193.74,11078.08
1250/352.1188mz/4.81min,0.0,0.0,728817.0,0.0,27890.754,4304.034
1252/494.1668mz/4.8min,0.0,42792.71,1536593.2,207528.45,327754.5,483669.06
1253/505.1983mz/4.79min,0.0,12185.24,632884.5,187715.27,214611.94,245010.3
1255/961.3871mz/4.79min,0.0,0.0,244626.83,16471.652,28346.57,36825.05
1256/547.1821mz/4.8min,0.0,0.0,192677.95,92135.48,91816.59,101451.0
1257/538.8496mz/4.8min,1032103.0,2449175.2,0.0,0.0,0.0,0.0
1258/275.0925mz/4.81min,236302.53,322190.75,90594.305,0.0,39418.727,0.0
1259/285.0403mz/4.8min,3122698.0,2849322.8,122803.94,32350.209,5522.91,33598.652
1260/229.087mz/4.81min,334187.6,414987.12,117640.484,4454.1396,52394.94,4317.0254
1261/426.1192mz/4.81min,582383.5,845063.94,131127.77,12338.336,26896.566,21975.006
1264/496.1974mz/4.81min,0.0,0.0,546499.2,0.0,31687.73,44680.684
1265/438.1561mz/4.82min,0.0,0.0,264549.84,30872.045,220282.27,79606.64
1266/378.1345mz/4.82min,0.0,0.0,1622105.4,107516.734,257733.77,184100.39
1271/454.1879mz/4.83min,0.0,0.0,254575.2,3878.8628,27483.01,4920.5156
1272/537.272mz/4.85min,291506.2,232030.38,203591.94,384869.66,298353.7,357026.4
1273/517.1832mz/4.85min,0.0,0.0,166559.3,4092.7166,35726.223,11125.654
1274/257.0455mz/4.84min,292814.8,357704.4,4257.9727,0.0,0.0,0.0
1276/284.0281mz/4.85min,1419193.9,1914871.9,0.0,0.0,0.0,0.0
1277/411.1812mz/4.87min,0.0,0.0,374245.3,9264.175,102638.61,65103.766
1278/493.1144mz/4.85min,0.0,0.0,346990.84,22656.777,40999.863,63398.65
1281/239.0349mz/4.86min,567152.3,707443.94,0.0,0.0,0.0,0.0
1282/283.0248mz/4.86min,8909324.0,11791377.0,30944.373,5163.538,17623.092,5382.7764
1283/567.0571mz/4.86min,591801.0,1117468.6,0.0,0.0,0.0,0.0
1285/491.2289mz/4.86min,0.0,0.0,304655.22,39534.55,172315.72,90606.13
1286/521.2292mz/4.87min,0.0,0.0,0.0,4594.631,136900.17,8118.0703
1287/438.1921mz/4.86min,70596.62,78974.32,7728134.5,606054.75,1205522.5,869221.0
1289/439.1953mz/4.86min,8750.081,7931.301,2154185.8,132992.16,328989.8,240589.92
1290/339.1235mz/4.87min,2071453.5,2979496.5,80033.875,0.0,11656.587,0.0
1292/767.0993mz/4.87min,145044.84,488577.1,0.0,0.0,0.0,0.0
1294/564.115mz/4.87min,646883.1,379202.5,265387.5,0.0,0.0,0.0
1295/521.2078mz/4.89min,0.0,0.0,3790.295,203553.53,0.0,171438.22
1296/357.2068mz/4.88min,0.0,0.0,412514.66,134829.11,175163.25,200911.3
1297/929.0946mz/4.88min,406041.84,368440.4,0.0,0.0,0.0,0.0
1300/426.9677mz/4.89min,10514107.0,12085387.0,8614859.0,11489855.0,10219350.0,12153442.0
1301/287.0825mz/4.88min,506622.03,725263.2,41961.652,0.0,0.0,0.0
1302/885.1497mz/4.9min,64487.938,97621.01,694244.75,548525.6,545907.25,659598.94
1304/883.1466mz/4.9min,633567.44,854418.2,6007991.0,4857889.5,4844131.0,5394570.0
1308/715.2391mz/4.9min,0.0,0.0,645837.1,3522.9917,75091.11,61198.113
1309/215.1289mz/4.9min,0.0,0.0,0.0,1874652.5,2695905.0,2801750.5
1310/494.1481mz/4.9min,0.0,57991.566,1307420.6,292523.1,516014.8,699393.7
1311/502.18mz/4.9min,471337.06,1054107.0,22031996.0,11265736.0,13589541.0,13362276.0
1312/671.3077mz/4.9min,0.0,0.0,0.0,1410765.4,2321374.5,2423830.2
1314/974.3454mz/4.91min,0.0,39382.92,1206176.5,559421.44,841023.4,753076.44
1315/501.1767mz/4.91min,1713162.2,3635876.0,80670030.0,39752012.0,48333640.0,47517980.0
1316/547.1828mz/4.91min,0.0,17576.963,648603.44,333272.72,378271.3,407649.47
1317/911.3494mz/4.91min,0.0,0.0,1404589.4,329222.9,480206.6,477427.72
1318/957.3552mz/4.91min,0.0,41287.84,18149288.0,4156675.8,6871178.0,6340430.5
1320/503.1825mz/4.9min,85707.625,191862.53,4539040.5,2250368.0,2726398.2,2641038.0
1322/437.1795mz/4.91min,0.0,0.0,180268.5,0.0,24547.193,15323.295
1323/355.1184mz/4.91min,176817.6,294198.9,0.0,0.0,0.0,0.0
1324/479.2288mz/4.91min,0.0,0.0,260344.53,62749.773,53199.473,112501.77
1325/545.1665mz/4.91min,34951.117,72062.055,1447605.2,808656.1,934961.8,844541.6
1326/947.3268mz/4.91min,5175.6855,106756.0,6494035.0,1307890.0,2474832.0,3019467.2
1328/881.1423mz/4.91min,24392.012,0.0,57350.668,57962.664,340996.56,96103.25
1329/491.1478mz/4.91min,195081.69,783991.9,16706490.0,3829226.5,6607686.0,8335070.5
1330/436.1764mz/4.91min,0.0,0.0,766092.7,20690.955,178186.19,78657.59
1331/518.1669mz/4.91min,1808552.0,3766704.5,40446030.0,22852584.0,27511808.0,25920870.0
1332/455.1711mz/4.9min,35396.45,55951.586,1491537.6,495554.12,885056.1,745074.25
1333/493.1442mz/4.91min,48349.137,236514.88,4999230.5,1158937.6,2063069.5,2411045.5
1334/553.1384mz/4.91min,5588.6387,41825.68,890679.25,558114.44,674189.8,669779.1
1335/794.1101mz/4.91min,388527.94,310664.38,0.0,0.0,0.0,0.0
1340/520.1725mz/4.91min,88891.484,201115.22,2388039.2,1242448.0,1523250.5,1369408.4
1342/544.038mz/4.93min,777298.5,548933.1,18086.662,325608.25,211576.75,123497.086
1344/546.1689mz/4.91min,0.0,4413.1377,715196.75,137178.16,290688.62,273736.03
1345/756.2665mz/4.92min,0.0,0.0,616177.8,29151.92,95869.305,88330.57
1347/481.0421mz/4.92min,2907338.5,2443126.8,1283748.4,1863097.9,1577403.8,1589629.5
1348/142.0662mz/4.92min,165672.58,295116.38,0.0,0.0,0.0,0.0
1349/430.1336mz/4.93min,173588.31,340393.03,0.0,0.0,0.0,0.0
1350/733.2772mz/4.93min,126220.45,439233.2,0.0,0.0,0.0,0.0
1351/278.155mz/4.93min,654305.4,1186939.1,0.0,4406.3027,9479.289,0.0
1352/322.1448mz/4.92min,498200.16,945081.94,0.0,0.0,7748.3804,0.0
1354/366.1344mz/4.93min,1242008.0,2417051.5,3605.3132,17153.393,34387.34,5867.305
1355/429.1301mz/4.93min,784634.2,1451975.2,0.0,0.0,9444.403,4618.0557
1359/395.1609mz/4.93min,0.0,0.0,305478.5,4826.2324,23015.684,18679.453
1360/496.1975mz/4.94min,0.0,0.0,297050.6,0.0,44709.055,24865.986
1361/300.0878mz/4.93min,745330.75,146801.66,535660.7,71328.68,182347.69,196597.23
1364/363.0832mz/4.94min,271377.1,35057.31,158704.33,15792.539,46463.38,36580.957
1369/433.2594mz/4.95min,67143.24,110934.28,4126593.8,2044802.8,1873490.6,2617560.0
1371/729.4961mz/4.97min,383184.5,329017.16,514771.66,375816.8,977179.06,585870.94
1372/792.4918mz/4.98min,562536.4,541131.75,793119.7,567537.06,1483453.8,895873.6
1377/774.4986mz/4.98min,1210940.9,1222168.6,1946360.2,1317573.2,3670843.5,2127850.0
1378/775.5012mz/4.98min,378741.0,554858.4,789732.8,549144.94,1705109.9,960086.9
1380/764.4698mz/4.98min,475007.12,982171.44,2105634.8,510179.72,2057996.1,1651875.2
1381/728.4928mz/4.98min,959356.9,825636.6,1345016.8,928528.1,2364119.2,1471874.4
1384/438.1921mz/5.01min,6017.5303,18412.605,1538999.6,123736.734,273941.16,253866.39
1385/791.4887mz/4.98min,1365789.6,1348755.4,2093825.0,1360650.2,3517193.8,2267603.5
1386/453.1666mz/4.91min,100254.52,54102.023,1082852.4,687510.5,4435497.0,1162265.6
1391/436.2128mz/4.99min,0.0,0.0,207338.6,97050.37,523454.5,100658.83
1392/441.1917mz/4.99min,0.0,0.0,205387.12,69312.945,82736.87,82686.56
1393/447.1342mz/4.99min,309533.66,312721.88,175351.75,283529.97,161420.38,412601.2
1394/597.2247mz/5.0min,0.0,0.0,267179.8,0.0,14803.89,17870.357
1395/437.2161mz/4.99min,0.0,0.0,46938.035,26644.217,142568.86,26032.82
1397/309.2072mz/5.01min,100750.14,133801.62,485517.12,73132.03,101908.36,113019.21
1400/338.1399mz/5.02min,0.0,0.0,3778619.5,87235.01,742677.44,323550.97
1401/213.1496mz/5.03min,53025.78,70781.46,138978.06,213367.19,13337.059,348638.5
1402/378.1346mz/5.03min,0.0,0.0,134024.75,0.0,40719.125,4270.8013
1403/437.1799mz/5.02min,0.0,0.0,319449.06,0.0,43800.48,9853.13
1405/436.1763mz/5.03min,0.0,0.0,1181723.2,48359.74,244535.73,106026.016
1408/299.0197mz/5.03min,95482.56,142372.62,0.0,0.0,0.0,0.0
1410/311.2229mz/5.04min,399732.8,290839.2,683959.9,63878.58,37560.832,184205.81
1411/330.0443mz/5.04min,68181.96,24747.389,190613.88,90556.195,91105.46,135623.61
1412/346.0929mz/5.05min,48933.38,0.0,349619.84,76100.49,180540.44,161414.92
1414/351.1347mz/5.04min,0.0,0.0,1822005.5,72756.01,383266.1,176001.33
1415/336.0645mz/5.05min,106035.234,78120.445,1530696.5,175622.08,525657.44,628991.2
1416/300.0878mz/5.05min,344858.53,116030.375,1932373.2,443170.6,920474.3,871242.94
1418/363.0832mz/5.05min,735303.6,281504.97,2814988.8,968509.44,1658826.6,1582363.5
1419/473.2179mz/5.05min,0.0,0.0,220739.97,10946.513,75929.32,46274.004
1420/519.2235mz/5.05min,0.0,0.0,281937.75,22111.371,95018.41,55108.0
1421/601.1828mz/5.05min,0.0,0.0,232796.72,5412.7417,53250.43,52161.02
1422/637.1597mz/5.05min,21668.816,0.0,364969.3,28665.758,113170.74,152351.39
1423/338.0613mz/5.05min,25823.182,0.0,434414.62,45062.53,161020.95,188409.06
1424/493.1141mz/5.06min,0.0,0.0,317308.16,4528.463,0.0,41802.758
1426/455.3126mz/5.06min,779752.75,679040.2,0.0,545627.7,369131.03,430398.1
1427/364.0945mz/5.07min,41882.848,88807.38,0.0,0.0,0.0,0.0
1428/491.2286mz/5.07min,0.0,0.0,169735.84,36033.586,61528.74,78753.98
1429/357.2392mz/5.07min,65411.63,96975.945,626418.94,0.0,0.0,0.0
1431/301.0986mz/5.07min,100525.15,208200.72,0.0,0.0,0.0,0.0
1432/489.3221mz/5.08min,0.0,0.0,141452.69,132432.97,127736.33,166088.9
1433/420.235mz/5.07min,67010.06,96275.6,544238.4,0.0,0.0,0.0
1436/397.2018mz/5.17min,4369.5337,44088.496,3968673.8,922546.56,1454593.2,1426702.9
1437/551.2878mz/5.1min,169754.94,61428.453,0.0,470307.84,270703.22,428102.0
1438/441.1916mz/5.13min,22206.227,74053.46,211864.7,1109952.4,51544.504,94346.75
1440/511.2167mz/5.1min,0.0,0.0,338089.06,0.0,79534.79,59708.414
1442/323.1501mz/5.1min,0.0,0.0,0.0,203181.11,605226.8,617249.3
1443/271.0611mz/5.11min,2357641.8,3202997.0,93538.805,0.0,4774.97,0.0
1444/438.1921mz/5.11min,29018.424,24066.164,4427196.0,374259.47,823264.5,585730.3
1445/592.2779mz/5.11min,373035.62,422213.84,412923.2,202454.84,168794.47,206990.92
1447/439.1952mz/5.11min,0.0,0.0,1192948.6,35071.805,214061.48,102584.26
1449/249.1132mz/5.12min,0.0,0.0,0.0,1183421.1,4179194.2,1998414.1
1450/250.1166mz/5.11min,0.0,0.0,0.0,120890.0,600865.25,208407.03
1452/477.2131mz/5.13min,0.0,0.0,535233.2,456712.78,179385.8,459936.2
1453/372.1661mz/5.13min,237451.61,388331.56,210503.5,169231.62,219074.44,225926.2
1454/597.2245mz/5.13min,0.0,0.0,294187.06,0.0,32673.016,15912.865
1455/309.1708mz/5.13min,662960.0,1040631.7,711113.56,437516.75,638530.1,588895.1
1461/305.078mz/5.15min,80251.2,0.0,486179.0,0.0,95593.74,0.0
1462/242.0823mz/5.14min,184267.88,17631.854,1403390.6,3402.6606,245376.34,24575.877
1463/278.0589mz/5.14min,142989.88,42008.652,2282404.0,0.0,294954.12,38469.008
1464/502.1721mz/5.15min,19201.166,3479.4614,1199765.8,1009734.6,1175110.0,1451634.1
1466/252.1242mz/5.16min,0.0,0.0,0.0,372454.28,137990.58,348607.44
1469/684.2817mz/5.16min,0.0,0.0,1342679.1,0.0,80588.5,0.0
1470/326.0671mz/5.16min,711441.06,982733.56,0.0,0.0,0.0,0.0
1471/284.0565mz/5.17min,1082274.2,2420743.8,3557.9844,4821.156,0.0,0.0
1472/881.3754mz/5.16min,0.0,0.0,231685.66,40742.395,88275.984,98788.37
1473/321.1345mz/5.17min,0.0,0.0,0.0,167112.67,131784.67,224990.81
1474/389.1604mz/5.17min,0.0,0.0,0.0,273088.28,594761.75,438149.1
1475/520.2241mz/5.17min,0.0,0.0,30262.262,310891.5,23415.621,219161.31
1477/883.3909mz/5.17min,0.0,0.0,1239703.5,79359.12,182637.28,185630.53
1478/441.1917mz/5.18min,9261.586,74053.46,5569187.0,1274298.8,2049069.9,2001028.8
1479/504.1879mz/5.17min,0.0,13343.057,1711067.6,381494.88,572642.3,608540.6
1480/366.1344mz/5.17min,4757.491,0.0,1490355.5,342414.0,974023.8,324398.22
1481/485.1817mz/5.17min,30122.686,51994.938,881597.0,655025.4,803800.8,907775.75
1483/526.1695mz/5.17min,0.0,0.0,252874.97,76342.64,103465.24,110280.68
1484/507.2613mz/5.18min,1150444.1,1026733.3,508750.0,759274.25,532398.0,625425.4
1485/553.267mz/5.18min,936287.1,889600.8,508538.53,615105.75,466305.88,509683.88
1490/265.0869mz/5.19min,865070.06,624056.6,103057.08,21096.719,84115.64,45957.98
1491/222.1005mz/5.19min,664624.06,426192.06,70530.445,15647.906,52048.957,31299.318
1492/221.0972mz/5.19min,4026154.0,2626446.0,468681.22,162849.81,367571.12,226781.39
1493/269.0455mz/5.19min,210302.52,268133.62,0.0,0.0,0.0,0.0
1494/445.2231mz/5.19min,0.0,5708.378,291737.5,96642.17,276747.44,110562.57
1496/313.1082mz/5.2min,6367172.5,8695568.0,2634159.2,235782.98,580382.7,529557.4
1497/466.1884mz/5.21min,0.0,0.0,478203.1,19828.748,61702.83,49062.707
1498/491.2287mz/5.21min,0.0,0.0,356693.84,140699.19,237806.81,184458.28
1501/521.2288mz/5.22min,0.0,0.0,39779.9,211355.03,207046.38,197625.73
1502/788.5143mz/5.21min,349266.03,452261.5,110033.36,499572.38,497880.62,451837.7
1503/467.1832mz/5.17min,0.0,0.0,727144.25,21865.676,46134.26,59916.35
1504/556.1972mz/5.19min,0.0,0.0,1122602.4,12497.834,103952.8,78222.914
1506/399.1083mz/5.22min,1229677.6,1458786.1,325620.22,45428.78,50140.15,73768.49
1507/805.5041mz/5.21min,271328.66,282883.28,165427.94,548974.1,530489.0,514547.88
1508/524.229mz/5.28min,459977.8,237343.73,366516.66,1265202.2,6403932.0,1513862.6
1510/309.1708mz/5.21min,71597.69,91165.36,37790.637,35700.758,469110.2,51734.523
1511/464.2078mz/5.22min,47555.543,47488.758,629456.8,224914.52,310692.28,328741.6
1512/336.1242mz/5.23min,40602.63,24833.709,3448878.8,333643.88,1042192.25,560570.44
1513/436.1763mz/5.25min,0.0,3769.6167,456255.16,16056.623,31105.068,37397.566
1520/321.1344mz/5.24min,0.0,0.0,0.0,670411.8,623425.56,985908.44
1521/493.114mz/5.24min,66286.664,23901.416,1058559.0,129614.56,3269.4087,205724.94
1523/329.1526mz/5.26min,93242.2,327090.84,149077.16,47821.406,25060.914,99357.02
1524/529.2192mz/5.25min,235282.6,168794.08,5414064.5,714933.56,1460191.9,1545684.4
1525/502.2004mz/5.25min,0.0,0.0,740565.3,26132.613,51147.383,123774.83
