"","filter","2024_NEG_Anid-EV-alcA_CTRL_1_Run177.mzML","2024_NEG_Anid-EV-alcA_CTRL_2_Run198.mzML","2024_NEG_Anid-EV-alcA_CTRL_3_Run230.mzML","2024_NEG_Anid-TJGIp4_1_Run183.mzML","2024_NEG_Anid-TJGIp4_2_Run212.mzML","2024_NEG_Anid-TJGIp4_3_Run233.mzML"
"1261/457.1867mz/4.79min",2857246.2,212785.72,395331.9,9548297,5319160.5,7012874.5,223163.78
"1262/503.1924mz/4.79min",3248152.14,218530.16,457526.78,10299367,6038777.5,7907364,278163.78
"1263/520.1825mz/4.79min",3421812.65,286077.9,641681.3,10801889,6201944,7092732,343130.6
"1264/493.1636mz/4.79min",797451.865,34673.082,201053.73,5636853,1393850,1579612.9,70395.43
"1266/915.3812mz/4.79min",66081.294,22027.098,22027.098,364354.06,110135.49,177792.81,22027.098
"1267/951.3577mz/4.79min",45647.1516,15215.7172,15215.7172,604249.8,76078.586,132673.97,15215.7172
"1268/221.0454mz/4.79min",48684.09,16228.03,16228.03,531016.6,81140.15,172916.36,16228.03
"1269/468.1663mz/4.79min",288970.588,58009.426,11601.8852,519931.75,1803340.4,1493629.1,11601.8852
"1270/547.182mz/4.79min",87540.198,29180.066,29180.066,192677.95,145900.33,161557.69,29180.066
"1271/441.2969mz/4.8min",209410.3,171549.83,247270.77,34309.966,279153.66,742842.06,34309.966
"1272/340.155mz/4.79min",2245.3995,748.4665,748.4665,269515.66,89232.92,3742.3325,748.4665
"1273/352.1187mz/4.8min",5286.3606,5286.3606,5286.3606,728817,26431.803,5286.3606,5286.3606
"1275/494.1668mz/4.79min",207057.525,1239.5545,42792.71,1536593.2,371322.34,429352.62,6197.7725
"1276/505.1982mz/4.79min",178265.32,2437.048,12185.24,632884.5,344345.4,448489.84,2437.048
"1278/961.3865mz/4.79min",44238.852,14746.284,14746.284,244626.83,73731.42,129596.3,14746.284
"1279/538.8496mz/4.8min",70926.975,1032103,2449175.2,23642.325,23642.325,118211.625,23642.325
"1280/285.0404mz/4.8min",194245.53,3122698,2849322.8,122803.94,8396.491,265687.12,1679.2982
"1281/275.0925mz/4.8min",88507.9475,236302.53,322190.75,90594.305,44466.504,86421.59,8893.3008
"1282/229.0871mz/4.81min",124236.337,334187.6,414987.12,117640.484,51004.383,130832.19,10200.8766
"1283/426.1193mz/4.82min",148784.375,582383.5,845063.94,131127.77,50176.492,166440.98,10035.2984
"1284/537.2248mz/4.82min",49815.6,16605.2,16605.2,195722.52,370617.03,83026,16605.2
"1287/496.1975mz/4.82min",27157.566,27157.566,27157.566,546499.2,135787.83,27157.566,27157.566
"1288/438.1561mz/4.82min",54818.046,18272.682,18272.682,264549.84,283079.66,91363.41,18272.682
"1289/378.1344mz/4.82min",54228.708,18076.236,18076.236,1622105.4,248010.81,90381.18,18076.236
"1293/537.272mz/4.84min",244349.51,291506.2,232030.38,203591.94,256668.64,353410.12,10165.758
"1294/454.1878mz/4.81min",2300.2446,2300.2446,2300.2446,254575.2,11501.223,2300.2446,2300.2446
"1295/517.1833mz/4.84min",6255.9382,6255.9382,6255.9382,166559.3,31279.691,6255.9382,6255.9382
"1296/257.0455mz/4.85min",50625.86635,292814.8,357704.4,4257.9727,851.59454,96993.76,851.59454
"1299/284.0281mz/4.86min",260472.204,1419193.9,1914871.9,86824.068,86824.068,434120.34,86824.068
"1300/411.1811mz/4.85min",99594.06,33198.02,33198.02,374245.3,165990.1,173862.05,33198.02
"1301/493.1147mz/4.86min",8443.0632,2814.3544,2814.3544,346990.84,14071.772,25162.014,2814.3544
"1304/491.2289mz/4.86min",148067.898,49355.966,49355.966,304655.22,246779.83,316900.9,49355.966
"1305/239.0349mz/4.86min",103678.464,567152.3,707443.94,34559.488,34559.488,172797.44,34559.488
"1306/567.0572mz/4.86min",54144.84,591801,1117468.6,18048.28,18048.28,90241.4,18048.28
"1307/283.0248mz/4.86min",1424394.2865,8909324,11791377,30944.373,12031.733,2817844.2,2406.3466
"1308/438.1921mz/4.86min",193992.31,70596.62,78974.32,7728134.5,1534675.2,309010.3,14119.324
"1309/439.1954mz/4.86min",41523.5955,8750.081,7931.301,2154185.8,395187.94,74297.11,1586.2602
"1311/339.1235mz/4.86min",237689.6075,2071453.5,2979496.5,80033.875,23027.8,395345.34,4605.56
"1313/767.0993mz/4.87min",29008.968,145044.84,488577.1,29008.968,29008.968,29008.968,29008.968
"1315/564.1151mz/4.87min",156370.8085,646883.1,379202.5,265387.5,4962.0103,47354.117,992.40206
"1316/357.2068mz/4.87min",141505.584,47168.528,47168.528,412514.66,292896,235842.64,47168.528
"1318/929.0946mz/4.88min",73688.08,406041.84,368440.4,73688.08,73688.08,73688.08,73688.08
"1320/287.0959mz/4.89min",38924.476,38924.476,38924.476,38924.476,194622.38,391301.22,38924.476
"1321/739.2031mz/4.89min",20070.7404,33451.234,116813.39,6690.2468,6690.2468,455120.53,6690.2468
"1322/287.0826mz/4.88min",27196.892,506622.03,725263.2,41961.652,2486.4264,12432.132,2486.4264
"1323/428.9624mz/4.9min",367032.655,383854.53,444211.97,194051.78,204154.23,350210.78,386071.66
"1325/259.0612mz/4.91min",83516.9015,29811.463,4064.0312,318855.47,9808.287,137222.34,383499.47
"1326/426.9677mz/4.9min",9982862,10514107,12085387,8614859,5749786,9622974,10342750
"1327/493.1442mz/4.9min",930360.14,48349.137,236514.88,4999230.5,1699838,1624205.4,112903.93
"1328/215.1289mz/4.9min",66799.456,66799.456,66799.456,66799.456,1882415.9,333997.28,66799.456
"1329/671.3076mz/4.9min",66082.724,66082.724,66082.724,66082.724,1883434.4,330413.62,66082.724
"1330/491.1478mz/4.9min",3143240.2,195081.69,783991.9,16706490,5673260.5,5502488.5,398889.94
"1331/947.3269mz/4.9min",1115885.6,5175.6855,106756,6494035,2191444.5,2125015.2,38159.523
"1334/715.2399mz/4.9min",23430.756,7810.252,7810.252,645837.1,39051.26,224445.81,7810.252
"1335/112.9857mz/4.92min",192368.78,206649.86,50196.066,184838,199899.56,228855.56,137474.02
"1337/883.1466mz/4.9min",2490519.1,633567.44,854418.2,6007991,4126620,6492873,722567.1
"1338/553.1385mz/4.9min",426252.81,5588.6387,41825.68,890679.25,810679.94,876281.8,12571.016
"1341/547.1824mz/4.91min",287566.0315,794.75576,17576.963,648603.44,557555.1,674119.1,3973.7788
"1342/911.3497mz/4.9min",485319.18,161773.06,161773.06,1404589.4,808865.3,936752.06,161773.06
"1343/957.3552mz/4.9min",5472651.42,8257.568,41287.84,18149288,10904015,12645077,8257.568
"1344/518.1669mz/4.9min",16974869.25,1808552,3766704.5,40446030,33633024,30183034,2573134.5
"1347/545.1666mz/4.9min",637498.5275,34951.117,72062.055,1447605.2,1202935,1248160.2,71738.58
"1349/974.3453mz/4.91min",478429.24,3684.2632,39382.92,1206176.5,946448.9,917475.56,18421.316
"1350/502.18mz/4.9min",9609941.5,471337.06,1054107,22031996,18165776,19034856,621873.7
"1351/479.2288mz/4.91min",53251.89,17750.63,17750.63,260344.53,97635.164,88753.15,17750.63
"1353/501.1767mz/4.91min",33642353,1713162.2,3635876,80670030,63648830,68449256,2309233.2
"1354/455.171mz/4.9min",614230.043,35396.45,55951.586,1491537.6,1172508.5,1183315.2,15964.521
"1356/520.1725mz/4.91min",953947.56,88891.484,201115.22,2388039.2,1842599.2,1706779.9,138172.84
"1357/437.1797mz/4.9min",3431.7246,1143.9082,1143.9082,180268.5,21023.504,5719.541,1143.9082
"1358/355.1184mz/4.91min",14798.58,176817.6,294198.9,4932.86,4932.86,24664.3,4932.86
"1359/574.2291mz/4.91min",128931.78,42977.26,42977.26,264926.47,421527.97,214886.3,42977.26
"1360/503.1825mz/4.9min",1894827.865,85707.625,191862.53,4539040.5,3597793.2,3886741.5,112242.67
"1361/436.1762mz/4.91min",34645.0596,11548.3532,11548.3532,766092.7,157952.67,57741.766,11548.3532
"1362/794.1106mz/4.92min",9472.289,388527.94,310664.38,1381.9324,6909.662,12034.916,1381.9324
"1363/881.1422mz/4.91min",40871.34,24392.012,4878.4024,57350.668,283574.4,234110.81,4878.4024
"1364/909.0171mz/4.92min",33659.4745,177942.02,50691.844,1710.7364,8553.682,16627.105,238354.25
"1368/822.3138mz/4.92min",129988.9715,48568.523,226653.94,30858.105,211409.42,376263.06,6171.621
"1369/481.0421mz/4.92min",1968086.2,2907338.5,2443126.8,1283748.4,1493045.6,1475801.1,4095323.8
"1370/546.1691mz/4.91min",73587.23385,693.46436,4413.1377,715196.75,344237.4,142761.33,3467.3218
"1371/544.038mz/4.92min",346309.86,777298.5,548933.1,18086.662,115271.6,143686.62,1388108.2
"1372/756.2662mz/4.92min",65417.142,21805.714,21805.714,616177.8,109028.57,944579.75,21805.714
"1373/142.0662mz/4.93min",6577.7142,165672.58,295116.38,884.60508,4423.0254,8732.403,884.60508
"1374/430.1336mz/4.93min",34717.662,173588.31,340393.03,34717.662,34717.662,34717.662,34717.662
"1375/733.2772mz/4.93min",25244.09,126220.45,439233.2,25244.09,25244.09,25244.09,25244.09
"1376/278.155mz/4.93min",50536.9085,654305.4,1186939.1,5995.6894,29978.447,71095.37,5995.6894
"1377/322.1449mz/4.93min",30914.535,498200.16,945081.94,2821.8046,14109.023,47720.047,2821.8046
"1378/537.2242mz/4.93min",38443.638,12814.546,12814.546,99296.88,360636.3,64072.73,12814.546
"1379/601.1836mz/4.93min",4342.74024,7237.9004,1447.58008,32171.35,1447.58008,139495.4,1447.58008
"1381/366.1344mz/4.93min",107800.57,1242008,2417051.5,3605.3132,91761.33,123839.81,721.06264
"1382/429.1301mz/4.93min",9968.2855,784634.2,1451975.2,1441.8232,7209.116,12727.455,1441.8232
"1384/211.1338mz/4.93min",887.9132,887.9132,887.9132,887.9132,413028.78,4439.566,887.9132
"1387/395.1607mz/4.93min",2103.5854,2103.5854,2103.5854,305478.5,10517.927,2103.5854,2103.5854
"1388/496.1976mz/4.93min",10603.861,10603.861,10603.861,297050.6,53019.305,10603.861,10603.861
"1389/300.0878mz/4.93min",345876.185,745330.75,146801.66,535660.7,156091.67,1113293.4,29360.332
"1391/363.0831mz/4.94min",96880.82,271377.1,35057.31,158704.33,14013.684,285723.16,2802.7368
"1392/301.091mz/4.94min",41305.8495,126496.64,8955.231,70847.05,11764.649,173166.9,1791.0462
"1395/433.2593mz/4.94min",761815.04,67143.24,110934.28,4126593.8,1614836.6,1412695.8,13428.648
"1398/775.5012mz/4.97min",655635.135,378741,521537.47,789732.8,1461364.6,923623.1,75748.2
"1400/729.4961mz/4.97min",448978.08,383184.5,326069.34,514771.66,877803.44,546949.75,65213.868
"1401/776.504mz/4.97min",167372.885,98786.9,128502.55,206243.22,347723.2,212029.3,19757.38
"1404/728.4928mz/4.97min",1152186.85,959356.9,825636.6,1345016.8,2165932,1382451.1,165127.32
"1405/774.4987mz/4.97min",1584264.4,1210940.9,1222168.6,1946360.2,3169362.8,1974702.1,10623.194
"1406/791.4886mz/4.97min",1536879.5,1365789.6,1348755.4,2093825,2828266,1707969.4,9722.146
"1407/764.4698mz/4.97min",853008.595,475007.12,982171.44,2105634.8,1203345.8,723845.75,95001.424
"1408/792.4917mz/4.97min",630231.9,562536.4,541131.75,793119.7,1136375.6,697927.4,108226.35
"1410/438.1921mz/5.03min",41959.09,6017.5303,15914.164,1538999.6,266686.44,68004.016,1203.50606
"1413/436.2128mz/4.98min",58313.5596,19437.8532,19437.8532,207338.6,310235.22,97189.266,19437.8532
"1414/453.1666mz/4.91min",591553.46,100254.52,54102.023,1082852.4,3904214.5,1828582.5,10820.4046
"1418/441.1916mz/4.99min",71976.456,23992.152,23992.152,205387.12,119960.76,121609.52,23992.152
"1423/597.2245mz/5.0min",7919.866,7919.866,7919.866,267179.8,39599.33,7919.866,7919.866
"1424/239.0598mz/5.0min",75039.46,70137.1,79941.82,42927.19,260086.19,239960.77,33082.42
"1425/309.2072mz/5.01min",86542.875,100750.14,133801.62,485517.12,72335.61,10199.32,71599.914
"1426/447.1342mz/5.0min",311127.77,309533.66,312721.88,175351.75,345947.34,432077.28,187054.14
"1429/338.14mz/5.02min",94680.762,31560.254,31560.254,3778619.5,535335.5,157801.27,31560.254
"1430/436.1764mz/5.02min",42499.104,14166.368,14166.368,1181723.2,217624.92,70831.84,14166.368
"1431/378.1346mz/5.03min",6249.0252,2083.0084,2083.0084,134024.75,29399.135,10415.042,2083.0084
"1432/437.1799mz/5.02min",5861.226,1953.742,1953.742,319449.06,44245.227,9768.71,1953.742
"1436/299.0197mz/5.03min",19096.512,95482.56,142372.62,19096.512,19096.512,19096.512,19096.512
"1439/311.2229mz/5.04min",170362.5865,399732.8,290839.2,683959.9,49885.973,11617.467,5690.96
"1440/330.0443mz/5.04min",88636.345,68181.96,24747.389,190613.88,109090.73,165630.83,4949.4778
"1441/351.1347mz/5.04min",64969.383,21656.461,21656.461,1822005.5,180452.56,108282.305,21656.461
"1444/346.093mz/5.05min",119768.73,48933.38,9786.676,349619.84,190604.08,586789.44,9786.676
"1445/336.0645mz/5.04min",242368.882,106035.234,78120.445,1530696.5,378702.53,1124930.8,15624.089
"1446/300.0878mz/5.04min",636885.89,344858.53,116030.375,1932373.2,928913.25,2918787,23206.075
"1447/601.183mz/5.05min",34812.624,11604.208,11604.208,232796.72,58021.04,499838.94,11604.208
"1448/637.1597mz/5.05min",54311.428,21668.816,4333.7632,364969.3,86954.04,591434.9,4333.7632
"1449/363.0832mz/5.05min",1218294.75,735303.6,281504.97,2814988.8,1701285.9,4409128,56300.994
"1450/473.2181mz/5.05min",85715.64,28571.88,28571.88,220739.97,142859.4,201877.67,28571.88
"1451/519.2235mz/5.04min",117318.702,39106.234,39106.234,281937.75,195531.17,252831.2,39106.234
"1452/338.0613mz/5.05min",72769.831,25823.182,5164.6364,434414.62,119716.48,327821.3,5164.6364
"1453/455.3126mz/5.06min",709475.05,779752.75,679040.2,135808.04,739909.9,2010071,135808.04
"1454/493.1142mz/5.07min",9365.652,3121.884,3121.884,317308.16,15609.42,33849.53,3121.884
"1456/364.0945mz/5.07min",8376.5696,41882.848,88807.38,8376.5696,8376.5696,8376.5696,8376.5696
"1457/357.2392mz/5.07min",39246.978,65411.63,96975.945,626418.94,13082.326,13082.326,13082.326
"1458/491.2286mz/5.07min",14350.9278,4783.6426,4783.6426,169735.84,54384.68,23918.213,4783.6426
"1460/301.0986mz/5.07min",20105.03,100525.15,208200.72,20105.03,20105.03,20105.03,20105.03
"1461/420.235mz/5.07min",40206.036,67010.06,96275.6,544238.4,13402.012,13402.012,13402.012
"1463/551.2878mz/5.09min",115591.6965,169754.94,61428.453,3553.5118,207002.4,389589.25,17767.559
"1465/441.1917mz/5.14min",116354.565,22206.227,71797.1,211864.7,2462366,160912.03,43031.043
"1467/323.1501mz/5.1min",128683.36,128683.36,128683.36,128683.36,785197.5,643416.8,128683.36
"1469/511.2168mz/5.1min",2325.72918,775.24306,775.24306,338089.06,85263.92,3876.2153,775.24306
"1471/271.0612mz/5.11min",163885.9275,2357641.8,3202997,93538.805,18707.761,234233.05,18707.761
"1472/592.278mz/5.11min",307201.695,373035.62,422213.84,412923.2,241367.77,152656.77,123809.14
"1474/249.1133mz/5.11min",5883.6774,1961.2258,1961.2258,1961.2258,4136799.5,7358231,9806.129
"1475/250.1166mz/5.11min",124025.44,124025.44,124025.44,124025.44,620127.2,1107424,124025.44
"1477/438.1921mz/5.11min",75488.177,29018.424,24066.164,4427196,982333.56,121957.93,4813.2328
"1478/439.1953mz/5.11min",10273.5258,3424.5086,3424.5086,1192948.6,254953,17122.543,3424.5086
"1480/467.1833mz/5.15min",2223.1482,741.0494,741.0494,157649.22,45976.316,3705.247,741.0494
"1481/477.2131mz/5.12min",117480.75,39160.25,39160.25,535233.2,217591.88,195801.25,39160.25
"1482/372.1661mz/5.13min",182174.695,237451.61,388331.56,210503.5,153845.89,136487.84,108773.57
"1483/309.1708mz/5.13min",583199.94,662960,1040631.7,711113.56,398313.03,503439.88,300842.62
"1484/597.2242mz/5.13min",9076.9726,9076.9726,9076.9726,294187.06,45384.863,9076.9726,9076.9726
"1489/242.0823mz/5.14min",235274.22,184267.88,17631.854,1403390.6,286280.56,1316900,3526.3708
"1490/278.0589mz/5.14min",192400.035,142989.88,42008.652,2282404,241810.19,966988.94,8401.7304
"1492/305.078mz/5.14min",100972.2875,80251.2,16050.24,486179,121693.375,393862.1,16050.24
"1493/502.1721mz/5.15min",480617.033,19201.166,3479.4614,1199765.8,942032.9,2229639.5,695.89228
"1496/684.2818mz/5.16min",79234.2,26411.4,26411.4,1342679.1,132057,589185,26411.4
"1497/326.0671mz/5.16min",4624.3482,711441.06,982733.56,1541.4494,1541.4494,7707.247,1541.4494
"1498/881.3758mz/5.16min",56414.598,18804.866,18804.866,231685.66,94024.33,247572.3,18804.866
"1499/284.0565mz/5.17min",65864.4522,1082274.2,2420743.8,3557.9844,711.59688,128170.92,711.59688
"1500/390.1639mz/5.17min",25763.202,25763.202,25763.202,25763.202,128816.01,140165.2,25763.202
"1501/321.1344mz/5.17min",31097.104,31097.104,31097.104,31097.104,173145.64,155485.52,31097.104
"1502/397.2018mz/5.17min",1058433.698,4369.5337,44088.496,3968673.8,2072778.9,2345179,29032.895
"1503/883.391mz/5.17min",206657.55,68885.85,68885.85,1239703.5,344429.25,428542.53,68885.85
"1504/389.1604mz/5.17min",117790.3,117790.3,117790.3,117790.3,588951.5,667985.94,117790.3
"1505/366.1344mz/5.17min",232846.8705,4757.491,951.4982,1490355.5,675530.94,460936.25,951.4982
"1506/441.1917mz/5.18min",1526779.73,9261.586,74053.46,5569187,2979506,3372285.5,43031.043
"1507/504.1878mz/5.17min",393485.9285,993.2368,13343.057,1711067.6,830095.8,773628.8,4966.184
"1509/507.2613mz/5.18min",645704.25,1150444.1,1026733.3,508750,600485.7,690922.8,428280.47
"1510/526.1696mz/5.17min",92985.828,30995.276,30995.276,252874.97,154976.38,186403,30995.276
"1511/485.1817mz/5.18min",371807.319,30122.686,51994.938,881597,691619.7,2084499.8,6024.5372
"1512/553.267mz/5.18min",556552.115,936287.1,889600.8,508538.53,507101.12,604565.7,400931.8
"1516/265.087mz/5.19min",237447.89,865070.06,624056.6,103057.08,29528.848,167349.22,307546.56
"1518/221.0972mz/5.19min",1051934.27,4026154,2626446,468681.22,152486.39,729092.44,1374776.1
"1519/222.1005mz/5.19min",175623.62,664624.06,426192.06,70530.445,10329.447,119783.22,231464.02
"1520/445.2231mz/5.19min",148722.939,1141.6756,5708.378,291737.5,653607.75,993198.7,1141.6756
"1521/269.0455mz/5.19min",2621.2626,210302.52,268133.62,873.7542,873.7542,4368.771,873.7542
"1523/491.2288mz/5.2min",214016.304,71338.768,71338.768,356693.84,531181.25,769992.56,71338.768
"1525/788.5142mz/5.21min",394223.435,349266.03,452261.5,110033.36,465423.12,439180.84,20125.807
"1526/805.5042mz/5.21min",277105.97,271328.66,282883.28,165427.94,456619.16,422624.75,15826.634
"1527/466.1887mz/5.2min",6163.1772,2054.3924,2054.3924,478203.1,90402.914,10271.962,2054.3924
"1528/313.1082mz/5.21min",1948814.1,6367172.5,8695568,2634159.2,464783.66,1263469,92956.732
"1530/359.1167mz/5.22min",60337.08,60337.08,60337.08,60337.08,696059.56,301685.4,60337.08
"1531/467.1822mz/5.22min",14027.308,14027.308,14027.308,727144.25,70136.54,14027.308,14027.308
"1533/556.1973mz/5.21min",5484.7524,1828.2508,1828.2508,1122602.4,149329.3,9141.254,1828.2508
"1535/399.1083mz/5.23min",260487.385,1229677.6,1458786.1,325620.22,46564.81,195354.55,9312.962
"1536/464.2078mz/5.22min",149645.3515,47555.543,47488.758,629456.8,251735.16,288133.34,9497.7516
"1537/309.1708mz/5.19min",81381.525,71597.69,91165.36,37790.637,23011.229,356994.47,212966.44
"1538/436.1763mz/5.27min",29019.55035,753.92334,3769.6167,456255.16,54269.484,83190.92,753.92334
"1540/336.1242mz/5.23min",228568.465,40602.63,24833.709,3448878.8,834291.94,416534.3,4966.7418
"1543/321.1344mz/5.24min",210928.92,210928.92,210928.92,210928.92,1054644.6,1078787.1,210928.92
"1545/493.114mz/5.26min",54788.6405,66286.664,23901.416,1058559,43290.617,139859.81,4780.2832
"1547/529.2192mz/5.25min",607472.05,235282.6,168794.08,5414064.5,2110341,979661.5,33758.816
"1548/329.1526mz/5.26min",102108.48,93242.2,327090.84,149077.16,20894.186,24014.64,110974.76
"1549/502.2006mz/5.24min",12468.2916,4156.0972,4156.0972,740565.3,82967.52,20780.486,4156.0972
"1550/466.2234mz/5.25min",2139640.95,773825.4,551707.25,23375466,7379108.5,3505456.5,110341.45
"1551/491.2184mz/5.25min",34831.909,5673.841,1134.7682,560978.94,119369.414,63989.977,1134.7682
"1552/236.1054mz/5.26min",138383.075,235951.88,326940.34,153783.56,72632.88,109524.68,122982.59
"1553/587.3592mz/5.26min",142594.345,205281.42,372996.78,172987.16,50377.977,112201.53,33925.316
"1554/356.1712mz/5.26min",502954.15,732110,1113315.2,545664.8,262864.25,294011.3,460243.5
"1555/397.1525mz/5.26min",11225.196,3741.732,3741.732,450742.12,122286.695,18708.66,3741.732
"1556/933.4557mz/5.25min",31613.358,10537.786,10537.786,2174518.8,286597.56,52688.93,10537.786
"1557/293.1759mz/5.26min",2268564.15,3528772.5,5109608.5,2344818.5,1331717.8,1645823.1,2192309.8
"1558/480.2026mz/5.26min",270663.61,80337.51,87105.38,1382752.6,1587023.6,454221.84,16067.502
"1559/1050.7076mz/5.27min",198153.625,218912.2,177395.05,161971.7,329861.4,589492.94,32394.34
"1560/249.1132mz/5.26min",145870.988,145870.988,145870.988,145870.988,729354.94,2007254.4,145870.988
"1561/518.1456mz/5.27min",89277.01,99796.08,15751.588,1050565.5,78757.94,624004.25,15751.588
"1562/441.1917mz/5.27min",371457.165,11260.883,56658.77,2018188.8,686255.56,761330.3,48683.25
"1563/1006.6449mz/5.27min",105922.48,105922.48,105922.48,105922.48,529612.4,1687733.1,105922.48
"1564/908.4221mz/5.27min",34549.6056,11516.5352,11516.5352,714807.94,126165.6,57582.676,11516.5352
"1566/469.3281mz/5.29min",221572.59,301753.2,341359.62,28278.396,141391.98,739982.8,28278.396
"1567/524.229mz/5.28min",413247.23,459977.8,237343.73,366516.66,7318377,4065587.8,47468.746
"1569/455.1711mz/5.27min",133553.9125,1738.077,8690.385,623300.5,258417.44,311829.28,1738.077
"1571/659.3626mz/5.28min",102891.534,193459.95,171485.89,599268.06,34297.178,34297.178,34297.178
"1572/587.2251mz/5.28min",11061.3085,11071.564,11051.053,2210.2106,167337.36,50973.95,2210.2106
