row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_neg_20210511_Run103.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_neg_20210511_Run213.mzML Peak area,NEG_TJGIp2_2_Run121.mzML Peak area,NEG_TJGIp2_1_Run53.mzML Peak area,NEG_TJGIp2_3_Run192.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_neg_20210511_Run47.mzML Peak area,
348,380.1575200801167,3.2834747,,,,,,,,,,,90670.234,74798.016,91001.79,100995.734,119963.484,93363.9,
1443,380.16041284058156,7.4434376,,,,,,,,,,,256865.66,326970.4,317113.5,181375.45,130611.555,230033.27,
1208,380.2805173008732,6.705278,,,,144,,,,,,,448105.1,602150.7,753024.75,656535.8,679988.06,588348.9,
1000,380.2805864960201,6.0692406,,,,55,,,,,,,241694.95,153372.03,250039.22,334953.12,429557.72,208660.34,
1071,380.28061523626076,6.31891,,,,123,,,,,,,441493.25,295053.2,573664.94,705905.3,807100.4,387572.66,
1711,381.1737415509231,7.786199,,,,,,,,,,,265637.47,303252.22,340314.6,170711.73,174995.17,232111.08,
1547,381.2314568269521,7.6419115,,,,170,,,,,,,1728658.5,10572.8955,74558.96,3448770.5,0,8331598.5,
1433,381.23147608181256,7.4342117,,,,,,,,,,,845094.0,322886.56,2874238.8,0,1695612.1,3419.0762,
1838,383.1894020740695,8.137622,,,,103,,,,,,,797292.94,921589.5,1652793.5,560094.8,768264.75,1241618.1,
1511,383.3165728962595,7.5926757,,,,52,,,,,,,454734.78,1054286.4,170615.52,346648.84,359915.62,379973.97,
1805,383.3528917285873,8.090836,,,,128,,,,,,,3284544.0,7059427.0,2653578.5,3327190.5,2995207.2,4233330.0,
1975,383.35296278861756,8.795018,,,,155,,,,,,,7444520.0,9228918.0,6402029.5,7951066.0,7009649.0,1.1537448E7,
2127,383.3530165024249,10.798607,,,,,,,,,,,144836.44,4102.1533,69585.45,51665.23,34517.98,187542.08,
2007,383.3530404799495,9.262704,,,,,,,,,,,52425.434,239543.72,0,34321.34,27222.953,197936.0,
2121,383.35304470794074,10.735817,,,,,,,,,,,67615.664,0,178454.92,18056.37,30498.604,164085.47,
262,384.14267312697274,2.855533,,,,94,,,,,,,171418.81,86832.59,123891.59,142962.66,190647.94,119126.79,
282,384.14268339420397,2.9153967,,,,,,,,,,,333187.22,214100.08,400440.16,434886.22,558471.1,363994.97,
1833,384.1917955820846,8.136786,,,,,,,,,,,200800.02,227089.89,419801.94,140223.06,190309.38,325262.78,
1489,384.3117086229519,7.457002,,,,11,,,,,,,349398.8,478396.22,562172.4,479661.03,347447.12,437445.16,
829,385.2708528568847,5.598759,,,,93,,,,,,,4650348.0,4619742.0,6418230.0,7494746.5,6507984.0,5744734.0,
1235,385.295942169219,6.809775,,,,,,,,,,,136608.16,317946.38,92233.49,133677.3,126733.75,119347.04,
1904,385.33215571981646,8.246276,,,,,,,,,,,609671.06,1014514.94,490729.53,432557.8,696044.1,696192.6,
1274,386.29116522361477,6.9750266,,,,,,,,,,,408675.5,233021.47,381046.16,465060.6,669880.3,266308.56,
33,387.11407436639996,0.36974287,,,,10,,,,,,,949466.06,2668489.0,2111838.5,1409349.5,1191297.0,1447807.1,
678,387.2502285399901,5.10994,,,,,,,,,,,526602.5,586282.4,978946.5,1127610.6,920252.5,674143.3,
1399,391.28289706775035,7.3626933,,,,,,,,,,,248542.2,844715.3,187296.05,316144.44,115073.766,185229.94,
1570,391.29832246920745,7.689157,,,,111,,,,,,,964224.2,1055033.5,250948.73,779150.3,668425.25,458957.53,
1450,393.26795694735347,7.4000072,,,,,,,,,,,533874.8,74042.37,190147.42,687069.75,98239.67,847280.3,
442,395.0770920627153,3.7984962,,,,,,,,,,,39805.91,70833.08,189127.23,145207.28,68477.85,45644.12,
502,395.07717800470573,4.1022224,,,,125,,,,,,,332727.4,519258.4,989979.9,899980.56,507503.22,372777.72,
1968,395.35284344197544,8.723603,,,,6,,,,,,,6838887.0,5270741.5,7047871.5,6374580.0,6234570.0,7565014.5,
130,397.1837472168192,0.7807114,,,,,,,,,,,82355.414,3421.4954,63522.29,4344.8115,24181.023,3875.7007,
381,397.1842732344935,3.446335,,,,,,,,,,,174139.9,142330.22,305540.3,210678.95,281528.62,161052.08,
398,397.20090213409225,3.5420988,,,,,,,,,,,452303.3,408743.66,497006.94,609622.1,271625.7,715505.7,
662,397.2020700481044,5.0455694,,,,96,,,,,,,647124.94,748234.1,364412.78,474584.0,538387.4,890560.1,
1221,397.2263414674657,6.828528,,,,,,,,,,,2359358.8,555555.94,5002353.0,2002513.6,0,3866867.5,
1194,397.2263801689532,6.7448406,,,,,,,,,,,873583.1,604862.94,3482580.0,0,2002167.9,0,
1727,397.3320671312153,7.8075643,,,,79,,,,,,,2863409.2,5311360.0,1284053.5,2408231.5,2109022.0,2065049.1,
1599,397.332103585168,7.6772084,,,,146,,,,,,,480703.56,720322.4,371481.94,255855.25,585745.44,305822.56,
1351,397.3321388662896,7.2360063,,,,142,,,,,,,67053.77,115732.16,29719.701,41810.516,51135.74,47890.414,
1910,397.3683755325549,8.282868,,,,136,,,,,,,77000.445,159263.03,33933.53,60065.566,56955.746,66353.85,
1994,397.3685211861196,8.990982,,,,,,,,,,,1773232.1,3366340.0,1510288.8,1708872.1,1725129.2,2500262.0,
1518,399.18427429951197,7.6266036,,,,,,,,,,,177806.44,659516.4,159213.92,154411.89,278793.4,211200.45,
1372,399.3265942640539,7.3251667,,,,81,,,,,,,1116199.9,1451026.4,2401798.5,1525454.2,1385975.9,931253.5,
1966,399.3476674737108,8.719143,,,,,,,,,,,939022.6,1570968.5,812117.2,1089868.0,822935.25,1839199.8,
1934,399.34768128973724,8.433696,,,,23,,,,,,,1.7308522E7,2.6372088E7,1.5351817E7,1.4722489E7,1.9132216E7,2.105687E7,
1437,399.34774558540283,7.432835,,,,68,,,,,,,72887.164,174045.12,33206.305,79185.69,27372.594,78366.984,
2005,399.3477718451159,9.246984,,,,,,,,,,,94940.46,251339.58,21623.303,71404.125,71128.27,216531.2,
1983,399.34778140583484,8.893558,,,,112,,,,,,,272141.2,528063.8,232155.53,309339.1,219011.72,672827.56,
1514,399.3477908931252,7.603142,,,,52,,,,,,,216049.88,1016907.5,169377.23,215716.5,247014.94,373591.25,
534,401.04487387924496,4.3063912,,,,,,,,,,,23330.678,42627.96,65078.344,67862.61,45337.234,43354.45,
659,401.0449439871345,5.0125213,,,,,,,,,,,546260.56,717307.8,780215.7,787822.25,681239.94,695260.5,
799,409.15572098195685,5.4861984,,,,145,,,,,,,527493.56,440891.5,677587.4,583360.0,603663.9,509570.0,
759,409.1557258329051,5.3701053,,,,159,,,,,,,779553.56,546399.2,846108.7,869483.7,703927.7,677008.6,
667,409.1558201599919,5.054611,,,,179,,,,,,,89862.78,81346.66,102158.96,97910.92,105118.74,70680.42,
1353,409.2359379019393,7.1873364,,,,,,,,,,,1477755.8,551745.94,1216052.1,7525892.5,359116.03,5287632.5,
1289,409.2359655685444,7.025391,,,,,,,,,,,5519689.5,7597666.0,9236932.0,464750.4,7452734.5,356172.3,
1600,409.2360911648553,7.677221,,,,146,,,,,,,389530.66,495701.4,658580.44,1157566.0,229962.12,1548809.6,
1776,411.34771083033166,8.00873,,,,,,,,,,,81922.74,194734.64,33154.08,84261.12,77112.42,89390.55,
1923,411.3477161250558,8.352075,,,,,,,,,,,1782101.5,1311147.2,1618789.1,1278424.9,1836644.0,1467139.1,
2002,411.3842005135413,9.2231455,,,,,,,,,,,3227564.8,7105293.5,1620880.4,2574108.5,2615484.2,3849715.0,
440,412.1037418164994,3.794109,,,,,,,,,,,388808.38,631442.5,801182.25,1042176.94,777803.8,563569.8,
1345,412.27022713637166,7.2640624,,,,,,,,,,,462750.75,1312451.6,1842202.6,0,2159092.8,0,
1368,412.27028498512135,7.318834,,,,,,,,,,,1167588.1,1651875.6,2445478.8,3836077.8,21474.51,2141737.2,
1954,413.3634278747729,8.608754,,,,141,,,,,,,5613923.5,1.1463451E7,4482229.5,6029134.5,5486578.0,1.0649945E7,
1987,413.36347950204464,8.904238,,,,112,,,,,,,120252.12,293725.4,37846.824,181660.86,61716.215,489718.53,
631,415.23373281147695,4.8940177,,,,,,,,,,,1783768.2,1219980.5,2381709.8,2830790.8,2967794.0,1744600.9,
1231,416.3017020279207,6.792685,,,,,,,,,,,495274.47,351030.6,674562.94,743502.1,1006443.1,408032.4,
1483,419.1081567298509,7.4530754,,,,11,,,,,,,897940.56,2147957.5,1150767.5,1019285.4,524104.12,1105500.8,
756,420.2504148686549,5.356791,,,,22,,,,,,,1731956.9,1017612.2,586031.4,1120764.2,628523.4,1533905.2,
1484,421.10515929725716,7.453874,,,,11,,,,,,,1159078.6,2716232.0,1497292.4,1283098.1,702844.9,1437063.9,
1665,421.10524445928064,7.690567,,,,146,,,,,,,325477.7,785562.9,314433.8,166685.23,262505.62,190668.03,
1252,421.2262002214262,6.8638935,,,,,,,,,,,1076769.9,293757.9,0,2626600.0,0,1040213.25,
2000,423.3842264258281,9.107759,,,,,,,,,,,539028.94,326903.34,454668.34,360486.12,523998.6,524688.56,
486,425.19621342776765,4.0143886,,,,,,,,,,,256515.44,259048.7,250003.22,320354.22,179095.44,433933.9,
763,425.19694324526404,5.378233,,,,,,,,,,,374613.66,422565.16,280977.9,367616.47,349560.25,512692.0,
645,425.22702688130374,4.953645,,,,19,,,,,,,410211.8,422054.7,422914.9,382216.75,397877.34,314260.28,
1461,425.2574740973546,7.4821124,,,,,,,,,,,30123.54,353867.8,719427.1,0,1398657.8,0,
1631,425.2576511486715,7.704364,,,,146,,,,,,,3157083.0,1121465.5,6760283.5,571247.44,0,1655508.1,
1721,425.2576726995065,7.746359,,,,,,,,,,,1511773.8,223599.34,0,1496216.2,0,3411321.5,
2014,425.39995634290017,9.460819,,,,,,,,,,,273003.66,413444.38,182239.14,208093.72,246726.08,203482.2,
294,426.18961733330076,2.9670553,,,,98,,,,,,,904498.7,516713.6,845556.56,1055409.1,1522034.5,960306.9,
274,426.18963956304196,2.876009,,,,,,,,,,,500399.06,275540.94,468550.12,548913.0,814131.94,481859.12,
637,426.9676574147559,4.9245887,,,,,,,,,,,9527969.0,9711272.0,8933096.0,1.1225982E7,1.1317566E7,1.0687588E7,
1798,427.2153198756309,8.08571,,,,,,,,,,,55469.96,199349.02,19704.904,66223.52,56965.07,88938.65,
1324,427.215348521232,7.1425376,,,,,,,,,,,219777.3,410505.3,65966.305,109509.59,107855.09,108115.14,
1974,427.3788456003925,8.77674,,,,,,,,,,,1129836.5,2351573.2,1245250.6,1270813.5,1366629.2,2150679.5,
1403,428.30149012943684,7.38362,,,,,,,,,,,256030.1,219268.25,324168.75,402299.22,276119.44,208780.64,
1358,429.3007695903027,7.2629166,,,,77,,,,,,,518881.22,528374.2,570492.6,545071.0,622929.1,399688.25,
1280,429.30084344684866,6.9926925,,,,120,,,,,,,237294.02,201122.77,210253.44,232719.31,274567.47,191337.7,
565,431.2286898875634,4.543895,,,,,,,,,,,579914.4,190755.77,420104.38,542071.0,1135437.6,291580.28,
1773,431.2800207463099,8.0048895,,,,,,,,,,,55819.16,63995.734,92804.39,68284.22,121952.04,66569.234,
1371,431.2800632133805,7.324192,,,,81,,,,,,,834252.06,809731.0,1132314.1,1108404.6,909178.4,768905.5,
1613,433.23560560643995,7.6804237,,,,146,,,,,,,335334.4,568565.4,547035.56,737621.6,259980.6,847395.75,
1142,433.2358584807586,6.5448365,,,,,,,,,,,2593820.8,9299833.0,8889198.0,665575.56,1.8499978E7,620510.2,
1201,433.23588098530564,6.673695,,,,,,,,,,,1.4151137E7,2.067735E7,2.8125674E7,9055272.0,7697201.5,7239692.5,
1250,433.23591058691574,6.8074813,,,,,,,,,,,3496041.5,1362965.4,3301118.2,1.3080818E7,824790.06,1.2347053E7,
1694,433.295546581035,7.7234664,,,,,,,,,,,764901.75,1161142.2,940445.9,462481.78,1710427.5,426739.97,
1334,433.29555612116263,7.1478653,,,,,,,,,,,145232.33,166405.95,163287.1,169219.48,211046.64,120267.84,
1354,435.2516431514532,7.2079773,,,,,,,,,,,750305.25,1134431.0,3227972.2,1179398.5,552079.94,847382.56,
1466,435.2517372819813,7.3837686,,,,,,,,,,,241101.27,153618.03,202221.69,1100752.5,9238.534,973723.4,
1295,435.25213479318,7.0949626,,,,,,,,,,,432030.56,3047834.2,1121142.8,47238.742,2064483.4,5757.089,
1590,435.2525787614929,7.678009,,,,146,,,,,,,70739.36,221847.27,173206.27,711942.94,6816.0244,954988.0,
1931,435.27818311043234,8.402514,,,,89,,,,,,,4662564.0,2744657.0,7516700.0,7638041.0,7025091.0,4768041.0,
1617,437.22254220556107,7.681086,,,,,,,,,,,434244.47,909915.5,152951.73,335823.3,305030.12,367939.0,
47,439.0861254308038,0.37730217,,,,10,,,,,,,234853.25,2185118.0,1518984.6,727661.5,466721.97,843501.6,
1817,439.27279581140436,8.096938,,,,,,,,,,,120878.95,19961.041,86127.7,265801.06,0,431584.8,
1962,439.3790183095419,8.694087,,,,,,,,,,,2003704.5,1860341.9,2136110.0,1948546.0,2037399.2,2441329.5,
2023,439.4155048791983,9.752226,,,,,,,,,,,495223.6,688877.75,348685.3,359329.94,361465.9,338539.9,
2021,439.4155188604672,9.575064,,,,,,,,,,,52398.734,97907.34,19619.713,42143.184,32927.89,59824.652,
1769,440.3014303124624,7.949206,,,,,,,,,,,256868.86,212014.92,836903.94,541760.7,9645.115,524787.7,
685,441.1919703970346,5.1536355,,,,,,,,,,,233940.22,357591.88,153193.53,221708.42,230707.8,447623.9,
666,441.1919832764818,5.0501113,,,,,,,,,,,158341.33,198967.39,94061.23,119570.586,128499.16,237813.61,
1275,441.2523902704946,6.9422097,,,,,,,,,,,2017401.4,214998.81,1406263.6,1643969.9,0,3161592.5,
1237,441.2524370860839,6.8756123,,,,,,,,,,,1238935.9,493700.56,4197338.5,0,1752721.9,0,
1240,441.3005392573538,6.851026,,,,91,,,,,,,172504.39,174926.84,240526.83,134255.1,163624.72,97075.77,
1320,441.3007979806677,7.1374664,,,,43,,,,,,,796982.94,805737.06,1271512.9,804924.6,876431.4,582210.6,
1178,441.3008533705773,6.607694,,,,70,,,,,,,220352.33,235831.47,191776.75,234855.39,216351.89,159545.8,
1495,441.30100028804327,7.4745317,,,,,,,,,,,260210.77,438144.44,258702.34,280056.84,226639.31,394894.9,
602,443.13487760245016,4.781557,,,,,,,,,,,311707.1,328331.44,110628.42,127162.69,177511.42,338290.56,
1382,443.3164968300329,7.3269076,,,,81,,,,,,,6231772.5,7656087.5,1.1747189E7,8079620.0,7544368.5,5262429.0,
1766,443.31654726699554,7.9536576,,,,,,,,,,,68578.055,136456.03,196038.94,119471.586,128735.375,39066.92,
2134,443.316585972418,11.051605,,,,,,,,,,,0,18459.94,106185.234,33509.203,422597.97,0,
2122,443.31665500112314,10.779368,,,,,,,,,,,3793.9111,0,508513.66,63642.54,102355.5,7205.646,
1278,443.31665785168735,6.9829216,,,,160,,,,,,,167435.62,179626.03,218876.88,180541.97,170070.8,140240.61,
974,445.1556854128814,6.0147285,,,,2,,,,,,,520288.16,420041.9,432287.62,485416.38,482235.97,448167.16,
1219,445.29581979990826,6.765471,,,,163,,,,,,,1108297.1,860410.2,1192155.9,1084345.4,1239404.1,872114.6,
843,446.15075654266417,5.662876,,,,36,,,,,,,649560.8,580320.8,768846.44,802652.8,743165.1,624632.06,
1036,452.2782130097103,6.193311,,,,,,,,,,,4039988.5,5173919.5,7372008.5,6297258.5,5446506.5,5278250.5,
1007,452.2783180716688,6.079717,,,,24,,,,,,,414762.78,618973.4,759344.6,632941.56,580249.8,575504.6,
1546,453.2524390596704,7.6506805,,,,,,,,,,,395855.4,660540.5,146199.7,227588.17,232260.86,233513.97,
1486,455.0847570956739,7.4562283,,,,11,,,,,,,277162.06,558915.6,380054.03,472777.78,153994.73,554185.56,
597,455.1713748193727,4.7815557,,,,14,,,,,,,1316961.9,1389922.0,704735.4,842868.6,952452.56,1576080.1,
684,455.17252490755214,5.1527276,,,,,,,,,,,104723.08,126702.39,35192.17,49529.758,58160.32,142912.56,
1537,455.24685026060774,7.650665,,,,146,,,,,,,8156639.0,1.3570088E7,3386973.2,5144158.5,5851522.5,5105759.5,
1944,455.24685865403194,8.468712,,,,48,,,,,,,95699.98,328802.88,51650.473,100868.625,44392.22,173126.6,
1521,455.3369146544571,7.640166,,,,,,,,,,,147329.67,521189.2,40716.156,60448.9,108398.66,48445.383,
302,456.20012076885104,3.0122588,,,,,,,,,,,276441.44,157817.78,438468.12,283115.06,393972.4,260081.7,
316,456.2002763868739,3.0999138,,,,97,,,,,,,495692.7,277598.06,524693.25,500289.6,735500.6,501392.44,
683,456.30809816027903,5.1271615,,,,132,,,,,,,777589.4,589389.06,1098196.4,1359811.0,998664.9,1168725.5,
709,456.3081071634421,5.20823,,,,,,,,,,,190176.3,121141.44,258828.16,170476.61,185129.39,221476.98,
1487,457.0818007241873,7.45703,,,,11,,,,,,,465074.06,901572.9,608073.3,780590.2,254744.25,903178.44,
2129,457.18673096824375,10.827715,,,,,,,,,,,0,792271.2,230691.0,0,0,0,
579,457.18710658032364,4.6704993,,,,51,,,,,,,2430900.0,2905588.8,1743629.9,1967510.6,2149628.8,3193540.0,
1545,457.3322639532239,7.653889,,,,,,,,,,,194418.67,505988.25,69225.15,98283.92,98533.72,31044.709,
578,458.1904669664555,4.672302,,,,,,,,,,,645133.94,775567.25,455298.22,523098.22,567795.1,860775.8,
591,458.2873734290876,4.731361,,,,88,,,,,,,2649026.8,2821849.5,3181376.2,4109963.8,2962191.8,3353064.5,
1346,458.3127134241594,7.20429,,,,,,,,,,,181782.69,198513.56,271840.8,334541.4,524370.2,146822.66,
1900,459.27835780202,8.260449,,,,85,,,,,,,542642.8,398792.44,1675732.1,1075610.0,919346.6,659913.4,
437,459.2824504470106,3.7814865,,,,,,,,,,,816735.06,2066135.4,1488188.8,1838893.9,1705090.6,1660996.6,
589,459.2906841278746,4.73136,,,,,,,,,,,633860.7,676519.8,772534.2,1010211.6,703987.94,767062.94,
1759,459.2937471699421,8.004331,,,,,,,,,,,51740.945,19702.316,144188.45,0,330848.16,0,
1806,459.29381469874494,8.0748625,,,,,,,,,,,239675.84,61526.96,357809.12,401800.34,3651.8108,343363.16,
1286,459.31162085689385,7.005167,,,,120,,,,,,,1928801.9,2059672.9,2401372.0,2332403.8,2254558.2,1672856.8,
1213,459.3116467327059,6.738505,,,,75,,,,,,,239176.88,216382.64,259957.52,238866.23,247299.98,218824.06,
1164,459.31168082050414,6.568381,,,,28,,,,,,,717223.6,797377.56,914170.5,989746.06,963322.6,762481.7,
1485,459.3116839844033,7.454657,,,,11,,,,,,,230586.83,298903.94,333401.47,316131.0,245077.06,286505.75,
19,460.16682623518454,0.36451682,,,,10,,,,,,,459548.88,1033486.9,955827.6,593948.9,615913.44,654016.44,
900,461.2232793634437,5.8026843,,,,,,,,,,,133653.95,138792.38,154780.36,242980.75,151337.8,127681.48,
1162,461.2234963220911,6.569299,,,,,,,,,,,429876.72,229659.84,486259.4,566156.25,356942.6,294215.47,
1361,461.32727490375026,7.284267,,,,,,,,,,,299694.9,495542.03,601343.44,342199.22,362402.22,216043.16,
1014,463.3066418020935,6.1169305,,,,,,,,,,,332402.8,394669.8,434420.16,448451.0,569472.1,311125.44,
1948,463.30979639320407,8.62334,,,,63,,,,,,,1233099.1,714310.5,3114566.5,1610606.2,2196965.0,1461943.1,
531,465.18944382715523,4.289643,,,,,,,,,,,202176.7,92553.65,210763.58,218779.92,407880.8,179576.7,
1397,469.2259535620645,7.364483,,,,42,,,,,,,886885.0,1277790.1,270345.0,387667.53,245433.58,357940.78,
1476,469.28298818900066,7.4754086,,,,,,,,,,,0,49412.94,0,0,407692.2,0,
1604,469.28329966865095,7.6761384,,,,164,,,,,,,1237166.6,563955.3,5176776.0,3040.7798,918539.06,52630.91,
1739,469.28361445994943,7.825879,,,,,,,,,,,669245.2,122771.05,958478.8,703033.0,0,1467931.4,
1751,469.33194616133636,7.9253516,,,,100,,,,,,,1408899.5,550659.8,961230.0,850290.6,182710.19,108522.92,
770,470.3234914795444,5.39867,,,,50,,,,,,,1.2545861E7,1.2122239E7,1.5343713E7,2.0786826E7,1.6617203E7,1.8269036E7,
660,472.30285041846827,5.0247254,,,,,,,,,,,416651.75,524764.94,647075.3,930531.3,684624.94,723630.4,
765,472.3293144327363,5.3978953,,,,,,,,,,,534862.2,532025.56,671765.25,913384.7,715036.94,799318.75,
1933,472.3638795502663,8.433707,,,,,,,,,,,371753.5,373779.0,328594.16,165112.77,331333.88,392531.5,
1499,473.2820877110441,7.5319633,,,,,,,,,,,3628652.8,3691378.8,5532112.0,83554.48,1.1891237E7,101281.85,
1569,473.28212194336925,7.6643505,,,,184,,,,,,,1.5332272E7,8707393.0,1.2425527E7,1.5732162E7,15514.327,2.1069134E7,
1786,473.2821503779658,8.03199,,,,,,,,,,,146546.22,0,7066.2153,122494.55,0,242003.53,
2032,473.28229404094327,9.858506,,,,,,,,,,,379065.44,322951.47,269769.66,272291.44,290652.38,265086.03,
1260,473.2907269484803,6.9184012,,,,,,,,,,,2193294.5,1815644.2,3359018.8,2536188.5,2543856.5,2343120.8,
1177,473.29075312185523,6.6041884,,,,70,,,,,,,258270.31,260110.2,338836.78,319805.22,339293.8,219829.33,
1130,473.2910289630834,6.480104,,,,,,,,,,,194894.5,212249.88,254120.42,220481.03,273440.97,217391.2,
1244,474.29415391483684,6.9184375,,,,,,,,,,,469823.44,478882.72,886822.4,272759.84,758013.0,309075.2,
788,475.20252589657275,5.4673343,,,,145,,,,,,,237582.53,185841.03,288899.8,312557.4,247930.98,224669.14,
1017,475.20257008388563,6.1285405,,,,7,,,,,,,569277.8,397042.66,573172.25,524809.5,533947.7,428118.62,
1641,475.2887373814612,7.673022,,,,,,,,,,,384534.75,95949.766,334141.72,723373.1,0,1061123.0,
1394,475.30617513272546,7.361051,,,,42,,,,,,,2178932.2,2006845.5,2726095.0,1955209.5,1855012.2,2004721.9,
1294,475.30655784358237,7.0423627,,,,,,,,,,,147563.52,148385.5,127819.47,186192.02,170733.36,118555.1,
1951,475.3094776620007,8.596635,,,,,,,,,,,745444.1,594323.94,1287084.2,1072541.6,1041357.75,850208.56,
939,476.2780498254487,5.8978286,,,,60,,,,,,,1732222.5,2540858.8,2654055.5,2642945.0,2188782.8,2205452.0,
969,476.2781544311111,5.998409,,,,,,,,,,,6035623.0,8608646.0,1.055884E7,9262120.0,7497835.0,8014664.0,
656,477.2130673490764,5.0012016,,,,,,,,,,,265269.28,285689.06,181662.31,239954.44,228933.81,387322.22,
588,477.2152615887126,4.7249684,,,,,,,,,,,26713.404,28286.56,20303.705,26903.732,17604.62,33657.74,
911,477.2180784660079,5.8324227,,,,,,,,,,,586213.56,517946.03,955580.7,1215865.5,917516.0,922471.7,
671,477.2181934232305,5.0874515,,,,33,,,,,,,303029.22,293372.22,456739.5,461659.5,391191.53,323203.78,
953,477.21819988325177,5.9354634,,,,12,,,,,,,3015324.2,2348508.2,2215269.2,3243534.8,1961013.4,1675094.4,
717,477.21837469868206,5.2711215,,,,121,,,,,,,52331.297,96233.5,67064.81,99446.85,74722.836,85133.08,
787,477.21852642021605,5.462029,,,,145,,,,,,,181550.25,164256.6,250319.58,275676.66,253535.0,209400.52,
940,477.2813948640522,5.8978286,,,,60,,,,,,,425771.53,652826.8,695395.6,693418.8,554254.8,575590.94,
1342,477.32203612474063,7.18367,,,,,,,,,,,140745.77,178855.94,206528.6,182780.88,160182.98,101480.58,
1272,477.3221666109,6.965277,,,,4,,,,,,,219591.33,221965.66,296423.25,271774.88,234279.78,198581.98,
1960,477.3254400513824,8.681492,,,,,,,,,,,776700.6,511482.78,1039061.3,819278.2,913138.4,750996.5,
1047,478.2936514148285,6.256841,,,,64,,,,,,,194732.48,338895.16,347739.2,313988.0,271862.97,257089.81,
1084,478.29396657377,6.3612037,,,,,,,,,,,738591.56,1354869.8,1369366.6,1289125.9,975610.94,1090454.0,
562,479.2053078128294,4.5326486,,,,124,,,,,,,4700914.0,2933861.2,4533303.5,4766616.5,7231630.0,4457616.5,
1539,480.2726498762645,7.652279,,,,,,,,,,,177243.12,94799.65,139148.06,3903806.5,3875.856,2463611.0,
1426,480.272942272087,7.3577456,,,,,,,,,,,7084475.5,7778286.5,1.1978458E7,1.5776193E7,227774.86,1.1686676E7,
1327,480.27298422743576,7.1417155,,,,,,,,,,,2031801.6,2526058.8,5278973.0,789415.0,9326713.0,542011.7,
485,481.18448507859426,4.028917,,,,,,,,,,,251531.14,123957.06,312176.06,312975.6,599693.25,215891.05,
270,483.2456505790135,2.8527155,,,,126,,,,,,,169377.56,160470.47,206318.47,255159.06,281043.2,251351.03,
242,483.24565484245244,2.8071632,,,,31,,,,,,,97417.33,91236.125,159759.88,53535.484,58669.31,57600.29,
1976,483.2780033684698,8.796836,,,,,,,,,,,129864.38,288690.3,164863.1,184256.64,58824.51,368840.25,
1804,483.2780640305719,8.091781,,,,,,,,,,,172220.0,554190.75,106183.12,221678.56,190342.19,254749.56,
1012,483.3802130924905,6.1444373,,,,,,,,,,,714012.1,187187.3,411371.3,583441.06,227432.52,653527.2,
864,484.3388186886196,5.705375,,,,67,,,,,,,358730.06,326993.16,405392.34,606839.3,523836.53,499358.3,
832,484.33900583784776,5.6241207,,,,,,,,,,,193425.02,124559.31,306084.8,319083.34,241537.23,236737.16,
1301,485.2784821159691,7.0403647,,,,,,,,,,,1502575.0,128395.914,902511.8,1232147.1,0,2207559.2,
1263,485.27850313655097,6.9624662,,,,,,,,,,,984430.7,375005.66,3422180.5,0,1380248.5,0,
744,486.31843774879366,5.342423,,,,22,,,,,,,680390.1,745064.44,862768.25,1237733.1,904760.7,1048042.9,
506,487.2773696654926,4.1194367,,,,83,,,,,,,335937.94,906879.6,508964.06,865955.0,929653.44,730822.9,
1467,487.3061968783897,7.445038,,,,30,,,,,,,417093.8,315245.47,793188.56,559343.5,529373.2,352034.75,
1696,487.30870539736014,7.7345886,,,,,,,,,,,177108.98,243602.31,319979.2,217472.06,197665.62,116413.86,
52,488.16162188934504,0.38026986,,,,10,,,,,,,274973.97,1109915.8,903113.5,645478.2,667403.8,680035.7,
1070,489.2182593445755,6.318025,,,,123,,,,,,,559498.5,192543.12,478676.62,575266.4,217040.55,170748.5,
1104,489.21839535257794,6.419478,,,,32,,,,,,,6.5412428E7,5.405995E7,7.299044E7,7.2479944E7,6.1836428E7,5.521942E7,
1018,489.2184020078336,6.12945,,,,7,,,,,,,360043.75,325762.12,327521.66,357389.97,311319.72,282541.47,
1075,490.22170196004186,6.3522797,,,,,,,,,,,193969.25,59038.457,1.0788405E7,176370.56,83110.12,7406193.5,
1315,490.33024137547187,7.133248,,,,43,,,,,,,831066.56,491525.9,334038.72,640873.7,376595.4,630965.5,
600,491.14799028037584,4.7833357,,,,14,,,,,,,2712356.0,2289638.8,1567959.9,2742678.0,1738903.0,5093109.0,
764,491.1975701184986,5.3763804,,,,159,,,,,,,671712.0,703119.3,659264.25,676801.06,610939.6,724182.56,
791,491.1976875729565,5.4355507,,,,145,,,,,,,254815.44,283165.66,308725.97,313686.34,375875.3,336910.03,
827,491.197771733234,5.5965977,,,,93,,,,,,,144700.64,92807.19,150309.03,146720.25,126489.16,85540.086,
1101,491.2243996970503,6.4203925,,,,,,,,,,,4163238.8,3514336.8,4634728.5,4543850.5,3903123.8,3558378.2,
