"MetaboAnalyst_ID","X2024_NEG_CC_1_Run21.mzML","X2024_NEG_CC_2_Run48.mzML","X2024_NEG_CC_3_Run62.mzML","X2024_NEG_CC.Nam_1_Run33.mzML","X2024_NEG_CC.Nam_2_Run45.mzML","X2024_NEG_CC.Nam_3_Run68.mzML","shared_name"
"459/122.9758mz/9.0min",1.88965195826532,1.78712554417768,1.80608205620726,1.81421059992372,1.85679698395087,1.74470327696395,"459"
"462/465.2676mz/9.01min",2.12032573836175,2.07043471230312,2.05593992574837,2.07058332809847,2.09940828603972,2.02270669351777,"462"
"465/856.6885mz/9.02min",1.99650167981539,2.24777435280456,2.39073004505687,2.40354631255621,2.27444246684266,2.08451143018515,"465"
"466/873.6787mz/9.07min",2.42425520536223,2.19519634377594,2.35638009884909,2.37626144486729,2.28505979480348,2.32968098160317,"466"
"468/621.485mz/9.2min",2.60875722646159,2.414183458815,2.47721297208623,2.51256487521182,2.42732950220693,2.52531023266865,"468"
"469/604.495mz/9.21min",2.2841039428046,2.1959736623896,2.23825527750191,2.23780904585798,2.17500558204717,2.2776931787996,"469"
"471/573.485mz/9.31min",2.54395107063873,2.29182759532948,2.44245140548599,2.40306768081803,2.28436345530266,2.4426794143648,"471"
"472/556.4948mz/9.31min",2.28780504293756,2.11099208619184,2.22252751185117,2.20106818654167,2.06734839826929,2.22490528851052,"472"
"473/618.5105mz/9.37min",2.68085051705822,2.57202520195657,2.59936637357703,2.46386708459221,2.43456596100483,2.56466275763365,"473"
"474/635.5007mz/9.37min",2.68077330929228,2.57719036157317,2.56718451154524,2.51715298324722,2.47889240855134,2.53598005550336,"474"
"477/467.2833mz/9.44min",2.105591191765,1.68527947683161,1.7756893886727,1.91586173131546,1.8152992801797,1.96375457514001,"477"
"485/649.5164mz/9.69min",2.33991320475154,1.9619353530753,2.13138795109061,2.12379506934205,1.93982573129675,2.17043057544825,"485"
"486/632.5262mz/9.7min",2.32253701821117,2.10644168482527,2.20443061656153,2.18823646331859,2.08405450877034,2.28601430228334,"486"
"487/683.5945mz/9.81min",2.20785358935213,1.85513781426734,2.06097761904781,2.00513282702616,1.8165679108828,2.04619485848241,"487"
"488/666.6045mz/9.81min",2.23236960174546,1.97125104885592,2.12979689637529,2.03520125836711,1.92360343923094,2.13107978884894,"488"
"489/646.5419mz/9.9min",2.74118954633095,2.60474170792181,2.63808032445191,2.51768836743604,2.47490253650906,2.62412823279828,"489"
"490/663.5321mz/9.91min",2.45241888288316,2.22519028488684,2.26892696331245,2.17559800003279,2.12637204587684,2.23229094356029,"490"
"491/89.0244mz/10.0min",2.18076017662408,2.18049608007911,2.31253152630267,2.35916843100471,2.73899709414425,2.26410035312537,"491"
"494/112.9857mz/10.14min",2.06825645399113,2.23844952664326,2.04277298162641,2.1455986163013,2.06037564951865,2.07835055888279,"494"
"497/144.9235mz/10.21min",2.48315289084152,2.50062079863683,2.54828958458276,2.53923466353151,2.60115186426969,2.44851659647784,"497"
"500/100.9337mz/10.21min",2.2884260914532,2.16319823795268,2.31115011960651,2.21379470870117,2.39949054462513,2.43310647902999,"500"
"502/115.9208mz/10.22min",2.77755925603045,2.82753097140788,2.7868526984192,2.81533092027185,2.8638724256823,2.75705028883142,"502"
"503/116.9209mz/10.23min",1.81394298593523,1.87414970910596,1.45641490138559,1.85434364126367,1.86371911260568,1.80617278410456,"503"
"504/662.4769mz/10.24min",2.67074614021113,2.00806764926962,2.50289188971665,1.91169239262488,1.7255000589085,1.99409221534592,"504"
"505/163.9861mz/10.25min",2.02313404598529,2.20017890663375,2.10405790750784,2.00877805298814,2.05940497584196,2.03470917211225,"505"
"507/112.9857mz/10.27min",2.5819962824493,2.56576242430426,2.71414859009298,2.56510353251604,2.73759327740796,2.5410930820686,"507"
"509/248.9604mz/10.27min",1.81068202121233,1.82677895336372,1.79593835651306,1.81659182616013,1.85639248374049,1.75264022497945,"509"
"518/606.4143mz/10.29min",2.90120614418113,2.54891441141237,2.75641805481148,2.38291768664583,2.26242111719042,2.57075516019039,"518"
"519/660.4613mz/10.29min",2.22277806961612,1.78006427114332,2.05176838832602,1.52978483151407,1.42681028319531,1.7984565015636,"519"
"520/116.9286mz/10.36min",2.39974491861897,2.39019323011357,2.3983759921291,2.39039930870929,2.4114000663761,2.37605017333633,"520"
"524/132.8679mz/10.47min",2.05648101903036,2.01991510021658,2.07420342062323,2.06715217574237,1.824525106164,2.04987659179345,"524"
"528/195.8109mz/10.48min",1.82565055917215,1.84931446825877,1.91462025994201,1.7686657730036,1.85868621468115,1.93087166235523,"528"
"529/197.808mz/10.48min",1.95892201161945,1.95157570673193,2.04030486927376,1.86435301391383,1.96782099762746,2.04871064837328,"529"
"531/187.861mz/10.49min",2.12526597952169,2.08932323157754,2.16337963403652,2.23064925236784,2.1200525951777,2.09957878173555,"531"
"532/189.858mz/10.49min",1.76578825799996,1.82652483098728,1.88196168640186,2.01339723545512,1.85919285437602,1.69498987219132,"532"
"533/214.88mz/10.52min",2.61405584652025,2.58019024801746,2.63283499173224,2.73693879193222,2.62424559013819,2.59061809005317,"533"
"534/216.8768mz/10.52min",2.09265549615662,1.98110422687293,2.028916020267,2.22056892802829,2.00712200312857,1.9824592320112,"534"
"535/243.8993mz/10.52min",3.03464579236145,3.0462530158572,3.07896005221299,3.09941184014893,3.04757169702077,3.06525132715693,"535"
"536/245.8948mz/10.52min",2.61562615418907,2.62796624572692,2.64311963267034,2.6847737888594,2.61042983083119,2.63791971005886,"536"
"538/241.899mz/10.54min",2.92001394732866,2.89850465817082,2.91173273564911,3.10347646365978,2.90979431653976,2.89946151105132,"538"
"539/195.906mz/10.54min",2.08783407485736,2.08608717855321,2.02177830221416,2.18236412349699,2.10382202193841,2.07733671216895,"539"
"540/163.9861mz/10.59min",2.50064512181274,2.51965781165313,2.60378119456614,2.47898963054335,2.5045580808632,2.56906992051512,"540"
"541/328.9796mz/10.59min",1.9563243532303,1.8753627813913,1.90969030348682,1.93669681370673,1.92516996663049,1.90333942399527,"541"
"542/96.9601mz/10.63min",3.17065512327862,2.32687765106714,2.64876180937986,2.60116490843185,2.60237225231033,2.6213613710663,"542"
