row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_neg_20210511_Run103.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_neg_20210511_Run47.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_neg_20210511_Run213.mzML Peak area,NEG_TJGIp2_1_Run53.mzML Peak area,NEG_TJGIp2_3_Run192.mzML Peak area,NEG_TJGIp2_2_Run121.mzML Peak area,
1309,606.377686130981,7.1148777,,,,,,,,,,,3312614.2,2588459.8,3094141.5,3567861.2,4235880.5,3088935.5,
1872,607.3610173652904,8.157338,,,,,,,,,,,26563.512,70337.05,854968.1,29372.365,2050938.2,218338.03,
998,608.4029946194872,6.0684986,,,,55,,,,,,,1.0834232E7,7330395.5,7507472.0,9110040.0,9441081.0,1.0093938E7,
927,608.4030722649075,5.8652034,,,,34,,,,,,,2.6200714E7,2.0523094E7,2.0920232E7,2.5611192E7,2.5975264E7,2.161448E7,
541,610.2999197728665,4.3538914,,,,95,,,,,,,2134483.0,1805935.9,1198246.4,2101610.5,3036540.5,1686725.4,
738,610.382159038535,5.3210893,,,,107,,,,,,,514152.28,251767.53,339144.53,387327.25,447268.56,488772.44,
774,610.3822248308785,5.4202,,,,69,,,,,,,2272078.0,1518037.6,1756334.2,1998653.8,2169693.8,2223355.8,
923,610.4086401545575,5.866981,,,,,,,,,,,1911990.8,1472469.6,1469516.0,1822218.8,1841445.5,1519059.1,
736,611.3854698814504,5.3386817,,,,,,,,,,,145996.66,114500.04,80161.164,111278.62,132100.11,148984.69,
747,612.3614937030239,5.346311,,,,22,,,,,,,584301.6,392719.25,410026.1,482171.44,545439.75,564235.5,
673,612.3616241076403,5.09018,,,,33,,,,,,,66810.09,33706.67,35256.734,43727.9,55679.45,50769.805,
713,612.3627606078028,5.253223,,,,13,,,,,,,392163.44,296903.06,296135.28,373699.47,351819.6,389641.34,
708,612.3976530202168,5.247808,,,,13,,,,,,,1677731.2,1645462.2,428559.34,3605717.0,2286361.0,3086413.5,
1699,612.4114729140802,7.741407,,,,,,,,,,,738341.25,501343.56,730257.6,951175.0,1295693.6,914522.75,
625,614.3769761803386,4.870217,,,,,,,,,,,174577.61,188150.81,46695.926,451991.1,259617.45,354607.97,
1668,615.3663037670811,7.6828184,,,,,,,,,,,56477.875,0,528911.7,0,394189.97,652068.7,
805,616.3484456541104,5.514281,,,,61,,,,,,,6730120.0,1.0149331E7,4175207.5,1.1474235E7,5761075.0,7217722.5,
1154,616.4065361203428,6.5513663,,,,114,,,,,,,2314688.5,1956149.0,1574810.0,1393578.0,1743421.1,1431782.9,
1317,617.3576722390762,7.183969,,,,,,,,,,,505264.22,377266.53,83384.266,162975.34,0,526596.06,
968,618.3297093016223,5.983263,,,,115,,,,,,,461375.2,426824.94,514022.62,417851.84,513328.66,584268.3,
1490,618.3646989025171,7.4780855,,,,,,,,,,,392075.03,0,864895.8,0,1076208.0,977965.0,
1233,618.3647618407568,6.7860465,,,,,,,,,,,60313.457,141358.73,76940.34,259207.53,53592.164,162957.72,
1525,618.3654297984474,7.599167,,,,,,,,,,,354832.0,1317329.1,188877.31,2142983.0,0,17904.922,
1912,619.3615035050193,8.244679,,,,,,,,,,,2470144.8,5350003.5,613447.3,5189692.5,280618.75,354401.5,
2077,619.361555738852,10.186322,,,,,,,,,,,73369.76,470763.0,110670.92,358191.2,113107.266,168268.98,
1840,619.3615717367567,8.153226,,,,103,,,,,,,1.1078353E7,1159252.0,1.2752186E7,1366629.2,2668649.8,1.7299318E7,
1760,619.3616135587413,7.935817,,,,,,,,,,,0,3484.0537,3200855.5,14210.202,7035894.5,1717758.4,
573,620.3208163228627,4.6095643,,,,,,,,,,,533027.7,496052.7,333763.78,363034.75,394025.72,421728.62,
1008,620.4026090984379,6.0868106,,,,24,,,,,,,1034580.5,718888.56,824460.9,822836.44,853064.5,875763.56,
963,620.4026654242907,5.969019,,,,115,,,,,,,670757.6,452656.75,556851.56,521591.53,670976.8,666230.9,
1744,621.3407017609176,7.8904533,,,,,,,,,,,414059.56,895079.4,112445.47,1891751.8,45224.414,115191.94,
1478,621.3407926483897,7.491928,,,,,,,,,,,0,0,147465.92,0,1968454.2,28267.387,
1574,621.3408208125478,7.675382,,,,164,,,,,,,1058932.2,39871.06,697411.75,25126.852,884861.1,2766373.0,
1836,621.3678337639122,8.157704,,,,,,,,,,,691170.44,71016.49,929862.06,97050.43,125833.51,1274597.0,
1985,621.4059182854511,8.9041395,,,,113,,,,,,,1735071.4,2707938.0,3075560.0,1494750.0,963229.0,1492144.2,
1971,621.405999651724,8.756761,,,,102,,,,,,,205673.48,292559.8,384570.2,211691.5,122359.18,174449.44,
1209,622.3725755709637,6.715177,,,,,,,,,,,5025430.5,4820887.0,4543695.5,6157382.0,7753904.0,5037370.5,
992,622.4185512831472,6.0642085,,,,55,,,,,,,1059534.6,668826.1,678727.5,973226.1,1032661.8,1130519.4,
1051,622.4186044714112,6.2587204,,,,64,,,,,,,6.824953E7,5.123247E7,5.324406E7,6.1185332E7,5.8298924E7,6.191387E7,
1986,623.40299494833,8.905049,,,,113,,,,,,,1115713.4,1746572.0,2009481.5,961693.7,597151.1,956402.06,
841,624.3975764228608,5.656565,,,,36,,,,,,,362801.9,215683.72,240942.78,313501.75,327554.03,323934.28,
922,624.3977403672835,5.8598228,,,,34,,,,,,,2258261.5,1723041.9,1739976.4,2290659.2,2206440.5,1894509.0,
879,624.3978335630779,5.756048,,,,29,,,,,,,1151286.0,796999.2,801113.94,984301.6,877751.4,731964.0,
810,624.3978381387701,5.515351,,,,61,,,,,,,115466.336,62765.523,78433.19,85937.875,102663.445,102432.164,
1045,625.427581736485,6.259602,,,,,,,,,,,801838.1,592218.2,625799.3,724186.4,686766.56,722375.4,
807,626.3771557707065,5.514281,,,,61,,,,,,,7856132.5,5578707.0,5600098.0,7139400.0,7074997.0,7689558.5,
542,628.3105627663987,4.3538914,,,,95,,,,,,,602475.2,491085.03,318826.25,561489.25,858647.0,450614.7,
779,628.3483557160529,5.4391294,,,,,,,,,,,337944.38,504170.4,212179.88,494723.38,243931.5,271952.22,
1366,629.4019653639194,7.339766,,,,,,,,,,,438088.2,792731.56,297368.47,821461.1,561548.2,628383.94,
1022,630.3633452106742,6.1539707,,,,,,,,,,,149608.61,289065.0,105556.57,301165.84,154472.75,213427.12,
949,630.363943687763,5.9293723,,,,12,,,,,,,484188.88,587013.9,331144.47,701871.1,439790.53,491395.62,
853,630.3641343132007,5.6873055,,,,56,,,,,,,2.100264E7,3.617812E7,1.538294E7,3.983325E7,1.8319698E7,1.8531986E7,
723,632.3433522695232,5.279839,,,,17,,,,,,,892412.5,1678264.6,766870.44,1989727.0,1103286.2,976067.8,
692,632.343509411579,5.1754622,,,,80,,,,,,,1039899.9,1632379.5,641897.56,2000816.1,1077635.1,1281478.4,
1952,632.401430308548,8.605337,,,,141,,,,,,,578622.25,621944.3,345730.5,445772.16,359670.7,507205.97,
1065,632.4016999546617,6.2968783,,,,148,,,,,,,2424718.0,1750748.0,1087767.1,1746625.9,2451420.5,1613964.5,
1063,633.4048344511313,6.295099,,,,,,,,,,,849264.94,611449.3,382905.4,610057.56,863453.9,580465.94,
1321,634.3723927025734,7.1160183,,,,,,,,,,,5578353.5,8800828.0,4839024.0,3537270.5,55493.63,2235897.8,
1139,634.3724273661662,6.5267873,,,,,,,,,,,500195.8,0,212755.36,0,4347030.5,426217.94,
1376,634.3724873589989,7.2765546,,,,,,,,,,,60236.367,3487213.8,139008.97,1.3806644E7,38031.836,199224.42,
1291,634.372591616641,7.0360756,,,,,,,,,,,2085677.9,1923868.5,1704861.0,0,100958.055,7243487.0,
2114,634.373023671863,10.491548,,,,,,,,,,,0,0,0,0,437811.3,0,
1159,635.377989984902,6.557386,,,,,,,,,,,220865.06,39263.89,365635.9,21585.178,722312.1,66340.695,
547,636.3157212238344,4.38557,,,,,,,,,,,412591.34,386241.53,242021.81,288064.12,360431.75,339882.56,
1405,636.3517411136729,7.420933,,,,,,,,,,,99703.914,0,38868.496,0,1171798.9,210709.64,
1105,636.4341046127473,6.419478,,,,32,,,,,,,8323009.5,6175088.0,6329788.0,7690046.0,6993780.5,7967166.5,
2010,636.520965532012,9.263809,,,,,,,,,,,334705.97,281983.0,304911.66,242069.45,148160.4,244278.95,
1100,637.4372546179385,6.4203777,,,,,,,,,,,3025652.5,2308613.0,2308845.5,2782872.8,2520854.0,2908849.2,
780,638.3771985056824,5.4417872,,,,,,,,,,,502123.56,301818.47,333936.28,435258.12,336538.5,475165.47,
928,638.4135186859402,5.86524,,,,34,,,,,,,308713.1,230516.52,204287.66,313447.66,317696.94,256657.06,
982,638.4135723816045,6.035155,,,,18,,,,,,,1332002.8,827015.1,993661.94,1052192.9,1171837.5,1139297.1,
2020,638.5368260907921,9.546677,,,,,,,,,,,997339.94,1055245.8,906112.94,896131.5,562103.0,916423.75,
863,640.392756807483,5.7036138,,,,56,,,,,,,9.584461E7,7.290054E7,7.179397E7,8.99777E7,8.569029E7,8.5096456E7,
1025,640.3929249650349,6.1605854,,,,82,,,,,,,644552.7,446537.03,344148.72,626127.56,475132.56,886244.4,
946,640.3929724385933,5.92518,,,,12,,,,,,,1172251.6,735764.44,920058.6,1122843.0,1216377.2,1370208.9,
728,642.372337928318,5.282461,,,,17,,,,,,,964276.4,628002.2,705213.9,887994.8,938861.3,1015221.94,
693,642.3725753670798,5.1754622,,,,80,,,,,,,580878.44,403681.47,471255.88,554316.3,588671.4,597843.4,
1702,643.3616308492342,7.7195687,,,,25,,,,,,,4854345.5,2774341.0,5110539.0,2860123.5,2759488.0,9529550.0,
1609,643.3617551319325,7.6827016,,,,146,,,,,,,3802704.8,20299.17,8292466.0,23498.281,5508733.0,1.1593453E7,
2038,643.3620538203622,10.135073,,,,,,,,,,,0,71714.31,7207.2393,67025.64,565239.3,58306.805,
2034,643.3620565451125,9.882962,,,,,,,,,,,3357.4453,15998.146,8320.96,150605.97,154843.48,258818.84,
800,643.367371756749,5.4953923,,,,61,,,,,,,1680273.0,2703868.5,1026887.2,3075543.8,1496140.1,1893227.1,
931,644.3799007192926,5.87232,,,,34,,,,,,,9694601.0,1.5546463E7,7049884.0,1.8313516E7,9038618.0,8558901.0,
1006,644.3799291910085,6.078158,,,,55,,,,,,,9291922.0,1.3090774E7,6330532.5,1.4054533E7,8553128.0,8841314.0,
1878,645.3773134810058,8.144057,,,,103,,,,,,,456094.62,0,892435.94,0,379213.38,1030981.9,
1780,645.3882729662321,8.026636,,,,,,,,,,,173454.62,568160.56,4057.3804,142234.78,0,273851.78,
796,646.3587499813369,5.4789524,,,,145,,,,,,,1485345.0,2243595.0,921928.1,2552587.8,1244772.0,1568586.4,
739,646.3590313699779,5.3219743,,,,107,,,,,,,687359.4,1190668.2,408376.4,1410978.4,628878.75,634724.6,
1099,646.3725701215843,6.4132977,,,,32,,,,,,,161796.89,226927.38,211063.08,218524.83,189845.52,269072.28,
1185,646.3772540161121,6.64283,,,,101,,,,,,,156950.9,193782.34,308433.44,270913.75,265951.1,288287.38,
1587,649.3356080253661,7.6803336,,,,146,,,,,,,2346320.5,44753.605,1101275.5,161697.06,581497.5,4349973.5,
1441,649.3356125726976,7.460451,,,,,,,,,,,3319.9727,0,540274.56,0,4986280.0,897075.94,
1492,650.3674844816933,7.4480343,,,,,,,,,,,1099225.9,1030046.75,416679.0,1239223.9,2428942.8,642507.44,
2086,650.3676405284066,10.250768,,,,,,,,,,,1886499.9,4562428.0,755515.56,5760887.5,0,900602.2,
1659,650.3676791332438,7.6640816,,,,,,,,,,,14407.385,183768.48,8485112.0,217301.06,2.2313634E7,35935.496,
1375,650.3677002609536,7.355311,,,,,,,,,,,764616.06,0,1071164.5,3634.1658,1398163.8,1560803.0,
1868,650.3683281169484,8.125378,,,,,,,,,,,9189989.0,18476.52,2736484.5,3536.3813,1519472.8,1.5248664E7,
1152,652.3836357063459,6.5486617,,,,114,,,,,,,1379263.0,1801748.0,791075.2,1324400.5,727111.2,677246.4,
924,654.4084907091054,5.8643036,,,,34,,,,,,,2.8120866E7,2.1954814E7,2.356233E7,2.7941384E7,2.784159E7,2.4392212E7,
1001,654.4086181102691,6.0720067,,,,55,,,,,,,1.2849202E7,8920090.0,9144639.0,1.1268859E7,1.1583291E7,1.2038638E7,
1357,655.4428312761448,7.260772,,,,77,,,,,,,1416461.2,1089387.9,2372390.8,1260975.4,955711.6,742340.8,
2017,655.5269496256233,9.546693,,,,,,,,,,,357417.03,831795.4,496197.2,342920.38,111656.82,327247.34,
735,656.387993044616,5.3184114,,,,107,,,,,,,696278.6,350929.4,433474.7,444648.12,592951.0,654486.75,
790,656.3883994077532,5.470629,,,,145,,,,,,,1374774.8,944936.5,1087806.9,1250679.2,1306308.0,1322275.5,
846,657.3827521076679,5.6701984,,,,56,,,,,,,4799481.5,8685581.0,3606318.0,9617797.0,4485907.5,4555176.5,
1988,657.385159835172,8.9115,,,,,,,,,,,88254.24,337619.66,85091.72,188964.81,3618.481,83863.57,
1191,658.3953937580748,6.662771,,,,74,,,,,,,2223720.2,2135897.2,1656162.4,2782691.2,1619195.5,2060716.9,
1054,658.3958104906712,6.2643642,,,,64,,,,,,,2.87823E7,4.3571972E7,2.1531924E7,4.4659076E7,2.4598248E7,2.8099372E7,
994,658.3964016920429,6.0650806,,,,55,,,,,,,689682.6,815798.4,401824.62,1134419.2,701297.1,802275.4,
724,659.3623779808529,5.2807355,,,,,,,,,,,223139.97,405034.28,139769.62,513719.03,269312.5,298122.28,
689,659.362510961449,5.1745296,,,,,,,,,,,267008.7,455641.78,155349.86,563041.4,270253.66,349325.56,
1754,659.3939574616571,7.9226737,,,,,,,,,,,30413.25,34466.7,180584.61,38651.707,76780.56,27969.285,
877,660.3737249358111,5.755152,,,,29,,,,,,,323390.94,447338.22,236080.58,560447.75,251530.45,153249.97,
915,660.3742216255661,5.8562717,,,,34,,,,,,,587348.25,959510.9,343069.88,1162314.8,451994.9,233895.61,
809,660.3748834565287,5.5162406,,,,61,,,,,,,208073.44,320066.0,124528.37,399351.6,196278.03,276540.0,
1055,660.3936781310864,6.264381,,,,64,,,,,,,1.0452128E7,1.5729547E7,7810620.5,1.5789227E7,8728077.0,9810276.0,
1336,662.4044387606706,7.1486154,,,,,,,,,,,660393.4,652977.06,1281344.1,682296.6,765157.56,781437.4,
1155,662.4123921964913,6.5540466,,,,114,,,,,,,3941526.2,3372355.8,2735808.8,2500923.2,3051375.2,2514649.5,
1745,663.2608110145969,7.978537,,,,,,,,,,,0,0,2016654.8,0,6810555.0,2316388.8,
1891,663.2609113553459,8.134651,,,,162,,,,,,,7185621.0,4613372.5,3069574.5,5950009.0,1030047.75,9444607.0,
1799,663.2609454289832,8.093789,,,,,,,,,,,5579592.5,46531.992,6404444.5,13356.637,2131414.8,6119611.0,
1820,663.3804058839827,8.135929,,,,,,,,,,,85929.94,391689.06,362656.66,184195.44,89957.55,81370.91,
883,663.4073646846217,5.752848,,,,,,,,,,,127068.0,72191.51,134918.98,96779.75,285184.3,177196.56,
1267,664.4198324512575,6.941623,,,,176,,,,,,,4196878.5,3596586.5,2701675.0,4100026.8,5333772.0,3842459.2,
1238,666.3627091272317,6.860239,,,,,,,,,,,669199.56,0,674113.3,0,1291984.8,1092521.2,
1270,666.362739860438,6.919317,,,,,,,,,,,836239.3,1030494.2,240348.69,1247871.4,46709.977,612608.1,
959,666.4085467942349,5.9672337,,,,115,,,,,,,872431.4,641512.94,689870.94,734598.7,766584.94,857945.25,
1009,666.4085706783383,6.087705,,,,24,,,,,,,1258609.0,859777.06,1042836.3,1055819.5,1132349.9,1093064.5,
995,668.4240819400042,6.0650806,,,,55,,,,,,,1228708.2,764579.4,803421.9,1146490.8,1133335.1,1277291.9,
1052,668.4242823863711,6.2617226,,,,64,,,,,,,8.483749E7,6.449881E7,6.659003E7,7.641982E7,7.40286E7,7.924575E7,
2054,669.450539956859,10.2054615,,,,,,,,,,,6990.0815,86944.055,196536.38,217408.6,1528583.0,1142430.1,
842,670.4033625369975,5.6565895,,,,36,,,,,,,426167.78,313484.2,298080.1,449009.75,378393.66,438318.5,
876,670.4034922106503,5.754326,,,,29,,,,,,,554704.3,390150.38,417269.12,500418.5,439972.3,338129.7,
808,670.4036353767841,5.514281,,,,61,,,,,,,457774.3,109027.5,299341.88,157792.5,323717.84,282059.0,
1781,671.3970754240914,8.030759,,,,,,,,,,,55951.137,98836.55,256869.95,66935.086,58211.453,50189.367,
1010,671.3987677910626,6.024944,,,,2,,,,,,,1788937.0,1168939.2,513782.03,3342543.5,665763.75,1402724.2,
932,671.39900638285,5.874129,,,,34,,,,,,,2693854.5,4422261.5,1920753.2,5107723.5,2487100.5,3241790.8,
1046,671.4327866998653,6.25691,,,,,,,,,,,1225531.0,786337.75,902400.0,1135763.2,1087896.4,1025035.9,
1645,671.4658053745068,7.6866136,,,,146,,,,,,,7738946.5,5531414.0,2017222.1,7954144.0,7709869.5,4057193.2,
1749,671.4659456270975,7.9077797,,,,,,,,,,,5719608.0,3140148.0,1328254.1,6879841.0,1.0387955E7,3452159.5,
1894,671.4659583087416,8.123322,,,,90,,,,,,,2.014615E7,4130094.0,1973498.1,1.1958268E7,7384185.0,9438744.0,
2065,671.4660881378126,10.21329,,,,20,,,,,,,1.1041397E7,2.1611466E7,4090642.5,3.0655748E7,8872847.0,1.3561211E7,
1782,672.3999611344885,8.029521,,,,,,,,,,,10625.23,23518.059,81399.99,14423.751,3337.605,0,
811,672.4060263623586,5.5193086,,,,61,,,,,,,128944.23,135839.67,154098.9,156514.56,118098.68,222904.92,
1112,672.411215757338,6.4301376,,,,32,,,,,,,1.6309608E7,2.054045E7,1.2099458E7,2.1752422E7,1.232836E7,1.4151684E7,
1849,672.4692750774958,8.131196,,,,,,,,,,,2586080.8,1193770.1,802367.8,3495178.0,3140002.0,3884551.5,
1813,673.4092001326868,8.128923,,,,105,,,,,,,517968.84,1152855.4,2466198.0,644384.06,509923.2,713026.6,
1493,674.367514027129,7.4507165,,,,,,,,,,,520108.9,377237.62,496680.75,239844.52,133166.78,1360673.8,
1531,674.3675912385008,7.607202,,,,,,,,,,,185076.38,1233257.6,70959.38,1449064.4,0,108464.28,
975,674.3896579756637,6.0163674,,,,18,,,,,,,680094.3,1098096.4,419351.3,1180437.9,692229.9,725245.4,
1814,675.4064830712982,8.129033,,,,105,,,,,,,172027.45,381287.1,855322.44,204621.6,161388.69,222180.45,
1505,679.2553182988166,7.5112114,,,,,,,,,,,1734340.1,0,567177.56,0,992918.44,3283061.5,
1414,679.2553376241101,7.431235,,,,,,,,,,,173194.75,0,608253.3,0,3988581.8,951833.3,
1529,679.2554317221256,7.598595,,,,170,,,,,,,2654316.8,4635598.0,49628.28,4611165.5,59079.418,1096246.1,
1896,679.2555233496718,8.130978,,,,162,,,,,,,351640.12,344791.88,110793.66,440752.44,3741.9365,121999.55,
1108,682.4395714554513,6.4212704,,,,32,,,,,,,6481598.0,5293052.0,5406162.0,6029545.5,6044835.5,6043283.0,
925,684.419109382303,5.864302,,,,34,,,,,,,573005.3,389934.0,439074.4,540945.1,587024.4,467646.28,
851,684.4191526978097,5.681908,,,,56,,,,,,,1368847.6,110804.8,693737.8,127891.54,634438.5,609376.5,
981,684.4196927889043,6.034265,,,,18,,,,,,,943781.2,570619.8,698076.2,776726.3,858721.6,844693.3,
1053,685.4139711921379,6.2641654,,,,64,,,,,,,6762542.5,1.0322803E7,4878049.0,1.0743215E7,6058986.5,6828983.5,
1198,685.4143034781673,6.67906,,,,74,,,,,,,286671.2,305731.03,158315.25,420018.06,192500.95,292786.84,
997,685.4185540271311,6.049049,,,,,,,,,,,502661.28,397233.6,137172.16,478574.38,449481.4,520028.03,
1174,686.4264535579115,6.5962853,,,,70,,,,,,,1548993.1,1642888.1,808293.06,2276909.0,1209872.4,1382890.6,
1530,687.2606944533962,7.6703634,,,,,,,,,,,400448.53,55606.867,850677.7,0,517176.75,1766060.4,
1930,687.4603449151315,8.419928,,,,,,,,,,,27252.416,0,578143.06,0,815601.94,1072004.9,
1967,687.4604301832729,8.743924,,,,,,,,,,,228435.33,0,549253.94,0,536883.5,735815.1,
1991,687.4605062492451,8.924612,,,,,,,,,,,366946.53,0,1216211.8,260989.38,440296.28,1743573.4,
1867,687.4605387421789,8.140547,,,,,,,,,,,0,34620.062,584795.25,26973.49,1063841.2,0,
2068,687.4605900777623,10.215978,,,,20,,,,,,,566866.56,2310462.0,650934.94,2690915.5,296756.16,846875.7,
2009,687.4607259853288,9.272417,,,,,,,,,,,336847.53,6691.496,403066.25,453399.84,310468.78,513924.3,
1189,688.4210715932068,6.647489,,,,,,,,,,,670335.06,732882.5,709499.44,1632171.1,659407.2,711148.3,
1172,688.4216440401811,6.590877,,,,70,,,,,,,791108.5,829135.1,561992.5,1648988.0,644777.8,813050.3,
1330,690.3987706438268,7.087804,,,,,,,,,,,89402.54,1731390.4,79374.97,1813933.5,0,152593.72,
1050,690.4045553489036,6.266153,,,,,,,,,,,326790.47,201375.78,314795.22,203061.55,245489.98,121022.96,
1703,692.3782169896426,7.7140465,,,,25,,,,,,,2979241.5,1493191.2,803078.44,2255675.5,411716.22,2459962.8,
1551,692.3784014570871,7.6455092,,,,,,,,,,,1406211.0,328474.78,1583198.0,348169.03,622079.94,4631474.0,
1496,692.3785300475007,7.482229,,,,,,,,,,,88374.7,0,951231.7,0,2676651.8,157435.88,
1498,694.4299923012169,7.4832416,,,,168,,,,,,,2205707.8,2104475.0,1952159.4,2492291.8,2889310.0,2506438.8,
1497,695.4331937307326,7.4823494,,,,168,,,,,,,777316.06,754556.2,690672.44,877654.06,1075839.5,883711.5,
1646,695.4655692404863,7.6866136,,,,146,,,,,,,6445313.5,5589423.0,1562708.0,7334297.5,1246523.1,5219145.0,
2062,695.4656849956874,10.211541,,,,20,,,,,,,1028771.1,5094508.5,1338162.1,5579163.0,8878301.0,4978527.5,
1750,695.4656929937345,7.897184,,,,,,,,,,,2469872.5,2669894.2,393214.4,5430502.0,2178820.0,420499.12,
1895,695.4657411687825,8.124142,,,,90,,,,,,,1967537.9,7677358.0,2524009.0,1.6239772E7,421194.78,8058640.5,
917,698.4340854835303,5.865193,,,,,,,,,,,540713.7,8310.758,280841.84,8339.792,186034.28,55753.84,
993,698.4348383768014,6.0658956,,,,,,,,,,,304153.28,48417.54,160786.0,72795.984,183807.14,138041.5,
1040,698.4357731193278,6.1889014,,,,,,,,,,,196773.62,43586.254,67366.01,90778.63,111762.95,33673.367,
2008,698.6302921219325,9.263473,,,,,,,,,,,731408.6,962919.06,1009532.9,517489.44,653871.5,866413.06,
1907,699.3933421900811,8.269381,,,,,,,,,,,417234.97,366911.28,1004891.1,161890.69,297406.16,325988.34,
1888,699.3942500825882,8.160874,,,,,,,,,,,103712.85,267416.44,554607.94,132119.86,137015.4,98052.28,
1102,699.4297521141842,6.4177556,,,,32,,,,,,,4081461.5,5414786.0,2984815.2,5618973.5,3248703.5,3635700.5,
2071,699.4960890544584,10.2150755,,,,20,,,,,,,797242.75,758255.25,440144.6,1640486.4,1223512.2,555397.5,
1889,701.3908851135584,8.161703,,,,,,,,,,,127436.09,241704.19,561390.06,131509.2,125928.11,116313.98,
845,708.3797799805492,5.664744,,,,56,,,,,,,1672482.4,1594099.8,1520214.4,1651616.4,1480692.2,1314945.6,
1989,711.4605650969493,8.925226,,,,,,,,,,,87266.73,334136.38,74215.7,360255.22,64912.363,196037.16,
2069,711.4605772243916,10.215984,,,,20,,,,,,,113926.695,571834.3,622523.9,357140.84,1008690.6,227041.73,
1851,711.4607409679394,8.116557,,,,103,,,,,,,262505.03,2346092.5,1221157.6,2324760.2,515742.8,4684456.5,
1614,711.4609007110466,7.680244,,,,146,,,,,,,1864037.2,4900.009,4454784.5,6556.1445,3481973.8,4237962.5,
844,712.3220578144651,5.681085,,,,,,,,,,,182285.45,84343.74,246880.48,117416.83,663638.25,228902.08,
1044,712.4494583195195,6.265434,,,,,,,,,,,788627.4,11814.064,397072.44,4100.2314,211315.53,171253.61,
1173,713.445349022867,6.5952873,,,,,,,,,,,371089.88,388404.28,163781.83,525664.0,307594.53,371130.7,
2064,713.4757371150266,10.210816,,,,,,,,,,,124541.1,1267594.4,582344.6,508341.25,423590.0,567378.4,
1862,714.5082453605488,8.141034,,,,103,,,,,,,2.0606674E7,3479370.2,1637307.4,1.1877512E7,1.70163E7,2476407.5,
1712,714.5083357091797,7.8245373,,,,,,,,,,,1291432.2,1.3304992E7,46563.25,106479.89,1017756.7,191879.81,
2092,714.5083939347347,10.273717,,,,,,,,,,,3009937.2,724048.94,419827.53,2708780.5,1203543.8,200307.77,
603,715.2399742713801,4.786886,,,,14,,,,,,,162067.31,222968.19,240936.94,256456.12,251532.33,206500.28,
647,715.4864186566573,4.95368,,,,19,,,,,,,316214.28,377995.5,237304.83,737805.75,472078.66,646095.7,
2098,716.5222570572872,10.362123,,,,,,,,,,,0,1144426.8,0,104500.11,772616.94,967275.1,
1963,717.3598159188383,8.684836,,,,,,,,,,,394552.03,577202.0,816324.94,405358.0,217235.62,427364.06,
1306,718.4301718075516,7.0960236,,,,,,,,,,,1103748.9,1158532.9,1150690.8,1060022.6,996569.06,1311890.5,
1808,719.2870816320633,8.140062,,,,,,,,,,,496141.16,36851.805,515439.72,48871.156,90295.44,1115062.1,
1958,719.3566082435738,8.684201,,,,,,,,,,,530536.4,806462.44,1099273.5,543817.5,300543.3,569642.75,
929,722.3955768783949,5.8695903,,,,34,,,,,,,734629.25,693905.94,682049.1,747268.9,685177.9,510984.66,
1002,722.3956455929214,6.078194,,,,55,,,,,,,470416.84,459678.56,361161.0,515235.34,416683.6,139247.28,
1577,725.3877306418152,7.6563287,,,,164,,,,,,,4477505.0,73367.37,3130445.8,7625.4854,892523.06,1.0494695E7,
1863,725.3879743335443,8.140207,,,,103,,,,,,,148961.73,5981853.0,15339.059,6662690.0,3407.8826,63718.293,
1398,725.3881719546093,7.3632965,,,,,,,,,,,0,0,3195580.5,0,4964737.0,0,
2089,725.3882227228339,10.277298,,,,,,,,,,,12401.854,497787.0,0,547824.1,0,4602.147,
1057,725.4815255191064,6.264384,,,,64,,,,,,,259961.0,226077.08,319052.56,323679.72,280321.03,455538.66,
933,725.4817977675308,5.8740554,,,,34,,,,,,,425413.38,532164.44,774335.9,912247.25,709168.4,996603.7,
2045,729.4702276239856,10.199861,,,,,,,,,,,23179.05,149841.75,1.0019892E7,50747.184,11194.023,1627794.4,
1993,729.4711715731602,8.966916,,,,,,,,,,,0,0,823288.6,15083.342,0,302213.9,
2019,729.4712367310653,9.568257,,,,,,,,,,,0,137444.39,1645576.1,0,0,7957212.5,
1379,730.5031758233121,7.3261456,,,,,,,,,,,240944.67,236468.47,955054.5,494474.78,239654.47,621776.2,
2006,734.6073087749807,9.249767,,,,,,,,,,,248068.25,933377.4,404917.28,310919.75,138466.08,300728.88,
1049,736.4111428882176,6.257044,,,,64,,,,,,,1519569.4,1353722.6,1357070.6,1392071.0,1254995.6,1320980.1,
1538,738.5079783154683,7.6539207,,,,,,,,,,,8820993.0,1787545.2,1864825.8,3605690.0,1.9125958E7,341981.6,
1429,738.5080849793695,7.4458184,,,,,,,,,,,1.8858238E7,6934537.5,457642.62,9750908.0,6735871.0,627433.2,
1378,738.5081384768088,7.3920193,,,,,,,,,,,8540677.0,1.5452722E7,164500.66,1735248.2,4130519.0,484325.88,
1061,739.4976166167371,6.2805095,,,,,,,,,,,474027.06,426558.34,528208.44,506138.8,432761.12,643296.4,
