CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
2276	2400	17	0.8839	0.608
2340	2620	17	0.9089	24.000
2302	2363	17	0.851	0.000
1897	1971	17	0.961	-2.016
2276	2321	17	0.9267	0.000
2302	2321	17	0.862	0.000
1971	2123	17	0.978	-2.016
2302	2619	17	0.8271	0.603
2137	2620	17	0.7456	-0.067
2287	2290	17	0.8959	1.003
2276	2619	17	0.8934	0.603
2363	2399	17	0.8339	-0.400
1992	2286	17	0.7788	-260.224
2363	2400	17	0.9677	0.608
2399	2620	17	0.8413	27.019
1897	2028	17	0.9656	-2.016
2028	2160	17	0.9839	-2.016
2321	2619	17	0.9528	0.603
2033	2290	17	0.8019	-0.067
2136	2137	17	0.8619	1.002
1971	2160	17	0.9578	-2.016
2136	2287	17	0.9797	-0.069
2033	2137	17	0.8505	0.000
1992	2340	17	0.7758	-260.224
1971	2340	17	0.9651	-262.230
2404	2620	17	0.9886	0.000
1971	2404	17	0.9092	-238.230
2139	2399	17	0.8663	-262.229
2400	2620	17	0.9643	26.011
2276	2363	17	0.9177	0.000
2028	2123	17	0.9439	-2.016
2028	2286	17	0.9428	-262.230
2286	2340	17	0.9899	0.000
1992	2399	17	0.8992	-263.242
2399	2404	17	0.842	27.019
1897	2123	17	0.9606	-4.031
2028	2340	17	0.9526	-262.230
2137	2404	17	0.753	-0.067
2286	2404	17	0.9247	24.000
2619	2620	17	0.9607	26.016
2399	2619	17	0.903	1.003
2276	2399	17	0.7173	-0.400
1971	2620	17	0.9002	-238.230
1992	2400	17	0.8681	-262.235
2400	2404	17	0.9561	26.011
2028	2620	17	0.8882	-238.230
2101	2620	17	0.7787	-262.230
1897	2160	17	0.9718	-4.031
1971	2028	17	0.9555	0.000
2028	2404	17	0.8971	-238.230
1992	2028	17	0.8335	2.006
2404	2619	17	0.9548	-26.016
2033	2136	17	0.7677	-1.002
2399	2400	17	0.92	1.008
2321	2400	17	0.9646	0.608
1971	2286	17	0.9697	-262.230
2363	2619	17	0.956	0.603
2123	2160	17	0.9545	0.000
2286	2400	17	0.8679	-2.011
2321	2363	17	0.9993	0.000
2340	2400	17	0.862	-2.011
1971	2101	17	0.9665	24.000
2287	2399	17	0.7244	-26.015
2400	2619	17	0.9843	-0.004
2286	2620	17	0.9146	24.000
2028	2101	17	0.9653	24.000
2321	2399	17	0.8324	-0.400
2101	2404	17	0.7778	-262.230
2276	2302	17	0.9397	0.000
2137	2290	17	0.9869	-0.067
1897	2101	17	0.9882	21.984
2340	2404	17	0.9174	24.000
2101	2160	17	0.9734	-26.016
1449	1722	18	0.892	-28.031
1044	1270	18	0.7788	-34.022
1323	1449	18	0.9153	-14.016
995	1055	18	0.8141	-15.034
995	1044	18	0.9119	-15.000
1449	1458	18	0.9247	14.016
949	964	18	0.8674	44.026
1255	1727	18	0.8346	15.997
1449	1727	18	0.7484	-62.016
964	1722	18	0.8535	14.975
995	1255	18	0.7455	-49.023
1323	1906	18	0.8866	-42.047
1449	1797	18	0.9429	-14.016
1797	1906	18	0.9569	-14.016
1395	1727	18	0.8648	15.995
1270	1907	18	0.8033	15.996
1395	1907	18	0.8525	15.995
964	1906	18	0.7937	14.975
1044	1727	18	0.924	-18.026
1259	1323	18	0.8657	-14.016
964	1449	18	0.8249	43.006
1323	1458	18	0.9815	0.000
1323	1797	18	0.8916	-28.031
1055	1089	18	0.8975	0.034
1044	1907	18	0.9264	-18.026
1044	1395	18	0.8357	-34.020
1044	1055	18	0.8849	-0.034
995	1727	18	0.8981	-33.026
995	1907	18	0.8986	-33.026
1458	1722	18	0.9454	-42.047
1044	1255	18	0.7897	-34.023
1259	1797	18	0.8405	-42.047
964	1323	18	0.8301	57.022
1089	1255	18	0.7655	-34.023
1255	1270	18	0.8381	0.001
1255	1907	18	0.8159	15.997
964	1797	18	0.8371	28.990
995	1395	18	0.7805	-49.020
1259	1458	18	0.8869	-14.016
1458	1797	18	0.901	-28.031
1323	1722	18	0.9413	-42.047
1722	1797	18	0.8972	14.016
1259	1722	18	0.8732	-56.063
1089	1270	18	0.7576	-34.022
1055	1907	18	0.7498	-17.991
1270	1395	18	0.7336	0.001
1255	1284	18	0.7137	-0.909
995	1089	18	0.9251	-15.000
949	1449	18	0.8651	87.032
949	1458	18	0.8228	101.048
995	1270	18	0.7438	-49.022
1089	1907	18	0.9291	-18.026
964	1458	18	0.8363	57.022
1255	1395	18	0.7813	0.002
1044	1089	18	0.9651	0.000
1727	1907	18	0.9569	-0.000
949	1323	18	0.8131	101.048
949	1797	18	0.8494	73.017
1458	1906	18	0.9037	-42.047
1055	1727	18	0.7427	-17.991
1270	1727	18	0.8123	15.996
949	1722	18	0.822	59.001
1259	1449	18	0.814	-28.031
1089	1727	18	0.9173	-18.026
1722	1906	18	0.8704	0.000
964	1259	18	0.7629	71.037
1449	1906	18	0.9386	-28.031
1727	1797	18	0.7209	48.000
1749	1761	19	0.8984	189.141
791	1761	19	0.934	-84.094
795	983	19	0.8714	18.032
795	796	19	0.7217	-216.021
1690	1749	19	0.7933	261.358
791	796	19	0.7728	-333.089
794	796	19	0.781	-360.108
1808	2232	20	0.8677	-68.063
1808	2197	20	0.7515	-68.062
2197	2232	20	0.8957	-0.000
1654	1658	21	0.8721	-35.977
1687	1692	21	0.8849	-35.977
1657	2081	21	0.7687	-176.048
1687	1713	21	0.7488	-46.006
1656	1657	21	0.9584	-16.990
1654	1656	21	0.7815	-46.006
1692	1713	21	0.9369	-10.029
1687	1688	21	0.7522	-63.000
1654	1657	21	0.8264	-62.996
1656	1713	21	0.8342	15.995
1688	1692	21	0.9052	27.023
1654	2084	21	0.7504	-176.048
1658	1692	21	0.7433	15.995
1657	1658	21	0.9426	27.019
2081	2084	21	0.7904	62.996
1654	1687	21	0.7352	15.995
1688	1713	21	0.9239	16.995
1656	1658	21	0.9508	10.029
1657	1688	21	0.7834	15.991
2217	2428	22	0.9101	-0.000
1644	1864	23	0.9473	18.011
1644	2073	23	0.9235	18.011
1864	2318	23	0.9515	15.995
1644	1999	23	0.8798	18.010
1864	1999	23	0.9186	-0.001
1864	2073	23	0.9683	0.000
1999	2318	23	0.989	15.996
1644	2318	23	0.9053	34.005
2073	2318	23	0.9829	15.995
1999	2073	23	0.965	0.001
914	959	24	0.8482	0.000
2039	2257	25	0.7512	15.995
317	349	26	0.9384	-27.047
622	865	27	0.806	-12.000
419	518	27	0.7821	-170.021
368	718	27	0.713	-98.073
419	865	27	0.7645	14.992
419	443	27	0.7345	-12.995
419	874	27	0.8442	15.995
368	865	27	0.8673	12.976
718	874	27	0.7776	112.052
448	865	27	0.7862	-10.988
865	874	27	0.72	1.003
718	865	27	0.7057	111.049
419	718	27	0.7141	-96.057
448	474	27	0.9992	0.000
518	598	27	0.7421	13.979
423	474	27	0.9989	-0.054
423	448	27	0.9994	-0.054
598	835	27	0.7928	-54.011
474	865	27	0.7813	-10.988
272	506	28	0.7682	0.984
93	178	28	0.8825	0.000
178	345	28	0.8429	1.980
281	880	28	0.9968	-0.000
93	345	28	0.8907	1.980
281	1714	28	0.8992	-1.910
272	2377	28	0.8836	-1.946
517	880	28	0.9064	1.980
178	2377	28	0.8414	0.069
513	870	28	0.7818	1.987
178	506	28	0.8238	3.000
93	2377	28	0.92	0.070
178	272	28	0.8412	2.016
506	916	28	0.7366	-47.062
605	916	28	0.7306	-43.059
517	2377	28	0.8912	0.070
178	281	28	0.8308	1.980
505	513	28	0.7759	-1.987
281	506	28	0.7931	1.020
272	345	28	0.9697	-0.036
93	1714	28	0.9491	0.070
93	517	28	0.9556	0.000
93	513	28	0.7284	-1.003
513	517	28	0.725	1.003
268	505	28	0.7883	-2.016
345	870	28	0.81	-0.996
93	272	28	0.919	2.016
345	880	28	0.9703	-0.000
178	1714	28	0.8662	0.069
272	517	28	0.9088	-2.016
268	810	28	0.8667	-1.020
93	880	28	0.9061	1.980
991	1179	28	0.9124	0.000
93	281	28	0.9087	1.980
810	880	28	0.9229	0.000
506	810	28	0.8348	-1.020
506	880	28	0.7958	-1.020
345	2377	28	0.8713	-1.911
505	870	28	0.7908	0.000
345	517	28	0.8889	-1.980
178	880	28	0.8269	1.980
281	345	28	0.9723	0.000
916	991	28	0.745	-2.016
810	1714	28	0.8491	-1.910
1714	2624	28	0.7187	20.139
178	810	28	0.8351	1.980
272	1714	28	0.8912	-1.946
517	1714	28	0.9891	0.070
281	810	28	0.9148	-0.000
345	1714	28	0.8889	-1.911
268	916	28	0.8532	-47.062
268	605	28	0.7875	-4.003
