row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGIp10_3_Run210.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_3_Run195.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_2_Run144.mzML Peak area,NEG_TJGIp10_2_Run133.mzML Peak area,NEG_TJGIp10_1_Run23.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_1_Run14.mzML Peak area,Unnamed: 19
2728,197.807914428086,10.331650999999999,,,,169.0,,,,,,,3502061.0,2489714.2,3821670.5,2729105.5,302634.7,768349.3,
2743,197.807920340992,10.380055,,,,56.0,,,,,,,5086758.0,4040092.8,4712379.0,2714856.8,17416.48,46879.074,
44,197.80792482045445,0.43189383,,,,,,,,,,,0.0,3434.998,0.0,0.0,83909.91,229269.11,
1607,197.80799313905857,7.073361,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,274233.97,
1665,197.80809947542613,7.198805999999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,163263.88,
2193,199.80490198558758,7.8930679999999995,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,533959.2,
2740,199.8049219188941,10.380142,,,,56.0,,,,,,,2421872.5,1920688.0,2250955.0,1271346.2,0.0,10766.25,
2712,199.80495392007438,10.258839,,,,,,,,,,,0.0,0.0,0.0,0.0,149282.28,365874.94,
166,201.1132787353931,3.823209,,,,,,,,,,,276951.1,287401.0,295576.34,315954.2,364542.16,322210.2,
687,201.1495447067522,5.0244026,,,,,,,,,,,1157828.0,1272011.1,1342236.4,1419264.1,1306807.8,1295702.5,
2744,201.80188752349457,10.369447000000001,,,,56.0,,,,,,,511259.34,395876.78,459719.0,246830.7,0.0,0.0,
130,209.0795316054474,3.4494230000000003,,,,75.0,0.0,[M+Na]+,,2.0,129;130,186.09033,655491.56,478276.28,468116.38,709584.44,533596.1,512816.75,
547,209.15460842795727,4.833657,,,,162.0,,,,,,,451689.03,401749.22,440337.62,454119.22,544271.75,163147.23,
32,211.08227938603628,0.38059834,,,,78.0,,,,,,,1103930.1,1587211.0,1195197.6,1591223.5,576010.06,1211551.1,
178,213.01538292516625,3.9370587,,,,,,,,,,,493754.6,506491.8,446340.25,750918.06,473215.03,245782.95,
342,214.14488135536686,4.4882455000000006,,,,,,,,,,,40788.74,58965.953,58728.332,58001.652,59140.652,43805.88,
147,214.14495705369652,3.6923237,,,,,,,,,,,45379.047,353474.4,277626.44,38966.664,103266.57,560923.9,
571,215.12873292497716,4.862346,,,,,,,,,,,215079.72,232047.58,148941.03,172147.4,352139.06,524318.1,
241,215.1287514828185,4.1835885,,,,71.0,,,,,,,324315.4,296945.1,334927.7,422180.88,349566.62,372745.03,
150,215.12887443249585,3.728732,,,,,,,,,,,128490.125,162292.69,158736.62,147613.69,160971.53,78154.22,
21,217.04831958048516,0.37194428,,,,78.0,,,,,,,5316282.5,5132063.0,3715705.5,3722506.5,4109050.8,5146228.0,
16,218.02576244809433,0.37273106,,,,,,,,,,,412005.75,471167.84,424831.8,343762.97,344857.84,571703.9,
402,221.08179835527665,4.5833010000000005,,,,14.0,,,,,,,941046.06,1451923.0,1294882.0,1114723.9,243049.5,267837.1,
554,221.0818714028141,4.83819,,,,,,,,,,,0.0,0.0,0.0,0.0,860321.75,3014292.2,
718,221.09715041675685,5.0647554,,,,46.0,,,,,,,1134855.1,1213639.4,1280955.6,1159107.4,1157302.6,1333202.8,
198,225.11331773222585,4.045612,,,,149.0,,,,,,,558425.1,742940.8,774979.0,722655.06,711125.3,314786.84,
23,227.07717582262185,0.37197515,,,,78.0,,,,,,,1157993.5,3999168.0,857096.6,4577683.0,1906594.8,725372.0,
244,227.12883288948208,4.1886983,,,,71.0,,,,,,,107961.92,164177.7,210443.8,169791.45,162864.4,60364.883,
140,227.128929139651,3.5438905,,,,,,,,,,,29167.74,47461.285,84119.94,40211.65,38432.42,0.0,
277,227.1289435670614,4.3355440000000005,,,,156.0,,,,,,,4050226.5,2647868.5,2511739.5,4610467.0,3981706.0,3767329.2,
168,227.12895011279878,3.8324199999999995,,,,,,,,,,,53703.707,42204.26,41661.56,65851.46,36046.367,7573.177,
104,227.12896401382287,3.1851485,,,,,,,,,,,167297.67,193533.22,181693.89,203050.52,241294.25,178045.78,
411,227.9664652114481,4.6189585,,,,118.0,,,,,,,2396806.5,2468611.2,2391786.8,2225648.5,2334207.8,2179038.5,
46,228.0546763395546,0.41777548,,,,,,,,,,,1393702.1,1605058.8,1482116.9,1229144.2,976689.75,537111.25,
132,228.1030538854718,3.4882595999999997,,,,,,,,,,,165646.55,184535.11,179305.78,157213.2,275500.66,522694.94,
196,228.16048864661332,4.0326276,,,,,,,,,,,50681.152,406644.44,334784.34,37662.87,127022.47,561243.9,
1140,229.1807857127491,5.820601,,,,,,,,,,,253487.73,196020.77,244151.4,270834.8,209539.84,353478.03,
412,229.9643172975726,4.619845,,,,118.0,,,,,,,2334481.0,2402522.2,2309351.2,2154891.5,2277344.5,2134467.2,
2713,231.9315216457676,10.203594,,,,,,,,,,,295817.0,181968.2,317283.34,330452.53,670598.9,710297.4,
2741,231.93154315076183,10.344289,,,,,,,,,,,124927.336,160262.1,159879.94,183708.88,401199.2,979590.94,
175,236.0962124429887,3.8595078000000003,,,,,,,,,,,1332217.8,1993896.5,2589477.8,0.0,2684556.5,3429346.5,
163,236.09623724583682,3.7900684,,,,,,,,,,,1847745.2,2939752.5,2543202.0,2059790.5,6901.368,11244.371000000001,
750,236.10530541916862,5.124291,,,,,,,,,,,298081.88,96073.695,105841.164,341885.25,260846.9,115937.695,
133,237.076856093638,3.5081263,,,,,,,,,,,0.0,0.0,0.0,0.0,61798.902,411952.44,
2069,239.05955386202385,7.718603599999999,,,,,,,,,,,176629.2,563945.75,645453.56,153130.5,153250.0,575617.9,
2522,239.05959880289848,8.672811,,,,,,,,,,,0.0,20573.295,38794.066,0.0,0.0,22159.1,
1671,239.05965173830668,7.213738,,,,,,,,,,,130765.805,551030.56,500466.2,150901.94,190445.12,361840.44,
1221,239.0672862895839,6.03245,,,,167.0,,,,,,,318062.72,529966.7,496596.66,426148.5,405574.88,279001.1,
883,239.12880533106247,5.277598,,,,84.0,,,,,,,627432.3,745630.94,790533.2,635997.2,692984.9,478490.25,
799,239.12880752495772,5.1975102,,,,70.0,,,,,,,199014.38,261945.05,324011.12,241356.77,276022.97,238877.12,
283,242.17620526407845,4.353921400000001,,,,3.0,,,,,,,664838.94,2106428.0,2126931.8,384288.1,1673078.2,2828104.2,
432,243.06954186961292,4.6611805,,,,,,,,,,,0.0,0.0,0.0,0.0,577363.44,622024.5,
22,244.0672495745156,0.37194392,,,,78.0,,,,,,,1671292.8,1809654.4,1441464.1,1756393.2,2072740.5,1530618.4,
18,245.0447119212173,0.37117133,,,,78.0,,,,,,,1087042.6,1382799.0,1348161.2,1182752.4,1421645.8,1382043.4,
122,245.045504711604,3.3805397000000004,,,,,,,,,,,60444.914000000004,23235.484,29190.623,70987.17,80575.58,30733.21,
188,245.0455641624302,3.9800622000000003,,,,,,,,,,,522093.75,221514.36,242211.9,495136.84,621816.4,241149.53,
106,245.09316510045082,3.2047555,,,,,,,,,,,2505461.2,2527735.5,2654307.2,2901843.8,3095423.2,1894369.5,
250,247.06111538426998,4.197566999999999,,,,,,,,,,,94436.08,99787.82,67930.11,67353.695,90638.6,333806.22,
2725,248.96036165484242,10.279731,,,,,,,,,,,21821.629,0.0,28468.11,0.0,224311.33,851174.6,
8,248.960395374517,0.32380673,,,,,,,,,,,248859.45,232206.08,284991.34,227313.92,420227.22,699895.94,
1050,249.14952468542202,5.542225,,,,,,,,,,,55374.246,116121.38,104024.19,52326.515999999996,103933.805,84543.55,
1447,249.14959880540007,6.620949,,,,168.0,,,,,,,1827792.9,1857435.8,2132920.2,1633288.8,2364148.2,1197266.8,
217,252.07323957534598,4.1363997,,,,13.0,,,,,,,936238.9,1549753.4,1352694.8,1169291.8,0.0,0.0,
274,252.07339076526924,4.2847347000000005,,,,,,,,,,,0.0,0.0,15028.077,0.0,885248.8,670902.3,
553,253.1443857386393,4.835354,,,,162.0,,,,,,,616663.94,571446.3,649271.75,682230.0,718769.2,247518.38,
363,258.17091491658107,4.552321,,,,14.0,,,,,,,11230163.0,12038086.0,10827642.0,12798841.0,15065612.0,15246079.0,
113,261.1343495060048,3.273568,,,,49.0,,,,,,,503952.2,395828.06,421772.78,598469.06,666406.2,344645.75,
119,261.1343642113205,3.3614314,,,,137.0,,,,,,,4480744.5,3471753.5,3644073.5,5340122.5,5986702.5,3143275.0,
114,262.13764886571863,3.3471434,,,,,,,,,,,322943.66,281421.0,304493.25,468483.03,77527.66,250471.33,
343,263.092394872993,4.477134700000001,,,,,,,,,,,131412.4,159899.17,111790.49,90963.414,106740.734,643519.44,
289,263.0924127498692,4.4119477,,,,,,,,,,,120372.15,82714.56,100213.48,90963.414,79914.516,982245.8,
263,263.0924330078764,4.261402599999999,,,,,,,,,,,233633.06,315858.25,193948.23,163949.05,192443.4,904496.7,
562,265.144371461304,4.851017,,,,80.0,,,,,,,1208790.4,1548082.0,1487105.0,1301881.8,1482635.5,777776.6,
2700,265.14776301071976,10.233766000000001,,,,,,,,,,,123734.32,183028.8,135838.64,219701.86,39208.016,46424.52,
1315,265.1477660917318,6.27644,,,,,,,,,,,0.0,3856.6165,0.0,0.0,96775530.0,0.0,
1169,265.1478004819228,5.910158,,,,,,,,,,,13007688.0,35102370.0,30538210.0,14559210.0,0.0,0.0,
2736,265.14780093194264,10.2990265,,,,,,,,,,,101070.88,102656.83,79400.16,90686.27,37495.062000000005,35837.055,
1392,265.1478329625793,6.485663400000001,,,,,,,,,,,0.0,0.0,0.0,0.0,178840.08,55101220.0,
1478,265.14800070961803,6.689025999999999,,,,,,,,,,,0.0,0.0,0.0,0.0,428340.0,89449.14,
443,267.1752805340876,4.671325,,,,18.0,,,,,,,761291.4,818527.06,362111.53,742058.7,145970.14,749564.9,
123,269.10309144228404,3.4123802000000003,,,,159.0,,,,,,,53794.38,50124.723,37768.895,32777.01,41831.113,36412.746,
137,269.10309632922383,3.5317222999999998,,,,131.0,,,,,,,641259.25,589770.7,464396.16,463635.0,467622.66,439501.22,
793,269.13116815344034,5.1607389999999995,,,,,,,,,,,0.0,0.0,0.0,0.0,42489.35,589260.56,
736,269.131203383366,5.084645,,,,,,,,,,,0.0,0.0,0.0,0.0,595868.75,0.0,
247,269.17579992257754,4.203654,,,,,,,,,,,420190.0,581374.4,481394.9,561255.3,604404.94,353756.84,
1210,271.227789703268,6.0014305,,,,,,,,,,,177279.94,173239.3,196572.45,244069.19,259426.17,222924.34,
1606,271.22787521659217,7.069503299999999,,,,154.0,,,,,,,4244865.0,3964976.0,4281685.0,4274619.5,3913649.0,2934134.8,
1530,271.2279346010422,6.862007000000001,,,,127.0,,,,,,,631175.2,522123.44,558224.6,715587.9,547475.7,441181.28,
603,272.1866910044355,4.917343,,,,97.0,,,,,,,1697534.0,1673582.0,1531632.2,1813068.9,2190832.5,2293236.0,
128,277.0723199226266,3.4439888,,,,,,,,,,,346224.62,260119.14,162168.1,269075.06,190133.47,170910.34,
444,278.1394766007317,4.6714025,,,,18.0,,,,,,,460395.75,669855.4,450665.56,579559.9,758983.8,512464.56,
48,279.04846616603413,0.41013703,,,,,,,,,,,527575.8,465714.47,332301.16,418328.6,668689.56,481027.2,
1489,279.1635592517757,6.735633999999999,,,,,,,,,,,0.0,0.0,0.0,0.0,78834.41,246092.61,
1545,279.16360295192743,6.912542,,,,,,,,,,,0.0,0.0,0.0,0.0,1003849.0,361085.16,
1624,279.16360736084226,7.1334567,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2756237.5,
47,280.02588609332423,0.41196272,,,,,,,,,,,498136.1,511721.7,445711.0,460357.53,619029.9,633288.06,
165,281.13943421154136,3.8067462,,,,,,,,,,,197617.0,228647.69,275508.94,338390.88,391989.72,241364.34,
2276,283.2641038680001,8.136261,,,,,,,,,,,189517.95,43670.83,183374.53,86110.36,151386.66,457938.72,
389,285.11310478430875,4.5726260000000005,,,,14.0,,,,,,,858459.8,1054832.1,892589.3,830369.2,875394.44,919747.9,
1074,285.2071059686805,5.5964637,,,,,,,,,,,139256.92,129539.25,134513.53,152327.22,152017.55,133197.69,
1732,285.2434627113697,7.359621499999999,,,,147.0,,,,,,,370127.62,427110.03,368944.5,350435.7,265901.03,233485.05,
1654,285.243477724768,7.1599345,,,,,,,,,,,239650.77,190955.4,211025.7,231695.83,183050.39,149306.08,
1543,285.2435591982245,6.903644,,,,,,,,,,,119065.836,117031.055,104520.1,114119.63,102482.09,95581.21,
885,286.20228927322836,5.28647,,,,,,,,,,,1610831.0,1625780.4,1374896.4,1726372.5,1910724.1,2688505.5,
1724,291.20002608906066,7.3267565,,,,,,,,,,,0.0,0.0,0.0,0.0,193079.14,339638.28,
1549,291.2000708372675,6.972657000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,101348.43,411114.38,
145,292.11917871157954,3.6867769,,,,83.0,,,,,,,654298.5,530174.2,428621.88,781190.2,793569.3,474759.53,
988,293.17577260272117,5.432006400000001,,,,36.0,,,,,,,332920.75,188110.27,219042.47,381697.72,387554.1,129016.555,
753,293.17580290468084,5.1232714999999995,,,,55.0,,,,,,,2883193.8,1138700.1,1243764.6,3228619.2,2715215.0,1211405.6,
2063,293.17908706541266,7.6869955,,,,,,,,,,,0.0,3025.8586,3116.5879999999997,0.0,14276.018999999998,22274228.0,
1526,293.1793182721065,6.790291000000001,,,,,,,,,,,1390287.4,2328686.2,2173179.2,1542081.5,0.0,0.0,
1763,293.17931515823693,7.417092299999999,,,,,,,,,,,0.0,0.0,0.0,0.0,7632946.0,171709.7,
1149,293.2121641300832,5.846853,,,,90.0,,,,,,,619933.7,356144.7,270797.25,460271.84,462437.34,539912.44,
1314,293.2122052155494,6.229569000000001,,,,65.0,,,,,,,264256.53,150066.48,91161.86,246620.97,260665.62,680815.2,
1356,293.2122654830689,6.3609480000000005,,,,52.0,,,,,,,952846.06,873361.94,713300.0,1013223.06,994566.8,1346664.2,
1465,293.21226943691863,6.671925999999999,,,,73.0,,,,,,,158744.03,151807.38,145604.86,149119.17,168289.89,124713.4,
1409,293.21227968998636,6.54476,,,,108.0,,,,,,,111087.79,104947.34,92162.66,109918.836,72091.39,63990.32,
828,295.1549066689367,5.236257,,,,121.0,,,,,,,334489.75,423606.3,137762.19,440046.03,503102.78,325806.5,
1183,295.227663861979,5.943142400000001,,,,,,,,,,,375676.8,395140.22,325941.62,406017.06,400626.16,270689.78,
1297,295.2276772444921,6.1704273,,,,22.0,,,,,,,5188404.5,3861156.5,3294949.0,4518017.5,5390180.5,9215766.0,
1252,295.22768279403823,6.0916557000000005,,,,,,,,,,,1523508.4,1576767.6,1321709.0,1654331.0,1995172.8,6799276.0,
1440,295.22774774490523,6.5979905,,,,165.0,,,,,,,721318.75,788453.6,689605.5,690749.75,718035.1,1219867.5,
1462,295.22776578933065,6.6584435,,,,73.0,,,,,,,887831.94,796050.75,677253.75,831174.25,818682.3,801059.3,
1528,295.2277930901161,6.8557714999999995,,,,,,,,,,,113619.82,109116.555,90714.164,120311.73,85176.51,57121.687999999995,
2723,297.15278412298215,10.242133,,,,,,,,,,,14878.274,41414.586,22376.867000000002,20207.48,119423.55,115640.32,
1420,297.1528218329004,6.5331645,,,,,,,,,,,0.0,0.0,0.0,0.0,202265.0,873771.6,
1479,297.1531030953663,6.6950073,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,411382.53,
1230,297.16238546643183,6.015366,,,,,,,,,,,0.0,0.0,0.0,0.0,8422.908000000001,664629.2,
1778,297.24335325436124,7.4376183000000005,,,,48.0,,,,,,,7479615.5,5794741.5,5534887.5,5499888.5,6119742.5,4625170.5,
1364,297.24338309960166,6.3999734,,,,,,,,,,,1617371.4,1681613.9,698719.1,1637952.8,855616.2,2009624.0,
1600,297.2433910504148,7.046042,,,,,,,,,,,113074.55,102090.695,82373.25,100966.2,104793.73,79354.21,
1381,298.2468019310268,6.409823,,,,,,,,,,,166846.44,132982.03,115860.42,141743.78,270310.12,178914.45,
1937,299.2589858712118,7.666974499999999,,,,,,,,,,,30465578.0,25894866.0,32286350.0,25309770.0,35974308.0,29207286.0,
1422,299.259072807462,6.576631,,,,47.0,,,,,,,291007.84,277564.44,310051.66,293555.1,363981.47,366870.2,
1664,299.25907522957436,7.197010499999999,,,,,,,,,,,167171.72,162819.12,192845.67,169391.08,171942.3,241761.14,
1784,300.26227858240287,7.442518,,,,,,,,,,,250055.06,152267.9,193227.45,189721.77,169871.52,232431.89,
229,301.1654657907529,4.148796,,,,103.0,,,,,,,3163225.0,2675268.8,2839758.8,3748574.2,3878141.0,2080049.9,
201,301.16565919728185,4.078053,,,,,,,,,,,299320.84,246735.03,266994.38,326343.28,391930.84,221667.33,
2765,304.9139137812426,10.583438000000001,,,,166.0,,,,,,,2337644.8,2100352.5,2223399.5,2124238.0,827457.0,812240.9,
2214,307.19469973402244,7.966753999999999,,,,,,,,,,,0.0,0.0,0.0,0.0,580195.7,273740.94,
2261,307.1947429748899,8.125852,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5033377.0,
1688,307.22781087216833,7.2805990000000005,,,,61.0,,,,,,,682178.1,850589.75,722518.3,759803.94,420375.66,283991.12,
1594,307.22783792611426,7.019580400000001,,,,89.0,,,,,,,114806.34,107264.18,85692.08,99486.92,94141.055,53292.015999999996,
1456,307.22787146068583,6.648695,,,,,,,,,,,102124.1,96055.05,88644.2,87501.91,107219.52,104508.09,
1493,307.22791063844863,6.765007000000001,,,,91.0,,,,,,,357605.28,357015.8,318275.94,331008.7,347821.34,198994.19,
1555,309.17409852011525,6.9524713,,,,,,,,,,,0.0,0.0,0.0,0.0,2601110.0,0.0,
1358,309.1741224731773,6.4003277,,,,,,,,,,,608039.94,543504.2,765766.94,823560.8,0.0,0.0,
1672,309.17428682065184,7.219081,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3738192.2,
1170,309.2070227487444,5.915584,,,,,,,,,,,279198.97,252098.89,233966.92,326953.3,225229.86,359446.72,
834,309.2070374296167,5.2454987,,,,84.0,,,,,,,1103534.8,997990.06,808442.94,1034531.75,902891.2,1097926.4,
1116,309.2070455455322,5.753166,,,,87.0,,,,,,,335533.6,308678.9,258959.4,339678.88,402874.28,397382.03,
1225,309.20706317834686,6.0438540000000005,,,,104.0,,,,,,,677857.5,712573.4,648237.06,700260.7,749378.2,617881.56,
2385,311.1685375917048,8.165958999999999,,,,12.0,,,,,,,844674.75,1451327.0,1110022.8,1089193.4,592189.75,592764.8,
1308,311.1685401381171,6.2184014,,,,,,,,,,,397472.1,416159.56,217353.3,365833.94,0.0,0.0,
2729,311.1685611124758,10.260663000000001,,,,,,,,,,,101911.73,134309.27,100665.5,149408.77,187877.39,369760.16,
2755,311.16860257421257,10.374051,,,,,,,,,,,174513.33,184671.86,126729.125,182716.7,457288.4,126962.63,
1694,311.1686029843588,7.371014999999999,,,,,,,,,,,58100.773,208754.25,119005.65,152915.62,116310.266,1847701.8,
1611,311.16864993558863,7.1205254,,,,,,,,,,,45362.76,74794.5,53904.38,120098.36,851748.25,3726084.8,
1347,311.1686564914889,6.3374586,,,,144.0,,,,,,,1369783.2,1025156.0,1755509.5,1186508.5,0.0,0.0,
1565,311.16868804905874,6.960423,,,,,,,,,,,27473.281000000003,52239.992,37764.56,58451.855,1816284.4,744317.4,
1525,311.1687154325313,6.815365299999999,,,,,,,,,,,9136.723,34139.88,48843.285,37875.89,2916973.5,440450.78,
1026,311.1864696946367,5.4874225,,,,,,,,,,,0.0,149687.95,398658.4,3497.1035,0.0,237027.61,
533,311.22250182210274,4.8085732000000005,,,,,,,,,,,386043.72,240028.9,231912.33,419143.7,447212.84,259432.39,
1317,311.2225695971361,6.233152,,,,,,,,,,,131623.75,74565.266,21306.952999999998,115676.74,108311.52,375320.12,
1164,311.2225936102332,5.892733,,,,33.0,,,,,,,115406.69,128500.02,198639.78,262144.2,289517.1,150289.39,
810,311.2227107019403,5.2166777,,,,82.0,,,,,,,401830.7,239486.66,276603.84,332042.9,323065.7,320817.38,
1010,311.2227242703694,5.450508599999999,,,,,,,,,,,1025416.0,741161.75,613536.0,965466.25,866135.9,823869.3,
441,313.18070691150183,4.668880000000001,,,,18.0,,,,,,,2409604.0,2743362.2,2420159.0,2398685.0,2467787.2,2432688.0,
702,313.1808419959087,5.046278,,,,46.0,,,,,,,2546573.8,2553850.5,2415322.5,2317598.5,2442357.0,2509003.0,
1966,313.2382939054058,7.676940400000001,,,,5.0,,,,,,,543402.3,394794.7,547906.7,523142.53,976354.94,910112.44,
1039,313.23840608569583,5.520961799999999,,,,23.0,,,,,,,514738.47,438106.25,402881.62,517624.25,484943.72,409819.2,
1401,313.2384495059135,6.51103,,,,,,,,,,,62934.145,20138.98,3843.5566,68507.97,101888.766,241294.06,
1661,313.23845381073494,7.1787906,,,,,,,,,,,1458237.6,1502379.4,1371403.0,1560636.4,1090192.4,364015.4,
88,315.1562146470529,2.848112,,,,,,,,,,,587386.9,472470.75,516156.75,1004065.8,883859.0,123505.51,
1163,315.25378802859353,5.8873695999999995,,,,33.0,,,,,,,392810.88,329609.47,374995.44,426179.66,493947.1,384243.66,
1585,315.25393504924324,7.004799,,,,50.0,,,,,,,568452.7,626082.0,559461.5,489838.9,585706.2,181069.72,
1537,315.253996439534,6.880072,,,,,,,,,,,196124.67,212202.38,191982.98,204492.58,158000.66,85617.164,
9,316.9476904862766,0.32380673,,,,,,,,,,,201478.19,183372.84,231686.4,180442.0,356512.12,628831.44,
2733,316.947797202119,10.300267,,,,,,,,,,,0.0,0.0,0.0,0.0,66086.64,362012.94,
169,317.0302297708118,3.8692349999999998,,,,20.0,,,,,,,1066761.8,519295.22,424457.56,1131340.4,1497974.9,1212668.6,
2422,321.21026083387784,8.283366000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,1405987.2,539790.06,
2450,321.21026177123343,8.363665,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1396159.0,
2001,321.2102628754137,7.685373299999999,,,,5.0,,,,,,,558280.56,1956552.1,802329.4,846010.0,0.0,0.0,
1425,321.21994258081975,6.580951700000001,,,,,,,,,,,1077580.0,1156019.6,974986.75,1234140.4,0.0,0.0,
1500,321.22006692961486,6.778899000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,940156.2,753544.6,
2104,323.18961671019616,7.815197500000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,4256314.0,
2043,323.1896587783468,7.650680499999999,,,,,,,,,,,0.0,0.0,0.0,0.0,2985.313,445300.1,
1845,323.18977356041785,7.478938,,,,,,,,,,,0.0,0.0,0.0,0.0,658116.75,102529.68,
1295,323.22263751678105,6.1678157,,,,22.0,,,,,,,1129727.9,1197226.1,1122736.1,1128564.5,978874.94,1262356.1,
1202,323.2226933490263,5.9715114,,,,112.0,,,,,,,30037.522999999997,72509.59,45353.207,43553.934,65928.7,244254.06,
1499,323.22279427291625,6.773766,,,,,,,,,,,358676.12,394092.78,344828.44,359615.62,287086.28,183648.69,
1981,325.18408300098184,7.6794095,,,,5.0,,,,,,,353786.66,389662.94,361030.16,468535.78,1616058.0,15926113.0,
2183,325.18411228744117,7.841741000000001,,,,,,,,,,,305449.84,255492.66,308263.38,208290.28,156600.48,1458749.9,
2382,325.18412633006045,8.157252,,,,12.0,,,,,,,743163.1,2004064.4,959014.3,965921.9,592572.5,752337.2,
1799,325.1842147161726,7.44495,,,,,,,,,,,125346.0,181904.86,199589.2,205504.7,4962667.0,1541652.9,
1645,325.18424996261325,7.1502094,,,,,,,,,,,157997.8,126335.2,98942.2,71813.51,1579129.0,208110.47,
1486,325.18428823281084,6.769072500000001,,,,114.0,,,,,,,2379272.0,3096649.8,2509585.0,2608008.2,390025.56,0.0,
1793,325.23828501014185,7.4424787,,,,48.0,,,,,,,613692.3,269751.8,280539.16,427692.84,468000.16,459546.25,
364,326.1584098643896,4.5522695,,,,14.0,,,,,,,462472.6,466329.38,421156.34,440591.25,388737.62,258577.69,
2041,327.2902802436901,7.6910195,,,,5.0,,,,,,,776589.2,420041.5,744561.9,627148.0,650142.2,594249.75,
2246,327.2903155332697,8.091664999999999,,,,12.0,,,,,,,1563870.4,1216343.2,2011187.9,1595965.9,2640241.2,2184540.8,
1630,327.2904482560902,7.1408806,,,,62.0,,,,,,,4072414.2,3689797.0,4477589.5,4840638.5,5706278.0,4852840.0,
120,329.12185790603087,3.3622777000000004,,,,,,,,,,,349090.9,272541.03,280547.44,372039.0,284370.84,136420.83,
107,329.12402861558263,3.210309,,,,,,,,,,,323002.75,274336.78,176168.56,240781.66,265080.66,224558.52,
925,329.17571666194647,5.349844,,,,124.0,,,,,,,2479089.5,2454617.0,2239573.8,2119111.2,2063863.2,1958404.4,
207,329.17573166058827,4.1291466,,,,13.0,,,,,,,358300.62,371716.88,329388.9,297151.9,300230.1,303099.75,
467,329.2333207933017,4.6997184999999995,,,,139.0,,,,,,,350135.03,188127.53,136239.02,274057.22,207502.11,38634.297,
344,329.23333005487814,4.490954400000001,,,,,,,,,,,1084975.0,898295.06,815186.94,1248720.5,971652.06,1054207.1,
1249,331.1914506407906,6.0707325999999995,,,,59.0,15.0,[M+H]+,,2.0,1249;1247,330.18433999999996,346566.97,362928.6,330512.25,376038.94,335624.72,356749.8,
1617,331.2278143849785,7.122298,,,,,,,,,,,605944.44,718712.4,878657.06,766504.25,753453.56,1034441.06,
300,331.2278585158792,4.4379669999999996,,,,4.0,,,,,,,170337.69,155323.75,159199.67,185117.44,198595.72,128452.14,
1509,333.22025636568236,6.79068,,,,150.0,,,,,,,560692.3,563401.8,635158.0,646654.2,863511.06,654800.4,
2375,337.20535749427535,8.121079,,,,,,,,,,,0.0,0.0,0.0,0.0,11720.943000000001,8499730.0,
2221,337.2054351084993,7.9825425,,,,,,,,,,,0.0,0.0,0.0,0.0,1197331.0,4140.8696,
1753,337.2054478677013,7.341258,,,,,,,,,,,310215.94,233430.72,1257510.1,124897.3,0.0,0.0,
2180,339.19967851652194,7.8338223,,,,,,,,,,,180624.69,168744.83,115039.97,272262.88,2406220.8,459633.8,
2383,339.19969844903403,8.154867999999999,,,,12.0,,,,,,,251760.86,849499.3,676795.75,638984.25,1208064.0,8342873.0,
1638,339.19977155737894,7.1732130000000005,,,,,,,,,,,806630.75,2576874.2,797328.8,1755039.8,0.0,0.0,
1706,339.19977637919584,7.288916,,,,,,,,,,,555687.44,550575.4,2082369.4,507398.4,14272.239,0.0,
1956,339.2538200409581,7.704349499999999,,,,,,,,,,,3111.336,0.0,3043.5474,3746.2568,2284728.2,2400825.2,
1762,339.2538672316592,7.415582700000001,,,,,,,,,,,1491026.1,1436561.8,1300101.5,1521756.4,0.0,0.0,
