row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGIp2_2_Run94.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML Peak area,NEG_TJGIp2_1_Run38.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML Peak area,NEG_TJGIp2_3_Run162.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML Peak area,
1587,996.392963601783,7.9969983,,,,,,,,,,,268101.72,250007.72,296177.16,235338.89,296753.7,307481.44,
710,997.7166257516363,5.973327,,,,,,,,,,,62432.86,325167.03,90831.55,191128.81,112054.98,49647.336,
1596,998.3910439952105,7.9978485,,,,41,,,,,,,529740.9,507092.47,621442.9,477730.44,592418.94,612322.7,
1592,1000.3889273791574,7.9969983,,,,41,,,,,,,667925.0,627671.2,747162.0,606589.06,747847.0,776759.7,
1588,1004.3850917807431,7.9970756,,,,,,,,,,,251441.88,228558.8,282133.8,208517.14,273348.97,293210.88,
791,1075.7031168975338,6.207278,,,,54,,,,,,,871608.6,1158283.0,764828.8,884291.75,1150494.5,890816.7,
722,1085.687218740457,6.022862,,,,,,,,,,,207003.84,430988.0,148513.89,282483.8,472531.56,182601.45,
668,1085.687732382274,5.888735,,,,77,,,,,,,408427.12,658176.0,199966.98,430339.7,517473.0,141343.55,
860,1126.658689673399,6.4222913,,,,2,,,,,,,336459.28,509172.84,179727.48,392021.84,577803.06,473789.25,
1880,1136.9273369388975,8.810658,,,,,,,,,,,506299.8,281015.2,415864.2,689512.5,465500.44,657689.9,
