"","filter","GF_MC_RCG_Ctrl_1_pos_20210511_Run67.mzML","GF_MC_RCG_Ctrl_2_pos_20210511_Run146.mzML","GF_MC_RCG_Ctrl_3_pos_20210511_Run158.mzML","GF_CC_MC_RCG_1_pos_20210511_Run75.mzML","GF_CC_MC_RCG_2_pos_20210511_Run111.mzML","GF_CC_MC_RCG_3_pos_20210511_Run176.mzML"
"8503/457.3492mz/8.85min",405436.72,405436.72,405436.72,405436.72,2027183.6,405436.72,405436.72
"8506/601.4801mz/8.85min",169200.08,110797.69,274181.06,227602.47,592966.25,60607.203,68121.34
"8507/534.4873mz/8.87min",107695.17,157247.69,49064.297,56603.586,214219.8,119335.38,96054.96
"8508/393.3148mz/8.87min",1019762.95,1918504.5,512359.03,623573.2,1035854.9,1149358.1,1003671
"8509/603.4953mz/8.88min",332634.47,148584.62,544824.2,488748.22,643489.5,171622.64,176520.72
"8512/453.334mz/8.88min",34117.874,22616.715,53771.312,37277.73,114689.66,30958.018,7376.8105
"8513/564.4956mz/8.9min",183292.795,85096.88,410325.38,216998.25,797153.94,149587.34,94559.16
"8514/661.5122mz/8.89min",198418.475,75600.2,310198.16,228913.84,649841.1,167923.11,102750.53
"8516/542.514mz/8.91min",1429737.35,2292986.5,911044.6,911714.56,2309130.5,1472928.1,1386546.6
"8518/381.3512mz/8.93min",59056.8365,113212.016,38062.79,34671.777,129226.555,68547.95,49565.723
"8520/144.9821mz/8.93min",1169774.95,1152602.5,1186947.4,3496639.2,1289838.2,969333.5,753772.2
"8521/352.339mz/8.94min",2987104.85,4365837.5,7920526,2339707.8,2556428.8,3268383.2,2705826.5
"8523/498.4876mz/8.95min",947798.425,1667358.5,642434.2,660643.56,1338967,987079.25,908517.6
"8524/568.4932mz/8.96min",404568.295,427792.12,152744.17,357745.44,713679.2,472883.84,381344.47
"8525/550.6282mz/8.94min",1657673.7,3241137.5,1195591.6,3451922.8,741149.1,193622.88,2119755.8
"8527/655.5242mz/8.97min",478908.01,589120.6,559488.9,398327.12,1141567.1,295481.97,162311.12
"8528/399.3623mz/9.03min",134270.78,134356.92,19467.861,18655.924,14481936,142148.56,134184.64
"8529/400.3661mz/9.02min",8913.92475,7191.4365,1438.2873,1438.2873,3996787.8,22469.738,10636.413
"8530/423.3652mz/8.98min",1994766,1994766,1994766,1994766,9973830,1994766,1994766
"8531/424.3686mz/8.98min",571906.9,571906.9,571906.9,571906.9,2859534.5,571906.9,571906.9
"8532/435.3648mz/8.98min",1655348.2,1655348.2,1655348.2,1655348.2,8276741,1655348.2,1655348.2
"8533/447.3649mz/8.98min",977878.2,977878.2,977878.2,977878.2,4889391,977878.2,977878.2
"8534/677.5069mz/8.98min",2324527.75,1938852.5,3402892.2,2595237,7312735,2053818.5,1640639.5
"8537/413.3778mz/9.0min",98613.26,158836.88,61970.43,78359.17,557877.25,118867.35,77270.09
"8540/425.3808mz/9.03min",1705187.6,1705187.6,1705187.6,1705187.6,8525938,1705187.6,1705187.6
"8542/281.2472mz/9.04min",230007.565,442514.44,218997.58,202515.81,387507.38,241017.55,149188.28
"8544/603.4954mz/9.04min",2137511.8,1687012.8,3007504.2,2588010.8,5921580.5,1591179.6,1244654.8
"8545/532.3817mz/9.04min",338850.81,360660.5,119330.45,198538.73,1244757.1,502833.5,317041.12
"8546/691.5224mz/9.05min",84575.663,71965.836,142459.4,97185.49,306378.5,71384.89,36970.37
"8547/587.4756mz/9.05min",439605.345,318380.25,672512.5,560830.44,937519.56,244289.67,156432.98
"8549/460.4507mz/9.1min",1590163.66,3089544.5,90782.82,18156.564,4269253,4411332.5,18156.564
"8551/605.5104mz/9.08min",770662,565510.8,1093708.8,975813.2,2230020,550309.1,230331.92
"8553/576.4592mz/9.08min",545296.835,452881.97,770454.6,637711.7,1519525.5,387784.53,298775.8
"8554/675.5277mz/9.08min",357721.795,266300.9,854914.7,281657.8,1810205.2,430761.47,284682.12
"8556/144.9821mz/9.11min",1295728.1,1225845.4,1365610.8,1083896.4,5475367.5,3721045.2,524031.7
"8557/781.6198mz/9.09min",247430.135,995185.2,208046.16,288464.94,258437.88,236422.39,128160.484
"8559/542.514mz/9.1min",444961.33,736706.75,371845.8,348364.38,778759.75,470564.88,419357.78
"8561/397.3466mz/9.11min",140722.79,182012.38,131101.38,58177.797,659177.06,102199.82,150344.2
"8562/534.4853mz/9.13min",426108.5,377550.38,835969.94,474666.62,851483.25,240277.84,196716.66
"8563/512.5035mz/9.13min",5065559.75,8628542,3257125.5,3276653.8,7035508.5,5315282,4815837.5
"8565/575.4755mz/9.14min",391242.455,293632.16,710493.25,488852.75,1446999.5,232629.22,183500.62
"8566/613.516mz/9.14min",8972.8398,54182.684,2990.9466,2990.9466,929775.4,14954.733,2990.9466
"8569/661.5119mz/9.14min",106998.785,81771.88,165385.81,132225.69,691860.7,49892.547,40315.27
"8571/649.4796mz/9.15min",225941.205,198440.1,381330.28,233498.69,736967.4,218383.72,97873.79
"8572/609.4872mz/9.15min",477836.16,806685.25,387489.12,282715.28,667363.75,568183.2,271846.7
"8574/582.5088mz/9.16min",333491.04,348702.2,103608.06,360245.22,677849.8,318279.88,243379.9
"8577/689.5441mz/9.23min",181695.148,108480.016,321899.5,254910.28,624605.2,33963.67,62316.664
"8578/536.1651mz/9.18min",327278.83,372893,291346.56,363211.1,594102.3,175995.83,48930.69
"8579/578.5112mz/9.19min",1260096.75,860818,1937128.9,1659375.5,3946475.5,469884.6,338298.3
"8581/556.5296mz/9.19min",4946888.75,7609441.5,3220112.5,3061872,7858285,5135491,4758286.5
"8582/413.3808mz/9.21min",2502745,2502745,2502745,2502745,12513725,2502745,2502745
"8583/437.3809mz/9.21min",1511003.9,1511003.9,1511003.9,1511003.9,7555019.5,1511003.9,1511003.9
"8584/397.3462mz/9.21min",422835.05,1004042.5,373690.4,467150,657575.4,378520.1,281625.72
"8586/482.4562mz/9.23min",203228.74,401322.97,190746.34,172588.69,322776.72,215711.14,143332.44
"8587/293.2834mz/9.23min",99704.75,192679.44,56294.547,65023.56,159597.5,112285.414,87124.086
"8588/691.5225mz/9.23min",520042.17,367772.25,914223.75,647216.5,2048829.1,260947.69,392867.84
"8589/568.4928mz/9.24min",698169.05,1215432.8,666670.8,551875.3,1299463.5,729667.3,561562.9
"8592/504.4382mz/9.24min",564365.77,374132.3,899220.75,730991.44,1153728.5,397740.1,244189.39
"8593/635.5576mz/9.24min",453405.425,294867.75,636963.56,611943.1,1125158.5,225240.61,241160.8
"8594/590.4748mz/9.24min",2533325.3,2021555.2,3771037.2,3029120.2,6520766,2037530.4,1476437
"8598/383.1822mz/9.25min",2607.9198,869.3066,32008.16,869.3066,6354340.5,4346.533,869.3066
"8600/451.2448mz/9.25min",2277.95124,759.31708,3796.5854,759.31708,6175526.5,7898.5444,759.31708
"8601/461.3804mz/9.25min",720816.6,720816.6,720816.6,720816.6,3604083,720816.6,720816.6
"8602/519.3078mz/9.25min",803384.56,803384.56,803384.56,803384.56,4016922.8,803384.56,803384.56
"8603/645.5533mz/9.25min",130806.58,89723.15,214749.11,162513.38,373619.7,99099.78,62635.457
"8606/409.346mz/9.25min",340154.205,697868.25,243111.38,289777.28,559463.06,379500.03,300808.38
"8608/449.3806mz/9.26min",1001641.5,1001641.5,1001641.5,1001641.5,5008207.5,1001641.5,1001641.5
"8609/587.3703mz/9.26min",476014.4,476014.4,476014.4,476014.4,2380072,476014.4,476014.4
"8610/615.5314mz/9.26min",40427.541,66516.17,20977.066,14188.555,429047.62,59878.016,16944.33
"8611/655.4326mz/9.26min",264290.88,264290.88,264290.88,264290.88,1321454.4,264290.88,264290.88
"8615/393.3147mz/9.27min",894448.75,1212127.6,109572.51,1372323.6,3304.4434,576769.9,2959902.8
"8616/603.4957mz/9.26min",734532.875,342911.38,1495906.1,1234038.8,828815,640250.75,367673.25
"8617/606.3393mz/9.27min",142121.1135,23320.957,494849.75,560384.56,4664.1914,260921.27,4664.1914
"8618/375.3042mz/9.29min",960884.1,5011891.5,503907.47,856458.6,156959.3,1065309.6,8909489
"8619/559.34mz/9.27min",121209.888,121209.888,121209.888,121209.888,606049.44,121209.888,121209.888
"8620/377.32mz/9.26min",1095581.5,3163961.5,302032.88,891647.4,169033.72,1299515.6,9668848
"8621/427.3203mz/9.26min",31611.449,302283.84,3282.2173,36434.31,656.44346,26788.588,763011.75
"8622/391.1674mz/9.27min",213227.58,213227.58,213227.58,213227.58,1066137.9,213227.58,213227.58
"8623/575.335mz/9.27min",96391.78,96391.78,96391.78,96391.78,481958.9,96391.78,96391.78
"8624/601.4909mz/9.28min",3534877.4,2760412.5,5369472,4260294,6995851.5,2809460.8,1848933.5
"8625/579.5103mz/9.28min",1170026.95,2067616.1,1149646.5,971723.3,957328.06,1399906.5,1190407.4
"8626/376.3075mz/9.31min",200033.54,1581075.8,78860.016,122691.61,15772.0032,277375.47,2694624.2
"8631/689.5438mz/9.29min",604899.225,749288.06,737756.25,472042.2,1287423.9,388103.53,287794.94
"8632/631.5257mz/9.3min",132102.83,69039.016,237822.98,187477.45,455181.12,76728.21,48904.277
"8633/589.4912mz/9.3min",1595604.15,1300800.5,2934384.5,1890407.8,5356920.5,707766.06,872495.25
"8634/567.5092mz/9.31min",275554.06,478562.06,270534.56,193659.22,530409.56,280573.56,213756.61
"8635/590.4947mz/9.31min",268035.14,182645.77,722560.6,246985.72,1359946.5,289084.56,145044.4
"8636/439.3965mz/9.32min",1533190.4,1533190.4,1533190.4,1533190.4,7665952,1533190.4,1533190.4
"8637/411.362mz/9.32min",228737.65,409961.38,247992.6,131879.98,844053.44,209482.7,193663.64
"8638/460.4507mz/9.31min",564205.82,489552.7,5325639,1008157.3,287691.53,638858.94,481802.9
"8640/144.982mz/9.34min",783125.28,2019802.2,1075558,743649,779038,787212.56,562304.8
"8642/684.5665mz/9.35min",650099.45,1189414.5,688926.1,495837.62,842743.9,611272.8,453225.44
"8643/361.2005mz/9.35min",520871.7,520871.7,520871.7,520871.7,2604358.5,520871.7,520871.7
"8644/451.3964mz/9.35min",1248474.7,1248474.7,1248474.7,1248474.7,6242373.5,1248474.7,1248474.7
"8650/526.5189mz/9.38min",7756725.5,12758844,5136198.5,4875568.5,12642571,8203570.5,7309880.5
"8651/548.5008mz/9.38min",1144932.1,797707.8,1781540.6,1453029.4,3300357,836834.8,409478.88
"8653/570.545mz/9.39min",7122344,10560445,4562739,4161482.8,12579479,7429945,6814743
"8654/592.5268mz/9.39min",2473287.4,1668119.2,3968973.2,3178721.2,8109402,1767853.6,1248435.2
"8655/672.5277mz/9.4min",886147.25,765818.2,1268912.5,977335.1,1677533.5,794959.4,544703.5
"8656/518.4539mz/9.41min",549611.11,394620.22,863741.75,666707.6,1366233.8,432514.62,280471.25
"8657/605.5117mz/9.42min",146899.755,86835.53,230163.39,175550.78,369122.97,118248.73,59652.086
"8658/552.534mz/9.41min",374827.06,520122.06,160815.44,171205.98,621894.2,305382.22,444271.9
"8660/705.5379mz/9.39min",141563.975,124812.98,232853.55,158314.97,566175.06,87173.6,111033.055
"8661/376.3074mz/9.43min",279030.535,6608645,170106.48,942286.6,34021.296,349210.3,208850.77
"8662/634.501mz/9.4min",148237.625,36907.535,292871.28,137428.75,689832.5,159046.5,104230.44
"8663/375.3041mz/9.45min",1103222.9,21798784,769495.8,1047480.4,76845.6,1158965.4,1691555.6
"8664/411.3615mz/9.43min",788617.42,1564240.8,679707.7,772603.44,1351155.6,804631.4,575168.4
"8666/519.3077mz/9.43min",675327.9,675327.9,675327.9,675327.9,3376639.5,675327.9,675327.9
"8667/520.3111mz/9.43min",74610.324,74610.324,74610.324,74610.324,373051.62,74610.324,74610.324
"8670/383.3415mz/9.43min",734016.4,1123731,692221.56,735602,910430.44,732430.8,695400.75
"8671/590.4739mz/9.43min",197189.065,148141.48,320030,241280.36,465728.34,153097.77,72446.055
"8673/668.654mz/9.43min",277467.615,384600.4,170334.83,46623.094,9324.6188,1044472.44,1343653.1
"8674/587.3701mz/9.43min",148331.64,148331.64,148331.64,148331.64,741658.2,148331.64,148331.64
"8677/442.4035mz/9.44min",1280646.05,1136327.1,1092417.8,1066660.8,1476115.6,1641284,1424965
"8678/606.3394mz/9.43min",113552.6775,38336.965,370763.88,188768.39,7667.393,266617.75,7667.393
"8679/556.5293mz/9.44min",254915.205,441221.4,207982.97,165352.36,585838.3,301847.44,162698.3
"8682/460.4506mz/9.42min",1405793.07,640769.94,2170816.2,4559253,389582.56,73222.516,3040492.5
"8683/615.5064mz/9.47min",18367145,15324503,25537830,20950920,39695460,15783370,10985437
"8684/593.5256mz/9.47min",6097292.25,9872341,5100049.5,4660944.5,10868346,6434615,5759969.5
"8685/631.4801mz/9.47min",363770.55,380815.1,597907.3,244980.48,1255707,346726,104064.76
"8687/454.4034mz/9.49min",706557.575,652240.9,624922.25,620011.1,760874.25,889398.5,760941.8
"8689/427.3965mz/9.51min",1686166.4,1686166.4,1686166.4,1686166.4,8430832,1686166.4,1686166.4
"8690/453.4121mz/9.51min",874537.9,874537.9,874537.9,874537.9,4372689.5,874537.9,874537.9
"8691/604.4903mz/9.51min",444516.135,309210.9,573436.06,486165.47,1404823.4,402866.8,241214.69
"8692/430.4037mz/9.51min",548770.95,614103.5,653241.56,483438.4,855653.1,307647.4,248987.94
"8693/463.3961mz/9.51min",934025.9,934025.9,934025.9,934025.9,4670129.5,934025.9,934025.9
"8694/475.396mz/9.51min",686101.24,686101.24,686101.24,686101.24,3430506.2,686101.24,686101.24
"8695/582.5086mz/9.51min",121497.6025,231964.6,129750.26,100389.21,351779.3,113244.945,71574.625
"8697/429.3722mz/9.53min",52495.2575,119284.69,3498.339,3498.339,17491.695,87498.82,96365.78
"8701/383.1824mz/9.54min",825092,825092,825092,825092,4125460,825092,825092
"8702/833.2402mz/9.55min",1739890.7,1374624.6,2731019.5,2117326.2,27051.822,2105156.8,135259.11
"8703/538.5188mz/9.55min",741794.58,1216994.8,387231.72,413745.1,1299129.2,757670.6,725918.56
"8704/832.2395mz/9.56min",2215806.95,1750667.4,3447867.8,2704088.5,52034.568,2680946.5,260172.84
"8707/835.2382mz/9.56min",544987,210863.94,1165429.1,912470.75,12928.693,879110.06,64643.465
"8708/144.982mz/9.57min",865004.95,589396.8,424915.06,1287667,1895441.6,1140613.1,588496.6
"8709/378.3231mz/9.6min",802733.85,5331990.5,323145.78,505707.6,64629.156,1200704.4,1099760.1
"8711/571.3962mz/9.58min",107186.692,19175.104,313992.03,195198.28,763820.5,18858.174,10126.293
"8712/713.5469mz/9.61min",1596729.15,3060010,1409073.2,1784385.1,236799.28,2391064.8,1183996.4
"8713/708.5914mz/9.62min",795477.095,4729038.5,673796.06,818608.75,134759.212,1986336.8,772345.44
"8714/393.3146mz/9.58min",469318.035,2656533.5,257470.27,243926.17,3180.1628,2145390.8,681165.8
"8715/533.4534mz/9.62min",431197.75,304436.9,724594.44,557958.6,2069609,298394.6,49201.953
"8716/377.3198mz/9.62min",3711059.65,18261648,1619573.8,4120651.5,174376.1,7133642,3301467.8
"8717/604.4896mz/9.62min",697897.595,490358.44,1164909.5,853135.44,1762455.2,542659.75,382040.9
"8718/606.5426mz/9.62min",606216.7,372613,1018499.5,839820.4,2530329.8,359638.6,319664.5
"8719/584.5605mz/9.62min",2070896.55,2969166,1140443.2,1159829.2,3634485.5,2095753.2,2046039.9
"8721/605.4925mz/9.62min",266205.89,217757.28,352089.4,314654.5,658313.44,187858.3,86760.39
"8722/714.5499mz/9.61min",672097.345,1223780.6,611727.94,732466.75,66177.906,1172094,330889.53
"8724/585.5638mz/9.63min",754753.48,949099.8,343867.84,383107.53,1407972.2,754751.06,754755.9
"8726/603.5071mz/9.63min",212403.405,154376.47,435194.38,270430.34,1088000.8,152783.3,100369.03
"8728/441.4121mz/9.64min",1316228.2,1316228.2,1316228.2,1316228.2,6581141,1316228.2,1316228.2
"8729/455.4276mz/9.64min",381397.92,381397.92,381397.92,381397.92,1906989.6,381397.92,381397.92
"8730/465.4122mz/9.64min",861965.7,861965.7,861965.7,861965.7,4309828.5,861965.7,861965.7
"8731/477.4118mz/9.64min",562019.16,562019.16,562019.16,562019.16,2810095.8,562019.16,562019.16
"8732/510.4875mz/9.64min",297822.02,533312.4,306270.94,204783.5,766278.4,289373.1,214761.08
"8733/815.6364mz/9.66min",278506.32,181101.33,263863.84,393276.56,1255989.6,250551.31,293148.8
"8734/532.4696mz/9.65min",879141.17,504382.88,1411549.4,1095894.4,2958518.2,662387.94,510757.16
"8736/533.4734mz/9.65min",231507.455,145944.81,427576.88,273595.44,885925.2,189419.47,102910.086
"8737/686.5432mz/9.66min",2086737.15,1885281.4,2792880.2,2223400.5,3635623,1950073.8,1436899.6
"8739/570.5453mz/9.68min",138035.335,246291.3,75376.086,66220.516,357804.16,146969.06,129101.61
"8741/606.3392mz/9.72min",157603.14,67778.73,647082.44,247427.55,13555.746,321108.44,13555.746
"8742/397.3819mz/9.7min",231227.955,431953.78,129818.44,146950.25,399720.56,287636.75,174819.16
"8743/552.5343mz/9.7min",180431.525,301010.62,87193.46,69690.76,353472.8,187666.25,173196.8
"8744/456.4191mz/9.7min",1901648.05,1624801.9,1558348.9,1544134.8,2371777.2,2526599.2,2178494.2
"8747/618.5091mz/9.71min",161066.575,111000.836,204745,177525.53,537142.94,144607.62,114911.6
"8748/586.4883mz/9.71min",437374.28,346995.47,545834.6,498046,1500550,376702.56,299882.47
"8750/585.4847mz/9.71min",1162645.5,916986.7,1424488.6,1328552.4,3812602,996738.6,856453.8
"8751/645.4954mz/9.72min",979133.3,335393.78,1166071.5,1081377.4,2427324,876889.2,285819.7
"8752/617.5113mz/9.72min",306615.61,168366.84,361261.62,394366.53,630137.8,251969.6,193358.33
"8753/263.2365mz/9.72min",128818.4625,230498.94,130937.48,126699.445,470910.7,112552.69,71897.516
"8754/487.4479mz/9.72min",565613.75,428157.6,839698.25,644207.56,1313374.1,487019.94,286126.9
"8756/629.5221mz/9.72min",37119116,31752292,48734440,40753810,75805960,33484422,24829354
"8757/467.4277mz/9.72min",521091.76,521091.76,521091.76,521091.76,2605458.8,521091.76,521091.76
"8758/477.3544mz/9.72min",88765.2935,13747.971,172082.64,130849.88,765000.8,46680.707,12884.162
"8759/517.3861mz/9.72min",182856.445,73357.61,386711.84,190484.17,1505259.1,175228.72,52580.637
"8760/562.5163mz/9.73min",1676630.05,1156141.4,2543277,2092329.6,5596457,1260930.5,560530.2
"8762/541.5378mz/9.75min",3216304.6,5005762,2507271.2,2018792.1,5726527.5,3300354,3132255.2
"8763/540.5345mz/9.75min",10585771,16975688,6754501.5,6758681,18972884,10801048,10370494
"8765/652.5976mz/9.76min",489221.7,825686.3,134623.47,449291.5,372937.1,626044.94,529151.9
"8766/607.5405mz/9.77min",10595306.5,17126206,7305491.5,7101173.5,16625378,10953643,10236970
"8767/479.4278mz/9.77min",289810.18,289810.18,289810.18,289810.18,1449050.9,289810.18,289810.18
"8768/584.5605mz/9.79min",773660,1332446,566201.9,538774.2,1429374.9,754966.6,792353.4
"8776/547.4691mz/9.83min",744282.8,565443.75,1033828.9,891771.6,1885781.4,596794,455872.3
"8777/680.4794mz/9.87min",484298.225,968321.75,403912.75,358943.62,1110620.6,564683.7,216447.88
"8778/701.4089mz/9.86min",232899.5,162338.39,263819.1,258093.6,684514.75,207705.4,121299.875
"8779/763.5167mz/9.86min",4239517.5,5303994,3455327.8,3893892.2,4000024,4711112.5,4479011
"8780/663.4532mz/9.86min",9284237.5,16279436,8162087,8391713,15406628,10176762,7263971.5
"8781/685.4349mz/9.86min",5237109,3907059.2,6726674,5877884,9974290,4596334,2907184.8
"8782/706.495mz/9.86min",1953590.4,2290100.2,1412853,1820735.2,1278544,2086445.6,2118727.8
"8783/708.5102mz/9.86min",1572598.3,1940505.2,1159297.5,1383168.6,1368179.2,1788685.2,1762028
"8784/736.5419mz/9.86min",1082590.8,1318686,775841.56,925747.8,942612.8,1222568.8,1234642.6
"8785/721.5061mz/9.86min",374028.74,317954.3,429014.78,577022.56,319042.7,549919.5,176718.44
"8789/191.1792mz/9.91min",63011.424,147034.8,30127.85,64482.43,76072.52,47399.402,61540.418
"8794/475.3958mz/9.93min",133900.512,133900.512,133900.512,133900.512,669502.56,133900.512,133900.512
"8795/427.3964mz/9.94min",84185.232,84185.232,84185.232,84185.232,420926.16,84185.232,84185.232
"8796/441.4121mz/9.94min",450992.64,450992.64,450992.64,450992.64,2254963.2,450992.64,450992.64
"8797/453.4121mz/9.94min",355097.92,355097.92,355097.92,355097.92,1775489.6,355097.92,355097.92
"8799/463.3957mz/9.94min",167021.688,167021.688,167021.688,167021.688,835108.44,167021.688,167021.688
"8800/465.4122mz/9.94min",336355.42,336355.42,336355.42,336355.42,1681777.1,336355.42,336355.42
"8801/467.4278mz/9.94min",513954.1,513954.1,513954.1,513954.1,2569770.5,513954.1,513954.1
"8802/477.4118mz/9.94min",336793.56,336793.56,336793.56,336793.56,1683967.8,336793.56,336793.56
"8803/546.4854mz/9.95min",269684.115,254712.2,284656.03,378383.06,1370578.1,254361.16,164552.06
"8804/144.982mz/9.95min",2390690.4,2250758.2,3317402.8,2289211,3817846.8,2492169.8,526354.2
"8808/553.5382mz/9.97min",384974.795,668986.4,209424.8,232580.14,662080.6,395709.34,374240.25
"8809/552.5348mz/9.97min",1066854.95,1816144.2,679598.44,765909,1771710.8,1095125.5,1038584.4
"8810/574.5163mz/9.97min",158761.76,91476.33,263110.25,214522.7,707845.44,103000.82,38501.953
"8811/618.5064mz/9.98min",65431.589,49311.395,163122.52,74754.17,389326.2,56109.008,7736.1133
"8812/701.6159mz/9.99min",288322.86,250740.34,406531.3,163234.16,1053492.1,325905.38,184804.97
"8813/576.532mz/10.01min",1744328.4,1208388.6,2825935,2280268.2,6457022.5,1150558.5,848618.1
"8814/554.5503mz/10.01min",9209523,15513757,5737303.5,6185687,16116504,9322065,9096981
"8815/559.5168mz/10.0min",254615.675,192775.23,376851.56,316456.12,650984,189547.75,131494.62
"8816/689.5494mz/10.06min",208240.095,1224965.1,59488.93,155400.44,58211.895,261079.75,363685.3
"8817/817.6521mz/10.07min",8874752.5,7098698.5,11302676,9281921,28357314,8467584,8246995
"8818/149.1324mz/10.07min",213951.815,363915.12,131914.73,126452.16,500794.2,241689.97,186213.66
"8819/213.1483mz/10.07min",398592.77,590318.94,255892.31,268857.16,936934.25,440444.6,356740.94
"8820/773.6258mz/10.05min",254538.035,4655.842,328926.97,180149.1,931.1684,1070472.1,476874.62
"8821/641.5225mz/10.07min",450527.54,326350.5,690766.94,505553.7,1008557.4,395501.38,288260.2
"8822/167.1429mz/10.08min",228331.4,319702.4,119483.305,132630.44,541108.4,254607.64,202055.16
"8823/598.5762mz/10.08min",671320.1,1016385.06,153115.38,346803.75,1323086.5,618116.5,724523.7
"8824/231.1589mz/10.08min",242177.915,314809.8,149760.3,117845.56,544162.6,268993.6,215362.23
"8825/620.5598mz/10.08min",139046.87,42178.09,296068.28,208567.64,727396.2,69526.1,47411.844
"8826/795.6698mz/10.07min",252701.76,221279.12,84341.65,112813.7,698546.4,298301,284124.4
"8827/833.6257mz/10.08min",187130.945,176748.02,246426.88,120225.195,916542.8,195326.47,178935.42
"8829/812.6967mz/10.08min",472170.375,894096.7,86361.13,246588.45,1594172.1,497592.78,446747.97
"8830/643.5379mz/10.11min",13393429,11338831,19070742,15448027,26042786,11039272,9000524
"8831/659.5113mz/10.1min",263032.04,253181.42,435541.28,205406.2,844161.44,272882.66,196981.64
"8833/621.5561mz/10.11min",5095320.75,7880402.5,3407643.2,3593750,8174931.5,5209881.5,4980760
"8835/479.4278mz/10.12min",428415.9,428415.9,428415.9,428415.9,2142079.5,428415.9,428415.9
"8839/369.3183mz/10.13min",123062.588,123062.588,123062.588,123062.588,615312.94,123062.588,123062.588
"8841/455.4278mz/10.13min",612681.96,612681.96,612681.96,612681.96,3063409.8,612681.96,612681.96
"8843/381.3165mz/10.1min",780.5324,780.5324,780.5324,780.5324,548639.5,780.5324,3902.662
"8845/469.4435mz/10.15min",589804,589804,589804,589804,2949020,589804,589804
"8846/481.4435mz/10.15min",451093.84,451093.84,451093.84,451093.84,2255469.2,451093.84,451093.84
"8847/357.3181mz/10.15min",177858.288,177858.288,177858.288,177858.288,889291.44,177858.288,177858.288
"8848/409.4398mz/10.17min",485615.92,842202.25,480312.06,490919.78,209652.58,505911.06,345648.78
"8850/599.5028mz/10.21min",204735.79,809133.4,220724.64,149943.88,61463.53,611945.75,188746.94
"8851/690.4336mz/10.2min",1531497.4,1658386.2,1939863.5,3396567.2,2311.249,1404608.6,11556.245
"8854/674.4383mz/10.21min",3408046.25,3404758.5,3411334,4620875.5,61824.75,5202754.5,284416.06
"8855/714.4697mz/10.2min",3587918.25,2932890.5,4504556,4242946,586578.1,5475358,586578.1
"8856/606.3394mz/10.2min",1626822.5,1371993.5,1881651.5,2933006,17197.626,2524692.2,85988.13
"8857/566.3082mz/10.21min",1045735.08,601547.56,1489922.6,2432330.5,99263.11,1739236,152483.22
"8858/690.4696mz/10.2min",538131.3,242255.78,1093639.4,372858.2,48451.156,751695.5,703404.4
"8861/575.5027mz/10.2min",1909949.3,3290792,565653.5,2179758.8,625867.2,1640139.8,2269209.2
"8863/650.4383mz/10.21min",767894.79,488164.88,1481688.2,429660.62,322417.94,1047624.7,1144943.2
"8864/744.5531mz/10.21min",818836.87,1642391.4,1373515.5,884726.8,150589.388,752946.94,150589.388
"8865/625.5508mz/10.21min",1057611.51,281800.62,3618691.5,1833422.4,101102.33,280848.16,2344631.2
"8866/582.3033mz/10.21min",81740.4425,60273.895,241839.25,234447.64,12054.779,103206.99,12054.779
"8868/695.4617mz/10.19min",232168.305,411881.22,38740.812,234626.81,112053.19,229709.8,8108138.5
"8869/676.4518mz/10.21min",389057.695,555652.7,547531.56,1195660,145494.64,230583.83,129831.555
"8870/100.112mz/10.2min",357665.12,203635.31,337944.9,190580.86,757912.44,377385.34,433474.75
"8871/184.0732mz/10.21min",1344830.4,1812721,1508436.6,1181224.2,182410.38,1613315.6,1170444.2
"8873/756.5524mz/10.23min",561587.25,590109.44,533065.06,597805.2,9904.1906,756643,49520.953
"8874/757.5569mz/10.22min",220261.45,227650.1,212872.8,273983.28,42574.56,355581.34,42574.56
"8880/758.569mz/10.24min",12623758,8988177,20074352,7521250.5,182681.39,16259339,27463102
"8881/754.5379mz/10.24min",191504.245,280782.88,23934.13,102225.61,4786.826,710982.1,325239.56
"8884/772.5842mz/10.25min",570235.48,1086001.5,10893.892,10893.892,54469.46,3614434.2,3882337.2
"8886/740.5214mz/10.24min",17661.495,10446.492,4010.1433,24876.498,802.02866,219334.36,96918.086
"8887/784.5812mz/10.26min",9824167.25,26371566,2494233.5,28287794,847075.94,4468616.5,15179718
"8888/798.5629mz/10.24min",525353.84,275602.78,255757.25,991686.06,51151.45,1061817.4,775104.9
"8889/782.5681mz/10.26min",57405956,65209130,60649452,54162460,975704.1,61915164,694099.1
"8891/674.3844mz/10.26min",6577.5029,688.88536,688.88536,3444.4268,195799.58,9710.579,53970.85
"8892/781.5545mz/10.28min",342306.095,215844.5,932627.2,231148.75,43168.9,453463.44,563900.2
"8895/226.9513mz/10.28min",21657.456,21657.456,21657.456,21657.456,108287.28,21657.456,21657.456
"8896/780.551mz/10.29min",719817.05,305718.28,1886247.8,517117.3,44840.734,922516.8,1779689.2
"8897/808.5782mz/10.28min",211303.475,72591.76,240619.5,181987.45,329429.97,14518.352,435667.78
"8898/804.5499mz/10.29min",3757292.4,3317589.8,6658193,4393332.5,663517.96,4196995,663517.96
"8899/783.5716mz/10.25min",11666149.5,13873946,23440812,20152172,332130.53,9458353,219201.58
