"","filter","2024_POS_CC-Media_1_Run17.mzML","2024_POS_CC-Media_2_Run53.mzML","2024_POS_CC-Media_3_Run73.mzML","2024_POS_CC_1_Run20.mzML","2024_POS_CC_2_Run47.mzML","2024_POS_CC_3_Run61.mzML"
"1481/230.9852mz/9.97min",14094.0408,1258836.8,33714.94,4698.0136,23490.068,4698.0136,4698.0136
"1482/820.738mz/9.98min",166122.712,166122.712,166122.712,944838.44,166122.712,830613.56,166122.712
"1483/1130.315mz/9.99min",598725.864,199575.288,199575.288,1314427.4,997876.44,199575.288,1048189
"1485/1128.3157mz/9.99min",522075.336,174025.112,174025.112,1325458.8,870125.56,174025.112,966143.75
"1486/1129.3164mz/9.99min",608485.32,202828.44,202828.44,1347912.1,1014142.2,202828.44,1065583.8
"1487/772.2733mz/9.99min",358234.085,952945.25,468009.78,384988.2,331479.97,307040.44,257384.3
"1488/773.2742mz/9.99min",253150.375,690896.6,338048.5,279400.25,226900.5,209918.17,191893.77
"1489/659.5209mz/10.01min",7921.816,7921.816,7921.816,7921.816,51402.457,7921.816,39609.08
"1490/813.6572mz/10.0min",239213.82,79737.94,398689.7,521086.2,79737.94,945044.2,79737.94
"1491/537.5351mz/10.01min",110047.715,391192.78,159459.97,111440.3,108655.13,67167.65,82595.33
"1492/559.5169mz/10.02min",257912.945,298295.03,104748.41,84176.29,426477.2,217530.86,307588.88
"1493/984.256mz/10.03min",641173.9,637797.5,778607.7,644550.3,516600.6,733578.06,103320.12
"1494/825.6933mz/10.01min",94140.168,94140.168,94140.168,470700.84,94140.168,779019.4,94140.168
"1495/853.7243mz/10.02min",54772.506,54772.506,273862.53,54772.506,54772.506,318241.53,54772.506
"1496/982.2567mz/10.03min",854474.93,819340.8,889609.06,912789.25,587701.06,1034944.8,117540.212
"1497/563.4643mz/10.03min",213338.772,71112.924,71112.924,71112.924,1092496.8,355564.62,643627.5
"1498/1103.9399mz/10.03min",99675.462,33225.154,33225.154,33225.154,482332.6,166125.77,306115.28
"1501/708.5099mz/10.07min",1340329.1,2317354.2,1741518.4,1617236.6,1063421.6,955277.3,1024307.75
"1502/680.4799mz/10.08min",6067455,7734945,6802360,6648866.5,5486043.5,4949577.5,5287059.5
"1503/706.4955mz/10.08min",2773645.3,3837785.5,3927569,4082109,1530457.8,1709505.1,1601829.1
"1504/663.4534mz/10.08min",4218484.9,5205576.5,4863833,4670448,3602283,3365283.5,3766521.8
"1505/736.5424mz/10.08min",1919525.9,2266306.8,2084256.4,1953565.2,1885486.6,1662552,1881925.2
"1507/685.4351mz/10.1min",5163850.75,5163675,3552497.8,3695591.8,7335137,5164026.5,6761024.5
"1508/982.2571mz/10.12min",226904.2,148598.31,246982.44,231872.02,221936.38,276802.47,29719.662
"1510/1103.9399mz/10.14min",92691.534,30897.178,30897.178,30897.178,256031.58,154485.89,193159.55
"1511/563.4643mz/10.14min",524842.68,174947.56,174947.56,174947.56,1542179.8,874737.8,1149990.5
"1513/230.9852mz/10.16min",11456.6238,119150.88,21442.867,19094.373,3818.8746,3818.8746,3818.8746
"1514/144.9822mz/10.18min",6288072.25,8614659,7697636.5,7931925,4359541,4878508,4241204.5
"1517/758.221mz/10.16min",83888.41,213378.25,103206.83,94229.4,45107.844,73547.42,9021.5688
"1518/772.2729mz/10.17min",3601.91838,88016.016,10299.302,1200.63946,6003.1973,1200.63946,1200.63946
"1520/981.2785mz/10.18min",124666.75,1088655.9,124666.75,124666.75,124666.75,124666.75,623333.75
"1521/1129.9557mz/10.17min",234069.882,78023.294,78023.294,78023.294,740728.9,390116.47,552676.4
"1522/1130.9591mz/10.17min",165368.118,55122.706,55122.706,55122.706,545508.1,275613.53,401968.97
"1523/1130.315mz/10.17min",274438.56,91479.52,91479.52,678424.1,468303,91479.52,457397.6
"1524/1129.3165mz/10.17min",270834.204,90278.068,90278.068,694066.56,466107.03,90278.068,451390.34
"1525/820.7382mz/10.17min",83783.85,83783.85,83783.85,418919.25,83783.85,799567.4,83783.85
"1526/1128.3157mz/10.17min",250149.564,83383.188,83383.188,619536.44,416915.94,83383.188,423331.06
"1527/589.48mz/10.18min",1332852.3,444284.1,444284.1,444284.1,4512387.5,2221420.5,3347336.5
"1528/1131.3148mz/10.18min",168542.94,56180.98,56180.98,449222.5,328364.94,56180.98,280904.9
"1529/813.6573mz/10.18min",249547.872,83182.624,415913.12,540364.94,83182.624,1130198.1,83182.624
"1530/839.6728mz/10.18min",270485.34,90161.78,450808.9,621351.75,90161.78,1244302,90161.78
"1531/980.2776mz/10.18min",141637.288,1129392.4,141637.288,141637.288,141637.288,141637.288,708186.44
"1532/982.2766mz/10.18min",125158.22,968925.75,125158.22,125158.22,125158.22,125158.22,625791.1
"1533/686.6053mz/10.18min",46705.848,15568.616,15568.616,15568.616,147240.38,77843.08,143164.3
"1534/1155.9714mz/10.18min",227506.368,75835.456,75835.456,75835.456,793386.25,379177.28,618971.6
"1535/825.6935mz/10.18min",110544.7,110544.7,110544.7,552723.5,110544.7,1226580,110544.7
"1536/853.7246mz/10.19min",108331.16,108331.16,541655.8,108331.16,108331.16,913233.4,108331.16
"1537/605.4537mz/10.18min",163514.55,54504.85,54504.85,54504.85,696171.9,272524.25,480261.9
"1538/624.5324mz/10.19min",33654.6162,11218.2054,11218.2054,11218.2054,173316.73,56091.027,80418.72
"1539/799.6779mz/10.2min",90084.048,30028.016,30028.016,150140.08,30028.016,324957.56,266196.4
"1540/101.0709mz/10.2min",502367.57,729374.2,646222.75,591176.7,413558.44,396788.25,384548.44
"1543/808.5823mz/10.27min",19610.984,19610.984,98054.92,19610.984,19610.984,305950.5,19610.984
"1544/90.9766mz/10.27min",1078583.72,1396548.1,1126088.5,1122061.5,1035105.94,919034.94,919833.3
"1545/782.5663mz/10.27min",15845.972,15845.972,79229.86,15845.972,15845.972,215557.05,15845.972
"1546/498.901mz/10.27min",147041.03,316282.44,145103.92,148978.14,201929.64,92404.92,113056.4
"1547/566.8884mz/10.27min",94728.54,233654.83,94605.05,94852.03,136079.62,67930.8,68120.95
"1548/226.9514mz/10.27min",1158944.9,2000413.9,1155805.4,1162084.4,1267549.8,861718.56,890742.1
"1549/158.9641mz/10.27min",373753.875,604711.2,377115.78,379817.97,370391.97,292937.38,283479.06
"1550/740.5193mz/10.27min",63231.968,1918.0632,116873.62,118543.38,1918.0632,9590.316,445138.8
"1551/766.5336mz/10.27min",53778.018,17926.006,89630.03,111177.63,17926.006,17926.006,787509.2
"1553/362.9262mz/10.27min",267123.185,510317.22,262359.97,271886.4,348351.3,201214.08,211012.69
"1554/430.9136mz/10.27min",243582.57,496975.2,244155.84,243009.3,328403.9,180857.47,179747.08
"1555/712.4882mz/10.27min",363970.74,121323.58,832463.9,809376,121323.58,606617.9,121323.58
"1556/686.4727mz/10.28min",174081.3,58027.1,367904,340832,58027.1,290135.5,58027.1
"1557/691.5098mz/10.28min",351427.14,117142.38,835189.6,1091396.2,117142.38,585711.9,117142.38
"1558/242.9254mz/10.28min",284440.14,476365.62,286949.25,281931.03,344857.56,227057.27,244856.92
"1559/810.5976mz/10.28min",80730.9,26910.3,134551.5,26910.3,26910.3,149189.39,173755.69
"1561/690.5064mz/10.29min",1048517.66,17416.624,2770329,2591611.5,17416.624,2009952.2,87083.12
"1562/726.504mz/10.29min",974449.2,324816.4,1698954,1952685.6,324816.4,1624082,324816.4
"1563/728.5162mz/10.32min",1917.9972,1917.9972,1917.9972,9589.986,1917.9972,1917.9972,416574.3
"1564/630.4103mz/10.29min",1009696.08,336565.36,336565.36,336565.36,2329880.2,1682826.8,2301156.5
"1565/652.3922mz/10.29min",247931.25,82643.75,82643.75,82643.75,547936.44,413218.75,538353.94
"1566/700.4884mz/10.3min",454394.136,151464.712,757323.56,884320,151464.712,800574.1,151464.712
"1567/754.5349mz/10.29min",2950.3284,2950.3284,2950.3284,14751.642,2950.3284,2950.3284,559082.3
"1568/744.5532mz/10.3min",227419.1,15900.04,390337.97,375338,15900.04,79500.2,2793748.5
"1569/742.478mz/10.31min",213228.636,71076.212,355381.06,443911.03,71076.212,357803.66,71076.212
"1570/644.4259mz/10.31min",31213.11,31213.11,31213.11,31213.11,271725.06,31213.11,156065.55
"1572/716.4619mz/10.31min",93100.02,31033.34,155166.7,196910.94,31033.34,171131.2,31033.34
"1573/664.4908mz/10.32min",604448.064,201482.688,1341229.5,1174156.1,201482.688,1007413.44,201482.688
"1574/608.4284mz/10.32min",3173577.6,1057859.2,1057859.2,1057859.2,12684176,5289296,9088374
"1575/740.4827mz/10.32min",11390.406,11390.406,11390.406,11390.406,57285.74,11390.406,56952.03
"1577/622.4439mz/10.34min",65081.58,21693.86,21693.86,21693.86,838889.75,108469.3,408644.5
"1578/718.5021mz/10.34min",19778.2828,19778.2828,19778.2828,19778.2828,98891.414,19778.2828,110272.086
"1579/732.5533mz/10.34min",29729.3016,9909.7672,49548.836,112161.445,9909.7672,9909.7672,1250798.5
"1581/704.5223mz/10.35min",2005601.5,21487.36,4146196.2,4920839.5,21487.36,3903766.2,107436.8
"1584/746.5672mz/10.34min",342230.14,58253.388,397081.94,1997058.9,58253.388,393193.34,291266.94
"1585/131.5335mz/10.44min",882318.28,813860,334875.03,950776.56,295209.44,997642.3,978908.1
"1586/186.981mz/10.44min",369726.5,410213.4,366262.75,370275.9,385735.34,353762.9,369177.1
"1587/111.0202mz/10.44min",7791091.5,7878334,7428258.5,7857283,7819432,7586304,7762751
"1588/112.0179mz/10.44min",2998962.5,3049156.8,2842340.5,3077777.8,3002277.2,2913388,2995647.8
"1589/184.9855mz/10.44min",1031187.58,1084646.9,1025377.75,1036043.6,1064980.9,1026331.56,993823.5
"1590/99.5122mz/10.44min",1393793.5,1323976.5,1361505.4,1390576,1407986.9,1397011,1608329.6
"1591/110.02mz/10.45min",6153914.5,5999801.5,6165947.5,7132851.5,6141881.5,6457269.5,5659223.5
"1593/182.9851mz/10.46min",1590670.35,1614002.1,1675013.8,1676910.2,1436539.8,1567338.6,1294357.5
"1594/113.9636mz/10.46min",359302.12,274009.4,444594.84,71599.17,623346.25,191511.19,634657.06
"1595/89.5067mz/10.47min",2862524.65,2956726.8,3028262,3632271.5,2768322.5,2566711.5,1996289.6
"1596/201.9758mz/10.52min",118875.67,124300.68,108896.81,104360.53,127140.4,124801.5,113450.66
"1598/81.5205mz/10.61min",2283587.4,2208239,2342641.8,2659315.2,2534294,2028844.4,2224533
