"","filter","GF_MC_RCG_Ctrl_1_pos_20210511_Run67.mzML","GF_MC_RCG_Ctrl_2_pos_20210511_Run146.mzML","GF_MC_RCG_Ctrl_3_pos_20210511_Run158.mzML","GF_S4_MC_RCG_1_pos_20210511_Run70.mzML","GF_S4_MC_RCG_2_pos_20210511_Run90.mzML","GF_S4_MC_RCG_3_pos_20210511_Run170.mzML"
"8978/631.4801mz/9.47min",460178.02,380815.1,597907.3,244980.48,1176753.1,539540.94,376027.72
"8980/454.4037mz/9.49min",820063.05,652240.9,624922.25,620011.1,1639765.6,1255986.8,987885.2
"8981/279.2314mz/9.49min",268507.165,376679.38,160334.95,129446.29,615841.56,447305.12,121713.68
"8982/395.3666mz/9.49min",90787.625,150471.8,6981.376,3824.4302,276066.34,234279.03,31103.45
"8983/653.531mz/9.5min",331252.0375,21057.014,22135.875,4211.4028,2259326.5,1031815.25,640368.2
"8985/430.4038mz/9.51min",291183.42,614103.5,653241.56,483438.4,98928.44,62309.203,7198.5815
"8986/604.4903mz/9.51min",432548.955,309210.9,573436.06,486165.47,779902.75,378932.44,257547.53
"8987/582.5086mz/9.52min",173381.66,231964.6,129750.26,100389.21,329711.75,217013.06,33148.723
"8988/429.3723mz/9.53min",66154.068,119284.69,12575.7532,12575.7532,69429.37,167749.5,62878.766
"8989/833.2403mz/9.55min",857433.55,1374624.6,2731019.5,2117326.2,63103.723,340242.5,157898.75
"8990/832.2395mz/9.56min",1127016.89,1750667.4,3447867.8,2704088.5,44999.934,503366.38,406054
"8992/538.5189mz/9.55min",779726.95,1216994.8,387231.72,413745.1,1200054.2,1145708.8,260485.75
"8995/144.982mz/9.57min",758178.75,611544.4,400534.8,1287667,1298514.4,904813.1,364347.6
"8996/378.3231mz/9.59min",792141.85,5331990.5,323145.78,505707.6,232656.25,1885117,1078576.1
"8998/393.3146mz/9.55min",655330.7,2656533.5,266011.44,269492.12,368414.5,1179564.1,942246.9
"8999/714.55mz/9.61min",850951,1317831.1,608227.9,778494.1,121645.58,923407.9,1454155.1
"9000/708.5914mz/9.61min",1421422.45,4729038.5,687302.2,835611,137460.44,2199862,2007233.9
"9001/377.3199mz/9.6min",4484507.25,18261648,1619573.8,4120651.5,832287.44,5818703,4848363
"9002/533.4534mz/9.62min",445563.72,304436.9,724594.44,557958.6,1019731.3,333168.84,164161.27
"9003/713.5469mz/9.62min",1985149.15,3060010,1409073.2,1784385.1,281814.64,2185913.2,2888731.8
"9004/604.4894mz/9.61min",671746.94,490358.44,1164909.5,853135.44,1023107,190173.22,297628.03
"9005/606.5427mz/9.62min",606216.7,372613,1018499.5,839820.4,1250166.9,195458.22,222344.55
"9006/584.5605mz/9.62min",2005021.2,2969166,1140443.2,1159829.2,3176157,2850213.2,1031237.6
"9007/582.5083mz/9.62min",227705.65,380289.8,233461.08,221950.22,375519.72,181607.44,64432.89
"9008/585.5639mz/9.62min",426084.845,949099.8,343867.84,383107.53,1212579.8,469062.16,376197.78
"9009/603.507mz/9.63min",305500.345,154376.47,440598.44,274772.16,964976.2,336228.53,213847.33
"9010/510.4875mz/9.65min",326154.14,533312.4,306270.94,204783.5,908001.56,346037.34,123103.21
"9011/532.4696mz/9.65min",985215.48,504382.88,1411549.4,1095894.4,2046026.9,874536.56,433015.34
"9013/815.6363mz/9.66min",336275.455,181101.33,271274.38,401276.53,918345.94,495335.5,126256.32
"9014/847.5713mz/9.65min",63826.3585,25941.867,3351.9846,670.39692,456400.4,335304.4,101710.85
"9015/686.5433mz/9.66min",2407640.65,1885281.4,2792880.2,2223400.5,4190663.8,2591880.8,2022261.4
"9017/542.5411mz/9.72min",335166.25,862536.8,176449.6,308415.12,1220158.8,361917.38,227861.77
"9023/606.3392mz/9.71min",166566.005,67778.73,647082.44,247427.55,85704.46,26579.326,270801.03
"9026/397.382mz/9.7min",330551.125,431953.78,129818.44,146950.25,799944.06,796403.2,229148.47
"9027/552.5344mz/9.7min",194102.04,301010.62,87193.46,69690.76,340970.4,321978.75,61137.07
"9028/456.4193mz/9.7min",2325987.2,1624801.9,1558348.9,1544134.8,4924305,3757937,3027172.5
"9031/585.4847mz/9.71min",1358676.4,916986.7,1424488.6,1328552.4,2811656.5,1388800.4,826980.1
"9032/645.4954mz/9.71min",1123724.45,335393.78,1166071.5,1081377.4,2453106,1182354.9,492398.03
"9033/617.5114mz/9.71min",87471.784,168366.84,361261.62,394366.53,6576.728,1315.3456,1315.3456
"9035/281.247mz/9.72min",100283.0705,164375.1,87336.375,85169.38,350127.9,113229.766,38788.54
"9036/586.4883mz/9.71min",515433.54,350648.97,545834.6,503768.28,1119119.5,527098.8,315380.88
"9037/263.2365mz/9.72min",180718.21,230498.94,130937.48,126699.445,511942.66,239353.17,41763.805
"9038/487.448mz/9.72min",553785.61,428157.6,839698.25,644207.56,884069.44,463363.66,297819.2
"9039/629.5221mz/9.72min",39847551,31752292,48734440,40753810,64932604,38941292,27723482
"9041/465.466mz/9.72min",254872.13,445518.4,245996.84,256214.7,377861.97,253529.56,82212.805
"9042/540.5345mz/9.72min",10952148,16975688,6754501.5,6758681,17009760,15145615,5498830.5
"9043/562.5163mz/9.72min",1688207.8,1156141.4,2543277,2092329.6,2898862.5,1284086,759304.6
"9044/688.6208mz/9.74min",182489.982,60829.994,60829.994,60829.994,569886.4,310220.97,304149.97
"9045/541.5378mz/9.72min",3511503.6,5005762,2507271.2,2018792.1,5227948.5,4515736,1675954.4
"9047/648.6276mz/9.75min",273988.9504,3329.8008,665.96016,665.96016,901178.2,1111735.8,544648.1
"9048/652.5977mz/9.76min",504779.22,825686.3,134623.47,449291.5,645667.44,107583.984,560266.94
"9049/607.5404mz/9.77min",12000180.25,17126206,7305491.5,7101173.5,17655782,16694869,7199513.5
"9051/584.5605mz/9.77min",688879.5,1332446,566201.9,538774.2,811557.1,900942.6,345272.62
"9054/265.2521mz/9.82min",150055.61,207522.27,134290.5,104221.95,218378.36,165820.72,52201.63
"9056/547.469mz/9.83min",765064.43,565443.75,1033828.9,891771.6,869361.3,660767.56,655830.94
"9057/701.4089mz/9.86min",229189.66,162338.39,263819.1,258093.6,505748,200285.72,117594.46
"9058/680.4794mz/9.87min",592619.75,968321.75,403912.75,358943.62,1353135.9,781326.75,288658.38
"9059/663.4532mz/9.86min",11408211,16279436,8162087,8391713,19370722,14424709,6212725.5
"9060/685.4348mz/9.86min",4994880.6,3907059.2,6726674,5877884,7021347.5,4111877.2,2834242.8
"9061/706.495mz/9.86min",1962925.55,2290100.2,1412853,1820735.2,1941868.2,2717500.5,1983982.9
"9062/708.5101mz/9.86min",1687823.95,1940505.2,1159297.5,1383168.6,1938843.4,1912383.4,1463264.5
"9063/736.5418mz/9.86min",1190185.1,1318686,775841.56,925747.8,1289585.1,1278902.6,1101467.6
"9064/763.5167mz/9.86min",4523034,5303994,3455327.8,3893892.2,5094371,5447494.5,3951697
"9065/721.506mz/9.86min",443957.45,317954.3,429014.78,577022.56,613473.7,381777.84,458900.12
"9070/191.1792mz/9.91min",66123.365,147034.8,30127.85,64482.43,67764.3,102682.31,35532.895
"9072/144.982mz/9.95min",2458712.25,2250758.2,3317402.8,2289211,3188181,2628213.5,289542.06
"9073/546.4854mz/9.95min",331519.545,254712.2,284656.03,378383.06,850328.44,388164.22,263536.7
"9074/553.5381mz/9.97min",406101.47,668986.4,209424.8,232580.14,579622.8,616969.3,223120.17
"9075/552.5347mz/9.97min",1181519.95,1816144.2,679598.44,765909,1597130.9,1711029.5,643958.3
"9076/701.6158mz/9.99min",301397.92,250740.34,406531.3,163234.16,674862.3,352055.5,179409.66
"9078/576.5319mz/10.01min",1828650.85,1208388.6,2825935,2280268.2,2770002,1377033.5,912140.25
"9079/554.5502mz/10.01min",9969568.5,15513757,5737303.5,6185687,13753450,14662646,5442340
"9081/689.5493mz/10.06min",260278.53,1224965.1,59488.93,155400.44,90925.78,365156.62,799862.9
"9082/641.5224mz/10.07min",477397.05,326350.5,690766.94,505553.7,786200.5,449240.4,323356.47
"9083/149.1323mz/10.07min",253273.6,363915.12,131914.73,126452.16,441267.06,431976.47,142632.08
"9084/213.1483mz/10.07min",429588.05,590318.94,255892.31,268857.16,762556.06,688875.9,225896.2
"9085/598.5761mz/10.07min",623864.575,1016385.06,153115.38,346803.75,900925.4,903576.25,247824.03
"9087/167.1429mz/10.07min",227211.205,321791.97,119483.305,132630.44,442269.44,408719.7,112640.37
"9088/817.6519mz/10.07min",10125007.5,7098698.5,11302676,9281921,15574438,10968094,6205218.5
"9090/812.6965mz/10.08min",571347.25,894096.7,86361.13,248597.8,1331026.1,1023818.44,248447.3
"9092/643.5378mz/10.1min",13758074.5,11338831,19070742,15448027,20489752,12068122,9757071
"9094/659.5111mz/10.1min",289208.91,253181.42,440621.6,205406.2,815405.25,325236.4,248140.06
"9095/621.5559mz/10.11min",5948054.75,7880402.5,3407643.2,3593750,8128217.5,8244446.5,4015707
"9098/409.4398mz/10.17min",341674.835,842202.25,480312.06,490919.78,112909.54,203037.61,105933.63
"9099/695.4616mz/10.18min",397836.9,535754.94,38740.812,282137.2,229860.03,5080192.5,513536.6
"9100/599.5027mz/10.21min",292911.98,809133.4,211141.73,149943.88,292091.9,861677.8,293732.06
"9102/690.4333mz/10.2min",1799124.85,1658386.2,1939863.5,3396567.2,2838869,1335346.9,623400.44
"9103/625.5507mz/10.2min",1258815.85,281800.62,3618691.5,1833422.4,321153.47,684209.3,4252917
"9104/714.4697mz/10.2min",3379678.5,2932890.5,4504556,4242946,3690673.2,2201157.5,3068683.8
"9105/639.5664mz/10.2min",186242.47,284089,88395.94,26329.602,1743159.5,2113663,46673.84
"9106/674.4382mz/10.2min",3626370.75,3404758.5,3411334,4620875.5,4914091.5,2115887,3841407.5
"9107/566.3081mz/10.2min",1203882.825,601547.56,1489922.6,2432330.5,973668.75,439602.84,1434096.9
"9109/650.4382mz/10.2min",714099.34,488164.88,1481688.2,429660.62,940033.8,1175653.6,259229.39
"9110/690.4694mz/10.2min",417351.6,242255.78,1093639.4,372858.2,461845,1323352.2,202249.38
"9111/606.3394mz/10.21min",1774742.7,1371993.5,1881651.5,2933006,1667833.9,806272.56,2146546
"9113/582.3032mz/10.21min",77890.252,60273.895,241839.25,234447.64,92245.484,29540.422,63535.02
"9115/744.5531mz/10.21min",1386978.35,1642391.4,1373515.5,884726.8,1400441.2,1937269.5,269591.62
"9118/184.0731mz/10.21min",1637561.3,1812721,1508436.6,1181224.2,1766686,1789604.5,1225311.8
"9120/756.5529mz/10.22min",593957.32,590109.44,533065.06,597805.2,479659.94,767533.1,971900.25
"9121/758.5689mz/10.22min",10085771.5,8988177,20074352,7521250.5,11183366,30642936,6759026
"9122/575.5026mz/10.22min",1964150.45,3290792,604094.7,2179758.8,1918531.8,2009769.1,1614001
"9124/798.5625mz/10.22min",309182.53,286730.44,264831,991686.06,49307.758,462762.88,331634.62
"9126/772.5835mz/10.22min",8712.417,1086001.5,2904.139,2904.139,2257856.2,2904.139,14520.695
"9128/788.6113mz/10.22min",386509.045,621269.4,359253.47,119482.41,413764.62,825545.2,8524.502
"9129/757.5568mz/10.23min",250816.69,227650.1,212872.8,273983.28,166486.69,311731.72,443787.06
"9132/782.5689mz/10.24min",61925908,65209130,60649452,54162460,63202364,63295092,56995924
"9133/740.5212mz/10.25min",17661.495,10446.492,4010.1433,24876.498,802.02866,73392.734,263793.53
"9136/780.5509mz/10.28min",545320.75,296915.56,1886247.8,517117.3,573524.2,1611574.6,351657.2
"9137/781.5546mz/10.28min",261924.405,221184.25,932627.2,231148.75,292700.06,798935.4,172858.56
"9138/804.5499mz/10.29min",4181621.1,3317589.8,6658193,4393332.5,4218939,4144303.2,3766205
"9142/718.5369mz/10.36min",53726.19085,1367.66534,100614.055,288929.44,6838.3267,1367.66534,2801906.5
"9144/288.6783mz/10.36min",117842.62,116863.64,58508.37,149986.55,113953.53,118821.6,119981.36
"9145/110.0199mz/10.44min",3454746.6,1610653.4,4692990,2216503.2,6174287,6244172,2139850
"9147/111.5217mz/10.5min",1394089.7,1400951.2,1613226.1,1545317.4,1306029,1387228.2,884184.7
"9148/184.9853mz/10.51min",1526374.6,1535715.4,1747418.6,1828969.6,1493597,1517033.8,904526.56
"9149/141.9832mz/10.51min",2182532.9,2226300,2531868,2428707.8,2098290.5,2138765.8,2125234.2
"9150/139.9877mz/10.51min",5760388.75,5824319,6587067,6394486.5,5571410.5,5696458.5,5648156.5
"9151/111.0201mz/10.51min",16928165,17183288,18906584,18769420,16109016,16673042,16178113
"9152/112.0178mz/10.51min",6570259.75,6679142,7333812,7281614,6314496.5,6461377.5,6348807.5
"9153/156.9905mz/10.51min",2159293.3,2237183.2,2241058.8,2597775.2,2067620,2077952,2081403.4
"9154/99.5122mz/10.51min",2263727,2092925.8,2579817.2,2639366,1938738.2,2190062.5,2337391.5
"9155/94.045mz/10.53min",3572771,3696415.8,4119539.5,4323375.5,3150096.2,3449126.2,2917396.2
"9157/123.0402mz/10.53min",1747504.25,1711468.4,1793361.6,2250406.5,1783540.1,1593024.2,1659925.4
"9159/82.537mz/10.53min",912699.25,748858,1057941.2,1238929,726630.3,767457.3,1248409.2
"9160/151.0351mz/10.54min",542716.81,462457.72,624584.3,1128645.9,337737.94,288299.25,622975.9
"9161/398.7611mz/10.56min",379151.515,435787.5,1134013.6,229544.88,322515.53,1174097.8,199044.81
"9162/410.761mz/10.55min",2578350.9,2474024,3524166.2,2550530.8,2606171,2857433.5,2279750.5
"9165/122.547mz/10.58min",3166052,3216175.2,3171541.5,3327453.5,3160562.5,3108908.5,2983011.2
"9167/111.039mz/10.58min",4207217.75,3966643.8,4745972.5,4077490,5169749.5,4336945.5,2685017.2
"9170/90.5258mz/10.59min",39183454,36592052,42708910,43708844,27557614,37074184,41292724
"9171/102.5354mz/10.59min",5866783.5,5855995.5,6121507.5,6445375.5,5486518,5536882,5877571.5
"9172/102.0338mz/10.59min",67673425,67297540,70341240,74144210,62907850,64118384,68049310
"9173/104.0301mz/10.59min",1684500.3,1680522.6,1755339.9,1881848.1,1476613.1,1623059.2,1688478
"9174/97.9913mz/10.59min",7382765,7228523.5,7537006.5,8379140.5,7145612,6128932,7817125
"9175/139.0178mz/10.59min",5911450,5870657,5377710.5,6695361.5,5952243,5492964.5,6108458.5
"9176/167.0127mz/10.6min",22773328,21885554,23661102,25775394,20936150,20978198,23820442
"9177/81.5205mz/10.6min",19324430,17443514,20962670,22351994,15872286,17889068,20759792
"9178/99.5311mz/10.6min",2604667.65,2578284.5,2489901.8,2262237.8,3026108.8,2631050.8,3061641.2
"9180/125.9861mz/10.6min",19029015,17800244,21002022,21031068,12552652,17206244,20257786
"9181/168.0159mz/10.6min",495661.87,464660.34,1197812.6,1317784.6,321244,526663.4,261858.75
"9182/84.9597mz/10.61min",2027406.65,1751762.2,2470491.8,2484688.5,1880109.8,1732720.6,2174703.5
"9185/154.0048mz/10.59min",355083.75,420532.22,680180.2,1056162.8,289635.28,258802.14,264949.7
"9188/389.1741mz/10.77min",87796.987,1142216.4,19752.82,43315.656,111119.31,64474.664,1065130
"9189/457.185mz/10.79min",450294.985,1370646.2,28231.312,261855.02,604022,296567.97,1321017
"9195/395.3304mz/10.84min",34669.603,20606.947,234400.66,430532.22,3356.8394,31477.14,37862.066
"9196/457.185mz/10.85min",688758.925,1276114.1,147113.92,576792.1,3129578.8,296567.97,800725.75
"9199/411.3252mz/10.89min",551038.685,498436.97,603640.4,815982.2,18978.14,717917.9,171869.33
"9200/391.2837mz/10.88min",48736.093,79473.836,25024.504,33250.54,34025.516,63446.67,73751.57
"9201/389.1741mz/10.89min",133077.165,1141528.9,32300.492,112982.47,153171.86,82151.29,1346085.4
"9202/339.3253mz/10.89min",407773.795,400582.75,291231.78,414964.84,72818.51,560467.5,688851.9
"9203/409.3823mz/10.87min",4747.2543,170620.36,3980.081,5352.6406,4141.868,4129.793,45530.93
"9205/98.512mz/10.91min",795209.8,5570139.5,835544.6,615372.56,649121.8,989851,754875
"9210/391.2838mz/10.97min",40851.0255,103867.28,55998.266,27524.184,14861.593,54177.867,21538.9
"9211/389.1741mz/10.99min",204675.825,1189393.8,32300.492,17375.523,304814.75,104536.9,567787.25
"9216/391.2837mz/11.17min",25609.374,100230.78,10852.663,32877.516,12539.322,18341.232,96721.34
"9221/391.2838mz/11.37min",17486.2605,13225.41,12932.703,57076.164,19838.877,50040.066,15133.644
