"MetaboAnalyst_ID","GF_MC_RCG_Ctrl_1_pos_20210511_Run67.mzML","GF_MC_RCG_Ctrl_2_pos_20210511_Run146.mzML","GF_MC_RCG_Ctrl_3_pos_20210511_Run158.mzML","GF_S4_MC_RCG_1_pos_20210511_Run70.mzML","GF_S4_MC_RCG_2_pos_20210511_Run90.mzML","GF_S4_MC_RCG_3_pos_20210511_Run170.mzML","shared_name"
"6972/623.34mz/4.02min",2.90967035926427,2.66731736361876,3.02702536689143,2.9818848457898,3.1454260419244,2.99726506517664,"6972"
"6974/385.7442mz/4.02min",0.929036811141066,0.122663296851714,0.167961753816863,2.6999784192083,2.60598415848444,2.62599135031566,"6974"
"6975/770.481mz/4.03min",1.66003181403739,1.57071602564717,1.65047928247245,2.51919613072556,2.48798392214084,2.46906014520157,"6975"
"6977/473.2757mz/4.03min",2.81398687667121,2.62877156147917,2.78455288635765,2.38581987179723,2.51645707679365,2.37201062413721,"6977"
"6988/376.1866mz/4.04min",2.13473070884778,1.9375256722203,2.12902780171998,2.28156168822176,2.27033899837382,2.21105711177348,"6988"
"6989/406.1947mz/4.04min",2.4937416548124,2.41989676724651,2.53584624748116,2.32628968043688,2.47292106726913,2.40148041053611,"6989"
"6990/747.3711mz/4.04min",3.15480360202502,2.95633826497504,3.16977552201976,3.34198616118703,3.36558435705495,3.28823589419725,"6990"
"6992/384.2127mz/4.04min",3.40517321465798,3.17661137608686,3.43359322062125,3.27886347460792,3.43130405322948,3.3159852509538,"6992"
"6995/385.2163mz/4.04min",2.65639242371392,2.43015284719475,2.69227590824985,2.52245574503942,2.67301323816841,2.56258009603426,"6995"
"6996/430.2002mz/4.04min",2.6568604375061,2.39254962499493,2.81704890802152,2.10670230070125,2.08956261918435,1.91351781772226,"6996"
"7004/339.7024mz/4.05min",2.86175847491814,2.56146290806495,2.71730746215574,2.87854017582602,2.88860252927524,2.63818498820349,"7004"
"7009/660.8815mz/4.07min",2.32792157668419,1.66754332651397,2.38766964856513,2.49651667317399,2.4890232955996,2.49379290686598,"7009"
"7015/501.2707mz/4.08min",2.09161368000572,1.82340549692062,2.0797305805822,2.83767912408871,2.9499568711543,2.72992244480567,"7015"
"7018/398.2284mz/4.08min",2.92021395808626,2.66488417753769,2.95274514863985,2.67473252904874,2.86932037478105,2.72699912439967,"7018"
"7021/550.3599mz/4.09min",2.52908600021044,2.26921799249832,2.56358803666347,2.07464585966013,2.27025957831453,1.8157308140585,"7021"
"7022/207.1381mz/4.09min",2.13300530492115,2.02523309723532,1.81438215582386,2.57311730918375,2.45897730552895,2.45714253450206,"7022"
"7039/360.1916mz/4.11min",2.70973095947001,2.4124298807461,2.64029196128121,3.08725677335631,3.03411281501855,2.98316080982487,"7039"
"7047/453.7576mz/4.13min",2.7668451040651,2.60893263415804,2.6384357841832,2.54410207104534,2.51767633936886,2.59987456780428,"7047"
"7051/230.1135mz/4.14min",2.66551985712191,2.4313589875156,2.69671647932189,2.61774620506975,2.70646044336363,2.60737703009536,"7051"
"7053/683.3607mz/4.14min",2.65321889062487,2.39215956979407,2.77864916566045,2.76918388434394,2.94240916203219,2.78220549743622,"7053"
"7054/752.9423mz/4.15min",2.00586969927476,1.75244502530532,1.53782746739443,2.54239186314463,2.51753964516716,2.52774106732531,"7054"
"7056/234.0219mz/4.15min",3.16965402485531,3.02182666850105,3.30931301712733,2.58837262221898,2.69078778764021,2.62774854597731,"7056"
"7057/364.2045mz/4.16min",2.67620650966945,2.50166215724566,2.68971044829623,2.40914440459861,2.4832617463878,2.55214847453958,"7057"
"7060/271.0712mz/4.16min",2.00201022426564,1.76940944675016,2.21668090109877,3.0992469613456,3.07442904204011,3.04125447779501,"7060"
"7063/515.2865mz/4.17min",2.21185360120283,1.90939608514523,2.1814806060882,2.37136353498227,2.49111260542743,2.30468773466397,"7063"
"7068/239.1025mz/4.18min",2.01595094190717,1.54535123099655,2.29183153101311,2.50048576903089,2.64829228552243,2.51980640229516,"7068"
"7071/376.2228mz/4.19min",2.91811321011148,2.7190601307118,2.92144859149358,2.30639161113779,2.48142801849144,2.28793417173017,"7071"
"7077/245.1132mz/4.2min",2.58504201447928,2.65619629821907,2.85536429915203,2.83048646821367,2.85935532255615,2.78726890786219,"7077"
"7078/987.0622mz/4.21min",2.41332105260038,2.19934577713982,2.39300564812317,2.04402598190132,2.43738704712103,2.18534418167825,"7078"
"7080/353.7283mz/4.21min",2.71862787399003,2.58347674698291,2.66752142728623,2.61856323193505,2.71456848742466,2.61450819730726,"7080"
"7081/717.3869mz/4.21min",2.31470742720416,2.17881457693814,2.29815234492743,2.59745903976274,2.58701530752254,2.55803859010442,"7081"
"7084/658.3771mz/4.21min",2.55456724841196,2.37228453140537,2.55370185418878,2.55068444549581,2.59925320618,2.61486037175953,"7084"
"7085/335.1388mz/4.21min",2.54011903910747,2.320397836763,2.62364248370961,0.849451556194424,1.35280119177587,1.13273606094893,"7085"
"7086/658.0429mz/4.21min",2.50730838239338,2.30286893092346,2.51656058178919,2.48451284775428,2.55090187217164,2.55026528512901,"7086"
"7092/342.2385mz/4.22min",2.25783583022884,2.10168569666041,2.24663541983933,2.43355438863587,2.52749930485575,2.42156507730023,"7092"
"7100/454.3103mz/4.23min",2.77604753153185,2.62437727340067,2.71943039079583,2.57204594505392,2.59535749935659,2.61254757762008,"7100"
"7101/331.081mz/4.23min",2.7472997002007,2.65798389922949,2.73774716752372,3.69732681177316,3.67317273778624,3.54774974024391,"7101"
"7104/453.3069mz/4.23min",3.39442951250117,3.24506091443184,3.33883708562959,3.19573380990918,3.21385571599531,3.22917017207018,"7104"
"7106/356.2541mz/4.24min",3.70729622468767,3.53334430665889,3.71213294169083,3.47610515917839,3.50230937097385,3.52957976584503,"7106"
"7114/511.2549mz/4.25min",2.38211145206972,2.26974424170924,2.19094485802476,3.01582860002522,2.98582372533961,2.90937308341402,"7114"
"7115/192.1383mz/4.25min",2.4601631571541,2.18451212938486,2.46136353936507,2.66515920779733,2.57227841538694,2.60256086960611,"7115"
"7133/614.3293mz/4.27min",2.60260026326225,2.47619221826052,2.735220222278,2.79512279911913,2.77616473579659,2.91669709942645,"7133"
"7134/473.2755mz/4.27min",2.88259191830993,2.7108785395892,2.83418058880356,2.39844325833856,2.5912102146066,2.47246377103104,"7134"
"7136/376.2228mz/4.27min",2.74919972301397,2.57076955410803,2.75190773187089,2.1503903926106,2.30461784525281,2.18120476265527,"7136"
