"","filter","Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_pos_20210511_Run46.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_pos_20210511_Run102.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_pos_20210511_Run212.mzML","POS_TJGIp1_1_Run49.mzML","POS_TJGIp1_2_Run105.mzML","POS_TJGIp1_3_Run179.mzML"
"2219/556.4417mz/6.74min",1760536.9,1984291.5,1673019.2,772856.94,2279269,1848054.6,892450.6
"2220/688.5201mz/6.74min",286385.905,468957.97,238629.78,92208.11,542272,334142.03,130240.69
"2221/600.4678mz/6.74min",1238827.8,1406942.4,1158947,499237.78,1623021.1,1318708.6,607437.6
"2222/561.397mz/6.74min",609825.595,203035.48,772876.2,602870.25,529579.9,864896.94,616780.94
"2223/644.4939mz/6.74min",741126.405,883333.5,689623.56,274790.5,1023726.4,792629.25,262288.78
"2224/605.4232mz/6.74min",357232.33,143587.16,324106.84,354488.5,359976.16,447901.03,410755.12
"2225/622.4076mz/6.75min",450411.3,436569.44,464253.16,319291,392156.88,644491,601269.75
"2226/898.5512mz/6.76min",4401943.25,4129866,4463209,1105817,5362712.5,5140223,4340677.5
"2229/732.4918mz/6.76min",476538.53,502264.94,419570.88,316135.75,583616,772315.75,450812.12
"2230/366.7496mz/6.76min",796529.405,656352.3,803332.56,789726.25,774093.4,1181366.9,860882.4
"2231/750.5026mz/6.76min",448259.8,491353.72,293039,364187.3,550237.6,700124.56,405165.88
"2232/375.7548mz/6.76min",793997.35,699377.1,801634.4,772549.75,786360.3,1187378.8,853955.75
"2235/400.3782mz/6.76min",532677.47,97601.03,1755521.9,616340.94,449014,2223008.5,310094.94
"2238/510.3556mz/6.77min",553073.12,542890.44,530406.06,563255.8,507555.4,593472.75,725234.9
"2243/487.3533mz/6.78min",529552.34,434720.94,544296.8,504787.22,514807.88,741771.56,658239.94
"2244/494.3626mz/6.8min",488979.075,468061.1,493087.75,422709.22,484870.4,598150.56,604703.56
"2249/375.3044mz/6.79min",2614372.9,1798108.4,2613693.8,2615052,1840888.5,3498929.5,2957795.5
"2250/376.3077mz/6.79min",791365.8,499618.4,770532.9,812198.7,533954.6,1079453.4,907131.9
"2251/652.418mz/6.8min",325023.845,301023.16,353714.78,137748.58,293849.4,456429.2,349024.53
"2254/254.2477mz/6.79min",455807.45,388445.22,550175.56,434724.28,491810.03,476890.62,353262.34
"2259/324.2894mz/6.8min",507252.8,555803.4,458702.2,390686.03,1071451.6,577183.6,371632.44
"2260/370.2949mz/6.8min",128283.873,178206.16,75428.89,523552.3,78361.586,986062.8,28678.375
"2261/375.2509mz/6.8min",82459.965,80330.54,84589.39,1080627.1,27822.58,1124021,72552.55
"2263/391.2992mz/6.8min",495052.765,496262.06,531111.9,450986.2,425994.06,543406.9,493843.47
"2265/431.3045mz/6.81min",527281.21,548350.7,506211.72,405861.06,625326,710300.1,465148.22
"2268/634.4521mz/6.82min",402195.36,537748.94,436368.84,144121.48,577910,368021.88,63276.277
"2275/546.3998mz/6.82min",541182.375,651982.56,604067.5,227114.55,715551.1,478297.25,207695.27
"2276/590.426mz/6.82min",531323.85,655120.3,582976.8,203054.56,712194.8,479670.9,179835.66
"2277/502.3734mz/6.82min",374036.82,495077.03,443233.34,155002.73,545872.75,304840.3,140117.06
"2278/724.4393mz/6.84min",269789.7,300642.25,274659.28,98254.77,213607.3,307423.47,264920.12
"2286/172.1331mz/6.83min",68018.752,302835.8,111078.41,66458.914,45258.723,69578.59,38557.316
"2288/550.3021mz/6.83min",367146.22,378705.66,322888.88,355586.78,464049.47,402495.53,298233.16
"2290/618.3643mz/6.83min",1291237.1,1292019.1,1161693.1,1290455.1,1551179.4,1422780.5,1115824.9
"2292/299.2578mz/6.85min",381712.765,660242.4,906862,267379.62,333599.56,429825.97,331129.2
"2293/544.3631mz/6.85min",646446.12,591262,630994.44,661897.8,577737.25,993561.6,977481
"2294/425.3047mz/6.88min",2057839.3,2972174.5,2643088.2,1194882.8,1329499.2,2752164.8,1472590.4
"2298/898.5512mz/6.8min",1459496,76078.055,1653772.4,3715443.5,333194,2207291,1265219.6
"2300/310.6974mz/6.88min",516096.845,357656.44,755713.2,292224.72,674537.25,697618.8,231370.4
"2301/504.2279mz/6.85min",137410.26,137079.88,137740.64,124006.53,150066.14,183165.25,136114.98
"2302/339.3255mz/6.86min",424271.89,501074.3,496327.94,616183.75,201594.98,352215.84,340713.88
"2307/459.3102mz/6.87min",557956.05,594331.5,652180.5,556428.2,427571.78,498068.16,559483.9
"2310/620.3888mz/6.88min",408266.48,310905.16,505627.8,304607.44,612852.3,541234.75,289307.38
"2311/263.2368mz/6.82min",659329.155,485142.72,617131.6,770926.2,645079.56,780731,673578.75
"2315/287.2367mz/6.89min",724202.595,686545.75,885425.4,650871.25,761859.44,1028149.3,664168.2
"2316/327.2292mz/6.89min",843690.75,455885.7,1118298.6,803441.1,565097.75,1089554.4,883940.4
"2318/281.2473mz/6.89min",335410.05,336184,540102.4,294163.75,351500.75,334636.1,311990.5
"2320/305.2472mz/6.89min",466472.015,451973.56,581535.06,418011.66,480970.47,690493,432406.12
"2321/406.31mz/6.89min",248923.07,169775.45,181097.8,292086.53,205759.61,297632.6,298932.62
"2327/441.2997mz/6.9min",575765.85,868289.6,1310354,426279.03,393263.5,681432.8,470098.9
"2328/443.3152mz/6.92min",2327996.4,2543882.2,548224,417311.53,2374460.8,2544620.2,2281532
"2331/648.4232mz/6.91min",508056.26,510098.12,464485.78,371157.78,588878.5,699649.44,506014.4
"2332/419.3152mz/6.91min",331296.8,370523.62,392778.28,236041.66,274720.7,331882,330711.6
"2333/417.2397mz/6.84min",339929.125,1495278.1,340992.53,220495.06,2269993.5,338865.72,275004.72
"2339/467.3124mz/6.91min",1255400.7,799210.2,1367378.9,1383553,792634.6,1143422.5,1589044.2
"2342/409.3098mz/6.91min",2094571.1,2077548.4,2236831.8,2111593.8,1879365.9,2559609.8,1675403.8
"2344/391.2991mz/6.91min",783316.075,647163.5,833328.6,747699.9,635007,834069.25,818932.25
"2345/410.3135mz/6.91min",598400.58,601785.06,671939.6,557136.4,595016.1,683427.44,473012.53
"2349/724.4391mz/6.92min",883993.23,827841.06,983001.9,280802.84,787496.3,940145.4,962848.7
"2357/242.2476mz/6.93min",621051.85,548172.8,730170.94,807771.06,320596.66,623888.8,618214.9
"2362/455.3322mz/6.93min",1320100,996431.8,1182015,1458185,1164302.8,1745000.1,1818662.9
"2363/437.3217mz/6.93min",190566.145,123869.49,165634.9,215497.39,164525.19,248451.89,274120.53
"2366/251.1792mz/6.93min",119544.595,104121.55,87449.41,134967.64,76001.85,150050.94,150438.92
"2368/688.4154mz/6.94min",2065690.4,1684800.1,2742837.2,1752956.8,1714003.5,2378424,2835807.2
"2369/666.4338mz/6.94min",19314104,17820560,20807648,12623028,17327952,25429618,22927378
"2371/485.3372mz/6.97min",714790.655,744006.9,762517.06,730345.25,699236.06,651254.4,345631.5
"2373/380.1853mz/6.96min",325511.375,250324.72,64086.98,220800.06,752201.1,453518.03,400698.03
"2374/487.3528mz/6.97min",786673.78,513467.56,820214.5,753133.06,620802.9,902042.1,1167397.5
"2379/473.3735mz/6.98min",570490.63,464531.6,726748.44,501041.16,453765.28,711071.94,639940.1
"2380/427.3203mz/6.98min",16251205.5,14876489,17625922,14092999,12910492,19763258,18956998
"2382/400.3782mz/6.94min",16416.9195,2390.8952,11954.476,1847991.8,2390.8952,20879.363,2294441
"2383/445.3311mz/6.98min",783541.57,714620.25,869453.6,802431.2,488859.6,764651.94,934298.2
"2388/586.385mz/6.98min",223178.195,135893.06,174836.45,271519.94,123984.58,368532.75,349967.97
"2389/638.4384mz/6.99min",704455.81,662250.56,746661.06,497647.75,589830.9,904147.5,803457.2
"2391/568.3744mz/6.99min",139094.005,94574.57,173562.75,99137.164,104625.26,259990.77,190956.4
"2392/692.449mz/6.99min",484222.64,468881.66,463397.53,499563.62,409171.22,629550.6,716263.94
"2396/403.2323mz/7.0min",57111.602,928152.5,58776.414,55446.79,64342.15,50640.926,33785.758
"2397/425.2142mz/6.99min",68293.209,693055.06,44525.035,114610.195,51953.312,59091.184,77495.234
"2398/546.3789mz/6.99min",31313.865,8110.528,29966.34,57545.77,14852.753,32661.39,754096.25
"2403/544.2954mz/7.0min",303160.015,263116.12,312796.53,257970.53,415765.8,463714.6,293523.5
"2404/245.2262mz/7.0min",257185.05,246556.22,314290.12,224365.61,387474.75,267813.88,175986.52
"2405/280.2632mz/7.0min",11577306.5,9137668,13604238,10549646,14731675,12604967,9409910
"2406/263.2367mz/7.0min",1309145.5,1144875.6,1515801,1184170.6,1730879.2,1434120.4,1054652.1
"2409/319.2839mz/7.01min",533886.125,751364.75,502764,283234.03,623460.6,565008.25,274809.34
"2410/341.2659mz/7.01min",498876.515,490347.53,637979.94,507405.5,418983.94,663028.25,465451.84
"2411/461.3258mz/7.01min",1912024.05,1751626.9,2060880,1635274,1763168.1,2138752.5,2187304.8
"2412/483.3067mz/7.01min",403936.035,259149.47,544540.7,342898.1,261494.23,464973.97,623623.4
"2416/779.4821mz/7.01min",617157.525,615269.75,612919.2,368095,619045.3,833205.44,702112.56
"2419/882.5543mz/7.05min",1093893.4,998610.7,1442683.6,103427.31,1376184.5,1189176.1,227044.53
"2420/612.3579mz/7.01min",262644.85,275785.75,406894.75,216553.3,229167.16,376220.56,249503.95
"2421/600.4675mz/7.02min",491358.775,591311.6,584786.2,221312.06,553418.8,429298.75,256400.97
"2424/380.3367mz/7.02min",615178.725,1107123.8,554150.75,233145.44,889897.1,676206.7,255780.95
"2425/363.3101mz/7.02min",821050.025,1154652.1,687343.75,335969.9,954756.3,957218.3,355221.62
"2426/385.292mz/7.02min",709130.15,755258.9,847057.2,627792.8,663001.4,959501.8,582405.94
"2427/300.2893mz/7.02min",269141.74,260194.08,309052.75,306483.3,261337.23,276946.25,242614.16
"2429/556.4414mz/7.02min",766201,933033.6,770390.94,300011.6,762011.06,999966.75,359540.62
"2431/424.363mz/7.02min",1130855.3,1837588,1021961,394390.88,1512793.4,1239749.6,452573.9
"2432/517.3708mz/7.02min",445511.03,306418.84,666390.25,459073.12,263573.3,796681.06,431948.94
"2433/561.3968mz/7.02min",326991.39,219442.78,471052.78,314444.38,182051.38,504786.62,339538.4
"2435/429.3175mz/7.03min",886827.28,1014864.25,856394.06,528485.44,917260.5,1041127.25,491214.72
"2436/468.3891mz/7.03min",1061233.47,1360799.6,1025289.44,393104.25,1097177.5,1581439.8,437813.6
"2437/512.4153mz/7.03min",987387.92,1235233.8,954239.4,395286.72,1020536.44,1157362.6,452649.3
"2439/473.3446mz/7.03min",502161.52,466907.8,882181.06,530845.44,390870.94,1135480.5,473477.6
"2440/407.3363mz/7.02min",261153.835,488670.75,219023.39,153567.02,303284.28,409599.62,155479.58
"2442/485.3373mz/7.0min",291885.5,220941.14,249256.02,298038.28,285732.72,488049,1036316.6
"2443/441.2996mz/7.03min",476741.53,428276.44,469083.5,1056398.9,484399.56,418149.06,1390590.9
"2446/425.3046mz/7.07min",910103.83,1210236.5,822595.8,667284.06,1230722.1,841581.06,978626.6
"2454/493.2482mz/7.07min",262207.135,240505.75,268939.88,166862.44,367313.97,383109.1,255474.39
"2457/692.449mz/7.08min",567628.73,590295.06,544962.4,522473.22,485772.8,823868.3,799527.5
"2461/312.2317mz/7.08min",1234443.8,1274533.4,1076861.6,1194354.2,1144811.4,1448203.4,1478533.4
"2462/333.242mz/7.08min",428932.29,367160.38,415390.3,442474.28,366985.88,463698.34,538256.56
"2463/315.2314mz/7.08min",296483.95,267161.84,295915.7,297052.2,264491.03,361575.88,375387.28
"2465/636.4229mz/7.09min",1182031.3,1160539.4,1203523.2,764212.7,977486.7,1667020.4,1495657.5
"2469/393.2393mz/7.12min",1211097.6,697.9629,797074.2,1646221.8,3489.8145,1625121,1729900.2
"2470/570.3903mz/7.1min",74142.145,39352.242,80097.54,68186.75,48976.875,251825.77,95248.484
"2471/880.54mz/7.11min",1260512.7,1263755.5,1257269.9,117108.7,1561073.2,1472241.9,628724.25
"2472/612.357mz/7.11min",149433.735,142239.08,186813.92,115789.16,110304.91,207673.4,156628.39
"2473/674.4387mz/7.11min",15482577,15456152,13853321,13425302,15509002,20872924,17975638
"2477/470.8302mz/7.15min",291735.5,392465.97,282716.97,50668.08,673448.7,300754.03,63796.1
"2480/590.3812mz/7.12min",219264.985,218860.11,219669.86,150870.86,98978.875,381376.62,262115.88
"2481/608.3917mz/7.12min",5722962,5181092.5,5645339.5,4281093.5,5800584.5,8745615,7748405
"2483/686.4385mz/7.12min",250924,386820.6,120083.42,218452.98,248635.9,253212.1,528884.44
"2485/558.311mz/7.12min",741103.92,680518.5,763134.4,640544,1039870.2,1108817.2,719073.44
"2488/696.4205mz/7.12min",1010986.97,849718.56,1053706,1275007.1,912238.44,968267.94,1350667.4
"2489/456.3679mz/7.13min",254761.02,251434.77,417905.25,175681.48,237716.95,394708.2,258087.27
"2490/438.3574mz/7.13min",246654.555,250024.53,380712.3,163024.27,226202.25,358771.03,243284.58
"2495/730.4648mz/7.14min",2843055.2,2775165.2,2432541,2393050.2,2910945.2,4383514.5,3496440.2
"2496/586.3848mz/7.14min",419591.08,277770.75,435146.66,404035.5,276468.06,568760.75,556680.06
"2497/796.5484mz/7.12min",149253.99,288425.2,3689524.2,196312.81,41394.85,102195.17,8278.97
"2499/443.3152mz/7.14min",2084763.95,1278473.4,3577813.8,3184709.8,1450102.9,2235372.8,1934155.1
"2500/425.3046mz/7.16min",1632222.65,1774944.5,744144.44,1489500.8,614608.4,2163936,4039466.2
"2503/311.2939mz/7.14min",6089943.75,5103095.5,7066597,12007363,2260036.2,5502554.5,6677333
"2509/806.5631mz/7.16min",54176.8185,65119.504,1137467,2162251.5,43234.133,3918.9087,5555.0664
"2511/293.2834mz/7.14min",2048975.1,1788475,2348470.5,4089581.2,762816.5,1832668.4,2265281.8
"2512/804.5492mz/7.15min",216481.35,195830.7,33179.916,755270.75,165899.58,237132,1382194.8
"2517/241.2159mz/7.14min",117909.29,96983.93,135162.12,265028.94,29449.436,100656.46,136296.6
"2519/780.5516mz/7.17min",1106005.2,2718559.5,612622.2,1599388.2,2215431,21849.238,50358.656
"2528/275.273mz/7.14min",242251.25,211571.45,286894.16,510193.84,77098.234,215313.4,269189.1
"2530/352.3205mz/7.14min",247814.18,197326.89,256316.95,383969.62,119840.63,249240.52,246387.84
"2531/781.5558mz/7.15min",200815.585,215677.98,258655.2,870530.8,185953.19,13607.459,10339.861
"2532/473.3444mz/7.12min",364754.685,756452.9,352575.97,152264.03,760113.44,376933.4,154690.47
"2533/444.3471mz/7.15min",356534.095,449914.62,355537.97,203685.84,336751.6,357530.22,398761.88
"2535/449.3015mz/7.15min",365785.95,219076.22,395064.88,377353.06,167209.56,354218.84,647946.06
"2540/664.4181mz/7.15min",698008.905,592905.44,620953.1,626663.75,769354.06,1132291.9,929177.6
"2545/263.2366mz/7.16min",260542.915,201651.06,265633.72,230722.28,268615.8,255452.11,279721.16
"2549/468.3896mz/7.12min",303081.54,1007073.2,194089.28,33041.92,917667.1,412073.8,48224.043
"2551/191.1792mz/7.15min",93943.915,887455.7,68495.78,120541.33,119392.05,39479.86,52362.25
"2552/289.2522mz/7.16min",20939.998,1024239.25,6223.812,35656.184,121530.805,1244.7624,1244.7624
"2553/428.4093mz/7.21min",1228761.05,3723073.5,1309456.1,5528.825,2078310.2,1148066,323239.34
"2554/300.2893mz/7.16min",282847.13,231451.72,377415.03,211508.22,240363.6,415188.16,325330.66
"2556/485.3372mz/7.17min",253613.22,203839.94,256955.88,250270.56,239938.89,444411.75,340613.56
"2560/367.2972mz/7.22min",343150.66,399038.44,287262.88,75057.58,923070.9,408051.28,171093.39
"2561/243.0888mz/7.19min",164007.1,164958.23,59761.98,163055.97,200051.06,156311.53,184042.95
"2566/524.3707mz/7.19min",1288217.25,1228400.5,1158805,995069.5,1348034,1658601.5,1493186.5
"2568/377.3198mz/7.19min",1284033.6,883893.4,1281551.1,1523046.9,1286516.1,799533.06,2769465.8
"2569/612.3526mz/7.19min",225125.18,149483.64,211611.17,238639.19,185129.78,456252.3,401837.78
"2570/395.3306mz/7.19min",598164.725,426011.47,670909.2,705258.5,525420.25,440087.7,1093717.5
"2571/874.6061mz/7.23min",229979.45,392764.2,105359.086,145167.84,1155917.9,314791.06,98305.42
"2573/409.3097mz/7.23min",1826158.5,1800109.2,1142508.1,1113441,1852207.8,2119695.5,2607235.2
"2574/517.3709mz/7.19min",563309.17,787377.1,447791.4,31342.727,781318.9,678826.94,220105.86
"2575/437.8066mz/7.22min",3024919.3,3477795.8,2572042.8,532626,6920343.5,5405867,1704371.2
"2579/424.3203mz/7.21min",578688.725,525415.75,561278.2,307450.03,596099.25,825951.9,770720.7
"2584/425.3046mz/7.21min",1541692.65,2402024,1258858.1,948734.06,1747924.2,3668727,1335461.1
"2585/570.3899mz/7.21min",363573.83,290716.6,378668.88,348478.78,277303.7,572738.4,537468.56
"2586/479.3493mz/7.21min",125457.185,109270.03,91147.93,141644.34,79325.33,144919.02,342276.6
"2590/544.399mz/7.22min",330537.11,237713.3,314464.66,248610.19,346609.56,645787.56,516131.88
"2593/512.4151mz/7.2min",322650.795,1101586.5,287460.34,3780.5105,1037498.5,357841.25,44868.35
"2598/256.2632mz/7.24min",7439109.25,7706059.5,8624187,7172159,7017995,8457425,5844523.5
"2601/880.5399mz/7.18min",332052.715,19884.785,350634.03,313471.4,77635.68,536569.94,1489089.6
"2604/561.3975mz/7.23min",553692.04,664659.2,442724.88,31492.918,666426.75,766843.44,246185.14
"2605/556.4412mz/7.24min",383765.44,1107328.5,299993.28,6857.601,997619.2,467537.6,42416.824
"2607/556.2953mz/7.24min",315897.65,265925.38,297573.8,235554.17,418810.56,462111.4,334221.5
"2611/282.136mz/7.25min",202094.835,31651.207,104786.21,381108.38,288752.97,192181.31,212008.36
"2612/636.4229mz/7.25min",1859939.5,1769385.9,1950493.1,993847.25,1669222.8,2936268.2,2300948.5
"2613/411.2524mz/7.26min",288381.815,270587.47,306176.16,209210.38,382489.06,448712.97,142594.05
"2614/605.4232mz/7.26min",200768.83,438765.6,216068.92,20991.428,192582.97,208954.69,37499.652
"2615/563.2647mz/7.25min",466349.16,215105.23,173166.6,481587.66,708120.9,482026.62,451110.66
"2617/430.2665mz/7.26min",424123.97,410658.06,437589.88,291256.3,576551.9,662967.6,197204.55
"2619/451.2449mz/7.26min",1227198.85,630557.7,1299436.1,1154961.6,983668.2,1965598.9,1742772.4
"2620/429.263mz/7.26min",1571253,1529665.5,1609828.8,1061958.5,2082843.9,2434506,1532677.2
"2621/413.3772mz/7.26min",913971.075,768901.3,972811.4,1634673.4,377321.62,855130.75,1035090.4
"2622/395.3669mz/7.26min",319838.765,255754.27,333153.47,568098.7,128073.016,306524.06,375001.72
"2624/600.4673mz/7.27min",230476.89,872212.5,220932.94,696.5258,753542.94,240020.84,3482.629
"2625/485.337mz/7.27min",1148843.95,806661.94,1157375,1140312.9,1125629.6,2220311,1669197.2
"2626/754.4859mz/7.29min",267795.29,240129.86,157771.06,181826.36,295460.72,662675.2,422416.53
"2629/440.3153mz/7.27min",761161.625,771306.75,574710.75,751016.5,609313.94,826932.75,994160
"2631/375.3042mz/7.28min",1553181.35,888067.94,1183714.5,1716743.9,1389618.8,2221964,2408562
"2632/372.2892mz/7.28min",356048.36,19153.51,419731.66,299569.72,412527,457025.44,54648.777
"2639/790.5575mz/7.31min",98289.275,1229312.2,2037344.9,106045.35,90533.2,79445.96,15889.192
"2648/431.3151mz/7.29min",616231.23,331924.06,657212.4,361239.2,575250.06,1175022.5,1040707.6
"2649/456.3102mz/7.29min",409871.41,340943.7,306501.34,485256.44,296456.7,478799.12,633707.75
"2651/644.4937mz/7.3min",342785.83,584221.7,265274.66,53054.932,483496.94,420297,53054.932
"2654/680.4494mz/7.31min",1057195.5,914234.9,1200156.1,709585.06,694019.06,1782234.8,1782261.2
"2656/572.3266mz/7.31min",605748.2,440131.72,566509.5,448935.3,921829.1,1277342.6,644986.9
"2657/428.4093mz/7.31min",1670977.95,558028.75,2604200,1105451.1,981881.75,4350283,2236504.8
"2658/317.247mz/7.31min",2122450.55,1824295.5,2295841,1957784.6,1695061.2,2287116.5,2379285.2
"2659/704.4491mz/7.32min",904546.19,837158.94,824432.94,784813.75,971933.44,1470951.2,1199744.1
"2661/522.3692mz/7.33min",152694.67,94714.28,128808.14,176581.2,119284.44,331871.75,246312.67
"2662/446.334mz/7.33min",4568399,3381039,3741594.5,4572628,4564170,6464102.5,6535883
"2663/889.6543mz/7.33min",144972.41,73938.49,106316.445,153199.3,136745.52,272830.47,299598.6
"2664/447.3369mz/7.33min",739351.05,571251.75,642305.5,731689.1,747013,1089927.6,1118284.8
"2667/427.3202mz/7.33min",7136561.5,4596822,5753776,7142184,7130939,9446715,10191606
"2668/445.3307mz/7.33min",14916220.5,11351196,12481065,15268958,14563483,21218936,21880540
"2669/508.3399mz/7.33min",122972.505,49353.78,91129.98,148386.23,97558.78,266844.5,326430.53
"2671/409.3096mz/7.33min",4442391.25,4339363.5,4057460.5,4183309.2,4693997.5,4545419,7367623
"2672/467.3119mz/7.33min",441474.52,163518.97,360635.66,522313.38,325809.38,914599.9,1305509.1
"2673/383.3305mz/7.33min",436815.575,330322.53,361753.03,448695.03,424936.12,587244.25,619260.1
"2674/410.3133mz/7.33min",798759.38,764104.56,546094.06,833414.2,709042.2,1304069.2,2271094
"2675/428.3238mz/7.33min",1855922.45,1375699.6,1568403.6,2136330,1575514.9,2515188.5,3077138.5
"2677/285.1845mz/7.33min",348898.12,278690.47,259858.69,361147.8,336648.44,712565.1,756576.75
"2678/814.5584mz/7.33min",729960.4,851289.7,734480.3,344626,700359.4,792975.56,725440.5
"2679/368.4246mz/7.37min",780109.89,2258114.5,1103798.4,128854.055,2630130.5,456421.38,41969.14
"2680/740.522mz/7.4min",565599.39,32432046,15284478,57110.703,306631.53,824567.25,13869.084
"2684/469.3422mz/7.35min",556161.02,162112.1,560904.1,454298.56,551417.94,1217194.9,871358.94
"2685/399.3252mz/7.34min",409276.82,305980.12,368476.16,440381.8,378171.84,609657.25,559740.5
"2687/406.3099mz/7.34min",375835.66,268421.78,259262.31,408550,361688.12,521058.38,389983.2
"2689/916.653mz/7.38min",203566.01,154881.83,252250.19,42550.934,879748.44,421406.34,74641.16
"2697/385.2579mz/7.36min",86904.594,434522.97,86904.594,86904.594,86904.594,86904.594,86904.594
"2698/407.24mz/7.36min",715.3045,407961.47,715.3045,3576.5225,715.3045,715.3045,715.3045
"2700/460.3134mz/7.36min",265756.295,338143,210526.28,105691.66,308298.25,388984.16,223214.34
"2702/481.2918mz/7.36min",2184860.3,1777962.1,2152960.8,2216759.8,2039069.6,3665117,5929196
"2704/459.3101mz/7.36min",1516158.75,1528320.6,1058716.4,867779.56,1510429.5,1561543.9,1521888
"2705/315.2314mz/7.36min",2991015,3158952.2,2133562.5,1574944.8,3388370,3205675.8,2823077.8
"2708/353.3044mz/7.37min",429192.11,337769.3,492465.94,974084.75,123569.875,365918.28,533599.56
"2712/730.5375mz/7.41min",156994.873,121253.086,4705.577,23527.885,192736.66,5084435,3459817.8
"2714/437.8066mz/7.33min",1227376,60786.71,151325.69,3521690.5,1050672.6,1404079.4,5159103
"2715/458.83mz/7.4min",3800548.9,4206220,3394877.8,1244761,7190661,6247241.5,2088525.8
"2717/692.4486mz/7.38min",188332.165,167314.02,201870.39,68285.55,174793.94,410965.5,251173.95
"2718/542.3835mz/7.38min",1549682.25,1548096.6,1540228.6,1551267.9,1415653.5,2923349.8,2575038.5
"2720/468.3582mz/7.38min",363129,190568.58,297143.6,402223.16,324034.84,624546.06,476430.97
"2722/600.3215mz/7.38min",217727.215,128164.69,225101.83,187456.77,210352.6,388460.9,248442.39
"2724/282.2788mz/7.39min",3520255.85,3358785.8,3555642.2,4049046.8,3484869.5,3963326.2,3151056.5
"2726/300.2892mz/7.39min",262842.29,215948.98,210269.56,301009.75,224674.83,364996.2,479495.16
"2732/267.174mz/7.4min",306526.02,276708.6,215695.69,336343.44,262745.2,363663.53,473867.9
"2733/375.3042mz/7.4min",2863961.1,2232206,1988093,3370088.2,2357834,3753335.8,4273906
"2734/411.3253mz/7.4min",2372766.6,2115117.8,2112357.5,2530647.2,2214886,2615349.2,2914327.8
"2738/378.3232mz/7.4min",621100.9,513761,350196.03,761538.6,409859.2,728440.8,1059907.6
"2742/395.3305mz/7.4min",3256509.25,2469018.8,2249018.2,3690575.5,2822443,4036530.8,5036377
"2745/325.3096mz/7.41min",761336.875,665054.75,786637.75,1759250.4,281248.06,736036,1005634
"2746/393.3147mz/7.41min",1560034.8,1252746.5,1157888.6,1835093.1,1301882.6,1818187,2315754.2
"2747/772.5842mz/7.43min",900348.3,878309.5,13625.136,68125.68,922387.1,5011114.5,3724130.8
"2748/830.5526mz/7.34min",123314.92,121252.93,1862767.1,93596.79,125376.91,91705.445,168619.06
"2751/307.299mz/7.4min",223277.11,179106.95,228681.33,539061.5,66979.67,217872.89,284523.03
"2753/333.2419mz/7.41min",858135.675,867736.6,571041.8,447648.3,911276.75,848534.75,953526.25
"2756/810.5987mz/7.41min",47622.0475,17952.809,3590.5618,51621.13,43622.965,3260939.8,2146307.8
"2757/629.3365mz/7.41min",172961.715,118933.73,81021.06,58735.484,226989.7,521995.22,238773.42
"2758/391.299mz/7.41min",576834.375,743256.7,530756.1,544006.75,452855.88,609662,856936.8
"2759/757.5567mz/7.45min",496550.81,3124688.2,192528.62,147201.06,2856091.2,800573,92181.125
"2761/394.3182mz/7.44min",496153.955,267618.53,451977.97,292088.7,540329.94,686606.5,692157.06
"2765/816.5719mz/7.41min",245019.995,2162770,3326469.8,366273.25,115999.53,123766.74,21398.895
"2767/756.5531mz/7.46min",1453882.1,7844156,1007814.2,96825.516,5997564.5,1899950,147179.95
"2768/782.5681mz/7.42min",25802191.5,4930152.5,267574.72,45079640,6524743,48168710,87887230
"2769/570.3109mz/7.42min",985373.95,726080.3,858585,787171.25,1363066.5,1668981.8,1112162.9
"2770/784.5833mz/7.42min",2852268.9,2389145,50342452,61690136,3315392.8,477829,477829
"2771/588.3214mz/7.43min",605118.25,431150.34,489595.94,490971.1,833812.25,1076970.9,719265.4
"2773/774.5628mz/7.43min",2810420.1,3750831,4649866,1560125,3096877.2,2523963,312025
"2774/469.3432mz/7.43min",462527.87,270134.4,365942.03,445883.9,479171.84,1011396.5,736288.75
"2776/407.294mz/7.35min",877924.67,590282.44,983500.3,805625.9,719458.1,1960316.1,950223.44
"2783/558.4148mz/7.43min",556946.89,369068.38,444778.4,469264.78,644629,943518.8,909699.1
"2784/425.3044mz/7.43min",1089372.03,896804.2,667494.4,1206720,972024.06,1456024.8,1760957.2
"2785/758.5675mz/7.45min",13958285,7890528,41793176,20026042,103257120,140590.12,35567.234
"2786/449.3019mz/7.44min",208146.625,122479.38,105543.83,269295,146998.25,415055.28,660394.75
"2789/447.2863mz/7.44min",276579.525,107163.26,137895.1,441228.97,184498.61,368660.44,698939.8
"2793/281.2471mz/7.45min",245224.415,222694.8,194714.81,243514,351484.34,272631.66,246934.83
"2795/804.5496mz/7.44min",1028706.05,241759.25,48351.85,1522506.8,534905.3,1672355,3796001.5
"2797/796.5478mz/7.42min",226657.29,197318.55,1822010.9,80016.09,268132,255996.03,55188.207
"2802/754.4855mz/7.42min",254402.5,84146.555,153230.3,91879.82,465526.94,438281.12,355574.7
"2804/780.5512mz/7.43min",2346371,1802413,3013797,4394356,2890329,135487.28,30771.41
"2805/781.5553mz/7.44min",734970.48,846885.06,623055.9,2144986.2,1315944.1,32798.582,21330.281
