"","filter","Yeast_HE_D5-Ctrl_a_neg_20190515_Run37.mzML","Yeast_HE_D5-Ctrl_b_neg_20190515_Run40.mzML","Yeast_HE_D5-Ctrl_c_neg_20190515_Run43.mzML","NEG_D5-211-C3-a_Run146.mzML","NEG_D5-211-C3-b_Run149.mzML","NEG_D5-211-C3-c_Run152.mzML"
"760/90.5259mz/10.51min",22561434,41356480,40922364,37602390,7520478,7520478,7520478
"761/139.0179mz/10.52min",6058755,10097925,10482867,10117550,2019585,2019585,2019585
"762/201.9756mz/10.52min",536922,894870,910274.3,944537.5,178974,178974,178974
"763/97.9914mz/10.53min",5408301,9013835,9588389,9387882,1802767,1802767,1802767
"765/111.039mz/10.53min",6369427.8,10615713,12155978,11574239,2123142.6,2123142.6,2123142.6
"766/225.0294mz/10.55min",1248337.8,2080563,2297900,2227100.2,416112.6,416112.6,416112.6
"767/242.9433mz/10.52min",633843.84,211281.28,211281.28,211281.28,2275110.5,1056406.4,1086618.2
"768/184.0029mz/10.56min",3938935.2,6884058.5,6825015,6564892,1312978.4,1312978.4,1312978.4
"769/191.9462mz/10.56min",1370171.7,456723.9,456723.9,456723.9,2283619.5,2573854.2,2399513.8
"771/169.9773mz/10.81min",697329.24,1639406.1,4723972,1162215.4,232443.08,232443.08,232443.08
"772/147.0309mz/10.85min",3337195.8,5561993,5764449,5763578.5,1112398.6,1112398.6,1112398.6
"773/180.9733mz/10.89min",320401.86,106800.62,106800.62,106800.62,769808.5,775668.2,534003.1
"774/145.0353mz/10.94min",5527028.4,9211714,9413920,9322635,1842342.8,1842342.8,1842342.8
"775/171.9929mz/10.99min",3200646.6,5334411,5685771,5775479,1066882.2,1066882.2,1066882.2
"776/96.9601mz/11.13min",952146.3,317382.1,317382.1,317382.1,1648485.6,1586910.5,1621496.2
