"","filter","2024_POS_Anid-EV-alcA_CTRL_1_Run176.mzML","2024_POS_Anid-EV-alcA_CTRL_2_Run197.mzML","2024_POS_Anid-EV-alcA_CTRL_3_Run229.mzML","2024_POS_Anid-p4_1_Run185.mzML","2024_POS_Anid-p4_1_Run194.mzML","2024_POS_Anid-p4_1_Run223.mzML"
"1355/224.0916mz/2.41min",509610.24,524293.7,715715.94,435020.72,639658.44,280478.12,494926.78
"1356/317.1132mz/2.44min",49622.6835,12832.717,40680.367,42086.594,388789.22,79503.555,57158.773
"1358/336.1916mz/2.41min",364110.25,862293.75,1576933.4,114559.6,22030.178,48526.3,613660.9
"1361/171.0764mz/2.41min",356594.55,118864.85,118864.85,1902054.5,594324.25,722881.7,118864.85
"1362/334.176mz/2.4min",180903.975,331640.6,668705.94,7354.5557,3141.17,30167.35,638537.5
"1363/435.2236mz/2.42min",114441.2385,217363.19,473825.62,3078.795,4259.7153,11519.287,238227.31
"1364/249.1234mz/2.41min",535169.02,541639.1,601285.6,733663.4,350157.53,528698.94,494173.38
"1366/212.0917mz/2.42min",3217958.6,3414020,4345521.5,3826315.5,3019760,2816321,3021897.2
"1367/337.1954mz/2.41min",47934.02515,145257.61,263744,3296.3103,659.26206,659.26206,92571.74
"1369/194.0812mz/2.41min",310669.16,321301.88,448603.66,420674.62,269054.28,300036.44,235267
"1370/183.1127mz/2.42min",682586.175,891450.25,673554.6,308186.2,691617.75,501641.1,749886.06
"1372/218.1387mz/2.41min",226199.065,191924.23,32124.781,71498.31,460518.8,263641.62,260473.9
"1373/152.0706mz/2.42min",371967.865,443383.2,601062.75,497761.16,130008.47,167139.42,300552.53
"1380/220.0603mz/2.43min",107721.144,3292.7249,3211.6494,658649.3,55320.688,204000.78,160121.6
"1382/229.1546mz/2.42min",17216118.25,4508739,4012148,36244980,73306320,29733760,4698476.5
"1385/229.1183mz/2.43min",235552.065,308347.47,450226.06,294014.44,163721.44,177089.69,158161.66
"1387/241.1182mz/2.41min",213506.81,355642.25,406022.1,288553.4,81154.484,137817.55,138460.22
"1388/160.0968mz/2.42min",286404.105,65519.332,62910.977,348248.4,791864.25,340249.88,232558.33
"1391/420.2029mz/2.43min",760548.35,775998.2,686106.9,745098.5,117640.94,1079708.8,1049042.6
"1392/268.1655mz/2.43min",217282.285,129810.94,606446.4,1190190.1,131671.77,302892.8,126327.414
"1394/412.1232mz/2.43min",74369.868,74369.868,74369.868,74369.868,371849.34,74369.868,74369.868
"1395/418.197mz/2.43min",21922662,22322004,20138394,21523320,4053332.2,30627932,30128078
"1401/348.1482mz/2.44min",1540655.15,2002983.8,2479810,1283888.2,1528898.1,1137175.2,1552412.2
"1402/575.2918mz/2.44min",113957.85,71222.18,48970.82,330129.88,647147.44,156693.52,42373.51
"1406/298.097mz/2.44min",1475558.3,275237.25,299960.34,4721237.5,12497979,2578055.8,373060.8
"1407/347.1447mz/2.44min",10406984,13434111,16696858,9053803,10557721,7811115.5,10256247
"1409/369.1269mz/2.44min",1163376.7,1495462.5,1736060.5,870649.8,1299985.6,815257.9,1026767.8
"1410/278.1133mz/2.43min",75024.235,3625.5557,8878.039,132222.52,412466.03,345100.38,17825.95
"1415/328.139mz/2.47min",124933.9435,379199.28,398274.12,41158.727,3589.5728,21985.102,208709.16
"1416/206.0447mz/2.45min",1027298.975,926712.75,779172.25,5283156,1127885.2,3378276,879805.5
"1418/326.2074mz/2.46min",81918.3215,988783.44,1402978.1,128723.62,12390.008,12084.656,35113.023
"1421/233.1283mz/2.45min",159328.245,235754.9,82901.59,81863.15,16372.63,873842.3,2323620
"1422/180.0656mz/2.45min",389704.94,381381.22,485893.16,427894,398028.66,372897.06,352393.5
"1423/191.0531mz/2.45min",882818.36,360638.72,173084.8,2126097.2,1404998,2057181.9,275162.38
"1425/162.0549mz/2.44min",420204.955,328261.75,145333.4,800011.8,512148.16,807391.75,87160.42
"1426/190.0498mz/2.45min",8436619.1,3568854.2,1933627.9,19861138,13304384,18907860,2780841.2
"1434/296.1352mz/2.46min",1176519.2,686267.8,1125930.6,1227107.8,1339051.2,1379408,751725
"1435/253.0898mz/2.46min",321230.89,390719.75,412839.66,118350.82,185188.62,295804.94,346656.84
"1437/252.0866mz/2.46min",2750176.5,3277891,3502565.2,1925894.4,1483538.5,2580432.2,2919920.8
"1438/266.1021mz/2.46min",353767.95,640478.5,740765.8,511398.6,196137.3,74979.266,165696.47
"1439/181.0971mz/2.46min",493288.295,528101.75,577091.3,251621.47,488375.25,498201.34,465454.56
"1443/246.1334mz/2.46min",159135.855,159435.88,231346.62,57498.945,412354.2,158835.83,71837.75
"1444/262.1478mz/2.47min",222040.92,26599.334,40323.56,1550688.6,403758.28,813568.8,30046.201
"1452/283.1274mz/2.45min",270531.03,100723.66,77361.234,1039564.8,440338.4,728978.4,54163.316
"1454/313.1757mz/2.48min",281723.965,233795.55,377062.72,65768.13,612808.6,71373.76,329652.38
"1457/239.1026mz/2.47min",630686.5,809493.4,1073306.1,672028.2,589344.8,535379.25,574819.56
"1459/261.1444mz/2.47min",1969132.94,303275.47,331508.38,13184604,3606757.5,6669047.5,310733.4
"1460/266.0658mz/2.47min",535124.23,793081.25,1538813.5,691162.3,91131.9,156148.17,379086.16
"1461/100.0756mz/2.44min",69011.185,5237.435,28296.21,225855.75,109726.16,111072.305,8436.493
"1462/345.2018mz/2.5min",176470.545,1021263.3,217298.12,135642.97,33687.684,393552.56,51719.71
"1463/489.2916mz/2.47min",552895.54565,3081.0972,616.21944,1769555.2,1274168,1102032,3759.0913
"1464/138.0549mz/2.48min",2462673.4,2810505,3451714,2566657.8,2270970,2358689,2043112.6
"1465/262.1284mz/2.48min",462501.33,933311.8,1158100.9,539692.5,276430.47,385310.16,142375.28
"1467/469.2288mz/2.48min",2631.9984,877.3328,877.3328,915604.9,4386.664,30446.926,877.3328
"1468/926.4203mz/2.48min",16369.938,5456.646,5456.646,679676.3,27283.23,38574.242,5456.646
"1469/241.1547mz/2.44min",87160.71,247722.86,306976.78,91101.32,67008.49,83220.1,22764.94
"1473/240.1343mz/2.46min",115715.335,196570.22,598333.6,34556.33,11017.033,34860.45,220954.17
"1474/114.0913mz/2.48min",1365657.8,1306505.5,1644161.8,1588722.1,1174503.4,1424810.1,863720.94
"1475/330.2022mz/2.47min",72684.6335,495027.38,845871.3,27172.506,33757.547,26949.66,111611.72
"1477/946.4837mz/2.48min",271984.43,15003.845,11274.871,602867.7,670514.25,474882.56,69086.3
"1478/196.0605mz/2.48min",686501.4,550519.4,875065.1,790426.7,719620,653382.8,515884.2
"1479/718.3361mz/2.48min",10068441.5,4106310.8,4662052,19303856,10705082,17601548,9431801
"1481/740.318mz/2.49min",1042851.35,514057.78,480450.1,1462131,1113965.9,1501972.6,971736.8
"1482/311.1237mz/2.5min",425196.415,404707.3,635343.44,315289.84,445685.53,262610.8,4001647.8
"1483/230.1579mz/2.44min",1072546.9,374637.5,326938.78,2419008.8,8820389,1509355.8,635738
"1484/579.2657mz/2.48min",131411.205,96142.89,64103.945,166679.52,693002.3,293707.8,87630.77
"1488/196.097mz/2.48min",99370.5275,36709.254,44966.82,325409.75,115347.25,163176.44,83393.805
"1489/209.092mz/2.49min",643742.625,23183.04,34652.07,12612094,1149366.2,1160431,138119.05
"1495/249.1234mz/2.47min",280624.705,232260.81,295208.44,145114.72,266040.97,353232.12,303038.22
"1497/243.1702mz/2.5min",558504.96,864065.5,833668.94,259412.86,188147.95,746412.3,370597.62
"1502/236.0915mz/2.49min",271950.52,433830.84,573826.1,194879.52,40806.14,266164.16,277736.88
"1506/382.1606mz/2.52min",91609.64385,265938.2,833205.9,3710.0535,7870.3877,3336.926,175348.9
"1507/275.139mz/2.52min",33993.9405,70737.28,184655.73,37741.223,21664.871,4188.6494,30246.658
"1508/226.1074mz/2.51min",1338403.65,1982492.9,2308603.2,1268952.8,827761.8,1248821.1,1407854.5
"1510/183.0651mz/2.51min",2293333.15,2724222.8,1862443.5,3041945.2,411525.2,1413421.5,8124671
"1512/742.2928mz/2.51min",486782.765,233524.44,281564.47,692001.06,891703.25,841047.6,213989.1
"1514/230.1023mz/2.5min",262781.725,359544.03,472179.94,147538.6,145916.69,255429.33,270134.12
"1516/316.1501mz/2.51min",353167.795,606362.25,1103073.5,143384.19,62534.73,126918.52,562951.4
"1517/328.1501mz/2.51min",135518.705,192436.5,275807.78,91101.17,107012.07,93293.16,164025.34
"1518/759.3206mz/2.51min",357872.4,124506.555,200386.08,515358.72,581981.06,637562.06,130576.83
"1519/182.0811mz/2.51min",1445334.2,1518851.5,971961.4,1385316.2,571378.5,1505352.2,1870925.9
"1520/400.1535mz/2.51min",60098.012,60098.012,60098.012,1392147.6,60098.012,300490.06,60098.012
"1521/184.0684mz/2.51min",132217.5,230669.56,151131.06,113303.94,3713.3076,91707.49,699829.56
"1522/239.1489mz/2.52min",382484.43,431382.03,410886.03,375926.66,295784.25,371167.56,389042.2
"1523/250.0705mz/2.52min",263802.055,296976.7,289710.72,322717.97,100426.19,237893.39,179938.64
"1524/319.1287mz/2.5min",51432.894,59148.258,95889,43717.53,14558.648,8108.4033,187586.42
"1528/242.1023mz/2.52min",216353.27,252530.77,310416.88,200036.64,169665.27,232669.9,181356.05
"1529/553.1655mz/2.51min",656.63238,656.63238,656.63238,656.63238,1777814,3283.1619,656.63238
"1531/245.1576mz/2.53min",208261.7615,13092.503,15101.514,443549.47,517101.7,396399.5,20124.023
"1533/141.0546mz/2.52min",4635830.85,659854.7,661197.7,25984596,6314451.5,5819580.5,3452081.2
"1538/244.2011mz/2.53min",176810.335,227551.48,185528.34,176829.5,176791.17,157796.17,166376.62
"1541/244.1543mz/2.53min",1783266.33,287725.66,374451.16,3522276.8,4091567.8,3192081.5,361172.16
"1545/318.1082mz/2.53min",70095.413,11722.2312,11722.2312,322036.3,290890.38,81579.67,58611.156
"1546/267.1339mz/2.53min",240948.625,438528.84,449251.78,163267.5,115966.81,210755.5,271141.75
"1547/245.1858mz/2.53min",168371.57,110374.375,137939.28,213226.12,211956.34,198803.86,94677.914
"1548/413.1412mz/2.53min",553072.23,259490.73,308541.56,835019.06,1229188.5,797602.9,186512.86
"1551/342.1645mz/2.53min",109633.855,47813.527,69521.98,186245.72,179507.9,149745.73,48376.42
"1552/180.1018mz/2.56min",315717.61,91913.92,114967.34,348018.66,398960.8,283416.56,412975.66
"1554/315.0863mz/2.53min",156763.962,276039.12,541832.4,52254.654,52254.654,52254.654,261273.27
"1555/351.1405mz/2.53min",118428.05,200323.48,347739.56,103866.12,62660.25,132989.98,92598.414
"1556/295.1652mz/2.58min",87996.7305,18419.09,69244.695,183021.89,461853.12,106748.766,29925.613
"1557/246.0972mz/2.53min",211001.025,163902.1,258099.95,42614.05,740883.2,147115,283196.16
"1558/256.0816mz/2.51min",525893.9,89262.46,55648.44,1019605.9,819428.4,1120112.1,232359.4
"1559/320.1815mz/2.53min",1593439.5,461137.97,477839.8,5165498.5,2128864.2,3991371,1058014.8
"1562/253.1182mz/2.54min",208547.655,704355.25,672249.75,190656.08,114568.14,44662.07,226439.23
"1563/268.1179mz/2.55min",566741.96,311694.75,368090.22,308068.22,993551,813540.4,765393.7
"1564/258.097mz/2.52min",296020.15,675603.2,730257.2,119177.93,29912.75,260372.6,331667.7
"1567/351.1185mz/2.54min",6145119.5,6471680.5,6476892,4362284.5,5906158,4825009.5,6384081
"1568/352.1222mz/2.54min",767054.55,777973.8,756135.3,671605.06,974715.75,593328.44,1052271.4
"1572/263.1027mz/2.54min",263317.93,143319.81,266270.3,196520.14,521679.16,260365.56,463638.66
"1575/184.1695mz/2.54min",326932.45,254373.48,245954.2,306911.9,346953,364049.7,381055.1
"1576/313.1757mz/2.54min",438309.36,428880.16,707021.44,63828.324,1025079.94,130246.16,447738.56
"1577/402.202mz/2.55min",743885.47,2128375.5,2512598.2,289292.94,66562.54,265214.78,1198478
"1579/437.2393mz/2.52min",141541.423,232680.33,346648.22,50402.516,11622.749,9659.83,258463.83
"1584/252.0865mz/2.55min",1439050.3,1938564.8,2149055,1267632.4,524785.94,1224050.8,1610468.2
"1586/349.1391mz/2.55min",215632.16,318528.84,349050.88,189585.81,201143.55,190414.12,230120.77
"1589/595.2947mz/2.55min",665.43824,665.43824,665.43824,3327.1912,352664.22,665.43824,665.43824
"1592/211.144mz/2.55min",476918.45,436659.12,838362.6,348480.75,792751.94,174645.98,517177.78
"1595/175.1076mz/2.56min",20840.4907,714.19708,714.19708,41803.367,362030.94,38109.996,3570.9854
"1597/309.1428mz/2.56min",359717.2,82985.64,90247.33,450773.7,2758228.8,536388,268660.7
"1599/295.1288mz/2.56min",256692.865,212146.36,335138.38,300773.34,340397.06,171608.92,212612.39
"1600/274.092mz/2.56min",54227.3075,270547.03,427667.4,3176.7925,22000.035,3841.397,86454.58
"1603/287.1601mz/2.56min",2115671.45,254708.56,189827.16,3059944.8,22415068,2890089,1341253.9
"1608/569.2813mz/2.56min",41268.6065,1251.3894,1251.3894,217389.38,417651.8,76280.266,6256.947
"1609/228.0866mz/2.56min",949397.25,1241932.2,1380135.9,935809.9,537018,693504.75,962984.6
"1613/227.1026mz/2.57min",964871.95,2163346.2,3069103.8,761701.5,836744.7,484178,1092999.2
"1615/329.134mz/2.56min",749457.825,1150288.8,1249462.6,623828.94,691533.4,621286.7,807382.25
"1616/225.087mz/2.56min",441630.77,758530.94,550747.25,419149.38,408096.56,463044.44,420217.1
"1617/325.1372mz/2.57min",434188.89,501981.7,432912.06,379155.56,1403706,286495.62,435465.72
"1619/303.155mz/2.57min",2392746.85,2324021.5,2388530.2,2763198,13063415,1832930.6,2396963.5
"1622/191.1025mz/2.57min",88876.0625,94060,57926.73,110043.63,499165.47,60384.62,83692.125
"1623/289.1658mz/2.56min",14875.2588,4958.4196,4958.4196,24792.098,340877.88,32319.16,4958.4196
"1624/611.2898mz/2.56min",607.08238,607.08238,607.08238,3035.4119,273378.6,607.08238,607.08238
"1625/164.0706mz/2.57min",3487866.75,2406629,3477596,9765284,3498137.5,6294270.5,3142427.5
"1626/222.076mz/2.56min",633109,1045404.1,1322438.8,574410.06,222540.73,492049.06,691807.94
"1627/283.1287mz/2.57min",1104464,721197.5,1136888.5,2567819.5,1072039.5,1678524.5,914814.06
"1628/234.1335mz/2.57min",1113830.4,1086302,1045483.9,2937310.8,1141358.8,1991583.6,713324.25
"1629/165.075mz/2.57min",634898.7,1018130.75,699695,732689.06,284982.97,541763.06,570102.4
"1630/190.0861mz/2.57min",455712.56,688464.9,682128.9,229296.22,16829.031,109787.46,2048110.1
"1631/239.1025mz/2.56min",200837.265,136553.81,69249.72,560121.44,409831.9,265120.72,96300.44
"1632/120.0807mz/2.57min",162671.765,112454.51,175306.61,439232.2,150036.92,287286.03,121878.17
"1633/345.2018mz/2.57min",864208.3,1739439,1443291.1,67176.64,246342.61,720552.3,1007864.3
"1634/165.0909mz/2.57min",265234,466744.75,315740.12,23261.543,214727.88,66169.664,1040180.2
"1635/173.092mz/2.57min",97048.8625,110420.67,83677.055,121777.79,494096.2,81997.21,82302.336
"1636/337.1393mz/2.57min",316606.41,398264.94,536589.2,218914.77,236708.42,197708.05,396504.4
"1637/363.1546mz/2.57min",69681.95,79794.95,67548.05,65568.88,337293.12,71815.85,40236.12
"1639/284.149mz/2.57min",167740.7,252599.52,210076.95,3139.3218,125404.45,43829.723,664274.06
"1644/293.1131mz/2.58min",861752.525,1035373.06,1300828.8,909854.3,767894.25,667377.5,813650.75
"1645/447.233mz/2.58min",82898.5925,161526.6,323287.7,8048.135,33538.805,9330.215,132258.38
"1646/256.1176mz/2.58min",752482.25,1293959.8,1651464.8,948215.06,556749.44,523613.8,507871.4
"1647/312.1272mz/2.58min",1332388.35,1463527.2,1749519.8,1430138.5,1212369.2,1105909,1234638.2
"1648/311.1237mz/2.58min",9631710.5,10140855,12822154,10211764,9122566,7719342.5,8853871
"1649/638.2664mz/2.58min",207350.285,236313.6,355261.28,279519.8,167666.69,157871.33,178386.97
"1651/248.1128mz/2.58min",169119.15,77117.516,78112.99,181929.2,960950.6,405949.44,156309.1
"1652/333.1057mz/2.58min",634213,865420.75,808455.9,560681.8,597439.44,522631.3,670986.56
"1653/643.2218mz/2.58min",249437.31,372138.28,355620.7,253716.6,148107.34,179528.8,245158.02
"1654/236.0916mz/2.62min",746069.935,156249.34,185875.27,2283511,1306264.6,1623691.6,135881.84
"1655/330.2387mz/2.59min",315543.73,290074.53,370057.4,546379.7,78956.16,322120.3,308967.16
"1662/231.1126mz/2.59min",163176.68,181624.03,223682.95,184707.25,92796.18,125422.695,144729.33
"1664/328.139mz/2.59min",583756.3785,1273003.6,1312675.2,33081.44,21833.617,33273.957,1134238.8
"1665/274.0379mz/2.59min",158839.835,7777.566,7777.566,347679.34,530000.9,278791.84,38887.83
"1667/216.123mz/2.59min",2587067.2,1548011.4,1911286.4,3262848,6175746.5,3742408.5,1529435.8
"1669/238.1055mz/2.59min",332344.03,310682.88,350637.5,314050.56,661137.6,443492.25,226479.4
"1670/193.0971mz/2.61min",207353.05,609.4957,3047.4785,1487175.5,319267.97,380310.28,95438.13
"1671/316.2117mz/2.59min",369717.75,286359.72,372092.97,345791.66,521762.84,367342.53,563591.5
"1672/235.1076mz/2.59min",544213.4,184308.05,192197.33,1031574.8,763284.3,831997.75,325142.5
"1674/302.2073mz/2.6min",49775.8404,16591.9468,16591.9468,412672.44,856904.9,82959.734,16591.9468
"1678/233.1284mz/2.6min",288277.755,21280.68,151526.44,349937.28,427166.12,226618.23,637617.4
"1681/173.1073mz/2.6min",203172.76,220222.72,547848.3,472972.34,104578.25,56578.875,186122.8
"1684/109.0759mz/2.6min",390035.71,970482.7,1447766.5,81103.23,258506.72,159095.86,521564.7
"1685/365.1704mz/2.59min",98385.355,463360.8,167431.83,26006.664,29338.88,26372.852,194980.77
"1686/186.084mz/2.61min",160339.41,61333.64,55413.176,702416.9,147615.27,173063.55,380335.88
"1687/185.0808mz/2.61min",2052482.9,858959.75,829481.7,7526670,1870788.8,2234177,4448273
"1689/197.1285mz/2.61min",269686.705,296344.47,647095.44,243028.94,1584124.1,205742.03,180632.02
"1693/268.1179mz/2.58min",375827.55,356637.4,303949.2,260766.3,395017.7,527634.7,919213.06
"1694/167.0815mz/2.61min",5215024.5,8534240,6311683,1484574.5,5397421.5,2918016,5032627.5
"1700/261.1268mz/2.61min",504666.82,556863.9,758909.7,529059.2,442451.2,475947.34,480274.44
"1701/304.0926mz/2.61min",348459.48,110700.41,299114.16,518395.8,397804.8,493397.16,115392.96
"1702/246.1238mz/2.62min",250958.31,236315.84,314844.44,265600.78,34577.348,125901.18,328683.03
"1703/254.1002mz/2.62min",613589.03,690053.5,728090.4,817696.75,243344.78,537124.56,467476.94
"1705/265.1546mz/2.65min",122264.942,100089.27,118207.15,93867.4,331431.53,126322.734,171362.3
"1708/232.1179mz/2.62min",6099517.5,5653526,6545509,9847491,2650321.8,6687357,4288872.5
"1709/358.1133mz/2.63min",90940.055,16643.404,16643.404,492791.22,98663.09,250730.2,83217.02
"1710/220.0969mz/2.62min",195470.99,70325.61,183708.5,207233.48,161163.95,295485.2,380141.8
"1711/170.0811mz/2.63min",413019.01,224702.53,417730.12,462504.78,582633.56,408307.9,356336.75
"1712/233.1212mz/2.62min",557352.56,519315.12,674809.06,1035202.56,251510.22,595390,352154.94
"1713/420.1286mz/2.62min",86760.738,377399.03,562572.4,28920.246,28920.246,28920.246,144601.23
"1716/206.0922mz/2.63min",59960.475,19986.825,19986.825,189637.72,564932.44,99934.125,19986.825
"1723/237.1233mz/2.62min",1003165.1,472101.75,588183.3,1197976.1,808354.1,1579090.9,1259604.1
"1724/198.0761mz/2.63min",564811.6,580497.1,661773.5,562248.4,567374.8,503352.2,474350.22
"1726/266.1022mz/2.63min",119726.995,61597.285,570512.4,135232.73,23487.129,104221.26,179772.8
"1727/200.0918mz/2.66min",648392.44,395155.38,406154.34,756313,645790.44,650994.44,669919.2
"1728/769.2519mz/2.63min",264649.38,244623.92,287435.88,360177.1,284674.84,242409.77,30495.094
"1730/247.1077mz/2.63min",44399.6445,45901.883,66356.93,40190.734,269097.53,20089.988,42897.406
"1731/771.2473mz/2.63min",4643914,3864796.8,4973054.5,6137585,4970469,4317359,1012638
"1732/788.274mz/2.63min",2714300.25,1875599.4,3116502.2,4336565,2765093,2663507.5,563560
"1733/272.0765mz/2.63min",13777.5678,4592.5226,4592.5226,22962.613,417468.22,33270.105,4592.5226
"1736/241.1546mz/2.63min",157560.77,173535.36,141752.02,65605.37,238859.06,173369.52,78674.46
"1737/793.2291mz/2.63min",793740.5,763809.06,803893.8,991816.56,853589.3,783587.2,231121.48
"1739/292.1179mz/2.61min",281416.119,836609.06,540017.9,11805.289,3178.5127,22814.338,1131744.5
"1740/177.0658mz/2.64min",168845.295,118358.15,204333.44,38411.664,714618.7,188604.42,149086.17
"1741/331.15mz/2.6min",115362.035,321511.53,265119.56,33384.793,42037.17,54100.35,176623.72
"1742/247.1733mz/2.64min",2836173.7,342870.47,386015.06,5518944,5093796,6950420.5,578551.4
"1743/246.1699mz/2.64min",22139200.25,2616071,2993510,42429276,39285572,53468530,4992828.5
"1744/192.0654mz/2.64min",419911.52,414692.16,425130.88,653803.8,495835.47,368717.84,335106.97
"1745/212.0918mz/2.66min",514187.565,515710.1,635045.6,381117.88,512665.03,569362.2,367415.78
"1746/299.16mz/2.69min",95381.78,95880.28,379139.2,94883.28,279637.22,86014.15,72581.6
"1749/227.0916mz/2.64min",81959,106053.914,57864.086,109377.7,8600.784,27732.764,361848.88
"1750/257.1132mz/2.64min",188698.15,317360.22,268786.16,73618.57,3222.4573,108610.14,294230.12
"1757/340.139mz/2.65min",123797.975,137618.88,81099.93,244114.94,76015.805,109977.07,142530.95
"1758/287.1964mz/2.65min",40371.07,38978.86,141454.28,313374.53,32834.105,41763.28,32646.453
"1759/275.139mz/2.71min",155854.927,319234.34,564833.1,38495.57,189283.12,122426.734,93620.805
"1761/180.1018mz/2.64min",302940.025,379441.16,544261.44,176897.4,137062.55,242209.17,363670.88
"1762/330.2134mz/2.64min",518249.9295,3116.4258,10615.799,4126159.5,8855052,1025884.06,623.28516
"1764/218.0811mz/2.66min",128149.57,149853.64,264412.12,133819.28,86062.49,73881.234,122479.86
"1765/331.2173mz/2.65min",57347.58,19115.86,19115.86,587119.56,987725.06,95579.3,19115.86
