row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_pos_20210511_Run102.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_pos_20210511_Run46.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_pos_20210511_Run212.mzML Peak area,POS_TJGIp3_3_Run173.mzML Peak area,POS_TJGIp3_1_Run55.mzML Peak area,POS_TJGIp3_2_Run137.mzML Peak area,
2588,380.3366902578789,7.0204263,,,,28,160,[M+NH4]+,,3,2594;2588;2587,362.30287,554150.75,1107123.8,233145.44,196477.38,382771.66,541343.25,
2325,380.3367617297113,6.7216477,,,,70,148,[M+NH4]+,,3,2325;2324;2326,362.303,640278.0,563912.94,298176.16,255976.05,399126.34,559409.7,
4577,380.3386787621013,10.88303,,,,,,,,,,,242981.9,67373.016,27457.496,53620.92,28944.52,66619.95,
4195,380.33939682777094,8.907781,,,,,,,,,,,229550.64,451404.75,46870.63,50433.004,456194.0,117062.6,
3181,380.35164362878896,7.6557193,,,,25,,,,,,,1525194.1,1260102.2,2139291.2,1626539.2,1311997.9,1079883.6,
117,381.0787068941495,0.37892628,,,,4,22,[M+K]+,,2,101;117,342.11556,167460.38,334972.4,801328.2,384035.88,603274.3,993398.94,
2122,381.12275082070977,6.4228935,,,,225,,,,,,,456518.94,405448.75,351006.84,477195.9,467288.88,520184.0,
1312,381.23561117746596,4.9551816,,,,57,98,[M+Na]+,,3,1312;1316;1311,358.24642,3617053.8,3506887.8,3483029.5,4043563.2,3092892.5,4392337.0,
3557,381.3147530276464,7.9997277,,,,49,,,,,,,539802.75,171490.02,572364.5,319355.84,215850.61,896009.94,
4226,381.31475465425325,8.948258,,,,278,,,,,,,152247.05,383398.84,25007.844,25131.443,296726.03,93137.61,
4114,381.3149321564028,8.688833,,,,14,,,,,,,403158.06,561459.7,60115.88,133643.84,882098.8,152396.62,
1015,383.17371363798935,3.756882,,,,124,,,,,,,357880.34,276844.22,370609.25,811580.75,501074.72,641212.94,
4372,383.1823411915146,9.972499,,,,257,,,,,,,446431.3,591182.1,343087.38,138650.66,462237.7,278648.56,
4350,383.18245164984955,9.760177,,,,,,,,,,,195826.39,138053.11,263510.1,108787.3,80667.7,811480.7,
2048,383.18252715057673,6.30759,,,,105,,,,,,,730959.0,502721.4,915533.6,797595.56,827678.0,1013407.25,
4303,383.18253272917485,9.424846,,,,252,,,,,,,283658.62,252853.77,384314.7,123878.64,266071.97,268403.22,
1479,383.24232409285173,5.360311,,,,121,109,[M-H2O+H]+,,2,1479;1454,400.24556,1331084.9,1423516.8,847205.44,1548114.9,1797708.5,2273847.5,
1200,383.24247462554035,4.542835,,,,32,,,,,,,994357.7,1031558.0,509827.06,819226.4,1236981.6,1353571.4,
2281,383.2425766775452,6.655819,,,,98,,,,,,,363948.1,333710.97,253911.62,439716.03,516153.3,703445.56,
4084,383.24266456216156,8.628434,,,,153,,,,,,,116633.234,92705.24,24592.182,55018.793,169830.9,119237.46,
4224,383.3304078209006,8.946595,,,,278,,,,,,,1008032.7,2359944.8,261197.81,301138.16,1921350.8,639880.1,
2884,383.3304490617135,7.3299365,,,,64,,,,,,,361753.03,330322.53,448695.03,618938.06,523221.72,908859.56,
957,385.22080511318217,3.5378997,,,,287,72,[M+Na]+,,2,956;957,362.23154,781569.3,859344.9,709244.8,461639.4,329804.25,334158.1,
2914,385.2579387260874,7.357982,,,,,,,,,,,0,434522.97,0,0,0,0,
2594,385.292046368788,7.0220485,,,,28,160,[M+Na]+,,3,2594;2588;2587,362.30287,847057.2,755258.9,627792.8,486605.38,324153.84,978057.5,
2326,385.2921826486432,6.721662,,,,70,148,[M+Na]+,,3,2325;2324;2326,362.303,876808.9,384262.75,719292.7,860519.06,317929.97,978134.1,
3239,385.34581323710995,7.678615,,,,52,,,,,,,471999.34,378930.28,402826.2,567732.2,438005.84,816941.3,
3597,385.34606281974294,8.070909,,,,46,,,,,,,286770.34,163632.7,85086.0,177501.42,166772.25,384953.47,
4259,385.34614111332024,9.107058,,,,,,,,,,,84785.375,166572.86,0,3704.0552,137088.08,47017.57,
3624,385.36719596787185,8.090964,,,,,,,,,,,365865.8,132058.39,591896.7,174517.98,90224.64,187993.47,
685,386.1569900677535,2.919018,,,,,,,,,,,273664.56,283435.47,157411.77,317257.97,280229.12,385110.47,
1358,387.17996373176015,5.0785203,,,,208,100,[M+H]+,,3,1359;1358;1356,386.17264,2651498.8,2880939.5,2145590.2,3122414.5,1.0618487E7,3704554.8,
1602,387.28499501075675,5.6013794,,,,128,120,[M+H]+,,2,1598;1602,386.27772,2875786.2,3634614.0,2655842.0,3672141.2,3335719.0,3806445.5,
2098,388.30546108453626,6.3987007,,,,225,,,,,,,405240.1,366604.25,306406.94,533995.5,641480.25,819073.44,
37,389.10160085262714,0.36198124,,,,4,5,[2M+Na]+,,2,26;37,183.0563,734011.2,777524.56,468799.7,947401.06,563673.5,428954.1,
4339,389.2835119755819,9.620772,,,,,,,,,,,393342.66,535609.44,113601.266,164732.83,762923.9,195926.81,
4306,389.2836123335352,9.45749,,,,,,,,,,,115282.83,169970.7,0,7740.1396,213590.52,37949.156,
3788,390.3151113111996,8.192388,,,,,,,,,,,2506097.0,1144572.5,1858805.4,1354046.8,1444419.0,2890265.5,
3375,390.3361565281311,7.7449994,,,,,,,,,,,327548.72,44086.766,184870.3,284546.53,611653.4,388579.97,
1845,390.7599541502654,6.006252,,,,,,,,,,,382326.97,620986.06,199052.31,444178.47,429675.56,921170.94,
4579,391.2836274924836,10.870998,,,,,,,,,,,51926.27,70110.2,138183.88,38920.96,281201.6,29992.459,
4589,391.2836750505065,10.985845,,,,,,,,,,,50778.848,175139.48,78205.98,131105.94,38023.742,24757.227,
4592,391.2836812622618,11.09644,,,,,,,,,,,90650.336,149365.98,72065.33,145134.06,59754.54,13294.328,
3870,391.2838896756748,8.294154,,,,44,205,[M+H]+,,4,3866;3871;3870;3873,390.27647,4.5805532E7,3.851313E7,3.1789998E7,2.0078622E7,3.3557064E7,3.1778268E7,
2977,391.29895744282817,7.41119,,,,103,,,,,,,517018.94,730022.0,544006.75,852838.25,747987.0,1137330.5,
4386,391.2989596788163,10.063848,,,,,,,,,,,410891.34,800035.56,166179.28,226113.34,755812.56,206360.61,
3176,391.2989749463063,7.6487975,,,,176,,,,,,,323999.5,686136.25,751296.0,1947583.9,481246.12,2388549.2,
3339,391.29904204849305,7.6853156,,,,87,,,,,,,516273.53,449810.75,736801.5,682073.7,860965.56,1888826.9,
3565,391.2990836617987,8.001428,,,,49,,,,,,,811058.4,540659.44,1446235.2,368424.75,504193.34,1148864.2,
4119,391.29912699896903,8.680834,,,,3,,,,,,,848011.44,1420305.9,202836.45,199998.72,1513318.8,420409.28,
2497,391.2991571658888,6.9114614,,,,122,,,,,,,833328.6,647163.5,747699.9,718822.1,910385.2,882755.2,
2406,391.299170977424,6.805079,,,,110,,,,,,,531111.9,496262.06,450986.2,640155.25,548707.75,747310.6,
4334,391.2991726077787,9.614627,,,,60,,,,,,,565151.1,991345.2,383496.8,595554.3,2386890.8,493919.16,
4022,391.29924773310154,8.504039,,,,66,,,,,,,3393183.5,2911499.0,1264207.5,1273262.9,6313408.0,1440701.9,
4256,391.3354954442954,9.082316,,,,,,,,,,,40567.207,80185.586,0,0,83548.88,0,
4188,391.33552908738903,8.88637,,,,,,,,,,,198513.38,352199.62,22627.375,14348.895,446244.8,39780.285,
3153,391.3410307778176,7.618653,,,,,,,,,,,344149.6,489493.06,278071.8,264884.84,253238.78,555378.6,
4330,392.30260124308467,9.615526,,,,,,,,,,,220674.22,309260.2,97453.29,202298.62,732965.7,192270.17,
4392,392.302693602504,10.057978,,,,,,,,,,,103374.734,226515.75,0,4011.3572,263078.66,29016.016,
4120,392.3029305922136,8.679905,,,,3,,,,,,,259904.22,438562.2,51011.992,50610.875,450858.22,103709.99,
3055,392.3305567866707,7.484432,,,,,,,,,,,1135928.8,926306.5,1462030.2,1440131.4,1585829.6,2001244.4,
2183,392.33088265511486,6.483997,,,,,,,,,,,665489.25,15227.127,679246.8,1063500.8,130107.734,902782.06,
2064,392.3309074351717,6.3719463,,,,,,,,,,,276359.72,555705.9,78490.53,44041.477,883501.6,289916.7,
2643,393.23941475553295,7.1109686,,,,,,,,,,,803063.06,0,1646221.8,2232913.0,12378.658,1960628.4,
2812,393.23954211479645,7.212115,,,,,,,,,,,194945.83,178942.03,152550.73,219665.22,691260.75,844651.75,
1476,393.2855717509271,5.3588643,,,,111,113,[M+NH4]+,,4,1475;1473;1478;1476,375.25176,6456039.0,8750129.0,2864770.5,3503387.0,6265633.0,1606515.2,
4389,393.3146226005627,10.057565,,,,196,,,,,,,2533914.0,3555847.5,1126664.9,1570224.8,6355533.0,1625145.5,
3325,393.3146338854039,7.6992917,,,,214,,,,,,,2891481.0,2011594.5,4068079.5,5553130.0,4362392.5,8505894.0,
3071,393.3146461808064,7.48924,,,,69,,,,,,,1538275.1,2297630.2,2562986.5,1441725.9,2143362.5,3842926.8,
4156,393.3146593893153,8.78243,,,,237,,,,,,,3177218.0,6545699.0,1179671.2,1153433.0,9157117.0,1597904.4,
2975,393.3146718199041,7.4296165,,,,103,,,,,,,1157888.6,1252746.5,1835093.1,2128489.8,865578.06,2775494.5,
1719,393.3147377193607,5.7884154,,,,33,,,,,,,1133299.5,1099301.9,2170718.5,2721084.0,1487160.4,2121176.2,
1878,393.314820874421,6.07078,,,,,,,,,,,1229694.5,1386483.5,1125516.0,1366005.6,2083514.4,1848130.5,
3676,393.31482511567964,8.132429,,,,23,,,,,,,3623072.0,901904.6,3439836.8,823204.8,1176920.2,4498502.0,
3560,393.3148283578671,8.000553,,,,49,,,,,,,1757272.0,910908.4,2398793.8,1348483.5,1285965.9,1793921.2,
4112,393.3149475818678,8.693167,,,,3,,,,,,,2246705.0,3464312.0,734879.4,679006.25,3036257.2,1106038.1,
2391,393.31499517215,6.7876573,,,,,,,,,,,1284768.6,836439.7,1125804.0,734053.0,1350704.9,835628.6,
2995,393.3336617737828,7.480955,,,,,,,,,,,240695.95,236276.9,93243.164,176496.78,425020.1,450073.38,
3672,394.318602935142,8.132419,,,,,,,,,,,1127743.2,345624.72,1109611.9,228929.78,331120.38,1485726.6,
3906,394.3193035588109,8.344571,,,,143,,,,,,,443217.34,341724.22,354891.94,327837.5,349284.78,300778.9,
2030,395.3304525152555,6.2655034,,,,,,,,,,,968250.06,656397.25,718241.4,1145647.0,850900.44,1194202.4,
2960,395.33045993744025,7.405576,,,,103,,,,,,,2249018.2,2469018.8,3690575.5,4791720.5,3264239.2,5950321.5,
3709,395.33051090634143,8.138343,,,,23,,,,,,,1.416795E7,9829650.0,1.9397676E7,1.0136973E7,8407600.0,1.8653574E7,
4221,395.33052027170055,8.9422865,,,,139,,,,,,,7595209.5,1.6429973E7,2297120.5,2109738.0,1.2326777E7,3737065.8,
2752,395.3305951457192,7.188946,,,,75,,,,,,,670909.2,426011.47,705258.5,861997.4,528111.94,792162.2,
2192,395.33060528952865,6.5362105,,,,,,,,,,,2105623.5,1680801.6,2863183.8,5283642.5,2847355.8,1983907.5,
4028,395.3308986426075,8.517813,,,,,,,,,,,799364.3,312483.94,385026.38,515247.66,511029.94,649724.2,
3655,395.36654802207755,8.121776,,,,112,,,,,,,772551.2,579474.0,1443623.6,384244.78,361236.1,374378.75,
2806,395.36690777931,7.2618937,,,,35,,,,,,,333153.47,255754.27,568098.7,337437.7,304498.38,227716.88,
4219,396.33380879268697,8.943166,,,,139,,,,,,,2371145.2,5121953.0,717214.8,692148.56,3838903.8,1160362.1,
3664,396.3697504825197,8.119148,,,,,,,,,,,216224.78,144063.2,445606.8,66350.32,100611.24,119612.61,
4258,397.3464769435121,9.107463,,,,,,,,,,,50429.254,101529.7,0,0,64900.69,0,
1478,398.24090696193593,5.359689,,,,111,113,[M+Na]+,,3,1475;1478;1476,375.25176,8353978.0,6434530.5,6746840.0,7570999.0,5732400.5,3391200.5,
1482,398.7459864224467,5.296881,,,,12,,,,,,,1221230.0,961555.0,796326.06,1729824.9,1134978.4,437232.0,
4536,398.7610973177894,10.543239,,,,,,,,,,,1898609.0,139825.81,940851.25,289251.4,672179.1,920985.7,
1307,399.23737694289576,4.949985,,,,57,,,,,,,1110224.9,1226004.4,699192.3,1507057.1,1733374.1,2050414.4,
3926,399.23744301218653,8.376733,,,,8,,,,,,,129320.805,85842.805,48918.566,85259.914,179445.06,221656.25,
1141,399.2374927649191,4.2568583,,,,188,,,,,,,1049115.0,1079073.2,542647.9,1019185.2,1351634.2,1459760.9,
2154,399.250243716185,6.4764137,,,,18,141,[M+H]+,,2,2160;2154,398.24294,430218.06,1034807.2,236892.06,253117.34,351045.34,1016477.75,
2897,399.32520627424105,7.3382173,,,,64,,,,,,,368476.16,305980.12,440381.8,531291.7,448362.62,867184.8,
3824,399.3254509443769,8.231975,,,,,,,,,,,306941.53,96295.664,321332.3,199353.73,135406.77,476191.5,
3566,399.3254686173331,8.000553,,,,49,,,,,,,610263.44,223110.97,625988.5,381190.03,292536.34,1079457.6,
2241,399.3255014952633,6.5996857,,,,67,,,,,,,267371.25,226279.77,238058.16,290756.9,291212.03,317594.8,
2245,400.37819305445834,6.6670995,,,,,,,,,,,806230.06,1927278.9,68705.77,42663.04,2094192.6,363200.0,
2409,400.3782108732706,6.805034,,,,,,,,,,,1755521.9,63377.566,780773.56,729559.2,328987.84,2054048.9,
2583,400.3782259090654,7.0033846,,,,,,,,,,,3136.0012,0,1847991.8,2276627.5,0,166555.05,
4572,401.340739808073,10.809097,,,,291,,,,,,,20733.715,26984.92,150063.97,41829.883,189676.42,133257.98,
4576,401.3407851859137,10.849571,,,,292,,,,,,,261824.78,367842.5,33865.293,114415.42,42065.734,88450.48,
3767,401.34093399644985,8.172249,,,,91,,,,,,,6916211.0,3523529.8,5671478.5,3444887.8,3168897.8,9149048.0,
1331,403.0591393692021,5.013581,,,,,,,,,,,586854.4,768331.2,812224.2,922966.56,740362.25,821011.2,
2559,403.23239067704344,6.994011,,,,,,,,,,,58776.414,928152.5,55446.79,48707.016,90975.56,113947.21,
3053,403.32000173391083,7.477572,,,,,,,,,,,122895.9,189512.69,208986.52,399440.62,340714.88,494526.16,
1356,404.2064066329228,5.0794215,,,,208,100,[M+NH4]+,,3,1359;1358;1356,386.17264,409049.3,490333.25,283710.7,406655.5,1849698.2,514517.88,
2585,406.17973826091344,7.0131907,,,,,,,,,,,122009.56,299118.88,80202.01,381779.0,166327.56,553913.75,
3487,406.25254697517903,7.9011817,,,,248,,,,,,,2.2891574E7,9739080.0,2.364696E7,1.6143141E7,1.5053842E7,2.0647498E7,
4341,406.3096417761826,9.6262865,,,,,,,,,,,240301.77,261311.81,0,0,20161.46,0,
3796,406.30983927240726,8.209053,,,,,,,,,,,727478.8,505519.4,924649.06,700507.6,669502.1,1358546.2,
2899,406.3098892183686,7.3406754,,,,64,,,,,,,259262.31,268421.78,408550.0,599997.06,456276.0,639799.1,
2476,406.31002415115887,6.891903,,,,122,,,,,,,181097.8,169775.45,292086.53,361577.16,251540.34,308491.1,
3974,406.3100864377689,8.4556265,,,,,,,,,,,732380.75,665620.9,495164.88,581568.1,940076.9,625456.0,
4100,406.3101894155954,8.680971,,,,14,,,,,,,6211516.5,4394590.0,3393859.5,1379008.6,7630428.5,3609350.2,
2915,407.2400140384283,7.358426,,,,,,,,,,,0,407961.47,3576.5225,0,0,0,
3361,407.29385565635295,7.7365327,,,,,,,,,,,312246.2,597890.06,1017857.0,1820533.5,1386492.2,1681048.2,
4398,407.2938695507615,10.079133,,,,196,,,,,,,532978.0,1014599.44,373307.72,437490.53,1318434.1,512665.97,
4358,407.2938863496249,9.847367,,,,,,,,,,,422467.3,317251.53,87361.66,142353.73,455523.88,173967.6,
3077,407.29389204739755,7.4766383,,,,69,,,,,,,323092.94,908881.0,530895.56,629462.8,627957.9,1371133.1,
3787,407.2938994046652,8.190487,,,,,,,,,,,1037430.1,289925.38,588265.94,324269.3,521935.3,956106.5,
2990,407.29396244484724,7.3522344,,,,,,,,,,,983500.3,590282.44,805625.9,1017780.3,764834.25,2399279.8,
4245,407.2941022290034,8.993726,,,,,,,,,,,247624.53,195864.2,43498.12,52351.906,266128.8,83246.71,
2232,407.2941206788814,6.5887833,,,,67,,,,,,,644456.6,654192.7,667709.4,1464187.0,988655.75,804131.7,
3962,407.2943632943477,8.432889,,,,77,,,,,,,1034631.3,631060.25,472458.06,505895.2,1058605.4,533072.94,
3858,407.32974011296454,8.2885,,,,,,,,,,,306922.62,36594.293,186846.27,55347.06,198770.3,204502.08,
3958,407.3305930839556,8.421517,,,,,,,,,,,724944.3,243044.39,265980.7,143998.33,948413.3,201249.0,
2598,407.33631616499116,7.0245132,,,,,,,,,,,219023.39,488670.75,153567.02,142426.31,159322.08,366814.88,
3849,408.3254384057081,8.276313,,,,,,,,,,,1666489.8,1403032.2,1568354.9,1709182.8,2094127.2,1621331.9,
3964,408.32550716473605,8.435543,,,,77,,,,,,,1092193.8,1057300.8,1138087.5,1271483.1,1624810.5,1358448.5,
4180,408.3255291806858,8.859818,,,,269,,,,,,,430438.94,645564.5,177203.2,122105.766,728407.3,314237.2,
3681,408.32557918486856,8.132457,,,,23,,,,,,,1751193.1,839839.0,1287927.2,925936.7,1123076.5,1810031.1,
4144,408.32559180961204,8.749354,,,,212,,,,,,,3491367.0,4257805.5,1900413.1,1980039.6,4929927.5,3203879.5,
2032,408.32561198909804,6.238727,,,,,,,,,,,17793.809,127645.12,248677.88,1805663.2,61161.01,153302.3,
1936,408.3256414520263,6.073175,,,,231,,,,,,,911955.0,711423.1,1294398.9,633692.75,916732.9,1465251.0,
3151,408.3678375848306,7.6170425,,,,106,180,[M+NH4]+,,2,3151;3157,390.33392,310818.75,624438.25,220257.94,176956.25,274574.03,492284.06,
1359,409.16186594350734,5.0785203,,,,208,100,[M+Na]+,,3,1359;1358;1356,386.17264,1807789.6,1265885.4,2000305.5,2299257.5,4189066.2,2453215.0,
1598,409.26693274323225,5.599774,,,,128,120,[M+Na]+,,2,1598;1602,386.27772,673326.94,663311.5,764868.5,954862.3,647835.1,962252.06,
3500,409.3096177628053,7.9347153,,,,248,,,,,,,4216271.5,1771802.4,3853989.0,1292891.6,2524575.0,4604713.5,
2881,409.30963408669385,7.3290668,,,,64,171,[M-2H2O+H]+,,2,2881;2880,444.32328,4057460.5,4339363.5,4183309.2,6881755.5,4687967.5,6295465.0,
3341,409.30965432314065,7.7080307,,,,,,,,,,,1487252.2,1279495.4,2088812.9,2966712.2,2455548.2,4359853.0,
3571,409.30966867546084,7.9867005,,,,,,,,,,,2843890.2,1533921.1,5204513.0,1148777.6,1732252.5,3412947.0,
2759,409.3096852976105,7.2491913,,,,,,,,,,,1142508.1,1800109.2,1113441.0,1022896.6,2558115.2,2913498.8,
2494,409.3098206166794,6.9097886,,,,122,154,[M-2H2O+H]+,,2,2490;2494,444.32342,2236831.8,2077548.4,2111593.8,2812108.2,2787285.5,2486204.5,
2190,409.30985296934824,6.5292497,,,,,,,,,,,709784.6,946696.0,545160.2,954769.7,848014.06,886102.6,
3919,409.30986924023796,8.381232,,,,,,,,,,,1915582.0,1232890.5,1040869.0,844175.8,1440936.0,827874.94,
4145,409.3288374214753,8.750284,,,,,,,,,,,1097855.6,1111829.6,586289.56,601183.44,1520093.5,1025871.06,
4093,409.3291199165176,8.659899,,,,154,,,,,,,146310.97,199246.83,76591.3,62219.777,293846.5,258557.98,
4421,409.4397303584528,10.173346,,,,152,,,,,,,1481029.9,1351733.1,1031814.7,1231263.4,1783730.4,459023.4,
3490,410.31312376508276,7.9045625,,,,248,,,,,,,491904.28,145698.42,445439.5,386574.6,804686.6,1074533.1,
2870,410.3133151344848,7.3299427,,,,,,,,,,,546094.06,764104.56,833414.2,1253680.6,1818119.1,1927429.0,
2487,410.3136269568543,6.909759,,,,,,,,,,,659723.5,601785.06,547374.44,613799.5,686788.25,741365.5,
4418,410.4431575157428,10.172736,,,,,,,,,,,434074.62,391381.4,298543.25,359540.8,504534.72,87643.71,
4534,410.76107026849087,10.545923,,,,,,,,,,,0,2638487.2,3541165.8,3541036.8,3668627.8,3330816.8,
1489,411.1697680446489,5.3721485,,,,43,,,,,,,609784.2,556249.5,448215.06,958861.1,667202.94,732526.0,
1543,411.1699341140154,5.4879723,,,,136,,,,,,,547056.0,538565.3,428272.4,974320.3,661066.56,746577.56,
2800,411.2524205003301,7.255834,,,,,,,,,,,306176.16,270587.47,209210.38,265678.28,473668.88,446061.0,
3069,411.32517429924786,7.5052085,,,,69,,,,,,,3710345.5,5030705.5,5175735.0,6061135.0,4678590.0,6606841.5,
3711,411.3252779828227,8.138339,,,,23,,,,,,,2694055.8,1476065.6,2710600.0,1359930.8,1530386.0,2448037.5,
2951,411.3252859568875,7.403012,,,,103,,,,,,,2112357.5,2115117.8,2530647.2,2726767.8,2352276.2,3312575.5,
1724,411.3252952147493,5.7892704,,,,33,,,,,,,3407195.5,5451470.0,3730141.5,6005252.5,3711550.2,6312282.5,
3436,411.32531380540576,7.8322353,,,,,,,,,,,6656697.5,2869038.5,8037578.5,9196305.0,8357840.0,9296097.0,
1949,411.32534245261894,6.1110444,,,,175,,,,,,,7779017.5,1970122.6,5876395.0,9682800.0,2336870.5,1.0268557E7,
1560,411.3253667523173,5.5468445,,,,,,,,,,,2172363.8,1818867.8,1858131.9,2995696.5,2980529.0,3176449.2,
1873,411.32536787036855,6.0659337,,,,,,,,,,,4715183.0,6056738.5,2818569.0,4317002.0,9228234.0,5848484.0,
3577,411.3254410298069,8.025157,,,,,,,,,,,3702783.0,1470276.6,3734544.5,1943197.0,1725115.0,3420449.8,
2061,411.3255064992718,6.2999496,,,,,,,,,,,126418.06,182211.16,1591961.2,3813138.2,372286.56,586548.9,
1626,411.35752060681995,5.675303,,,,134,,,,,,,966690.1,946916.94,144418.53,894773.06,1065739.8,1099335.9,
4291,411.3616769151704,9.319597,,,,,,,,,,,99664.27,188715.06,65993.82,37462.95,176529.22,3384.9314,
740,412.2089972237075,2.991953,,,,59,,,,,,,823291.2,853435.3,414391.78,788505.25,790082.4,1216278.1,
785,412.20901478921314,3.1037352,,,,,,,,,,,1140893.5,1267739.1,627175.75,1240385.4,1220994.0,1685802.6,
1651,412.3197223657782,5.6975555,,,,,,,,,,,1908863.6,5565170.5,702675.3,782249.5,698724.4,1446708.9,
3437,412.32873285937916,7.8322296,,,,,,,,,,,2111489.8,964045.0,2576326.5,2951586.8,2688821.2,2876369.2,
1865,412.3289494198596,6.070514,,,,,,,,,,,1366939.6,1861997.6,803873.25,1187011.1,2666687.2,1690322.0,
1572,412.3289997616935,5.53475,,,,,,,,,,,568364.4,519895.56,591695.4,936518.56,790873.25,837547.0,
3573,412.32904402457615,8.0260935,,,,,,,,,,,801664.44,565152.6,1058764.0,508338.84,568523.44,1267271.6,
1728,412.3291304622341,5.7918067,,,,,,,,,,,912724.3,843752.56,985308.94,1532772.8,1414869.8,1516944.8,
3871,413.2656372555986,8.294962,,,,44,205,[M+Na]+,,3,3866;3871;3870,390.27647,3.582393E7,1.7561632E7,3.4018504E7,1.8682026E7,1.5823068E7,2.864602E7,
3235,413.30259640525975,7.673054,,,,52,183,[M+Na]+,,2,3235;3234,390.31311,1773599.4,1258282.0,1998882.5,2584146.2,2033394.9,3631791.0,
3157,413.3230412020309,7.619456,,,,106,180,[M+Na]+,,2,3151;3157,390.33392,385999.62,351493.97,491661.56,318009.16,159097.36,684707.1,
4246,413.3771068043357,8.990086,,,,107,,,,,,,65324.797,178218.38,46655.598,28568.254,122562.36,23666.316,
3653,413.3771810811138,8.120875,,,,112,,,,,,,1242990.2,930923.0,2333889.5,778718.1,703085.0,809397.8,
2805,413.37720694540957,7.2603097,,,,35,,,,,,,972811.4,768901.3,1634673.4,916645.06,820608.4,677054.3,
4313,413.3772644654355,9.524045,,,,,,,,,,,54874.82,118068.35,34115.906,19139.16,112925.37,0,
1481,414.21479398652554,5.35636,,,,,,,,,,,360546.53,256679.5,286599.28,358918.16,188233.5,122940.71,
2334,414.3104351157572,6.733173,,,,,,,,,,,758535.25,56240.258,185309.58,180949.75,135774.89,244734.19,
3665,414.38060494263976,8.119931,,,,,,,,,,,378686.28,281280.62,702081.9,225428.7,206850.02,237924.28,
2498,414.39377897618533,6.961133,,,,,,,,,,,103627.516,592828.4,5113.5493,0,1197798.4,94510.96,
921,415.16343662803587,3.449569,,,,51,,,,,,,361463.5,362863.16,423365.97,897077.3,619618.25,709002.06,
1470,415.2105654984737,5.355459,,,,111,,,,,,,509430.7,824235.56,630853.6,906051.7,962845.2,931419.6,
1328,415.21088089273104,5.00135,,,,,,,,,,,65347.938,113682.78,79603.14,98824.234,91089.81,89262.64,
1548,415.2109730050097,5.5085845,,,,147,,,,,,,153073.86,162444.08,109516.1,95456.13,183881.75,145759.84,
3609,415.23224538476785,8.083623,,,,,,,,,,,3462.586,0,0,21726.123,21443.57,241895.31,
1203,415.2322737762472,4.5626817,,,,,,,,,,,106145.49,210590.61,73653.4,204646.4,170954.19,233328.39,
1089,415.2323025139815,4.027996,,,,,,,,,,,297206.38,303434.66,83195.27,332408.44,404842.9,434849.62,
3362,415.32015376018154,7.7370605,,,,192,188,[M+H]+,,2,3362;3368,414.31303,704253.1,411438.25,593729.0,790853.25,1101636.2,1024808.4,
3447,415.32021046753545,7.846128,,,,159,194,[M+H]+,,2,3449;3447,414.31318,261804.42,61487.61,141760.4,228788.06,293093.9,390938.22,
2252,416.2368995426621,6.634411,,,,,,,,,,,370826.03,437921.78,378553.9,387358.03,452492.2,449816.66,
1300,417.2264904346022,4.9350986,,,,,,,,,,,265663.16,482386.62,231163.06,321303.3,394472.06,322604.9,
2505,417.2397381863256,6.8491535,,,,,,,,,,,246191.66,1495278.1,183675.38,298297.44,1591005.6,232024.34,
2402,417.2397421121863,6.77821,,,,,,,,,,,1788631.9,378236.25,958022.94,1583236.2,2071931.9,3109180.5,
2274,417.2398245161517,6.6809044,,,,,,,,,,,851925.44,143778.89,2633087.8,3683431.2,693984.6,773374.3,
1453,418.2793730972414,5.3261523,,,,121,109,[M+NH4]+,,2,1453;1454,400.24556,421601.75,714371.5,270073.8,459759.06,802702.75,1417569.5,
3971,418.3101775722121,8.453004,,,,,,,,,,,111778.54,150181.8,150945.9,212735.36,340479.84,135807.81,
2068,418.31601139233504,6.330027,,,,,,,,,,,500293.7,555222.1,521839.62,843014.94,937315.06,1098493.0,
1762,419.1861115845063,5.8629413,,,,56,,,,,,,153495.5,307338.9,254450.9,494388.6,328643.12,456696.66,
1591,419.1861525873781,5.586406,,,,128,,,,,,,233440.23,201836.66,187400.31,339838.22,239549.73,381706.3,
1389,419.18630387736795,5.1999683,,,,,,,,,,,191153.9,201919.55,174369.52,292410.34,225174.39,209358.98,
4333,419.29407815831786,9.614606,,,,,,,,,,,128483.04,202500.2,47429.305,98868.016,473322.78,103036.08,
2838,419.31502756775905,7.2930026,,,,76,,,,,,,104122.805,116040.95,70022.01,159453.72,278247.4,349483.16,
4049,419.3151793901371,8.565303,,,,,,,,,,,756424.25,1104439.5,473478.28,387835.2,1011839.3,536816.4,
2486,419.3152270112637,6.908947,,,,122,,,,,,,392778.28,370523.62,236041.66,238942.55,348351.56,368589.12,
3489,420.2315689832214,7.9037476,,,,248,,,,,,,1813606.9,667143.56,1674613.6,1012096.56,1197988.6,1589680.0,
3103,420.3314736246294,7.5537295,,,,,,,,,,,120005.516,278134.16,133475.61,183611.56,262596.56,315199.5,
