row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_POS_CC-AZA_3_Run70.mzML Peak area,2024_POS_CC_2_Run47.mzML Peak area,2024_POS_CC-AZA_1_Run23.mzML Peak area,2024_POS_CC-AZA_2_Run38.mzML Peak area,2024_POS_CC_3_Run61.mzML Peak area,2024_POS_CC_1_Run20.mzML Peak area,
915,590.51399745361,8.210851,,,,6,50,[M-H2O+H]+,,2,915;914,607.51707,587027.5,767332.6,1166148.9,1024843.5,809039.4,718058.5,
860,590.5139979684976,8.077733,,,,44,45,[M-H2O+H]+,,2,858;860,607.51719,1383570.4,1673411.5,2604039.0,2214703.5,2209464.0,2811843.8,
1286,590.514041333605,8.9157,,,,95,,,,,,,230499.88,246480.4,454762.7,465130.16,556254.75,506344.97,
1287,591.5173916411283,8.915204,,,,,,,,,,,60460.42,80960.2,152151.62,184262.39,220540.97,184293.25,
1322,594.4853800609784,9.020527,,,,,,,,,,,103614.445,121377.0,707827.5,160747.08,193630.61,937180.9,
722,595.3275668335557,7.8753376,,,,48,,,,,,,161144.47,188132.67,284676.94,266482.38,298220.75,339282.44,
1392,596.5010641068455,9.370086,,,,,,,,,,,768865.8,1427407.0,1160869.0,820410.3,2573888.5,4827696.0,
767,597.2700986891853,7.938423,,,,,,,,,,,39845.88,83797.33,108474.555,198838.67,160265.52,700948.44,
693,602.3791810485459,7.838781,,,,,,,,,,,36515.01,139824.38,146067.05,179642.77,476461.6,650810.9,
1483,602.5504729763258,9.907666,,,,25,81,[M+H]+,,2,1483;1485,601.54312,3503459.8,2980807.2,5378431.0,3086991.2,4923077.5,3914325.5,
774,602.5505113374526,7.9409194,,,,10,,,,,,,12621.523,39740.0,42793.133,63004.645,99738.82,158563.64,
1305,603.4593416165015,8.988273,,,,,,,,,,,1969044.1,1290581.5,1809197.5,1614810.0,2833124.5,1784318.5,
68,604.2552579924176,0.37880883,,,,,,,,,,,217568.2,207192.05,228642.66,219891.06,123178.77,231836.4,
1308,604.4628212545126,8.989659,,,,,,,,,,,730510.3,481218.16,659128.0,586350.3,1051152.4,666497.06,
920,604.4930650007599,8.245892,,,,103,,,,,,,91605.734,131594.6,172731.11,188297.06,144805.47,124502.164,
1011,604.4933288594649,8.313727,,,,,,,,,,,166164.5,190743.66,268307.22,329587.8,236143.05,444589.38,
1109,604.4934436679317,8.50928,,,,32,61,[M+H]+,,2,1109;1111,603.48607,581209.9,578187.2,900578.8,942162.1,828906.4,970389.75,
1075,604.4934454616101,8.437189,,,,45,,,,,,,221306.44,234951.48,327231.34,333555.94,239664.67,359046.28,
1532,605.4537519229037,10.18074,,,,,,,,,,,346166.06,272524.25,517275.5,308855.5,480261.9,696171.9,
1034,606.5086381372745,8.322247,,,,22,,,,,,,372064.1,325152.06,528484.5,381440.66,693600.5,481941.9,
700,606.5086736619784,7.8802476,,,,,,,,,,,164762.95,131824.62,64271.586,66038.21,107450.984,158455.52,
947,606.5087652910235,8.27655,,,,91,53,[M+H]+,,2,947;1030,605.50168,653168.56,555726.4,689977.44,706834.7,1062753.8,987382.9,
1297,606.5087830147448,8.952668,,,,,,,,,,,282854.28,76380.586,0,0,334045.03,0,
779,606.5088377056874,7.9417496,,,,10,38,[M-H2O+H]+,,2,780;779,623.51216,213789.72,281332.0,485903.78,461494.6,607981.2,841903.94,
910,606.5089324880183,8.204927,,,,6,49,[M+H]+,,2,912;910,605.50173,705709.75,816193.94,1253064.1,1146610.0,823093.25,909219.6,
1201,606.5091294855627,8.672703,,,,102,69,[M+H]+,,1,1199,605.50191,112819.15,12379.535,71217.54,37053.2,104549.81,51734.195,
911,607.5120604085483,8.205983,,,,6,,,,,,,291079.3,346161.47,473511.0,431067.53,335694.6,370212.12,
1568,608.428422309692,10.299102,,,,,,,,,,,4364804.5,5289296.0,6406002.0,5914577.0,9088374.0,1.2684176E7,
893,608.4284428640435,8.141124,,,,62,47,[M+H]+,,2,892;893,607.42128,405896.16,491647.47,647135.44,765055.2,537414.06,322861.3,
1442,610.5166163127038,9.692606,,,,124,78,[M+Na]+,,2,1443;1442,587.52746,1017994.56,935942.2,1725815.5,1019781.9,1792166.5,3700533.2,
1482,618.5449574505202,9.906379,,,,25,,,,,,,120585.81,89924.766,176757.02,67363.7,163199.19,142212.56,
1143,618.5449694998864,8.570983,,,,89,63,[M-H2O+H]+,,2,1143;1141,635.54807,369577.47,398780.12,305300.34,293128.6,270633.22,298594.38,
1288,618.5450785362713,8.916971,,,,95,,,,,,,121191.23,111969.05,209953.03,277652.16,300867.5,266860.34,
1336,618.5450830815189,9.086865,,,,,,,,,,,50719.8,48229.75,55946.42,62591.266,92427.24,65291.66,
1088,618.5451995267568,8.457016,,,,20,59,[M-H2O+H]+,,2,1086;1088,635.5484,601344.25,705774.75,1060397.5,1049126.4,941139.56,1201588.4,
1264,618.5452260273859,8.816888,,,,63,74,[M-H2O+H]+,,2,1266;1264,635.54861,390923.25,347958.7,785290.2,751484.3,809809.4,780275.94,
1382,618.5452497298667,9.3122635,,,,59,,,,,,,77991.15,103762.05,143937.53,170962.84,219221.27,224957.9,
1384,619.5496097935848,9.315025,,,,,,,,,,,0,15495.747,39175.703,50945.406,61766.715,69383.24,
1578,622.4438002821427,10.344647,,,,,,,,,,,62295.875,108469.3,214527.1,91642.055,408644.5,838889.75,
1599,622.4438184413497,10.396577,,,,,,,,,,,13408.289,7836.3325,69848.914,933364.25,52309.938,133861.75,
976,622.4441373946237,8.26933,,,,91,,,,,,,378299.84,494627.5,681600.94,504471.5,2581801.2,1599361.0,
884,622.4442216016874,8.143878,,,,,,,,,,,1998452.2,1551894.4,2322563.5,3163296.0,1110687.1,257043.39,
872,622.5028217880335,8.099036,,,,74,46,[M+H]+,,2,872;870,621.49593,181907.1,216648.02,307879.06,301476.12,243279.9,291847.62,
997,622.5034831179986,8.29201,,,,72,55,[M+H]+,,2,997;999,621.49668,323092.25,406970.03,573458.0,637793.3,494288.2,775617.1,
904,622.5035342584669,8.183851,,,,130,48,[M+H]+,,2,916;904,621.49667,898847.9,1168805.8,1709891.5,1534466.6,1052420.8,1184263.9,
1071,622.5037697743363,8.431362,,,,20,,,,,,,322122.3,286667.16,386745.44,384029.03,333820.97,407961.47,
1420,622.5165250377731,9.514026,,,,,,,,,,,0,55281.312,28557.734,0,239333.36,655697.25,
883,623.447644835497,8.144665,,,,,,,,,,,447774.44,400129.06,805365.5,1124999.4,385950.44,37501.43,
968,623.4476870946553,8.248974,,,,,,,,,,,141948.12,145501.03,232129.89,206400.44,884689.1,406462.8,
871,623.5070364622612,8.186966,,,,,,,,,,,368054.7,248607.53,677599.44,630971.56,250841.6,510365.88,
775,624.5192208464858,7.940872,,,,10,38,[M+H]+,,2,780;775,623.51216,792780.6,1008180.44,1008638.5,914837.0,1220840.9,2517982.5,
1485,624.532267808968,9.910077,,,,25,81,[M+Na]+,,2,1483;1485,601.54312,3048616.0,2614264.0,4843376.5,2509185.5,3896165.0,4905774.0,
1536,624.5323468224487,10.188165,,,,,,,,,,,41867.56,56091.027,160758.92,65315.164,80418.72,173316.73,
1070,626.4751094361021,8.470106,,,,45,,,,,,,256873.05,204795.19,192246.92,223263.61,252174.28,172282.75,
1037,626.4751533909554,8.3910055,,,,,,,,,,,97859.0,107640.86,81508.68,110186.17,107168.055,109279.58,
1111,626.4751845962289,8.50952,,,,32,61,[M+Na]+,,2,1109;1111,603.48607,294589.4,275896.8,422219.22,446619.6,307181.84,359442.12,
1345,626.4757503436766,9.177587,,,,,,,,,,,32366.393,75656.87,158664.02,77092.97,53819.71,137203.3,
1379,626.5350800360053,9.302632,,,,59,,,,,,,386887.94,281168.9,325597.4,331539.78,710791.7,364969.72,
931,628.1943808742429,8.264277,,,,52,,,,,,,332229.22,361696.66,421434.7,456586.38,417595.44,439818.3,
1030,628.4907859145555,8.278175,,,,91,53,[M+Na]+,,3,947;1030;946,605.50168,1561126.2,2280964.2,2681723.5,2530910.2,3360299.5,4586967.0,
912,628.4908260318792,8.205951,,,,6,49,[M+Na]+,,3,913;912;910,605.50173,391585.62,492651.66,684177.2,614413.7,450813.3,566186.7,
1280,628.4910864139025,8.864221,,,,,,,,,,,135956.58,25575.102,0,0,168890.7,0,
1199,628.4911819481698,8.66999,,,,102,69,[M+Na]+,,2,1199;1201,605.50191,73887.11,28497.979,86105.22,74309.01,97849.61,72056.49,
1309,628.4912525725506,8.992553,,,,,,,,,,,438802.88,92200.56,191247.38,54970.098,570417.8,164034.44,
599,628.4993497993376,7.7492146,,,,,,,,,,,103576.38,71465.04,331182.72,116324.04,104253.09,333872.72,
924,629.4941566183995,8.254001,,,,,,,,,,,586073.44,896117.94,275304.06,245240.53,1242146.6,1610805.0,
1557,630.4102865079077,10.277965,,,,33,85,[M+H]+,,2,1558;1557,629.40301,1504873.0,1682826.8,2253683.2,2125532.2,2301156.5,2329880.2,
892,630.4106100573653,8.140271,,,,62,47,[M+Na]+,,2,892;893,607.42128,91849.234,139538.86,196703.92,228744.88,131339.9,74098.234,
940,630.4135606574645,8.2749405,,,,91,,,,,,,29225.459,51161.625,74539.16,63219.7,140175.31,368257.62,
914,630.5060796057211,8.221118,,,,6,50,[M+Na]+,,2,915;914,607.51707,412915.94,578454.25,2973568.2,728187.1,590473.5,633162.9,
938,630.5061584693116,8.27332,,,,91,,,,,,,1558076.8,2031262.0,4384217.0,3106780.0,3393764.0,4197292.0,
858,630.5062703598229,8.076745,,,,44,45,[M+Na]+,,3,859;858;860,607.51719,722625.75,1055234.6,1385837.1,1133112.8,1417515.1,1815254.8,
1047,630.506409428459,8.409123,,,,68,,,,,,,143462.88,160486.33,303466.1,319999.97,159251.14,605887.75,
1097,630.5065284051722,8.483962,,,,29,60,[M+Na]+,,3,1142;1097;1095,607.51727,698976.9,704780.6,1294664.8,1050572.9,950642.06,1074821.4,
341,630.5115400018465,6.95277,,,,,,,,,,,0,76093.125,6647.666,0,94213.77,111745.87,
1329,631.4893314756247,9.093481,,,,,,,,,,,64417.664,27496.816,97535.39,40952.082,49599.082,101687.22,
1344,631.4898325564512,9.164418,,,,,,,,,,,125664.97,60876.82,158179.88,78185.195,161210.58,145347.42,
1411,631.4902301884784,9.461572,,,,,,,,,,,0,37525.71,0,0,525942.56,557107.3,
1373,631.4904717757796,9.288775,,,,,,,,,,,2162023.5,1580323.6,2281873.2,1841019.4,3512299.2,2654689.8,
937,631.5097230820705,8.272502,,,,,,,,,,,614983.8,806447.7,1395640.5,1259586.6,1372032.4,1687985.2,
1362,633.5047258702353,9.256722,,,,,,,,,,,363641.97,286950.3,516139.34,356163.94,507984.2,543419.8,
1441,633.505360639335,9.662877,,,,,,,,,,,37524.52,34028.773,92546.14,61477.184,114448.52,189826.27,
1388,634.5400037262252,9.339833,,,,,,,,,,,123548.08,20165.295,0,0,135855.98,0,
1140,634.5400813100052,8.560182,,,,101,,,,,,,254433.33,254916.0,564889.5,569327.6,496995.47,631856.8,
1026,634.5402377090965,8.342078,,,,5,,,,,,,126650.96,151137.16,289340.9,266271.2,236547.86,271084.2,
1444,634.6494305478585,9.724803,,,,,,,,,,,6687104.5,2983257.8,7194389.0,5136719.0,0,0,
1445,635.6527719131013,9.727045,,,,,,,,,,,2241136.8,1220634.4,3344462.8,2084941.5,0,0,
758,636.4592611668386,7.94251,,,,,,,,,,,597127.2,606383.56,1172924.9,1578215.4,124254.0,0,
1606,636.4593901147254,10.482172,,,,,,,,,,,0,0,0,291459.28,0,0,
584,637.3048646250251,7.70401,,,,80,27,[M+H]+,,2,582;584,636.29775,366529.66,496261.8,133518.94,144363.92,1159171.6,897364.7,
197,640.3172816356395,4.958182,,,,,,,,,,,569598.44,641711.44,757109.25,594156.6,712445.0,683654.5,
1422,640.5270940693875,9.52513,,,,,,,,,,,0,0,18324.902,0,13014.705,88464.33,
1321,640.5271330857636,9.010549,,,,27,,,,,,,291759.6,228736.19,464933.66,279446.47,589855.9,849722.2,
1571,644.4258338279494,10.2937565,,,,,,,,,,,0,0,63637.23,8102.4404,156065.55,271725.06,
972,644.4282748250687,8.281407,,,,91,,,,,,,385228.94,506568.0,771041.25,502330.88,1576151.0,854553.9,
802,644.4853346963245,7.948087,,,,99,,,,,,,66921.99,116791.63,130658.72,153424.72,405476.16,452223.34,
870,644.4855286240145,8.097026,,,,74,46,[M+Na]+,,2,872;870,621.49593,113835.555,178241.22,221343.19,207142.2,222494.52,309877.06,
1061,644.4860598957395,8.413239,,,,2,,,,,,,263616.38,266818.7,354165.88,418761.1,262547.6,275325.03,
916,644.4862910365102,8.210931,,,,130,48,[M+Na]+,,2,916;904,621.49667,611405.5,761085.6,1127493.4,1062156.5,753960.0,973680.9,
999,644.4863629750464,8.29293,,,,72,55,[M+Na]+,,2,997;999,621.49668,961950.4,1180200.6,1879174.0,2164273.5,1617640.4,2551489.8,
958,645.4318130798782,8.281422,,,,,,,,,,,139380.28,169184.67,255724.45,105166.195,480602.03,272980.88,
977,645.542274769908,8.286142,,,,,,,,,,,393066.06,222205.48,798818.1,668161.56,0,0,
1058,645.5431710688891,8.3586,,,,,,,,,,,228263.77,103368.375,225085.28,170918.4,0,0,
780,646.5013924240396,7.941794,,,,10,38,[M+Na]+,,4,779;780;777;775,623.51216,978912.25,1671215.4,2174197.0,2204978.2,4575237.0,6357823.5,
708,646.5015406486791,7.8856864,,,,,,,,,,,656116.8,66849.914,80661.75,1492366.8,309652.84,395471.22,
1124,650.534835496142,8.53152,,,,,,,,,,,335301.0,356083.3,632426.6,532157.8,501375.53,712894.3,
1169,650.5349353532664,8.64071,,,,,,,,,,,76511.8,83438.22,137891.05,113177.91,203108.27,130168.34,
1238,650.5350286674616,8.733584,,,,,,,,,,,115264.78,101474.06,156565.1,173691.25,186575.98,158505.73,
1539,650.6442402206671,10.204214,,,,,,,,,,,135199.98,55721.402,125872.28,122685.74,0,0,
1600,650.6443401445774,10.418367,,,,,,,,,,,125634.12,38408.156,167872.42,244797.89,0,0,
1398,650.6443883088403,9.436795,,,,,,,,,,,1.214833E7,9212277.0,1.0336053E7,9604494.0,21974.59,0,
751,650.6446612811662,7.9355397,,,,10,,,,,,,176346.84,100673.83,202524.95,255434.83,0,0,
1558,652.392230392454,10.277965,,,,33,85,[M+Na]+,,2,1558;1557,629.40301,374013.47,413218.75,535097.3,408686.84,538353.94,547936.44,
1032,652.5504952143243,8.342236,,,,5,,,,,,,417329.94,508017.28,782605.06,736586.06,546102.75,749074.9,
1387,652.5507688267347,9.338583,,,,121,77,[M+NH4]+,,2,1387;1385,634.51679,353116.12,271291.53,229725.5,232233.22,802035.4,391900.4,
582,654.3317245520942,7.7028155,,,,80,27,[M+NH4]+,,2,582;584,636.29775,1251968.9,1873238.6,507347.06,602798.44,4090298.8,3312514.8,
1240,654.506461531195,8.823224,,,,63,,,,,,,272313.62,225978.11,508800.7,470284.56,492280.44,438595.1,
1320,654.5068032108654,9.009543,,,,27,,,,,,,147614.47,52807.434,210906.98,67990.08,214244.61,244928.61,
1436,654.5069512637587,9.650062,,,,,,,,,,,0,46627.934,73400.56,49281.57,31283.094,73558.414,
182,656.0709628206297,4.785139,,,,,,,,,,,1523909.0,1268443.9,1230953.6,1134314.4,1618905.1,1124599.2,
1447,656.6311056271609,9.727533,,,,,,,,,,,907670.44,371043.03,1559052.6,628352.2,0,0,
1385,657.5058449482367,9.330504,,,,121,77,[M+Na]+,,2,1387;1385,634.51679,923007.94,762053.75,784253.75,633825.94,2475022.0,1922834.4,
1386,658.509189489876,9.329174,,,,,,,,,,,379488.8,313663.66,322904.12,269132.28,995272.06,476573.62,
1328,658.5370289431726,9.027833,,,,,,,,,,,57054.84,40267.17,144938.55,78078.484,104627.92,160295.88,
1141,658.5370929191475,8.56966,,,,89,63,[M+Na]+,,2,1143;1141,635.54807,292262.1,143749.1,629312.94,490819.38,177572.25,205369.11,
1086,658.5375324178699,8.454399,,,,20,59,[M+Na]+,,2,1086;1088,635.5484,319923.0,379215.38,576482.1,468128.28,397240.06,515959.28,
1266,658.5379187433485,8.819327,,,,63,74,[M+Na]+,,2,1264;1266,635.54861,509502.22,474424.84,1130354.1,847769.7,1003632.75,1161776.1,
583,659.2867022374813,7.6986637,,,,,,,,,,,193256.31,360207.25,91781.625,110444.055,1075629.8,790604.9,
1378,659.5207866560609,9.300036,,,,59,,,,,,,173942.44,153295.36,253167.77,164732.48,281585.16,290305.03,
1495,659.5211668116679,10.003248,,,,,,,,,,,16689.082,0,38993.594,17022.906,39609.08,51402.457,
1405,659.5214539124664,9.514331,,,,,,,,,,,11175.06,28762.748,14891.279,0,184214.64,135802.61,
1432,659.5218189853784,9.633359,,,,,,,,,,,68858.664,46556.49,84951.33,57062.37,172450.67,155589.19,
1449,659.5218539731183,9.762088,,,,,,,,,,,1333112.4,946029.6,1583389.6,1317111.5,2165398.8,2029392.0,
1271,659.5413706364171,8.821955,,,,,,,,,,,193290.84,170931.28,443717.6,341048.1,368667.0,447561.03,
941,660.5166311630454,8.274932,,,,91,,,,,,,271413.56,342821.34,616166.4,739405.75,647630.4,909455.5,
1347,660.5172943014004,9.182215,,,,,,,,,,,0,0,42009.727,24561.824,38837.246,63557.977,
1509,663.4534405033106,10.069303,,,,36,84,[M+H]+,,3,1512;1507;1509,662.44608,3577258.2,3365283.5,3636571.8,3184053.0,3766521.8,3602283.0,
781,664.4901722261241,7.924179,,,,13,32,[M+H]+,,2,781;785,663.48309,4.425186E7,2.5081768E7,5.170096E7,2.3125348E7,4307.45,0,
1575,664.490861320978,10.319298,,,,42,,,,,,,1933186.1,1007413.44,2112800.5,1065150.5,0,0,
638,664.4908750148008,7.8772416,,,,,,,,,,,2.1997044E7,5531481.0,2.868878E7,5.2618264E7,3780.7612,0,
1484,664.6235406346023,9.911912,,,,25,83,[M+H]+,,1,1486,663.61615,508702.97,275139.88,568779.75,385998.38,722198.9,426235.34,
378,669.3281434775446,7.1371827,,,,,,,,,,,302061.2,296443.1,2135636.0,349425.7,2356453.2,1594994.0,
327,669.3281866217645,6.8738494,,,,110,,,,,,,165682.31,141955.81,1885109.2,233886.19,1355024.5,817989.7,
298,669.3282163120881,6.626408,,,,,,,,,,,5738.5244,17006.424,119352.71,6077.118,96160.99,57947.742,
399,669.3283076434617,7.204662,,,,70,,,,,,,159024.95,265789.9,1564400.1,286687.9,1850537.5,1131626.2,
518,669.3283811303751,7.574408,,,,,,,,,,,0,0,137323.42,3925.5066,197825.12,106467.58,
459,669.3284961566528,7.418776,,,,,,,,,,,0,0,67478.82,0,121263.33,58086.2,
1310,672.5533323579467,8.993306,,,,,,,,,,,289560.28,312256.56,810951.1,729492.6,707613.7,964080.44,
1383,672.5537187187191,9.31466,,,,59,,,,,,,62524.336,83115.52,118300.23,154390.8,177261.8,209625.47,
1501,672.6263302999253,10.029691,,,,,,,,,,,19211.854,0,83773.01,0,0,0,
1423,672.6263506525751,9.5247345,,,,,,,,,,,4954048.0,4057770.8,5822610.5,3637768.2,21500.332,0,
1540,672.6264966399203,10.233152,,,,,,,,,,,332141.7,76801.59,309159.75,163841.36,0,0,
1419,673.6294044203414,9.5266905,,,,,,,,,,,1672177.8,1873887.2,1984362.0,1644717.2,0,0,
1063,674.4961562166408,8.418515,,,,,,,,,,,120829.195,186059.1,383196.56,342169.8,165978.77,240503.83,
1027,674.5323247704675,8.340247,,,,5,,,,,,,824101.75,987905.8,1543217.4,1471377.2,1128052.1,1547174.9,
1057,675.675725164699,8.407066,,,,2,,,,,,,363651.53,986259.44,786408.6,2249740.5,1685541.1,649263.56,
218,678.36315187297,5.627706,,,,98,,,,,,,304509.44,293052.84,434964.4,478845.03,394728.75,592393.4,
788,678.5060713812214,7.921969,,,,,,,,,,,1.9961984E7,1.4137528E7,1.3508527E7,1.7635056E7,265722.5,0,
686,678.5063507056453,7.8366537,,,,,,,,,,,1.9068216E7,1.9260688E7,2.3989772E7,1.9752664E7,1111630.8,0,
478,678.5064900219453,7.417609,,,,,,,,,,,7.637843E7,2.3726534E8,6.6461804E7,4.2441612E7,78234.336,0,
442,678.50653170843,7.2829084,,,,,,,,,,,4.3456934E8,9.616572E7,4.06224E8,8.437627E7,164129.56,0,
385,678.506555552596,7.2296515,,,,,,,,,,,1.1682331E8,3.7147864E7,1.20875576E8,4.7599584E8,39538.098,0,
1507,680.4799398499721,10.0589,,,,36,84,[M+NH4]+,,3,1512;1507;1509,662.44608,5389639.5,4949577.5,5454290.0,4709637.5,5287059.5,5486043.5,
479,680.512515065454,7.40431,,,,,,,,,,,7264566.0,2.2162624E7,6290918.5,3976934.5,0,0,
480,681.5150087886478,7.4023223,,,,,,,,,,,1244211.9,3658298.2,853419.0,668838.94,0,0,
1157,684.2025706579726,8.624416,,,,12,,,,,,,45820.984,7.658467E7,36367.805,6.5785904E7,24604.1,7.30525E7,
1512,685.4351828573685,10.115974,,,,36,84,[M+Na]+,,3,1512;1507;1509,662.44608,5770424.0,5164026.5,6789171.5,5274273.0,6761024.5,7335137.0,
969,686.471785379509,8.281306,,,,91,,,,,,,459135.75,334493.38,938961.9,846118.06,0,0,
641,686.4723729193469,7.8394895,,,,35,,,,,,,947381.7,265881.94,1681400.0,1896105.6,0,0,
785,686.4725071936116,7.9420023,,,,13,32,[M+Na]+,,2,781;785,663.48309,2279045.2,2448686.2,2167383.8,1418762.5,0,0,
1553,686.47263029009,10.272266,,,,33,,,,,,,511066.9,290135.5,648266.3,347106.8,0,0,
1486,686.6052497666427,9.916907,,,,25,83,[M+Na]+,,2,1486;1484,663.61615,713645.94,428249.62,883689.0,577875.75,968064.6,735093.4,
1526,686.6052510610085,10.178489,,,,94,,,,,,,93935.83,77843.08,140266.8,103904.63,143164.3,147240.38,
1161,687.2009183905835,8.621342,,,,12,,,,,,,0,1.7014022E7,0,1.4542555E7,0,1.6129919E7,
1555,687.4760287624788,10.275297,,,,,,,,,,,162979.81,73170.08,220741.3,119589.664,0,0,
1162,689.1980348906244,8.621342,,,,12,,,,,,,0,2429101.2,0,2061414.4,0,2285731.0,
1327,689.496173671368,9.018783,,,,,,,,,,,21425.402,224670.61,51998.258,25746.002,89130.555,541102.1,
403,689.4971589032458,7.2653875,,,,,,,,,,,1287910.4,194287.75,1197186.4,1192177.0,0,0,
351,689.4973212379485,7.005545,,,,,,,,,,,1190303.6,0,908815.9,1904899.2,0,0,
451,689.4975372433805,7.347367,,,,,,,,,,,929404.06,454336.56,617966.2,130930.55,0,0,
398,689.9990689967993,7.211568,,,,,,,,,,,915019.56,324066.34,1053313.9,181996.52,0,0,
350,689.9990952686884,7.0103836,,,,,,,,,,,771178.3,0,703140.4,712959.9,0,0,
449,689.9991673515457,7.344988,,,,,,,,,,,455891.75,547304.2,454913.44,44553.96,0,0,
1165,690.1971908117836,8.621638,,,,,,,,,,,0,738143.4,0,601531.75,0,693063.1,
1566,690.506427960822,10.297905,,,,42,,,,,,,3329536.2,2009952.2,4400070.5,1805026.6,87083.12,0,
867,690.5064453973743,8.115972,,,,,,,,,,,2.3399314E7,1.1751523E7,2.9120576E7,3.266375E7,0,0,
1573,691.5098105313225,10.301173,,,,,,,,,,,1171580.1,711978.2,1862647.6,793217.44,0,0,
513,691.5300357444453,7.555289,,,,,,,,,,,0,48700.71,0,0,278005.03,408654.9,
880,692.5140880475504,8.113531,,,,,,,,,,,2345095.5,662514.9,2619377.2,1814965.2,82256.484,0,
792,692.5180428480028,7.9713745,,,,,,,,,,,34362.94,235090.38,454112.88,43306.83,284295.44,0,
696,692.5209364811418,7.858869,,,,,,,,,,,264747.4,178322.97,469444.4,179230.03,430418.03,0,
1584,692.5214816478272,10.3492155,,,,120,,,,,,,3392379.5,681323.2,4432804.5,6976054.5,15073.026,0,
346,692.5217368217716,6.9842215,,,,,,,,,,,2457885.2,394469.6,2744736.8,2980690.2,14308.018,0,
464,692.5218479475195,7.386466,,,,,,,,,,,821427.2,3052577.8,1920776.9,351386.22,4534463.5,0,
417,692.5218877457244,7.3132925,,,,,,,,,,,4242939.5,1111673.9,6099699.0,1067904.4,1653449.4,0,
1406,696.5888992291949,9.43189,,,,,,,,,,,0,0,0,0,51827.42,87185.695,
1342,696.589558442582,9.130661,,,,,,,,,,,118166.125,132246.84,351082.06,177312.34,226553.3,356644.22,
1428,696.5896537823437,9.599126,,,,,,,,,,,95132.65,119678.36,288718.2,160725.75,351674.8,549560.3,
964,700.4880750050081,8.281889,,,,91,,,,,,,1947366.0,1799437.8,2024147.6,2081548.8,55711.535,0,
343,700.4882646373558,6.954069,,,,117,19,[M+Na]+,,2,343;337,677.49855,6434199.0,0,5985773.0,8807053.0,0,0,
418,700.4882916556369,7.2955947,,,,43,24,[M+Na]+,,2,418;419,677.49877,1.7149622E7,1.4580317E7,1.9509754E7,1.3145234E7,4627.924,0,
754,700.4883435667502,7.9374375,,,,13,33,[M+Na]+,,2,753;754,677.49896,7016963.5,8055364.0,7883523.0,6706406.0,356804.2,0,
477,700.4883705275573,7.4700575,,,,,,,,,,,2785524.2,6317392.5,2469063.8,1304888.4,4149.034,0,
677,700.4883715907275,7.8389106,,,,35,28,[M+Na]+,,2,645;677,677.49873,4552427.0,5979472.5,6119678.0,5510228.0,260791.16,0,
299,700.4883944775255,6.6586905,,,,,,,,,,,191027.95,48292.676,241769.98,4051313.2,0,0,
570,700.4884568899763,7.6621256,,,,,,,,,,,1211436.0,1139032.2,1391992.2,1677243.2,0,0,
1137,702.2127737053407,8.557245,,,,101,,,,,,,347302.0,423016.94,464638.6,497146.16,376154.8,434917.56,
782,702.4953383281063,7.9385023,,,,13,,,,,,,680453.3,725372.9,793676.94,658696.4,4962.204,0,
671,702.4955117050071,7.856366,,,,35,,,,,,,444694.62,554755.56,625971.6,550053.94,4962.204,0,
411,702.4955526005397,7.2963,,,,,,,,,,,1202212.9,1198882.9,1456097.9,1224013.0,0,0,
300,702.4956224431348,6.649388,,,,,,,,,,,0,0,0,458994.25,0,0,
340,702.4962416326833,6.9464297,,,,,,,,,,,635633.4,0,605018.44,265507.3,0,0,
469,702.4997629323564,7.4692607,,,,,,,,,,,212129.31,805200.94,888474.94,213237.88,0,0,
895,704.4878644910797,8.0947695,,,,,,,,,,,84516.38,70180.85,33316.844,95707.33,115454.125,171363.48,
829,704.4880632006666,8.00593,,,,,,,,,,,35496.062,76530.89,54892.25,466099.16,751819.75,259562.72,
470,704.5220055562065,7.5041265,,,,,,,,,,,6.6673536E7,1609845.5,9.666176E7,2.8023827E8,80003.53,0,
970,704.5220549524728,8.282866,,,,91,54,[M+H]+,,3,965;970;955,703.51475,3860318.2,4846804.5,4426350.5,3296240.8,153458.48,0,
675,704.5220958316178,7.835678,,,,,,,,,,,6.887689E7,7.0505496E7,3.0160006E8,7.332501E7,193741.88,0,
732,704.5220989533738,7.8997483,,,,,,,,,,,3.6104412E7,1.11608984E8,5.074668E7,4.7218284E7,203718.78,0,
1585,704.5222427104961,10.351692,,,,120,,,,,,,5516191.5,3903766.2,7984133.0,6080375.5,107436.8,0,
543,704.5222698632051,7.631195,,,,,,,,,,,3.0491888E8,2.0331336E7,1.1812095E8,1.0341852E8,39023.766,0,
1508,706.4955069078675,10.067712,,,,36,,,,,,,1923252.2,1709505.1,1641634.5,1396636.2,1601829.1,1530457.8,
471,706.528187572663,7.5044603,,,,,,,,,,,7002957.0,89032.75,1.0058475E7,2.9761248E7,0,0,
517,706.5282372069604,7.5707946,,,,,,,,,,,3.1764682E7,2136635.0,1.292549E7,1.2396176E7,0,0,
983,706.5323985063241,8.267262,,,,,,,,,,,0,0,21018.383,57360.215,580614.9,0,
1588,706.5328745616056,10.360071,,,,,,,,,,,745074.75,404474.84,1036713.4,1.8909346E7,883925.94,0,
