"","filter","Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_neg_20210511_Run47.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_neg_20210511_Run103.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_neg_20210511_Run213.mzML","NEG_TJGIp3_1_Run56.mzML","NEG_TJGIp3_2_Run138.mzML","NEG_TJGIp3_3_Run174.mzML"
"1304/477.3221mz/7.18min",170167.43,101480.58,140745.77,178855.94,161478.92,195068.6,217567.52
"1306/458.3128mz/7.2min",303866.78,146822.66,181782.69,198513.56,409220,457479.5,431236.6
"1308/311.2227mz/7.23min",787156.4,580973.56,668298.5,581424.9,906014.3,1697039.6,1247513.6
"1310/826.5606mz/7.18min",1190436.5,122846.86,24569.372,1640633.8,1296881,6096579.5,1083992
"1312/397.3322mz/7.24min",51680.49,47890.414,67053.77,115732.16,53094.457,36823.723,50266.523
"1314/409.236mz/7.17min",1962063.3,5287632.5,1664591.1,622427.44,7781477,2259535.5,867723.5
"1315/339.1998mz/7.21min",1192834.1,1484754.6,900913.6,411897.44,1616785.1,2026897.8,463666.9
"1316/655.4429mz/7.26min",1331905.7,1089387.9,1416461.2,2372390.8,1275653,822077.5,1388158.4
"1318/429.3008mz/7.26min",523627.71,399688.25,518881.22,528374.2,485337.84,616820.25,604906.3
"1319/441.3009mz/7.27min",94420.265,38079.477,82730.055,95455.66,93384.87,130601.57,149137.05
"1320/435.2517mz/7.22min",1210246.7,847382.56,730294,1050441.6,1616784.2,2806090.8,1370051.8
"1321/285.2435mz/7.27min",453712.21,382159.22,473076.7,359554.06,485784.78,506229.2,434347.72
"1322/461.3273mz/7.28min",462868.965,216043.16,299694.9,495542.03,430195.9,544620.1,648086.06
"1324/354.2649mz/7.31min",340859.92,254496.08,330494.06,270752.12,351225.78,681401.94,461866.9
"1325/459.3119mz/7.31min",161979.445,98356.805,160766.39,124718.04,163192.5,211198.62,250024.3
"1327/603.3305mz/7.28min",2960770.65,4441312,1505533.8,842870.9,4803775,4416007.5,1064112.4
"1329/431.2801mz/7.33min",950845.73,768905.5,834252.06,809731,1093564.9,1187474.1,1067439.4
"1331/565.3147mz/7.34min",1056782.45,829079.3,382795.53,450901.16,1357970.2,1284485.6,2006678.6
"1332/399.3266mz/7.33min",1547477.9,931253.5,1116199.9,1451026.4,1643929.4,2078284.9,2084401
"1335/511.3041mz/7.33min",408539.14,182225.92,274430.75,447985.66,369092.62,568353.56,522012.94
"1336/443.3165mz/7.33min",8077099.25,5262429,6231772.5,7656087.5,8498111,10504615,10577742
"1337/634.3727mz/7.29min",4005393.4,3374256.8,44554.457,139008.97,12423249,4636530,7825010
"1338/412.2703mz/7.33min",2291686,2141737.2,1167588.1,1651875.6,2441634.8,3177912.8,2475991
"1339/887.6405mz/7.33min",261772.75,116084.51,167602.86,234340.3,289205.2,421445.66,421802.8
"1340/543.2418mz/7.33min",405295.5,166625.19,394664.47,415926.53,329790.72,503944.6,541322
"1343/833.5186mz/7.36min",1357992.525,2314666.8,361852.6,282379.97,4286533.5,401318.25,5787741.5
"1344/730.5033mz/7.33min",526782.98,236468.47,240944.67,955054.5,512690.56,626134.6,540875.4
"1348/650.3676mz/7.35min",1085195.2,1379.22588,1099225.9,1071164.5,6896.1294,1790028.8,1236331
"1349/285.2434mz/7.36min",356079.2,330547.97,321378.03,439553.62,416325.94,351639.84,360518.56
"1350/475.3062mz/7.36min",2503765.6,2004721.9,2178932.2,2006845.5,3195696.8,2828599,3350339.2
"1351/629.402mz/7.35min",878747.03,792731.56,371621.38,217695.94,1018378.25,1113653.5,964762.5
"1354/469.226mz/7.36min",475095.35,357940.78,886885,1277790.1,397330.8,277940.62,552859.9
"1355/369.3009mz/7.36min",10966163.5,9989259,12097952,20658162,10400868,6131272.5,11531459
"1356/391.2829mz/7.36min",282005.895,185229.94,248542.2,844715.3,314303.84,249707.95,396714.3
"1357/337.2054mz/7.34min",1690700.05,3593267,1959461.2,138594.88,1421938.9,3084985.5,224895.61
"1359/433.332mz/7.38min",171424.32,123221.766,135011.58,125810.88,239986.44,367114.47,207837.06
"1360/428.3016mz/7.38min",321202.63,208780.64,256030.1,219268.25,589347.56,612128.75,386375.16
"1368/838.433mz/7.43min",27584.874,481886.5,2942239,9194.958,45974.79,9194.958,9194.958
"1369/560.3954mz/7.4min",295079.235,211537.64,203320.16,291271.03,319006.6,298887.44,323087.16
"1370/341.3059mz/7.4min",974407.5,987514.3,1008811.25,1810915.4,924346.25,575426.2,961300.7
"1372/679.2554mz/7.43min",246711.375,34638.95,173194.75,608253.3,34638.95,320228,1835428.2
"1373/725.3882mz/7.4min",639116.1,639116.1,639116.1,3195580.5,639116.1,639116.1,4201714.5
"1374/342.3092mz/7.4min",205659.46,205099,217678.84,393949.03,194248.16,113821.19,206219.92
"1378/580.1983mz/7.39min",322901.025,625535.06,416568.75,21430.703,257372.33,388429.72,80527.414
"1379/339.2539mz/7.42min",2353254.65,2872694.5,2109115.5,1751939.2,2929279,2597393.8,2069395.4
"1381/340.2572mz/7.41min",485099.81,599746.1,440625.56,362066.66,616303.94,529574.06,389062.34
"1382/343.2852mz/7.42min",1910781.8,1821894.4,2227802,1521353,1920851.5,1981043,1900712.1
"1384/480.273mz/7.39min",8972929.25,11686676,7084475.5,7778286.5,10167572,10914899,6512296
"1386/399.3477mz/7.43min",79146.572,78366.984,72887.164,174045.12,107641.01,48113.906,79926.16
"1389/297.2433mz/7.44min",1763981.95,1638242.1,948606.7,2139823.2,2299693,968128,1889721.8
"1390/649.3356mz/7.44min",44368.30635,663.99454,3319.9727,540274.56,663.99454,85416.64,2210592
"1392/738.5082mz/7.41min",3031055.85,15452722,18858238,465758.7,5596353,93151.74,93151.74
"1393/758.4973mz/7.45min",224060.95,560346.2,81672.22,350072.2,2915668,98049.7,79330.07
"1394/506.2885mz/7.42min",1211565.65,718147.4,911507.4,2146653.5,867254.2,1511623.9,2663476.8
"1396/784.5121mz/7.43min",6473.961,1509439.6,37244.12,2157.987,10789.935,2157.987,2157.987
"1398/393.268mz/7.4min",548457.275,847280.3,533874.8,66030.67,1037097.7,563039.75,84350.43
"1399/766.5029mz/7.44min",507225.63,637093.94,427399.06,587052.2,878267.44,12880.181,122092.34
"1401/114.934mz/7.44min",656947.27,326144.03,582708.3,876963.75,597885.94,716008.6,888360.2
"1402/300.2623mz/7.44min",396763.56,383518.28,382790.47,314988.53,467221.16,478104.03,410008.84
"1404/299.259mz/7.44min",2161271.3,2082138.4,2093355.1,1768381.1,2541973.2,2616134.2,2229187.5
"1413/435.2517mz/7.38min",527470.035,973723.4,241101.27,153618.03,1701642.4,813838.8,202201.78
"1415/579.3303mz/7.48min",20071005.5,132858.89,13852087,35406890,309107.3,26289924,64733716
"1416/487.3062mz/7.44min",452672.2,352034.75,417093.8,315245.47,488250.6,493497.3,613181.56
"1417/379.1581mz/7.44min",1074549.65,950200.4,1045804.7,1303483.6,1103294.6,739582.1,1541029.8
"1418/116.9285mz/7.44min",12494748,10006987,11808816,18765894,11808183,13180680,14615060
"1419/325.2383mz/7.44min",405968.785,407393.1,325056.2,404544.47,458962.56,191693.98,510364.53
"1422/742.5032mz/7.45min",921279.8,2133300,2072621,792783.8,375414.72,734814.3,1049775.8
"1423/381.2315mz/7.44min",570651.655,3419.0762,845094,322886.56,683.81524,818416.75,1635548.1
"1424/425.2575mz/7.48min",56329.872,18776.624,93883.12,353867.8,18776.624,18776.624,664145.2
"1425/634.3723mz/7.4min",1235899.42,1520704.4,70174.664,104365.2,3084680,13546382,951094.44
"1433/134.8946mz/7.45min",8937897,9904193,8891684,8984110,9602382,7261313.5,2781154
"1435/419.1082mz/7.45min",1103270.5,1105500.8,897940.56,2147957.5,1101040.2,1277663,1017749.75
"1436/421.1052mz/7.45min",1424953.15,1437063.9,1159078.6,2716232,1412842.4,1654053.6,1272119.9
"1438/459.3117mz/7.45min",311776.33,286505.75,230586.83,298903.94,403248.9,324648.72,410786.03
"1439/455.0848mz/7.46min",454671.19,554185.56,277162.06,558915.6,541335.1,368007.28,276909.4
"1442/384.3118mz/7.46min",457920.69,437445.16,349398.8,478396.22,402375.72,596104.56,570465.06
"1443/457.0818mz/7.46min",738218.68,903178.44,465074.06,901572.9,873418.3,603019.06,445221.06
"1445/695.4334mz/7.48min",785520.18,754556.2,777316.06,680873.7,793724.3,1160947.1,850010.06
"1446/441.301mz/7.47min",349151.26,394894.9,260210.77,438144.44,515571.34,303364.2,303407.62
"1448/694.43mz/7.49min",2228819.8,2104475,2205707.8,1952159.4,2251931.8,3242809,2442118
"1449/354.3011mz/7.49min",306083.8,244915.88,225290.34,266092.9,356277.12,416951,346074.7
"1450/650.3676mz/7.44min",762431.9,1030046.75,580155.5,112582.03,1230330.4,944708.3,87490.91
"1451/565.3147mz/7.46min",425050.25,411809.1,398646.03,151877.95,714768.56,2400526.8,438291.4
"1455/692.3788mz/7.55min",119061.435,20724.777,88374.7,951231.7,50085.598,149748.17,1483397.4
"1456/354.2649mz/7.5min",205749.36,179442.06,164219.8,184925.44,226573.28,430782.28,284184.5
"1457/674.3676mz/7.46min",378257.66,377237.62,484427.97,379277.7,239473.1,256426.27,478639.97
"1462/158.0821mz/7.57min",261920.91,228795.88,196948.02,216933.92,295045.94,329792.2,354804.9
"1465/383.3166mz/7.59min",417354.375,379973.97,454734.78,1054286.4,301078.78,160858.3,567159
"1466/313.2747mz/7.6min",408061.71,409914.62,470941.9,287801.7,404741.28,510443.34,406208.8
"1468/399.3478mz/7.6min",251190.06,373591.25,216049.88,1016907.5,223694.56,195712.8,278685.56
"1470/523.3636mz/7.6min",480528.11,391053.62,470826.38,556751.5,310614.06,490229.84,604904.06
"1471/679.2554mz/7.59min",2497449.9,4635598,2654316.8,567177.56,5507440.5,2340583,796042.44
"1472/299.2589mz/7.62min",10447360.5,9459213,7843702,17185308,11435508,9057829,14001321
"1473/399.1843mz/7.62min",239169.43,211200.45,177806.44,659516.4,263590.16,214748.7,511421.75
"1475/179.0383mz/7.62min",168337.14,376415.47,36540.58,7308.116,300133.7,630929.94,7308.116
"1476/593.3694mz/7.61min",343458.86,372853.38,240515.4,39737.867,507534.84,495912.88,314064.34
"1478/455.337mz/7.64min",113160.155,48445.383,147329.67,521189.2,48942.723,78990.64,221226.1
"1479/618.3651mz/7.6min",314137.95,1317329.1,354832,188877.31,1314407.1,273443.9,37775.462
"1480/379.2159mz/7.61min",289184.405,730435.94,167479.75,3470.186,410889.06,538019.06,17350.93
"1481/674.3677mz/7.62min",322304.945,1233257.6,194401.19,79306.055,649542.1,450208.7,85223.41
"1484/687.2608mz/7.68min",289063.595,55606.867,400448.53,850677.7,88417.99,177678.66,1162612.6
"1489/738.508mz/7.64min",1852270.9,1839716,8820993,1864825.8,2982213,6858.4517,5084.5957
"1490/771.3901mz/7.65min",373128.441,703471.3,892333.7,21145.447,1346772,13888.064,42785.582
"1492/455.2469mz/7.65min",6631199.25,5105759.5,8156639,13570088,4958554.5,3458746.2,8289331
"1494/453.2525mz/7.65min",314684.685,233513.97,395855.4,660540.5,190614.3,156933.56,404401.03
"1496/457.3323mz/7.66min",171758.905,31044.709,194418.67,505988.25,64437.258,149099.14,244111.75
"1497/357.3279mz/7.66min",1519052.8,1246929.8,1791175.8,3193406.8,1097859.5,1055550.5,1883092.4
"1498/368.3167mz/7.65min",1853884.7,910836.2,1403182.4,2325124.5,974453.8,2304587,2559684.5
"1499/356.3249mz/7.65min",12127310.5,10212224,14042397,24324924,9046440,8413207,15023850
"1500/381.2315mz/7.64min",2251189.65,8331598.5,1728658.5,10572.8955,2773720.8,3993022,84681.93
"1501/355.3216mz/7.65min",50661096,42380976,58941216,102624310,37770052,35271520,62029470
"1503/480.2726mz/7.66min",366199.46,2463611,177243.12,94799.65,2035805.4,555155.8,102842.82
"1504/693.3818mz/7.68min",774030.45,45724.652,897120.3,650940.6,64473.207,1368030.2,1436877
"1507/751.3462mz/7.66min",1335992.4,370884.34,1192761.9,3845517.8,306816.3,1479222.9,1559896.2
"1510/835.5295mz/7.67min",645032.6,1803535.6,95806.664,1813367.9,311192.8,251559.83,978872.4
"1511/749.3494mz/7.66min",994090.45,210331.84,893022.3,2807228.8,107646.445,1095158.6,1132863.2
"1514/601.3956mz/7.67min",334863.96,296077.72,228949.34,192479.75,373650.2,672997,522934.1
"1515/795.3912mz/7.66min",140316.6465,553722.5,259338.52,21294.773,855617.7,736.77012,3683.8506
"1521/506.2886mz/7.66min",936349.18,535978.25,767848.56,1464461.1,660254.56,1104849.8,1623463.1
"1523/579.3303mz/7.66min",71821517,106957784,57639264,8207142,116654690,86003770,10920490
"1526/782.4974mz/7.68min",185272.045,226263.78,2806299,144280.31,598875.2,3130.2236,626.04472
"1527/861.5492mz/7.66min",700108.33,1952338.2,9620.5086,852647.6,48102.543,1242036.1,547569.06
"1528/493.2965mz/7.67min",901209.325,876067.75,669561.1,869445.8,944349.25,1052510.5,926350.9
"1530/387.1627mz/7.68min",247634.84,248230.23,170845.5,581113.7,176890.61,525263,247039.45
"1532/692.3784mz/7.67min",2281219.75,328474.78,2979241.5,1583198,215761.89,4931037.5,4327354
"1535/649.3355mz/7.67min",1723798,44753.605,2346320.5,1101275.5,178928.42,4210403,2824301.8
"1536/833.5185mz/7.67min",3052050.6,22945124,349029.5,2017030.4,3999875.2,2104226,6373145
"1538/551.3357mz/7.67min",1652545.3,1147193.8,1583102.1,1082075.8,1751360.9,2316980,1721988.5
"1539/725.388mz/7.67min",3359724.4,73367.37,4477505,3130445.8,5162.396,5609549,3589003
"1541/756.5183mz/7.67min",374788.095,880759.94,167557.17,306092.47,276477.1,443483.72,600898.9
"1549/636.3521mz/7.67min",299393.05,346742.44,252043.66,120271.02,410282.12,1104619.5,119247.7
"1552/351.1863mz/7.68min",3252928.5,2532916.8,3081073.2,5429268.5,2137627.2,3919920.8,3424783.8
"1554/742.5031mz/7.68min",1203595.75,2417307.2,2808951.8,1217341.5,897312.06,1058679.2,1189850
"1555/409.2361mz/7.68min",634564.345,1548809.6,389530.66,495701.4,1174972.9,676334.75,592793.94
"1557/435.2523mz/7.68min",230570.305,954988,70739.36,221847.27,949221.8,239293.34,189402.14
"1559/397.3321mz/7.68min",531619.83,305822.56,480703.56,720322.4,243785.94,582536.1,588908.8
"1560/433.2356mz/7.68min",588924.6,847395.75,335334.4,568565.4,721280.44,403090.97,609283.8
"1561/473.2822mz/7.68min",13156674.5,21069134,15332272,8707393,13437473,12875876,11461118
"1564/766.5029mz/7.68min",716407.45,642410.1,878956.5,790404.8,1582663.6,213789.64,209492.7
"1565/563.3352mz/7.68min",515147.5,590565.5,498981.8,452654.25,563831.1,531313.2,493973.44
"1566/605.3457mz/7.68min",2063157.65,1130215.2,1970978.8,2660094.8,1149079,2155336.5,2589679
"1567/621.3408mz/7.68min",884874.25,39871.06,1058932.2,710816.3,59276.176,1643513.1,2051124.9
"1576/711.4613mz/7.7min",1520485.65,4900.009,1864037.2,4454784.5,34961.305,1176934.1,4243825.5
"1577/758.4972mz/7.68min",923210.8,3073340,98797.7,1687982.6,2451104.2,144203.05,158439
"1578/391.2983mz/7.68min",741395.95,357426.97,964224.2,1055033.5,699309.7,557571.25,783482.2
"1579/437.2225mz/7.68min",401091.735,367939,434244.47,909915.5,306027.2,162592.73,508201.1
"1585/118.9268mz/7.68min",764601.875,428364.9,616529,1354146.5,408016.12,912674.75,1246092.8
"1586/643.3617mz/7.69min",5415975,20299.17,4854345.5,8292466,22311.254,5977604.5,9615939
"1587/425.2577mz/7.7min",1700665.1,1655508.1,3157083,1121465.5,419746.25,2483451,1745822.1
"1592/695.4655mz/7.69min",3576065.5,5589423,6445313.5,1562708,7370742.5,583126.7,482987.2
"1596/475.2888mz/7.68min",340428.845,1061123,384534.75,95949.766,296322.94,454827.94,248953.84
"1597/117.9286mz/7.69min",5246025.75,2706657,5352075.5,5439434,3660687.8,5413701,5139976
"1602/114.934mz/7.69min",2220010.35,1231952.9,2572508.8,2439002,1420301.1,2164231.5,2275789.2
"1603/671.4658mz/7.69min",4106810.9,5531414,7738946.5,2017222.1,8912437,2682207.8,1993364.4
"1605/116.9284mz/7.69min",38566262,24697296,25893428,34801564,42330960,43218256,47802570
"1606/355.1582mz/7.69min",3926901.15,3533215.8,3654630.8,4245461.5,3285531.5,4471938,4199171.5
"1612/421.1053mz/7.69min",345243.35,190668.03,325477.7,785562.9,160817.03,475676.78,365009
"1613/356.1602mz/7.69min",895807.405,806943.8,827986.56,963628.25,741365,1022498.56,971421.94
"1618/549.3192mz/7.69min",1082179.3,36192.848,887939.8,1969759.6,62610.39,1276418.8,2262131.8
"1620/650.3677mz/7.68min",170705.555,168347.8,14407.385,8485112,173063.31,82128.04,7748689
"1622/327.2903mz/7.69min",2013561.2,1658940.4,2600086.5,1831678.9,1497610.5,3467014.5,2195443.5
"1623/469.2833mz/7.68min",853898.42,52630.91,1237166.6,566134.44,10526.182,1264477,1141662.4
"1624/321.2103mz/7.67min",1284207.53,2164738.5,1574539.5,179970,993875.56,1642937.6,428662.03
"1628/780.518mz/7.68min",52997.6955,830206.5,55356.344,50639.047,10706.715,3372.6694,144761.88
"1632/323.2589mz/7.7min",317264.925,288838.88,440595.2,289679.88,256207.66,551657.5,344849.97
"1633/497.3379mz/7.7min",235442.72,40005.92,229826.08,322287.28,241059.36,526869.9,188414.33
"1634/144.9234mz/7.71min",5472191,4638454,6305928,1025327.2,6790833,8479944,2334182.2
"1635/587.3353mz/7.72min",9867224.5,1600056.8,9129900,14575580,4660833.5,10604549,14077753
"1637/132.9234mz/7.71min",757920.595,1004804.1,581802.4,874344.75,510923.78,1633892.9,641496.44
"1643/115.9207mz/7.72min",32536939,24751036,35298016,25567872,47592036,51873790,29775862
"1646/441.3013mz/7.72min",376576.67,117372.086,342440.84,515912.9,220631.62,410712.5,849166.56
"1647/113.9262mz/7.72min",1615080.3,1181205.2,1775670.1,1306854.4,1720916.6,2295649.8,1509244
"1648/433.2956mz/7.73min",797268.725,426739.97,764901.75,1161142.2,506371.25,829635.7,1292730.9
"1649/487.3087mz/7.73min",213920.6,116413.86,177108.98,243602.31,187560.25,379680.16,240280.95
"1650/612.4115mz/7.74min",734299.425,501343.56,738341.25,730257.6,645483.44,1960094.5,1218707.2
"1652/495.3116mz/7.79min",281534.95,217535.67,302796.56,224805.69,260273.34,490875.2,1458243.8
"1655/570.3728mz/7.81min",709422.3,485442.88,710976.6,587258.6,707868,1609113.5,1587057.2
"1660/714.5089mz/7.77min",151719.57,13304992,1291432.2,46563.25,256875.89,35929.547,2879.0222
"1661/381.1737mz/7.79min",277893.295,232111.08,265637.47,303252.22,290149.12,173589.5,403917.97
"1662/649.3359mz/7.74min",844008.38,190833.1,999483.06,202068.44,1694121.1,1165050.9,688533.7
"1663/687.2607mz/7.74min",487455.64,622213.9,550479.75,235304.03,794121.6,424431.53,304542.4
"1664/771.3906mz/7.75min",56552.429,71195.44,432902.88,41909.418,746235.75,10436.665,21646.91
"1666/351.2208mz/7.75min",233031.92,544364.06,417431.6,13611.448,312418.44,153645.4,68057.24
"1667/425.2577mz/7.74min",1157974.8,3411321.5,1626494,223599.34,1263902.2,1052047.4,423194.5
"1668/134.8946mz/7.79min",7559655.5,6931130.5,9241190,5606497,9716850,8188180.5,5456991
"1669/692.3785mz/7.74min",1367621.55,1493191.2,1242051.9,43614.72,2535977.8,2229301.2,623262
"1670/535.3405mz/7.79min",399014.815,385968.47,368478.03,250722.89,457850.78,614683.2,412061.16
"1672/756.5186mz/7.73min",118204.692,366821.84,31277.164,34861.22,98120.164,156592.42,138289.22
"1675/766.5028mz/7.75min",229009.375,185266.5,272752.25,478240.66,834338.1,62894.082,103110.03
"1678/593.3457mz/7.8min",152538.91,15169.834,131792.98,569659.25,5954.594,173284.84,1073933
"1679/643.3617mz/7.74min",2806725.5,2774341,2228932.5,691865.2,2839110,3806174.2,3304618
"1680/742.5033mz/7.73min",469696.925,985779.9,562827.3,408232.06,455927.75,366412.3,483466.1
"1681/605.3459mz/7.73min",591943.27,581618.44,782509.25,145639.66,782539.9,602268.1,539071.25
"1682/433.3319mz/7.8min",209716.22,103847.875,171706.75,247725.69,150815.22,293721.7,253442.89
"1684/499.3639mz/7.8min",2572098.9,1670877,2492598,2188727,2651599.8,4672234.5,3713064
"1685/599.2894mz/7.8min",266629.565,195024.48,282940.97,250318.16,245131.27,377679.16,431025.75
"1686/397.3321mz/7.81min",2575071.2,2065049.1,2863409.2,5311360,2286733.2,1544489.5,3438094.5
"1687/506.2885mz/7.76min",411052.59,846876.3,324752.12,93264.875,916946.2,497353.06,105134.61
"1688/497.2574mz/7.81min",110987.5525,88490.805,133484.3,304405.12,80752.82,41807.57,179077.1
"1690/569.3694mz/7.81min",2359028.35,1943825.8,2202683.5,2005961.9,2515373.2,5192535.5,4661585.5
"1692/587.3354mz/7.78min",2026481.7,4905805.5,1571549.9,45828.484,3677030.2,2481413.5,502856.16
"1693/549.3197mz/7.82min",646028.35,414386.84,872798.75,255055.8,612080.2,1940373.2,679976.5
"1694/802.56mz/7.81min",20239.8825,1366.94454,29078.62,51503.316,6834.7227,3233779.8,11401.145
"1696/313.2747mz/7.87min",266826.465,248499.7,268425.9,513463.88,265227.03,176165.81,321907.34
"1697/369.3372mz/7.88min",1259762.2,1178028.6,1341495.8,2262502.2,1161138.6,682112.3,1346685
"1698/327.2903mz/7.88min",163628.155,107683.52,171750.61,92045.99,159113.45,231803.53,168142.86
"1699/469.2836mz/7.84min",597208.75,1467931.4,635576.94,107548.42,558840.56,894010.1,235889.6
"1700/495.3114mz/7.88min",1105405.55,724833.4,761623.5,1374908.1,933940.7,1276870.4,2001545.2
"1701/621.3408mz/7.85min",683369.05,866035.94,500702.16,155099.9,1934669.6,1063064.6,276585.84
"1703/542.3485mz/7.92min",122442.905,3163.926,269488.84,79100,165785.81,240291.94,73124.91
"1704/659.3937mz/7.92min",36979.5275,34466.7,30413.25,180584.61,39492.355,24799.863,118314.31
"1705/469.332mz/7.92min",742019,108522.92,1408899.5,550659.8,933378.2,1196787.2,452953.3
"1706/470.3354mz/7.92min",226712.325,18973.709,456727.3,169150.9,284273.75,385893.84,133855.8
"1710/814.4338mz/7.94min",232414.518,749617.25,1719335.4,77471.506,387357.53,77471.506,77471.506
"1711/443.3165mz/7.95min",135496.155,39066.92,68578.055,136456.03,134536.28,170755.38,231831.08
"1712/513.3098mz/7.93min",372434.57,1100922.6,344296.94,54693.094,400572.2,643843.94,122447.695
"1719/440.3015mz/7.97min",288115.61,524787.7,216704.73,158651.2,301459.66,986568.8,274771.56
"1720/655.4427mz/8.0min",13586.5992,4528.8664,4528.8664,4528.8664,22644.332,205474.31,64466.586
"1721/557.3363mz/7.97min",294950.975,931800.06,260274.33,49885.562,329627.62,500528.38,74371.62
"1722/507.2998mz/7.99min",533257.065,706781.75,271248.6,152693.34,790843.75,639608.6,426905.53
"1723/411.3478mz/8.01min",87594.2,89390.55,81922.74,194734.64,85797.85,71923.41,123891.84
"1726/601.3632mz/8.01min",224851.01,755784.4,210683.38,38845.375,239018.64,464441.25,98205.945
"1727/549.3198mz/7.98min",465270.595,607518.75,323022.44,46362.793,961247.3,797769.5,71611.35
"1728/671.3957mz/8.03min",86088.595,98836.55,55951.137,256869.95,73340.64,51257.227,152825.34
"1729/672.3989mz/8.03min",21755.625,23518.059,10625.23,81399.99,19993.191,3635.4385,49229.117
"1730/371.3165mz/8.04min",979910,958795.06,836829.75,1001024.94,883319.1,1177194.4,1020669.9
"1731/473.2822mz/8.05min",104287.2465,242003.53,146546.22,12405.6546,62028.273,199532.98,12405.6546
"1736/427.2153mz/8.08min",74857.235,88938.65,55469.96,199349.02,60775.82,19264.344,121153.336
"1737/327.2903mz/8.08min",2610179.1,2853163.2,2268159.8,4565084,2367195,1376255.6,3075004
"1738/539.3952mz/8.08min",948108.65,952514,675895.8,943703.3,604458.1,1137162.4,1188300.9
"1739/669.4569mz/8.08min",187347.38,99814.06,46614.43,82136.9,274880.7,829966.44,541673.4
"1741/483.2782mz/8.09min",225747.42,254749.56,172220,554190.75,196745.28,100280.2,305043.88
"1742/459.2939mz/8.08min",258064.61,343363.16,239675.84,61526.96,276453.38,329366.62,182829.72
"1743/383.353mz/8.09min",3823959.75,4233330,3284544,7059427,3414589.5,2650100.5,4976376.5
"1745/563.3354mz/8.11min",24223274,170460.88,25111534,23335014,21268320,46432700,34471576
"1746/739.4623mz/8.12min",145582.255,105483.98,41082.297,45311.49,185680.53,439268.72,188627.12
"1751/365.2364mz/8.09min",205172.4,507783.53,139016.5,40484.652,271328.3,310019.94,60602.25
"1754/671.466mz/8.12min",3949529.9,4130094,20146150,1973498.1,4016431.8,3882628,3813384.5
"1755/695.4659mz/8.14min",2245773.45,7677358,1967537.9,2524009,6150637,989586,647265.3
"1756/675.4066mz/8.13min",312722.385,381287.1,172027.45,855322.44,221383.73,244157.67,571959.56
"1757/795.391mz/8.13min",325788.86,1684576.6,358110.66,293467.06,2381793.8,3614.1685,29441.107
"1758/673.4093mz/8.13min",973556.05,1152855.4,517968.84,2466198,676907.8,794256.7,1735888.2
"1760/439.273mz/8.1min",157053.46,431584.8,120878.95,19961.041,193227.97,239944.17,4003.3035
"1762/565.3413mz/8.13min",601862.13,75816.19,629324.2,538061.44,574400.06,2920864.2,1022741.4
"1763/1127.6766mz/8.13min",303996.205,24683.484,315027.47,96197.49,355484.44,1163639.8,292964.94
"1765/663.3804mz/8.13min",221678.245,391689.06,85929.94,362656.66,188497.19,79272.11,254859.3
"1769/679.2556mz/8.13min",360058.53,344791.88,351640.12,243027.73,368476.94,386666.94,431800.06
"1770/117.919mz/8.14min",822619.06,704678.06,595246.9,940560.06,507661.1,3479199,3585529
"1771/339.1997mz/8.14min",457422.23,668839.94,233948.11,210292.2,1124433.5,653012.4,261832.06
"1773/593.3461mz/8.11min",283313.265,1853030.2,148839.9,81825.484,1759757.6,168271.5,398355.03
"1776/847.5341mz/8.14min",170605.03,934795.44,246694.44,367987.1,13547.866,67739.33,94515.62
"1777/859.5325mz/8.14min",213923.81,2113310.2,222634.48,139908.28,27981.656,261200.11,205213.14
"1781/605.3461mz/8.14min",377003.11,464632.97,291435.47,32080.5,462570.75,574217.06,122858.19
"1782/99.9258mz/8.13min",5785972,4948703.5,4686316.5,6438121.5,5133822.5,36391084,35636870
"1784/115.9207mz/8.14min",85529125,108720780,20667384,175774190,21764554,62337470,125309390
"1788/383.1895mz/8.14min",1055873.25,1241618.1,797292.94,921589.5,480496.25,1807725.2,1190157
"1789/758.4977mz/8.14min",374000.85,2667118.2,222774.45,525227.25,988101.6,220350.89,16621.287
"1790/621.3679mz/8.17min",810516.25,71016.49,691170.44,929862.06,122735.945,1152022.4,1064624.2
"1791/507.2774mz/8.18min",69682.6755,10600.4234,53002.117,255013.47,10600.4234,86363.234,1375055.8
"1793/311.1685mz/8.13min",1013540.35,814944.44,1299954.2,329750.44,1635974.5,905693.3,1121387.4
"1795/579.3303mz/8.14min",1292280.1,2335198.5,635978.9,555240.3,1949739.9,1725268.4,859291.8
"1796/742.5034mz/8.14min",1273515.85,1542035,1664318.8,1004996.7,1897326,940728.06,835602.2
"1797/132.9234mz/8.14min",1806601.9,1308345.8,429754.38,5036373.5,622623.06,2304858,4363085
"1798/756.5196mz/8.14min",180364.455,1180075.1,14773.182,53600.44,153833.19,206895.72,273431.22
"1799/713.475mz/8.14min",611185.97,1087493.8,112098.91,584024,272232.25,638347.94,1695668.2
"1800/619.3617mz/8.17min",11915269.5,1159252,11078353,12752186,1977457.4,16108575,14700222
"1801/771.3907mz/8.14min",1373033.7,2196056,3109387.2,550011.4,3636194.8,117511.65,513289.4
