Filename,2024_POS_Y-EV_1_CTRL_Run88.mzML,2024_POS_Y-EV_2_CTRL_Run117.mzML,2024_POS_Y-EV_3_CTRL_Run138.mzML,2024_POS_Y-6MSAS_1_Run91.mzML,2024_POS_Y-6MSAS_2_Run108.mzML,2024_POS_Y-6MSAS_3_Run135.mzML
1170/315.2318mz/9.04min,112454.695,11149.202,22296.398,18809.555,57018.54,46845.195
1172/879.7404mz/9.04min,7410.213,709943.5,15259.132,63798.688,361639.78,0.0
1173/846.7538mz/9.04min,0.0,175276.52,0.0,0.0,301455.84,0.0
1174/849.7725mz/9.04min,0.0,271582.28,0.0,0.0,85044.7,0.0
1176/907.7716mz/9.07min,0.0,0.0,0.0,1611828.9,0.0,0.0
1177/908.7753mz/9.07min,0.0,0.0,0.0,915814.2,0.0,0.0
1178/848.7682mz/9.07min,0.0,196728.78,0.0,0.0,460786.8,0.0
1179/825.6934mz/9.05min,148182.66,58253.402,588235.3,0.0,68431.914,0.0
1180/792.7069mz/9.07min,0.0,163766.2,114245.65,0.0,482956.5,125814.62
1181/797.6635mz/9.06min,0.0,660866.75,656419.25,4857.778,1097710.6,885216.5
1182/826.697mz/9.07min,69320.586,5940.62,312304.0,0.0,0.0,0.0
1183/864.7643mz/9.02min,0.0,60844.105,52980.055,0.0,124186.25,5157.6055
1184/787.643mz/9.08min,0.0,0.0,756931.06,1509512.4,0.0,512910.75
1185/924.2686mz/9.08min,0.0,0.0,94983.23,147278.88,4852.3965,8538.275
1186/925.2698mz/9.08min,0.0,0.0,81001.62,116282.59,0.0,0.0
1187/789.6571mz/9.08min,0.0,0.0,513326.56,1286583.2,0.0,477409.8
1188/803.6369mz/9.03min,0.0,0.0,139537.44,1159794.5,0.0,164420.86
1190/926.2682mz/9.08min,0.0,0.0,81685.94,109575.75,0.0,0.0
1193/980.2777mz/9.1min,1355924.4,1094574.1,1056863.1,1463445.2,0.0,1137738.9
1196/998.2873mz/9.11min,210539.17,210639.73,716133.8,896281.94,169206.81,216463.27
1198/999.2885mz/9.11min,199061.88,194213.67,680705.4,868350.0,159641.92,202428.88
1199/546.4304mz/9.14min,3060307.8,3578930.2,3679279.2,2600099.5,3765163.5,2648939.8
1200/647.4856mz/9.17min,1408467.6,1072216.2,880061.0,1117273.2,1096252.6,1021350.9
1201/663.4587mz/9.17min,77449.31,71369.47,110893.984,103880.88,73031.63,79689.26
1202/924.2699mz/9.24min,8955.385,11810.482,50908.28,51875.125,0.0,29855.166
1203/925.2695mz/9.2min,0.0,0.0,41630.312,42398.65,0.0,0.0
1204/794.721mz/9.25min,1081114.2,0.0,74762.59,0.0,0.0,0.0
1205/848.7684mz/9.22min,0.0,165567.5,0.0,0.0,245028.92,0.0
1206/792.707mz/9.26min,0.0,431366.0,303858.4,0.0,3027513.5,319946.4
1208/546.4303mz/9.31min,135327.38,192655.27,159466.1,107032.375,208120.1,138242.1
1209/932.2739mz/9.31min,1623033.0,1613797.5,0.0,0.0,0.0,1533379.9
1210/909.2572mz/9.33min,13038005.0,12872180.0,0.0,0.0,6060.494,12885839.0
1211/910.2559mz/9.34min,6685766.5,6723696.5,0.0,0.0,0.0,6714335.5
1212/911.2561mz/9.34min,2769361.8,2716142.2,0.0,0.0,0.0,2719771.8
1213/906.2587mz/9.34min,29653048.0,29214458.0,0.0,0.0,194687.75,29343214.0
1215/998.2871mz/9.38min,0.0,0.0,56041.99,53991.586,0.0,0.0
1217/926.268mz/9.42min,46740.848,75881.69,121314.305,74028.37,71335.41,74508.66
1218/924.269mz/9.43min,118853.4,156495.36,179635.25,116100.62,102152.27,154517.0
1219/925.2696mz/9.43min,69164.47,102618.07,145311.61,93760.1,85359.13,103623.195
1220/836.7327mz/9.44min,0.0,0.0,1722780.1,3012552.5,0.0,159330.7
1222/841.6894mz/9.43min,0.0,0.0,2633509.2,5333890.0,41695.086,1910003.1
1223/743.6156mz/9.47min,0.0,729202.0,511076.3,0.0,2456014.5,493402.2
1224/842.6922mz/9.46min,0.0,0.0,1455055.0,1819316.4,0.0,720071.1
1225/738.6602mz/9.47min,0.0,631041.2,711586.06,0.0,3368020.8,97457.586
1226/820.7341mz/9.5min,1017804.25,0.0,3094570.5,0.0,18770.797,14266.978
1227/649.5012mz/9.53min,767247.5,479134.66,440865.2,714124.7,475486.62,417063.16
1228/675.5167mz/9.56min,1558271.0,920653.0,866517.8,1358217.9,856468.3,830080.9
1229/998.2874mz/9.57min,0.0,17669.365,192570.25,236430.12,12636.59,22378.854
1232/708.6134mz/9.6min,0.0,0.0,504318.4,930490.75,0.0,292826.97
1233/713.5688mz/9.62min,0.0,0.0,374058.7,1433210.8,0.0,272258.06
1234/825.6933mz/9.64min,4307504.0,0.0,3104920.5,0.0,0.0,0.0
1235/587.4644mz/9.64min,678938.75,359724.72,341983.72,777706.1,367869.4,331753.2
1236/377.3202mz/9.64min,0.0,237636.02,203336.2,60014.01,295035.53,160557.52
1237/827.7033mz/9.63min,1583285.9,0.0,176235.89,0.0,0.0,0.0
1238/613.4224mz/9.65min,728376.8,425009.9,413037.94,1025151.2,400090.0,394731.06
1239/823.678mz/9.65min,0.0,7336258.0,952193.7,0.0,5697549.0,6272164.5
1240/608.4671mz/9.66min,396891.16,258196.33,274748.03,485504.94,265598.7,230823.17
1241/764.6757mz/9.71min,0.0,714026.3,614569.56,0.0,2251497.8,436459.0
1243/869.7205mz/9.69min,0.0,62305.734,0.0,0.0,396403.94,0.0
1244/818.7227mz/9.73min,0.0,6651686.0,2366176.0,0.0,6346289.0,5535864.5
1245/820.7376mz/9.76min,7731178.0,0.0,1004913.5,0.0,0.0,0.0
1246/1128.3159mz/9.76min,0.0,6087272.5,0.0,0.0,6539408.5,0.0
1247/1129.3166mz/9.76min,0.0,6712250.0,0.0,0.0,7151596.5,0.0
1248/1130.3147mz/9.76min,0.0,6996168.5,0.0,0.0,7242120.0,0.0
1249/1131.3139mz/9.76min,0.0,4910581.0,0.0,0.0,4839283.0,0.0
1250/1132.3121mz/9.76min,0.0,3114183.8,0.0,0.0,2926978.0,0.0
1251/377.3202mz/9.78min,0.0,911155.5,360724.0,102490.33,312525.78,474529.25
1252/846.7539mz/9.78min,0.0,0.0,451544.62,0.0,0.0,0.0
1255/1074.3065mz/9.81min,171581.22,211660.25,423589.75,373134.12,155230.58,203530.61
1257/1072.3057mz/9.82min,167549.17,206285.47,399724.38,377856.44,149791.45,202286.11
1258/1073.3074mz/9.82min,180969.55,218483.97,413819.16,394996.84,162991.88,212795.8
1261/610.1839mz/9.82min,2236616.2,2860288.8,646011.44,1916134.8,1799378.1,1790454.2
1264/784.2366mz/9.87min,0.0,0.0,2567874.5,2968303.0,0.0,0.0
1266/1146.3259mz/9.87min,913672.56,1229718.5,1286834.1,1032101.5,1142801.5,1362806.8
1269/758.2214mz/9.87min,0.0,0.0,34480764.0,33922796.0,0.0,0.0
1272/761.2197mz/9.87min,0.0,0.0,9914109.0,9691961.0,0.0,0.0
1273/762.218mz/9.87min,0.0,0.0,4527833.0,4483469.5,0.0,0.0
1274/763.2177mz/9.87min,0.0,0.0,1629418.2,1608472.1,0.0,0.0
1276/1147.3268mz/9.87min,1010159.3,1330412.8,1407827.5,1117300.8,1251858.1,1503304.9
1277/787.2349mz/9.87min,0.0,0.0,699893.4,842915.44,0.0,0.0
1278/1148.3256mz/9.87min,1010656.44,1336483.4,1409644.4,1109735.0,1252316.4,1490477.6
1280/779.1501mz/9.87min,0.0,0.0,383852.78,1054622.6,0.0,0.0
1283/682.5765mz/9.96min,0.0,0.0,563775.0,870402.9,0.0,856820.75
1284/832.2399mz/9.97min,850548.6,686272.4,590597.5,644523.2,0.0,1085609.8
1286/377.3202mz/9.97min,0.0,213126.97,185581.95,118431.445,43938.28,1277942.0
1287/736.6444mz/9.99min,0.0,0.0,918192.3,1731286.0,0.0,984894.7
1288/846.7538mz/10.0min,0.0,0.0,712266.75,0.0,0.0,0.0
1289/90.9766mz/9.99min,415365.56,251695.27,10318.33,385582.84,293511.0,144412.62
1290/741.6mz/10.0min,0.0,0.0,524599.56,1326928.0,0.0,580760.9
1291/836.7322mz/10.01min,0.0,0.0,0.0,73609.57,0.0,0.0
1293/851.7092mz/10.02min,0.0,0.0,943898.1,0.0,0.0,0.0
1294/982.2568mz/10.03min,0.0,0.0,888809.8,621281.25,0.0,0.0
1298/663.4535mz/10.08min,5718266.0,5979823.0,5232506.5,5352694.0,5591978.0,5520492.0
1300/680.48mz/10.09min,7854346.0,7987854.0,6523747.0,7224912.0,7527200.0,7111248.0
1301/737.5458mz/10.08min,1209678.5,1179940.0,1147714.6,1143950.5,1175975.8,1275327.5
1302/736.5424mz/10.09min,2370118.0,2408731.2,2292253.0,2260860.8,2421758.8,2578200.5
1303/706.4956mz/10.1min,4437534.5,4431381.0,3931063.2,4057186.8,4315943.5,4147613.8
1304/681.4833mz/10.08min,3509852.8,3582454.5,3066860.0,3390915.2,3428927.2,3314116.2
1305/685.4352mz/10.13min,5240031.5,5384212.0,3816831.2,4718897.5,4939480.0,4614843.0
1306/686.4385mz/10.12min,1625901.1,2108867.8,1559729.5,2172328.5,2009924.4,1960711.2
1308/983.2573mz/10.14min,0.0,0.0,124601.164,137405.16,0.0,0.0
1311/1130.315mz/10.16min,0.0,421330.53,0.0,0.0,436012.8,0.0
1312/823.6778mz/10.17min,0.0,723195.75,77010.5,0.0,578325.6,456547.16
1313/741.5999mz/10.17min,0.0,0.0,253408.56,624559.8,0.0,341486.03
1315/1128.3159mz/10.17min,0.0,383831.7,0.0,0.0,394966.9,0.0
1316/1129.3166mz/10.17min,0.0,422659.84,0.0,0.0,423574.0,0.0
1318/851.7091mz/10.17min,0.0,0.0,937605.75,0.0,0.0,0.0
1319/144.9822mz/10.17min,7636656.5,6014458.5,4794500.5,7197035.0,6186370.5,7780416.5
1321/737.6478mz/10.19min,0.0,0.0,103793.49,196931.11,0.0,34452.617
1322/589.48mz/10.18min,1329539.1,1282058.1,525304.8,838883.06,1114044.9,818173.0
1323/846.7538mz/10.19min,0.0,0.0,806771.8,0.0,0.0,0.0
1324/736.6437mz/10.19min,0.0,0.0,212961.44,415672.3,0.0,184202.39
1325/820.7377mz/10.19min,548282.4,0.0,82319.87,0.0,0.0,0.0
1326/825.6885mz/10.18min,837842.3,13295.264,91423.24,0.0,7060.3643,5496.7334
1327/980.2776mz/10.19min,0.0,0.0,0.0,0.0,831874.0,0.0
1330/827.7049mz/10.19min,202997.34,0.0,0.0,0.0,0.0,0.0
1332/818.7232mz/10.2min,0.0,364073.97,66170.45,0.0,305137.6,240501.2
1335/615.4955mz/10.23min,2182256.8,2096653.1,441451.7,601314.7,2128149.2,1180630.9
1337/752.5194mz/10.26min,0.0,0.0,1027026.5,2071857.4,0.0,2630107.2
1339/755.0366mz/10.28min,0.0,0.0,235595.92,1452819.2,0.0,0.0
1340/831.4987mz/10.27min,0.0,729309.5,549791.2,0.0,1567779.2,473232.8
1341/859.5296mz/10.27min,0.0,1350688.1,401004.3,0.0,887395.0,1477024.1
1342/782.5648mz/10.27min,0.0,8723049.0,4344592.0,102734.93,987109.7,6019972.0
1343/753.5236mz/10.27min,0.0,0.0,512143.47,1196958.1,0.0,1108675.5
1344/881.5114mz/10.27min,0.0,435602.5,92563.12,0.0,286387.6,431285.56
1346/810.5973mz/10.26min,0.0,300887.16,1517913.5,292929.72,1141674.1,113542.516
1347/754.5346mz/10.29min,0.0,55529.98,11984793.0,22948240.0,664771.3,987400.94
1348/90.9766mz/10.28min,1107538.2,677817.06,282108.38,505480.56,700608.5,485212.8
1349/739.5073mz/10.28min,0.0,0.0,789675.5,1321910.6,0.0,987790.3
1350/738.5039mz/10.28min,0.0,0.0,1827686.0,3051261.8,18152.66,2322436.5
1351/158.9641mz/10.28min,405251.16,147486.4,12748.369,67465.96,153349.05,62299.69
1352/822.5223mz/10.28min,0.0,0.0,437587.56,1433780.9,0.0,0.0
1353/712.4881mz/10.28min,0.0,0.0,299297.1,576264.56,10950.437,379820.2
1354/226.9515mz/10.28min,1408202.2,435485.88,59935.37,197190.75,439936.56,219374.3
1355/631.4693mz/10.27min,1741758.1,1298768.8,210827.89,273385.12,1423523.8,705406.2
1356/716.5221mz/10.31min,0.0,92071.12,6721358.0,9208802.0,151642.45,8244833.0
1357/690.5061mz/10.29min,0.0,61494.453,1682705.6,2173282.8,146544.75,1957584.5
1358/781.554mz/10.28min,0.0,53598.137,1200188.0,1014059.5,994397.1,44054.145
1359/768.4938mz/10.29min,0.0,0.0,113367.16,344154.8,0.0,488576.25
1362/770.5087mz/10.31min,0.0,0.0,1798030.8,4109387.0,127801.39,121677.87
1364/740.5172mz/10.28min,0.0,24385.314,543374.2,1448722.5,190652.78,263268.2
1365/780.5509mz/10.28min,0.0,153081.08,2441725.0,2959675.0,2065169.6,94471.87
1366/744.5517mz/10.31min,0.0,24760.25,258779.1,726434.25,319463.3,23363.965
1367/798.5384mz/10.29min,14915.799,1671937.4,611549.0,0.0,217331.16,1181537.0
1368/771.5128mz/10.29min,270634.8,0.0,775494.6,1799258.0,24299.775,85523.91
1369/741.5213mz/10.29min,0.0,0.0,94200.695,525649.4,59371.445,5469.6123
1373/704.5214mz/10.34min,0.0,0.0,52009.438,87064.37,0.0,345572.3
1375/663.4521mz/10.37min,170037.77,214218.4,19901.275,19887.066,168699.44,62304.062
1377/763.5943mz/10.36min,0.0,716224.75,198704.94,0.0,63025.13,483619.6
1380/730.5375mz/10.33min,0.0,9459.736,3168679.2,4693824.0,121061.37,8529135.0
1381/731.541mz/10.33min,0.0,0.0,1477006.0,2040427.4,6090.506,3868241.8
1383/706.5379mz/10.35min,0.0,0.0,726479.2,1023577.75,0.0,1750069.5
1384/786.6004mz/10.35min,0.0,905228.6,457858.06,0.0,1317964.9,783614.25
1385/760.5839mz/10.35min,0.0,30968244.0,22335590.0,0.0,3624822.5,26622900.0
1386/732.5534mz/10.35min,0.0,143827.22,55271468.0,79478710.0,2850959.2,18259478.0
1387/735.5633mz/10.37min,0.0,0.0,507459.5,1671363.8,0.0,341749.8
1388/746.5691mz/10.35min,4967.4062,741429.06,167060.8,0.0,768358.1,605862.94
1389/762.5915mz/10.35min,0.0,3148920.5,2626181.2,0.0,447678.97,1614110.1
1390/733.5567mz/10.36min,0.0,80048.32,17431286.0,36122560.0,1279543.0,8215990.0
1391/718.5364mz/10.34min,66584.195,68509.28,7130717.5,13877830.0,783628.3,145384.4
1392/788.6154mz/10.36min,0.0,970889.8,4123509.8,953592.8,4076876.2,377816.1
1393/719.5401mz/10.33min,0.0,4863.167,2142419.0,6048248.5,337267.72,28602.295
1394/734.5638mz/10.36min,0.0,286498.1,0.0,0.0,54199.26,284167.22
1395/634.444mz/10.37min,372225.75,504379.72,333404.7,390845.78,852391.06,494809.0
1396/734.5616mz/10.35min,0.0,12761.548,4418913.0,6321039.0,328069.0,2230017.5
1398/762.5271mz/10.4min,0.0,2554430.5,412999.5,0.0,1812617.0,2036563.9
1399/759.5724mz/10.38min,0.0,151117.14,12369838.0,13903526.0,3160577.2,166393.52
1400/154.9902mz/10.43min,663133.6,316575.38,1984547.8,1573524.4,656682.06,772688.56
1402/758.569mz/10.37min,0.0,361690.9,25912510.0,29107084.0,6518519.5,726052.1
1403/110.02mz/10.41min,8090847.5,8484945.0,11015573.0,8706954.0,7412396.5,8495728.0
1404/734.4973mz/10.4min,0.0,45823.03,1922967.2,0.0,280113.75,0.0
1405/182.9851mz/10.43min,1948124.1,1880538.0,2415182.8,1977263.0,1660349.0,1792474.6
1406/112.0179mz/10.44min,3091126.5,3062900.0,3176359.8,3492570.2,3093233.5,3098290.8
1407/184.9855mz/10.44min,1076476.8,984332.1,1051776.9,1149842.4,949469.0,955336.2
1408/113.9636mz/10.43min,280581.88,465841.53,357756.75,75277.53,838482.2,962120.06
1409/111.0202mz/10.44min,8019495.5,7834245.0,8275968.0,9082996.0,8024344.0,7945497.5
1410/131.5335mz/10.44min,979353.8,834569.1,1008744.6,1137957.4,921776.0,934867.06
1412/139.9879mz/10.44min,796935.8,646118.75,679809.5,833073.06,682784.94,675898.1
1414/379.3358mz/10.47min,74683.35,179687.3,322509.44,307714.6,148126.9,86761.72
1415/89.5067mz/10.46min,3121094.2,4038837.2,4362821.5,3710664.8,3404151.0,3014305.5
1416/141.9586mz/10.45min,322621.7,184082.25,644538.75,196196.38,245602.02,397164.8
1417/201.9757mz/10.49min,128413.93,134243.23,139711.6,156657.88,141788.61,139694.88
1419/81.5205mz/10.6min,1298430.9,2048135.9,2801214.8,1910656.9,2001832.1,3097914.5
1420/102.0338mz/10.6min,2721007.0,3663893.2,5065212.0,3584816.8,4494014.0,5038657.0
1422/89.5067mz/11.26min,872979.8,705397.06,3885134.8,4159916.0,488180.7,722313.3
