row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,GF_MC_RCG_Ctrl_2_neg_20210511_Run147.mzML Peak area,GF_MC_RCG_Ctrl_1_neg_20210511_Run68.mzML Peak area,GF_MC_RCG_Ctrl_3_neg_20210511_Run159.mzML Peak area,GF_S4_MC_RCG_2_neg_20210511_Run91.mzML Peak area,GF_S4_MC_RCG_3_neg_20210511_Run171.mzML Peak area,GF_S4_MC_RCG_1_neg_20210511_Run71.mzML Peak area,Unnamed: 19
2040,494.2621495261917,3.2441838,,,,0.0,,,,,,,24029628.0,26928012.0,25315398.0,22054502.0,23071036.0,22860268.0,
2964,494.39614497599405,7.329082499999999,,,,,,,,,,,616140.3,493016.16,478961.62,45257.746,37291.477,58919.273,
1350,495.2572836270272,2.5028577000000003,,,,69.0,,,,,,,305518.1,119482.9,344274.66,1478256.2,1695050.0,2052406.8,
2568,495.28213572066437,4.786058000000001,,,,,,,,,,,47242.133,70472.05,81070.52,71860.07,82704.22,60356.625,
2491,495.2821848868655,4.3963665999999995,,,,,,,,,,,54860.97,78457.28,91190.37,42745.835999999996,34991.95,30216.066000000003,
2536,495.282416591277,4.589181,,,,,,,,,,,64109.797,123851.45,150162.02,88835.74,110497.69,83491.29,
2444,495.28246007173294,4.1091666,,,,,,,,,,,218096.95,274386.34,375948.25,83604.92,54744.04,52727.992,
2415,495.28246689325096,3.9940089999999997,,,,,,,,,,,289203.66,364847.78,469286.84,130365.766,68798.836,69470.51,
3400,495.3154973620693,8.824369,,,,,,,,,,,396454.3,856612.7,158260.34,100667.23,0.0,41531.125,
3392,495.35082264342657,8.770522,,,,,,,,,,,654232.5,1881642.6,13819.728000000001,380379.1,0.0,98135.89,
3278,495.3511760387343,8.143363,,,,,,,,,,,0.0,159674.83,329542.75,0.0,1600825.2,0.0,
3365,495.35133003003466,8.534556,,,,,,,,,,,483282.78,264856.84,241184.6,2461545.5,12821.044,15440.268999999998,
3404,495.44193983937714,8.93114,,,,,,,,,,,41570.64,21005.42,30202.902000000002,48785.16,34511.96,163450.14,
3457,495.44197225566313,9.702575,,,,,,,,,,,452502.53,285112.5,370713.03,294354.88,250239.45,540524.94,
3067,497.28818770390336,7.669295299999999,,,,,,,,,,,766850.8,671664.5,3547.1318,76798.375,0.0,158831.4,
2991,497.2884249328922,7.418009,,,,,,,,,,,658287.2,222181.6,0.0,3543.949,0.0,3684.2146,
1920,498.22080456052885,3.103503,,,,,,,,,,,508273.8,657610.4,1187747.2,459120.78,522841.3,372110.88,
172,499.2043396271131,0.48246962,,,,,,,,,,,0.0,0.0,957596.7,0.0,0.0,0.0,
1099,499.2044556857425,2.2769806,,,,,,,,,,,44626.59,7242499.0,8408267.0,15212035.0,11460284.0,13525179.0,
1557,499.20458143684914,2.7303707999999998,,,,142.0,,,,,,,6603673.0,6216976.5,5374473.5,27781372.0,26215394.0,27590398.0,
1426,499.2045826795328,2.5463815,,,,,,,,,,,10963676.0,1414625.5,3381721.8,53968190.0,13908682.0,12804216.0,
1276,499.2046159347689,2.4487095,,,,,,,,,,,8411521.0,16571171.0,4068760.0,19360742.0,36721170.0,37178000.0,
1070,499.2514007006876,2.2082083,,,,143.0,,,,,,,352449.03,139099.84,263522.06,606609.94,1124576.6,1351111.0,
2435,499.2566208602136,4.0743284,,,,,,,,,,,261977.5,311621.2,300571.72,919296.6,742952.94,796110.75,
1225,500.2359107168589,2.3883815,,,,182.0,,,,,,,190276.75,204378.47,362799.47,1447454.5,1616278.4,1369358.8,
3566,501.17652008062635,11.076276,,,,,,,,,,,624881.94,1714320.1,2151044.0,334012.1,654843.06,439207.12,
3553,501.1765493062586,10.778056,,,,,,,,,,,675482.9,7091658.0,346685.47,227394.75,2665443.5,1789664.8,
3561,501.17655167031546,10.906285,,,,,,,,,,,321349.03,2306557.0,434781.12,1588720.8,257510.84,639924.1,
2567,501.17676492455496,4.782471,,,,,,,,,,,492022.56,1364848.5,484693.4,167822.17,538893.8,330699.53,
2042,501.1992075078986,3.245904,,,,10.0,,,,,,,283780.72,615324.7,914080.06,1584275.2,1503664.5,1551777.6,
2206,501.19941626702484,3.5037114999999996,,,,1.0,,,,,,,1535937.9,2298550.2,4016473.2,9293857.0,8726559.0,9075111.0,
2057,503.28758379248535,3.2439833,,,,161.0,,,,,,,1053551.9,1007854.6,860783.44,249838.6,253461.61,154805.34,
2209,503.2877656030216,3.4954338,,,,,,,,,,,98365.66,97407.73,91943.25,27426.176,33221.31,38546.66,
1345,506.2366769667042,2.4811444,,,,69.0,,,,,,,18421490.0,24782136.0,30344050.0,33260516.0,31148982.0,32594108.0,
3212,508.36399053253336,8.132828,,,,179.0,,,,,,,1292175.4,818660.25,708953.94,1314098.4,872206.4,3128213.0,
3027,508.4117008224536,7.6405710000000004,,,,4.0,,,,,,,892625.6,614392.7,822870.94,20242.121,67728.07,39175.715,
2365,509.26173294456294,3.8745449,,,,12.0,,,,,,,984968.9,1197983.0,1254534.2,1856128.1,1788426.9,1546326.5,
2320,509.26175873996766,3.7845089999999995,,,,,,,,,,,185167.89,226796.03,262310.66,584561.44,559903.7,617708.1,
3474,509.4573846664252,9.906199,,,,,,,,,,,299274.56,332902.38,236110.69,143306.11,214144.77,418372.34,
3416,509.45739047730865,9.143167,,,,,,,,,,,763170.5,456854.88,653165.06,948836.8,814437.75,1945121.2,
2376,510.2933512294276,3.9060525999999998,,,,,,,,,,,33457.168,46347.477,46981.85,111029.48,160095.44,141065.47,
2284,510.29341662973036,3.68669,,,,,,,,,,,645163.7,798834.4,799888.0,1948592.1,1877589.2,1836007.2,
2566,511.2768989314721,4.76044,,,,,,,,,,,161154.3,244230.89,396279.5,220600.25,307704.0,199840.8,
1821,512.2723268577964,2.9739053,,,,,,,,,,,287820.72,356270.7,391420.4,580165.0,586354.7,645043.2,
2240,512.2724010209283,3.5693867,,,,,,,,,,,239218.4,356103.06,565590.9,164163.62,114590.43,101386.46,
1918,512.2724146479993,3.1012668999999997,,,,40.0,,,,,,,2318779.2,2583090.0,2725619.5,4381296.5,4701128.0,4791416.0,
2399,512.272464586595,3.9459474,,,,,,,,,,,48149.36,66680.76,125229.13,33907.758,7334.6934,3155.0513,
2451,513.2722379151422,4.160899,,,,,,,,,,,195333.52,242952.73,240945.28,211445.11,170104.75,172467.52,
1291,514.1970754730053,2.4454543999999996,,,,43.0,,,,,,,429386.9,428042.9,399741.88,528677.0,521801.84,469263.16,
1219,516.23088603536,2.3827667000000003,,,,,,,,,,,96491.11,102057.59,197714.28,1189109.9,597129.0,1110008.1,
901,517.2264541747371,2.0039787000000002,,,,213.0,,,,,,,59801.89,73140.46,112625.96,990011.75,796112.3,1046026.0,
2226,517.2306931268637,3.5412426,,,,64.0,,,,,,,94009.95,106477.63,123547.195,409908.38,349437.94,319208.03,
1721,519.2458056993174,2.892441,,,,,,,,,,,355946.44,481940.7,620304.44,129222.15,89702.484,83204.22,
2577,521.2977296774711,4.8399529999999995,,,,,,,,,,,277444.22,339814.25,448026.6,280958.6,328153.4,248196.73,
1791,522.2931941531576,2.92976,,,,,,,,,,,1076992.4,983080.56,603570.2,170733.2,112043.875,53904.02,
2033,522.3295277365872,3.2343387999999997,,,,,,,,,,,1859746.8,1899172.6,1526936.5,864510.1,871159.6,1107107.0,
1487,523.2157673837888,2.6087167,,,,177.0,,,,,,,239083.84,358147.94,650258.5,1669723.9,1496463.0,1642876.1,
1650,523.2520907918024,2.7882423,,,,154.0,,,,,,,8812942.0,10882498.0,12753980.0,17180176.0,16920200.0,16768369.0,
1053,524.2477202958078,2.1999562000000004,,,,104.0,,,,,,,57354.492,139758.1,272928.12,1746375.0,1553192.0,2019488.1,
2315,524.3091291083487,3.775156,,,,59.0,,,,,,,326346.28,471138.97,533899.1,372641.72,345713.3,311213.7,
1071,525.231164328439,2.1899674,,,,48.0,,,,,,,446637.4,488609.94,695828.4,1621696.4,1529586.5,1454953.4,
1017,526.2152518995465,2.1188664,,,,,,,,,,,155157.66,687826.06,0.0,500656.0,1425958.8,1161394.2,
1424,526.2154918712953,2.555647,,,,101.0,,,,,,,664827.9,784921.94,1126777.1,3252467.2,3080884.2,3215060.0,
1349,526.2877627989886,2.4733419999999997,,,,,,,,,,,250051.05,530336.1,511211.88,268806.75,327037.78,307214.25,
1937,527.2257214713738,3.1236732000000003,,,,40.0,,,,,,,221787.16,274817.88,349142.25,474258.3,478424.6,480956.78,
2742,527.2425661523977,5.755339,,,,211.0,,,,,,,77596.86,117859.62,53157.21,109105.67,59412.515999999996,135695.39,
1455,527.246922875078,2.5968955,,,,137.0,,,,,,,1700017.9,2258765.0,3216957.0,4703855.0,4350587.0,4470558.5,
2467,527.2512659446601,4.2396965,,,,,,,,,,,813958.75,786193.25,485970.7,2186998.5,2053990.6,2354892.0,
2385,527.2514293915937,3.9276447,,,,19.0,,,,,,,455958.25,524053.9,340314.9,248933.06,200866.23,215655.94,
2175,528.2830577663725,3.4366557999999996,,,,,,,,,,,2860194.5,2688911.0,2197169.0,2566649.8,2972107.2,3274762.0,
2332,531.1953057263152,3.8153187999999996,,,,55.0,,,,,,,390949.5,503834.44,663083.94,778139.1,727171.75,1071818.9,
1379,532.2443681710475,2.512406,,,,69.0,,,,,,,869258.2,1060247.2,1088720.5,555817.9,530760.06,556695.3,
2310,536.3092288469498,3.7670224,,,,199.0,,,,,,,364835.75,449456.4,432928.72,484692.16,536089.44,546709.06,
1912,538.3246956552904,3.0656977000000003,,,,,,,,,,,637358.2,725322.75,548486.1,394022.2,366224.8,370291.25,
2559,539.3242750899017,4.727889,,,,,,,,,,,378525.28,427794.2,353517.16,201977.0,282052.25,242776.28,
1596,540.267460846515,2.7370712999999998,,,,80.0,,,,,,,159501.06,233050.84,392078.7,1024467.3,922002.1,966876.56,
1736,542.2284595014629,2.8895056,,,,24.0,,,,,,,677066.06,681420.06,562905.5,455467.78,484554.78,443488.25,
1767,542.2472476554557,2.9243897999999997,,,,164.0,,,,,,,725407.06,1046770.7,1720008.2,3199822.8,2883292.8,2907378.8,
2414,542.2622623291878,3.9940089999999997,,,,,,,,,,,622812.7,734063.2,757823.1,135433.28,174649.36,113061.625,
1180,543.2422986586388,2.3269796,,,,134.0,,,,,,,134129.25,274587.0,471696.38,1230674.5,885548.7,1167364.8,
2352,543.2464599790693,3.851032,,,,,,,,,,,422427.44,547682.25,651551.75,329769.62,514059.28,323261.66,
2297,543.2467687931021,3.7262962,,,,181.0,,,,,,,431534.72,488333.28,493223.78,155692.11,136626.52,91037.21,
1205,543.2782918832355,2.3578682,,,,49.0,,,,,,,1089562.8,1282246.0,1645152.6,1907771.5,1783112.4,1934384.4,
1295,544.2621764779709,2.470268,,,,69.0,,,,,,,209263.1,261705.69,387592.2,2230223.8,2280722.5,2437279.8,
1683,544.2786907117721,2.8120136000000002,,,,,,,,,,,392148.8,398464.47,271106.22,147466.25,176061.89,180888.05,
3061,544.4218317728063,7.6639729999999995,,,,20.0,,,,,,,175762.06,90643.52,129004.164,428424.06,392940.5,840875.6,
1941,547.1901262923423,3.125307,,,,40.0,,,,,,,334809.75,341031.34,254725.84,813942.3,783139.25,807949.2,
978,549.0874856659344,2.0502331000000003,,,,157.0,,,,,,,21970.938,45584.54,54237.65,534783.7,504635.28,469911.47,
468,550.1650616578472,0.8458278,,,,21.0,,,,,,,0.0,0.0,0.0,462264.06,435770.5,422352.16,
1175,550.2154970166447,2.3212167999999997,,,,215.0,,,,,,,777079.3,946964.56,1617422.6,5194706.0,5108081.0,4970861.0,
2413,550.3248841767423,3.9645312000000006,,,,,,,,,,,223624.19,526406.7,293349.78,593878.4,627579.06,643970.4,
2565,550.3611862082337,4.767099,,,,,,,,,,,189895.75,232105.62,202349.45,132206.19,212736.89,157423.6,
2300,550.3613533784278,3.7712004,,,,,,,,,,,147750.97,179857.47,151601.16,262677.53,305091.3,388800.6,
1842,551.2149335221935,2.9920318,,,,5.0,,,,,,,155553.27,189664.27,245877.45,848967.75,782700.56,770628.25,
1901,551.2836721471201,3.064851,,,,,,,,,,,8151905.5,8987041.0,9044257.0,9565349.0,9451979.0,9345471.0,
1879,551.3191061593515,3.030243,,,,51.0,,,,,,,713831.0,827654.94,618786.7,508758.66,417981.88,516565.78,
1651,551.3198960277361,2.7915866,,,,124.0,,,,,,,2032784.8,2123438.2,1653260.6,2892000.0,3241095.0,3311728.8,
2012,551.3199467926004,3.214859,,,,185.0,,,,,,,1749821.9,1817654.5,1561007.1,1067430.6,1152576.5,1290153.6,
1999,552.2672459742744,3.183562,,,,29.0,,,,,,,127325.305,167426.58,215369.9,593993.44,624315.94,608755.0,
2165,552.3041681109704,3.4200888,,,,,,,,,,,641876.1,669038.9,684760.75,1088913.4,1172813.4,1178791.4,
3413,552.4635890472741,9.081966,,,,,,,,,,,757541.1,414674.78,589799.7,352222.66,299004.56,709897.44,
1585,553.2303074411603,2.6980507,,,,,,,,,,,213871.38,312421.56,403769.47,133447.66,124963.69,258011.48,
1623,554.2833386328293,2.7504654,,,,38.0,,,,,,,705006.44,981089.6,1197903.5,2368828.8,2149968.2,2176198.8,
1678,554.3193528325431,2.8248928,,,,,,,,,,,211380.62,299398.3,361355.34,191134.81,183044.64,185794.34,
3185,554.4788753357053,7.938551400000001,,,,,,,,,,,110295.75,38616.977,58722.79,888329.06,802063.44,1855765.8,
2594,555.2824125891831,4.905168,,,,,,,,,,,403371.2,498329.78,614210.2,848484.7,1112914.1,824434.1,
2882,555.2843912772898,6.688573,,,,,,,,,,,508918.9,207105.89,0.0,0.0,0.0,0.0,
2865,555.2844105814008,6.595567699999999,,,,,,,,,,,336415.84,285289.97,0.0,0.0,0.0,0.0,
1138,556.2616281483396,2.2836368,,,,206.0,,,,,,,348248.3,255429.83,797189.7,3892340.5,3399696.5,3158224.8,
2388,556.2779500591311,3.9338133,,,,19.0,,,,,,,590444.9,708294.6,686660.06,853078.4,804816.1,753522.9,
2112,556.3144355400568,3.3204915999999995,,,,23.0,,,,,,,2273429.5,2304167.8,1799835.0,1884195.9,2063776.6,2509737.0,
1495,558.2418485688862,2.6166669999999996,,,,186.0,,,,,,,256846.95,386385.56,594793.5,3563337.0,3230375.0,3228007.0,
1658,558.2575463524564,2.8202696,,,,41.0,,,,,,,179603.38,209410.94,200173.56,818561.44,891558.0,915987.1,
1467,558.2780750646675,2.6041830000000004,,,,151.0,,,,,,,1910119.1,2705002.8,3885305.5,4671606.5,4357105.0,4701374.0,
2608,559.2769319498427,4.9635854,,,,,,,,,,,34561.145,50809.734000000004,68840.03,42489.926,36621.855,26621.482000000004,
3362,559.4004994487012,8.528445,,,,,,,,,,,91648.81,65164.03,83116.516,88888.61,182720.8,456230.97,
1277,560.2580091074389,2.4315221,,,,43.0,,,,,,,938060.25,1350067.8,1838941.1,4639518.0,4409457.0,4111500.5,
1851,560.2759088732992,3.0010893,,,,141.0,,,,,,,1314305.8,1449837.9,1299394.4,785636.5,701475.75,1138683.8,
3486,561.4192736172031,10.090233999999999,,,,,,,,,,,1012876.6,927659.75,2536108.0,10037313.0,1908551.9,697328.44,
3481,561.419406287416,10.01098,,,,,,,,,,,831026.6,614375.1,9685973.0,2587634.8,3132469.2,818884.7,
3456,561.4194652566015,9.739188,,,,,,,,,,,259183.16,863248.5,1718353.2,1462506.1,20448554.0,583115.0,
3498,563.3354257469745,10.194448,,,,,,,,,,,209335.95,371834.34,337420.16,1083824.9,149194.16,185765.94,
3271,563.3355539903022,8.139482000000001,,,,179.0,,,,,,,420495.78,694237.5,541557.0,530015.25,926239.0,298254.47,
3471,563.3357108489687,9.853361,,,,,,,,,,,198168.94,194163.64,189429.97,381583.7,183772.97,12243.898000000001,
3429,563.3357807723147,9.258061,,,,,,,,,,,138809.19,81757.78,144929.72,394059.0,137269.38,0.0,
2116,566.2829615800333,3.3205287000000006,,,,,,,,,,,165534.12,209002.6,264276.56,14105782.0,15380133.0,15410974.0,
3423,566.4790790453168,9.240756,,,,,,,,,,,4034626.8,1995338.1,3260731.0,1348293.1,1136715.8,2595963.5,
1710,568.2987721142963,2.8622648999999996,,,,24.0,,,,,,,2186798.5,2762821.0,3111756.2,6347180.5,6351603.5,5788513.0,
1157,569.2576678707131,2.3529002999999995,,,,,,,,,,,643298.2,690087.3,1793353.9,1328352.1,1103540.1,1359246.1,
1406,569.2576814296865,2.5312330000000003,,,,218.0,,,,,,,2500457.2,3251596.5,2193052.2,6325582.5,6086191.5,6331801.5,
1440,569.293932408411,2.5921216,,,,63.0,,,,,,,164999.73,222944.38,303540.34,1810172.0,1987191.5,2226759.0,
2406,570.2936051989818,3.9770613,,,,,,,,,,,629368.1,737822.3,800360.06,326868.6,311328.38,295417.94,
2558,570.2936499466599,4.72357,,,,,,,,,,,0.0,0.0,3321.2166,27529.832000000002,394313.38,6497.218000000001,
2230,570.3307758761639,3.5773773,,,,,,,,,,,0.0,0.0,0.0,320761.5,323357.28,567779.3,
3437,570.5104490860463,9.373075,,,,159.0,,,,,,,1476834.8,1123069.2,1256643.1,842765.44,607962.9,1391730.5,
2753,571.1654125615705,5.852891400000001,,,,,,,,,,,655342.0,1257212.0,332088.5,601028.9,241626.64,164331.58,
2356,571.2888218906642,3.8584739999999997,,,,12.0,,,,,,,341044.97,371689.4,336639.7,297985.1,325865.3,320733.78,
2855,571.2888563967953,6.553301,,,,,,,,,,,0.0,0.0,0.0,478244.56,0.0,682113.2,
2816,571.2889152910087,6.2930074000000005,,,,,,,,,,,0.0,0.0,0.0,12733.354,695056.1,0.0,
3470,571.4500583783464,9.837619,,,,,,,,,,,763788.0,430112.84,636839.06,356266.44,349446.03,507669.78,
3205,572.4534511533748,8.126325999999999,,,,,,,,,,,266994.75,68408.21,153802.55,184437.67,193815.3,567040.56,
2272,573.2412324840044,3.6560089999999996,,,,,,,,,,,49965.085999999996,83822.33,134683.22,522943.16,411255.1,257939.52,
1755,574.3357528621046,2.9402149,,,,,,,,,,,14885.837,354887.97,115388.81,323062.5,61004.992,491641.53,
1862,574.3357972464091,3.0234982999999995,,,,,,,,,,,122843.945,3717736.2,140687.9,782187.06,187929.98,752897.3,
1985,574.3358716016588,3.1297638,,,,,,,,,,,3176010.0,1792002.4,2507816.2,64621.863,557009.4,0.0,
3490,574.4509778012433,10.179461,,,,,,,,,,,0.0,321399.47,2275172.8,193032.7,7014923.5,0.0,
3462,574.4969539673517,9.726386,,,,,,,,,,,461235.34,221434.92,340019.56,129882.47,86466.44,847397.44,
3509,575.4343782452142,10.1887045,,,,,,,,,,,0.0,516416.47,79998.99,315640.12,2142300.8,105077.81,
1425,576.2708535626433,2.5557027000000003,,,,,,,,,,,5193827.5,5960011.5,5444305.0,3896715.2,3611872.2,3822858.8,
3137,579.330158661395,7.6813607,,,,,,,,,,,380888.75,593291.4,113863.28,636530.8,91906.16,46588.765999999996,
3485,579.3304631840825,10.056215,,,,,,,,,,,593375.06,612572.25,693711.7,3624957.0,668183.7,201826.14,
3469,579.3305447043298,9.858848,,,,,,,,,,,515033.1,1644043.6,554543.94,1183021.2,633981.7,239290.11,
1996,579.3512586065419,3.18328,,,,175.0,,,,,,,1298424.4,1763967.9,1556070.9,710259.25,685515.4,906098.75,
2113,579.3514352285473,3.3221285000000003,,,,23.0,,,,,,,397933.88,501434.25,414376.75,320678.25,318025.56,428866.75,
3181,580.2347316678264,7.895824,,,,,,,,,,,448576.47,1621473.9,606951.94,0.0,0.0,0.0,
3525,580.2347322126936,10.255484,,,,,,,,,,,31852.158,103500.05,0.0,0.0,0.0,0.0,
1111,580.3100041595453,2.252266,,,,228.0,,,,,,,1906345.4,2463610.8,3446887.2,6067131.0,5522647.0,5929954.5,
3446,580.4947679583355,9.5115,,,,,,,,,,,909076.8,439295.6,623613.7,401245.22,294314.47,907765.7,
2296,582.2786454179469,3.7219093,,,,181.0,,,,,,,369890.7,564147.25,916665.75,1048362.25,866394.7,740869.3,
2316,582.3148248200065,3.777725,,,,59.0,,,,,,,886080.94,1153335.4,1522551.9,1905332.9,1912826.2,1827865.1,
3405,582.4740975141452,8.951087,,,,,,,,,,,939409.56,410528.84,645552.9,238725.2,192924.33,894830.2,
1582,583.309714268558,2.7094631000000002,,,,42.0,,,,,,,971039.7,1226920.9,1589396.8,1932797.1,1779175.2,1959093.5,
2425,584.2931412131461,4.033581,,,,66.0,,,,,,,56628.94,84503.25,158266.95,310013.7,288341.8,271127.4,
2434,584.3109653221871,4.0725465,,,,189.0,,,,,,,163076.92,191121.48,150156.3,558062.9,618289.5,584737.8,
2922,584.4531606944672,7.0549564,,,,,,,,,,,84415.5,18175.627,27663.074,1182612.6,696264.0,1287885.8,
3465,584.5262259330002,9.75,,,,102.0,,,,,,,3031037.5,1947375.6,2412696.5,1553080.4,1319042.0,2936105.2,
1806,586.274706252055,2.9616604,,,,,,,,,,,19156.346,32909.508,74984.62,720797.06,494784.78,404295.1,
1878,586.2893184236423,3.0522556,,,,,,,,,,,190166.17,236022.12,227246.22,477366.88,537826.6,566280.06,
2089,586.3354758149964,3.2234842999999995,,,,,,,,,,,851579.1,834797.5,326317.0,352417.6,220483.53,412941.0,
2960,586.4688525754913,7.272593,,,,,,,,,,,444386.16,191670.67,256293.5,590107.75,405840.88,649306.56,
3224,589.4506657420781,8.135439,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,4249434.0,
3313,589.4509505197295,8.291044,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,6360495.0,
3320,590.4460220965875,8.247372,,,,,,,,,,,715619.0,1547029.8,351685.78,1058574.8,0.0,0.0,
3283,590.4460454403522,8.142209,,,,,,,,,,,568221.94,224311.94,1263024.1,1514670.4,115282.9,0.0,
3507,590.4461029931654,10.202128,,,,,,,,,,,0.0,382652.03,2072401.9,300983.78,1523937.9,131794.83,
3489,591.4293555327043,10.159597999999999,,,,,,,,,,,0.0,0.0,0.0,398200.12,10257.929,14081.205,
3377,591.4297730209946,8.709822,,,,,,,,,,,0.0,0.0,0.0,2111214.0,105387.25,5831.534000000001,
2247,593.3306688321546,3.5876846,,,,56.0,,,,,,,777841.6,914295.94,998582.4,544764.56,749281.94,519970.4,
1671,595.2733564104042,2.8245392000000002,,,,124.0,,,,,,,570153.4,653153.56,743621.2,2868499.0,2712073.8,2797668.8,
1527,595.2734660681778,2.6629796000000003,,,,,,,,,,,571555.8,385506.44,531821.9,1008285.44,910253.6,1105304.8,
3401,596.4897387468212,8.867598,,,,,,,,,,,71124.2,50392.312000000005,63609.02,28296.81,19687.808999999997,112948.055,
3417,596.4898043623941,9.16961,,,,,,,,,,,2749620.2,1275551.9,2029498.0,1063133.5,859286.3,2674187.5,
1034,598.2842455387398,2.1444755,,,,,,,,,,,211272.28,250524.83,401447.0,1394610.4,1356452.0,1279863.4,
3480,598.5417836661543,10.008457,,,,95.0,,,,,,,2588915.8,1773826.6,2132761.0,1449271.0,1194220.5,2419706.2,
3479,599.545152411794,10.00756,,,,,,,,,,,960335.5,681983.0,797764.56,557690.3,454098.06,914370.06,
2330,600.2499500565074,3.8153187999999996,,,,55.0,,,,,,,3888416.2,4446222.0,3957269.8,3576881.8,3225445.5,5698229.5,
3002,600.4845455508138,7.454551700000001,,,,,,,,,,,239662.4,111960.21,136240.08,233875.62,187149.98,373469.3,
3418,600.521118083023,9.185216,,,,,,,,,,,1744143.5,1235208.1,1513027.2,800073.44,621264.6,1336345.2,
3442,600.5213993987708,9.438830000000001,,,,,,,,,,,271619.06,180190.11,225237.67,76592.39,62228.78,260406.66,
1418,601.300016772458,2.5399141,,,,101.0,,,,,,,684747.7,750192.94,729588.1,1167692.8,1155994.8,1259814.8,
3464,601.5163596242693,9.7283745,,,,102.0,,,,,,,2431715.5,508861.56,1140486.5,339994.3,270457.88,2267094.8,
1676,602.210253055426,2.8423855,,,,,,,,,,,21539.836,219260.92,1562896.1,265394.12,287152.38,251774.4,
1919,602.2105814905403,3.1020947,,,,40.0,,,,,,,778532.8,628834.6,720251.75,3569597.2,3741373.8,3503334.5,
1781,602.2106129244422,2.9258453999999996,,,,,,,,,,,187533.55,746950.06,575433.9,2123782.0,1798110.4,1818750.9,
1580,602.283476413999,2.7062237000000002,,,,42.0,,,,,,,2099101.0,2592492.2,3102218.5,2242324.0,1956249.6,2113364.5,
2823,603.1916954805273,6.2564917,,,,,,,,,,,12368.028,83745.17,0.0,0.0,0.0,0.0,
2702,603.1917972430994,5.4866514,,,,,,,,,,,0.0,100553.35,0.0,0.0,0.0,0.0,
3195,603.1918650578017,8.1434965,,,,,,,,,,,180163.53,308836.72,25306.09,325760.0,216932.84,149398.2,
2734,603.1918792737177,5.755485500000001,,,,,,,,,,,17774.984,195773.0,129765.55,0.0,0.0,0.0,
2759,603.1918969962206,5.850645500000001,,,,,,,,,,,20941.447,420512.72,130288.32,0.0,0.0,0.0,
3477,603.4656567546092,9.991506,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,7686953.0,
3225,603.4658961776138,8.135439,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1846945.0,
1780,604.2657201917377,2.9376450000000003,,,,221.0,,,,,,,79723.11,72718.09,150016.23,594544.8,529349.5,452713.53,
3495,604.4621778157997,10.175895,,,,,,,,,,,4128209.0,1258195.4,578316.75,1677069.4,140655.92,443489.4,
3430,604.4622043699097,9.276307000000001,,,,,,,,,,,163526.55,559026.9,6383930.0,1044678.56,455402.22,0.0,
3356,604.4633694035448,8.535625999999999,,,,,,,,,,,0.0,114427.58,889747.06,0.0,6173376.5,5903.595,
3460,604.4657368628734,9.700334,,,,,,,,,,,72134.5,0.0,0.0,0.0,0.0,3201457.0,
3438,604.5070241965926,9.391445,,,,,,,,,,,1088880.8,397391.88,538409.56,175444.92,131211.53,1058493.6,
2358,607.3464832436997,3.8518326000000003,,,,12.0,,,,,,,443561.72,509956.53,482059.3,549887.94,800394.7,730838.0,
2317,607.3465999124712,3.7785822999999996,,,,59.0,,,,,,,659960.4,836307.6,774687.5,1170728.0,1079248.8,1111238.5,
3306,607.4216873446102,8.286671,,,,28.0,,,,,,,955864.56,605642.3,770633.0,0.0,0.0,0.0,
3436,610.5053186612688,9.369462,,,,,,,,,,,3123080.5,1455559.5,2305587.0,1278298.4,967945.2,3243519.5,
1606,611.2680438430067,2.7424319,,,,80.0,,,,,,,495839.6,508118.94,707416.5,2468382.0,2120913.2,2219345.8,
1374,611.2681023214285,2.5098004,,,,218.0,,,,,,,809394.4,1412739.1,1983748.5,2321076.0,2176872.5,2180783.5,
2200,612.2887655298545,3.4898949,,,,73.0,,,,,,,426618.5,634051.7,1130826.2,2552134.2,2388429.8,2461435.0,
2618,612.3149808733067,4.996377,,,,,,,,,,,21536.232000000004,70252.62,89700.89,28931.093999999997,3483.1455,11925.469,
2473,612.3151737127217,4.270703299999999,,,,,,,,,,,305727.34,315056.38,385217.44,256693.36,399899.12,293788.7,
2784,613.380400657313,6.007339,,,,,,,,,,,674624.3,593892.56,751263.7,151602.44,96751.02,103312.74,
1405,614.279256485803,2.5313015,,,,,,,,,,,173984.42,184585.36,292660.88,898224.5,836943.0,853241.56,
2261,614.2829837163426,3.6532505,,,,227.0,,,,,,,3852.8687,10353.353000000001,13037.579,194891.4,164770.55,151106.47,
2462,614.2831555655563,4.2223883,,,,93.0,,,,,,,0.0,0.0,37181.07,103573.75,111451.664,111573.46,
3439,614.5366060719308,9.386772,,,,159.0,,,,,,,2934003.2,2006060.4,2415983.8,1382934.9,1198408.2,2681221.5,
3482,615.5317639998651,10.014942999999999,,,,95.0,,,,,,,2365838.5,582887.75,1089218.2,361495.47,273192.66,2114936.2,
