"","filter","2024_POS_CC_1_Run20.mzML","2024_POS_CC_2_Run47.mzML","2024_POS_CC_3_Run61.mzML","2024_POS_CC-AZA_1_Run23.mzML","2024_POS_CC-AZA_2_Run38.mzML","2024_POS_CC-AZA_3_Run70.mzML"
"1311/489.315mz/9.0min",281684.45,413644.4,234172.7,259780.9,309394.7,303588,141453.66
"1313/568.4697mz/8.97min",352937.685,771739.75,273719.03,432156.34,613057.7,241917.05,202016.75
"1314/921.7509mz/9.01min",35191.158,11730.386,235770.1,11730.386,11730.386,58651.93,1360596.1
"1315/465.3701mz/9.0min",541961.98,738496.9,338029.25,586754.06,624349.44,497169.9,285555.06
"1319/712.5844mz/9.01min",594566.76,977761.06,350672.5,673170.3,927469.2,515963.22,351937.97
"1320/654.5068mz/9.01min",179260.725,244928.61,52807.434,214244.61,210906.98,67990.08,147614.47
"1321/640.5271mz/9.01min",378346.63,849722.2,228736.19,589855.9,464933.66,279446.47,291759.6
"1322/594.4854mz/9.02min",177188.845,937180.9,121377,193630.61,707827.5,160747.08,103614.445
"1323/771.6468mz/9.01min",405232.38,135077.46,1804118.9,135077.46,135077.46,675387.3,2232262.2
"1324/799.678mz/9.01min",332879.82,332879.82,1664399.1,332879.82,332879.82,1728419.6,332879.82
"1325/717.6mz/9.01min",96675.944,96675.944,96675.944,837285.94,96675.944,483379.72,96675.944
"1326/887.5694mz/9.02min",184059.085,490929.75,74361.75,243652.31,357400.1,124465.86,93430.29
"1327/689.4962mz/9.02min",70564.4065,541102.1,224670.61,89130.555,51998.258,25746.002,21425.402
"1328/658.537mz/9.03min",91353.202,160295.88,40267.17,104627.92,144938.55,78078.484,57054.84
"1329/631.4893mz/9.09min",57008.373,101687.22,27496.816,49599.082,97535.39,40952.082,64417.664
"1330/572.5035mz/9.07min",87951.483,115772.11,52884.957,100657.92,79281.38,96621.586,31511.516
"1331/924.269mz/9.07min",132255.504,244439.22,295344.88,44085.168,44085.168,220425.84,44085.168
"1333/927.2681mz/9.07min",49039.998,93078.08,100033.625,16346.666,16346.666,81733.33,16346.666
"1335/850.2501mz/9.08min",106154.055,107091.17,105216.94,86534.13,165709.05,117719.375,99318.95
"1336/618.5451mz/9.09min",59268.843,65291.66,48229.75,92427.24,55946.42,62591.266,50719.8
"1337/507.4018mz/9.1min",266501.485,747097.2,127846.13,248010.75,602576.6,158098.86,284992.22
"1338/999.2887mz/9.11min",397874.59,704649.8,839418.2,37282.734,7456.5468,702655.8,93093.38
"1339/998.2876mz/9.11min",415884.91,751648.9,878309.44,34953.19,6990.638,732152,99617.82
"1342/696.5896mz/9.13min",201932.82,356644.22,132246.84,226553.3,351082.06,177312.34,118166.125
"1343/786.5848mz/9.16min",285531.325,611608,237732.64,321046.53,543611.06,250016.12,214616.08
"1344/631.4898mz/9.16min",135506.195,145347.42,60876.82,161210.58,158179.88,78185.195,125664.97
"1345/626.4758mz/9.18min",76374.92,137203.3,75656.87,53819.71,158664.02,77092.97,32366.393
"1347/660.5173mz/9.18min",31699.535,63557.977,4912.3648,38837.246,42009.727,24561.824,4912.3648
"1348/582.4854mz/9.2min",1716502.2,3362509.8,1344154,1930250.9,2686065,1472651.5,1502753.5
"1349/560.5034mz/9.21min",1736413.75,2267323.2,1407231.2,1752408.6,1760001.9,1720418.9,1366093.6
"1350/712.5846mz/9.24min",290162.155,492552.1,158072.17,304951.75,395786.53,275372.56,150153.06
"1353/717.5999mz/9.24min",27948.972,27948.972,27948.972,234549.95,27948.972,139744.86,27948.972
"1354/799.6778mz/9.25min",54879.888,54879.888,309462.88,54879.888,54879.888,274399.44,54879.888
"1356/463.3545mz/9.25min",102404.8,157770.08,53495.438,152102.44,123484.02,81325.58,61836.05
"1357/487.2993mz/9.25min",495511.65,558574,417394.03,575145.1,492789.7,498233.6,387090.7
"1358/743.616mz/9.25min",13413.712,13413.712,13413.712,82329.97,13413.712,67068.56,13413.712
"1362/633.5047mz/9.26min",435813.085,543419.8,286950.3,507984.2,516139.34,356163.94,363641.97
"1363/907.2594mz/9.29min",6422725.5,6762972,7942803,1145226.9,6567739.5,5726134.5,6277711.5
"1364/1054.2964mz/9.29min",380634.08,380634.08,380634.08,380634.08,1903170.4,380634.08,380634.08
"1365/1055.2972mz/9.29min",409250.38,409250.38,409250.38,409250.38,2046251.9,409250.38,409250.38
"1366/1056.2959mz/9.29min",324415.02,324415.02,324415.02,324415.02,1622075.1,324415.02,324415.02
"1370/909.2572mz/9.29min",3676478,3411464,4945829.5,681065,3941492,3405325,4686065.5
"1371/906.2587mz/9.29min",8447594,7788795,9052789,1557759,9111045,7842399,10622210
"1372/910.256mz/9.29min",1911161.9,1780768.8,2074087.8,349070.84,2041555,1745354.2,2406515.5
"1373/631.4905mz/9.29min",2221948.35,2654689.8,1580323.6,3512299.2,2281873.2,1841019.4,2162023.5
"1374/911.2561mz/9.29min",769192.375,722455,846610.1,121727.46,815929.75,608637.3,950762.44
"1376/820.7383mz/9.3min",25212.718,25212.718,208459,25212.718,25212.718,126063.59,25212.718
"1378/659.5208mz/9.3min",213555.105,290305.03,153295.36,281585.16,253167.77,164732.48,173942.44
"1379/626.5351mz/9.3min",348254.75,364969.72,281168.9,710791.7,325597.4,331539.78,386887.94
"1380/512.5034mz/9.31min",1507491.7,2044957.5,1334679.6,2355655.5,1556714.8,1458268.6,1161882.6
"1381/534.4853mz/9.31min",220995.83,349214.72,179220.6,264029.16,262771.06,166279.95,178173.11
"1382/618.5452mz/9.31min",157450.185,224957.9,103762.05,219221.27,143937.53,170962.84,77991.15
"1383/672.5537mz/9.31min",136345.515,209625.47,83115.52,177261.8,118300.23,154390.8,62524.336
"1384/619.5496mz/9.32min",45060.5545,69383.24,15495.747,61766.715,39175.703,50945.406,3099.1494
"1385/657.5058mz/9.33min",853630.845,1922834.4,762053.75,2475022,784253.75,633825.94,923007.94
"1386/658.5092mz/9.33min",351196.46,476573.62,313663.66,995272.06,322904.12,269132.28,379488.8
"1387/652.5508mz/9.34min",312203.825,391900.4,271291.53,802035.4,229725.5,232233.22,353116.12
"1388/634.54mz/9.34min",12099.177,4033.059,20165.295,135855.98,4033.059,4033.059,123548.08
"1389/574.5191mz/9.36min",2600116.75,5023918.5,2988034.5,4683395.5,2212199,2063214.2,1690035
"1390/590.5139mz/9.36min",67643.82,145165.48,78426.8,139316,56860.84,35657.13,51690.83
"1391/556.5084mz/9.36min",459044.825,827640.06,526078.9,816257.6,392010.75,378063.12,297303.84
"1392/596.5011mz/9.37min",1294138,4827696,1427407,2573888.5,1160869,820410.3,768865.8
"1393/1170.0131mz/9.36min",123891.6225,567543.7,136531.3,282630.53,111251.945,55594.473,47690.996
"1394/906.2586mz/9.35min",1911951,5275776.5,4636374.5,277588.72,1573170.2,2250731.8,1387943.6
"1398/650.6444mz/9.44min",9408385.5,4394.918,9212277,21974.59,10336053,9604494,12148330
"1399/924.2691mz/9.42min",7216.221,80087.78,12027.035,48220.203,2405.407,2405.407,2405.407
"1401/528.4022mz/9.43min",5467.1114,81810.04,5467.1114,27335.557,5467.1114,5467.1114,5467.1114
"1402/462.3553mz/9.43min",5066.6008,83990.55,5066.6008,25333.004,5066.6008,5066.6008,5066.6008
"1404/717.6002mz/9.44min",37114.622,37114.622,37114.622,185573.11,37114.622,37114.622,37114.622
"1405/659.5215mz/9.51min",21827.0135,135802.61,28762.748,184214.64,14891.279,2235.012,11175.06
"1406/696.5889mz/9.43min",10365.484,87185.695,10365.484,51827.42,10365.484,10365.484,10365.484
"1411/631.4902mz/9.46min",22515.426,557107.3,37525.71,525942.56,7505.142,7505.142,7505.142
"1412/743.6157mz/9.47min",3432.9348,3432.9348,3432.9348,2475289.2,3432.9348,17164.674,3432.9348
"1413/1128.3159mz/9.49min",21286.618,104394.62,1124.3604,201748.8,5621.802,1124.3604,36951.434
"1415/1130.3112mz/9.5min",47012.9085,108165.6,6110.7914,297198.72,30553.957,6110.7914,63471.86
"1417/1047.8768mz/9.53min",100684.64,777619.7,118201.23,514320.9,83168.05,51347.277,66232.25
"1418/535.4331mz/9.54min",509249.15,2425566.8,511883.5,1678468.4,506614.8,383536.75,372491.6
"1419/673.6294mz/9.53min",1658447.5,328943.44,1873887.2,328943.44,1984362,1644717.2,1672177.8
"1420/622.5165mz/9.51min",41919.523,655697.25,55281.312,239333.36,28557.734,5711.5468,5711.5468
"1422/640.5271mz/9.53min",7808.823,88464.33,2602.941,13014.705,18324.902,2602.941,2602.941
"1423/672.6264mz/9.52min",3847769.5,4300.0664,4057770.8,21500.332,5822610.5,3637768.2,4954048
"1424/799.6775mz/9.59min",27031.754,27031.754,200353.38,27031.754,27031.754,135158.77,27031.754
"1425/998.2878mz/9.59min",31798.7064,90765.45,93581.81,10599.5688,10599.5688,52997.844,10599.5688
"1427/561.4486mz/9.6min",773064.45,2594795.5,655260.1,1654262.4,890868.8,584287.3,573252.94
"1428/696.5897mz/9.6min",224721.975,549560.3,119678.36,351674.8,288718.2,160725.75,95132.65
"1429/1099.9086mz/9.61min",140903.267,490832.9,107899.8,292752.12,173897.05,80600.89,107909.484
"1430/825.6934mz/9.62min",181507.7,181507.7,907538.5,181507.7,181507.7,1030738.1,181507.7
"1432/659.5218mz/9.63min",76904.997,155589.19,46556.49,172450.67,84951.33,57062.37,68858.664
"1433/906.2585mz/9.63min",505957.225,704875.75,551943.75,83590.876,650264.75,417954.38,459970.7
"1436/654.507mz/9.65min",47954.752,73558.414,46627.934,31283.094,73400.56,49281.57,6256.6188
"1437/1054.2965mz/9.65min",795430.64,795430.64,795430.64,795430.64,3977153.2,795430.64,795430.64
"1438/1055.2973mz/9.65min",797999.56,797999.56,797999.56,797999.56,3989997.8,797999.56,797999.56
"1440/1056.2959mz/9.66min",766660.44,766660.44,766660.44,766660.44,3833302.2,766660.44,766660.44
"1441/633.5054mz/9.66min",77011.662,189826.27,34028.773,114448.52,92546.14,61477.184,37524.52
"1442/610.5166mz/9.69min",1372798.7,3700533.2,935942.2,1792166.5,1725815.5,1019781.9,1017994.56
"1443/588.5348mz/9.69min",1358127.95,2785862.8,1119624.1,1721743.6,1381084.8,1335171.1,995475.3
"1444/634.6494mz/9.72min",4059988.4,596651.56,2983257.8,596651.56,7194389,5136719,6687104.5
"1445/635.6528mz/9.73min",1652787.95,244126.88,1220634.4,244126.88,3344462.8,2084941.5,2241136.8
"1446/820.7382mz/9.75min",345629.32,345629.32,2622156,345629.32,345629.32,1728146.6,345629.32
"1447/656.6311mz/9.73min",499697.615,74208.606,371043.03,74208.606,1559052.6,628352.2,907670.44
"1448/1130.3145mz/9.76min",2440294,2310621.2,462124.24,2587342.8,2569966.8,462124.24,2785853
"1449/659.5219mz/9.76min",1458251,2029392,946029.6,2165398.8,1583389.6,1317111.5,1333112.4
"1450/1128.3158mz/9.77min",2129728.55,2009144.9,401828.98,2313284,2250312.2,401828.98,2425032.8
"1451/1131.3135mz/9.77min",1691242.55,1617247.9,323449.58,1765237.2,1830063.5,323449.58,1948596.9
"1452/813.6578mz/9.79min",263542.615,52096.64,260483.2,52096.64,266602.03,269749.12,321422.2
"1453/1129.3165mz/9.79min",2302512.4,2149864,429972.8,2548459.5,2455160.8,429972.8,2647552
"1454/853.7243mz/9.81min",17236.006,17236.006,109892.04,17236.006,17236.006,86180.03,17236.006
"1455/90.9766mz/9.81min",136109.795,260318.27,50901.062,127011.62,168644.64,5721.693,145207.97
"1457/1073.3072mz/9.82min",224296.86,371646.44,463355.8,31447.975,6289.595,467233.94,76947.28
"1458/226.9515mz/9.81min",7957.16115,100326.1,1092.37666,5461.8833,38912.17,1092.37666,10452.439
"1460/1072.3058mz/9.82min",219210.403,366259.97,446182.44,26227.004,5245.4008,442041.34,72160.836
"1461/1074.3064mz/9.82min",213573.135,359893.6,462519.3,24603.07,4920.614,438460.9,67252.67
"1462/537.3945mz/9.82min",325702.23,730224.94,138125.28,328630.3,388604.78,123523.41,322774.16
"1467/758.2213mz/9.85min",14522629.2,29211468,27320620,4840876.4,4840876.4,24204382,4840876.4
"1471/763.2172mz/9.85min",675769.86,1369632.6,1282421.5,225256.62,225256.62,1126283.1,225256.62
"1472/787.2354mz/9.86min",318481.05,569641.56,650618.7,106160.35,106160.35,530801.75,106160.35
"1474/784.2365mz/9.85min",1179826.08,2754618,2272008.5,393275.36,393275.36,1966376.8,393275.36
"1475/785.2373mz/9.86min",864090.48,2053928.8,1679626.6,288030.16,288030.16,1440150.8,288030.16
"1477/540.5347mz/9.86min",295132.175,264144.47,164847.73,512928.56,541948.75,241037.78,326119.88
"1478/1146.3259mz/9.87min",694455.41,883414.1,990394.56,410422.06,166133.36,912912.9,505496.72
"1479/1147.3268mz/9.87min",750155.81,965886.06,1065324.1,443739.9,175316.84,989693.06,534425.56
"1480/1148.3256mz/9.87min",742975.85,950268.2,1079497.6,444117.1,135107.42,994466.7,535683.5
"1481/584.5397mz/9.9min",463831.8,471445.5,387734.25,677029.9,712002.8,398745.25,456218.1
"1482/618.545mz/9.91min",131399.185,142212.56,89924.766,163199.19,176757.02,67363.7,120585.81
"1483/602.5505mz/9.91min",3708892.65,3914325.5,2980807.2,4923077.5,5378431,3086991.2,3503459.8
"1484/664.6235mz/9.91min",467469.155,426235.34,275139.88,722198.9,568779.75,385998.38,508702.97
"1485/624.5323mz/9.91min",3472390.5,4905774,2614264,3896165,4843376.5,2509185.5,3048616
"1486/686.6052mz/9.92min",724369.67,735093.4,428249.62,968064.6,883689,577875.75,713645.94
"1487/832.2399mz/9.98min",463568.62,456386.3,303489.03,60697.806,512553.75,470750.94,757186.6
"1488/1128.3158mz/9.98min",918134.655,870125.56,174025.112,966143.75,1107768.9,174025.112,1146349.5
"1490/90.9766mz/9.98min",73376.3485,95174.78,48298.55,64951.867,85335.39,12823.342,81800.83
"1491/1129.3165mz/9.98min",1039863,1014142.2,202828.44,1065583.8,1210075.5,202828.44,1253734.5
"1492/1130.3151mz/9.98min",1023032.72,997876.44,199575.288,1048189,1223279.9,199575.288,1262470
"1493/820.7381mz/9.98min",134046.7,134046.7,830613.56,134046.7,134046.7,670233.5,134046.7
"1494/226.9515mz/9.98min",25765.794,66561.13,3660.266,18301.33,44975.63,3660.266,33230.258
"1495/659.5212mz/10.0min",28008.25,51402.457,3337.8164,39609.08,38993.594,17022.906,16689.082
"1496/813.6573mz/10.01min",806414.275,152934.05,945044.2,152934.05,764670.25,848158.3,1377575.2
"1497/839.6726mz/10.01min",152399.195,29733.838,156129.2,29733.838,148669.19,195718.5,222748.72
"1498/921.752mz/10.01min",64083.78,21361.26,162190.19,21361.26,21361.26,106806.3,552073.4
"1499/559.5169mz/10.02min",294153,426477.2,217530.86,307588.88,384561.5,207263.06,280717.12
"1500/825.6934mz/10.02min",106624.02,106624.02,779019.4,106624.02,106624.02,533120.1,106624.02
"1501/672.6263mz/10.03min",3842.3708,3842.3708,3842.3708,3842.3708,83773.01,3842.3708,19211.854
"1502/563.4643mz/10.03min",548121.5,1092496.8,355564.62,643627.5,733997.5,391040.6,452615.5
"1503/853.7243mz/10.02min",63648.306,63648.306,318241.53,63648.306,63648.306,318451.66,63648.306
"1504/1103.9399mz/10.03min",262332.31,482332.6,166125.77,306115.28,330993.1,174826.12,218549.34
"1505/982.2568mz/10.03min",352620.636,587701.06,1034944.8,117540.212,117540.212,630151,117540.212
"1507/680.4799mz/10.06min",5338349.5,5486043.5,4949577.5,5287059.5,5454290,4709637.5,5389639.5
"1508/706.4955mz/10.07min",1621731.8,1530457.8,1709505.1,1601829.1,1641634.5,1396636.2,1923252.2
"1509/663.4534mz/10.07min",3589770.6,3602283,3365283.5,3766521.8,3636571.8,3184053,3577258.2
"1510/708.5101mz/10.07min",989792.525,1063421.6,955277.3,1024307.75,1097513.5,885593.1,936897.9
"1511/736.5424mz/10.07min",1771512,1885486.6,1662552,1881925.2,1880472,1652781.2,1533410.9
"1512/685.4352mz/10.12min",6265724.25,7335137,5164026.5,6761024.5,6789171.5,5274273,5770424
"1513/1103.9399mz/10.13min",189354.315,256031.58,154485.89,193159.55,215941.88,145896.72,185549.08
"1514/563.4643mz/10.14min",1065062.9,1542179.8,874737.8,1149990.5,1320759.6,885163.5,980135.3
"1515/1129.9557mz/10.16min",502940.465,740728.9,390116.47,552676.4,588381,385324.7,453204.53
"1516/1130.9591mz/10.16min",364041.22,545508.1,275613.53,401968.97,429915.6,275307.84,326113.47
"1517/589.48mz/10.17min",2907056.25,4512387.5,2221420.5,3347336.5,3652363.5,2356947.2,2466776
"1518/813.6572mz/10.17min",819070.88,145670.44,1130198.1,145670.44,728352.2,909789.56,1033567.06
"1519/1128.3158mz/10.17min",420123.5,416915.94,83383.188,423331.06,484871.5,83383.188,470438.28
"1520/1054.2965mz/10.18min",21325.898,21325.898,21325.898,21325.898,106629.49,21325.898,21325.898
"1523/1129.3166mz/10.18min",458748.685,466107.03,90278.068,451390.34,529622.7,90278.068,500094.56
"1524/921.7514mz/10.18min",146198.46,48732.82,405084.16,48732.82,48732.82,243664.1,999618.7
"1525/1130.315mz/10.18min",462850.3,468303,91479.52,457397.6,522421.22,91479.52,522655.7
"1526/686.6053mz/10.18min",122085.715,147240.38,77843.08,143164.3,140266.8,103904.63,93935.83
"1527/820.7381mz/10.18min",101830.968,101830.968,799567.4,101830.968,101830.968,509154.84,101830.968
"1528/1155.9714mz/10.18min",524852.11,793386.25,379177.28,618971.6,621025.75,419616.72,430732.62
"1529/1131.3148mz/10.18min",304634.92,328364.94,56180.98,280904.9,363499.03,56180.98,330088.28
"1530/839.6727mz/10.18min",1119787.5,200122.9,1244302,200122.9,1000614.5,1238960.5,1243326.8
"1531/853.7245mz/10.18min",129220.212,129220.212,913233.4,129220.212,129220.212,646101.06,129220.212
"1532/605.4538mz/10.18min",413213.98,696171.9,272524.25,480261.9,517275.5,308855.5,346166.06
"1534/825.6934mz/10.19min",171908.64,171908.64,1226580,171908.64,171908.64,859543.2,171908.64
"1535/799.6779mz/10.19min",159717.84,53239.28,324957.56,266196.4,53239.28,454904.6,53239.28
"1536/624.5323mz/10.19min",72866.942,173316.73,56091.027,80418.72,160758.92,65315.164,41867.56
"1537/980.2776mz/10.19min",141637.288,141637.288,141637.288,708186.44,141637.288,141637.288,141637.288
"1539/650.6442mz/10.2min",89203.571,11144.2804,55721.402,11144.2804,125872.28,122685.74,135199.98
"1540/672.6265mz/10.23min",120321.475,15360.318,76801.59,15360.318,309159.75,163841.36,332141.7
"1541/714.5037mz/10.3min",997814.8,48339.82,241699.1,48339.82,2023352,3071732.2,1753930.5
"1542/782.5664mz/10.26min",59333.034,19777.678,215557.05,19777.678,19777.678,98888.39,255993.44
"1543/808.5821mz/10.26min",69361.533,23120.511,305950.5,23120.511,23120.511,115602.555,423031.22
"1544/90.9766mz/10.27min",916397.19,1035105.94,919034.94,919833.3,913759.44,682223.25,898752.8
"1545/498.9009mz/10.27min",88683.985,201929.64,92404.92,113056.4,80908.71,31704.154,84963.05
"1546/226.9514mz/10.27min",849296.48,1267549.8,861718.56,890742.1,836874.4,475472.66,806691.06
"1547/766.5332mz/10.27min",4336.727,4336.727,4336.727,787509.2,4336.727,21683.635,4336.727
"1549/158.9641mz/10.27min",279620.45,370391.97,292937.38,283479.06,275761.84,179467.2,272153.7
"1550/362.9262mz/10.27min",193221.29,348351.3,201214.08,211012.69,185228.5,79889.04,179923.94
"1551/430.9135mz/10.27min",171531.765,328403.9,180857.47,179747.08,163316.45,67174.3,158992.02
"1552/566.8885mz/10.27min",60691.2575,136079.62,67930.8,68120.95,53451.715,9853.7468,49268.734
"1553/686.4726mz/10.27min",318621.15,58027.1,290135.5,58027.1,648266.3,347106.8,511066.9
"1554/712.4884mz/10.27min",617128.85,121323.58,606617.9,121323.58,1285945.9,627639.8,929753.9
"1555/687.476mz/10.28min",96379.872,14634.016,73170.08,14634.016,220741.3,119589.664,162979.81
"1556/810.5976mz/10.28min",114357.485,15905.116,149189.39,173755.69,15905.116,79525.58,173237.92
"1557/630.4103mz/10.28min",2189607.7,2329880.2,1682826.8,2301156.5,2253683.2,2125532.2,1504873
"1558/652.3922mz/10.28min",474158.025,547936.44,413218.75,538353.94,535097.3,408686.84,374013.47
"1560/740.5195mz/10.31min",189364.415,1918.0632,9590.316,445138.8,190254.83,2048981.6,188474
"1561/726.504mz/10.28min",1768860.25,324816.4,1624082,324816.4,3287834.8,1913638.5,2419990.5
"1563/743.4816mz/10.29min",178845.19,707.0216,156263.4,3535.108,302571.97,201426.98,243819.16
"1564/728.517mz/10.31min",7263.9696,2421.3232,2421.3232,416574.3,2421.3232,2915265.8,12106.616
"1565/754.5351mz/10.3min",111816.46,111816.46,111816.46,559082.3,111816.46,111816.46,111816.46
"1566/690.5064mz/10.3min",1907489.4,17416.624,2009952.2,87083.12,4400070.5,1805026.6,3329536.2
"1567/742.4779mz/10.3min",418716.205,71560.732,357803.66,71560.732,791113.75,479628.75,591699.25
"1568/608.4284mz/10.3min",6160289.5,12684176,5289296,9088374,6406002,5914577,4364804.5
"1569/744.5529mz/10.29min",99873.525,15900.04,79500.2,2793748.5,15900.04,123644.09,120246.85
"1570/716.4622mz/10.3min",249270.085,34226.24,171131.2,34226.24,379377.4,327408.97,334589.28
"1571/644.4258mz/10.29min",35869.8352,271725.06,1620.48808,156065.55,63637.23,8102.4404,1620.48808
"1573/691.5098mz/10.3min",752597.82,142395.64,711978.2,142395.64,1862647.6,793217.44,1171580.1
"1574/716.521mz/10.32min",462621.775,50993.65,254968.25,50993.65,1318933.8,771099.7,670275.3
"1575/664.4909mz/10.32min",1036281.97,201482.688,1007413.44,201482.688,2112800.5,1065150.5,1933186.1
"1577/740.4827mz/10.32min",11390.406,57285.74,11390.406,56952.03,11390.406,11390.406,11390.406
"1578/622.4438mz/10.34min",161498.2,838889.75,108469.3,408644.5,214527.1,91642.055,62295.875
"1579/718.5021mz/10.34min",19778.2828,98891.414,19778.2828,110272.086,19778.2828,19778.2828,19778.2828
"1580/732.5532mz/10.39min",63472.512,63472.512,63472.512,1250798.5,63472.512,317362.56,63472.512
"1581/729.5228mz/10.32min",30877.178,30877.178,30877.178,154385.89,30877.178,1213143.6,30877.178
"1582/746.5672mz/10.31min",418298.4,73340.74,469893.1,366703.7,73340.74,2379874.5,515892.62
"1584/692.5215mz/10.35min",2036851.35,3014.6052,681323.2,15073.026,4432804.5,6976054.5,3392379.5
"1585/704.5222mz/10.35min",4709978.85,21487.36,3903766.2,107436.8,7984133,6080375.5,5516191.5
"1588/706.5329mz/10.36min",814500.345,80894.968,404474.84,883925.94,1036713.4,18909346,745074.75
"1589/706.535mz/10.39min",269516.305,20843.382,20843.382,883925.94,104216.91,22593402,434815.7
"1590/707.5392mz/10.39min",109305.815,6905.926,6905.926,485137.12,34529.63,9515138,184082
"1591/718.5374mz/10.34min",1030469.63,9528.104,47640.52,1496259.2,1605558.5,16613485,564680.06
"1592/707.5341mz/10.39min",3227.9016,1075.9672,5379.836,1075.9672,152966.89,1075.9672,148820.48
"1593/139.9879mz/10.44min",707596.52,685794,433654.34,716163.6,699029.44,817993.7,783796.6
"1594/184.9855mz/10.44min",1053329.4,1064980.9,1026331.56,993823.5,1090633.4,1080259.4,1041677.9
"1595/111.0202mz/10.44min",7869301.25,7819432,7586304,7762751,7919170.5,8343204,8065369.5
"1596/112.0179mz/10.44min",3014797.85,3002277.2,2913388,2995647.8,3027318.5,3236623.2,3101065
"1597/99.5122mz/10.44min",1478726.3,1407986.9,1397011,1608329.6,1453316.8,1504135.8,1506242
"1598/131.5335mz/10.45min",926360.33,295209.44,997642.3,978908.1,873812.56,1187093.2,873147.06
"1599/622.4438mz/10.4min",61079.426,133861.75,7836.3325,52309.938,69848.914,933364.25,13408.289
"1600/650.6443mz/10.42min",82021.138,7681.6312,38408.156,7681.6312,167872.42,244797.89,125634.12
"1601/110.02mz/10.45min",6299575.5,6141881.5,6457269.5,5659223.5,5040277,7021453,6712564.5
"1603/113.9636mz/10.45min",401735,623346.25,191511.19,634657.06,254019.12,521794.94,281675.06
"1604/182.9851mz/10.46min",1594401.4,1436539.8,1567338.6,1294357.5,1715957.1,1721913.6,1621464.2
"1605/89.5067mz/10.47min",2638256,2768322.5,2566711.5,1996289.6,2114418.5,2709800.5,3287315.5
"1606/636.4594mz/10.48min",58291.856,58291.856,58291.856,58291.856,58291.856,291459.28,58291.856
"1608/81.5205mz/10.61min",2207966.75,2534294,2028844.4,2224533,2409047.8,2030408.9,2191400.5
