"","FC","log2(FC)","raw.pval","-log10(p)"
"718/444.2109mz/4.82min",2.0722,1.0512,0.017794,1.7497
"2399/433.2357mz/7.69min",11.831,3.5645,0.017869,1.7479
"291/541.1679mz/4.13min",0.28594,-1.8062,0.017965,1.7456
"847/311.2227mz/5.0min",2.1446,1.1007,0.018536,1.732
"1726/686.4264mz/6.6min",3.7443,1.9047,0.01855,1.7317
"709/311.2225mz/4.81min",2.2211,1.1513,0.018713,1.7279
"1304/626.4133mz/5.6min",2.1902,1.131,0.019257,1.7154
"1215/311.2227mz/5.45min",2.4745,1.3071,0.019341,1.7135
"1500/658.3965mz/6.06min",4.3529,2.122,0.019834,1.7026
"398/263.0924mz/4.39min",6.2654,2.6474,0.020275,1.693
"1728/713.4455mz/6.6min",5.2127,2.382,0.020322,1.692
"1206/638.3769mz/5.44min",2.2623,1.1778,0.020434,1.6896
"1069/492.1509mz/5.25min",0.11979,-3.0615,0.020506,1.6881
"1582/1075.7022mz/6.2min",3.6926,1.8846,0.020683,1.6844
"463/263.0924mz/4.48min",6.5335,2.7079,0.02152,1.6672
"2552/435.252mz/7.82min",17.197,4.1041,0.021596,1.6656
"2325/427.2849mz/7.67min",2.4865,1.3141,0.021633,1.6649
"821/357.2394mz/4.95min",2.043,1.0307,0.021635,1.6649
"2565/433.2357mz/7.85min",21.063,4.3967,0.021856,1.6604
"584/442.256mz/4.67min",6.2016,2.6327,0.022014,1.6573
"1552/700.4501mz/6.15min",3.3354,1.7379,0.022042,1.6568
"1554/654.4447mz/6.15min",3.2482,1.6997,0.022062,1.6564
"1653/699.4296mz/6.42min",2.4931,1.318,0.02293,1.6396
"206/471.1658mz/3.79min",0.38398,-1.3809,0.022959,1.639
"1555/655.4479mz/6.15min",3.3588,1.748,0.023212,1.6343
"89/139.0401mz/2.45min",0.2728,-1.8741,0.023435,1.6301
"1072/293.1758mz/5.27min",2.1782,1.1231,0.023574,1.6276
"868/497.2755mz/5.03min",3.0151,1.5922,0.024042,1.619
"1422/429.2645mz/5.92min",0.35742,-1.4843,0.024287,1.6146
"356/263.0924mz/4.26min",5.1216,2.3566,0.0248,1.6055
"492/517.3491mz/4.55min",3.1187,1.6409,0.024843,1.6048
"163/244.0979mz/3.51min",3.4947,1.8052,0.025491,1.5936
"160/237.0769mz/3.45min",7.0364,2.8148,0.025793,1.5885
"1058/491.1477mz/5.26min",0.26814,-1.899,0.026451,1.5776
"1062/493.144mz/5.26min",0.20685,-2.2734,0.026478,1.5771
"475/480.2022mz/4.5min",31.401,4.9727,0.026698,1.5735
"828/897.3702mz/4.95min",0.29487,-1.7618,0.027712,1.5573
"1456/683.3987mz/5.97min",2.5769,1.3656,0.028784,1.5408
"2166/409.236mz/7.42min",3.627,1.8588,0.028856,1.5398
"1918/433.2359mz/6.97min",10.783,3.4306,0.028897,1.5391
"1576/680.4236mz/6.18min",2.4488,1.2921,0.029292,1.5332
"1247/643.3671mz/5.51min",2.1729,1.1196,0.029709,1.5271
"1520/452.2782mz/6.08min",2.2428,1.1653,0.029794,1.5259
"1386/562.3149mz/5.83min",3.9569,1.9844,0.031339,1.5039
"1971/453.1949mz/7.15min",2.7805,1.4753,0.031483,1.5019
"1074/518.1661mz/5.27min",0.21806,-2.1972,0.033339,1.477
"271/225.1133mz/4.05min",2.2717,1.1838,0.033427,1.4759
"538/482.2181mz/4.61min",26.446,4.725,0.033526,1.4746
"1305/672.419mz/5.6min",2.0838,1.0592,0.035023,1.4557
"1656/672.4113mz/6.42min",2.1329,1.0928,0.035962,1.4442
"207/507.1426mz/3.79min",0.27666,-1.8538,0.036381,1.4391
"615/482.2179mz/4.68min",27.591,4.7861,0.037269,1.4286
"2939/472.3639mz/8.44min",2.177,1.1224,0.038321,1.4166
"2016/433.236mz/7.15min",85.016,6.4097,0.03891,1.4099
"1574/365.1028mz/6.18min",10.811,3.4344,0.039095,1.4079
"1764/399.254mz/6.69min",2.5724,1.3631,0.040017,1.3978
"1229/610.382mz/5.48min",2.0156,1.0112,0.040645,1.391
"2263/523.3636mz/7.61min",2.0008,1.0006,0.040728,1.3901
"2632/563.3951mz/7.9min",2.7768,1.4734,0.040777,1.3896
"1937/718.4302mz/7.11min",0.43774,-1.1918,0.042984,1.3667
"2551/409.236mz/7.82min",41.187,5.3641,0.043816,1.3584
"1525/683.3986mz/6.09min",2.0848,1.0599,0.043965,1.3569
"101/315.1562mz/2.85min",3.1237,1.6433,0.045489,1.3421
"1149/513.2257mz/5.36min",0.28034,-1.8347,0.045629,1.3408
"1077/471.202mz/5.3min",0.10003,-3.3215,0.046362,1.3338
"3083/744.6364mz/9.29min",3.7898,1.9221,0.047112,1.3269
"565/688.1584mz/4.65min",0.37548,-1.4132,0.047594,1.3224
"1760/400.2573mz/6.69min",2.6193,1.3892,0.048456,1.3147
"2496/397.3321mz/7.81min",3.247,1.6991,0.049255,1.3076
"2494/398.3355mz/7.81min",3.4237,1.7756,0.049669,1.3039
