"","filter","2024_NEG_Anid-EV-gpdA_CTRL_1_Run189.mzML","2024_NEG_Anid-EV-gpdA_CTRL_2_Run209.mzML","2024_NEG_Anid-EV-gpdA_CTRL_3_Run239.mzML","2024_NEG_Anid-TJGIp11_1_Run168.mzML","2024_NEG_Anid-TJGIp11_2_Run206.mzML","2024_NEG_Anid-TJGIp11_3_Run253.mzML"
"1995/530.3019mz/6.3min",227594.935,140686.25,133669.64,380695.28,217473.27,249417.39,237716.6
"1996/973.6267mz/6.31min",174075.77,258252.97,91427.84,222662.66,230219.22,125488.88,80944.14
"1997/1035.6634mz/6.3min",399743.19,465140.72,134518.44,522774.1,820218.75,334345.66,163907.84
"1998/542.3368mz/6.3min",577055.23,610940.9,310175.03,629103,820061.1,543169.56,324725.25
"1999/540.3309mz/6.3min",10521825,11202799,5910847.5,11804905,15654953,9840851,6442722
"2000/478.2939mz/6.3min",1758390.35,2766428.8,1637204.8,2086068.1,1879575.9,1326186.9,1275342.9
"2002/557.321mz/6.31min",1048985.85,1035747.2,647700.1,1120473.5,1331626.9,1062224.5,776044.1
"2003/479.2973mz/6.3min",456561.35,738104.75,420156.2,542595,492966.5,344122.88,322961.06
"2004/597.3047mz/6.29min",342373.68,569445.25,33416.305,380957.2,474807.56,303790.16,27252.664
"2006/522.284mz/6.31min",384347.55,474067.7,737439.3,294627.4,209460.28,219920.8,543758.9
"2008/790.5607mz/6.31min",281379.805,203688.17,116842.8,359071.44,468357.03,617166.1,158276.03
"2009/295.2279mz/6.32min",1891372.8,1562007.8,1230789.2,2220737.8,2658273.2,4925245,1442905.1
"2010/697.4146mz/6.32min",442965.49,416983.38,365401.5,539399,536739.1,424494.2,461436.78
"2011/553.0779mz/6.33min",89308.4585,398672.97,6308.8734,308127.72,31544.367,147072.55,6308.8734
"2013/571.2891mz/6.32min",3784071.4,70163.766,2648819.5,2972084.8,6151971,6790717.5,4596058
"2014/311.1687mz/6.32min",832458.5,574033.8,514643.28,999444.25,929117.75,735799.25,936289.1
"2015/1070.6649mz/6.34min",25041.112,307108,25041.112,125205.56,25041.112,25041.112,25041.112
"2018/453.1916mz/6.35min",18966.3535,18570.6,3579.4864,19362.107,56339.656,75222.69,17897.432
"2019/429.2645mz/6.32min",147939.605,453901.22,227621.31,234292.8,53663.45,25202.816,68257.9
"2020/556.3175mz/6.38min",59543.291,75105,43981.582,107279.61,34169.812,75367.29,42171.95
"2021/1087.6933mz/6.37min",59129.8575,94650.01,40737.066,71310.61,101056.88,46949.105,10528.864
"2022/583.3366mz/6.37min",319103.61,422238.16,230998.1,340503.5,364770.16,297703.72,150340.39
"2023/566.3465mz/6.37min",4055351.75,4855097.5,3064768,4724246,4979434.5,3386457.5,2129578.5
"2025/537.083mz/6.37min",47790.694,667217.06,867.99034,693970.94,13269.263,82312.125,4339.9517
"2028/726.43mz/6.39min",184636.9,170413.12,282683.53,173466.5,195807.3,103001.73,271381.34
"2029/661.3962mz/6.4min",825516.5,702880,948153,1061482.5,477937.4,601515.94,1462677.1
"2030/668.4246mz/6.39min",50296046,34500880,85785170,51567652,49024440,42249056,85175910
"2031/658.3956mz/6.39min",7267392,6066775,7922175,10167156,5197262,6612609,12187329
"2032/685.4145mz/6.39min",54744464,45487980,60133004,52772692,56716236,47293010,61636532
"2035/622.4175mz/6.4min",6768948.25,4404620.5,11140364,6679565,6858331.5,5227359.5,11198819
"2036/736.4116mz/6.39min",270579.3,211881.6,871248.2,247941.9,293216.7,174739.77,781131.94
"2037/671.433mz/6.39min",729448.8,497241.6,1236019.1,743993.6,714904,608603.75,1222950.4
"2038/688.4227mz/6.4min",758855.31,673387.56,899547.1,490860,844323.06,282845.94,922802.1
"2039/738.4296mz/6.38min",540652.72,649506.94,431798.5,779862.25,686817.5,426398.47,409842.25
"2040/740.4451mz/6.4min",702043.425,383782.88,1098550.5,681888.75,722198.1,648993.5,1160087.5
"2042/669.4276mz/6.39min",14386003.5,9969889,33483014,15034585,13737422,12196957,33016354
"2043/698.4353mz/6.4min",143139.24,63768.53,263619.4,165100.88,121177.6,49395.86,435103.44
"2044/712.4141mz/6.4min",1476707.15,1399181.8,1437035.1,1516379.2,1763516.6,1236410.9,1600944.6
"2046/1101.7196mz/6.4min",1703156.2,1330726.6,2089428.8,1773688.6,1812991.2,1137097.2,1632623.8
"2047/957.5951mz/6.42min",219590.14,461297.78,96239.23,280218.6,272439.5,166740.78,53021.48
"2048/507.2731mz/6.4min",147275.64,802037.44,13435.068,1022914.44,183052.62,111498.66,14094.584
"2049/478.2939mz/6.42min",7320138.75,10545170,5105436.5,8486851,8278807.5,6361470,4062886
"2050/480.2994mz/6.42min",270119.5,419921.12,200192.56,328797.62,290909.28,249329.72,147030.89
"2053/564.3307mz/6.41min",247215.59,262778.28,43817.43,187203.75,300164.53,231652.9,269219.9
"2057/467.2074mz/6.45min",274927.42,206166.12,37481.262,343688.72,1440388.8,1322481.9,187406.31
"2058/597.3048mz/6.45min",377966.865,3322672.5,277881.88,2411058,335408.1,366811.03,389122.7
"2059/491.2338mz/6.45min",105245.28,21301.584,188841.7,66919.02,71786.9,138703.66,605692.7
"2060/522.2838mz/6.45min",1706362.2,2012449.5,4408945,1235797,1152453.1,1400274.9,3655077.8
"2061/697.4144mz/6.46min",155071.23,109046.47,165406.95,162427.73,147714.73,126063.36,194518.06
"2062/1043.632mz/6.47min",103480.845,9331.072,320924.22,1866.2144,98913.8,108047.89,269181.22
"2063/583.3367mz/6.47min",1769252.85,1547829.1,1796328.1,1679725.2,2001091.6,1750401.1,1788104.6
"2064/954.5844mz/6.51min",77195.875,501787.5,12316.677,594875.5,67210.67,87181.08,3418.4639
"2065/556.3178mz/6.47min",416959.4,376745.7,388301.5,583162.7,286423.03,445617.3,590194.8
"2066/566.3466mz/6.47min",21663473,21751694,21575252,23767670,26396892,19976370,17573822
"2067/1087.6946mz/6.47min",1390939.75,1475536.6,1306342.9,1584784.6,1926576,1170432.4,944636.3
"2068/311.1687mz/6.45min",419597.42,31987.709,284919.84,28094.863,662856.9,591394.75,554275
"2069/568.3525mz/6.47min",1305076,1296817.2,1313334.8,1377257.8,1600008.4,1193750,1035169.8
"2072/731.4563mz/6.48min",301868.3,202897.81,638929.4,282792.9,320943.7,221943.25,508067.84
"2074/489.306mz/6.49min",157757.595,215487.17,32180.365,174290.66,306801.75,141224.53,16116.021
"2076/506.2973mz/6.49min",172155.53,278781.8,20007.29,175612.06,372538.72,168699,28643.37
"2077/554.3463mz/6.49min",78236.805,50786.844,49748.266,83878.27,130431.195,88227.625,72595.34
"2078/415.2491mz/6.5min",11913.4443,131745.7,5600.8066,167419.58,4888.5938,3585.0242,18226.082
"2079/573.1293mz/6.5min",615801.8,692230.44,640598.6,656174.3,591005,578396.25,499177.4
"2080/590.1197mz/6.5min",268514.23,221761.45,329882.4,213389.52,251097.34,285931.12,308753.84
"2083/441.1918mz/6.52min",236939.455,169466.38,29882.104,304412.53,801796.7,507040.66,149410.52
"2084/564.3308mz/6.49min",451841.36,527250.75,376431.97,856484.5,702076.94,146937.62,36914.453
"2087/504.2733mz/6.53min",143410.5125,934031.1,18589.111,904229.44,193875.47,92945.555,18589.111
"2088/466.2938mz/6.53min",527808.365,518055.03,483563.38,547602.5,726410.7,515757.25,537561.7
"2090/297.2436mz/6.55min",1409964.05,1245432.5,414535.28,1912306.1,1574495.6,2508953,463104.28
"2091/439.1759mz/6.56min",98000.125,77965.484,15593.0968,118034.766,138745.5,121001.86,15593.0968
"2092/419.0505mz/6.56min",364148.42,430192.7,371577.22,522081.5,356719.62,228444.05,173698.66
"2093/507.273mz/6.54min",551914.18,3185.7878,213862.86,15928.939,1744775,1102326.9,889965.5
"2095/672.4113mz/6.56min",2117433.7,1377632.2,2394567.2,2547614.5,1465294.6,1840300.2,3777642.5
"2096/699.4303mz/6.56min",18757806,14034358,24439010,17364006,20151606,16538007,23303716
"2098/726.4298mz/6.56min",440488.42,480704.28,394863.44,589471.06,498421.5,359523.12,400272.56
"2099/700.4333mz/6.56min",7211021.5,5372436.5,9223521,6764890.5,7657152.5,6275405,8820311
"2100/1070.6775mz/6.56min",244332.83,379486.78,73415.875,605546.6,291396.5,197269.16,103127.97
"2101/489.2184mz/6.56min",1202562.2,335670.1,3471561.8,492285.28,1297683.8,1107440.6,5717448.5
"2102/636.4332mz/6.56min",1075628.4,778082.44,1422259.2,1056007.6,1095249.2,830127,1247262.8
"2103/682.4401mz/6.56min",9605922,7245062,13498607,9818584,9393260,7880179,11583616
"2104/1126.6601mz/6.56min",45095.658,2182.2424,267379.94,10911.212,55145.746,35045.57,437040.9
"2106/760.4174mz/6.57min",363351.545,393937.84,227174.7,480213.12,416983.75,332765.25,127712.664
"2107/663.292mz/6.58min",133573.92,13768.912,1491723.4,13715.657,45465.42,234727.03,221682.42
"2108/447.2386mz/6.58min",20211.192,267782.53,20211.192,101055.96,20211.192,20211.192,20211.192
"2109/504.3094mz/6.58min",60701.253,58365.266,42384.45,63037.24,98244.44,49419.062,69318.625
"2111/433.2359mz/6.59min",36572332,36635644,1732324.5,36509020,55590956,44631004,2069172.9
"2112/867.4797mz/6.63min",941351.45,977399.7,161796.08,905303.2,2301927.2,1487849.5,235066.69
"2113/597.3048mz/6.59min",2995725,37580.516,2972939.5,7516.1032,3018510.5,3039193.2,3532998.2
"2114/325.1844mz/6.64min",59065.126,878546.94,26145.316,2037207.2,60188.85,35993.547,57941.402
"2115/554.3465mz/6.61min",675348.825,551445.7,587129.9,820189.94,1145811.6,699358.4,651339.25
"2116/602.335mz/6.61min",215657.165,203288.95,140694.11,206164.67,248930.38,225149.66,243116.25
"2118/665.3309mz/6.61min",83401.86,31722.22,51980.176,79651.68,87152.04,100770.92,152947.73
"2119/648.3408mz/6.61min",217444.025,223995,150673.1,207039.38,210893.05,254960.19,259463.77
"2120/489.3068mz/6.62min",1239252.9,1758187,432462.38,1545777.2,2192762.2,932728.6,386328.34
"2121/506.2972mz/6.62min",1043406,1525193.2,274532.66,1228001.2,1882244.1,858810.8,360863
"2122/490.3103mz/6.61min",335963.21,480763.12,117399.04,423382.9,590724.7,248543.52,98233.72
"2123/654.1322mz/6.62min",293507.11,230583.33,361558.62,227051.22,295887.94,291126.28,310821.88
"2124/637.1419mz/6.62min",651492.095,819631.7,648591.94,699518.7,631496.2,654392.25,588240.56
"2125/877.545mz/6.61min",145749.895,163584.06,25583.146,127915.73,369801.4,176729.3,25583.146
"2127/415.2489mz/6.63min",70989.017,664365.9,35839.707,703805.25,65612.234,55113.72,76365.8
"2128/555.2844mz/6.65min",157774.38,26733.206,133666.03,26733.206,447133.25,289856.88,181882.73
"2129/196.9761mz/6.63min",726027.95,718155,439662.97,453128.97,1573991.2,1136149.8,733900.9
"2131/435.2417mz/6.62min",784193.05,994823.6,411057.38,573562.5,1269346.8,1625189.4,521041.44
"2132/501.2235mz/6.64min",460764.55,482538.94,343517.38,438990.16,1015995.94,829946.6,408228.97
"2133/496.2318mz/6.64min",1651524.35,1712445.2,825418.44,1590603.5,2830596.2,2584311.5,1329054.4
"2134/537.0829mz/6.64min",43260.35,295654.1,43260.35,216301.75,43260.35,43260.35,43260.35
"2135/483.273mz/6.65min",88845.337,659258.44,11288.372,146980.58,144672.33,33018.344,20218.656
"2136/504.2736mz/6.65min",82750.088,13260.163,56305.566,2652.0326,1103168.6,542670.5,109194.61
"2137/592.3623mz/6.65min",382304.74,393543.6,326622.56,539869.4,573737,371065.88,356217.72
"2138/685.4145mz/6.65min",1303077.75,867896.75,2895643,1403909,1202246.5,874271.9,2144561
"2139/658.3935mz/6.68min",79040.103,71503.914,83553.37,171441.4,73345.53,74526.836,575883.44
"2140/493.2573mz/6.65min",43063.4695,2996.0878,14980.439,2996.0878,672513.06,359828.7,71146.5
"2143/663.2919mz/6.62min",135724.5225,13820.957,182066.17,9871.704,322460.34,89382.875,667566.1
"2145/433.236mz/6.63min",17794333,17766272,13998512,15214484,45969580,35757210,17822394
"2146/285.0399mz/6.67min",80455.759,56116.918,11223.3836,132580.5,104794.6,135161.55,11223.3836
"2147/423.1813mz/6.67min",2373855.05,1613140.6,52500.468,3607883.5,3134569.5,3777728.5,262502.34
"2150/366.2647mz/6.68min",207104.095,590412.25,35315.572,237630.33,256123.92,176577.86,35315.572
"2151/429.2605mz/6.68min",133848.09,427309.97,22674.604,154323.16,167523.52,113373.02,22674.604
"2152/573.1294mz/6.68min",447657.79,451606.8,362080.97,443708.78,355834.97,592564.56,577843.1
"2153/590.1197mz/6.68min",156838.155,118918.74,192866.67,125956.24,163143.62,150532.69,206906.61
"2154/465.3067mz/6.68min",55727.025,99441.35,7597.4632,73466.734,102935.82,37987.316,7597.4632
"2156/482.2969mz/6.69min",75867.82,143957.39,10746.252,98004.38,123917.305,53731.26,10746.252
"2157/353.1028mz/6.7min",319008.79,670352.6,63588.86,475430.25,317944.3,320073.28,63588.86
"2160/648.3407mz/6.7min",175774.38,182090.72,171317.05,154518.58,172347.06,179201.7,214797.31
"2162/602.335mz/6.71min",337011.58,301411.4,332805.28,307872.12,341217.88,359176.28,463744.47
"2163/657.3834mz/6.71min",349992.34,225131.53,644675.7,373662.62,326322.06,227419.69,528897.6
"2164/549.0782mz/6.71min",129648.215,110313.57,22062.714,148982.86,319792.8,249428.12,22062.714
"2165/586.3751mz/6.71min",115232.79,291108.75,17743.384,88716.92,141748.66,206097.23,17743.384
"2166/480.3095mz/6.71min",146435.08,216429.48,98366.08,216067.44,168661.86,124208.3,105639.9
"2167/701.1545mz/6.71min",517146.03,688273.3,631170.9,591963.9,442328.16,426729.06,396646.4
"2168/686.4191mz/6.72min",483579.41,285977.56,477433.7,622828.75,489725.12,224909.5,868603.44
"2169/493.1294mz/6.72min",79938.5705,1951534.5,6143.3562,1677693.8,30716.781,129160.36,6143.3562
"2170/718.1446mz/6.72min",264514.08,161272.98,269099.56,140022.44,264700.38,264327.78,312955.44
"2172/409.2358mz/6.78min",284197.965,856105,230502.31,925502.94,25712.675,337893.62,128563.375
"2173/714.5083mz/6.71min",122370.834,1496151.6,3082030,203951.39,40790.278,40790.278,40790.278
"2175/556.1252mz/6.75min",42857.412,840130.25,830.6128,698887.8,4153.064,81561.76,830.6128
"2177/713.4459mz/6.74min",740220.1,744350.9,736089.3,1043445.44,1035133.75,699828.7,721206.4
"2178/319.1916mz/6.75min",608716.235,2230521.5,52002.454,260012.27,957420.2,992887.5,52002.454
"2179/382.1869mz/6.75min",230571.0875,711310.3,15924.911,79624.555,381517.62,421618.72,15924.911
"2180/295.2279mz/6.75min",211864.285,183193.34,153782.02,364700.84,240535.23,379292.5,99244.97
"2181/431.2438mz/6.75min",15235.922,146244.75,15235.922,76179.61,15235.922,15235.922,15235.922
"2183/409.2019mz/6.76min",816585.1,705640.3,24079.218,927529.9,1140757.8,1291944.8,120396.09
"2184/340.1313mz/6.76min",300591.61,250743.42,7077.1766,350439.8,417945.8,414634.28,35385.883
"2185/826.5608mz/6.78min",1226996.46,2044994.1,3518896.5,16730516,408998.82,408998.82,408998.82
"2187/325.1844mz/6.77min",844350.5,608803.9,641995.5,795591,2007150,893110,1003455.8
"2189/899.4492mz/6.81min",2427.5379,4045.8965,809.1793,809.1793,1313474,105422.01,809.1793
"2190/250.1449mz/6.79min",325419.59,327709.34,508840.53,640169.1,323129.84,204972,179981.77
"2191/637.1419mz/6.79min",1569378,2049570,2115064.2,980997.3,1514461.1,1624294.9,1434277.4
"2192/568.3623mz/6.8min",361310.14,377785.9,260552.67,519514.4,567101.4,344834.38,260162.75
"2194/765.1669mz/6.8min",339346.79,392712.47,414001.34,340132.3,295246.62,338561.28,295118.47
"2195/602.335mz/6.81min",1071763.9,1072714,571593.06,1024453.6,1329988.4,1173685.8,1070813.8
"2196/648.3406mz/6.81min",1037590.45,1065077,572927.3,934654,1104947.4,1182863.1,1010103.9
"2197/665.3308mz/6.81min",456867.565,451917.88,202275.28,317069.94,543195,540930.6,461817.25
"2198/483.2729mz/6.8min",213422.28,66735.74,132211.31,26052.395,994685.7,385078.03,294633.25
"2200/799.516mz/6.83min",114779.05,434212.12,122545.37,857599.6,107012.73,32834.24,41828.395
"2201/480.3095mz/6.83min",843967.08,1002749.8,580757.06,978966.6,1097000.9,708967.56,599343
"2202/465.3068mz/6.83min",439568.75,599082.6,109067.73,505400.12,851401.8,373737.38,126273.85
"2203/399.2539mz/6.83min",9880057.5,18310034,11122349,25634674,8637766,5528384,5563753.5
"2205/400.2572mz/6.83min",2726508.25,5085091.5,3097279,7085398,2355737.5,1534487.9,1541829.5
"2206/339.1234mz/6.83min",110815.9,46187.668,9237.5336,141140.44,366589.1,293148.16,80491.36
"2207/295.2279mz/6.84min",178254.88,165045.23,134406.11,281082.3,191464.53,295461.94,110034.84
"2208/654.1321mz/6.78min",449957.985,242739.97,895251.9,250997.4,446620.03,453295.94,528947.06
"2209/410.2392mz/6.86min",224508.04,1065726.1,34150.688,1246918.2,275847.56,173168.52,73942.95
"2210/409.2359mz/6.85min",1111054.45,5082695,435968.3,5945442.5,1330277.6,891831.3,500902.75
"2211/347.2226mz/6.85min",66700.758,53373.125,76662.86,80369.61,90399.59,56738.656,45099.965
"2213/293.1793mz/6.86min",115502.8975,16881.875,165667.73,16881.875,569532.7,84409.375,146596.42
"2214/413.2695mz/6.87min",37020.772,316664.06,37020.772,185103.86,37020.772,37020.772,37020.772
"2215/658.3928mz/6.85min",59277.635,5793.0283,134006.95,53327.836,24197.13,65227.434,274278.94
"2219/508.3125mz/6.87min",115539.85,147740.3,17658.27,120664.61,266928.6,110415.09,3655.162
"2221/685.4145mz/6.89min",736242.72,420504.62,946979.1,806772.94,665712.5,495982.53,1049916.4
"2224/423.1813mz/6.89min",51985.5475,8719.723,1743.9446,85269.2,210151.02,188589.81,18701.895
"2226/829.1796mz/6.9min",235822.005,272407.38,283559.25,257586.98,183708.05,214057.03,135697.72
"2227/325.1844mz/6.83min",386002.53,53807.113,586332.06,87986.41,1055957,185673,1571907
"2229/718.1446mz/6.9min",987144.425,628385.75,890663.75,284726,1101353.2,1083625.1,1372586.5
"2230/701.1545mz/6.92min",1882724.7,2291610.2,2186317.2,2095917.8,1537531.5,1669531.6,1350490.4
"2231/568.3622mz/6.92min",2120441.2,2093416.6,1420951.8,2821320,3300784,2147465.8,1708266.5
"2233/553.0779mz/6.92min",12339.6546,74539.63,12339.6546,61698.273,12339.6546,12339.6546,12339.6546
"2235/585.3524mz/6.92min",309886.985,233121.2,193320.05,334097.2,469939,314509.25,305264.72
"2236/491.338mz/6.93min",330293.36,223236.89,209261.02,421752.28,393523.72,363730.94,296855.78
"2238/445.2595mz/6.96min",2418.39168,367658.4,4030.6528,168369.06,806.13056,806.13056,806.13056
"2240/436.255mz/6.98min",29528.3628,164786.64,9842.7876,188424.48,9842.7876,49213.938,9842.7876
"2241/435.2518mz/6.98min",62005.848,739428.8,103343.08,824075.25,20668.616,20668.616,20668.616
"2242/893.1921mz/6.97min",121449.785,186682.47,155015.08,140131.62,89794.63,102767.95,63716.105
"2243/910.182mz/6.98min",63681.3665,15685.795,67176.6,26051.98,115233.65,60186.133,98179.19
"2245/782.1571mz/6.99min",855499.65,529410.56,727152.6,536790.56,1034613.3,983846.7,1164305.5
"2246/765.1669mz/6.99min",1437046.8,1987653.9,1825027.8,1684084.2,1059117,1190009.4,996281.7
"2247/616.3506mz/6.99min",148495.055,130209.56,8480.01,177988.5,214439.4,166780.55,122041.8
"2248/508.3128mz/7.0min",422474.18,559593.44,115091.164,543735.2,735457.5,301213.16,113189.695
"2249/409.2359mz/7.0min",2845113.15,115032.13,2214049.5,744419.25,6994649.5,5058982.5,3476176.8
"2250/491.3222mz/7.0min",327542.82,508066.16,120661.234,420158.97,522210.88,234926.67,91501.11
"2253/637.1419mz/7.02min",477565.69,590724.9,624925.94,576455.1,362758.56,378676.28,331762.94
"2257/846.1694mz/7.05min",626256.3,386099.5,532547.8,418704.12,823075.8,719964.8,940676.44
"2258/829.1793mz/7.05min",1046630.58,1528628.1,1263346.1,1354011.4,829915.06,793777.75,602511
"2259/594.3779mz/7.05min",206050.14,198087.11,113659.73,252040.58,404685.94,214013.17,129223.42
"2261/627.4017mz/7.08min",109956.58,368382.9,17233.67,86168.35,133744.81,169755.88,17233.67
"2262/718.1446mz/7.08min",591725.11,375362.16,498107.62,345105.84,729120.06,685342.6,869492.1
"2263/701.1545mz/7.08min",1120374.73,1293497.1,1485758.6,1212353.4,979141.56,1028396.06,796831.75
"2264/435.2517mz/7.1min",1462831.7,5973956,406557.44,5962411.5,1309181,1616482.4,475575.66
"2265/436.255mz/7.12min",440781.65,1312769,184370.52,1212776.6,302905.6,578657.7,104439.086
"2266/423.1812mz/7.11min",105239.7275,27452.756,5490.5512,80665.445,161472.55,130328.266,129814.01
"2267/826.5608mz/7.11min",2768326.8,9053161,8819412,4613878,922775.6,922775.6,922775.6
"2268/893.1919mz/7.1min",748904.345,928183,960367.06,854401.44,643407.25,584006.2,470089.97
"2269/351.2538mz/7.11min",150040.34,83586.71,825630.3,158224.48,141856.2,108705.06,631422.4
"2270/414.2496mz/7.11min",116187.91,58088.848,386778.2,106545.086,125830.734,91223.95,441186.78
"2271/910.182mz/7.11min",370499,252454.5,311450.72,263248.28,429547.28,460199.22,559109
"2273/765.1669mz/7.15min",1151691.75,840601.06,1731697.4,853911.5,1266362.8,1231931.4,1071452.1
"2274/782.157mz/7.15min",730784.575,773451.25,483050.4,733247.9,728321.25,692951,859059.25
"2275/957.2042mz/7.15min",408194.04,361826.2,736420.94,343138.4,454561.88,516117.16,329513.84
"2276/423.1812mz/7.16min",95975.657,27452.756,5490.5512,49833.254,222594.78,145664.94,142118.06
"2277/476.2644mz/7.18min",67280.925,2859373,13439.444,2295718.5,67364.63,67197.22,13439.444
"2278/481.2573mz/7.18min",11995.9722,579139.06,3998.6574,489976.22,19993.287,3998.6574,3998.6574
"2279/180.9812mz/7.21min",373542.89,400861.94,346223.84,544759.2,428547.25,191350.61,230290.7
"2280/827.548mz/7.18min",136133.15,1246229.2,136133.15,680665.75,136133.15,136133.15,136133.15
"2282/414.2729mz/7.18min",880336.47,25083998,225194.81,18963060,964430.94,796242,52521.7
"2284/413.2696mz/7.18min",3106992.15,87465660,828658.56,65573944,3448242.5,2765741.8,225117.95
"2285/416.2788mz/7.18min",67989.78,428230.44,67989.78,339948.9,67989.78,67989.78,67989.78
"2287/421.1658mz/7.18min",14256.31885,3740.9517,748.19034,24771.686,74125.07,68490.98,748.19034
"2289/122.9758mz/7.22min",117442.72,298316.6,12307.866,239851.56,151497.06,83388.38,30016
"2291/846.1694mz/7.19min",684372.125,861224.9,444084.84,740085.75,674794.5,616181.56,693949.75
"2292/835.5328mz/7.19min",184251.725,49484.82,210288.95,158214.5,678565.3,960894.25,139678.2
"2293/1021.2166mz/7.22min",253823.49,63769.363,509856.75,117944.445,278826.62,319821.72,228820.36
"2296/493.0695mz/7.21min",136578.505,111279.17,106215.2,161877.84,279864.38,173339.9,45952.24
"2298/509.2885mz/7.2min",200312.915,27862.494,139312.47,27862.494,672460.75,281385.34,261313.36
"2299/435.2517mz/7.2min",3333094.65,262747.4,2886577.5,1521373.5,9394650,7916771.5,3779611.8
"2300/829.1793mz/7.22min",1076233.75,653644.06,1665580,713959.25,1134117,1179063.8,1018350.5
"2302/436.2549mz/7.21min",389638.625,163837.31,359398.53,56741.543,2121697.8,1783908.8,419878.72
"2304/271.2279mz/7.22min",77905.855,51262.727,70598.26,24598.527,325819.9,85213.45,102149.734
"2308/910.182mz/7.25min",463680.205,443137.16,200381.25,484223.25,612375.9,325922.12,528975.8
"2310/893.1918mz/7.25min",953888.25,936163.7,1370499.1,917639.9,971612.8,997871.8,831522.25
"2312/333.2436mz/7.27min",112753.165,57958.242,943039.5,102549.84,110831.53,114674.8,695101.9
"2313/445.2595mz/7.28min",54620.256,610235.44,54620.256,273101.28,54620.256,54620.256,54620.256
"2315/347.2225mz/7.29min",461205.01,901878.25,50232.084,251160.42,681507.9,671249.6,50232.084
"2316/957.2041mz/7.29min",755112.845,897169.94,1131373.1,776208.44,432615.16,734017.25,716440.8
"2317/410.2183mz/7.29min",385993.53,1001442.9,48648.362,243241.81,718189,528745.25,48648.362
"2320/385.2382mz/7.3min",8640.4098,65739.22,2880.1366,81273.695,14400.683,2880.1366,2880.1366
"2322/180.9812mz/7.3min",306218.985,281728.03,161289.5,304045.44,332264.34,489548.12,308392.53
"2323/489.3223mz/7.31min",66859.05,27640.479,50528.492,68550.9,105900.46,88276.48,65167.2
"2324/122.9758mz/7.3min",256191.86,240788.42,12307.866,271595.3,300897.56,291449.66,113105.08
"2325/716.5235mz/7.31min",132336.86,661684.3,132336.86,2937929,132336.86,132336.86,132336.86
"2327/210.9918mz/7.3min",226177.52,184556.92,109976.79,204391.56,308849.06,252141.62,247963.48
"2328/537.0827mz/7.31min",51295.5355,375694.22,4583.1062,392660.1,22915.531,79675.54,4583.1062
"2330/389.2462mz/7.31min",255160.83,231976.06,18728.054,329077.3,278345.6,373834,93640.27
"2332/740.5238mz/7.28min",67555.446,3401992.8,254952.23,112592.41,22518.482,22518.482,22518.482
"2333/116.9286mz/7.34min",400244.515,211432.55,367938.56,315651.56,639224.1,432550.47,518551.56
"2335/493.0695mz/7.32min",550767.51,607685.3,945560,843853.9,493849.72,271705.22,288815.12
"2337/863.5658mz/7.32min",332873.16,332873.16,332873.16,332873.16,1664365.8,332873.16,332873.16
"2338/134.8947mz/7.32min",943509.6,409885.2,501680.47,672989.4,1214029.8,2477672.8,3285928.2
"2340/453.1949mz/7.31min",187451.85,172871.3,31543.596,202032.4,850158.1,554180.56,157717.98
"2344/701.1543mz/7.33min",101406.338,106626.16,185036.31,78137.45,72605.41,96186.516,108203.445
"2345/491.338mz/7.33min",280478.54,149704.7,190155.66,306436.06,512211.97,337231.3,254521.02
"2346/547.3278mz/7.34min",156192.7775,378538.72,21869.239,109346.195,221835.5,203039.36,21869.239
"2348/1021.2165mz/7.34min",591732.845,843934.75,813052.06,609401.25,293520,574064.44,448263.94
"2349/415.2487mz/7.34min",2310.0747,4414806,770.0249,1855250.1,3850.1245,770.0249,770.0249
"2350/416.2521mz/7.34min",100472.406,1226204,100472.406,502362.03,100472.406,100472.406,100472.406
"2351/802.5607mz/7.4min",363099.6,5178487.5,363099.6,1815498,363099.6,363099.6,363099.6
"2352/827.5641mz/7.38min",1361206.5,2849597,3760062.8,2268677.5,453735.5,453735.5,453735.5
"2353/765.1669mz/7.36min",257529.67,305764.25,359592.38,274810.12,206509.7,240249.22,184254.95
"2355/826.5608mz/7.38min",3612305.7,6020509.5,34708156,9070264,1204101.9,1204101.9,1204101.9
"2356/843.5507mz/7.36min",107408.568,179014.28,5390129.5,526979.9,35802.856,35802.856,35802.856
"2358/846.1693mz/7.4min",122365.185,94305.8,104580.18,100036.9,169881.3,140150.19,189912.88
"2359/914.4466mz/7.41min",117365.59,109446.9,21889.38,266153.84,431651.25,125284.28,21889.38
"2360/829.1793mz/7.4min",392256.72,471919.25,440190.66,440754.34,325320.44,344322.78,203901.95
"2361/443.3166mz/7.46min",162492.69,57558.92,122377.16,121043.53,672151.9,255850.62,202608.22
"2362/489.3222mz/7.41min",446234.42,302961.44,457704.44,354465.47,561656.7,434764.4,485694.53
"2363/910.182mz/7.43min",126304.05,115703.54,115464.82,110608.586,186578.33,136904.56,214589.27
"2364/893.1918mz/7.43min",398819.935,514374.66,479274.34,453952.12,343687.75,335424.16,225117.86
"2366/401.2696mz/7.44min",25458.648,472635.1,25458.648,127293.24,25458.648,25458.648,25458.648
"2368/957.2041mz/7.46min",417455.73,480822.88,474424.38,462375.84,372535.62,310673.5,249992.42
