"MetaboAnalyst_ID","X2024_NEG_Y.EV_1_CTRL_Run89.mzML","X2024_NEG_Y.EV_2_CTRL_Run118.mzML","X2024_NEG_Y.EV_3_CTRL_Run139.mzML","X2024_NEG_Y.6MSAS_1_Run92.mzML","X2024_NEG_Y.6MSAS_2_Run109.mzML","X2024_NEG_Y.6MSAS_3_Run136.mzML","shared_name"
"517/144.9235mz/10.21min",2.61098244242524,2.53051945636475,2.44614017055977,2.35972564239038,2.48887267472197,2.56013038738916,"517"
"518/115.9208mz/10.22min",2.83203098129257,2.78865334841042,2.7517235442473,2.56319655495252,2.71154536822404,2.80410185302479,"518"
"526/807.5031mz/10.26min",0.214910676767412,0.885794357023915,2.77341257445522,0.200361108384052,2.79721644198491,2.57128747311601,"526"
"529/835.5345mz/10.27min",-0.0899252199138146,2.9150398662691,2.9297711038968,0.593441561347169,2.23256972398699,2.80943193121117,"529"
"530/863.5656mz/10.26min",1.20766377382075,2.58251392108413,1.87460997341868,1.19309599276424,2.61723067533783,2.29387485744935,"530"
"531/686.4768mz/10.27min",3.05849205782533,2.43897570823578,2.32594031090087,2.38246934598615,2.73576654262737,2.63946136125728,"531"
"533/776.5451mz/10.32min",1.82807961701783,1.80024670672832,2.49502828312347,2.9023869083377,1.80453031857962,1.82301589798758,"533"
"534/112.9857mz/10.28min",2.80055353528269,2.76733262250408,2.46482167786391,2.40727816132688,2.68964379879889,2.75685744694075,"534"
"538/116.9286mz/10.36min",2.44748902086348,2.40047120952617,2.32253074359312,2.23766570424871,2.38685548953253,2.40620064977651,"538"
"539/760.5135mz/10.43min",1.25320704237292,2.34698586648258,2.08729756522251,1.23863922529224,2.5403513344068,1.9471111902205,"539"
"540/804.5759mz/10.42min",1.58479637195614,2.54359518969104,2.25174472756299,1.57022843402478,2.62301974546519,2.31687586524355,"540"
"541/776.545mz/10.4min",1.74354266029015,1.71570976025843,2.89158231568807,2.66708657169874,1.71999337044416,2.43744871879316,"541"
"542/802.5606mz/10.4min",1.34008396382272,1.3122512359087,2.13258513817572,2.79313570946483,1.31653481814739,2.03398881524136,"542"
"545/195.8109mz/10.44min",1.79212217480147,1.81877884274353,1.73420645583796,1.61154193507419,1.78477207588826,1.97953588819438,"545"
"546/197.8079mz/10.44min",1.92050141724819,1.96153902021971,1.6697465695267,1.72121821087695,1.89027444779056,2.09378843322018,"546"
"549/187.861mz/10.48min",1.87652988115335,2.16437594210756,1.64801184728006,1.80137759993145,2.18843314707833,1.79702765426858,"549"
"550/243.8993mz/10.49min",3.09099476810543,3.10129397485123,3.05104795042286,3.14111034533185,3.10206676482442,3.12105428720988,"550"
"551/245.8948mz/10.49min",2.62188890428038,2.68563893676614,2.63110723003236,2.69788718023449,2.69255461207614,2.70258180767198,"551"
"552/132.8679mz/10.48min",2.14603320622715,1.79532776452325,2.30641669974253,2.35071990269895,2.29727964460865,1.59025259824308,"552"
"553/241.899mz/10.51min",2.90307586141301,2.84535802557599,2.79876911432775,2.9040978164961,2.86005341094921,2.80792427033102,"553"
"554/214.88mz/10.52min",2.61424947734528,2.62386701883556,2.6734916411342,2.72485736423387,2.64158009774197,2.68708592746787,"554"
"555/195.906mz/10.52min",1.96704665565933,1.78334821944647,1.7141254189301,2.06043394168621,1.64187511101637,1.44358768354317,"555"
"562/128.0353mz/10.62min",2.56126857658189,2.65876685285914,2.69855036249138,2.6828739728447,2.6263419255548,2.62001392531038,"562"
"563/96.9601mz/10.62min",3.14733931994619,2.75838332225343,3.12497397327554,2.62974238285363,3.12587369287892,2.63151380024584,"563"
