"","FC","log2(FC)","raw.pval","-log10(p)"
"3599/501.2821mz/6.68min",0.33432,-1.5807,0.0062673,2.2029
"2715/468.3081mz/5.75min",2.8116,1.4914,0.0063021,2.2005
"1387/471.1991mz/4.84min",0.4785,-1.0634,0.0063319,2.1985
"2225/829.4151mz/5.35min",0.29601,-1.7563,0.0063616,2.1964
"5160/347.2576mz/7.8min",0.43623,-1.1969,0.0063731,2.1956
"888/375.1799mz/4.42min",0.29909,-1.7414,0.0064591,2.1898
"784/446.1442mz/4.19min",21.525,4.4279,0.0065581,2.1832
"6195/338.305mz/8.48min",2.2961,1.1992,0.0065912,2.181
"1495/413.1955mz/4.89min",0.27036,-1.887,0.0065988,2.1805
"4123/440.1782mz/7.12min",23.355,4.5457,0.0067701,2.1694
"6104/703.2141mz/8.43min",0.059871,-4.062,0.0068543,2.164
"479/289.162mz/3.27min",0.13826,-2.8546,0.0068827,2.1622
"1424/443.2061mz/4.87min",0.33998,-1.5565,0.006902,2.161
"5869/574.3888mz/8.21min",6.3554,2.668,0.0069103,2.1605
"6103/702.2133mz/8.43min",0.061146,-4.0316,0.0070755,2.1502
"1762/473.1805mz/5.08min",0.38248,-1.3865,0.0071278,2.147
"1815/519.2926mz/5.12min",0.31442,-1.6692,0.0074448,2.1281
"1706/371.1849mz/5.05min",0.33156,-1.5927,0.0074869,2.1257
"3624/383.3308mz/6.7min",19.144,4.2588,0.0075262,2.1234
"1112/548.298mz/4.64min",0.24736,-2.0153,0.0075447,2.1224
"1889/414.1543mz/5.14min",19.379,4.2764,0.0075842,2.1201
"475/284.2067mz/3.27min",0.14979,-2.739,0.00761,2.1186
"1910/354.1332mz/5.18min",18.536,4.2123,0.0076474,2.1165
"2681/379.1172mz/5.72min",21.192,4.4055,0.0076966,2.1137
"1886/447.2375mz/5.16min",0.23116,-2.1131,0.0077162,2.1126
"915/443.2062mz/4.45min",0.44331,-1.1736,0.0077605,2.1101
"682/432.1651mz/3.98min",18.088,4.177,0.0078076,2.1075
"5927/312.3256mz/8.26min",0.40701,-1.2969,0.0079488,2.0997
"1464/391.19mz/4.88min",0.28648,-1.8035,0.0080863,2.0923
"2363/491.2643mz/5.43min",0.2607,-1.9395,0.0082674,2.0826
"3008/459.2234mz/5.99min",2.2596,1.1761,0.0083243,2.0797
"5029/228.1957mz/7.72min",0.058888,-4.0859,0.0083331,2.0792
"1345/273.1481mz/4.8min",0.38829,-1.3648,0.0085015,2.0705
"4295/544.3993mz/7.22min",2.4772,1.3087,0.0086783,2.0616
"2264/501.2455mz/5.36min",0.33133,-1.5937,0.0087229,2.0593
"3050/399.1436mz/6.02min",12.992,3.6996,0.0087857,2.0562
"2572/492.3084mz/5.6min",2.7435,1.456,0.0087915,2.0559
"2919/453.2608mz/5.92min",0.20596,-2.2796,0.0088585,2.0526
"882/638.3296mz/4.39min",0.47414,-1.0766,0.0089529,2.048
"2556/475.2686mz/5.59min",0.39981,-1.3226,0.0089913,2.0462
