"","filter","POS_TJGI15pt3_EV_alcA-Control_1_Run31.mzML","POS_TJGI15pt3_EV_alcA-Control_2_Run114.mzML","POS_TJGI15pt3_EV_alcA-Control_3_Run203.mzML","POS_TJGIp4_1_Run43.mzML","POS_TJGIp4_2_Run108.mzML","POS_TJGIp4_3_Run188.mzML"
"1974/796.5486mz/7.0min",115600.345,38723.746,7744.7492,135459.98,2369023.2,95740.71,2112109
"1981/449.3017mz/6.99min",229706.9,220986.88,420377.47,481838.4,152197.05,201434.1,238426.92
"1982/638.4382mz/6.99min",484554.405,392480.47,620263.8,700791.3,393886.5,437675.25,531433.56
"1983/443.3152mz/6.99min",2460434.65,2538284.5,3275810.2,3903043,1586836.1,2109937,2382584.8
"1985/692.4489mz/6.99min",1054676.15,706556.3,1125435,1279344.5,789284.75,1004120.2,1105232.1
"1988/638.4023mz/6.99min",216996.085,115358.15,242481.12,286992,109265.5,191511.05,245792.27
"1991/263.2366mz/7.0min",952107.175,1240648.5,867061.4,968314.6,833932.4,935899.75,1038827.75
"1992/280.2631mz/7.0min",7733610,9564190,6612028.5,7771461,6061173,7695759,8552686
"1994/483.3069mz/7.0min",542305.425,590798.75,761474.25,1214593.5,134677.9,255458.38,493812.1
"1995/456.3104mz/7.0min",491292.86,553571.25,771780.25,460644.72,521941,319073.62,374578.1
"1996/461.3257mz/7.01min",2129840.15,3016859,2438657.2,3072463.5,1267859.2,1625327,1821023.1
"1997/336.3104mz/7.01min",165437.71,387352.8,163994.12,132951.69,290269.94,166881.3,129580.16
"1999/319.2838mz/7.01min",343804.405,768015,350192.28,324617.7,543358.4,337416.53,296097.2
"2001/341.2658mz/7.01min",432641.05,369271.4,443888,577087.4,330746.5,421394.1,509229.78
"2008/380.3366mz/7.02min",386313.66,711036.06,356724.88,288931.34,767496.06,415902.44,293399.7
"2009/600.4674mz/7.02min",398370.03,522277.4,255177.52,330444.84,466295.22,306112.2,681246.06
"2011/561.3966mz/7.02min",187520.315,130526.35,183867.8,638076.6,137113.69,191172.83,1119257.4
"2012/385.2919mz/7.02min",584293.57,434253.8,566164.7,699264,509544.97,602422.44,664712.5
"2013/363.3101mz/7.02min",540639.11,680258.25,447945.72,386990.4,818953.3,633332.5,401656.97
"2015/423.2889mz/7.02min",778716.75,1115217.1,775076.4,1342379.5,711150.5,750974.25,782357.1
"2016/300.2892mz/7.02min",302929.515,286393.56,300169.06,421825.28,246273.23,305689.97,376713.6
"2017/556.4412mz/7.02min",555348.795,749541.2,360274.38,441967.84,668729.75,388165.06,694653.44
"2019/393.2395mz/7.04min",126189.445,9947.706,49738.53,2053681.2,9947.706,202640.36,424337.16
"2021/517.3707mz/7.02min",408221.93,196400.55,253271.86,839261.7,198781.44,563172,773330.1
"2022/424.3628mz/7.02min",650687.18,992569.4,538188.56,458184.34,1273618.2,763185.8,440563.56
"2023/473.3444mz/7.02min",582632.2,311763.6,425448.3,785394.4,297571.53,739816.1,847024.3
"2024/512.4152mz/7.02min",744568.55,950481.5,482820.8,597778.06,866309.8,768809.2,720327.9
"2026/468.389mz/7.02min",726149.72,1040212.56,641110,551322.1,918935.4,811189.44,621086.44
"2036/441.2995mz/7.03min",1651557,1015948.8,2654013.5,1379596.4,1708087.4,1595026.6,1823999.4
"2038/460.3779mz/7.04min",165040.085,326124.84,160598.72,169481.45,259289.83,120286.39,77172.97
"2039/443.3514mz/7.04min",326332.5,406102.6,299545.97,398544.34,353119.03,270934.03,224122.36
"2040/465.3331mz/7.04min",185574.26,203680.77,218390.3,363954.4,157168.25,162427.12,167467.75
"2044/425.3046mz/7.06min",1990021.75,2180069.5,1509766.6,1799974,1075568.6,4603029,4861551.5
"2046/426.3087mz/7.1min",278642.33,536709.44,339251.44,355049.16,143988.38,218033.22,182210.78
"2051/337.2732mz/7.07min",203990.175,327859.44,260987.81,235931.16,156596.45,150825.2,172049.19
"2052/730.4648mz/7.12min",4185543.6,3296607.2,2527486.5,5097528,3358346.2,5017993.5,5012741
"2053/546.3783mz/7.1min",212351.06,259241.14,781349.4,1154476.9,7104.904,35524.52,165460.98
"2054/424.3202mz/7.07min",180232.155,227746.22,205250.53,247309.52,153400.83,150929.12,155213.78
"2055/355.2827mz/7.07min",338220.42,338436.28,361656.56,474696.4,173170.38,278970.12,338004.56
"2057/692.4489mz/7.07min",1038130.3,786575.4,1033217.8,1419711.4,840704.6,1043042.8,1144017.6
"2059/312.2317mz/7.08min",1876845.45,1654355.9,1926546.5,2091371.6,1614573.6,1938776.5,1827144.4
"2060/315.2314mz/7.08min",534446.015,571075.56,689319.06,851502.75,356654.72,408183.28,497816.47
"2061/333.2419mz/7.08min",762475.63,757448.7,1040147.44,1266701.6,576994.3,658234.9,767502.56
"2062/490.3518mz/7.08min",108374.805,120019.02,88320.97,73015.65,370656.34,133376.27,96730.59
"2064/449.316mz/7.09min",243740.645,220050.48,329128.7,404085.5,87940.32,240696.1,246785.19
"2065/636.4229mz/7.09min",1085417.55,838057.44,1094436.9,1444244.6,900476.9,1076398.2,1118530.2
"2070/453.2971mz/7.11min",299149.46,377213.06,470050.12,975114.75,88313.37,221085.86,220262
"2072/674.4386mz/7.11min",24476419,18989866,22965994,29400262,20414462,25986844,26040016
"2074/608.3916mz/7.11min",3800058.1,2805515.2,3639271.2,5073349,2519530.8,3960845,4035148.5
"2075/431.315mz/7.11min",265682.265,311645.8,273764.34,330397.97,135266.1,257600.19,148199.4
"2076/413.3045mz/7.11min",316443.81,406999.53,356610.28,423887.9,166808.4,236859.86,276277.34
"2082/279.2315mz/7.12min",322585.84,311699.28,350774.62,422178.12,219994.28,294773.44,333472.4
"2084/696.4203mz/7.12min",1579449.05,1537713.5,1590793.9,1852715,1174842,1568104.2,1600804.9
"2087/686.4383mz/7.12min",1283409.25,1787069.5,1262093.5,1866626.4,1304725,1064980.2,1187745.4
"2090/561.3394mz/7.12min",354122.735,390594,520539.94,1038322,146012.55,212549.27,317651.47
"2093/457.2944mz/7.15min",718867.3,745146.4,692588.2,760000.94,436601.8,797308.2,444121.4
"2095/316.263mz/7.13min",253046.325,239762.12,327312.4,393965,190623.17,222851.11,266330.53
"2096/482.4045mz/7.14min",327482.77,1571734.9,372980.1,205108.89,500032.72,195087.7,281985.44
"2097/526.4308mz/7.14min",317568.57,870033.1,203097.95,246447.42,549125.3,373864,261273.14
"2100/479.2763mz/7.13min",262608.475,333435.53,504425.2,833479.4,151431.23,167875.69,191781.42
"2103/443.3152mz/7.13min",2305116.3,3078062,2666563.5,3505546,1424311.5,1018197.94,1943669.1
"2104/425.3045mz/7.16min",1434311.55,2480135.8,1234126.2,1634496.9,631488.5,757070,1777528.1
"2105/781.5552mz/7.17min",37767.212,31652.85,43881.574,3309.8368,1576551.9,330662.72,16549.184
"2108/702.4696mz/7.14min",1229949.85,1049535.2,1207610.6,1517093.8,1261632.4,1220629.8,1239269.9
"2111/311.2939mz/7.14min",3707303.65,2586009,3650213.5,4490983.5,2704852,3764393.8,4112342.2
"2121/400.378mz/7.09min",231584.88,231584.88,231584.88,7972268,231584.88,231584.88,1157924.4
"2123/752.4468mz/7.13min",285212.145,169433.7,210960.95,578384.6,202002.97,359463.34,382696.53
"2124/832.5685mz/7.14min",230073.19,213448.72,323401.47,1061219.9,57960.926,197092.88,246697.66
"2125/293.2835mz/7.14min",1212040.85,891634.4,1183376.6,1511855.5,924743.8,1240705.1,1356525.9
"2130/444.3472mz/7.14min",351277.72,556626.94,403474.56,462929.62,299080.88,210438.61,206833.78
"2133/468.3897mz/7.1min",83202.763,84636.766,81768.76,7434.6753,859198.5,256449.27,55475.402
"2134/473.3443mz/7.11min",171753.19,37364.625,239779.89,103726.49,610302.06,385490.97,67442.24
"2137/449.3016mz/7.15min",425679.68,444665.3,660506.56,1028546.5,177726.22,276576.34,406694.06
"2138/664.4181mz/7.15min",931339.875,652608.7,857558,1106958.6,621066.75,1018933.3,1005121.75
"2139/780.551mz/7.15min",134939.415,79818.58,190060.25,29113.5,3338555.2,617409.06,72605.71
"2140/438.3784mz/7.18min",283990.335,1471143.1,80439.32,202386.48,558738.06,325319.53,242661.14
"2141/337.2732mz/7.15min",345182.405,665437.56,352857.75,485869.56,214795.92,291241.94,337507.06
"2143/355.2831mz/7.15min",760371.42,836924.75,769847.94,1089894.5,444657.4,643734.75,750894.9
"2146/263.2366mz/7.15min",566237.55,728280.25,580986.6,635359.5,358884.38,488738.28,551488.5
"2148/428.4093mz/7.2min",2080907.65,7819846,3429010.2,146561.02,4834109.5,732805.1,146561.02
"2152/300.2893mz/7.16min",430948.99,345044.4,372005.38,528655.25,370364.62,489892.6,542234.44
"2158/429.4127mz/7.2min",761953.15,2065476.8,1215903.8,61600.5,1398917.5,308002.5,61600.5
"2161/327.2678mz/7.18min",191832.255,310950.8,209244.45,292011.6,108180.87,141032.64,174420.06
"2164/375.3042mz/7.21min",1164262.6,1885142.4,1211223.8,1431401.8,950691.06,1117301.4,874360.44
"2166/472.4355mz/7.23min",220870.695,1484817.1,287562.12,30835.854,1023296.44,154179.27,30835.854
"2167/378.323mz/7.19min",510895.435,520996.34,559522.1,646240.7,276068.22,477687.6,500794.53
"2168/377.3198mz/7.19min",1292574.3,1681293.9,1481804.1,2120839,909308.06,870896.56,1103344.5
"2169/395.3306mz/7.19min",436195.7,668613.94,429947.84,754219.25,442443.56,323634.72,396857.94
"2170/718.4646mz/7.19min",1169867.03,1377796.5,961937.56,1587460,1398723.6,934788.94,936444.06
"2172/442.3671mz/7.25min",824218.69,984539.25,736538.56,731126.8,1202838.1,900241.94,748195.44
"2175/512.4151mz/7.16min",202881.7585,33324.496,347355.06,58408.457,997434.44,517126.78,6664.8992
"2177/409.3096mz/7.19min",2227758.7,2165593.2,2602346.8,2488882,2289924.2,1491065.5,1996030.2
"2179/524.3707mz/7.19min",3197000.1,3584438,3691371.2,5067949.5,1979339,2429714.2,2809562.2
"2183/391.299mz/7.2min",807804.95,739662.8,962998.56,1441419.1,724872.06,875947.1,723740.06
"2187/517.3709mz/7.21min",143972.365,23785.27,118926.35,169018.38,659470.1,593733.3,23785.27
"2191/570.3899mz/7.21min",269243.72,317049.28,319539.22,438180.5,152304.3,194631.89,221438.16
"2193/474.3937mz/7.21min",398908.37,775524.75,349433.06,447962.12,542688.8,349854.62,249331.5
"2194/425.3046mz/7.21min",1769663.05,1811688.9,1727637.2,2154305,1357533.5,1153219.4,2100546.5
"2195/479.349mz/7.21min",593363.05,588328.1,598398,1231965.4,359178.88,534978.3,604222.44
"2196/439.3566mz/7.21min",429518.08,602355.56,393879.84,548159.44,451633.94,407402.22,314661.22
"2197/457.3671mz/7.21min",498290.18,725151.2,462638.16,617374.1,533942.2,452524.2,392924.03
"2201/446.2894mz/7.21min",413049.095,560098.5,443428.53,688573.5,218828.81,382669.66,378429.3
"2202/269.2472mz/7.21min",230375.445,173728.03,231173.27,375703.22,131380.6,229577.62,245290.03
"2211/256.2632mz/7.24min",11865719,11120830,11317864,14920971,7962762,12413574,13999216
"2216/467.3118mz/7.26min",92236.705,95115.89,110029.03,242645.31,85243.66,64480.742,89357.52
"2218/636.4229mz/7.25min",759266.9,584952.4,882464.06,1299335.1,528687.4,682421,836112.8
"2221/451.2449mz/7.25min",436080.015,335352.4,444516.47,784893.75,154058.5,427643.56,670230.8
"2222/605.4231mz/7.26min",142851.78,26754.056,133770.28,151933.28,410257.06,311830.7,26754.056
"2223/429.263mz/7.25min",579907.3,804667.56,538126.7,602405.6,436017.78,557409,603799
"2224/413.3772mz/7.26min",474232.86,376823.53,457994.5,581321.75,315631.28,490471.22,494985.9
"2225/561.397mz/7.23min",28591.4375,3568.3914,17841.957,39340.918,623334.94,866921.3,3568.3914
"2227/556.4411mz/7.23min",122617.8985,7045.9594,210006,35229.797,1088846.4,455090.78,7045.9594
"2233/440.3151mz/7.27min",655441.38,635492.25,677793.8,669708.2,641174.56,520011.5,862046.8
"2237/375.3042mz/7.27min",1966941.7,1808077.6,2504963.5,3436566,948922.06,1752381.6,2125805.8
"2240/599.5025mz/7.33min",105171.005,6824.5454,83404.46,15918.935,2745142.8,126937.55,560259.8
"2241/442.3311mz/7.28min",944354.55,1029911.5,1033699.6,1636313.1,466222.84,858797.6,832869.25
"2243/790.5579mz/7.3min",227158.205,419791.28,6905.026,6905.026,3980850.8,34525.13,2206122
"2244/652.4177mz/7.28min",371165.045,265026.78,365137.34,598527.25,180240.61,377192.75,420907.38
"2248/456.31mz/7.29min",288690.27,310088.44,445435.38,477580.44,199947.11,267292.1,190151.9
"2250/441.3723mz/7.29min",144986.72,276188,110708.836,172946.94,140375.84,146613.34,143360.1
"2251/431.3151mz/7.29min",768601.295,1049951.9,1042493.25,1272157.6,307853.34,494709.34,312725.22
"2253/644.4935mz/7.27min",18484.301,2440.1704,24767.75,12200.852,611762.8,449971.56,2440.1704
"2256/314.2473mz/7.3min",257011.175,241185.95,298943.94,450280.25,166724.73,231209.31,272836.4
"2259/600.4673mz/7.26min",96789.733,16242.24,112368.266,81211.2,879800.6,628023.44,16242.24
"2261/680.4493mz/7.31min",1370427.85,1113546.5,1615884.5,2837883,700967.6,1220958.9,1519896.8
"2268/317.247mz/7.32min",1233550.5,1415215,1177178.1,1890643.6,696512.3,1289922.9,1103050.2
"2271/772.5471mz/7.33min",51249.148,37556.71,829.4824,4147.412,165227.77,64941.586,1072369.2
"2275/638.4021mz/7.32min",366232.03,378711.72,471448.1,773930.2,179933.72,301050.34,353752.34
"2276/889.6544mz/7.32min",199183.705,274723.44,237247.6,443902.6,42168.344,161119.81,139607.75
"2280/446.334mz/7.32min",5299969,6592400,5843934,8885577,2536713.8,4756004,4354138
"2281/846.5475mz/7.32min",167682.75,173961.56,134876.5,1223342.4,161403.94,138316.81,228489.38
"2284/467.3122mz/7.32min",494487.85,859967.3,582474,2035206.8,101486.49,406501.7,377342.25
"2285/383.3305mz/7.32min",513450.285,665825.4,536714.6,820786.25,271699.44,490185.97,434395.47
"2286/427.3202mz/7.32min",9157966.5,9967670,10150255,15973585,4641433,7128993,8348263
"2287/445.3307mz/7.32min",17656298,21686194,19471170,28462538,8425493,15841426,14408050
"2288/428.3239mz/7.32min",2488568.4,2206409.8,3097689.2,4206931.5,1093508.9,2467827.8,2509309
"2289/368.4246mz/7.38min",919769.475,1396586.5,1089980.2,120036.09,1333676.6,749558.75,24007.218
"2290/285.1845mz/7.32min",729868.55,908808.3,811433.5,1118923.1,223369.45,648303.6,415809.12
"2291/796.5478mz/7.35min",166318.73,68752.96,68020.59,263884.5,1801777.4,45313.332,2184749.2
"2292/447.3369mz/7.32min",895383.15,1119967.8,1005625.6,1440924.2,411567.6,785140.7,724400.06
"2294/508.3397mz/7.32min",138788.8,234345.94,158387.27,483797.1,31255.252,119190.33,115430.84
"2297/193.1222mz/7.32min",260408.405,365061.16,271952.7,468009.22,121888.06,248864.11,225101.19
"2299/814.558mz/7.33min",967329.58,606938.8,543636.4,2261146.5,1061655.6,873003.56,1063644.6
"2300/830.5527mz/7.33min",1482611.55,990973.3,916706,2513553.8,1823391.9,1141831.2,2987197.2
"2303/399.3252mz/7.34min",524110,538649.56,544075.2,763203,300723.25,427853.47,509570.44
"2304/442.4249mz/7.38min",242281.205,1455331.4,387786.7,19355.142,758025.1,96775.71,19355.142
"2310/453.3474mz/7.34min",334197.535,325983.47,342411.6,879640.56,94781.51,350182.16,275062.7
"2311/438.2994mz/7.34min",817832.47,649959.7,1061597.2,1368418.4,387852.06,756461.44,879203.5
"2318/408.2975mz/7.38min",362986.865,378565.03,347408.7,576376.25,261302.05,260363.8,398108.88
"2320/407.294mz/7.35min",1115153.85,1286159.9,1211127.9,2008121,543590.75,1013454.56,1019179.8
"2324/704.449mz/7.35min",2597857.15,2550713.8,2963181,4842717.5,1543204.6,2414176.8,2645000.5
"2327/459.3099mz/7.36min",2404569.45,3426936.8,2899748.8,4412535.5,1565444,1909390.1,1750992.4
"2328/481.2918mz/7.36min",5471608.25,6295478.5,7179639.5,19302228,1716054.6,4025265.8,4647738
"2329/497.2659mz/7.37min",349697.205,380077.88,470018.5,1157238,61695.434,149051.11,319316.53
"2330/939.5947mz/7.36min",55224.15,60298.78,50149.52,443310.06,2982.3687,42959.195,60389.45
"2332/315.2314mz/7.36min",5982335.25,9187476,7163695,11396926,3342631,4800975.5,4285469.5
"2337/460.3133mz/7.36min",602753.2,957594.6,779848.4,879882.75,290169.62,425658,333827.38
"2343/700.4541mz/7.35min",376593.47,542315.06,366129.22,880837.94,387057.72,333932.44,288882
"2346/542.3835mz/7.38min",727698.075,900755.8,758393.75,1307804.5,575138.2,697002.4,636144.8
"2348/282.2788mz/7.38min",4931765.75,4606566.5,3300987,4703833,5159698.5,6804267.5,6486425
"2351/756.5528mz/7.44min",908297.75,321562.3,762010,44528.688,8852422,1054585.5,2272990.2
"2352/300.2892mz/7.39min",200147.32,161386.97,253227.83,389697.6,119257.54,191013.39,209281.25
"2354/757.5569mz/7.46min",619496.05,97492.51,826112.25,3191.5913,4244714,486014.4,752977.7
"2364/376.3075mz/7.4min",575552.45,593566.3,607981.5,1223751.1,385702.16,499177.84,557538.6
"2365/267.174mz/7.4min",409196.865,527773.5,426661.2,735170.4,347570.44,391732.53,343959.25
"2369/391.299mz/7.4min",1070768.62,1454443.1,1171963.8,2063199.1,844144.5,969573.44,830872.2
"2370/411.3255mz/7.4min",1683673.95,1813767.1,1739449.9,2102385.5,1354597.5,1627898,1576362
"2371/412.3291mz/7.4min",513303.94,603568.25,520770,619346.4,393434.72,505837.88,466411
"2372/375.3042mz/7.4min",1815546.35,1938828.5,1999064.6,4268291.5,1492923,1692264.2,1523422.8
"2373/377.3199mz/7.4min",2997815.6,2881749,4458748,7355517.5,1501657,2869252.5,3113882.2
"2375/395.3304mz/7.4min",4917116.75,5276065.5,6940567.5,10658584,3159044,4558168,4456193
"2376/325.3096mz/7.4min",447001.77,287918.97,435905.1,655776.8,325346.6,482454.6,458098.44
"2377/429.3366mz/7.4min",357685.675,348937.88,378852.7,437970.84,285765.1,366433.47,346705.62
"2381/814.5579mz/7.38min",620310.48,342112.34,237063.77,976988.44,1048344.9,461044.4,779576.56
"2382/428.4092mz/7.39min",4281596.75,33810.7,13918872,7283757,6442.252,6205424.5,2357769
"2384/333.2419mz/7.41min",1948818.35,3146544.2,2355652.2,3662173.5,1541984.5,1522056.2,1344827.8
"2387/410.3133mz/7.4min",1290570.65,2044101.9,820800.25,2146521.2,749236.44,1143982.8,1437158.5
"2391/772.584mz/7.43min",295110.795,2232127.8,113167.29,2222015.2,477054.3,22633.458,22633.458
"2393/409.3096mz/7.42min",5441628.25,6639091.5,5854189.5,10531333,3161605,5029067,4507138.5
"2394/784.5832mz/7.43min",19266552.75,5524865.5,33008240,50664190,1045601.1,4919548,45058756
"2396/816.5703mz/7.38min",993171.367,1905467,10808.465,28665.662,4201899.5,80875.734,3912859.2
"2397/781.5547mz/7.43min",646114.11,85625.125,1597918.8,42068.844,1102164.6,1479517.6,190063.62
"2401/472.4355mz/7.4min",431353.9,3494.2205,1708609.8,729890.1,14805.572,1293441.9,132817.7
"2402/368.4246mz/7.41min",900495.095,453627.34,1581344.6,646663.9,1032383.94,1566518.4,768606.25
"2404/774.563mz/7.45min",2374199.95,1984182.4,65226.588,326132.94,4386869.5,2764217.5,5131170.5
"2405/429.4126mz/7.42min",1122673.85,168076.72,2187902.8,1404964.1,168076.72,1765467.9,840383.6
"2407/740.522mz/7.46min",10069727.5,3827660,29175.525,250233.7,37403080,16311795,57535036
"2408/517.3711mz/7.43min",46929.379,945617.56,41379.83,101371.83,11068.57,45281.844,48576.914
"2409/473.3443mz/7.38min",2000.09736,1077006,3333.4956,16254.098,666.69912,666.69912,666.69912
"2411/366.3148mz/7.46min",207769.544,564327.2,392633.34,468081.5,20379.62,22905.748,7406.3647
"2412/460.3414mz/7.43min",247734.835,535164.8,226527.67,370294.84,268942,201546.92,90456.734
"2414/465.2968mz/7.43min",190851.985,178935.25,269463.12,860185.2,125000.86,202768.72,155365.84
"2415/393.3147mz/7.44min",1469870.15,1679768.1,1618753.8,2465617.2,939895.6,1320986.5,1166823
"2417/443.3152mz/7.43min",511131.885,688996.2,550957.8,888475.06,325882.72,471305.97,201411.52
"2418/407.2939mz/7.44min",1135544.55,3508093.5,1250623.9,1683068.5,1019178,1020465.2,702064.1
"2419/425.3044mz/7.44min",1579537.2,2337865.5,1778747.2,2996065,1191241.4,1380327.2,1040999.06
"2420/426.3083mz/7.44min",448709.86,725376.6,524581.75,831252.1,337492.75,372837.97,325484.78
"2421/447.2863mz/7.44min",666401.875,996469.4,740175.75,1788982,233766.52,592628,343302.34
"2424/804.5487mz/7.44min",438436.17,2458564.8,486237.28,44842.79,224213.95,1251790.9,390635.06
"2426/394.3182mz/7.49min",580705.88,998037.2,465843.2,759566.06,382527.38,400043.2,695568.56
"2430/780.5506mz/7.44min",1910470.35,410681.1,3293780.5,221376.28,2281577.2,3120545.5,1539363.5
"2431/806.5651mz/7.44min",1195805.175,2162302,1357753.6,1580436.9,136608.64,894823.7,1033856.75
"2433/263.2366mz/7.44min",262546.99,416482.75,274122.03,242436.17,239358.08,294836.1,250971.95
"2435/315.3252mz/7.44min",310340.36,195268.95,311038.94,497176.44,214371.6,335508.12,309641.78
"2437/414.3936mz/7.41min",33401.738,33401.738,33401.738,1969369.5,33401.738,33401.738,167008.69
"2439/782.5686mz/7.43min",8038302,7580227,8496377,641783.56,6188616,27868704,20045208
"2445/270.2787mz/7.45min",306581.595,242782,239884.3,321899.1,313598.75,372821.3,299564.44
"2447/546.5353mz/7.5min",135129.01,560522.06,108756.33,10179.517,628051.7,161501.69,2035.9034
"2448/355.3201mz/7.45min",282509.515,376374.28,251059.11,409569.75,278462.53,286556.5,198029.98
"2452/599.5028mz/7.44min",309795.56,130586.12,37004.508,117826.64,818968.44,489005,3978260.8
"2454/337.3206mz/7.45min",354292.03,376017.03,301120.47,431939.88,332567.03,385481.2,305222.16
"2457/423.2888mz/7.46min",444886.44,808555.75,231939.03,764326.5,549368.1,340404.78,184353.84
"2458/468.3888mz/7.46min",250786.44,1253932.2,250786.44,250786.44,250786.44,250786.44,250786.44
"2459/512.4143mz/7.41min",1646.342,1300620.9,8231.71,1646.342,1646.342,1646.342,1646.342
"2460/347.2575mz/7.46min",117587.647,287291.56,106350.734,197123.95,66082.19,128824.56,66353.43
"2464/644.6082mz/7.5min",734839.25,1043675.75,397743.28,176388.19,1541467.5,1365126.8,426002.75
"2465/672.4206mz/7.46min",2698595.3,3371428.2,2735988.8,2756111,2487269.2,2661201.8,2028199.1
"2474/650.4386mz/7.48min",30752064,26414038,31513960,46559772,23294886,31520962,29990168
"2477/706.4645mz/7.49min",3543629.5,3074735.8,3468685.8,5225719,2742524.8,3916459.8,3618573.2
"2480/392.3306mz/7.47min",2689554,3419638.5,3246706,3480166.5,1623883.5,2132402,2073336
"2483/662.4383mz/7.5min",524062.335,809908.7,455703.97,845684.9,592420.7,404791.03,437139.97
"2484/375.3041mz/7.5min",6037125.75,7372433.5,6502308.5,13305962,4561359.5,5571943,3915437.8
"2485/249.1635mz/7.5min",214687.915,221307.81,232166.34,610927.6,140987.89,208068.02,106400.234
"2486/728.4468mz/7.49min",340696.265,429697.56,227114.78,610724.44,269492.56,411899.97,255840.45
"2487/267.174mz/7.5min",331665.2,457230.88,247552.7,350801.75,319030.12,344300.28,161463.69
"2488/411.3252mz/7.5min",5713321,6796124.5,5922414.5,7851278,5365303,5504227.5,4461402.5
"2489/393.3147mz/7.5min",3019553.65,4797603.5,3163735.8,4427803,2244928.5,2875371.5,2264947
"2492/393.3338mz/7.47min",602407.775,616874.8,832171,917815.6,348454.66,587940.75,574556.44
"2494/440.3509mz/7.55min",235247.66,262141.17,226874.02,254065.77,136755.64,243621.3,174428.33
"2495/800.5782mz/7.55min",369239.88,1485198,30701.322,141622.27,5616590,388337.7,350142.06
"2500/572.5508mz/7.58min",556058.39,1337198.8,435795.53,13173.954,1365584.5,676321.25,65869.77
"2501/270.2787mz/7.51min",368917,353787.12,418508.62,625643.94,276478.78,384046.88,334080.12
"2502/556.3992mz/7.53min",775779.3,813747.8,1033045.06,1851181.9,161801.1,737810.8,535822.8
"2503/746.496mz/7.53min",1535676.8,1365332.5,1434652.1,2141195.5,1052136.2,1781146.8,1636701.5
"2505/556.4407mz/7.53min",228678.36,1143391.8,228678.36,228678.36,228678.36,228678.36,228678.36
"2506/738.5063mz/7.55min",96071.7822,3399.4421,679.88842,5821.2344,2093223,186322.33,2231873.2
"2508/443.3151mz/7.53min",1194554.95,1453958.8,1557203.9,2167321.8,830919.5,935151.1,762426.94
"2510/143.0702mz/7.54min",142281.965,364069.78,163934.94,258201.28,103267.79,120628.99,56367.977
"2513/465.297mz/7.54min",308129,363398.34,408095.78,762643.5,124092.11,252859.66,144703.02
"2514/427.3202mz/7.54min",2145244.8,3014391.2,2724752.5,2899546.8,1314989.4,1565737.1,988895.06
"2516/428.3244mz/7.54min",487002.3,711627.2,453908.44,593395.75,315352.2,520096.16,438509.28
"2517/467.3125mz/7.54min",871180.55,1453167.4,950449,2370713.8,460409.75,791912.1,429207.38
"2522/420.3314mz/7.55min",208080.085,425922.4,195787.75,265731.03,220372.42,127559.69,55284.242
"2523/676.4541mz/7.57min",3682044.8,2763772,4030443.8,7456614,2604509.8,3524999.8,3839089.8
"2525/425.2869mz/7.55min",167036.125,187901.77,255985.1,499427.78,98583.28,146170.48,94306.71
"2538/732.4803mz/7.55min",496369.375,197670.5,476137.5,809277.3,364132.28,611892.2,516601.25
"2542/702.4699mz/7.57min",480612.325,228495.48,500539.53,898883.7,358334.22,532046.94,460685.12
"2545/463.2811mz/7.58min",138327.12,168168.27,181955,417820.28,53196.215,108485.97,47128.742
"2550/672.5248mz/7.58min",182513.43,411711.94,166778.02,147807.33,243564.67,198248.84,147292.92
"2552/440.3152mz/7.58min",2074412.3,2353430.8,2226982.8,2875429.2,1542894.9,1921841.8,1557513.5
"2553/694.4644mz/7.58min",335780.67,382513.5,338439.56,725450.8,333121.78,311338.3,268510.47
"2554/429.336mz/7.58min",894415.45,1119161.6,1273094.2,1877780,590567.8,669669.3,498704.22
"2555/628.4986mz/7.59min",254351.655,597543.44,207618.39,239229.34,347632.84,269473.97,95675.234
"2556/600.4672mz/7.59min",185249.54,926247.7,185249.54,185249.54,185249.54,185249.54,185249.54
"2559/430.3395mz/7.59min",205581.98,221342.88,273250.6,447165.1,147247.36,189821.08,157991.64
"2563/368.4244mz/7.56min",25847.7206,647.51324,3237.5662,2086180,647.51324,48457.875,1552720.9
"2564/584.4725mz/7.59min",351667.36,752373,327200.16,299714.1,476905.2,376134.56,227485.58
"2565/547.36mz/7.6min",260241.9,341133.62,303520.38,856902.25,51076.85,216963.42,83963.12
"2568/540.4464mz/7.6min",430233.69,915250.06,404486.2,413096.72,598989.94,447370.66,360354.78
"2571/496.4201mz/7.61min",450179.03,943673,410699.62,424962.03,670243.75,475396.03,304919.84
"2572/501.3756mz/7.61min",376968.33,388334,362539.47,672945.7,270445.78,365602.66,499377.16
"2573/364.3416mz/7.62min",202383.865,389978.03,184221.42,188850.48,277878.5,215917.25,98927.03
"2574/347.3151mz/7.61min",321978.95,490505.2,269574.22,342572.62,346914.72,301385.28,186414.38
"2575/391.3411mz/7.62min",312899.11,484132.97,294644.78,295387.25,351889.06,330410.97,206665.23
"2576/457.3493mz/7.61min",529001.5,542019.44,486865.6,915594.8,272163.1,515983.56,577038.75
"2577/452.3938mz/7.61min",424008.585,894542.4,374940.66,405607.47,643152.5,442409.7,258316.56
"2581/408.3678mz/7.62min",334705.47,673843.94,276952.75,325084.16,481007.66,344326.78,192758.97
