"MetaboAnalyst_ID","Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_neg_20210511_Run47.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_neg_20210511_Run103.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_neg_20210511_Run213.mzML","NEG_TJGIp1_1_Run50.mzML","NEG_TJGIp1_2_Run106.mzML","NEG_TJGIp1_3_Run180.mzML","shared_name"
"160/213.0881mz/2.05min",2.75324992737557,2.42856327374946,2.42187394241565,2.73352845614448,2.77922419241627,2.46584801133659,"160"
"162/225.088mz/2.08min",3.49388431180745,3.41392698452482,3.4023046378561,3.46708159534782,3.52316725441599,3.42723384739538,"162"
"163/218.1033mz/2.11min",3.35090319802721,3.25194815895632,3.25898321406679,3.34044989651671,3.3979475591595,3.33279294895349,"163"
"165/144.0666mz/2.14min",3.44733451415513,3.40931004123663,3.38866488165826,3.42611324808004,3.51306244287315,3.48900394687264,"165"
"166/145.0506mz/2.14min",2.87973105747223,2.69221621752106,2.84408211684942,2.95802181263385,2.91937643864641,2.91388943412308,"166"
"172/222.0772mz/2.34min",2.62851331491625,2.52822113653256,2.55779190978547,2.68085604775929,2.70829936842072,2.58462990016588,"172"
"173/144.0454mz/2.35min",2.77014265096587,2.90048558872104,2.66962692827772,2.75093533526159,2.80060369135865,2.69738650981052,"173"
"174/227.1038mz/2.35min",3.30066720450695,3.23269296345905,3.21788336223275,3.27706230175895,3.33736629627108,3.24387569455524,"174"
"177/158.0822mz/2.37min",2.97745776583561,2.96261830130049,2.99020045110843,2.97839448703963,3.08376801582566,2.96261936203203,"177"
"179/194.0458mz/2.39min",2.71903654646302,2.66042631145036,2.67797474784296,2.72604770578479,2.79741800404134,2.73679051104271,"179"
"181/136.0403mz/2.41min",2.38983493552193,2.37928971742965,2.31009453058241,2.39467609594919,2.41990967064433,2.35423581205043,"181"
"182/227.1399mz/2.4min",2.56288420734908,2.73467581869931,2.27081129523047,2.59156789994813,2.89519190681414,2.56503375402089,"182"
"184/259.1298mz/2.41min",2.82447181812778,2.67546410815252,2.76532960073747,2.84009093466537,2.88878211212349,2.79289096823915,"184"
"185/175.0611mz/2.44min",2.7641553807857,2.51940662130753,2.75419682020005,2.84969042570956,2.82727537995725,2.75601811293809,"185"
"186/227.1038mz/2.47min",3.11485059123581,3.040207941104,3.04295553970108,3.09798512125628,3.15525638127637,3.06925158411367,"186"
"190/126.0019mz/2.5min",2.43646409093054,2.41325366887519,2.52558994758848,2.40862115884795,2.52720957386403,2.42451114198116,"190"
"191/169.9917mz/2.5min",2.33270765273502,2.26638262018717,2.39812686840988,2.30769583401014,2.41800463385512,2.31423462268714,"191"
"193/287.1248mz/2.54min",2.56434743194384,2.31381509486709,2.56240013693178,2.48401099244649,2.44213516203601,2.41552229805991,"193"
"194/228.0878mz/2.57min",2.59412364517999,2.53127327263049,2.31538069846518,2.48580896218445,2.70992339024793,2.52454401278418,"194"
"201/178.0509mz/2.62min",2.49180693828825,2.40777280733412,2.38274026001271,2.51041214089004,2.52236695036386,2.39055874649848,"201"
"204/229.1193mz/2.63min",2.37881479640294,2.26381666864613,2.18288784337498,2.35728751977045,2.4099078690367,2.21852666837219,"204"
"206/202.1085mz/2.65min",2.37133317638331,2.39210885264559,2.32527583665367,2.41009836207549,2.53473869018104,2.37888784271634,"206"
"207/130.0873mz/2.66min",3.18730366745731,3.09647578509006,3.12312068984206,3.13959200313444,3.19773901857996,3.1491524090659,"207"
"208/241.1193mz/2.66min",3.19702833864109,3.13979107996156,3.14255177664424,3.18555245105846,3.22277729586937,3.16426007516339,"208"
"210/300.1563mz/2.71min",2.56297854094195,2.39673043711914,2.44814407714978,2.69699242198808,2.66276944427036,2.40153686223039,"210"
"213/339.1535mz/2.73min",2.1819086389998,2.37156378169261,2.36464801243886,2.22073956742242,2.34126242507136,2.42893175038641,"213"
"215/158.0822mz/2.73min",3.73062846628891,3.65725392279382,3.68348451627661,3.71337133316816,3.78325279390271,3.67628583665179,"215"
"216/208.0073mz/2.74min",2.48346635129752,2.39174119184102,2.30552993971891,2.49919825664555,2.55398392232289,2.47252938515931,"216"
"218/259.1298mz/2.74min",3.02450372792948,2.90387557544276,2.88244591198727,2.99854071430849,3.04763500941082,2.93060644617478,"218"
"222/168.0301mz/2.76min",2.33151831003996,2.18911634270569,2.38965739502166,2.36115185113422,2.37882063323195,2.26355155873272,"222"
"225/360.1775mz/2.76min",2.47502330028337,2.30164838233923,2.31203129795593,2.55156938815783,2.56242219504654,2.33621884890161,"225"
"226/107.0502mz/2.76min",2.45774828626722,2.4153427621449,2.36933431058342,2.44056367462385,2.54857135188328,2.44620551498072,"226"
"227/229.1192mz/2.77min",2.7453243519642,2.62768391024382,2.59615289697178,2.75665539475467,2.78782506563484,2.60479630229071,"227"
"234/131.0713mz/2.78min",3.13628666668764,3.07511192297338,3.12058615673997,3.11442437667746,3.01481427380401,3.03533196947541,"234"
"235/116.0505mz/2.79min",2.47843776863254,2.44326184933219,2.41030898060081,2.49764944088003,2.54043522614495,2.43975160444153,"235"
"239/339.1535mz/2.81min",2.24784733184956,2.43721132478092,2.33491225069656,2.26108738783522,2.41185669652131,2.48158320452467,"239"
"240/158.0822mz/2.81min",3.92331255059339,3.86171619556994,3.88020653749393,3.87639675149247,3.95093574513243,3.88167287902073,"240"
"242/226.07mz/2.81min",2.39350972483186,2.4029795209119,2.42649142252321,2.49311625474061,2.41290197944667,2.44667646207661,"242"
"244/273.1455mz/2.83min",2.70272419143845,2.45498788217835,2.4576454462172,2.77300457515981,2.75815304476747,2.4646189536933,"244"
"249/243.1347mz/2.85min",2.68809022487926,2.59310816618738,2.40838855253777,2.61684999063743,2.68915914511786,2.51833416811243,"249"
"250/241.1193mz/2.85min",3.65589238176187,3.55936803326974,3.55598331792855,3.62612222288762,3.67268636057922,3.58100506310225,"250"
"251/293.1142mz/2.86min",2.54078408449315,2.37113069584466,2.40039480411577,2.63239256066256,2.61968343122001,2.40292671008874,"251"
"254/426.1896mz/2.88min",2.39832611739011,2.41513257387067,2.14886080044087,2.30546168774225,2.51443422674086,2.42660998769636,"254"
"259/130.0873mz/2.91min",2.87479148309008,2.74104791437087,2.77863067643394,2.90759905009558,2.93735120851895,2.77071014982909,"259"
"260/172.0979mz/2.91min",3.79649692044635,3.67025798780459,4.06297678344048,3.8043784848488,3.86957817813807,3.64869078327506,"260"
"261/240.0853mz/2.92min",2.27725794841569,2.30100536246987,2.67422124868088,2.31777922469292,2.35957728749609,2.32844256133749,"261"
"264/273.1455mz/2.94min",2.36451602351829,2.14831128510929,2.16089746809814,2.37786109485733,2.42995762781654,2.25350809788026,"264"
"265/224.0927mz/2.94min",2.37010831057434,2.2677177623455,2.33271723902249,2.30857898517899,2.35898643159448,2.28136575768109,"265"
"266/317.1351mz/2.94min",2.46389259935998,2.24591949680803,2.32166172443565,2.45076477320244,2.53764723155352,2.39000696430304,"266"
"268/171.1027mz/2.95min",3.12123862263217,3.00359833961996,2.78247090805643,3.13262431429025,3.0331332377304,2.87567859020812,"268"
"269/186.1134mz/2.95min",2.8806912455861,2.68389604131305,2.64528990256347,2.65192027474248,2.68502703584852,2.56530128590348,"269"
"270/231.1348mz/2.95min",2.65067433481862,2.53061770154625,2.3272388649475,2.65025406461684,2.56641747616222,2.39957312334741,"270"
