row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_NEG_Y-p10_3_Run145.mzML Peak area,2024_NEG_Y-p10_2_Run130.mzML Peak area,2024_NEG_Y-p10_1_Run104.mzML Peak area,2024_NEG_Y-EV_1_CTRL_Run89.mzML Peak area,2024_NEG_Y-EV_2_CTRL_Run118.mzML Peak area,2024_NEG_Y-EV_3_CTRL_Run139.mzML Peak area,Unnamed: 19
375,910.1819626683957,7.1049809999999995,,,,0.0,,,,,,,673100.75,540746.94,546015.8,981420.25,982499.3,600235.9,
356,910.1820932768204,6.966932000000001,,,,54.0,,,,,,,113813.72,92750.055,112197.67,210434.3,189128.56,148446.69,
395,957.2039894045676,7.2900662,,,,,,,,,,,765347.56,982093.56,788187.4,287269.44,691311.4,1328739.5,
418,957.2040037595062,7.4609413,,,,,,,,,,,538064.94,539653.94,518454.84,445433.6,550130.6,680608.25,
383,957.2040969126082,7.153804300000001,,,,21.0,,,,,,,301294.66,524337.4,430347.88,109972.35,293350.38,702193.1,
416,974.1941178061024,7.442664999999999,,,,,,,,,,,61024.582,115871.95,109744.47,179840.84,144822.64,222262.38,
364,974.1941291287407,7.0267563,,,,,,,,,,,80127.73,53634.254,48681.285,125534.78,163389.36,48932.484000000004,
394,974.1941361201707,7.2882886,,,,,,,,,,,531293.8,256952.31,512371.0,833985.3,868026.25,586151.25,
382,974.1941677162787,7.149814599999999,,,,,,,,,,,473902.9,374729.47,383961.47,627665.0,812012.5,431277.22,
419,1021.2164088482463,7.4691734,,,,,,,,,,,466841.6,434007.2,466610.38,316624.38,478672.38,562603.7,
400,1021.2164398147238,7.3280899999999995,,,,,,,,,,,552625.94,716705.4,599822.9,176408.14,442072.97,983171.94,
430,1021.2164861024736,7.6407905,,,,,,,,,,,66514.84,73106.234,61825.223,0.0,53874.664000000004,92325.38,
388,1021.2165751046284,7.1930137,,,,,,,,,,,199843.14,317087.72,274343.75,48366.273,173014.38,526584.06,
420,1038.2064584869177,7.486902000000001,,,,,,,,,,,117596.234,113220.695,112260.46,162543.33,152872.3,174765.0,
405,1038.206566645727,7.3411726999999996,,,,,,,,,,,341295.16,326536.7,354112.66,543008.25,598302.0,237487.61,
387,1038.2065820077873,7.199265,,,,,,,,,,,275484.38,203005.47,277988.16,384533.6,463423.8,270557.0,
371,1038.2066801220572,7.082165,,,,,,,,,,,46044.473,13025.636999999999,34539.543,62863.637,66401.875,53177.4,
390,1085.2287815397183,7.2395477,,,,,,,,,,,131174.88,203024.73,149846.98,14209.097,88616.125,345369.4,
