row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_neg_20210511_Run103.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_neg_20210511_Run213.mzML Peak area,NEG_TJGIp3_3_Run174.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_neg_20210511_Run47.mzML Peak area,NEG_TJGIp3_1_Run56.mzML Peak area,NEG_TJGIp3_2_Run138.mzML Peak area,
1914,395.35291043508147,8.722625,,,,95,,,,,,,6838887.0,5270741.5,6325106.5,7565014.5,5856973.0,9810248.0,
388,397.184192374417,3.4477367,,,,,,,,,,,174139.9,142330.22,354172.47,161052.08,273484.1,301823.12,
403,397.20079900929176,3.5419006,,,,,,,,,,,452303.3,408743.66,368124.34,715505.7,310274.28,291208.06,
668,397.20200362999896,5.046619,,,,86,,,,,,,647124.94,748234.1,727944.1,890560.1,733716.1,770736.3,
1216,397.22643008136794,6.838389,,,,,,,,,,,2359358.8,304454.12,1742455.4,3866867.5,1321877.0,4078533.2,
1686,397.3320739590429,7.806666,,,,6,,,,,,,2863409.2,5311360.0,3438094.5,2065049.1,2286733.2,1544489.5,
1559,397.3321143743644,7.678722,,,,77,,,,,,,480703.56,720322.4,588908.8,305822.56,243785.94,582536.1,
1312,397.3321787906448,7.2355194,,,,,,,,,,,67053.77,115732.16,50266.523,47890.414,53094.457,36823.723,
1859,397.36844357571414,8.282512,,,,151,,,,,,,77000.445,159263.03,96040.05,66353.85,49265.996,36533.473,
1950,397.36860154621337,8.989603,,,,,,,,,,,1773232.1,3366340.0,2788919.2,2500262.0,1866053.1,2210294.8,
1473,399.1842715656838,7.624088,,,,,,,,,,,177806.44,659516.4,511421.75,211200.45,263590.16,214748.7,
1332,399.3266435234778,7.32597,,,,36,,,,,,,1116199.9,1451026.4,2084401.0,931253.5,1643929.4,2078284.9,
1386,399.347716780232,7.432691,,,,101,,,,,,,72887.164,174045.12,79926.16,78366.984,107641.01,48113.906,
1916,399.34773755787086,8.722644,,,,,,,,,,,939022.6,1570968.5,1295704.2,1839199.8,1421560.0,1249765.6,
1961,399.3477585639782,9.247218,,,,,,,,,,,94940.46,251339.58,148900.11,216531.2,120301.49,120175.25,
1882,399.34777154060157,8.433668,,,,67,,,,,,,1.7308522E7,2.6372088E7,2.4872442E7,2.105687E7,2.00236E7,2.4358402E7,
1468,399.3478170979117,7.6041775,,,,,,,,,,,216049.88,1016907.5,278685.56,373591.25,223694.56,195712.8,
1930,399.3478425701159,8.8850355,,,,144,,,,,,,272141.2,528063.8,375377.0,672827.56,464319.03,424515.0,
540,401.0447332279279,4.307818,,,,,,,,,,,23330.678,42627.96,71051.24,43354.45,49545.527,48911.67,
664,401.044863742718,5.01133,,,,,,,,,,,546260.56,717307.8,772374.5,695260.5,664093.44,691442.25,
766,409.1557027479141,5.3701453,,,,56,,,,,,,779553.56,546399.2,1001827.0,677008.6,803322.5,829258.06,
673,409.15574912101414,5.0557203,,,,,,,,,,,89862.78,81346.66,119358.65,70680.42,105470.22,109711.47,
803,409.1557523814409,5.486482,,,,134,,,,,,,527493.56,440891.5,934875.56,509570.0,611794.94,721689.1,
1314,409.23595624921427,7.173944,,,,,,,,,,,1664591.1,622427.44,867723.5,5287632.5,7781477.0,2259535.5,
1267,409.2359868594154,7.048641,,,,,,,,,,,5519689.5,7597666.0,1.026074E7,390959.5,445331.3,8224273.5,
1555,409.23614667030955,7.6778903,,,,77,,,,,,,389530.66,495701.4,592793.94,1548809.6,1174972.9,676334.75,
1723,411.34775829207143,8.007162,,,,,,,,,,,81922.74,194734.64,123891.84,89390.55,85797.85,71923.41,
1871,411.3477701741129,8.352582,,,,,,,,,,,1782101.5,1311147.2,1781108.4,1467139.1,1232711.1,2722384.5,
1958,411.38419866793885,9.223413,,,,,,,,,,,3227564.8,7105293.5,4660342.5,3849715.0,2287761.5,2659408.0,
448,412.1036579679242,3.7994528,,,,,,,,,,,388808.38,631442.5,563630.8,563569.8,545596.56,817398.75,
1338,412.27032458095164,7.3281083,,,,82,,,,,,,1167588.1,1651875.6,2475991.0,2141737.2,2441634.8,3177912.8,
1900,413.36351762967814,8.609675,,,,,,,,,,,5613923.5,1.1463451E7,9741471.0,1.0649945E7,9751407.0,6952235.5,
1940,413.36354940344677,8.912346,,,,144,,,,,,,120252.12,293725.4,205723.0,479491.4,310792.72,192715.27,
640,415.2336793182403,4.8950744,,,,,,,,,,,1783768.2,1219980.5,2398878.0,1744600.9,2427347.8,3142225.2,
1206,416.3017377895782,6.7932606,,,,,,,,,,,495274.47,351030.6,784186.1,408032.4,741879.9,820822.56,
1435,419.1081967034156,7.452065,,,,59,,,,,,,897940.56,2147957.5,1017749.75,1105500.8,1101040.2,1277663.0,
764,420.2503831463043,5.3559003,,,,40,,,,,,,1731956.9,1017612.2,1290132.1,1533905.2,1158030.9,401831.84,
1436,421.1051897415357,7.4528637,,,,59,,,,,,,1159078.6,2716232.0,1272119.9,1437063.9,1412842.4,1654053.6,
1612,421.10527780217006,7.6888404,,,,77,,,,,,,325477.7,785562.9,365009.0,190668.03,160817.03,475676.78,
1227,421.22601028186665,6.858951,,,,,,,,,,,1076769.9,293757.9,130979.19,1040213.25,582031.9,445596.1,
1955,423.3842549097789,9.105812,,,,,,,,,,,539028.94,326903.34,370831.56,524688.56,399452.97,712405.7,
488,425.19610285902655,4.014126,,,,,,,,,,,256515.44,259048.7,153473.53,433933.9,120580.33,196266.14,
770,425.19693155675833,5.375652,,,,56,,,,,,,374613.66,422565.16,501875.53,512692.0,527829.25,506503.97,
654,425.2269740389109,4.9547043,,,,150,,,,,,,410211.8,422054.7,377975.72,314260.28,264118.56,380038.5,
1424,425.2574535865888,7.4772277,,,,,,,,,,,93883.12,353867.8,664145.2,0,0,0,
1587,425.25766307759653,7.7009487,,,,77,,,,,,,3157083.0,1121465.5,1745822.1,1655508.1,419746.25,2483451.0,
1667,425.25770043510465,7.7441936,,,,121,,,,,,,1626494.0,223599.34,423194.5,3411321.5,1263902.2,1052047.4,
1975,425.3999751840054,9.460846,,,,,,,,,,,273003.66,413444.38,387071.0,203482.2,173826.06,192549.89,
281,426.18971984154365,2.877306,,,,,,,,,,,500399.06,275540.94,508351.03,481859.12,480618.12,653312.1,
301,426.1897229155298,2.9675293,,,,123,,,,,,,904498.7,516713.6,1012713.56,960306.9,990357.7,1345308.6,
648,426.9676100600802,4.9338775,,,,150,,,,,,,9527969.0,9711272.0,9804128.0,1.0687588E7,1.0296559E7,9501623.0,
1736,427.215346644309,8.084964,,,,,,,,,,,55469.96,199349.02,121153.336,88938.65,60775.82,19264.344,
1295,427.2154252383861,7.142176,,,,,,,,,,,219777.3,410505.3,157277.98,108115.14,122319.266,70246.44,
1924,427.3789143757455,8.776059,,,,,,,,,,,1129836.5,2351573.2,2261024.5,2150679.5,1632533.5,2055970.8,
1360,428.30155011738816,7.3844943,,,,79,,,,,,,256030.1,219268.25,386375.16,208780.64,589347.56,612128.75,
1318,429.30081803806524,7.2623963,,,,168,,,,,,,518881.22,528374.2,604906.3,399688.25,485337.84,616820.25,
1253,429.30087815435354,6.9928536,,,,75,,,,,,,237294.02,201122.77,225770.72,191337.7,209066.3,255017.69,
572,431.2285607577456,4.5434794,,,,,,,,,,,579914.4,190755.77,938537.9,291580.28,938795.94,559579.2,
1329,431.280105896694,7.3250465,,,,36,,,,,,,834252.06,809731.0,1067439.4,768905.5,1093564.9,1187474.1,
1560,433.23561014519987,7.6787505,,,,77,,,,,,,335334.4,568565.4,609283.8,847395.75,721280.44,403090.97,
1191,433.235935827358,6.707639,,,,,,,,,,,1.4151137E7,8145298.0,1.1296323E7,7239692.5,9183947.0,2.051312E7,
1220,433.235938703615,6.7963257,,,,,,,,,,,4017778.8,1536905.4,2283665.0,1.2347053E7,1.3548917E7,5520253.0,
1150,433.2359418039548,6.575105,,,,,,,,,,,5250322.0,2.067735E7,2.9333778E7,438356.06,368028.9,7886799.0,
1648,433.2955508006091,7.7258973,,,,,,,,,,,764901.75,1161142.2,1292730.9,426739.97,506371.25,829635.7,
1298,433.2956528450996,7.147489,,,,176,,,,,,,145232.33,166405.95,196514.17,120267.84,164602.92,186121.42,
1682,433.331883428588,7.796334,,,,,,,,,,,171706.75,247725.69,253442.89,103847.875,150815.22,293721.7,
1359,433.3320210321863,7.3775563,,,,,,,,,,,135011.58,125810.88,207837.06,123221.766,239986.44,367114.47,
1413,435.2516515433312,7.377909,,,,,,,,,,,241101.27,153618.03,202201.78,973723.4,1701642.4,813838.8,
1320,435.2516879600177,7.2236114,,,,,,,,,,,730294.0,1050441.6,1370051.8,847382.56,1616784.2,2806090.8,
1275,435.25208964486,7.1388183,,,,,,,,,,,662643.3,3047834.2,3933025.5,25127.664,122942.13,829449.4,
1557,435.25234899468,7.6787224,,,,77,,,,,,,70739.36,221847.27,189402.14,954988.0,949221.8,239293.34,
1879,435.27825721876025,8.416964,,,,175,,,,,,,4662564.0,2744657.0,6301168.0,4768041.0,6490122.5,7877368.0,
794,437.1507038674631,5.4678464,,,,134,,,,,,,386621.47,234099.78,577161.44,256713.4,453218.78,394540.53,
1579,437.22253749219794,7.6818676,,,,77,,,,,,,434244.47,909915.5,508201.1,367939.0,306027.2,162592.73,
43,439.0860451132173,0.37858805,,,,12,,,,,,,234853.25,2185118.0,784039.7,843501.6,1412456.9,2340701.5,
1760,439.27300305210684,8.101647,,,,,,,,,,,120878.95,19961.041,4003.3035,431584.8,193227.97,239944.17,
1908,439.37909021886566,8.695129,,,,,,,,,,,2003704.5,1860341.9,2187785.5,2441329.5,1689236.9,3280891.0,
1982,439.4155495542064,9.751323,,,,,,,,,,,495223.6,688877.75,631892.5,338539.9,305703.66,388145.2,
1979,439.41558494687575,9.572399,,,,,,,,,,,52398.734,97907.34,73981.4,59824.652,32840.598,36015.02,
1719,440.3015103739968,7.965893,,,,,,,,,,,216704.73,158651.2,274771.56,524787.7,301459.66,986568.8,
671,441.1919059293911,5.050259,,,,,,,,,,,158341.33,198967.39,178605.11,237813.61,182972.56,191863.42,
694,441.1919305576053,5.1545367,,,,,,,,,,,233940.22,357591.88,254587.17,447623.9,341791.25,347225.1,
1250,441.25243420024395,6.951281,,,,,,,,,,,2017401.4,214998.81,1443843.5,3161592.5,1037906.5,3441248.5,
1219,441.30060105021835,6.852581,,,,146,,,,,,,172504.39,174926.84,206146.94,97075.77,149450.56,200528.47,
1289,441.3008835366365,7.1369433,,,,7,,,,,,,796982.94,805737.06,1009244.0,582210.6,861352.75,943152.6,
1159,441.3009145168953,6.60663,,,,48,,,,,,,220352.33,235831.47,234004.31,159545.8,294613.88,186790.58,
1319,441.30092301922633,7.268169,,,,,,,,,,,82730.055,95455.66,149137.05,38079.477,93384.87,130601.57,
1446,441.3010126567776,7.473259,,,,,,,,,,,260210.77,438144.44,303407.62,394894.9,515571.34,303364.2,
1646,441.30129759719966,7.7160716,,,,,,,,,,,342440.84,515912.9,849166.56,117372.086,220631.62,410712.5,
611,443.13475507632694,4.7849574,,,,,,,,,,,311707.1,328331.44,233544.2,338290.56,263884.28,279968.16,
1711,443.31654097934637,7.954498,,,,,,,,,,,68578.055,136456.03,231831.08,39066.92,134536.28,170755.38,
1336,443.31654509873573,7.3276944,,,,36,,,,,,,6231772.5,7656087.5,1.0577742E7,5262429.0,8498111.0,1.0504615E7,
2100,443.31656008776326,10.868888,,,,,,,,,,,3754.0073,0,52411.477,15191.818,452646.06,176237.06,
2093,443.3165914151402,10.733023,,,,,,,,,,,3793.9111,0,23824.93,3703.882,176911.27,160863.69,
2104,443.31660040983996,10.981912,,,,,,,,,,,3485.969,3684.709,176009.48,3901.3914,130873.36,79061.66,
1252,443.3166760153247,6.984003,,,,,,,,,,,167435.62,179626.03,218340.8,140240.61,183734.69,196866.9,
962,445.1556972862959,6.016166,,,,163,,,,,,,520288.16,420041.9,443953.28,448167.16,444032.22,485375.62,
1200,445.29585487666327,6.7630897,,,,114,,,,,,,1108297.1,860410.2,1215606.0,872114.6,842201.0,1218200.2,
842,446.1507767497869,5.6634183,,,,41,,,,,,,649560.8,580320.8,812006.56,624632.06,684024.7,824503.56,
1021,452.27824111212726,6.1935725,,,,,,,,,,,4039988.5,5173919.5,6413340.5,5278250.5,4516607.5,5323416.5,
994,452.27833246952076,6.0803275,,,,65,,,,,,,414762.78,618973.4,700515.5,575504.6,490320.06,578834.06,
1494,453.2524740264219,7.6523457,,,,77,,,,,,,395855.4,660540.5,404401.03,233513.97,190614.3,156933.56,
1439,455.0848156334321,7.4560475,,,,59,,,,,,,277162.06,558915.6,276909.4,554185.56,541335.1,368007.28,
608,455.17123547406004,4.78232,,,,22,,,,,,,1316961.9,1389922.0,1254827.4,1576080.1,1295237.6,1351322.5,
693,455.1727955904016,5.1536326,,,,,,,,,,,104723.08,126702.39,114436.05,142912.56,101499.19,107389.42,
1492,455.2468602097826,7.650679,,,,77,,,,,,,8156639.0,1.3570088E7,8289331.0,5105759.5,4958554.5,3458746.2,
1890,455.2469472070192,8.467877,,,,15,,,,,,,95699.98,328802.88,269757.5,173126.6,79506.23,73099.79,
818,455.26511061116486,5.538977,,,,,,,,,,,339818.2,303262.62,318578.0,303305.25,469661.03,696500.94,
1478,455.336988546359,7.639406,,,,,,,,,,,147329.67,521189.2,221226.1,48445.383,48942.723,78990.64,
311,456.20020201881294,2.995061,,,,108,,,,,,,276441.44,157817.78,244907.53,260081.7,251750.72,351432.78,
323,456.2002922965109,3.101693,,,,126,,,,,,,495692.7,277598.06,476049.25,501392.44,475365.34,661185.44,
691,456.3080553844648,5.1271195,,,,87,,,,,,,777589.4,589389.06,834796.8,1168725.5,776598.9,1050782.2,
718,456.308075649175,5.209923,,,,44,,,,,,,190176.3,121141.44,112976.98,221476.98,127655.836,237513.4,
1443,457.0818348348001,7.45606,,,,59,,,,,,,465074.06,901572.9,445221.06,903178.44,873418.3,603019.06,
2097,457.18674663091576,10.773535,,,,,,,,,,,5812.2,792271.2,9823.139,0,0,316922.2,
590,457.1869667749052,4.672134,,,,90,,,,,,,2430900.0,2905588.8,2971639.2,3193540.0,2778176.5,3114304.5,
1258,457.29607362688324,7.000026,,,,,,,,,,,425043.47,556046.75,964052.75,414479.78,567841.94,633238.1,
1162,457.296147515506,6.6138034,,,,,,,,,,,214710.28,215763.94,266596.28,217961.11,237688.7,235454.78,
1047,457.2962592737206,6.274878,,,,,,,,,,,50692.16,83319.2,203362.6,79366.11,158366.16,181389.69,
1496,457.3322901866056,7.6555214,,,,,,,,,,,194418.67,505988.25,244111.75,31044.709,64437.258,149099.14,
589,458.19031590686814,4.673036,,,,,,,,,,,645133.94,775567.25,786734.25,860775.8,744743.06,814229.25,
600,458.28727152868436,4.7313747,,,,71,,,,,,,2649026.8,2821849.5,2901725.2,3353064.5,2641650.2,2993115.0,
1306,458.3127592359643,7.2036133,,,,24,,,,,,,181782.69,198513.56,431236.6,146822.66,409220.0,457479.5,
1858,459.27841753197555,8.276119,,,,104,,,,,,,542642.8,398792.44,1909624.0,659913.4,987115.4,1278368.1,
443,459.2823572839754,3.7820282,,,,,,,,,,,816735.06,2066135.4,3123354.2,1660996.6,3055220.0,2381730.2,
602,459.29058841286223,4.730451,,,,71,,,,,,,633860.7,676519.8,675514.1,767062.94,645666.44,724729.56,
1742,459.29390595401304,8.084248,,,,,,,,,,,239675.84,61526.96,182829.72,343363.16,276453.38,329366.62,
1194,459.3116688305128,6.739502,,,,149,,,,,,,239176.88,216382.64,274752.88,218824.06,254000.02,167366.48,
1259,459.3116730965053,7.005419,,,,75,,,,,,,1928801.9,2059672.9,2562917.2,1672856.8,2391071.8,2350125.0,
1438,459.31169179094826,7.4536576,,,,59,,,,,,,230586.83,298903.94,410786.03,286505.75,403248.9,324648.72,
1146,459.31171584770755,6.5690036,,,,21,,,,,,,717223.6,797377.56,1067863.1,762481.7,1178807.5,1048774.5,
1325,459.3118887361918,7.3106155,,,,148,,,,,,,160766.39,124718.04,250024.3,98356.805,163192.5,211198.62,
16,460.1668538735607,0.36350965,,,,12,,,,,,,459548.88,1033486.9,743519.1,654016.44,782019.6,873944.2,
1322,461.3273221277496,7.2840476,,,,,,,,,,,299694.9,495542.03,648086.06,216043.16,430195.9,544620.1,
711,463.166514280571,5.2247186,,,,,,,,,,,186338.75,128288.86,307731.62,139376.47,162806.0,185839.39,
1000,463.3066893124998,6.116448,,,,,,,,,,,332402.8,394669.8,573730.94,311125.44,579508.1,425280.38,
1902,463.30988256092115,8.634793,,,,147,,,,,,,1233099.1,714310.5,1899961.4,1461943.1,1284165.4,3511668.8,
1354,469.22598167538973,7.3630424,,,,82,,,,,,,886885.0,1277790.1,552859.9,357940.78,397330.8,277940.62,
1623,469.2833093076306,7.6848183,,,,77,,,,,,,1237166.6,566134.44,1141662.4,52630.91,0,1264477.0,
1699,469.28362253024335,7.843346,,,,,,,,,,,635576.94,107548.42,235889.6,1467931.4,558840.56,894010.1,
1705,469.33197597641333,7.9241347,,,,94,,,,,,,1408899.5,550659.8,452953.3,108522.92,933378.2,1196787.2,
776,470.32347969859933,5.3985295,,,,10,,,,,,,1.2545861E7,1.2122239E7,1.4713371E7,1.8269036E7,1.6491294E7,1.6627091E7,
1706,470.3353890884078,7.923256,,,,,,,,,,,456727.3,169150.9,133855.8,18973.709,284273.75,385893.84,
666,472.3027588769284,5.0248294,,,,,,,,,,,416651.75,524764.94,529567.6,723630.4,604960.25,568878.3,
772,472.32928813724646,5.39596,,,,,,,,,,,534862.2,532025.56,641202.9,799318.75,726176.7,713891.06,
1881,472.364004420395,8.432445,,,,67,,,,,,,371753.5,373779.0,411112.0,392531.5,291823.66,488433.84,
1561,473.28223652837136,7.678768,,,,77,,,,,,,1.5332272E7,8707393.0,1.1461118E7,2.1069134E7,1.3437473E7,1.2875876E7,
1731,473.28223969099275,8.049931,,,,,,,,,,,146546.22,0,0,242003.53,62028.273,199532.98,
1993,473.2823560904488,9.858504,,,,,,,,,,,379065.44,322951.47,256279.16,265086.03,211075.12,229692.5,
1241,473.29075047154424,6.9353237,,,,,,,,,,,2193294.5,1815644.2,2743523.8,2343120.8,2686402.5,3017703.5,
1158,473.2908199815861,6.60574,,,,48,,,,,,,258270.31,260110.2,384501.8,219829.33,387038.25,374813.75,
1112,473.29103761074657,6.4825006,,,,112,,,,,,,194894.5,212249.88,320082.12,217391.2,247105.72,273897.53,
793,475.2025446430293,5.4669724,,,,134,,,,,,,237582.53,185841.03,303299.53,224669.14,286137.03,381278.1,
1004,475.2025958211862,6.130697,,,,47,,,,,,,569277.8,403885.22,594182.2,428118.62,566995.44,612077.1,
1596,475.2887768478957,7.681996,,,,,,,,,,,384534.75,95949.766,248953.84,1061123.0,296322.94,454827.94,
1350,475.3062447174378,7.360472,,,,82,,,,,,,2178932.2,2006845.5,3350339.2,2004721.9,3195696.8,2828599.0,
1264,475.3066496836237,7.040724,,,,,,,,,,,147563.52,148385.5,293371.7,118555.1,236767.67,225731.14,
1899,475.3095627173318,8.606604,,,,,,,,,,,745444.1,594323.94,1081571.5,850208.56,785098.2,1371179.4,
929,476.2780698934416,5.89825,,,,64,,,,,,,1732222.5,2540858.8,3058026.2,2205452.0,2410715.8,1957638.6,
957,476.27816891218913,5.998817,,,,,,,,,,,6035623.0,8608646.0,1.0313981E7,8014664.0,7948938.5,7639362.0,
663,477.2129601258503,5.0021796,,,,,,,,,,,265269.28,285689.06,311166.1,387322.22,329372.9,313685.28,
599,477.21470178104363,4.724979,,,,,,,,,,,26713.404,28286.56,27972.408,33657.74,28042.33,31203.316,
678,477.2180923145015,5.087687,,,,27,,,,,,,303029.22,293372.22,435742.16,323203.78,401416.78,534725.94,
898,477.21811500296707,5.8331485,,,,,,,,,,,586213.56,517946.03,727727.8,922471.7,792940.0,699166.9,
942,477.2182227064778,5.9358845,,,,55,,,,,,,3015324.2,2348508.2,3449587.5,1675094.4,3352962.5,3348480.8,
728,477.2183754579148,5.2716956,,,,111,,,,,,,52331.297,96233.5,99584.23,85133.08,78520.03,120497.016,
792,477.2185361982376,5.4625487,,,,134,,,,,,,181550.25,164256.6,263883.1,209400.52,259568.4,313268.94,
930,477.28141120139895,5.89825,,,,64,,,,,,,425771.53,652826.8,819996.6,575590.94,636760.44,503677.53,
1304,477.32212300743464,7.1833854,,,,169,,,,,,,140745.77,178855.94,217567.52,101480.58,161478.92,195068.6,
1247,477.32218401555673,6.9656224,,,,154,,,,,,,219591.33,221965.66,287819.03,198581.98,254932.39,269932.2,
1910,477.32551816968476,8.691869,,,,,,,,,,,776700.6,494850.34,801594.9,750996.5,825186.25,1335622.6,
1032,478.29368027937636,6.256395,,,,20,,,,,,,194732.48,338895.16,460126.2,257089.81,337142.44,258448.25,
1070,478.294017719294,6.3634295,,,,,,,,,,,738591.56,1354869.8,1665842.2,1090454.0,1413071.0,1050990.2,
569,479.2051503943458,4.537956,,,,122,,,,,,,4700914.0,2933861.2,4241354.5,4457616.5,5518288.0,6170872.0,
1503,480.27263636449857,7.656317,,,,,,,,,,,177243.12,94799.65,102842.82,2463611.0,2035805.4,555155.8,
1384,480.2729625538188,7.3946285,,,,13,,,,,,,7084475.5,7778286.5,6512296.0,1.1686676E7,1.0167572E7,1.0914899E7,
1243,480.27302056272725,6.937669,,,,,,,,,,,173746.88,2170161.5,4135274.2,0,0,220278.22,
1292,480.2730361839621,7.142243,,,,,,,,,,,1979965.8,2592125.8,3203191.0,542011.7,506534.56,2798822.0,
493,481.18433821730855,4.028817,,,,,,,,,,,251531.14,123957.06,310118.97,234612.83,380417.0,432778.7,
274,483.245752317704,2.8549716,,,,,,,,,,,169377.56,160470.47,232038.69,251351.03,215216.38,287298.0,
1926,483.2780913878466,8.796952,,,,,,,,,,,129864.38,288690.3,559932.8,368840.25,190610.83,315385.72,
1741,483.2781817444721,8.0892,,,,,,,,,,,172220.0,554190.75,305043.88,254749.56,196745.28,100280.2,
999,483.3802666848425,6.147497,,,,,,,,,,,714012.1,187187.3,120331.28,653527.2,730567.1,509076.22,
861,484.33883398882836,5.70649,,,,140,,,,,,,358730.06,326993.16,506636.84,499358.3,471322.56,504722.12,
833,484.3390750198998,5.624588,,,,,,,,,,,193425.02,124559.31,232462.5,236737.16,200606.86,291381.28,
1273,485.27850507795233,7.052324,,,,,,,,,,,1502575.0,112118.57,259867.84,2207559.2,742971.2,2613712.5,
753,486.31841887486536,5.3442874,,,,40,,,,,,,680390.1,745064.44,907187.0,1048042.9,984444.2,849207.7,
506,487.2771911214135,4.118816,,,,3,,,,,,,335937.94,906879.6,1106532.2,730822.9,1322568.6,1152567.8,
1416,487.30623533252447,7.444159,,,,13,,,,,,,417093.8,315245.47,613181.56,352034.75,488250.6,493497.3,
1649,487.3087031464795,7.7337556,,,,,,,,,,,177108.98,243602.31,240280.95,116413.86,187560.25,379680.16,
51,488.1616428122618,0.38082454,,,,12,,,,,,,274973.97,1109915.8,842156.7,680035.7,808913.4,1050078.6,
1057,489.21832328224565,6.31749,,,,136,,,,,,,559498.5,192543.12,423990.16,170748.5,466256.03,428619.03,
1087,489.2184129377635,6.4200463,,,,60,,,,,,,6.5412428E7,5.405995E7,7.153813E7,5.521942E7,6.3863108E7,6.928069E7,
1003,489.2184284185876,6.129825,,,,47,,,,,,,360043.75,325762.12,369448.5,282541.47,387484.22,337069.0,
1058,490.2218876762029,6.3192744,,,,,,,,,,,193969.25,59038.457,140152.14,57928.844,163935.03,149671.56,
1286,490.3303391281802,7.135226,,,,7,,,,,,,831066.56,491525.9,391366.1,630965.5,614042.9,467291.7,
612,491.14788749684567,4.7841,,,,22,,,,,,,2712356.0,2289638.8,2303097.5,5093109.0,4260414.5,2711287.8,
771,491.1975517095982,5.3773823,,,,56,,,,,,,671712.0,703119.3,691219.2,724182.56,757269.25,764053.56,
798,491.19774184488193,5.4513745,,,,134,,,,,,,254815.44,283165.66,311726.28,336910.03,301731.0,367415.2,
830,491.19781279851287,5.5984077,,,,76,,,,,,,144700.64,92807.19,187394.05,85540.086,152850.9,158026.77,
1085,491.22441110278675,6.420046,,,,,,,,,,,4203922.5,3514336.8,4523749.5,3590877.0,4216564.5,4449001.5,
821,491.2337591011669,5.5520134,,,,,,,,,,,27578.781,0,52231.383,11127.534,16417.988,12025.55,
1056,491.234102721985,6.3139405,,,,136,,,,,,,1744705.1,508846.88,1274033.1,468473.16,1425008.0,1364840.0,
873,491.2662580933758,5.7584877,,,,0,,,,,,,705710.44,852959.3,754768.2,697759.06,793911.5,745989.75,
1242,491.3376773814451,6.938214,,,,132,,,,,,,183428.84,214462.9,215839.19,176908.64,177704.05,169476.64,
1204,491.3377453118471,6.787009,,,,,,,,,,,408208.66,319031.2,436348.62,304463.47,403805.06,477459.1,
1873,491.3409337941544,8.354901,,,,,,,,,,,664293.6,258845.77,766419.8,699753.8,871306.3,713164.9,
1920,491.3410248038479,8.738635,,,,,,,,,,,32305.102,9727.785,92638.01,17547.832,19389.387,140695.48,
591,493.16339975300986,4.673036,,,,90,,,,,,,334343.88,325938.0,335172.53,745176.6,625962.44,393100.56,
682,493.21347350920354,5.089506,,,,27,,,,,,,922115.06,939037.5,836145.06,534167.6,1057226.5,1259042.5,
1528,493.2964698918201,7.6676483,,,,77,,,,,,,669561.1,869445.8,926350.9,876067.75,944349.25,1052510.5,
534,495.2001593725557,4.25143,,,,,,,,,,,7669118.5,4847249.5,7949854.5,7450371.0,9713535.0,1.0780002E7,
1913,495.278197584182,8.721768,,,,,,,,,,,152396.4,209190.56,484614.12,280319.56,137392.72,378342.28,
1700,495.31143351450015,7.882755,,,,,,,,,,,761623.5,1374908.1,2001545.2,724833.4,933940.7,1276870.4,
1652,495.3115643683387,7.7853966,,,,6,,,,,,,302796.56,224805.69,1458243.8,217535.67,260273.34,490875.2,
1688,497.25736150323434,7.806727,,,,,,,,,,,133484.3,304405.12,179077.1,88490.805,80752.82,41807.57,
1633,497.33792589696714,7.701572,,,,,,,,,,,229826.08,322287.28,188414.33,40005.92,241059.36,526869.9,
951,498.354855385279,5.9694786,,,,17,,,,,,,3123474.8,2761879.5,4443571.5,4026792.8,4041086.8,4174419.5,
1883,499.27311913864884,8.435473,,,,67,,,,,,,561359.06,1476724.4,1716038.1,1073193.1,776705.5,897948.6,
1684,499.363892988778,7.7989135,,,,6,,,,,,,2492598.0,2188727.0,3713064.0,1670877.0,2651599.8,4672234.5,
2096,501.1765480197203,10.77878,,,,,,,,,,,29744.451,2129507.8,94027.875,3486.416,0,1033305.9,
610,501.1766072486659,4.7823653,,,,22,,,,,,,1.5268262E7,1.5848369E7,1.5146764E7,1.7676502E7,1.4648073E7,1.5672756E7,
901,501.3908829332804,5.8330836,,,,,,,,,,,3580370.8,2539106.5,3088002.5,3046255.5,3510785.0,3623520.8,
588,503.19237588567125,4.6712356,,,,90,,,,,,,504667.97,619007.1,626006.25,654763.4,584308.2,634049.6,
1045,503.1967733475428,6.267775,,,,20,,,,,,,119992.84,85056.7,135492.89,111872.016,75618.38,98198.72,
1190,504.27319919424764,6.7201347,,,,,,,,,,,5987682.5,5659332.0,1.1418248E7,2924466.2,2955519.8,6449488.5,
1240,504.27328967826816,6.9434295,,,,,,,,,,,2150160.2,24765.986,35029.227,8361712.5,8191365.0,3791026.5,
1008,504.3095475852301,6.1554947,,,,25,,,,,,,578891.56,646744.5,804113.3,749582.3,693207.9,751004.06,
974,504.30956040068946,6.0428634,,,,42,,,,,,,289385.88,295133.3,393353.12,346870.7,323813.38,344854.2,
858,505.2130023451568,5.703922,,,,140,,,,,,,178041.48,187901.97,278959.34,323394.9,199828.69,444388.4,
