Filename,2024_POS_CC_1_Run20.mzML,2024_POS_CC_2_Run47.mzML,2024_POS_CC_3_Run61.mzML,2024_POS_CC-VPA_1_Run26.mzML,2024_POS_CC-VPA_2_Run35.mzML,2024_POS_CC-VPA_3_Run76.mzML
Class,CTRL,CTRL,CTRL,EXP,EXP,EXP
970/441.3731mz/8.25min,447964.94,314474.9,580756.2,365770.0,532210.06,453482.2
973/407.367mz/8.26min,1312108.0,808136.44,1208230.9,1093796.1,1572274.6,1379304.6
974/629.1949mz/8.26min,238367.75,206679.0,216751.02,191421.83,272259.53,238386.11
975/366.3365mz/8.26min,518461.38,142250.89,303253.84,184244.47,518121.97,576029.94
976/628.1943mz/8.26min,439818.3,361696.66,417595.44,373660.88,526683.9,471173.3
977/590.5139mz/8.27min,1641305.2,1033548.7,1325330.8,1350482.2,1606337.0,1728702.1
980/422.3633mz/8.27min,204138.28,97363.21,150519.53,155271.73,185756.16,210175.6
982/660.5166mz/8.27min,909455.5,342821.34,647630.4,539277.7,903289.9,856714.7
984/481.3655mz/8.27min,806033.0,297578.78,706608.4,424327.97,693647.8,895133.8
985/630.5061mz/8.27min,4197292.0,2031262.0,3393764.0,3639315.8,4174965.0,4398019.0
986/630.413mz/8.27min,368257.62,51161.625,140175.31,44567.785,84516.9,146600.7
988/519.3651mz/8.28min,592254.5,316416.12,689746.4,397292.8,646997.44,600791.9
990/645.4319mz/8.28min,272980.88,169184.67,480602.03,156577.0,261523.66,380284.3
992/606.5087mz/8.28min,987382.9,555726.4,1062753.8,582792.8,783898.94,869590.6
994/754.5347mz/8.28min,0.0,0.0,1124382.1,69585.336,40219.414,97930.92
997/768.5505mz/8.28min,0.0,26201.934,365785.4,408055.94,70043.88,569376.94
998/425.3777mz/8.28min,1488715.8,765508.25,1052905.4,896491.06,1590776.1,1208892.0
999/588.4987mz/8.28min,923139.6,518641.03,757858.25,738417.5,779993.44,830149.7
1000/718.5011mz/8.27min,176420.39,19904.104,159810.23,55495.848,135444.84,146134.45
1004/622.4441mz/8.28min,1599361.0,494627.5,2581801.2,480549.97,822101.5,2543158.0
1005/465.3701mz/8.28min,392581.62,132601.34,231326.25,202428.22,357865.6,402804.06
1007/480.3526mz/8.31min,728475.94,255010.22,1375827.2,589097.3,1377309.0,1022417.1
1009/746.5678mz/8.27min,0.0,428637.62,555308.25,270960.56,172308.62,309036.06
1010/644.4282mz/8.28min,854553.9,506568.0,1576151.0,484502.22,769333.2,1264081.9
1013/623.4476mz/8.27min,406462.8,145501.03,884689.1,289475.6,429326.0,858649.9
1014/439.3181mz/8.29min,526562.6,24672.148,114231.58,159611.83,174650.88,343403.12
1015/706.5337mz/8.26min,0.0,0.0,580614.9,24068.293,105298.94,16130.933
1016/728.5165mz/8.27min,0.0,0.0,934593.9,0.0,6923.5117,27281.674
1018/732.5533mz/8.29min,0.0,0.0,1202356.0,107660.46,42539.543,292442.94
1020/744.5527mz/8.25min,0.0,7177.185,7457896.5,159998.39,175804.88,112976.44
1021/766.5357mz/8.29min,0.0,3237.5352,1344206.8,20447.105,22791.76,3549.898
1022/788.6144mz/8.28min,0.0,260099.27,224216.28,0.0,133887.27,237829.25
1026/726.5042mz/8.28min,0.0,4395174.5,108535.086,3814179.5,3479028.5,13138.817
1028/745.6309mz/8.29min,0.0,139025.92,0.0,0.0,736298.2,764636.44
1030/810.5967mz/8.28min,0.0,172723.27,203044.88,0.0,142279.86,162010.34
1031/782.5666mz/8.29min,0.0,319275.53,24132.775,0.0,174927.83,260315.17
1032/808.5821mz/8.28min,0.0,465335.9,16114.393,0.0,229794.89,333763.53
1033/495.3443mz/8.29min,121349.09,112026.9,260761.36,28843.074,303924.16,171238.84
1035/700.4881mz/8.29min,0.0,1799437.8,55711.535,1442647.4,1497456.2,6997.8164
1036/704.5218mz/8.29min,0.0,4846804.5,147120.06,3379695.5,3549158.5,41259.812
1037/712.4881mz/8.29min,0.0,1763212.4,0.0,2980893.2,1832672.9,0.0
1038/796.5798mz/8.29min,0.0,561813.1,39083.727,12577.793,413384.16,473565.38
1039/686.4713mz/8.29min,0.0,334493.38,0.0,490652.66,323583.03,0.0
1043/622.5034mz/8.29min,775617.1,406970.03,494288.2,497588.16,681946.6,817429.6
1045/623.5071mz/8.25min,341027.5,254818.38,217478.4,299246.0,283461.28,273494.94
1048/508.4355mz/8.3min,511047.66,266076.97,370581.7,375215.25,497476.03,527452.0
1049/497.36mz/8.3min,413063.47,160422.53,349284.06,194500.67,370415.9,400734.6
1051/644.4863mz/8.3min,2551489.8,1180200.6,1617640.4,1591741.9,2414392.2,2720602.2
1052/530.4177mz/8.3min,1395240.1,568244.5,1029900.5,907208.7,1244152.1,1496771.2
1055/479.3493mz/8.3min,2595318.5,2221218.5,6386082.0,2154338.5,5038355.5,3146573.0
1056/399.3256mz/8.33min,804269.5,95484.86,202119.6,330443.2,460219.5,468817.62
1057/475.3179mz/8.3min,67742.266,78215.56,301974.5,103653.49,353541.28,129702.44
1059/529.35mz/8.3min,71541.1,104303.3,325705.47,80060.17,185193.77,127130.56
1060/524.3938mz/8.3min,82643.88,160130.81,773846.75,102744.195,194698.25,96352.46
1061/658.5009mz/8.31min,285336.38,116023.52,263251.28,171103.44,314421.6,313576.28
1063/507.3653mz/8.31min,757036.7,376134.47,407043.4,318841.53,438899.4,741419.56
1065/457.3675mz/8.31min,2423883.5,1278268.4,2332268.5,1992491.6,3148618.2,2749700.8
1066/440.3592mz/8.33min,238984.17,228628.97,567331.6,284742.62,511137.25,378453.38
1067/502.4085mz/8.32min,331539.5,262011.53,203855.6,187391.48,219655.39,323755.16
1068/508.3993mz/8.34min,867096.94,1672103.5,3951490.8,799775.9,1538733.2,1430395.8
1069/604.4932mz/8.32min,444589.38,190743.66,236143.05,266903.88,360716.4,542051.3
1071/439.3569mz/8.32min,1188419.9,997776.0,2108736.8,1186978.0,1782525.2,1326238.4
1076/534.4514mz/8.34min,734066.4,449394.25,512158.75,638231.75,683317.0,734563.06
1077/556.4333mz/8.34min,963181.2,379522.06,481207.22,656222.94,717708.9,864239.7
1078/634.5402mz/8.34min,271084.2,151137.16,236547.86,247234.2,291100.4,263561.75
1079/421.3463mz/8.33min,122675.49,146966.75,399646.84,218329.42,467708.66,291164.84
1080/674.5322mz/8.34min,1547174.9,987905.8,1128052.1,1341867.5,1299627.8,1479842.5
1083/628.4907mz/8.28min,4586967.0,2280964.2,3360299.5,2238403.2,2756716.2,3464115.0
1084/652.5505mz/8.34min,749074.9,508017.28,546102.75,633337.3,802805.9,726208.5
1085/606.5084mz/8.33min,481941.9,325152.06,693600.5,505827.6,577858.6,532069.25
1086/626.4751mz/8.38min,109279.58,107640.86,107168.055,69651.19,110717.1,129784.97
1089/474.394mz/8.36min,4060350.8,4264084.5,10853544.0,4118947.0,7882698.5,4824449.0
1090/475.3973mz/8.36min,1302178.0,1367926.0,3580995.5,1162657.8,1486959.0,1656050.0
1091/495.3231mz/8.31min,34579.695,153989.75,691345.2,144339.03,328699.22,132930.02
1092/740.6757mz/8.35min,0.0,385467.94,0.0,0.0,2436743.8,1634752.5
1093/766.6911mz/8.37min,0.0,188912.03,0.0,0.0,186391.84,344567.56
1094/425.3776mz/8.37min,209571.05,76427.586,61023.426,256626.4,203798.53,335493.78
1095/476.4095mz/8.39min,1300461.2,825085.6,747660.3,985738.2,1438458.1,1286185.8
1096/477.4131mz/8.39min,403193.8,246562.1,419679.2,297668.3,456136.4,417951.06
1097/630.5064mz/8.43min,605887.75,160486.33,159251.14,236437.39,285855.75,633799.56
1099/481.3653mz/8.4min,851464.06,483426.7,665797.1,572427.44,841940.2,802944.94
1100/407.3673mz/8.4min,365067.12,218214.67,222046.53,283123.06,325980.94,345845.34
1101/341.2837mz/8.4min,452829.72,391172.62,594376.56,500073.38,717976.06,524053.84
1105/475.3777mz/8.41min,259656.98,210273.62,274524.62,291111.53,444098.56,341021.8
1106/645.4904mz/8.4min,98071.91,27047.094,97084.89,56904.555,131735.78,116340.555
1107/675.6757mz/8.41min,649263.56,986259.44,1685541.1,465649.78,588396.7,800460.25
1109/338.3417mz/8.41min,9188508.0,13413997.0,23003376.0,7172628.5,10409312.0,12622257.0
1112/228.1958mz/8.41min,70102.95,96214.375,119214.27,59867.31,46932.145,72083.24
1113/674.4961mz/8.42min,240503.83,186059.1,165978.77,208805.2,293736.06,318757.9
1114/644.486mz/8.41min,275325.03,266818.7,262547.6,311491.5,370212.22,296051.34
1115/497.3598mz/8.42min,769987.9,306412.6,528758.3,352943.9,571393.6,552145.44
1116/513.3546mz/8.42min,7277.3633,381708.16,1138469.0,109615.33,272427.03,26113.135
1119/495.3443mz/8.37min,26387.492,38479.516,175047.72,18673.523,91981.97,33342.25
1120/463.3544mz/8.42min,2008512.8,1324387.2,2240433.5,1643639.8,2529980.5,2253081.0
1122/622.5037mz/8.43min,407961.47,286667.16,333820.97,381850.56,516924.47,435026.75
1123/440.4094mz/8.43min,96962.7,72822.44,77957.945,77056.484,97851.305,97129.54
1124/626.475mz/8.46min,172282.75,204795.19,252174.28,174367.73,194461.66,167517.67
1125/397.3099mz/8.43min,391759.78,211822.95,272479.53,319374.6,527249.75,460108.16
1126/391.2841mz/8.44min,385389.1,304574.9,359957.03,293929.06,325793.34,308015.5
1127/604.4934mz/8.44min,359046.28,234951.48,239664.67,302447.78,368927.75,386117.94
1129/522.4156mz/8.42min,0.0,55641.47,271698.6,0.0,21078.62,3717.8362
1130/424.3653mz/8.45min,2727950.2,1954439.6,2814709.0,2939126.8,3485144.8,2643607.8
1131/508.3994mz/8.42min,218723.47,4300571.0,8192206.0,1217748.6,2782204.0,400597.8
1132/423.362mz/8.45min,8343722.0,7187734.5,11243190.0,9204350.0,10839462.0,8072514.5
1133/491.3922mz/8.47min,0.0,140046.81,274574.44,62262.55,223889.77,34082.84
1134/509.4026mz/8.42min,65118.613,1383732.2,3201236.8,84387.78,1396573.9,92319.195
1135/371.3154mz/8.46min,231329.11,120487.09,123839.734,116539.64,114137.11,113010.78
1136/405.3513mz/8.46min,572655.3,473054.38,804948.44,631007.1,719838.4,553919.94
1137/658.5375mz/8.46min,515959.28,379215.38,397240.06,545417.0,459429.22,459528.5
1138/442.3759mz/8.45min,911248.7,684922.6,975575.7,929394.94,1196277.0,1026186.94
1139/618.5452mz/8.46min,1201588.4,705774.75,941139.56,995410.4,1238543.2,1204777.8
1140/441.3727mz/8.46min,2855922.0,2296192.8,2993093.0,2932728.0,4003462.2,3177929.2
1142/484.4147mz/8.47min,602074.5,509583.6,453258.88,435640.56,519354.72,450710.4
1143/490.3889mz/8.47min,32434.025,752116.4,990870.8,477330.94,1099482.4,200545.73
1144/925.2695mz/8.49min,1317066.6,1404741.8,39397.598,1443003.1,1180464.6,1254032.4
1147/475.3975mz/8.43min,88939.55,153544.5,573593.8,52090.094,220372.44,74924.805
1148/572.5033mz/8.48min,608127.7,279939.34,529082.5,499914.66,637409.8,643711.2
1149/924.2685mz/8.49min,1522479.2,1640885.1,66162.64,1650375.5,1346846.8,1464129.5
1150/590.5139mz/8.48min,2478587.2,1512571.9,2164543.2,2043306.1,2338473.8,2598657.0
1151/630.5065mz/8.48min,1074821.4,704780.6,950642.06,1171312.6,960187.75,976099.4
1153/540.4984mz/8.49min,337754.94,149169.23,111944.17,164615.77,112279.82,134427.47
1154/506.42mz/8.49min,232176.19,155811.3,156482.17,187515.08,151141.23,231308.14
1155/493.4078mz/8.49min,2506251.5,2106193.2,2773839.8,2553800.8,3943184.8,3006507.8
1156/492.4045mz/8.5min,8262132.5,6536240.0,8318176.0,8230646.0,12004034.0,9254803.0
1157/425.3783mz/8.5min,738976.5,381345.12,513181.0,568855.9,679378.25,761139.8
1160/459.4023mz/8.51min,439574.12,354962.12,540858.94,437133.25,611233.3,1172308.0
1162/626.4751mz/8.51min,359442.12,275896.8,307181.84,370882.78,452349.25,392036.22
1163/544.4337mz/8.51min,382908.06,225630.94,332826.97,336429.34,345036.78,342920.06
1166/522.4514mz/8.51min,1492624.9,816821.56,1314041.2,1152448.1,1635544.6,1552880.5
1167/604.4934mz/8.51min,970389.75,578187.2,828906.4,819768.6,1079107.5,964212.6
1168/523.4547mz/8.51min,514965.12,283841.03,450224.56,389597.88,557135.2,531041.44
1170/458.399mz/8.51min,3140011.5,2410780.0,3400642.8,3218250.5,4501279.0,3556005.8
1171/184.9854mz/8.55min,113157.83,208752.8,229383.8,169084.97,93209.85,235752.19
1173/766.6911mz/8.52min,0.0,444133.2,0.0,0.0,467450.8,528993.8
1174/740.6758mz/8.53min,0.0,243836.38,0.0,0.0,1524549.8,830273.8
1178/442.376mz/8.53min,364225.88,285054.8,986969.75,353144.5,475988.5,389318.34
1180/504.4408mz/8.53min,887225.3,593352.3,726664.75,613681.75,643037.56,709080.7
1181/146.9803mz/8.59min,5117129.0,4840871.5,13878051.0,4729780.5,4445804.5,4398378.0
1182/650.5348mz/8.53min,712894.3,356083.3,501375.53,463501.9,712257.75,829664.2
1183/456.4406mz/8.54min,323112.94,216657.03,330364.6,264114.56,288006.22,288578.28
1184/548.5035mz/8.54min,326349.38,124373.1,284016.9,135346.56,372430.06,365321.16
1185/441.3727mz/8.55min,1095108.1,847203.44,1280604.9,1028019.2,1349234.6,1133616.1
1186/475.3777mz/8.51min,183962.69,120866.54,117312.625,158604.9,210974.02,201929.62
1187/497.3598mz/8.55min,363739.88,324943.03,418424.03,401573.78,615395.25,503812.0
1188/463.3547mz/8.54min,325484.75,107045.04,173292.9,199201.9,302475.47,146449.16
1191/702.2126mz/8.56min,434917.56,423016.94,376154.8,416449.97,499146.44,426957.56
1193/634.54mz/8.56min,631856.8,254916.0,496995.47,463916.16,657687.44,659184.06
1196/659.5408mz/8.57min,87773.664,53984.133,62739.656,193970.27,92286.99,66200.14
1197/658.5371mz/8.57min,205369.11,143749.1,177572.25,514520.8,214043.98,496536.34
1199/590.5139mz/8.53min,485111.16,954632.1,1848810.9,1736331.1,566016.25,629891.06
1200/460.4147mz/8.58min,76097.36,38706.617,78586.12,55634.71,78864.66,85847.484
1201/440.36mz/8.6min,1473780.0,1039965.1,2953863.2,1467200.4,2235238.5,1808563.1
1202/439.3568mz/8.59min,4629135.5,3568411.5,8882173.0,4439502.5,6904755.0,5573954.0
1203/898.6238mz/8.59min,470228.66,315350.53,368128.66,289305.0,334742.06,298312.94
1206/470.399mz/8.61min,292740.94,121533.31,607204.1,323332.84,457793.5,195083.16
1208/484.4148mz/8.61min,323656.9,255980.31,617452.2,399785.97,525312.0,300160.1
1209/456.3834mz/8.61min,6043915.0,5357704.0,14742351.0,6033047.0,9998699.0,7789511.0
1210/461.3387mz/8.61min,2396388.8,2163825.8,4560566.5,2549320.5,3684513.2,3175296.8
1214/457.3867mz/8.61min,1999824.0,1154068.2,4872091.0,894728.1,3269405.2,2526733.5
1216/684.2027mz/8.62min,73052500.0,76584670.0,24604.1,75402100.0,62623676.0,65463412.0
1219/618.5448mz/8.57min,298594.38,398780.12,270633.22,225615.28,324460.5,677342.94
1221/687.2009mz/8.62min,16129919.0,17014022.0,0.0,16706582.0,13967666.0,14457220.0
1223/689.1981mz/8.63min,2285731.0,2429101.2,0.0,2370508.5,1964692.9,2035925.8
1224/690.1972mz/8.63min,693063.1,738143.4,0.0,704394.94,601734.1,639783.5
1225/658.5372mz/8.61min,281526.7,179957.23,283513.78,224663.89,278148.22,205872.58
1227/548.5034mz/8.62min,228159.64,49259.848,171051.53,92879.3,237865.42,255964.56
1229/650.5348mz/8.61min,130168.34,83438.22,203108.27,88554.28,102830.48,245174.98
1233/712.216mz/8.65min,602666.7,931456.75,0.0,941564.0,677044.75,513143.72
1234/710.2181mz/8.65min,1902545.0,2118259.8,0.0,2114326.0,1580757.1,1683739.5
1236/423.3621mz/8.65min,273026.3,189524.84,585231.9,288525.88,363412.66,348289.8
1237/458.3994mz/8.65min,533003.6,271746.28,839060.44,390784.16,654361.4,668090.25
1238/146.9803mz/8.66min,12956450.0,12834623.0,5238801.0,14124083.0,9887994.0,9877835.0
1240/441.3728mz/8.66min,345154.12,198652.36,701892.44,292893.9,443092.88,461640.03
1241/442.376mz/8.66min,115724.42,40170.227,231274.86,102227.61,149415.75,150056.16
1242/850.25mz/8.66min,406490.88,454431.3,0.0,415517.66,374353.34,462022.12
1243/410.399mz/8.66min,415172.94,279227.16,657681.0,338338.2,340971.7,414630.3
1244/144.9822mz/8.66min,28957694.0,28418046.0,30714658.0,31747018.0,21837998.0,21909712.0
1245/463.3547mz/8.66min,318584.56,144902.22,411039.97,240398.17,353558.03,500723.75
1256/131.5335mz/8.69min,59732.51,335845.03,339694.9,49408.02,343488.3,432763.7
1257/575.4278mz/8.68min,1145237.5,963602.94,2230244.5,1152243.4,1520304.9,1513192.2
1258/535.4352mz/8.68min,95713.19,105290.04,282116.28,117472.12,160542.28,145774.73
1259/553.4458mz/8.68min,267955.03,254836.2,703532.9,296173.5,384420.44,374090.25
1262/461.3388mz/8.69min,627829.44,458203.44,1272191.2,604259.94,1016985.1,876342.75
1263/570.4723mz/8.69min,448509.56,398873.28,977654.6,455157.72,574332.56,595944.25
1265/462.342mz/8.61min,580138.5,524304.0,1875798.5,582959.2,1185295.9,594824.44
1266/501.2786mz/8.61min,230546.7,148199.38,267858.44,198819.45,385532.75,165360.47
1267/439.3568mz/8.69min,948397.75,941406.3,2261804.5,1082243.2,1668788.6,1299479.6
1268/421.3463mz/8.6min,152518.4,138438.53,682311.2,271313.8,464605.1,65649.055
1269/440.3601mz/8.65min,321094.9,312463.78,1514669.1,353280.53,827188.4,620032.25
1270/456.3834mz/8.7min,1739140.1,1510824.6,3631810.5,1866698.1,3117541.0,2493178.0
1272/425.3777mz/8.7min,556802.3,430001.94,819701.2,456442.06,570972.7,613754.25
1273/139.9879mz/8.72min,614313.06,537466.7,613083.56,299548.25,360094.06,699472.06
1275/112.0179mz/8.7min,586359.44,624210.9,707870.25,562837.75,546249.6,678281.8
1277/111.0201mz/8.71min,1628678.4,1661419.1,1792584.0,1709191.1,1330780.0,1646942.2
1279/465.3702mz/8.72min,353757.53,159288.14,389564.84,189533.08,302150.4,426752.3
1281/461.418mz/8.72min,1223257.2,755735.9,1412568.4,881427.94,1324125.0,1577815.9
1282/366.3001mz/8.72min,69340.875,52076.996,78970.68,54981.594,71952.46,75714.23
1283/460.4147mz/8.72min,3720438.0,2298081.0,4268172.0,2702378.8,4071851.5,4782069.0
1288/184.9855mz/8.72min,3521431.5,2679705.2,2832889.5,3117990.0,2187744.2,2280665.5
1290/590.5138mz/8.73min,269441.8,242138.89,387264.3,262827.75,358539.47,301447.66
1292/650.535mz/8.74min,158505.73,101474.06,186575.98,137314.83,219187.77,225804.2
1294/632.5246mz/8.82min,239415.44,139756.84,297766.88,187215.36,365173.5,320859.5
1295/654.5064mz/8.82min,438595.1,238226.5,492280.44,322681.3,519419.25,580875.4
1296/366.3729mz/8.76min,753597.6,549530.75,1054200.5,607815.9,798461.0,923246.25
1297/980.2776mz/8.77min,12496813.0,0.0,0.0,18743716.0,9900077.0,0.0
1298/981.2783mz/8.77min,11808890.0,0.0,0.0,12544334.0,9388290.0,0.0
1299/982.2768mz/8.77min,10845407.0,0.0,0.0,16399536.0,8760681.0,0.0
1300/983.2764mz/8.77min,6589329.0,0.0,0.0,9902330.0,5256712.5,0.0
1303/1128.3157mz/8.73min,2084271.8,514320.06,0.0,0.0,535057.8,0.0
1304/1129.3164mz/8.77min,1386968.1,755880.94,0.0,0.0,454702.6,0.0
1305/1130.3151mz/8.74min,1997392.6,556378.4,0.0,0.0,101544.49,0.0
1306/506.4565mz/8.78min,389159.03,249205.98,474563.88,311736.62,453794.56,470174.0
1307/528.4394mz/8.78min,332077.53,184821.72,341979.97,243923.2,276524.12,361928.53
1308/476.4096mz/8.78min,281987.16,1637830.9,4590892.0,679492.25,1318836.8,414171.56
1309/481.3649mz/8.78min,20146.748,92863.97,314235.44,48884.69,88320.17,29747.336
1311/758.5542mz/8.79min,552051.9,314692.2,417191.03,409660.25,242038.55,282889.12
1312/736.572mz/8.79min,487550.75,354721.2,425406.94,306154.94,341424.16,386743.9
1313/766.6912mz/8.79min,0.0,2728212.8,0.0,0.0,2149801.8,1564246.9
1315/848.2708mz/8.8min,907433.3,1007656.1,0.0,998596.94,731214.0,819668.1
1316/850.2709mz/8.8min,558590.1,635812.6,0.0,646147.9,469719.16,528023.1
1318/548.5035mz/8.82min,581881.5,214143.47,484155.53,257862.05,622117.4,607658.25
1319/618.5452mz/8.82min,780275.94,347958.7,809809.4,638867.4,763051.2,887306.56
1320/658.5379mz/8.82min,1161776.1,474424.84,1003632.75,970886.06,862305.56,951842.2
1321/771.6466mz/8.82min,0.0,436449.2,0.0,0.0,401778.44,456510.3
1324/712.5847mz/8.82min,97792.84,40956.555,57457.957,69787.73,53272.68,47583.727
1326/659.5413mz/8.82min,447561.03,170931.28,368667.0,385208.53,306655.7,358008.5
1328/1072.3075mz/8.85min,3448946.5,3447660.5,739739.6,3510184.2,2741658.0,2970711.5
1329/1073.3082mz/8.85min,3541539.2,3529820.8,766369.4,3537213.5,2834025.8,3066325.5
1330/1074.3068mz/8.85min,3404014.5,3410547.0,741565.9,3468819.8,2722712.0,2947187.8
1336/924.268mz/8.87min,110060.19,102460.49,0.0,106901.805,83941.46,89284.9
1337/628.4916mz/8.89min,0.0,25575.102,168890.7,4711.171,25010.418,0.0
1338/588.4983mz/8.88min,245492.53,212857.16,355311.38,166511.69,248059.6,203856.86
1339/506.454mz/8.9min,108093.414,53431.29,124274.195,99611.89,56309.387,69630.19
1340/484.4722mz/8.9min,794808.56,484736.94,922506.9,555897.5,710635.56,755798.2
1341/458.3991mz/8.91min,472195.88,344839.53,750331.75,410678.47,589458.06,633221.25
1342/590.514mz/8.92min,506344.97,246480.4,556254.75,310250.84,566250.9,602575.75
1343/618.545mz/8.92min,266860.34,111969.05,300867.5,138578.38,308981.88,336763.03
1344/591.5174mz/8.91min,184293.25,80960.2,220540.97,108136.695,222913.58,236977.28
1346/908.2377mz/8.92min,2794665.5,2689121.8,0.0,2876090.2,2329539.0,2464909.0
1347/441.3726mz/8.92min,256751.81,223299.62,551525.2,263192.88,309731.0,387657.78
1351/606.5087mz/8.95min,0.0,76380.586,334045.03,0.0,65972.33,4491.371
1353/563.4663mz/8.96min,21984.98,22281.764,66543.234,29855.582,45708.67,48452.72
1354/531.4074mz/8.96min,368349.5,67279.89,73480.86,65898.43,54380.695,75375.37
1355/546.4879mz/8.96min,408653.72,304250.0,353547.6,239634.62,277156.0,351332.7
1360/603.4593mz/8.99min,1784318.5,1290581.5,2833124.5,1921865.2,2001277.6,1983030.4
1361/439.318mz/8.99min,102558.414,62192.89,74920.31,85281.734,74550.11,98369.24
1362/553.3896mz/8.99min,573011.94,117236.01,135713.33,160556.4,80062.08,121276.88
1363/604.4628mz/8.99min,666497.06,481218.16,1051152.4,706422.75,743833.94,718124.5
1364/489.315mz/9.0min,413644.4,234172.7,259780.9,255909.27,280864.47,350687.38
1366/672.5533mz/9.0min,964080.44,312256.56,707613.7,650803.06,799628.6,914855.94
1367/568.4697mz/8.97min,771739.75,273719.03,432156.34,419780.56,226800.92,194461.9
1368/465.37mz/9.0min,738496.9,338029.25,586754.06,471353.9,432102.03,625969.94
1369/628.4913mz/9.01min,164034.44,92200.56,570417.8,104364.04,164631.38,89854.18
1370/712.5843mz/9.01min,977761.06,350672.5,673170.3,679622.2,544523.7,660239.1
1371/654.5069mz/9.01min,244928.61,52807.434,214244.61,169129.1,81426.234,92105.28
1372/594.4854mz/9.03min,937180.9,121377.0,193630.61,408394.06,168968.16,215874.36
1373/640.5271mz/9.01min,849722.2,228736.19,589855.9,392164.62,358720.12,363119.47
1375/771.6467mz/9.02min,0.0,1804118.9,0.0,0.0,888181.6,1890572.0
1376/887.5693mz/9.02min,490929.75,74361.75,243652.31,277859.84,129769.02,184806.31
1377/799.678mz/9.02min,0.0,1664399.1,0.0,0.0,1060309.6,0.0
1378/689.4963mz/9.02min,541102.1,224670.61,89130.555,40108.348,37173.03,376459.47
1379/717.6mz/9.02min,0.0,0.0,837285.94,1290275.9,348680.88,391790.75
1380/658.5372mz/9.03min,160295.88,40267.17,104627.92,84420.36,99950.36,93622.15
1382/925.2697mz/9.07min,222821.16,251782.08,0.0,234272.55,150625.61,214018.69
1384/924.269mz/9.07min,244439.22,295344.88,0.0,258424.39,184202.7,245159.52
1385/926.2681mz/9.07min,186245.25,219328.17,0.0,190464.84,136049.62,177024.28
1386/572.5035mz/9.07min,115772.11,52884.957,100657.92,37066.438,84618.7,108770.78
1387/927.2682mz/9.07min,93078.08,100033.625,0.0,103463.664,72624.16,89947.62
1388/850.25mz/9.08min,107091.17,105216.94,86534.13,98843.07,78187.9,101906.445
1389/618.5451mz/9.09min,65291.66,48229.75,92427.24,52504.965,96283.16,79402.43
1390/507.4017mz/9.1min,747097.2,127846.13,248010.75,339336.75,189665.56,262338.28
1391/999.2888mz/9.11min,704649.8,839418.2,37282.734,782826.5,606447.7,664325.25
1392/998.2878mz/9.11min,751648.9,878309.44,34953.19,834212.6,640520.06,698005.4
1395/696.5895mz/9.13min,356644.22,132246.84,226553.3,245432.39,185841.77,207738.78
1396/631.4896mz/9.14min,145347.42,60876.82,49599.082,132098.98,115745.734,122205.0
1397/786.5847mz/9.16min,611608.0,237732.64,321046.53,332003.06,215838.22,276681.12
1398/626.4757mz/9.18min,137203.3,75656.87,53819.71,91324.89,119241.766,81336.05
1400/660.5173mz/9.18min,63557.977,0.0,38837.246,26310.766,26475.418,40610.883
1402/582.4854mz/9.21min,3362509.8,1344154.0,1930250.9,1813899.1,1609298.2,1874802.8
1403/560.5035mz/9.21min,2267323.2,1407231.2,1752408.6,1491289.8,1979221.5,1903020.5
1404/712.5845mz/9.24min,492552.1,158072.17,304951.75,297852.44,378662.0,417303.88
1406/771.6467mz/9.22min,0.0,114575.91,0.0,0.0,101720.2,108820.31
1408/717.5999mz/9.22min,0.0,0.0,234549.95,283619.8,238241.06,118913.34
1410/463.3545mz/9.25min,157770.08,53495.438,152102.44,80789.82,110701.516,110398.97
1411/799.6778mz/9.25min,0.0,309462.88,0.0,0.0,198417.98,0.0
1412/743.6162mz/9.26min,0.0,0.0,82329.97,176534.83,52828.19,44664.41
1415/487.2993mz/9.26min,558574.0,417394.03,575145.1,498035.56,508539.84,510096.3
1416/633.5049mz/9.26min,543419.8,286950.3,507984.2,534450.4,567003.8,456345.16
1418/907.2594mz/9.29min,6762972.0,7942803.0,0.0,0.0,0.0,6278600.5
1419/906.2587mz/9.29min,7788795.0,9052789.0,0.0,0.0,0.0,7210468.0
1420/908.2577mz/9.29min,6041030.5,8809442.0,0.0,0.0,0.0,5579396.0
1421/909.2572mz/9.29min,3411464.0,4945829.5,0.0,0.0,0.0,3134488.5
1422/631.4905mz/9.29min,2654689.8,1580323.6,3512299.2,2620966.0,2931334.2,2470722.0
1423/911.2561mz/9.29min,722455.0,846610.1,0.0,0.0,0.0,631893.2
1424/910.2559mz/9.29min,1780768.8,2074087.8,0.0,0.0,0.0,1647215.0
1428/820.7382mz/9.3min,0.0,208459.0,0.0,0.0,126919.19,0.0
1429/659.5207mz/9.3min,290305.03,153295.36,281585.16,276658.97,238823.72,249559.88
1430/626.5351mz/9.31min,364969.72,281168.9,710791.7,469504.25,639467.06,411423.9
1431/534.4854mz/9.31min,349214.72,179220.6,264029.16,236586.16,203622.98,249083.77
1432/512.5034mz/9.31min,2044957.5,1334679.6,2355655.5,1849981.2,1956430.6,1970390.8
1433/618.5453mz/9.31min,224957.9,103762.05,219221.27,159167.3,275777.53,276130.12
1434/619.5498mz/9.31min,69383.24,15495.747,61766.715,14134.677,76658.39,75705.53
